comparison_id	surface	side	axis	target_contacts	target_contact_folios	target_raw_rate	target_pair_stable_contacts	target_pair_stable_folios	target_pair_stable_rate	raw_rank_of_13	pair_stable_rank_of_13	raw_controls_equal_or_exceed	pair_stable_controls_equal_or_exceed	control_raw_median	control_raw_max	control_pair_stable_median	control_pair_stable_max	raw_above_all_controls	pair_stable_above_all_controls	dominates_all_controls_both_views	control_rates	control_pair_stable_rates	decision	semantic_credit	confirmed_lexeme	component_export_credit
G805-K152	otal	L1	MATERIAL	5	5	0.042735042735	3	3	0.0379746835443	5	7	4	6	0.03564282856	0.0566037735849	0.0385185185185	0.0789473684211	0	0	0	qokal:0.0111111111111|sheol:0.0555555555556|al:0.0196078431373|dol:0.0394736842105|dal:0.00523560209424|shol:0.0245398773006|okol:0.0566037735849|sol:0|qotol:0.046511627907|cthol:0.0392156862745|okeol:0.0454545454545|chol:0.0320699708455	qokal:0|sheol:0.0701754385965|al:0.015503875969|dol:0.0454545454545|dal:0|shol:0.0272727272727|okol:0.0789473684211|sol:0|qotol:0.04|cthol:0.0444444444444|okeol:0.037037037037|chol:0.0466101694915	NO_ROLE_LEAD	0	0	0
G805-K153	otal	L1	PREPARATION	3	3	0.025641025641	3	3	0.0379746835443	4	3	3	2	0.0196736581762	0.0681818181818	0.015127862028	0.0740740740741	0	0	0	qokal:0.0333333333333|sheol:0.0333333333333|al:0.0245098039216|dol:0|dal:0.020942408377|shol:0.0184049079755|okol:0|sol:0|qotol:0.0232558139535|cthol:0|okeol:0.0681818181818|chol:0.0174927113703	qokal:0.0462962962963|sheol:0.0175438596491|al:0.0232558139535|dol:0|dal:0.0333333333333|shol:0.0272727272727|okol:0|sol:0|qotol:0|cthol:0|okeol:0.0740740740741|chol:0.0127118644068	NO_ROLE_LEAD	0	0	0
G805-K154	otal	L1	PROCESS	1	1	0.00854700854701	1	1	0.0126582278481	4	3	3	2	0	0.0454545454545	0	0.0666666666667	0	0	0	qokal:0.0111111111111|sheol:0|al:0|dol:0|dal:0|shol:0|okol:0|sol:0.0175438596491|qotol:0|cthol:0|okeol:0.0454545454545|chol:0.00583090379009	qokal:0|sheol:0|al:0|dol:0|dal:0|shol:0|okol:0|sol:0.0666666666667|qotol:0|cthol:0|okeol:0.037037037037|chol:0.00423728813559	NO_ROLE_LEAD	0	0	0
G805-K155	otal	L1	CLOSE	1	1	0.00854700854701	1	1	0.0126582278481	6	6	5	5	0	0.0277777777778	0	0.04	0	0	0	qokal:0.0277777777778|sheol:0.0111111111111|al:0.0245098039216|dol:0|dal:0|shol:0|okol:0.0188679245283|sol:0|qotol:0.0232558139535|cthol:0|okeol:0|chol:0	qokal:0.0277777777778|sheol:0.0175438596491|al:0.031007751938|dol:0|dal:0|shol:0|okol:0.0263157894737|sol:0|qotol:0.04|cthol:0|okeol:0|chol:0	NO_ROLE_LEAD	0	0	0
G805-K156	otal	L1	PASS	0	0	0	0	0	0	13	13	12	12	0	0.00291545189504	0	0.00423728813559	0	0	0	qokal:0|sheol:0|al:0|dol:0|dal:0|shol:0|okol:0|sol:0|qotol:0|cthol:0|okeol:0|chol:0.00291545189504	qokal:0|sheol:0|al:0|dol:0|dal:0|shol:0|okol:0|sol:0|qotol:0|cthol:0|okeol:0|chol:0.00423728813559	NO_ROLE_LEAD	0	0	0
G805-K157	otal	R1	HOT	2	2	0.017094017094	2	2	0.0266666666667	7	6	6	5	0.0167869034406	0.0555555555556	0.0244047619048	0.0526315789474	0	0	0	qokal:0.00555555555556|sheol:0.0555555555556|al:0.0147058823529|dol:0.0131578947368|dal:0.0104712041885|shol:0.0368098159509|okol:0.0188679245283|sol:0|qotol:0.0232558139535|cthol:0|okeol:0.0227272727273|chol:0.0233236151603	qokal:0.00884955752212|sheol:0.0526315789474|al:0.0168067226891|dol:0.0208333333333|dal:0.025|shol:0.0483870967742|okol:0.0277777777778|sol:0|qotol:0.0285714285714|cthol:0|okeol:0.0357142857143|chol:0.0238095238095	NO_ROLE_LEAD	0	0	0
G805-K158	otal	R1	COLD	1	1	0.00854700854701	1	1	0.0133333333333	3	3	2	2	0	0.0333333333333	0	0.0526315789474	0	0	0	qokal:0|sheol:0.0333333333333|al:0|dol:0|dal:0.00523560209424|shol:0|okol:0|sol:0|qotol:0.0232558139535|cthol:0|okeol:0|chol:0.00291545189504	qokal:0|sheol:0.0526315789474|al:0|dol:0|dal:0.0125|shol:0|okol:0|sol:0|qotol:0.0285714285714|cthol:0|okeol:0|chol:0.00396825396825	NO_ROLE_LEAD	0	0	0
G805-K159	otal	R1	DRY	5	5	0.042735042735	4	4	0.0533333333333	2	1	1	0	0.0127139166936	0.0526315789474	0.0164678774736	0.0487804878049	0	1	0	qokal:0|sheol:0|al:0.0196078431373|dol:0.0131578947368|dal:0.0157068062827|shol:0.0122699386503|okol:0.0188679245283|sol:0.0526315789474|qotol:0|cthol:0|okeol:0|chol:0.0174927113703	qokal:0|sheol:0|al:0.0168067226891|dol:0.0208333333333|dal:0.025|shol:0.0161290322581|okol:0.0277777777778|sol:0.0487804878049|qotol:0|cthol:0|okeol:0|chol:0.0198412698413	ROLE_LEAD	0	0	0
G805-K160	otal	R1	MOIST	0	0	0	0	0	0	13	13	12	12	0.00277777777778	0.046511627907	0	0.0571428571429	0	0	0	qokal:0.00555555555556|sheol:0.0222222222222|al:0|dol:0|dal:0|shol:0.00613496932515|okol:0|sol:0.0175438596491|qotol:0.046511627907|cthol:0|okeol:0.0227272727273|chol:0	qokal:0|sheol:0.0350877192982|al:0|dol:0|dal:0|shol:0.00806451612903|okol:0|sol:0.0243902439024|qotol:0.0571428571429|cthol:0|okeol:0.0357142857143|chol:0	NO_ROLE_LEAD	0	0	0
G805-K161	otal	R1	AMOUNT	1	1	0.00854700854701	1	1	0.0133333333333	3	2	2	1	0	0.0222222222222	0	0.0175438596491	0	0	0	qokal:0|sheol:0.0222222222222|al:0|dol:0|dal:0.00523560209424|shol:0|okol:0|sol:0|qotol:0|cthol:0|okeol:0|chol:0.00874635568513	qokal:0|sheol:0.0175438596491|al:0|dol:0|dal:0.0125|shol:0|okol:0|sol:0|qotol:0|cthol:0|okeol:0|chol:0.00793650793651	NO_ROLE_LEAD	0	0	0
G805-K162	otal	R1	VALUE	3	3	0.025641025641	3	3	0.04	7	4	6	3	0.0263676899331	0.0754716981132	0.0267857142857	0.111111111111	0	0	0	qokal:0.00555555555556|sheol:0.0555555555556|al:0.0294117647059|dol:0|dal:0.0157068062827|shol:0.0429447852761|okol:0.0754716981132|sol:0.0526315789474|qotol:0.0232558139535|cthol:0|okeol:0.0681818181818|chol:0.0233236151603	qokal:0.00884955752212|sheol:0.0701754385965|al:0.0336134453782|dol:0|dal:0.025|shol:0.0564516129032|okol:0.111111111111|sol:0.0243902439024|qotol:0.0285714285714|cthol:0|okeol:0.0357142857143|chol:0.0238095238095	NO_ROLE_LEAD	0	0	0
G805-K163	otal	R1	PART	0	0	0	0	0	0	13	13	12	12	0	0.0175438596491	0	0.00840336134454	0	0	0	qokal:0|sheol:0|al:0.00490196078431|dol:0|dal:0.00523560209424|shol:0.00613496932515|okol:0|sol:0.0175438596491|qotol:0|cthol:0|okeol:0|chol:0.00291545189504	qokal:0|sheol:0|al:0.00840336134454|dol:0|dal:0|shol:0.00806451612903|okol:0|sol:0|qotol:0|cthol:0|okeol:0|chol:0.00396825396825	NO_ROLE_LEAD	0	0	0
G805-K164	otal	R1	MATERIAL	1	1	0.00854700854701	1	1	0.0133333333333	11	10	10	9	0.0190063755564	0.093023255814	0.024800163968	0.114285714286	0	0	0	qokal:0.0111111111111|sheol:0.0555555555556|al:0.0196078431373|dol:0.0131578947368|dal:0.00523560209424|shol:0.0184049079755|okol:0|sol:0.0175438596491|qotol:0.093023255814|cthol:0.0196078431373|okeol:0.0454545454545|chol:0.0291545189504	qokal:0.00884955752212|sheol:0.0701754385965|al:0.0252100840336|dol:0.0208333333333|dal:0.0125|shol:0.0241935483871|okol:0|sol:0.0243902439024|qotol:0.114285714286|cthol:0.0285714285714|okeol:0.0714285714286|chol:0.0357142857143	NO_ROLE_LEAD	0	0	0
G805-K165	otal	R1	PREPARATION	4	4	0.034188034188	4	4	0.0533333333333	3	2	2	1	0.0189760114572	0.0681818181818	0.0188550420168	0.0555555555556	0	0	0	qokal:0|sheol:0.0333333333333|al:0.0294117647059|dol:0.0263157894737|dal:0.00523560209424|shol:0|okol:0.0377358490566|sol:0.0175438596491|qotol:0|cthol:0|okeol:0.0681818181818|chol:0.0204081632653	qokal:0|sheol:0.0526315789474|al:0.0252100840336|dol:0.0416666666667|dal:0.0125|shol:0|okol:0.0555555555556|sol:0|qotol:0|cthol:0|okeol:0.0357142857143|chol:0.0277777777778	ROLE_LEAD	0	0	0
G805-K166	otal	R1	PROCESS	1	1	0.00854700854701	0	0	0	4	13	3	12	0.00261780104712	0.0350877192982	0.00396825396825	0.0285714285714	0	0	0	qokal:0.00555555555556|sheol:0.0222222222222|al:0|dol:0|dal:0.00523560209424|shol:0|okol:0|sol:0.0350877192982|qotol:0|cthol:0.0196078431373|okeol:0|chol:0.00583090379009	qokal:0.00884955752212|sheol:0.0175438596491|al:0|dol:0|dal:0.0125|shol:0|okol:0|sol:0.0243902439024|qotol:0|cthol:0.0285714285714|okeol:0|chol:0.00793650793651	NO_ROLE_LEAD	0	0	0
G805-K167	otal	R1	CLOSE	3	3	0.025641025641	3	3	0.04	1	1	0	0	0.00701328150308	0.0227272727273	0.00806451612903	0.0357142857143	1	1	1	qokal:0|sheol:0.0111111111111|al:0.0147058823529|dol:0|dal:0|shol:0.0122699386503|okol:0.0188679245283|sol:0.0175438596491|qotol:0|cthol:0|okeol:0.0227272727273|chol:0.00291545189504	qokal:0|sheol:0.0175438596491|al:0.0168067226891|dol:0|dal:0|shol:0.0161290322581|okol:0.0277777777778|sol:0.0243902439024|qotol:0|cthol:0|okeol:0.0357142857143|chol:0	ROLE_LEAD	0	0	0
G805-K168	otal	R1	PASS	0	0	0	0	0	0	13	13	12	12	0	0	0	0	0	0	0	qokal:0|sheol:0|al:0|dol:0|dal:0|shol:0|okol:0|sol:0|qotol:0|cthol:0|okeol:0|chol:0	qokal:0|sheol:0|al:0|dol:0|dal:0|shol:0|okol:0|sol:0|qotol:0|cthol:0|okeol:0|chol:0	NO_ROLE_LEAD	0	0	0
G805-K169	qokeol	L1	HOT	0	0	0	0	0	0	13	13	12	12	0.0251414204903	0.0454545454545	0	0.125	0	0	0	okeol:0.0454545454545|qotol:0.0232558139535|tol:0.0294117647059|sal:0.027027027027|oteol:0.0384615384615|kol:0.0333333333333|chl:0|okol:0|lol:0.0285714285714|kal:0|otchol:0|cthol:0	okeol:0.037037037037|qotol:0|tol:0.125|sal:0.05|oteol:0.0625|kol:0.0666666666667|chl:0|okol:0|lol:0|kal:0|otchol:0|cthol:0	NO_ROLE_LEAD	0	0	0
G805-K170	qokeol	L1	COLD	1	1	0.0263157894737	1	1	0.047619047619	6	4	5	3	0.0211675579323	0.0857142857143	0	0.136363636364	0	0	0	okeol:0.0227272727273|qotol:0.046511627907|tol:0|sal:0|oteol:0.0384615384615|kol:0.0333333333333|chl:0|okol:0|lol:0.0857142857143|kal:0.04|otchol:0|cthol:0.0196078431373	okeol:0.037037037037|qotol:0.08|tol:0|sal:0|oteol:0.0625|kol:0|chl:0|okol:0|lol:0.136363636364|kal:0|otchol:0|cthol:0.0222222222222	NO_ROLE_LEAD	0	0	0
G805-K171	qokeol	L1	DRY	0	0	0	0	0	0	13	13	12	12	0	0.0571428571429	0	0.05	0	0	0	okeol:0|qotol:0|tol:0|sal:0.0540540540541|oteol:0|kol:0|chl:0|okol:0.0188679245283|lol:0.0571428571429|kal:0|otchol:0|cthol:0	okeol:0|qotol:0|tol:0|sal:0.05|oteol:0|kol:0|chl:0|okol:0.0263157894737|lol:0.0454545454545|kal:0|otchol:0|cthol:0	NO_ROLE_LEAD	0	0	0
G805-K172	qokeol	L1	MOIST	1	1	0.0263157894737	1	1	0.047619047619	1	1	0	0	0	0	0	0	1	1	1	okeol:0|qotol:0|tol:0|sal:0|oteol:0|kol:0|chl:0|okol:0|lol:0|kal:0|otchol:0|cthol:0	okeol:0|qotol:0|tol:0|sal:0|oteol:0|kol:0|chl:0|okol:0|lol:0|kal:0|otchol:0|cthol:0	NO_ROLE_LEAD	0	0	0
G805-K173	qokeol	L1	AMOUNT	0	0	0	0	0	0	13	13	12	12	0	0.0384615384615	0	0.0625	0	0	0	okeol:0.0227272727273|qotol:0|tol:0|sal:0|oteol:0.0384615384615|kol:0|chl:0|okol:0.0188679245283|lol:0|kal:0|otchol:0|cthol:0	okeol:0|qotol:0|tol:0|sal:0|oteol:0.0625|kol:0|chl:0|okol:0.0263157894737|lol:0|kal:0|otchol:0|cthol:0	NO_ROLE_LEAD	0	0	0
G805-K174	qokeol	L1	VALUE	1	1	0.0263157894737	1	1	0.047619047619	7	6	6	5	0.0263337893297	0.142857142857	0.0385185185185	0.181818181818	0	0	0	okeol:0.0227272727273|qotol:0.0232558139535|tol:0.0294117647059|sal:0.0810810810811|oteol:0.0384615384615|kol:0.0666666666667|chl:0|okol:0.0188679245283|lol:0.142857142857|kal:0.04|otchol:0|cthol:0	okeol:0.037037037037|qotol:0.04|tol:0.125|sal:0.1|oteol:0.0625|kol:0.0666666666667|chl:0|okol:0.0263157894737|lol:0.181818181818|kal:0|otchol:0|cthol:0	NO_ROLE_LEAD	0	0	0
G805-K175	qokeol	L1	PART	1	1	0.0263157894737	1	1	0.047619047619	2	2	1	1	0	0.0377358490566	0	0.0526315789474	0	0	0	okeol:0.0227272727273|qotol:0.0232558139535|tol:0|sal:0|oteol:0|kol:0|chl:0|okol:0.0377358490566|lol:0|kal:0|otchol:0|cthol:0	okeol:0.037037037037|qotol:0|tol:0|sal:0|oteol:0|kol:0|chl:0|okol:0.0526315789474|lol:0|kal:0|otchol:0|cthol:0	NO_ROLE_LEAD	0	0	0
G805-K176	qokeol	L1	MATERIAL	1	1	0.0263157894737	1	1	0.047619047619	6	3	5	2	0	0.0566037735849	0	0.0789473684211	0	0	0	okeol:0.0454545454545|qotol:0.046511627907|tol:0|sal:0|oteol:0.0384615384615|kol:0|chl:0|okol:0.0566037735849|lol:0|kal:0|otchol:0|cthol:0.0392156862745	okeol:0.037037037037|qotol:0.04|tol:0|sal:0|oteol:0.0625|kol:0|chl:0|okol:0.0789473684211|lol:0|kal:0|otchol:0|cthol:0.0444444444444	NO_ROLE_LEAD	0	0	0
G805-K177	qokeol	L1	PREPARATION	1	1	0.0263157894737	1	1	0.047619047619	7	5	6	4	0.0282945736434	0.0857142857143	0	0.1	0	0	0	okeol:0.0681818181818|qotol:0.0232558139535|tol:0|sal:0.0540540540541|oteol:0.0384615384615|kol:0.0333333333333|chl:0|okol:0|lol:0.0857142857143|kal:0.04|otchol:0|cthol:0	okeol:0.0740740740741|qotol:0|tol:0|sal:0.1|oteol:0.0625|kol:0|chl:0|okol:0|lol:0.0909090909091|kal:0|otchol:0|cthol:0	NO_ROLE_LEAD	0	0	0
G805-K178	qokeol	L1	PROCESS	0	0	0	0	0	0	13	13	12	12	0	0.0454545454545	0	0.037037037037	0	0	0	okeol:0.0454545454545|qotol:0|tol:0|sal:0|oteol:0|kol:0|chl:0|okol:0|lol:0|kal:0|otchol:0|cthol:0	okeol:0.037037037037|qotol:0|tol:0|sal:0|oteol:0|kol:0|chl:0|okol:0|lol:0|kal:0|otchol:0|cthol:0	NO_ROLE_LEAD	0	0	0
G805-K179	qokeol	L1	CLOSE	0	0	0	0	0	0	13	13	12	12	0	0.0571428571429	0	0.0909090909091	0	0	0	okeol:0|qotol:0.0232558139535|tol:0|sal:0.027027027027|oteol:0|kol:0|chl:0|okol:0.0188679245283|lol:0.0571428571429|kal:0|otchol:0|cthol:0	okeol:0|qotol:0.04|tol:0|sal:0|oteol:0|kol:0|chl:0|okol:0.0263157894737|lol:0.0909090909091|kal:0|otchol:0|cthol:0	NO_ROLE_LEAD	0	0	0
G805-K180	qokeol	L1	PASS	0	0	0	0	0	0	13	13	12	12	0	0	0	0	0	0	0	okeol:0|qotol:0|tol:0|sal:0|oteol:0|kol:0|chl:0|okol:0|lol:0|kal:0|otchol:0|cthol:0	okeol:0|qotol:0|tol:0|sal:0|oteol:0|kol:0|chl:0|okol:0|lol:0|kal:0|otchol:0|cthol:0	NO_ROLE_LEAD	0	0	0
G805-K181	qokeol	R1	HOT	4	4	0.105263157895	3	3	0.115384615385	1	2	0	1	0.0229915433404	0.0810810810811	0.0281746031746	0.133333333333	1	0	0	okeol:0.0227272727273|qotol:0.0232558139535|tol:0.0588235294118|sal:0.0810810810811|oteol:0|kol:0|chl:0.0714285714286|okol:0.0188679245283|lol:0.0285714285714|kal:0.04|otchol:0|cthol:0	okeol:0.0357142857143|qotol:0.0285714285714|tol:0.0434782608696|sal:0.1|oteol:0|kol:0|chl:0.133333333333|okol:0.0277777777778|lol:0.0909090909091|kal:0|otchol:0|cthol:0	ROLE_LEAD	0	0	0
G805-K182	qokeol	R1	COLD	0	0	0	0	0	0	13	13	12	12	0	0.037037037037	0	0.05	0	0	0	okeol:0|qotol:0.0232558139535|tol:0|sal:0|oteol:0|kol:0|chl:0|okol:0|lol:0|kal:0|otchol:0.037037037037|cthol:0	okeol:0|qotol:0.0285714285714|tol:0|sal:0|oteol:0|kol:0|chl:0|okol:0|lol:0|kal:0|otchol:0.05|cthol:0	NO_ROLE_LEAD	0	0	0
G805-K183	qokeol	R1	DRY	0	0	0	0	0	0	13	13	12	12	0	0.0384615384615	0	0.0277777777778	0	0	0	okeol:0|qotol:0|tol:0|sal:0|oteol:0.0384615384615|kol:0|chl:0.0357142857143|okol:0.0188679245283|lol:0|kal:0|otchol:0|cthol:0	okeol:0|qotol:0|tol:0|sal:0|oteol:0|kol:0|chl:0|okol:0.0277777777778|lol:0|kal:0|otchol:0|cthol:0	NO_ROLE_LEAD	0	0	0
G805-K184	qokeol	R1	MOIST	0	0	0	0	0	0	13	13	12	12	0	0.0588235294118	0	0.0571428571429	0	0	0	okeol:0.0227272727273|qotol:0.046511627907|tol:0.0588235294118|sal:0|oteol:0|kol:0|chl:0|okol:0|lol:0|kal:0|otchol:0|cthol:0	okeol:0.0357142857143|qotol:0.0571428571429|tol:0.0434782608696|sal:0|oteol:0|kol:0|chl:0|okol:0|lol:0|kal:0|otchol:0|cthol:0	NO_ROLE_LEAD	0	0	0
G805-K185	qokeol	R1	AMOUNT	0	0	0	0	0	0	13	13	12	12	0	0	0	0	0	0	0	okeol:0|qotol:0|tol:0|sal:0|oteol:0|kol:0|chl:0|okol:0|lol:0|kal:0|otchol:0|cthol:0	okeol:0|qotol:0|tol:0|sal:0|oteol:0|kol:0|chl:0|okol:0|lol:0|kal:0|otchol:0|cthol:0	NO_ROLE_LEAD	0	0	0
G805-K186	qokeol	R1	VALUE	3	3	0.0789473684211	3	3	0.115384615385	2	1	1	0	0.0377492877493	0.0810810810811	0.0395962732919	0.111111111111	0	1	0	okeol:0.0681818181818|qotol:0.0232558139535|tol:0.0588235294118|sal:0.0810810810811|oteol:0.0384615384615|kol:0|chl:0.0714285714286|okol:0.0754716981132|lol:0.0285714285714|kal:0|otchol:0.037037037037|cthol:0	okeol:0.0357142857143|qotol:0.0285714285714|tol:0.0434782608696|sal:0.1|oteol:0|kol:0|chl:0.0666666666667|okol:0.111111111111|lol:0.0909090909091|kal:0|otchol:0.05|cthol:0	ROLE_LEAD	0	0	0
G805-K187	qokeol	R1	PART	0	0	0	0	0	0	13	13	12	12	0	0.0714285714286	0	0.0666666666667	0	0	0	okeol:0|qotol:0|tol:0.0294117647059|sal:0|oteol:0.0384615384615|kol:0|chl:0.0714285714286|okol:0|lol:0|kal:0.04|otchol:0|cthol:0	okeol:0|qotol:0|tol:0.0434782608696|sal:0|oteol:0|kol:0|chl:0.0666666666667|okol:0|lol:0|kal:0|otchol:0|cthol:0	NO_ROLE_LEAD	0	0	0
G805-K188	qokeol	R1	MATERIAL	1	1	0.0263157894737	0	0	0	8	13	7	12	0.0282193958665	0.093023255814	0.0360248447205	0.114285714286	0	0	0	okeol:0.0454545454545|qotol:0.093023255814|tol:0.0294117647059|sal:0.027027027027|oteol:0|kol:0|chl:0.0357142857143|okol:0|lol:0|kal:0.04|otchol:0.037037037037|cthol:0.0196078431373	okeol:0.0714285714286|qotol:0.114285714286|tol:0.0434782608696|sal:0.05|oteol:0|kol:0|chl:0.0666666666667|okol:0|lol:0|kal:0|otchol:0.05|cthol:0.0285714285714	NO_ROLE_LEAD	0	0	0
G805-K189	qokeol	R1	PREPARATION	2	2	0.0526315789474	1	1	0.0384615384615	2	3	1	2	0	0.0681818181818	0	0.0666666666667	0	0	0	okeol:0.0681818181818|qotol:0|tol:0.0294117647059|sal:0.027027027027|oteol:0|kol:0|chl:0.0357142857143|okol:0.0377358490566|lol:0|kal:0|otchol:0|cthol:0	okeol:0.0357142857143|qotol:0|tol:0|sal:0|oteol:0|kol:0|chl:0.0666666666667|okol:0.0555555555556|lol:0|kal:0|otchol:0|cthol:0	NO_ROLE_LEAD	0	0	0
G805-K190	qokeol	R1	PROCESS	0	0	0	0	0	0	13	13	12	12	0	0.0384615384615	0	0.0285714285714	0	0	0	okeol:0|qotol:0|tol:0|sal:0|oteol:0.0384615384615|kol:0|chl:0|okol:0|lol:0|kal:0|otchol:0|cthol:0.0196078431373	okeol:0|qotol:0|tol:0|sal:0|oteol:0|kol:0|chl:0|okol:0|lol:0|kal:0|otchol:0|cthol:0.0285714285714	NO_ROLE_LEAD	0	0	0
G805-K191	qokeol	R1	CLOSE	0	0	0	0	0	0	13	13	12	12	0	0.0357142857143	0	0.0666666666667	0	0	0	okeol:0.0227272727273|qotol:0|tol:0|sal:0.027027027027|oteol:0|kol:0|chl:0.0357142857143|okol:0.0188679245283|lol:0|kal:0|otchol:0|cthol:0	okeol:0.0357142857143|qotol:0|tol:0|sal:0|oteol:0|kol:0|chl:0.0666666666667|okol:0.0277777777778|lol:0|kal:0|otchol:0|cthol:0	NO_ROLE_LEAD	0	0	0
G805-K192	qokeol	R1	PASS	0	0	0	0	0	0	13	13	12	12	0	0	0	0	0	0	0	okeol:0|qotol:0|tol:0|sal:0|oteol:0|kol:0|chl:0|okol:0|lol:0|kal:0|otchol:0|cthol:0	okeol:0|qotol:0|tol:0|sal:0|oteol:0|kol:0|chl:0|okol:0|lol:0|kal:0|otchol:0|cthol:0	NO_ROLE_LEAD	0	0	0
G805-K193	qokol	L1	HOT	2	2	0.0229885057471	1	1	0.0178571428571	9	9	8	8	0.0245248406111	0.0454545454545	0.0282945736434	0.125	0	0	0	sheol:0.0222222222222|dol:0.0263157894737|okol:0|sol:0.0175438596491|qokal:0.0444444444444|qotol:0.0232558139535|shol:0.0245398773006|dal:0.0261780104712|al:0.0245098039216|cthol:0|tol:0.0294117647059|okeol:0.0454545454545	sheol:0|dol:0.0454545454545|okol:0|sol:0.0666666666667|qokal:0.037037037037|qotol:0|shol:0.0181818181818|dal:0.0333333333333|al:0.0232558139535|cthol:0|tol:0.125|okeol:0.037037037037	NO_ROLE_LEAD	0	0	0
G805-K194	qokol	L1	COLD	1	1	0.0114942528736	1	1	0.0178571428571	7	7	6	6	0.0114008179959	0.046511627907	0.0138047138047	0.08	0	0	0	sheol:0.0333333333333|dol:0.0394736842105|okol:0|sol:0|qokal:0.0166666666667|qotol:0.046511627907|shol:0.00613496932515|dal:0.00523560209424|al:0.00490196078431|cthol:0.0196078431373|tol:0|okeol:0.0227272727273	sheol:0.0350877192982|dol:0.0227272727273|okol:0|sol:0|qokal:0.0185185185185|qotol:0.08|shol:0.00909090909091|dal:0.00833333333333|al:0.0077519379845|cthol:0.0222222222222|tol:0|okeol:0.037037037037	NO_ROLE_LEAD	0	0	0
G805-K195	qokol	L1	DRY	2	2	0.0229885057471	1	1	0.0178571428571	2	7	1	6	0.012134502924	0.0294117647059	0.0201355661882	0.0666666666667	0	0	0	sheol:0.0111111111111|dol:0.0131578947368|okol:0.0188679245283|sol:0.0175438596491|qokal:0.0222222222222|qotol:0|shol:0.00613496932515|dal:0.020942408377|al:0.0294117647059|cthol:0|tol:0|okeol:0	sheol:0.0175438596491|dol:0.0227272727273|okol:0.0263157894737|sol:0.0666666666667|qokal:0.0277777777778|qotol:0|shol:0.00909090909091|dal:0.0333333333333|al:0.031007751938|cthol:0|tol:0|okeol:0	NO_ROLE_LEAD	0	0	0
G805-K196	qokol	L1	MOIST	1	1	0.0114942528736	0	0	0	2	13	1	12	0	0.0222222222222	0	0.0350877192982	0	0	0	sheol:0.0222222222222|dol:0|okol:0|sol:0|qokal:0|qotol:0|shol:0.00613496932515|dal:0|al:0.00980392156863|cthol:0|tol:0|okeol:0	sheol:0.0350877192982|dol:0|okol:0|sol:0|qokal:0|qotol:0|shol:0.00909090909091|dal:0|al:0.0077519379845|cthol:0|tol:0|okeol:0	NO_ROLE_LEAD	0	0	0
G805-K197	qokol	L1	AMOUNT	0	0	0	0	0	0	13	13	12	12	0.00245098039216	0.0227272727273	0	0.0263157894737	0	0	0	sheol:0.0222222222222|dol:0|okol:0.0188679245283|sol:0|qokal:0.00555555555556|qotol:0|shol:0.00613496932515|dal:0|al:0.00490196078431|cthol:0|tol:0|okeol:0.0227272727273	sheol:0|dol:0|okol:0.0263157894737|sol:0|qokal:0|qotol:0|shol:0.00909090909091|dal:0|al:0|cthol:0|tol:0|okeol:0	NO_ROLE_LEAD	0	0	0
G805-K198	qokol	L1	VALUE	2	2	0.0229885057471	1	1	0.0178571428571	9	11	8	10	0.0269758210032	0.0777777777778	0.0393798449612	0.125	0	0	0	sheol:0.0333333333333|dol:0.0394736842105|okol:0.0188679245283|sol:0.0175438596491|qokal:0.0777777777778|qotol:0.0232558139535|shol:0.0245398773006|dal:0.0314136125654|al:0.0294117647059|cthol:0|tol:0.0294117647059|okeol:0.0227272727273	sheol:0.0175438596491|dol:0.0454545454545|okol:0.0263157894737|sol:0.0666666666667|qokal:0.0833333333333|qotol:0.04|shol:0.0181818181818|dal:0.0416666666667|al:0.0387596899225|cthol:0|tol:0.125|okeol:0.037037037037	NO_ROLE_LEAD	0	0	0
G805-K199	qokol	L1	PART	0	0	0	0	0	0	13	13	12	12	0	0.0377358490566	0	0.0526315789474	0	0	0	sheol:0|dol:0|okol:0.0377358490566|sol:0|qokal:0|qotol:0.0232558139535|shol:0|dal:0|al:0.00980392156863|cthol:0|tol:0|okeol:0.0227272727273	sheol:0|dol:0|okol:0.0526315789474|sol:0|qokal:0|qotol:0|shol:0|dal:0|al:0.0077519379845|cthol:0|tol:0|okeol:0.037037037037	NO_ROLE_LEAD	0	0	0
G805-K200	qokol	L1	MATERIAL	2	2	0.0229885057471	1	1	0.0178571428571	8	8	7	7	0.0318777817876	0.0566037735849	0.0321548821549	0.0789473684211	0	0	0	sheol:0.0555555555556|dol:0.0394736842105|okol:0.0566037735849|sol:0|qokal:0.0111111111111|qotol:0.046511627907|shol:0.0245398773006|dal:0.00523560209424|al:0.0196078431373|cthol:0.0392156862745|tol:0|okeol:0.0454545454545	sheol:0.0701754385965|dol:0.0454545454545|okol:0.0789473684211|sol:0|qokal:0|qotol:0.04|shol:0.0272727272727|dal:0|al:0.015503875969|cthol:0.0444444444444|tol:0|okeol:0.037037037037	NO_ROLE_LEAD	0	0	0
