event_id	instruction_id	clause_id	physical_page	surface	component_recipe	workshop_phrase_de
P912-E0885	P917-I0592	P915-C134	f81v	dykain	D_ADDR+Y+K+AIN	Teilstelle; dies; eine Portion zuordnen
P912-E0886	P917-I0593	P915-C134	f81v	shek	SH+E+K	halten; kurz; zuordnen
P912-E0887	P917-I0594	P915-C134	f81v	chdy	CHD+Y	dies umsetzen
P912-E0888	P917-I0595	P915-C134	f81v	dalal	AL+AL	Zielstelle; Zielstelle
P912-E0889	P917-I0595	P915-C134	f81v	oldy	OL+DY	fortsetzen; fertig
P912-E0890	P917-I0596	P915-C135	f81v	qokaiin	OK+AIIN	nach Sollmaß ansetzen
P912-E0891	P917-I0597	P915-C135	f81v	okain	OK+AIN	eine Portion ansetzen
P912-E0892	P917-I0598	P915-C135	f81v	cheeky	CHK+EE+Y	dies länger behandeln
P912-E0893	P917-I0599	P915-C135	f81v	dy	Y	dies
P912-E0894	P917-I0599	P915-C135	f81v	ol	OL	fortsetzen
P912-E0895	P917-I0599	P915-C135	f81v	kaiin	K+AIIN	nach Sollmaß zuordnen
P912-E0896	P917-I0600	P915-C135	f81v	dain	AIN	Portion
P912-E0897	P917-I0600	P915-C135	f81v	dy	Y	dies
P912-E0898	P917-I0600	P915-C135	f81v	daiin	AIIN	Sollmaß
P912-E0899	P917-I0600	P915-C135	f81v	chcthy	CH+CTH+Y	entnehmen; die Bereitschaft dieses Postens prüfen
P912-E0900	P917-I0601	P915-C135	f81v	okaiin	OK+AIIN	nach Sollmaß ansetzen
P912-E0901	P917-I0602	P915-C135	f81v	daiin	AIIN	Sollmaß
P912-E0902	P917-I0602	P915-C135	f81v	otain	OT+AIN	danach; Portion
P912-E0903	P917-I0602	P915-C135	f81v	chckhy	CKH+Y	dies durch den Durchlass
P912-E0904	P917-I0602	P915-C135	f81v	okeedy	OK+EE+DY	länger ansetzen; fertig
P912-E0905	P917-I0603	P915-C136	f81v	qoky	OK+Y	ansetzen; dies
P912-E0906	P917-I0604	P915-C136	f81v	kar	K+AR	zuordnen; Entnahmestelle
P912-E0907	P917-I0605	P915-C136	f81v	daiin	AIIN	Sollmaß
P912-E0908	P917-I0605	P915-C136	f81v	okar	OK+AR	von der Entnahmestelle ansetzen
P912-E0909	P917-I0606	P915-C136	f81v	qokain	OK+AIN	eine Portion ansetzen
P912-E0910	P917-I0607	P915-C136	f81v	okaiin	OK+AIIN	nach Sollmaß ansetzen
P912-E0911	P917-I0608	P915-C136	f81v	ol	OL	fortsetzen
P912-E0912	P917-I0608	P915-C136	f81v	chedy	CHD+Y	dies umsetzen
P912-E0913	P917-I0609	P915-C136	f81v	cheol	CHEO+L	den Auszug weiterleiten
P912-E0914	P917-I0609	P915-C136	f81v	lky	L+K+Y	leiten; zuordnen; dies
P912-E0915	P917-I0610	P915-C136	f81v	l	L	leiten
P912-E0916	P917-I0610	P915-C136	f81v	s	S	prüfen
P912-E0917	P917-I0611	P915-C136	f81v	aiin	AIIN	Sollmaß
P912-E0918	P917-I0611	P915-C136	f81v	okain	OK+AIN	eine Portion ansetzen
P912-E0919	P917-I0612	P915-C136	f81v	daldy	AL+DY	Zielstelle; Schluss
P912-E0920	P917-I0613	P915-C137	f81v	olor	OL+OR	mit dem Ansatz fortsetzen
P912-E0921	P917-I0613	P915-C137	f81v	ol	OL	fortsetzen
P912-E0922	P917-I0613	P915-C137	f81v	sheckhal	SH+E+CKH+AL	halten; kurz; Durchlass; Zielstelle
P912-E0923	P917-I0614	P915-C137	f81v	daiin	AIIN	Sollmaß
P912-E0924	P917-I0614	P915-C137	f81v	qokeedal	OK+EE+AL	ansetzen; länger; Zielstelle
P912-E0925	P917-I0615	P915-C137	f81v	daiin	AIIN	Sollmaß
P912-E0926	P917-I0615	P915-C137	f81v	chckhy	CKH+Y	dies durch den Durchlass
P912-E0927	P917-I0615	P915-C137	f81v	schedy	CHD+DY	umsetzen; Schluss
P912-E0928	P917-I0616	P915-C138	f81v	qol	OL	fortsetzen
P912-E0929	P917-I0616	P915-C138	f81v	ykol	Y+K+OL	dies; zuordnen; fortsetzen
P912-E0930	P917-I0617	P915-C138	f81v	or	OR	Ansatz
P912-E0931	P917-I0617	P915-C138	f81v	shedy	SHED+DY	ruhen lassen; fertig
P912-E0932	P917-I0618	P915-C139	f81v	sheedy	SH+EE+DY	länger halten; fertig
P912-E0933	P917-I0619	P915-C140	f81v	qolkeedy	SOLK+EE+D_ADDR+Y	Sammelstelle; länger; Teilstelle; dies
P912-E0934	P917-I0620	P915-C140	f81v	daiin	AIIN	Sollmaß
P912-E0935	P917-I0620	P915-C140	f81v	dkain	D_ADDR+K+AIN	Teilstelle; eine Portion zuordnen
P912-E0936	P917-I0621	P915-C140	f81v	cphedy	CPH+E+DY	Gegen-/Empfangsgang; kurz; Schluss
P912-E0937	P917-I0622	P915-C141	f81v	oldy	OL+DY	fortsetzen; fertig
P912-E0938	P917-I0623	P915-C142	f81v	yar	Y+AR	dies; Entnahmestelle
P912-E0939	P917-I0623	P915-C142	f81v	olchey	OL+Y	mit diesem fortsetzen
P912-E0940	P917-I0623	P915-C142	f81v	kaiin	K+AIIN	nach Sollmaß zuordnen
P912-E0941	P917-I0624	P915-C142	f81v	okeey	OK+EE+Y	dies länger ansetzen
P912-E0942	P917-I0625	P915-C142	f81v	daiin	AIIN	Sollmaß
P912-E0943	P917-I0625	P915-C142	f81v	olor	OL+OR	mit dem Ansatz fortsetzen
P912-E0944	P917-I0625	P915-C142	f81v	checkhy	CH+E+CKH+Y	entnehmen; kurz; dies durch den Durchlass
P912-E0945	P917-I0626	P915-C142	f81v	daiidy	DA+IIN+DY	zweite Stufe; Stufe; Schluss
P912-E0946	P917-I0627	P915-C143	f81v	polshy	P+OL+SH+Y	einsetzen; fortsetzen; halten; dies
P912-E0947	P917-I0628	P915-C143	f81v	ashyteed	A_ADDR+SH+Y+T+EE+D_ADDR	Adresse; halten; dies; bearbeiten; länger; Teilstelle
P912-E0948	P917-I0629	P915-C143	f81v	qop	CARRIER_Q+O+P	q-Träger; Arbeitsgang; einsetzen
P912-E0949	P917-I0630	P915-C143	f81v	okeedy	OK+EE+DY	länger ansetzen; fertig
P912-E0950	P917-I0631	P915-C144	f81v	otedy	OT+E+DY	danach kurz; fertig
P912-E0951	P917-I0632	P915-C145	f81v	okshedy	OK+SH+E+DY	ansetzen; kurz halten; fertig
P912-E0952	P917-I0633	P915-C146	f81v	qoty	OT+Y	danach diesen Posten
P912-E0953	P917-I0633	P915-C146	f81v	dairam	D_ADDR+AIR+A_ADDR+AM_ADDR	Teilstelle; Lauf; Adresse; Innenstelle
P912-E0954	P917-I0633	P915-C146	f81v	yshey	Y+SH+E+Y	dies; dies kurz halten
P912-E0955	P917-I0634	P915-C146	f81v	qokeey	OK+EE+Y	dies länger ansetzen
P912-E0956	P917-I0635	P915-C146	f81v	okeey	OK+EE+Y	dies länger ansetzen
P912-E0957	P917-I0636	P915-C146	f81v	oky	OK+Y	ansetzen; dies
P912-E0958	P917-I0637	P915-C146	f81v	ykeey	Y+K+EE+Y	dies; zuordnen; länger; dies
P912-E0959	P917-I0638	P915-C146	f81v	qoky	OK+Y	ansetzen; dies
P912-E0960	P917-I0639	P915-C146	f81v	oky	OK+Y	ansetzen; dies
P912-E0961	P917-I0640	P915-C146	f81v	lky	L+K+Y	leiten; zuordnen; dies
P912-E0962	P917-I0641	P915-C146	f81v	olchy	OL+CH+Y	fortsetzen; entnehmen; dies
P912-E0963	P917-I0642	P915-C146	f81v	ky	K+Y	zuordnen; dies
P912-E0964	P917-I0643	P915-C146	f81v	dsholyd	D_ADDR+SH+OL+Y+D_ADDR	Teilstelle; halten; mit diesem fortsetzen; Teilstelle
P912-E0965	P917-I0644	P915-C146	f81v	qol	OL	fortsetzen
P912-E0966	P917-I0644	P915-C146	f81v	ol	OL	fortsetzen
P912-E0967	P917-I0644	P915-C146	f81v	chdy	CHD+Y	dies umsetzen
P912-E0968	P917-I0645	P915-C146	f81v	shedy	SHED+DY	ruhen lassen; fertig
P912-E0969	P917-I0646	P915-C147	f81v	qokedy	OK+E+DY	kurz ansetzen; fertig
P912-E0970	P917-I0647	P915-C148	f81v	ytedy	Y+T+E+DY	dies; bearbeiten; kurz; Schluss
P912-E0971	P917-I0648	P915-C149	f81v	chetedy	CH+E+T+E+D_ADDR+Y	entnehmen; kurz; bearbeiten; kurz; Teilstelle; dies
P912-E0972	P917-I0649	P915-C149	f81v	lkedey	L+K+E+D_ADDR+E+Y	leiten; zuordnen; kurz; Teilstelle; kurz; dies
P912-E0973	P917-I0650	P915-C149	f81v	ytedy	Y+T+E+DY	dies; bearbeiten; kurz; Schluss
P912-E0974	P917-I0651	P915-C150	f81v	ykeshey	Y+K+E+SH+E+Y	dies; zuordnen; kurz; dies kurz halten
P912-E0975	P917-I0652	P915-C150	f81v	dchsed	D_ADDR+CH+S+E+D_ADDR	Teilstelle; entnehmen; prüfen; kurz; Teilstelle
P912-E0976	P917-I0653	P915-C150	f81v	ytedy	Y+T+E+DY	dies; bearbeiten; kurz; Schluss
P912-E0977	P917-I0654	P915-C151	f81v	ytedy	Y+T+E+DY	dies; bearbeiten; kurz; Schluss
P912-E0978	P917-I0655	P915-C152	f81v	dar	D_ADDR+AR	aus diesem Teil entnehmen
P912-E0979	P917-I0655	P915-C152	f81v	ykeday	Y+K+E+DA+Y	dies; zuordnen; kurz; zweite Stufe; dies
P912-E0980	P917-I0656	P915-C152	f81v	qoty	OT+Y	danach diesen Posten
P912-E0981	P917-I0656	P915-C152	f81v	ykedy	Y+K+E+DY	dies; zuordnen; kurz; Schluss
P912-E0982	P917-I0657	P915-C153	f81v	okal	OK+AL	an der Zielstelle ansetzen
P912-E0983	P917-I0658	P915-C153	f81v	dshedy	SH+E+DY	kurz halten; fertig
P912-E0984	P917-I0659	P915-C154	f81v	ykeedy	Y+K+EE+D_ADDR+Y	dies; zuordnen; länger; Teilstelle; dies
P912-E0985	P917-I0660	P915-C154	f81v	sheeky	SH+EE+K+Y	halten; länger; zuordnen; dies
P912-E0986	P917-I0661	P915-C154	f81v	daiin	AIIN	Sollmaß
P912-E0987	P917-I0661	P915-C154	f81v	okedy	OK+E+DY	kurz ansetzen; fertig
P912-E0988	P917-I0662	P915-C155	f81v	qokeed	OK+EE+D_ADDR	ansetzen; länger; Teilstelle
P912-E0989	P917-I0663	P915-C155	f81v	qokedy	OK+E+DY	kurz ansetzen; fertig
P912-E0990	P917-I0664	P915-C156	f81v	lchpchdy	L+CH+P+CHD+Y	leiten; entnehmen; einsetzen; dies umsetzen
P912-E0991	P917-I0665	P915-C156	f81v	qokal	OK+AL	an der Zielstelle ansetzen
P912-E0992	P917-I0666	P915-C156	f81v	chedy	CHD+Y	dies umsetzen
P912-E0993	P917-I0667	P915-C156	f81v	ol	OL	fortsetzen
P912-E0994	P917-I0667	P915-C156	f81v	sheey	SH+EE+Y	dies länger halten
P912-E0995	P917-I0668	P915-C156	f81v	salshcthdy	S+A_ADDR+LSH+CTH+D_ADDR+Y	prüfen; Adresse; spülen; Bereitschaft; Teilstelle; dies
P912-E0996	P917-I0669	P915-C156	f81v	qofchedy	CARRIER_Q+O+LOCAL_CHAR_F+CHD+Y	q-Träger; Arbeitsgang; f-Zeichen; dies umsetzen
P912-E0997	P917-I0670	P915-C156	f81v	r	R	Zustand
P912-E0998	P917-I0671	P915-C156	f81v	chedy	CHD+Y	dies umsetzen
P912-E0999	P917-I0672	P915-C156	f81v	ltary	L+T+AR+Y	leiten; bearbeiten; Entnahmestelle; dies
P912-E1000	P917-I0673	P915-C156	f81v	lor	L+OR	leiten; Ansatz
P912-E1001	P917-I0673	P915-C156	f81v	shedy	SHED+DY	ruhen lassen; fertig
P912-E1002	P917-I0674	P915-C157	f81v	qoeedy	CARRIER_Q+O+EE+D_ADDR+Y	q-Träger; Arbeitsgang; länger; Teilstelle; dies
P912-E1003	P917-I0675	P915-C157	f81v	ol	OL	fortsetzen
P912-E1004	P917-I0675	P915-C157	f81v	chy	Y	dies
P912-E1005	P917-I0675	P915-C157	f81v	rshdy	R+SH+D_ADDR+Y	Zustand; halten; Teilstelle; dies
P912-E1006	P917-I0676	P915-C157	f81v	lshedy	LSH+E+DY	kurz spülen; fertig
P912-E1007	P917-I0677	P915-C158	f81v	dar	D_ADDR+AR	aus diesem Teil entnehmen
P912-E1008	P917-I0677	P915-C158	f81v	chdy	CHD+Y	dies umsetzen
P912-E1009	P917-I0678	P915-C158	f81v	pchdy	P+CHD+Y	einsetzen; dies umsetzen
P912-E1010	P917-I0679	P915-C158	f81v	sshkchdy	SH+K+CHD+DY	halten; zuordnen; umsetzen; Schluss
P912-E1011	P917-I0680	P915-C159	f81v	chedy	CHD+Y	dies umsetzen
P912-E1012	P917-I0681	P915-C159	f81v	ol	OL	fortsetzen
P912-E1013	P917-I0681	P915-C159	f81v	shedy	SHED+DY	ruhen lassen; fertig
P912-E1014	P917-I0682	P915-C160	f81v	qolchedy	OL+CHD+DY	weiter umsetzen; fertig
P912-E1015	P917-I0683	P915-C161	f81v	qokain	OK+AIN	eine Portion ansetzen
P912-E1016	P917-I0684	P915-C161	f81v	ckhy	CKH+Y	dies durch den Durchlass
P912-E1017	P917-I0684	P915-C161	f81v	dl	L	leiten
P912-E1018	P917-I0684	P915-C161	f81v	ral	R+AL	Zustand; Zielstelle
P912-E1019	P917-I0685	P915-C161	f81v	qokchdy	OK+CHD+DY	ansetzen und umsetzen; fertig
P912-E1020	P917-I0686	P915-C162	f81v	chey	Y	dies
P912-E1021	P917-I0686	P915-C162	f81v	ol	OL	fortsetzen
P912-E1022	P917-I0686	P915-C162	f81v	cheky	CHK+E+Y	dies kurz behandeln
P912-E1023	P917-I0687	P915-C162	f81v	ol	OL	fortsetzen
P912-E1024	P917-I0687	P915-C162	f81v	shedy	SHED+DY	ruhen lassen; fertig
P912-E1025	P917-I0688	P915-C163	f81v	qokedy	OK+E+DY	kurz ansetzen; fertig
P912-E1026	P917-I0689	P915-C164	f81v	qokedy	OK+E+DY	kurz ansetzen; fertig
P912-E1027	P917-I0690	P915-C165	f81v	chckhy	CKH+Y	dies durch den Durchlass
P912-E1028	P917-I0690	P915-C165	f81v	qoky	OK+Y	ansetzen; dies
P912-E1029	P917-I0691	P915-C165	f81v	solkeey	SOLK+EE+Y	dies länger an der Sammelstelle halten
P912-E1030	P917-I0692	P915-C165	f81v	ol	OL	fortsetzen
P912-E1031	P917-I0692	P915-C165	f81v	shedy	SHED+DY	ruhen lassen; fertig
P912-E1032	P917-I0693	P915-C166	f81v	qokar	OK+AR	von der Entnahmestelle ansetzen
P912-E1033	P917-I0694	P915-C166	f81v	shckhy	SH+CKH+Y	halten; dies durch den Durchlass
P912-E1034	P917-I0695	P915-C166	f81v	dedy	D_ADDR+E+DY	Teilstelle; kurz; Schluss
P912-E1035	P917-I0696	P915-C167	f81v	qokar	OK+AR	von der Entnahmestelle ansetzen
P912-E1036	P917-I0697	P915-C167	f81v	qokal	OK+AL	an der Zielstelle ansetzen
P912-E1037	P917-I0698	P915-C167	f81v	dol	D_ADDR+OL	in diesem Teil fortsetzen
P912-E1038	P917-I0698	P915-C167	f81v	chy	Y	dies
P912-E1039	P917-I0698	P915-C167	f81v	qocthey	CARRIER_Q+O+CTH+E+Y	q-Träger; Arbeitsgang; Bereitschaft; kurz; dies
P912-E1040	P917-I0699	P915-C167	f81v	chekal	CHK+AL	behandeln; Zielstelle
P912-E1041	P917-I0700	P915-C167	f81v	chedy	CHD+Y	dies umsetzen
P912-E1042	P917-I0701	P915-C167	f81v	qokedy	OK+E+DY	kurz ansetzen; fertig
P912-E1043	P917-I0702	P915-C168	f81v	lshety	LSH+E+T+Y	spülen; kurz; bearbeiten; dies
P912-E1044	P917-I0703	P915-C168	f81v	qoldy	OL+DY	fortsetzen; fertig
P912-E1045	P917-I0704	P915-C169	f81v	ltedy	L+T+E+DY	leiten; bearbeiten; kurz; Schluss
P912-E1046	P917-I0705	P915-C170	f81v	qotain	OT+AIN	danach; Portion
P912-E1047	P917-I0705	P915-C170	f81v	lsho	LSH+O	spülen; Arbeitsgang
P912-E1048	P917-I0706	P915-C170	f81v	qokey	OK+E+Y	dies kurz ansetzen
P912-E1049	P917-I0707	P915-C170	f81v	lshedy	LSH+E+DY	kurz spülen; fertig
P912-E1050	P917-I0708	P915-C171	f81v	lshedy	LSH+E+DY	kurz spülen; fertig
P912-E1051	P917-I0709	P915-C172	f81v	chedy	CHD+Y	dies umsetzen
P912-E1052	P917-I0710	P915-C172	f81v	qolky	SOLK+Y	Sammelstelle; dies
P912-E1053	P917-I0711	P915-C172	f81v	lchedal	L+CHD+AL	leiten; umsetzen; Zielstelle
P912-E1054	P917-I0712	P915-C172	f81v	qol	OL	fortsetzen
P912-E1055	P917-I0712	P915-C172	f81v	otar	OT+AR	danach; Entnahmestelle
P912-E1056	P917-I0712	P915-C172	f81v	qokal	OK+AL	an der Zielstelle ansetzen
P912-E1057	P917-I0713	P915-C172	f81v	qol	OL	fortsetzen
P912-E1058	P917-I0713	P915-C172	f81v	oiin	O+IIN	Arbeitsgang; Stufe
P912-E1059	P917-I0714	P915-C172	f81v	cheey	SH+EE+Y	dies länger halten
P912-E1060	P917-I0715	P915-C172	f81v	dal	AL	Zielstelle
P912-E1061	P917-I0715	P915-C172	f81v	lchedy	L+CHD+DY	abführen und umsetzen; fertig
P912-E1062	P917-I0716	P915-C173	f81v	chedy	CHD+Y	dies umsetzen
P912-E1063	P917-I0717	P915-C173	f81v	salchtedytar	S+AL+CH+T+E+D_ADDR+Y+T+AR	prüfen; Zielstelle; entnehmen; bearbeiten; kurz; Teilstelle; dies; bearbeiten; Entnahmestelle
P912-E1064	P917-I0718	P915-C173	f81v	shol	SH+OL	halten; fortsetzen
P912-E1065	P917-I0719	P915-C173	f81v	qetchy	CARRIER_Q+E+T+CH+Y	q-Träger; kurz; bearbeiten; entnehmen; dies
P912-E1066	P917-I0720	P915-C173	f81v	ykaiin	Y+K+AIIN	dies; nach Sollmaß zuordnen
P912-E1067	P917-I0721	P915-C173	f81v	olkain	OL+K+AIN	fortsetzen; eine Portion zuordnen
P912-E1068	P917-I0722	P915-C173	f81v	shedy	SHED+DY	ruhen lassen; fertig
P912-E1069	P917-I0723	P915-C174	f81v	qoky	OK+Y	ansetzen; dies
P912-E1070	P917-I0724	P915-C174	f81v	dchedy	D_ADDR+CHD+Y	Teilstelle; dies umsetzen
P912-E1071	P917-I0725	P915-C174	f81v	rol	R+OL	Zustand; fortsetzen
P912-E1072	P917-I0726	P915-C174	f81v	olcthdy	OL+CTH+D_ADDR+Y	fortsetzen; Bereitschaft; Teilstelle; dies
P912-E1073	P917-I0727	P915-C174	f81v	ytey	T+E+Y	bearbeiten; kurz; dies
P912-E1074	P917-I0728	P915-C174	f81v	okchedy	OK+CHD+DY	ansetzen und umsetzen; fertig
P912-E1075	P917-I0729	P915-C175	f81v	qokal	OK+AL	an der Zielstelle ansetzen
P912-E1076	P917-I0730	P915-C175	f81v	okeey	OK+EE+Y	dies länger ansetzen
P912-E1077	P917-I0731	P915-C175	f81v	qol	OL	fortsetzen
P912-E1078	P917-I0731	P915-C175	f81v	cheedy	CH+EE+D_ADDR+Y	entnehmen; länger; Teilstelle; dies
P912-E1079	P917-I0732	P915-C175	f81v	sal	S+AL	prüfen; Zielstelle
P912-E1080	P917-I0733	P915-C175	f81v	teol	E+OL	kurz; fortsetzen
P912-E1081	P917-I0733	P915-C175	f81v	dchdy	CHD+DY	umsetzen; Schluss
P912-E1082	P917-I0734	P915-C176	f81v	ly	L+Y	leiten; dies
P912-E1083	P917-I0734	P915-C176	f81v	oshedy	O+SHED+Y	Arbeitsgang; absetzen; dies
P912-E1084	P917-I0735	P915-C176	f81v	qotedy	OT+E+DY	danach kurz; fertig
P912-E1085	P917-I0736	P915-C177	f81v	shol	SH+OL	halten; fortsetzen
P912-E1086	P917-I0737	P915-C177	f81v	chedy	CHD+Y	dies umsetzen
P912-E1087	P917-I0738	P915-C177	f81v	y	Y	dies
P912-E1088	P917-I0738	P915-C177	f81v	shchey	SH+Y	halten; dies
P912-E1089	P917-I0739	P915-C177	f81v	ol	OL	fortsetzen
P912-E1090	P917-I0739	P915-C177	f81v	chey	Y	dies
P912-E1091	P917-I0739	P915-C177	f81v	qol	OL	fortsetzen
P912-E1092	P917-I0739	P915-C177	f81v	chedy	CHD+Y	dies umsetzen
P912-E1093	P917-I0740	P915-C177	f81v	tchd	T+CHD	bearbeiten; umsetzen
P912-E1094	P917-I0741	P915-C177	f81v	oky	OK+Y	ansetzen; dies
P912-E1095	P917-I0742	P915-C177	f81v	ol	OL	fortsetzen
P912-E1096	P917-I0742	P915-C177	f81v	checholtar	CH+E+OL+T+AR	entnehmen; kurz; fortsetzen; bearbeiten; Entnahmestelle
P912-E1097	P917-I0743	P915-C177	f81v	oiin	O+IIN	Arbeitsgang; Stufe
P912-E1098	P917-I0744	P915-C177	f81v	okedy	OK+E+DY	kurz ansetzen; fertig
P912-E1099	P917-I0745	P915-C178	f81v	dal	AL	Zielstelle
P912-E1100	P917-I0745	P915-C178	f81v	shey	SH+E+Y	dies kurz halten
P912-E1101	P917-I0746	P915-C178	f81v	olkeol	OL+K+E+OL	fortsetzen; zuordnen; kurz; fortsetzen
P912-E1102	P917-I0747	P915-C178	f81v	olkeedy	SOLK+EE+DY	Sammelstelle; länger; Schluss
P912-E1103	P917-I0748	P915-C179	f81v	okeol	OK+E+OL	ansetzen; kurz; fortsetzen
P912-E1104	P917-I0749	P915-C179	f81v	dsheol	SH+E+OL	halten; kurz; fortsetzen
P912-E1105	P917-I0750	P915-C179	f81v	oiiin	O+IIN	Arbeitsgang; Stufe
P912-E1106	P917-I0751	P915-C179	f81v	olkeedy	SOLK+EE+DY	Sammelstelle; länger; Schluss
P912-E1107	P917-I0752	P915-C180	f81v	tedy	T+E+DY	bearbeiten; kurz; Schluss
P912-E1108	P917-I0753	P915-C181	f81v	cheky	CHK+E+Y	dies kurz behandeln
P912-E1109	P917-I0754	P915-C181	f81v	shckhedy	SH+CKH+E+DY	halten; Durchlass; kurz; Schluss
P912-E1110	P917-I0755	P915-C182	f81v	chal	CH+AL	entnehmen; Zielstelle
P912-E1113	P917-I0756	P915-C183	f82r	qosheedy	CARRIER_Q+O+SH+EE+D_ADDR+Y	q-Träger; Arbeitsgang; halten; länger; Teilstelle; dies
P912-E1114	P917-I0757	P915-C183	f82r	qokeol	OK+E+OL	ansetzen; kurz; fortsetzen
P912-E1115	P917-I0758	P915-C183	f82r	daiin	AIIN	Sollmaß
P912-E1116	P917-I0758	P915-C183	f82r	shckhy	SH+CKH+Y	halten; dies durch den Durchlass
P912-E1117	P917-I0759	P915-C183	f82r	okeeor	OK+EE+OR	ansetzen; länger; Ansatz
P912-E1118	P917-I0760	P915-C183	f82r	cheey	SH+EE+Y	dies länger halten
P912-E1119	P917-I0761	P915-C183	f82r	daiin	AIIN	Sollmaß
P912-E1120	P917-I0761	P915-C183	f82r	shey	SH+E+Y	dies kurz halten
P912-E1121	P917-I0762	P915-C183	f82r	dchedy	D_ADDR+CHD+Y	Teilstelle; dies umsetzen
P912-E1122	P917-I0763	P915-C183	f82r	qolchedy	OL+CHD+DY	weiter umsetzen; fertig
P912-E1123	P917-I0764	P915-C184	f82r	qokain	OK+AIN	eine Portion ansetzen
P912-E1124	P917-I0765	P915-C184	f82r	dy	Y	dies
P912-E1125	P917-I0765	P915-C184	f82r	qokeedy	OK+EE+DY	länger ansetzen; fertig
P912-E1126	P917-I0766	P915-C185	f82r	qokal	OK+AL	an der Zielstelle ansetzen
P912-E1127	P917-I0767	P915-C185	f82r	lcheckhy	L+CKH+Y	leiten; dies durch den Durchlass
P912-E1128	P917-I0767	P915-C185	f82r	lched	L+CHD	leiten; umsetzen
P912-E1129	P917-I0768	P915-C185	f82r	qokeey	OK+EE+Y	dies länger ansetzen
P912-E1130	P917-I0769	P915-C185	f82r	lcheckhedy	L+CKH+E+DY	leiten; Durchlass; kurz; Schluss
P912-E1131	P917-I0770	P915-C186	f82r	qokaly	OK+AL+Y	an der Zielstelle ansetzen; dies
P912-E1132	P917-I0771	P915-C186	f82r	solkaiin	SOLK+AIIN	Sammelstelle; Sollmaß
P912-E1133	P917-I0772	P915-C186	f82r	chckhy	CKH+Y	dies durch den Durchlass
P912-E1134	P917-I0772	P915-C186	f82r	qokaiin	OK+AIIN	nach Sollmaß ansetzen
P912-E1135	P917-I0773	P915-C186	f82r	qokaiin	OK+AIIN	nach Sollmaß ansetzen
P912-E1136	P917-I0774	P915-C186	f82r	octheol	O+CTH+E+OL	Arbeitsgang; Bereitschaft; kurz; fortsetzen
P912-E1137	P917-I0775	P915-C186	f82r	chkeey	CHK+EE+Y	dies länger behandeln
P912-E1138	P917-I0776	P915-C186	f82r	ldy	L+DY	leiten; Schluss
P912-E1139	P917-I0777	P915-C187	f82r	oteey	OT+EE+Y	danach; länger; dies
P912-E1140	P917-I0777	P915-C187	f82r	qokal	OK+AL	an der Zielstelle ansetzen
P912-E1141	P917-I0778	P915-C187	f82r	sheckhy	SH+E+CKH+Y	halten; kurz; dies durch den Durchlass
P912-E1142	P917-I0779	P915-C187	f82r	qoky	OK+Y	ansetzen; dies
P912-E1143	P917-I0780	P915-C187	f82r	sol	OL	fortsetzen
P912-E1144	P917-I0780	P915-C187	f82r	lkchedy	L+K+CHD+Y	leiten; zuordnen; dies umsetzen
P912-E1145	P917-I0781	P915-C187	f82r	qokeedy	OK+EE+DY	länger ansetzen; fertig
P912-E1146	P917-I0782	P915-C188	f82r	qokal	OK+AL	an der Zielstelle ansetzen
P912-E1147	P917-I0783	P915-C188	f82r	cthol	CTH+OL	Bereitschaft; fortsetzen
P912-E1148	P917-I0784	P915-C188	f82r	chedy	CHD+Y	dies umsetzen
P912-E1149	P917-I0785	P915-C188	f82r	qoteedy	OT+EE+DY	danach länger; fertig
P912-E1150	P917-I0786	P915-C189	f82r	qokal	OK+AL	an der Zielstelle ansetzen
P912-E1151	P917-I0787	P915-C189	f82r	sar	S+AR	die Entnahmestelle prüfen
P912-E1152	P917-I0788	P915-C189	f82r	shedy	SHED+DY	ruhen lassen; fertig
P912-E1153	P917-I0789	P915-C190	f82r	qol	OL	fortsetzen
P912-E1154	P917-I0789	P915-C190	f82r	shedaiin	SHED+AIIN	absetzen; Sollmaß
P912-E1155	P917-I0790	P915-C190	f82r	sheckhy	SH+E+CKH+Y	halten; kurz; dies durch den Durchlass
P912-E1156	P917-I0791	P915-C190	f82r	okal	OK+AL	an der Zielstelle ansetzen
P912-E1157	P917-I0792	P915-C190	f82r	sheky	SH+E+K+Y	halten; kurz; zuordnen; dies
P912-E1158	P917-I0793	P915-C190	f82r	qotaiin	OT+AIIN	danach; Sollmaß
P912-E1159	P917-I0793	P915-C190	f82r	chedol	CHD+OL	umsetzen; fortsetzen
P912-E1160	P917-I0794	P915-C190	f82r	dshedy	SH+E+DY	kurz halten; fertig
P912-E1161	P917-I0795	P915-C191	f82r	sotaiin	S+OT+AIIN	prüfen; danach; Sollmaß
P912-E1162	P917-I0796	P915-C191	f82r	qokar	OK+AR	von der Entnahmestelle ansetzen
P912-E1163	P917-I0797	P915-C191	f82r	shedy	SHED+DY	ruhen lassen; fertig
P912-E1164	P917-I0798	P915-C192	f82r	solshedy	OL+SH+E+DY	fortsetzen; kurz halten; fertig
P912-E1165	P917-I0799	P915-C193	f82r	qokeey	OK+EE+Y	dies länger ansetzen
P912-E1166	P917-I0800	P915-C193	f82r	qoky	OK+Y	ansetzen; dies
P912-E1167	P917-I0801	P915-C193	f82r	ls	OL	fortsetzen
P912-E1168	P917-I0801	P915-C193	f82r	cheey	SH+EE+Y	dies länger halten
