fragment_id	active_model	semantic_fragment	component_length	occurrence_count	event_count	page_count	register_count	model_count	surface_type_count	contains_name_slot	touches_residual_event	pages	registers	models	event_ids	surface_examples	claim_status
G482-C290	CATALOGUE	ZIELORT · {N2}	2	1	1	1	1	1	1	YES	YES	f89r	PHARMA	CATALOGUE	P1008-E1176	saldam	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C291	CATALOGUE	ZIELORT · {N2} · HIER	3	1	1	1	1	1	1	YES	YES	f89r	PHARMA	CATALOGUE	P1008-E1176	saldam	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C292	CATALOGUE	{N2} · HIER	2	1	1	1	1	1	1	YES	YES	f89r	PHARMA	CATALOGUE	P1008-E1176	saldam	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C293	CATALOGUE	HIER · AUSGANG · AUSGANG	3	1	1	1	1	1	1	NO	YES	f89r	PHARMA	CATALOGUE	P1008-E1177	sydarary	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C294	COORDINATE	POSTEN · HIER	2	1	1	1	1	1	1	NO	YES	f89r	PHARMA	COORDINATE	P1008-E1178	yddy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C295	COORDINATE	POSTEN · HIER · POSTEN	3	1	1	1	1	1	1	NO	YES	f89r	PHARMA	COORDINATE	P1008-E1178	yddy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C296	COORDINATE	HIER · POSTEN	2	1	1	1	1	1	1	NO	YES	f89r	PHARMA	COORDINATE	P1008-E1178	yddy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C297	CATALOGUE	{N1} · EINHEIT · POSTEN	3	1	1	1	1	1	1	YES	NO	f89r	PHARMA	CATALOGUE	P1008-E1179	odory	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C298	CATALOGUE	EINHEIT · POSTEN	2	1	1	1	1	1	1	NO	NO	f89r	PHARMA	CATALOGUE	P1008-E1179	odory	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C299	CATALOGUE	{N1} · FORTSETZEN	2	1	1	1	1	1	1	YES	NO	f89r	PHARMA	CATALOGUE	P1008-E1180	doly	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C300	CATALOGUE	{N1} · FORTSETZEN · POSTEN	3	1	1	1	1	1	1	YES	NO	f89r	PHARMA	CATALOGUE	P1008-E1180	doly	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C301	CATALOGUE	FORTSETZEN · POSTEN	2	1	1	1	1	1	1	NO	NO	f89r	PHARMA	CATALOGUE	P1008-E1180	doly	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C302	INSTRUCTION	{N1} · ZIELORT · {N2}	3	1	1	1	1	1	1	YES	YES	f89r	PHARMA	INSTRUCTION	P1008-E1182	saloiinsheol	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C303	INSTRUCTION	ZIELORT · {N2}	2	1	1	1	1	1	1	YES	YES	f89r	PHARMA	INSTRUCTION	P1008-E1182	saloiinsheol	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C304	INSTRUCTION	ZIELORT · {N2} · HALTEN	3	1	1	1	1	1	1	YES	YES	f89r	PHARMA	INSTRUCTION	P1008-E1182	saloiinsheol	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C305	INSTRUCTION	{N2} · HALTEN	2	1	1	1	1	1	1	YES	YES	f89r	PHARMA	INSTRUCTION	P1008-E1182	saloiinsheol	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C306	INSTRUCTION	{N2} · HALTEN · {N3}	3	1	1	1	1	1	1	YES	YES	f89r	PHARMA	INSTRUCTION	P1008-E1182	saloiinsheol	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C307	INSTRUCTION	HALTEN · {N3}	2	1	1	1	1	1	1	YES	YES	f89r	PHARMA	INSTRUCTION	P1008-E1182	saloiinsheol	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C308	INSTRUCTION	HALTEN · {N3} · FORTSETZEN	3	1	1	1	1	1	1	YES	YES	f89r	PHARMA	INSTRUCTION	P1008-E1182	saloiinsheol	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C309	INSTRUCTION	{N3}	1	1	1	1	1	1	1	YES	YES	f89r	PHARMA	INSTRUCTION	P1008-E1182	saloiinsheol	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C310	INSTRUCTION	{N3} · FORTSETZEN	2	1	1	1	1	1	1	YES	YES	f89r	PHARMA	INSTRUCTION	P1008-E1182	saloiinsheol	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C311	INSTRUCTION	AUSFÜHRUNG · EINSETZEN	2	1	1	1	1	1	1	NO	YES	f89r	PHARMA	INSTRUCTION	P1008-E1183	opcheor	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C312	INSTRUCTION	AUSFÜHRUNG · EINSETZEN · NEHMEN	3	1	1	1	1	1	1	NO	YES	f89r	PHARMA	INSTRUCTION	P1008-E1183	opcheor	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C313	INSTRUCTION	EINSETZEN · NEHMEN	2	1	1	1	1	1	1	NO	YES	f89r	PHARMA	INSTRUCTION	P1008-E1183	opcheor	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C314	INSTRUCTION	EINSETZEN · NEHMEN · GRAD I	3	1	1	1	1	1	1	NO	YES	f89r	PHARMA	INSTRUCTION	P1008-E1183	opcheor	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C315	INSTRUCTION	NEHMEN · GRAD I · EINHEIT	3	1	1	1	1	1	1	NO	YES	f89r	PHARMA	INSTRUCTION	P1008-E1183	opcheor	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C316	INSTRUCTION	GRAD I · EINHEIT	2	1	1	1	1	1	1	NO	YES	f89r	PHARMA	INSTRUCTION	P1008-E1183	opcheor	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C317	INSTRUCTION	EINHEIT	1	2	2	1	1	1	2	NO	YES	f89r	PHARMA	INSTRUCTION	P1008-E1183|P1008-E1296	opcheor|korainy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C318	CATALOGUE	{N1} · AUSFÜHRUNG	2	1	1	1	1	1	1	YES	YES	f89r	PHARMA	CATALOGUE	P1008-E1233	opchoroiin	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C319	CATALOGUE	{N1} · AUSFÜHRUNG · STUFE	3	1	1	1	1	1	1	YES	YES	f89r	PHARMA	CATALOGUE	P1008-E1233	opchoroiin	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C320	CATALOGUE	AUSFÜHRUNG · STUFE	2	1	1	1	1	1	1	NO	YES	f89r	PHARMA	CATALOGUE	P1008-E1233	opchoroiin	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C321	CATALOGUE	STUFE	1	1	1	1	1	1	1	NO	YES	f89r	PHARMA	CATALOGUE	P1008-E1233	opchoroiin	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C322	INSTRUCTION	GEBEN · EINHEIT	2	1	1	1	1	1	1	NO	YES	f89r	PHARMA	INSTRUCTION	P1008-E1296	korainy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C323	INSTRUCTION	GEBEN · EINHEIT · ANTEIL	3	1	1	1	1	1	1	NO	YES	f89r	PHARMA	INSTRUCTION	P1008-E1296	korainy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C324	INSTRUCTION	EINHEIT · ANTEIL	2	1	1	1	1	1	1	NO	YES	f89r	PHARMA	INSTRUCTION	P1008-E1296	korainy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C325	INSTRUCTION	EINHEIT · ANTEIL · POSTEN	3	1	1	1	1	1	1	NO	YES	f89r	PHARMA	INSTRUCTION	P1008-E1296	korainy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C326	INSTRUCTION	ANTEIL · POSTEN	2	1	1	1	1	1	1	NO	YES	f89r	PHARMA	INSTRUCTION	P1008-E1296	korainy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C327	INSTRUCTION	WÄHLEN · AUSFÜHRUNG	2	1	1	1	1	1	1	NO	YES	f89r	PHARMA	INSTRUCTION	P1008-E1297	sodar	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C328	INSTRUCTION	WÄHLEN · AUSFÜHRUNG · ZWEITE STUFE	3	1	1	1	1	1	1	NO	YES	f89r	PHARMA	INSTRUCTION	P1008-E1297	sodar	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C329	INSTRUCTION	AUSFÜHRUNG · ZWEITE STUFE	2	1	1	1	1	1	1	NO	YES	f89r	PHARMA	INSTRUCTION	P1008-E1297	sodar	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C330	INSTRUCTION	AUSFÜHRUNG · ZWEITE STUFE · MARKIEREN	3	1	1	1	1	1	1	NO	YES	f89r	PHARMA	INSTRUCTION	P1008-E1297	sodar	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C331	INSTRUCTION	ZWEITE STUFE	1	1	1	1	1	1	1	NO	YES	f89r	PHARMA	INSTRUCTION	P1008-E1297	sodar	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C332	INSTRUCTION	ZWEITE STUFE · MARKIEREN	2	1	1	1	1	1	1	NO	YES	f89r	PHARMA	INSTRUCTION	P1008-E1297	sodar	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C333	INSTRUCTION	MARKIEREN	1	1	1	1	1	1	1	NO	YES	f89r	PHARMA	INSTRUCTION	P1008-E1297	sodar	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C334	INSTRUCTION	NEHMEN · GRAD I · AUSFÜHRUNG	3	1	1	1	1	1	1	NO	YES	f89r	PHARMA	INSTRUCTION	P1008-E1299	cheody	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C335	INSTRUCTION	GRAD I · AUSFÜHRUNG	2	1	1	1	1	1	1	NO	YES	f89r	PHARMA	INSTRUCTION	P1008-E1299	cheody	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C336	INSTRUCTION	GRAD I · AUSFÜHRUNG · POSTEN	3	1	1	1	1	1	1	NO	YES	f89r	PHARMA	INSTRUCTION	P1008-E1299	cheody	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C337	INSTRUCTION	AUSFÜHRUNG · POSTEN	2	1	1	1	1	1	1	NO	YES	f89r	PHARMA	INSTRUCTION	P1008-E1299	cheody	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C338	INSTRUCTION	SETZEN · HALTEN	2	1	1	1	1	1	1	NO	YES	f89r	PHARMA	INSTRUCTION	P1008-E1301	okshdchos	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C339	INSTRUCTION	SETZEN · HALTEN · {N1}	3	1	1	1	1	1	1	YES	YES	f89r	PHARMA	INSTRUCTION	P1008-E1301	okshdchos	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C340	INSTRUCTION	SETZEN · ANTEIL	2	1	1	1	1	1	1	NO	NO	f89r	PHARMA	INSTRUCTION	P1008-E1408	okain	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C341	CATALOGUE	HIER · {N1} · ZIELORT	3	1	1	1	1	1	1	YES	YES	f89r	PHARMA	CATALOGUE	P1008-E1410	ofakal	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C342	COORDINATE	DANACH · FORTSETZEN · AUSGANG	3	1	1	1	1	1	1	NO	YES	f89r	PHARMA	COORDINATE	P1008-E1413	otolarol	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C343	COORDINATE	FORTSETZEN · AUSGANG	2	1	1	1	1	1	1	NO	YES	f89r	PHARMA	COORDINATE	P1008-E1413	otolarol	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C344	COORDINATE	FORTSETZEN · AUSGANG · FORTSETZEN	3	1	1	1	1	1	1	NO	YES	f89r	PHARMA	COORDINATE	P1008-E1413	otolarol	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C345	COORDINATE	AUSGANG · FORTSETZEN	2	1	1	1	1	1	1	NO	YES	f89r	PHARMA	COORDINATE	P1008-E1413	otolarol	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
