event_id	dictionary_entry_id	physical_page	source_page	register	locus	source_kind	usage_class	line_order	token_index	surface	visible_owner_de	form_analysis_source	component_recipe	meaning_mode	portable_value_de	register_value_de	local_code	fluent_token_de	line_is_sentence_end
P910-E1935	P910-D1103	f67r2	f67r2	ZODIAC	f67r2.74	P	PROSE	74	10	odain	zwei lokale Himmelsraeder	HEURISTIC_COMPOSITION	O+D_ADDR+AIN	NEW_COMPONENT_COMPOSITION	AKTIVER REGISTERGANG · TEIL- ODER UNTERADRESSE · PORTION ODER EINHEIT	Ringgang · Teilring · Einheit im Ring		lies den Ringgang; an der Teil- oder Unteradresse; eine Portion oder Einheit	NO
P910-E1936	P910-D1060	f67r2	f67r2	ZODIAC	f67r2.74	P	PROSE	74	11	ar	zwei lokale Himmelsraeder	PASS908_EXACT_RECIPE	AR	LEARNED_COMPONENT_RECIPE	AUSGANGS- ODER ENTNAHMESTELLE	Bezugsstelle		von der Bezugsstelle	NO
P910-E1937	P910-D1054	f67r2	f67r2	ZODIAC	f67r2.74	P	PROSE	74	12	air	zwei lokale Himmelsraeder	PASS908_EXACT_RECIPE	AIR	LEARNED_COMPONENT_RECIPE	LAUF ODER BAHN	Ringlauf		entlang des Ringlaufs	NO
P910-E1938	P910-D1061	f67r2	f67r2	ZODIAC	f67r2.74	P	PROSE	74	13	ay	zwei lokale Himmelsraeder	HEURISTIC_COMPOSITION	A_ADDR+Y	NEW_COMPONENT_COMPOSITION	LOKALE ADRESSE · AKTUELLER POSTEN ODER BEZUG	lokale Ringstelle · aktuelle Ringstelle		an der lokalen Adresse; mit dem aktuellen Posten oder Bezug	NO
P910-E1939	P910-D1157	f68r1	f68r1	ZODIAC	f68r1.1	P	PROSE	1	1	shokchy	mehrteiliger Sternatlas mit lokalen Zentren	HEURISTIC_COMPOSITION	SH+OK+CH+Y	NEW_COMPONENT_COMPOSITION	HALTEN ODER FESTHALTEN · GANG ANSETZEN ODER AKTIVIEREN · AUSWAEHLEN ODER ABNEHMEN · AKTUELLER POSTEN ODER BEZUG	Bezug festhalten · Ringstelle setzen · Kennung ablesen · aktuelle Ringstelle		halte den Bezug; setze die Ringstelle; lies die Kennung; mit dem aktuellen Posten oder Bezug	NO
P910-E1940	P910-D1080	f68r1	f68r1	ZODIAC	f68r1.1	P	PROSE	1	2	chteey	mehrteiliger Sternatlas mit lokalen Zentren	HEURISTIC_COMPOSITION	CH+T+EE+Y	NEW_COMPONENT_COMPOSITION	AUSWAEHLEN ODER ABNEHMEN · BEARBEITEN ODER MARKIEREN · LAENGERER GRAD · AKTUELLER POSTEN ODER BEZUG	Kennung ablesen · Stelle markieren · laengerer Ringwert · aktuelle Ringstelle		lies die Kennung; markiere die Stelle; im laengeren Grad; mit dem aktuellen Posten oder Bezug	NO
P910-E1941	P910-D1078	f68r1	f68r1	ZODIAC	f68r1.1	P	PROSE	1	3	choteey	mehrteiliger Sternatlas mit lokalen Zentren	PASS909_EXTENDED_RECIPE	CH+OT+EE+Y	LEARNED_COMPONENT_RECIPE	AUSWAEHLEN ODER ABNEHMEN · DANACH ODER NAECHSTE STELLE · LAENGERER GRAD · AKTUELLER POSTEN ODER BEZUG	Kennung ablesen · naechster Ringplatz · laengerer Ringwert · aktuelle Ringstelle		lies die Kennung; danach oder an der naechsten Stelle; im laengeren Grad; mit dem aktuellen Posten oder Bezug	NO
P910-E1942	P910-D1081	f68r1	f68r1	ZODIAC	f68r1.1	P	PROSE	1	4	cphol	mehrteiliger Sternatlas mit lokalen Zentren	LOCAL_WORKSHOP_CARD	WHOLE[cphol]	LOCAL_WORKSHOP_CARD	GELERNTE LOKALE GANZKARTE	lies den im Muster bezeichneten Ringwert Z-W005	Z-W005	lies den im Muster bezeichneten Ringwert Z-W005	NO
P910-E1943	P910-D1067	f68r1	f68r1	ZODIAC	f68r1.1	P	PROSE	1	5	cheor	mehrteiliger Sternatlas mit lokalen Zentren	PASS908_EXACT_RECIPE	CHEO+R	LEARNED_COMPONENT_RECIPE	REGISTERABHAENGIGER EINTRAG · MARKIERTER ZUSTAND	Kennung oder Eintrag · Kennungszustand		lies den lokalen Eintrag; setze den markierten Zustand	NO
P910-E1944	P910-D1126	f68r1	f68r1	ZODIAC	f68r1.1	P	PROSE	1	6	opcheeol	mehrteiliger Sternatlas mit lokalen Zentren	HEURISTIC_COMPOSITION	O+P+CH+EE+OL	NEW_COMPONENT_COMPOSITION	AKTIVER REGISTERGANG · BEGINNEN ODER EINSETZEN · AUSWAEHLEN ODER ABNEHMEN · LAENGERER GRAD · FORTSETZEN	Ringgang · Eintrag beginnen · Kennung ablesen · laengerer Ringwert · im Ring weiter		lies den Ringgang; beginne den Eintrag; lies die Kennung; im laengeren Grad; fahre fort	NO
P910-E1945	P910-D1134	f68r1	f68r1	ZODIAC	f68r1.1	P	PROSE	1	7	otor	mehrteiliger Sternatlas mit lokalen Zentren	PASS909_EXTENDED_RECIPE	OT+OR	LEARNED_COMPONENT_RECIPE	DANACH ODER NAECHSTE STELLE · ANSATZ ODER ZUBEREITUNG	naechster Ringplatz · lokaler Eintrag		danach oder an der naechsten Stelle; mit dem lokalen Eintrag	NO
P910-E1946	P910-D1071	f68r1	f68r1	ZODIAC	f68r1.1	P	PROSE	1	8	choctheeey	mehrteiliger Sternatlas mit lokalen Zentren	HEURISTIC_COMPOSITION	CH+O+CTH+EEE+Y	NEW_COMPONENT_COMPOSITION	AUSWAEHLEN ODER ABNEHMEN · AKTIVER REGISTERGANG · BEREIT- ODER STATUSMARKER · VOLLER GRAD · AKTUELLER POSTEN ODER BEZUG	Kennung ablesen · Ringgang · Stellenstatus · voller Ringwert · aktuelle Ringstelle		lies die Kennung; lies den Ringgang; pruefe den Stellenstatus; im vollen Grad; mit dem aktuellen Posten oder Bezug	NO
P910-E1947	P910-D1114	f68r1	f68r1	ZODIAC	f68r1.1	P	PROSE	1	9	okchoal	mehrteiliger Sternatlas mit lokalen Zentren	HEURISTIC_COMPOSITION	OK+CH+O+AL	NEW_COMPONENT_COMPOSITION	GANG ANSETZEN ODER AKTIVIEREN · AUSWAEHLEN ODER ABNEHMEN · AKTIVER REGISTERGANG · AUFNAHME- ODER ANSCHLUSSSTELLE	Ringstelle setzen · Kennung ablesen · Ringgang · Figurenstelle		setze die Ringstelle; lies die Kennung; lies den Ringgang; an der Figurenstelle	NO
P910-E1948	P910-D1165	f68r1	f68r1	ZODIAC	f68r1.2	P	PROSE	2	1	tochso	mehrteiliger Sternatlas mit lokalen Zentren	HEURISTIC_COMPOSITION	T+O+CH+S+O	NEW_COMPONENT_COMPOSITION	BEARBEITEN ODER MARKIEREN · AKTIVER REGISTERGANG · AUSWAEHLEN ODER ABNEHMEN · KONTEXTMARKER · AKTIVER REGISTERGANG	Stelle markieren · Ringgang · Kennung ablesen · Stern- oder Phasenkennung · Ringgang		markiere die Stelle; lies den Ringgang; lies die Kennung; verwende die Stern- oder Phasenkennung; lies den Ringgang	NO
P910-E1949	P910-D1132	f68r1	f68r1	ZODIAC	f68r1.2	P	PROSE	2	2	otchl	mehrteiliger Sternatlas mit lokalen Zentren	HEURISTIC_COMPOSITION	OT+CH+L	NEW_COMPONENT_COMPOSITION	DANACH ODER NAECHSTE STELLE · AUSWAEHLEN ODER ABNEHMEN · LEITEN ODER VERBINDEN	naechster Ringplatz · Kennung ablesen · Ringverbindung		danach oder an der naechsten Stelle; lies die Kennung; verbinde mit der naechsten Stelle	NO
P910-E1950	P910-D1140	f68r1	f68r1	ZODIAC	f68r1.2	P	PROSE	2	3	qokeeedy	mehrteiliger Sternatlas mit lokalen Zentren	PASS908_EXACT_RECIPE	OK+EEE+DY	LEARNED_COMPONENT_RECIPE	GANG ANSETZEN ODER AKTIVIEREN · VOLLER GRAD · LIZENZIERTER ABSCHLUSS	Ringstelle setzen · voller Ringwert · Kennung oder Teilfolge schliessen		setze die Ringstelle; im vollen Grad; schliesse die Teilfolge	NO
P910-E1951	P910-D1064	f68r1	f68r1	ZODIAC	f68r1.2	P	PROSE	2	4	cheey	mehrteiliger Sternatlas mit lokalen Zentren	PASS908_EXACT_RECIPE	SH+EE+Y	LEARNED_COMPONENT_RECIPE	HALTEN ODER FESTHALTEN · LAENGERER GRAD · AKTUELLER POSTEN ODER BEZUG	Bezug festhalten · laengerer Ringwert · aktuelle Ringstelle		halte den Bezug; im laengeren Grad; mit dem aktuellen Posten oder Bezug	NO
P910-E1952	P910-D1063	f68r1	f68r1	ZODIAC	f68r1.2	P	PROSE	2	5	cheeteey	mehrteiliger Sternatlas mit lokalen Zentren	HEURISTIC_COMPOSITION	CH+EE+T+EE+Y	NEW_COMPONENT_COMPOSITION	AUSWAEHLEN ODER ABNEHMEN · LAENGERER GRAD · BEARBEITEN ODER MARKIEREN · LAENGERER GRAD · AKTUELLER POSTEN ODER BEZUG	Kennung ablesen · laengerer Ringwert · Stelle markieren · laengerer Ringwert · aktuelle Ringstelle		lies die Kennung; im laengeren Grad; markiere die Stelle; im laengeren Grad; mit dem aktuellen Posten oder Bezug	NO
P910-E1953	P910-D1181	f68r1	f68r1	ZODIAC	f68r1.2	P	PROSE	2	6	yteody	mehrteiliger Sternatlas mit lokalen Zentren	LOCAL_WORKSHOP_CARD	WHOLE[yteody]	LOCAL_WORKSHOP_CARD	GELERNTE LOKALE GANZKARTE	lies den im Muster bezeichneten Ringwert Z-W012	Z-W012	lies den im Muster bezeichneten Ringwert Z-W012	NO
P910-E1954	P910-D1079	f68r1	f68r1	ZODIAC	f68r1.2	P	PROSE	2	7	chpor	mehrteiliger Sternatlas mit lokalen Zentren	HEURISTIC_COMPOSITION	CH+P+OR	NEW_COMPONENT_COMPOSITION	AUSWAEHLEN ODER ABNEHMEN · BEGINNEN ODER EINSETZEN · ANSATZ ODER ZUBEREITUNG	Kennung ablesen · Eintrag beginnen · lokaler Eintrag		lies die Kennung; beginne den Eintrag; mit dem lokalen Eintrag	NO
P910-E1955	P910-D1066	f68r1	f68r1	ZODIAC	f68r1.2	P	PROSE	2	8	cheokorchey	mehrteiliger Sternatlas mit lokalen Zentren	HEURISTIC_COMPOSITION	CHEO+K+OR+CH+E+Y	NEW_COMPONENT_COMPOSITION	REGISTERABHAENGIGER EINTRAG · ZUORDNEN ODER ZUGEBEN · ANSATZ ODER ZUBEREITUNG · AUSWAEHLEN ODER ABNEHMEN · KURZER GRAD · AKTUELLER POSTEN ODER BEZUG	Kennung oder Eintrag · Wert zuordnen · lokaler Eintrag · Kennung ablesen · kurzer Ringwert · aktuelle Ringstelle		lies den lokalen Eintrag; ordne den Wert zu; mit dem lokalen Eintrag; lies die Kennung; im kurzen Grad; mit dem aktuellen Posten oder Bezug	NO
P910-E1956	P910-D1072	f68r1	f68r1	ZODIAC	f68r1.2	P	PROSE	2	9	chod	mehrteiliger Sternatlas mit lokalen Zentren	HEURISTIC_COMPOSITION	CH+O+D_ADDR	NEW_COMPONENT_COMPOSITION	AUSWAEHLEN ODER ABNEHMEN · AKTIVER REGISTERGANG · TEIL- ODER UNTERADRESSE	Kennung ablesen · Ringgang · Teilring		lies die Kennung; lies den Ringgang; an der Teil- oder Unteradresse	NO
P910-E1957	P910-D1176	f68r1	f68r1	ZODIAC	f68r1.3	P	PROSE	3	1	ykor	mehrteiliger Sternatlas mit lokalen Zentren	PASS909_EXTENDED_RECIPE	Y+K+OR	LEARNED_COMPONENT_RECIPE	AKTUELLER POSTEN ODER BEZUG · ZUORDNEN ODER ZUGEBEN · ANSATZ ODER ZUBEREITUNG	aktuelle Ringstelle · Wert zuordnen · lokaler Eintrag		mit dem aktuellen Posten oder Bezug; ordne den Wert zu; mit dem lokalen Eintrag	NO
P910-E1958	P910-D1156	f68r1	f68r1	ZODIAC	f68r1.3	P	PROSE	3	2	shey	mehrteiliger Sternatlas mit lokalen Zentren	PASS909_EXTENDED_RECIPE	SH+E+Y	LEARNED_COMPONENT_RECIPE	HALTEN ODER FESTHALTEN · KURZER GRAD · AKTUELLER POSTEN ODER BEZUG	Bezug festhalten · kurzer Ringwert · aktuelle Ringstelle		halte den Bezug; im kurzen Grad; mit dem aktuellen Posten oder Bezug	NO
P910-E1959	P910-D1137	f68r1	f68r1	ZODIAC	f68r1.3	P	PROSE	3	3	qocheey	mehrteiliger Sternatlas mit lokalen Zentren	HEURISTIC_COMPOSITION	CARRIER_Q+O+CH+EE+Y	NEW_COMPONENT_COMPOSITION	AKTIVER REGISTERGANG · AUSWAEHLEN ODER ABNEHMEN · LAENGERER GRAD · AKTUELLER POSTEN ODER BEZUG	Ringgang · Kennung ablesen · laengerer Ringwert · aktuelle Ringstelle		lies den Ringgang; lies die Kennung; im laengeren Grad; mit dem aktuellen Posten oder Bezug	NO
P910-E1960	P910-D1075	f68r1	f68r1	ZODIAC	f68r1.3	P	PROSE	3	4	chokal	mehrteiliger Sternatlas mit lokalen Zentren	HEURISTIC_COMPOSITION	OK+AL	NEW_COMPONENT_COMPOSITION	GANG ANSETZEN ODER AKTIVIEREN · AUFNAHME- ODER ANSCHLUSSSTELLE	Ringstelle setzen · Figurenstelle		setze die Ringstelle; an der Figurenstelle	NO
P910-E1961	P910-D1116	f68r1	f68r1	ZODIAC	f68r1.3	P	PROSE	3	5	okeey	mehrteiliger Sternatlas mit lokalen Zentren	PASS909_EXTENDED_RECIPE	OK+EE+Y	LEARNED_COMPONENT_RECIPE	GANG ANSETZEN ODER AKTIVIEREN · LAENGERER GRAD · AKTUELLER POSTEN ODER BEZUG	Ringstelle setzen · laengerer Ringwert · aktuelle Ringstelle		setze die Ringstelle; im laengeren Grad; mit dem aktuellen Posten oder Bezug	NO
P910-E1962	P910-D1147	f68r1	f68r1	ZODIAC	f68r1.3	P	PROSE	3	6	ror	mehrteiliger Sternatlas mit lokalen Zentren	PASS909_EXTENDED_RECIPE	R+OR	LEARNED_COMPONENT_RECIPE	MARKIERTER ZUSTAND · ANSATZ ODER ZUBEREITUNG	Kennungszustand · lokaler Eintrag		setze den markierten Zustand; mit dem lokalen Eintrag	NO
P910-E1963	P910-D1094	f68r1	f68r1	ZODIAC	f68r1.3	P	PROSE	3	7	eckhear	mehrteiliger Sternatlas mit lokalen Zentren	HEURISTIC_COMPOSITION	E+CKH+E+AR	NEW_COMPONENT_COMPOSITION	KURZER GRAD · DURCHLASS ODER VERBINDUNGSWEG · KURZER GRAD · AUSGANGS- ODER ENTNAHMESTELLE	kurzer Ringwert · Ringdurchgang · kurzer Ringwert · Bezugsstelle		im kurzen Grad; folge dem Ringdurchgang; im kurzen Grad; von der Bezugsstelle	NO
P910-E1964	P910-D1087	f68r1	f68r1	ZODIAC	f68r1.3	P	PROSE	3	8	daram	mehrteiliger Sternatlas mit lokalen Zentren	HEURISTIC_COMPOSITION	DA+R+A_ADDR+AM_ADDR	NEW_COMPONENT_COMPOSITION	MARKIERTE ODER ZWEITE STUFE · MARKIERTER ZUSTAND · LOKALE ADRESSE · LOKALE M-ADRESSE	zweiter Ringwert · Kennungszustand · lokale Ringstelle · Gegen- oder Innenfeld		auf der markierten zweiten Stufe; setze den markierten Zustand; an der lokalen Adresse; an der lokalen M-Adresse	NO
P910-E1965	P910-D1089	f68r1	f68r1	ZODIAC	f68r1.4	P	PROSE	4	1	dchor	mehrteiliger Sternatlas mit lokalen Zentren	PASS909_EXTENDED_RECIPE	D_ADDR+CH+OR	LEARNED_COMPONENT_RECIPE	TEIL- ODER UNTERADRESSE · AUSWAEHLEN ODER ABNEHMEN · ANSATZ ODER ZUBEREITUNG	Teilring · Kennung ablesen · lokaler Eintrag		an der Teil- oder Unteradresse; lies die Kennung; mit dem lokalen Eintrag	NO
P910-E1966	P910-D1113	f68r1	f68r1	ZODIAC	f68r1.4	P	PROSE	4	2	okaiiin	mehrteiliger Sternatlas mit lokalen Zentren	HEURISTIC_PLUS_LOCAL_SIGN	OK+A_ADDR+LOCAL_CHAR_I+IIN	REGISTER_COMPOSITION_WITH_LOCAL_SIGN	GANG ANSETZEN ODER AKTIVIEREN · LOKALE ADRESSE · LOKALES ZEICHEN I · STUFE ODER INDEX	Ringstelle setzen · lokale Ringstelle · lokales I-Kennzeichen · Ringstufe		setze die Ringstelle; an der lokalen Adresse; verwende das lokale I-Kennzeichen; auf der angegebenen Stufe oder am Index	NO
P910-E1967	P910-D1177	f68r1	f68r1	ZODIAC	f68r1.5	P	PROSE	5	1	yky	mehrteiliger Sternatlas mit lokalen Zentren	LOCAL_WORKSHOP_CARD	WHOLE[yky]	LOCAL_WORKSHOP_CARD	GELERNTE LOKALE GANZKARTE	lies den im Muster bezeichneten Ringwert Z-W011	Z-W011	lies den im Muster bezeichneten Ringwert Z-W011	NO
P910-E1968	P910-D1088	f68r1	f68r1	ZODIAC	f68r1.6	P	PROSE	6	1	dary	mehrteiliger Sternatlas mit lokalen Zentren	HEURISTIC_COMPOSITION	DA+R+Y	NEW_COMPONENT_COMPOSITION	MARKIERTE ODER ZWEITE STUFE · MARKIERTER ZUSTAND · AKTUELLER POSTEN ODER BEZUG	zweiter Ringwert · Kennungszustand · aktuelle Ringstelle		auf der markierten zweiten Stufe; setze den markierten Zustand; mit dem aktuellen Posten oder Bezug	NO
P910-E1969	P910-D1069	f68r1	f68r1	ZODIAC	f68r1.7	P	PROSE	7	1	chkchykoly	mehrteiliger Sternatlas mit lokalen Zentren	HEURISTIC_COMPOSITION	CHK+CH+Y+K+OL+Y	NEW_COMPONENT_COMPOSITION	ZUSTANDSBEHANDLUNG · AUSWAEHLEN ODER ABNEHMEN · AKTUELLER POSTEN ODER BEZUG · ZUORDNEN ODER ZUGEBEN · FORTSETZEN · AKTUELLER POSTEN ODER BEZUG	Kennungszustand setzen · Kennung ablesen · aktuelle Ringstelle · Wert zuordnen · im Ring weiter · aktuelle Ringstelle		setze den Kennungszustand; lies die Kennung; mit dem aktuellen Posten oder Bezug; ordne den Wert zu; fahre fort; mit dem aktuellen Posten oder Bezug	NO
P910-E1970	P910-D0973	f68r1	f68r1	ZODIAC	f68r1.8	L	LABEL	8	1	okodaly	mehrteiliger Sternatlas mit lokalen Zentren	HEURISTIC_COMPOSITION	OK+O+DA+L+Y	LOCAL_NOMENCLATOR	GANG ANSETZEN ODER AKTIVIEREN · AKTIVER REGISTERGANG · MARKIERTE ODER ZWEITE STUFE · LEITEN ODER VERBINDEN · AKTUELLER POSTEN ODER BEZUG	Kennung am mehrteiliger Sternatlas mit lokalen Zentren (f68r1.8)	Z-L060	lies die gelernte lokale Kennung: Kennung am mehrteiliger Sternatlas mit lokalen Zentren (f68r1.8)	NO
P910-E1971	P910-D0951	f68r1	f68r1	ZODIAC	f68r1.9	L	LABEL	9	1	odchecthy	mehrteiliger Sternatlas mit lokalen Zentren	PASS908_EXACT_RECIPE	O+D_ADDR+CH+E+CTH+Y	LOCAL_NOMENCLATOR	AKTIVER REGISTERGANG · TEIL- ODER UNTERADRESSE · AUSWAEHLEN ODER ABNEHMEN · KURZER GRAD · BEREIT- ODER STATUSMARKER · AKTUELLER POSTEN ODER BEZUG	Kennung am mehrteiliger Sternatlas mit lokalen Zentren (f68r1.9)	Z-L038	lies die gelernte lokale Kennung: Kennung am mehrteiliger Sternatlas mit lokalen Zentren (f68r1.9)	NO
P910-E1972	P910-D1003	f68r1	f68r1	ZODIAC	f68r1.10	L	LABEL	10	1	otcheody	mehrteiliger Sternatlas mit lokalen Zentren	HEURISTIC_COMPOSITION	OT+CHEO+D_ADDR+Y	LOCAL_NOMENCLATOR	DANACH ODER NAECHSTE STELLE · REGISTERABHAENGIGER EINTRAG · TEIL- ODER UNTERADRESSE · AKTUELLER POSTEN ODER BEZUG	Kennung am mehrteiliger Sternatlas mit lokalen Zentren (f68r1.10)	Z-L090	lies die gelernte lokale Kennung: Kennung am mehrteiliger Sternatlas mit lokalen Zentren (f68r1.10)	NO
P910-E1973	P910-D0972	f68r1	f68r1	ZODIAC	f68r1.11	L	LABEL	11	1	okoaly	mehrteiliger Sternatlas mit lokalen Zentren	HEURISTIC_COMPOSITION	OK+O+AL+Y	LOCAL_NOMENCLATOR	GANG ANSETZEN ODER AKTIVIEREN · AKTIVER REGISTERGANG · AUFNAHME- ODER ANSCHLUSSSTELLE · AKTUELLER POSTEN ODER BEZUG	Kennung am mehrteiliger Sternatlas mit lokalen Zentren (f68r1.11)	Z-L059	lies die gelernte lokale Kennung: Kennung am mehrteiliger Sternatlas mit lokalen Zentren (f68r1.11)	NO
P910-E1974	P910-D0927	f68r1	f68r1	ZODIAC	f68r1.12	L	LABEL	12	1	chocfhy	mehrteiliger Sternatlas mit lokalen Zentren	HEURISTIC_COMPOSITION	CH+O+CFH+Y	LOCAL_NOMENCLATOR	AUSWAEHLEN ODER ABNEHMEN · AKTIVER REGISTERGANG · PRESS- ODER TRENNOPERATION · AKTUELLER POSTEN ODER BEZUG	Kennung am mehrteiliger Sternatlas mit lokalen Zentren (f68r1.12)	Z-L014	lies die gelernte lokale Kennung: Kennung am mehrteiliger Sternatlas mit lokalen Zentren (f68r1.12)	NO
P910-E1975	P910-D0949	f68r1	f68r1	ZODIAC	f68r1.13	L	LABEL	13	1	octhey	mehrteiliger Sternatlas mit lokalen Zentren	HEURISTIC_COMPOSITION	O+CTH+E+Y	LOCAL_NOMENCLATOR	AKTIVER REGISTERGANG · BEREIT- ODER STATUSMARKER · KURZER GRAD · AKTUELLER POSTEN ODER BEZUG	Kennung am mehrteiliger Sternatlas mit lokalen Zentren (f68r1.13)	Z-L036	lies die gelernte lokale Kennung: Kennung am mehrteiliger Sternatlas mit lokalen Zentren (f68r1.13)	NO
P910-E1976	P910-D1015	f68r1	f68r1	ZODIAC	f68r1.14	L	LABEL	14	1	otshey	mehrteiliger Sternatlas mit lokalen Zentren	HEURISTIC_COMPOSITION	OT+SH+E+Y	LOCAL_NOMENCLATOR	DANACH ODER NAECHSTE STELLE · HALTEN ODER FESTHALTEN · KURZER GRAD · AKTUELLER POSTEN ODER BEZUG	Kennung am mehrteiliger Sternatlas mit lokalen Zentren (f68r1.14)	Z-L102	lies die gelernte lokale Kennung: Kennung am mehrteiliger Sternatlas mit lokalen Zentren (f68r1.14)	NO
P910-E1977	P910-D1018	f68r1	f68r1	ZODIAC	f68r1.15	L	LABEL	15	1	otydy	mehrteiliger Sternatlas mit lokalen Zentren	HEURISTIC_COMPOSITION	OT+Y+D_ADDR+Y	LOCAL_NOMENCLATOR	DANACH ODER NAECHSTE STELLE · AKTUELLER POSTEN ODER BEZUG · TEIL- ODER UNTERADRESSE · AKTUELLER POSTEN ODER BEZUG	Kennung am mehrteiliger Sternatlas mit lokalen Zentren (f68r1.15)	Z-L105	lies die gelernte lokale Kennung: Kennung am mehrteiliger Sternatlas mit lokalen Zentren (f68r1.15)	NO
P910-E1978	P910-D0968	f68r1	f68r1	ZODIAC	f68r1.16	L	LABEL	16	1	okear	mehrteiliger Sternatlas mit lokalen Zentren	HEURISTIC_COMPOSITION	OK+E+AR	LOCAL_NOMENCLATOR	GANG ANSETZEN ODER AKTIVIEREN · KURZER GRAD · AUSGANGS- ODER ENTNAHMESTELLE	Kennung am mehrteiliger Sternatlas mit lokalen Zentren (f68r1.16)	Z-L055	lies die gelernte lokale Kennung: Kennung am mehrteiliger Sternatlas mit lokalen Zentren (f68r1.16)	NO
P910-E1979	P910-D0931	f68r1	f68r1	ZODIAC	f68r1.17	L	LABEL	17	1	cphocthy	mehrteiliger Sternatlas mit lokalen Zentren	LOCAL_WORKSHOP_CARD	WHOLE[cphocthy]	LOCAL_NOMENCLATOR	GELERNTE LOKALE GANZKARTE	Kennung am mehrteiliger Sternatlas mit lokalen Zentren (f68r1.17)	Z-L018	lies die gelernte lokale Kennung: Kennung am mehrteiliger Sternatlas mit lokalen Zentren (f68r1.17)	NO
P910-E1980	P910-D1048	f68r1	f68r1	ZODIAC	f68r1.18	L	LABEL	18	1	ytchody	mehrteiliger Sternatlas mit lokalen Zentren	HEURISTIC_COMPOSITION	Y+T+CH+O+D_ADDR+Y	LOCAL_NOMENCLATOR	AKTUELLER POSTEN ODER BEZUG · BEARBEITEN ODER MARKIEREN · AUSWAEHLEN ODER ABNEHMEN · AKTIVER REGISTERGANG · TEIL- ODER UNTERADRESSE · AKTUELLER POSTEN ODER BEZUG	Kennung am mehrteiliger Sternatlas mit lokalen Zentren (f68r1.18)	Z-L135	lies die gelernte lokale Kennung: Kennung am mehrteiliger Sternatlas mit lokalen Zentren (f68r1.18)	NO
P910-E1981	P910-D1020	f68r1	f68r1	ZODIAC	f68r1.19	L	LABEL	19	1	otys	mehrteiliger Sternatlas mit lokalen Zentren	HEURISTIC_COMPOSITION	OT+Y+S	LOCAL_NOMENCLATOR	DANACH ODER NAECHSTE STELLE · AKTUELLER POSTEN ODER BEZUG · KONTEXTMARKER	Kennung am mehrteiliger Sternatlas mit lokalen Zentren (f68r1.19)	Z-L107	lies die gelernte lokale Kennung: Kennung am mehrteiliger Sternatlas mit lokalen Zentren (f68r1.19)	NO
P910-E1982	P910-D0982	f68r1	f68r1	ZODIAC	f68r1.20	L	LABEL	20	1	olor	mehrteiliger Sternatlas mit lokalen Zentren	PASS908_EXACT_RECIPE	OL+OR	LOCAL_NOMENCLATOR	FORTSETZEN · ANSATZ ODER ZUBEREITUNG	Kennung am mehrteiliger Sternatlas mit lokalen Zentren (f68r1.20)	Z-L069	lies die gelernte lokale Kennung: Kennung am mehrteiliger Sternatlas mit lokalen Zentren (f68r1.20)	NO
P910-E1983	P910-D0947	f68r1	f68r1	ZODIAC	f68r1.21	L	LABEL	21	1	ockhy	mehrteiliger Sternatlas mit lokalen Zentren	PASS908_EXACT_RECIPE	O+CKH+Y	LOCAL_NOMENCLATOR	AKTIVER REGISTERGANG · DURCHLASS ODER VERBINDUNGSWEG · AKTUELLER POSTEN ODER BEZUG	Kennung am mehrteiliger Sternatlas mit lokalen Zentren (f68r1.21)	Z-L034	lies die gelernte lokale Kennung: Kennung am mehrteiliger Sternatlas mit lokalen Zentren (f68r1.21)	NO
P910-E1984	P910-D0957	f68r1	f68r1	ZODIAC	f68r1.22	L	LABEL	22	1	ofcheor	mehrteiliger Sternatlas mit lokalen Zentren	HEURISTIC_PLUS_LOCAL_SIGN	O+LOCAL_CHAR_F+CHEO+R	LOCAL_NOMENCLATOR	AKTIVER REGISTERGANG · LOKALES ZEICHEN F · REGISTERABHAENGIGER EINTRAG · MARKIERTER ZUSTAND	Kennung am mehrteiliger Sternatlas mit lokalen Zentren (f68r1.22)	Z-L044	lies die gelernte lokale Kennung: Kennung am mehrteiliger Sternatlas mit lokalen Zentren (f68r1.22)	NO
P910-E1985	P910-D1002	f68r1	f68r1	ZODIAC	f68r1.23	L	LABEL	23	1	otchdy	mehrteiliger Sternatlas mit lokalen Zentren	PASS908_EXACT_RECIPE	OT+CHD+DY	LOCAL_NOMENCLATOR	DANACH ODER NAECHSTE STELLE · POSTENWECHSEL ODER UMSETZEN · LIZENZIERTER ABSCHLUSS	Kennung am mehrteiliger Sternatlas mit lokalen Zentren (f68r1.23)	Z-L089	lies die gelernte lokale Kennung: Kennung am mehrteiliger Sternatlas mit lokalen Zentren (f68r1.23)	NO
P910-E1986	P910-D1019	f68r1	f68r1	ZODIAC	f68r1.24	L	LABEL	24	1	otykchs	mehrteiliger Sternatlas mit lokalen Zentren	HEURISTIC_COMPOSITION	OT+Y+K+CH+S	LOCAL_NOMENCLATOR	DANACH ODER NAECHSTE STELLE · AKTUELLER POSTEN ODER BEZUG · ZUORDNEN ODER ZUGEBEN · AUSWAEHLEN ODER ABNEHMEN · KONTEXTMARKER	Kennung am mehrteiliger Sternatlas mit lokalen Zentren (f68r1.24)	Z-L106	lies die gelernte lokale Kennung: Kennung am mehrteiliger Sternatlas mit lokalen Zentren (f68r1.24)	NO
