event_id	source_token_id	record_unit_id	page	locus	field_id	statement_id	visible_surface	family_parse	terminal_status	surface_end_class	endpoint_scope	card_boundary_after	field_boundary_after	statement_boundary_after	record_boundary_after	line_crossing_to_next_inside_statement	reading_rule_de
E255	SRC_E255	B3	f83r	f83r.11	F082	B3-S012	shedy	E_GRADE+DY+SHED	TERMINAL	VISIBLE_DY_END	LICENSED_WORKSTEP_AND_STATEMENT_COMMIT	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E256	SRC_E256	B3	f83r	f83r.11	F083	B3-S013	qokaiin	OK+AIIN	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E257	SRC_E257	B3	f83r	f83r.11	F083	B3-S013	chkain	AIN	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E258	SRC_E258	B3	f83r	f83r.11	F083	B3-S013	shcthey	E_GRADE+Y+CTH	NONCLOSE	VISIBLE_Y_END	CURRENT_ITEM_REFERENCE__NO_CLOSE	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E259	SRC_E259	B3	f83r	f83r.11	F083	B3-S013	qokedy	OK+E_GRADE+DY	TERMINAL	VISIBLE_DY_END	LICENSED_WORKSTEP_AND_STATEMENT_COMMIT	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E260	SRC_E260	B3	f83r	f83r.11	F084	B3-S014	okair	OK+AIR	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E261	SRC_E261	B3	f83r	f83r.11	F084	B3-S014	sheedy	E_GRADE+DY+SHED	TERMINAL	VISIBLE_DY_END	LICENSED_WORKSTEP_AND_STATEMENT_COMMIT	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E262	SRC_E262	B3	f83r	f83r.11	F085	B3-S015	lchedy	L+CHED_TRANSFER	TERMINAL	VISIBLE_DY_END	LICENSED_WORKSTEP_AND_STATEMENT_COMMIT	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E263	SRC_E263	B3	f83r	f83r.11	F086	B3-S016	lo	L+O_WITHDRAW	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	YES	NO	NO	YES	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E264	SRC_E264	B3	f83r	f83r.14	F087	B3-S016	qokchedy	OK+DY+CHED_TRANSFER	TERMINAL	VISIBLE_DY_END	LICENSED_WORKSTEP_AND_STATEMENT_COMMIT	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E265	SRC_E265	B3	f83r	f83r.14	F088	B3-S017	qokeedy	OK+E_GRADE+DY	TERMINAL	VISIBLE_DY_END	LICENSED_WORKSTEP_AND_STATEMENT_COMMIT	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E266	SRC_E266	B3	f83r	f83r.14	F089	B3-S018	shedy	E_GRADE+DY+SHED	TERMINAL	VISIBLE_DY_END	LICENSED_WORKSTEP_AND_STATEMENT_COMMIT	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E267	SRC_E267	B3	f83r	f83r.14	F090	B3-S019	qokshedy	OK+DY+SHED	TERMINAL	VISIBLE_DY_END	LICENSED_WORKSTEP_AND_STATEMENT_COMMIT	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E268	SRC_E268	B3	f83r	f83r.14	F091	B3-S020	dal	AL	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E269	SRC_E269	B3	f83r	f83r.14	F091	B3-S020	lchedy	L+CHED_TRANSFER	TERMINAL	VISIBLE_DY_END	LICENSED_WORKSTEP_AND_STATEMENT_COMMIT	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E270	SRC_E270	B3	f83r	f83r.14	F092	B3-S021	qokaiin	OK+AIIN	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E271	SRC_E271	B3	f83r	f83r.14	F092	B3-S021	shcthy	Y+CTH	NONCLOSE	VISIBLE_Y_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E272	SRC_E272	B3	f83r	f83r.14	F092	B3-S021	dal	AL	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E273	SRC_E273	B3	f83r	f83r.14	F092	B3-S021	sy	Y	NONCLOSE	VISIBLE_Y_END	CURRENT_ITEM_REFERENCE__NO_CLOSE	YES	YES	NO	NO	YES	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E274	SRC_E274	B3	f83r	f83r.15	F093	B3-S021	saiin	AIIN	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E275	SRC_E275	B3	f83r	f83r.15	F093	B3-S021	shedal	AL+SHED	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E276	SRC_E276	B3	f83r	f83r.15	F093	B3-S021	shecthy	E_GRADE+Y+CTH	NONCLOSE	VISIBLE_Y_END	CURRENT_ITEM_REFERENCE__NO_CLOSE	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E277	SRC_E277	B3	f83r	f83r.15	F093	B3-S021	chey	Y	NONCLOSE	VISIBLE_Y_END	CURRENT_ITEM_REFERENCE__NO_CLOSE	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E278	SRC_E278	B3	f83r	f83r.15	F093	B3-S021	tal	AL	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E279	SRC_E279	B3	f83r	f83r.15	F093	B3-S021	shcthy	Y+CTH	NONCLOSE	VISIBLE_Y_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E280	SRC_E280	B3	f83r	f83r.15	F093	B3-S021	dalchdy	AL+DY+CHED_TRANSFER	TERMINAL	VISIBLE_DY_END	LICENSED_WORKSTEP_AND_STATEMENT_COMMIT	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E281	SRC_E281	B3	f83r	f83r.15	F094	B3-S022	qotchedy	OT+DY+CHED_TRANSFER	TERMINAL	VISIBLE_DY_END	LICENSED_WORKSTEP_AND_STATEMENT_COMMIT	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E282	SRC_E282	B3	f83r	f83r.15	F095	B3-S023	lchedy	L+CHED_TRANSFER	TERMINAL	VISIBLE_DY_END	LICENSED_WORKSTEP_AND_STATEMENT_COMMIT	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E283	SRC_E283	B3	f83r	f83r.16	F096	B3-S024	tchedy	CHED_TRANSFER	TERMINAL	VISIBLE_DY_END	LICENSED_WORKSTEP_AND_STATEMENT_COMMIT	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E284	SRC_E284	B3	f83r	f83r.16	F097	B3-S025	qokchdy	OK+DY+CHED_TRANSFER	TERMINAL	VISIBLE_DY_END	LICENSED_WORKSTEP_AND_STATEMENT_COMMIT	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E285	SRC_E285	B3	f83r	f83r.16	F098	B3-S026	cheedar	AR+CHED_TRANSFER	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E286	SRC_E286	B3	f83r	f83r.16	F098	B3-S026	chldaiin	AIIN	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E287	SRC_E287	B3	f83r	f83r.16	F098	B3-S026	chedy	Y+CHED_TRANSFER	NONCLOSE	VISIBLE_DY_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E288	SRC_E288	B3	f83r	f83r.16	F098	B3-S026	qokain	OK+AIN	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E289	SRC_E289	B3	f83r	f83r.16	F098	B3-S026	checthy	Y+CTH	NONCLOSE	VISIBLE_Y_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E290	SRC_E290	B3	f83r	f83r.16	F098	B3-S026	chealror	AL+OR	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	YES	NO	NO	YES	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E291	SRC_E291	B3	f83r	f83r.20	F099	B3-S026	solkeedy	E_GRADE+SOLK	TERMINAL	VISIBLE_DY_END	LICENSED_WORKSTEP_AND_STATEMENT_COMMIT	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E292	SRC_E292	B3	f83r	f83r.20	F100	B3-S027	qoteedy	OT+E_GRADE+DY	TERMINAL	VISIBLE_DY_END	LICENSED_WORKSTEP_AND_STATEMENT_COMMIT	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E293	SRC_E293	B3	f83r	f83r.20	F101	B3-S028	qokeey	OK+E_GRADE+Y	NONCLOSE	VISIBLE_Y_END	CURRENT_ITEM_REFERENCE__NO_CLOSE	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E294	SRC_E294	B3	f83r	f83r.20	F101	B3-S028	qokedy	OK+E_GRADE+DY	TERMINAL	VISIBLE_DY_END	LICENSED_WORKSTEP_AND_STATEMENT_COMMIT	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E295	SRC_E295	B3	f83r	f83r.20	F102	B3-S029	sol	OL	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E296	SRC_E296	B3	f83r	f83r.20	F102	B3-S029	cheeety	E_GRADE+TY	NONCLOSE	VISIBLE_Y_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E297	SRC_E297	B3	f83r	f83r.20	F102	B3-S029	qokedy	OK+E_GRADE+DY	TERMINAL	VISIBLE_DY_END	LICENSED_WORKSTEP_AND_STATEMENT_COMMIT	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E298	SRC_E298	B3	f83r	f83r.20	F103	B3-S030	qoky	OK+Y	NONCLOSE	VISIBLE_Y_END	CURRENT_ITEM_REFERENCE__NO_CLOSE	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E299	SRC_E299	B3	f83r	f83r.20	F103	B3-S030	saiin	AIIN	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	YES	NO	NO	YES	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E300	SRC_E300	B3	f83r	f83r.22	F104	B3-S030	schedair	AIR	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E301	SRC_E301	B3	f83r	f83r.22	F104	B3-S030	otchedy	OT+DY+CHED_TRANSFER	TERMINAL	VISIBLE_DY_END	LICENSED_WORKSTEP_AND_STATEMENT_COMMIT	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E302	SRC_E302	B3	f83r	f83r.22	F105	B3-S031	qokeedy	OK+E_GRADE+DY	TERMINAL	VISIBLE_DY_END	LICENSED_WORKSTEP_AND_STATEMENT_COMMIT	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E303	SRC_E303	B3	f83r	f83r.22	F106	B3-S032	chedain	AIN+CHED_TRANSFER	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E304	SRC_E304	B3	f83r	f83r.22	F106	B3-S032	chedy	Y+CHED_TRANSFER	NONCLOSE	VISIBLE_DY_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E305	SRC_E305	B3	f83r	f83r.22	F106	B3-S032	qotedaiin	OT+AIIN+E_GRADE	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E306	SRC_E306	B3	f83r	f83r.22	F106	B3-S032	otaiin	OT+AIIN	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E307	SRC_E307	B3	f83r	f83r.22	F106	B3-S032	otedy	OT+E_GRADE+DY	TERMINAL	VISIBLE_DY_END	LICENSED_WORKSTEP_AND_STATEMENT_COMMIT	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E308	SRC_E308	B3	f83r	f83r.22	F107	B3-S033	ldy	L+DY	TERMINAL	VISIBLE_DY_END	LICENSED_WORKSTEP_AND_STATEMENT_COMMIT	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E309	SRC_E309	B3	f83r	f83r.24	F108	B3-S034	soiiin	IIN	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E310	SRC_E310	B3	f83r	f83r.24	F108	B3-S034	checthy	Y+CTH	NONCLOSE	VISIBLE_Y_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E311	SRC_E311	B3	f83r	f83r.24	F108	B3-S034	chety	TY	NONCLOSE	VISIBLE_Y_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E312	SRC_E312	B3	f83r	f83r.24	F108	B3-S034	otaiin	OT+AIIN	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E313	SRC_E313	B3	f83r	f83r.24	F108	B3-S034	olsaly	AL+Y	NONCLOSE	VISIBLE_Y_END	CURRENT_ITEM_REFERENCE__NO_CLOSE	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E314	SRC_E314	B3	f83r	f83r.24	F108	B3-S034	shedy	E_GRADE+DY+SHED	TERMINAL	VISIBLE_DY_END	LICENSED_WORKSTEP_AND_STATEMENT_COMMIT	YES	YES	YES	YES	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E315	SRC_E315	B4	f83r	f83r.25	F109	B4-S001	qokeedy	OK+E_GRADE+DY	TERMINAL	VISIBLE_DY_END	LICENSED_WORKSTEP_AND_STATEMENT_COMMIT	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E316	SRC_E316	B4	f83r	f83r.25	F110	B4-S002	qolchey	OL+Y	NONCLOSE	VISIBLE_Y_END	CURRENT_ITEM_REFERENCE__NO_CLOSE	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E317	SRC_E317	B4	f83r	f83r.25	F110	B4-S002	qokeey	OK+E_GRADE+Y	NONCLOSE	VISIBLE_Y_END	CURRENT_ITEM_REFERENCE__NO_CLOSE	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E318	SRC_E318	B4	f83r	f83r.25	F110	B4-S002	qokedy	OK+E_GRADE+DY	TERMINAL	VISIBLE_DY_END	LICENSED_WORKSTEP_AND_STATEMENT_COMMIT	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E319	SRC_E319	B4	f83r	f83r.25	F111	B4-S003	chedy	Y+CHED_TRANSFER	NONCLOSE	VISIBLE_DY_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E320	SRC_E320	B4	f83r	f83r.25	F111	B4-S003	otal	OT+AL	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	YES	NO	NO	YES	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E321	SRC_E321	B4	f83r	f83r.26	F112	B4-S003	otchey	OT+Y	NONCLOSE	VISIBLE_Y_END	CURRENT_ITEM_REFERENCE__NO_CLOSE	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E322	SRC_E322	B4	f83r	f83r.26	F112	B4-S003	qokeey	OK+E_GRADE+Y	NONCLOSE	VISIBLE_Y_END	CURRENT_ITEM_REFERENCE__NO_CLOSE	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E323	SRC_E323	B4	f83r	f83r.26	F112	B4-S003	qoky	OK+Y	NONCLOSE	VISIBLE_Y_END	CURRENT_ITEM_REFERENCE__NO_CLOSE	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E324	SRC_E324	B4	f83r	f83r.26	F112	B4-S003	tol	OL	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E325	SRC_E325	B4	f83r	f83r.26	F112	B4-S003	shedy	E_GRADE+DY+SHED	TERMINAL	VISIBLE_DY_END	LICENSED_WORKSTEP_AND_STATEMENT_COMMIT	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E326	SRC_E326	B4	f83r	f83r.26	F113	B4-S004	qokylddy	WHOLE_SIGN[qokylddy]	TERMINAL	VISIBLE_DY_END	LICENSED_WORKSTEP_AND_STATEMENT_COMMIT	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E327	SRC_E327	B4	f83r	f83r.27	F114	B4-S005	dain	WHOLE_SIGN[dain]	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E328	SRC_E328	B4	f83r	f83r.27	F114	B4-S005	chedy	Y+CHED_TRANSFER	NONCLOSE	VISIBLE_DY_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E329	SRC_E329	B4	f83r	f83r.27	F114	B4-S005	qokeedy	OK+E_GRADE+DY	TERMINAL	VISIBLE_DY_END	LICENSED_WORKSTEP_AND_STATEMENT_COMMIT	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E330	SRC_E330	B4	f83r	f83r.27	F115	B4-S006	shckhedy	CKHE	TERMINAL	VISIBLE_DY_END	LICENSED_WORKSTEP_AND_STATEMENT_COMMIT	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E331	SRC_E331	B4	f83r	f83r.27	F116	B4-S007	shckhedy	CKHE	TERMINAL	VISIBLE_DY_END	LICENSED_WORKSTEP_AND_STATEMENT_COMMIT	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E332	SRC_E332	B4	f83r	f83r.28	F117	B4-S008	saiin	AIIN	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E333	SRC_E333	B4	f83r	f83r.28	F117	B4-S008	cheeky	E_GRADE+Y+CHK	NONCLOSE	VISIBLE_Y_END	CURRENT_ITEM_REFERENCE__NO_CLOSE	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E334	SRC_E334	B4	f83r	f83r.28	F117	B4-S008	sheey	E_GRADE+Y	NONCLOSE	VISIBLE_Y_END	CURRENT_ITEM_REFERENCE__NO_CLOSE	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E335	SRC_E335	B4	f83r	f83r.28	F117	B4-S008	qokedy	OK+E_GRADE+DY	TERMINAL	VISIBLE_DY_END	LICENSED_WORKSTEP_AND_STATEMENT_COMMIT	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E336	SRC_E336	B4	f83r	f83r.28	F118	B4-S009	shedy	E_GRADE+DY+SHED	TERMINAL	VISIBLE_DY_END	LICENSED_WORKSTEP_AND_STATEMENT_COMMIT	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E337	SRC_E337	B4	f83r	f83r.28	F119	B4-S010	oldy	OL+DY	TERMINAL	VISIBLE_DY_END	LICENSED_WORKSTEP_AND_STATEMENT_COMMIT	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E338	SRC_E338	B4	f83r	f83r.35	F120	B4-S011	saiin	AIIN	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
