group_serial	diagram_id	page	locus	opaque_local_id	local_image_owner	local_namespace	surface_group_status	medical_purpose_source	technical_purpose_source	orientation	crosspage_join	prose_card_import
282	A3	f69v	f69v.1	A3:G027	A3_LEFT_WHEEL_RING_TEXT	F69_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
283	A3	f69v	f69v.1	A3:G028	A3_LEFT_WHEEL_RING_TEXT	F69_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
284	A3	f69v	f69v.1	A3:G029	A3_LEFT_WHEEL_RING_TEXT	F69_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
285	A3	f69v	f69v.1	A3:G030	A3_LEFT_WHEEL_RING_TEXT	F69_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
286	A3	f69v	f69v.1	A3:G031	A3_LEFT_WHEEL_RING_TEXT	F69_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
287	A3	f69v	f69v.1	A3:G032	A3_LEFT_WHEEL_RING_TEXT	F69_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
288	A3	f69v	f69v.1	A3:G033	A3_LEFT_WHEEL_RING_TEXT	F69_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
289	A3	f69v	f69v.1	A3:G034	A3_LEFT_WHEEL_RING_TEXT	F69_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
290	A3	f69v	f69v.1	A3:G035	A3_LEFT_WHEEL_RING_TEXT	F69_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
291	A3	f69v	f69v.1	A3:G036	A3_LEFT_WHEEL_RING_TEXT	F69_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
292	A3	f69v	f69v.1	A3:G037	A3_LEFT_WHEEL_RING_TEXT	F69_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
293	A3	f69v	f69v.1	A3:G038	A3_LEFT_WHEEL_RING_TEXT	F69_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
294	A3	f69v	f69v.1	A3:G039	A3_LEFT_WHEEL_RING_TEXT	F69_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
295	A3	f69v	f69v.1	A3:G040	A3_LEFT_WHEEL_RING_TEXT	F69_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
296	A3	f69v	f69v.2	A3:G041	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
297	A3	f69v	f69v.2	A3:G042	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
298	A3	f69v	f69v.2	A3:G043	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
299	A3	f69v	f69v.2	A3:G044	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
300	A3	f69v	f69v.2	A3:G045	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
301	A3	f69v	f69v.2	A3:G046	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
302	A3	f69v	f69v.2	A3:G047	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
303	A3	f69v	f69v.2	A3:G048	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
304	A3	f69v	f69v.2	A3:G049	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
305	A3	f69v	f69v.2	A3:G050	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
306	A3	f69v	f69v.2	A3:G051	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
307	A3	f69v	f69v.2	A3:G052	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
308	A3	f69v	f69v.2	A3:G053	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
309	A3	f69v	f69v.2	A3:G054	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
310	A3	f69v	f69v.2	A3:G055	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
311	A3	f69v	f69v.2	A3:G056	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
312	A3	f69v	f69v.2	A3:G057	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
313	A3	f69v	f69v.2	A3:G058	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
314	A3	f69v	f69v.2	A3:G059	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
315	A3	f69v	f69v.2	A3:G060	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
316	A3	f69v	f69v.2	A3:G061	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
317	A3	f69v	f69v.2	A3:G062	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
318	A3	f69v	f69v.2	A3:G063	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
319	A3	f69v	f69v.2	A3:G064	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
320	A3	f69v	f69v.2	A3:G065	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
321	A3	f69v	f69v.2	A3:G066	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
322	A3	f69v	f69v.2	A3:G067	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
323	A3	f69v	f69v.2	A3:G068	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
324	A3	f69v	f69v.2	A3:G069	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
325	A3	f69v	f69v.2	A3:G070	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
326	A3	f69v	f69v.2	A3:G071	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
327	A3	f69v	f69v.2	A3:G072	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
328	A3	f69v	f69v.2	A3:G073	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
329	A3	f69v	f69v.2	A3:G074	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
330	A3	f69v	f69v.2	A3:G075	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
331	A3	f69v	f69v.2	A3:G076	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
332	A3	f69v	f69v.2	A3:G077	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
333	A3	f69v	f69v.2	A3:G078	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
334	A3	f69v	f69v.3	A3:G079	A3_RIGHT_WHEEL_RING_TEXT	F69_RIGHT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
335	A3	f69v	f69v.3	A3:G080	A3_RIGHT_WHEEL_RING_TEXT	F69_RIGHT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
336	A3	f69v	f69v.3	A3:G081	A3_RIGHT_WHEEL_RING_TEXT	F69_RIGHT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
337	A3	f69v	f69v.3	A3:G082	A3_RIGHT_WHEEL_RING_TEXT	F69_RIGHT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
338	A3	f69v	f69v.3	A3:G083	A3_RIGHT_WHEEL_RING_TEXT	F69_RIGHT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
339	A3	f69v	f69v.3	A3:G084	A3_RIGHT_WHEEL_RING_TEXT	F69_RIGHT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
340	A3	f69v	f69v.3	A3:G085	A3_RIGHT_WHEEL_RING_TEXT	F69_RIGHT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
341	A3	f69v	f69v.3	A3:G086	A3_RIGHT_WHEEL_RING_TEXT	F69_RIGHT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
342	A3	f69v	f69v.3	A3:G087	A3_RIGHT_WHEEL_RING_TEXT	F69_RIGHT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
343	A3	f69v	f69v.3	A3:G088	A3_RIGHT_WHEEL_RING_TEXT	F69_RIGHT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
344	A3	f69v	f69v.3	A3:G089	A3_RIGHT_WHEEL_RING_TEXT	F69_RIGHT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
345	A3	f69v	f69v.3	A3:G090	A3_RIGHT_WHEEL_RING_TEXT	F69_RIGHT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
346	A3	f69v	f69v.3	A3:G091	A3_RIGHT_WHEEL_RING_TEXT	F69_RIGHT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
347	A3	f69v	f69v.3	A3:G092	A3_RIGHT_WHEEL_RING_TEXT	F69_RIGHT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
348	A3	f69v	f69v.3	A3:G093	A3_RIGHT_WHEEL_RING_TEXT	F69_RIGHT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
349	A3	f69v	f69v.3	A3:G094	A3_RIGHT_WHEEL_RING_TEXT	F69_RIGHT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
350	A3	f69v	f69v.3	A3:G095	A3_RIGHT_WHEEL_RING_TEXT	F69_RIGHT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
351	A3	f69v	f69v.3	A3:G096	A3_RIGHT_WHEEL_RING_TEXT	F69_RIGHT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
352	A3	f69v	f69v.3	A3:G097	A3_RIGHT_WHEEL_RING_TEXT	F69_RIGHT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
353	A3	f69v	f69v.3	A3:G098	A3_RIGHT_WHEEL_RING_TEXT	F69_RIGHT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
354	A3	f69v	f69v.3	A3:G099	A3_RIGHT_WHEEL_RING_TEXT	F69_RIGHT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
355	A3	f69v	f69v.3	A3:G100	A3_RIGHT_WHEEL_RING_TEXT	F69_RIGHT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
356	A3	f69v	f69v.3	A3:G101	A3_RIGHT_WHEEL_RING_TEXT	F69_RIGHT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
357	A3	f69v	f69v.3	A3:G102	A3_RIGHT_WHEEL_RING_TEXT	F69_RIGHT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
358	A3	f69v	f69v.3	A3:G103	A3_RIGHT_WHEEL_RING_TEXT	F69_RIGHT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
359	A3	f69v	f69v.3	A3:G104	A3_RIGHT_WHEEL_RING_TEXT	F69_RIGHT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
360	A3	f69v	f69v.3	A3:G105	A3_RIGHT_WHEEL_RING_TEXT	F69_RIGHT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
361	A3	f69v	f69v.3	A3:G106	A3_RIGHT_WHEEL_RING_TEXT	F69_RIGHT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
362	A3	f69v	f69v.3	A3:G107	A3_RIGHT_WHEEL_RING_TEXT	F69_RIGHT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
363	A3	f69v	f69v.4	A3:G108	A3_LEFT_RADIAL_SLOT_01	F69_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
364	A3	f69v	f69v.4	A3:G109	A3_LEFT_RADIAL_SLOT_01	F69_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
365	A3	f69v	f69v.5	A3:G110	A3_LEFT_RADIAL_SLOT_02	F69_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
366	A3	f69v	f69v.5	A3:G111	A3_LEFT_RADIAL_SLOT_02	F69_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
367	A3	f69v	f69v.6	A3:G112	A3_LEFT_RADIAL_SLOT_03	F69_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
368	A3	f69v	f69v.7	A3:G113	A3_LEFT_RADIAL_SLOT_04	F69_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
369	A3	f69v	f69v.8	A3:G114	A3_LEFT_RADIAL_SLOT_05	F69_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
370	A3	f69v	f69v.9	A3:G115	A3_LEFT_RADIAL_SLOT_06	F69_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
371	A3	f69v	f69v.10	A3:G116	A3_LEFT_RADIAL_SLOT_07	F69_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
372	A3	f69v	f69v.11	A3:G117	A3_LEFT_RADIAL_SLOT_08	F69_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
373	A3	f69v	f69v.12	A3:G118	A3_LEFT_RADIAL_SLOT_09	F69_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
374	A3	f69v	f69v.13	A3:G119	A3_LEFT_RADIAL_SLOT_10	F69_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
375	A3	f69v	f69v.14	A3:G120	A3_LEFT_RADIAL_SLOT_11	F69_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
