locus	selected_path_id	source	segmentation	rule
f81v.9	f81v.9|P01	yar olchey kaiin okeey daiin olor checkhy daiidy	yar | olchey | kaiin | okeey | daiin | olor | checkhy | daiidy	source-symbol stream
f82r.1	f82r.1|P01	qosheedy qokeol daiin shckhy okeeor cheey daiin shey	qosheedy | qokeol | daiin | shckhy | okeeor | cheey | daiin | shey	source-symbol stream
f82r.10	f82r.10|P02	orol dain	orol | dain	source-symbol stream
f82r.11	f82r.11|P01	kolchdy qokedy qopol qotedor chopchedy qotal chedy kam	kolchdy | qokedy | qopol | qotedor | chopchedy | qotal | chedy | kam	source-symbol stream
f82r.12	f82r.12|P01	otedy qodched olqo dar checkho lolol okal okarchedy	otedy | qodched | olqo | dar | checkho | lolol | okal | okarchedy	source-symbol stream
f82r.13	f82r.13|P03	tcheol olchedy qokeedy qotedy chedar cheey lchey salarol	tcheol | olchedy | qokeedy | qotedy | chedar | cheey | lchey | salarol	source-symbol stream
f82r.14	f82r.14|P02	rolchy qokol chey qokain deeedy qokeey qokaiin olchedy	rolchy | qokol | chey | qokain | deeedy | qokeey | qokaiin | olchedy	source-symbol stream
f82r.15	f82r.15|P02	tedy lchedy qokedy qokchdy lkeedy qokaiin dy daiin chdy dy	tedy | lchedy | qokedy | qokchdy | lkeedy | qokaiin | dy | daiin | chdy | dy	source-symbol stream
f82r.16	f82r.16|P02	qokeedy lchedy qokeedy cheey ror ol saiin chey raity dam	qokeedy | lchedy | qokeedy | cheey | ror | ol | saiin | chey | raity | dam	source-symbol stream
f82r.17	f82r.17|P02	dshedy qoteey chedy qokeeey qokedy lteedy qokeedy rolchey	dshedy | qoteey | chedy | qokeeey | qokedy | lteedy | qokeedy | rolchey	source-symbol stream
f82r.18	f82r.18|P02	polched otain shedy shedy dal chedar qokeey okeey lsoraiin ory	polched | otain | shedy | shedy | dal | chedar | qokeey | okeey | lsoraiin | ory	source-symbol stream
f82r.19	f82r.19|P01	okain char okain qokeedy lchy	okain | char | okain | qokeedy | lchy	source-symbol stream
f82r.2	f82r.2|P01	dchedy qolchedy qokain dy qokeedy qokal lcheckhy lched	dchedy | qolchedy | qokain | dy | qokeedy | qokal | lcheckhy | lched	source-symbol stream
f82r.20	f82r.20|P01	posalshy qokedy cphal shedy sheol keeedy lkaiin shedy qoly	posalshy | qokedy | cphal | shedy | sheol | keeedy | lkaiin | shedy | qoly	source-symbol stream
f82r.21	f82r.21|P03	daiin cheoky lkedy solshey daiin chey qol chedy qokeey dal	daiin | cheoky | lkedy | solshey | daiin | chey | qol | chedy | qokeey | dal	source-symbol stream
f82r.22	f82r.22|P03	qokaiin cheor sheey qokaiin shckhey qolkeeedy qokeeey rary	qokaiin | cheor | sheey | qokaiin | shckhey | qolkeeedy | qokeeey | rary	source-symbol stream
f82r.23	f82r.23|P01	cheey qcthey qokeey lcheey daiin chey qokeeedy lchedy lar	cheey | qcthey | qokeey | lcheey | daiin | chey | qokeeedy | lchedy | lar	source-symbol stream
f82r.24	f82r.24|P02	qokeedy lcheedy qokeey sal raiin qokeey lkeey qokeey raiin ydy	qokeedy | lcheedy | qokeey | sal | raiin | qokeey | lkeey | qokeey | raiin | ydy	source-symbol stream
f82r.25	f82r.25|P02	dol qoesedy sheeerl sheedy lshed qockhey lchedy lor sheey ry	dol | qoesedy | sheeerl | sheedy | lshed | qockhey | lchedy | lor | sheey | ry	source-symbol stream
f82r.26	f82r.26|P01	tshey qokeedy cheal lchedar ches aiin oteey qokaiin okey	tshey | qokeedy | cheal | lchedar | ches | aiin | oteey | qokaiin | okey	source-symbol stream
f82r.27	f82r.27|P01	pchedy rsheal daldy qokeedy rshedy qoteedy qokeedy lochedy	pchedy | rsheal | daldy | qokeedy | rshedy | qoteedy | qokeedy | lochedy	source-symbol stream
f82r.28	f82r.28|P01	qokoiin shedy qokeedy qotaiin chcthey qoteeol chey qokaiin oly	qokoiin | shedy | qokeedy | qotaiin | chcthey | qoteeol | chey | qokaiin | oly	source-symbol stream
f82r.29	f82r.29|P02	dcheey lchedy qokeedy lchedy rchedy okchhy qotedy qoty qoty	dcheey | lchedy | qokeedy | lchedy | rchedy | okchhy | qotedy | qoty | qoty	source-symbol stream
f82r.3	f82r.3|P01	qokeey lcheckhedy qokaly solkaiin chckhy qokaiin	qokeey | lcheckhedy | qokaly | solkaiin | chckhy | qokaiin	source-symbol stream
f82r.30	f82r.30|P02	qoteey raiin cheol qoteey shedy qokeey lshedy qokeedy ram	qoteey | raiin | cheol | qoteey | shedy | qokeey | lshedy | qokeedy | ram	source-symbol stream
f82r.31	f82r.31|P01	cheol ol rsheedy lchedy qoty lcheeor qokain cheedy lched	cheol | ol | rsheedy | lchedy | qoty | lcheeor | qokain | cheedy | lched	source-symbol stream
f82r.32	f82r.32|P01	taiin shedaiin chckhey lchey lcheckhy sheey lr chey rain	taiin | shedaiin | chckhey | lchey | lcheckhy | sheey | lr | chey | rain	source-symbol stream
f82r.33	f82r.33|P02	sain ol cheol ikhey cheor chey	sain | ol | cheol | ikhey | cheor | chey	source-symbol stream
f82r.34	f82r.34|P02	okar	okar	source-symbol stream
f82r.35	f82r.35|P01	darol	darol	source-symbol stream
f82r.36	f82r.36|P01	okal	okal	source-symbol stream
f82r.37	f82r.37|P01	okaldy	okaldy	source-symbol stream
f82r.38	f82r.38|P01	darary	darary	source-symbol stream
f82r.39	f82r.39|P02	okairady	okairady	source-symbol stream
f82r.4	f82r.4|P01	qokaiin octheol chkeey ldy oteey qokal sheckhy qoky	qokaiin | octheol | chkeey | ldy | oteey | qokal | sheckhy | qoky	source-symbol stream
f82r.40	f82r.40|P01	sororl	sororl	source-symbol stream
f82r.41	f82r.41|P02	olko ky	olko | ky	source-symbol stream
f82r.42	f82r.42|P01	sokoly	sokoly	source-symbol stream
f82r.43	f82r.43|P01	dolol	dolol	source-symbol stream
f82r.44	f82r.44|P01	olaiin	olaiin	source-symbol stream
f82r.45	f82r.45|P02	okeeor	okeeor	source-symbol stream
f82r.5	f82r.5|P01	sol lkchedy qokeedy qokal cthol chedy qoteedy qokal	sol | lkchedy | qokeedy | qokal | cthol | chedy | qoteedy | qokal	source-symbol stream
f82r.6	f82r.6|P01	sar shedy qol shedaiin sheckhy okal sheky qotaiin chedol	sar | shedy | qol | shedaiin | sheckhy | okal | sheky | qotaiin | chedol	source-symbol stream
f82r.7	f82r.7|P01	dshedy sotaiin qokar shedy solshedy qokeey qoky ls cheey	dshedy | sotaiin | qokar | shedy | solshedy | qokeey | qoky | ls | cheey	source-symbol stream
f82r.8	f82r.8|P02	qokeey sheedy qokedy lchor cheey qokey qotal chedy qoteor	qokeey | sheedy | qokedy | lchor | cheey | qokey | qotal | chedy | qoteor	source-symbol stream
f82r.9	f82r.9|P01	ssholshecthy qokaiin chkedy rchey dairchey qokaiin	ssholshecthy | qokaiin | chkedy | rchey | dairchey | qokaiin	source-symbol stream
f82v.1	f82v.1|P01	otechdy	otechdy	source-symbol stream
f82v.10	f82v.10|P01	qotey qokal shoky qokal chedy qotalchedy	qotey | qokal | shoky | qokal | chedy | qotalchedy	source-symbol stream
f82v.11	f82v.11|P01	pcheol dar qokeey cheeky qokal dal shedy pchdy rol qotedy rol	pcheol | dar | qokeey | cheeky | qokal | dal | shedy | pchdy | rol | qotedy | rol	source-symbol stream
f82v.12	f82v.12|P01	dal shol dar ol qoky qol chedy qokar qoteytyqoky chcthy qoky	dal | shol | dar | ol | qoky | qol | chedy | qokar | qoteytyqoky | chcthy | qoky	source-symbol stream
f82v.13	f82v.13|P01	tchedy qocthes qokar chckhy qokain cholkaiin chckhdy qokoldy	tchedy | qocthes | qokar | chckhy | qokain | cholkaiin | chckhdy | qokoldy	source-symbol stream
f82v.14	f82v.14|P02	dolchedy lchey rol rol cheey sain shey	dolchedy | lchey | rol | rol | cheey | sain | shey	source-symbol stream
f82v.15	f82v.15|P01	tar sheckhy qokal qokain cheol tedy rchedy pchedy rsheol dal	tar | sheckhy | qokal | qokain | cheol | tedy | rchedy | pchedy | rsheol | dal	source-symbol stream
f82v.16	f82v.16|P01	qokedy lchey cheey raiin shes qokchey qokain okal dy lchedam	qokedy | lchey | cheey | raiin | shes | qokchey | qokain | okal | dy | lchedam	source-symbol stream
f82v.17	f82v.17|P02	orain shedy qok char okai qokeedy rcheey qotedy chtedy rches aly	orain | shedy | qok | char | okai | qokeedy | rcheey | qotedy | chtedy | rches | aly	source-symbol stream
f82v.18	f82v.18|P01	ykeedy qokeedy chedy qokar okeey lkedy qokal olkeedy qokeedy oky	ykeedy | qokeedy | chedy | qokar | okeey | lkedy | qokal | olkeedy | qokeedy | oky	source-symbol stream
f82v.19	f82v.19|P02	qokol chedy cheal chedy oty chdy dy checkhy otal chls	qokol | chedy | cheal | chedy | oty | chdy | dy | checkhy | otal | chls	source-symbol stream
f82v.2	f82v.2|P01	otedy	otedy	source-symbol stream
f82v.20	f82v.20|P02	tolsheol qokedy qolkedy rshedy qokedy rsheedar oinaly	tolsheol | qokedy | qolkedy | rshedy | qokedy | rsheedar | oinaly	source-symbol stream
f82v.21	f82v.21|P02	dain chey qokeeey qoky okaiin okain olkain otain okaraly	dain | chey | qokeeey | qoky | okaiin | okain | olkain | otain | okaraly	source-symbol stream
f82v.22	f82v.22|P02	qokain chedy qolkshey qotal shey qokain olcheckhy ly	qokain | chedy | qolkshey | qotal | shey | qokain | olcheckhy | ly	source-symbol stream
f82v.23	f82v.23|P01	yshedy qolchey qolaiin otain olkeedy qotshedy oll	yshedy | qolchey | qolaiin | otain | olkeedy | qotshedy | oll	source-symbol stream
f82v.24	f82v.24|P02	dshedy qokaiin olchedy qokal shedy qotal dytary lgl	dshedy | qokaiin | olchedy | qokal | shedy | qotal | dytary | lgl	source-symbol stream
f82v.25	f82v.25|P01	qok sheol kechey qoty ral tchdarol sheytchdy qokal	qok | sheol | kechey | qoty | ral | tchdarol | sheytchdy | qokal	source-symbol stream
f82v.26	f82v.26|P01	saiin shey qokol chol qol sheedy qokal shedy qokaiin	saiin | shey | qokol | chol | qol | sheedy | qokal | shedy | qokaiin	source-symbol stream
f82v.27	f82v.27|P01	qokain sheal qolchedy qokaiir olkaiin shedy	qokain | sheal | qolchedy | qokaiir | olkaiin | shedy	source-symbol stream
f82v.28	f82v.28|P01	tchal olkair sheeky qolchey qokar shey qokain otshedy	tchal | olkair | sheeky | qolchey | qokar | shey | qokain | otshedy	source-symbol stream
f82v.29	f82v.29|P01	daiin chey qoky shedy qokaiin olkeedy qokechedy qotar	daiin | chey | qoky | shedy | qokaiin | olkeedy | qokechedy | qotar	source-symbol stream
f82v.3	f82v.3|P02	daiin oty	daiin | oty	source-symbol stream
f82v.30	f82v.30|P01	pol olor chey qokain shedy qokaiin olchesy ol r aindar	pol | olor | chey | qokain | shedy | qokaiin | olchesy | ol | r | aindar	source-symbol stream
f82v.31	f82v.31|P02	qokeey rain chey qolkain oky otaly qokalsh olshalsy	qokeey | rain | chey | qolkain | oky | otaly | qokalsh | olshalsy	source-symbol stream
f82v.32	f82v.32|P02	sar ol loraiin chey qokain oroiiin	sar | ol | loraiin | chey | qokain | oroiiin	source-symbol stream
f82v.33	f82v.33|P02	qody shar aithy qokchey kchey olkain opchedy qfol shty oral	qody | shar | aithy | qokchey | kchey | olkain | opchedy | qfol | shty | oral	source-symbol stream
f82v.34	f82v.34|P01	yckhey qokain cheky otaiin olor okain qolkeey qotar olkain	yckhey | qokain | cheky | otaiin | olor | okain | qolkeey | qotar | olkain	source-symbol stream
f82v.35	f82v.35|P01	cthor chey qsain qokeey qokain otain otal okeedy qokal dym	cthor | chey | qsain | qokeey | qokain | otain | otal | okeedy | qokal | dym	source-symbol stream
f82v.36	f82v.36|P02	saiin shey qokeedy qokar sheecthey qokaiin daltedy rcheold	saiin | shey | qokeedy | qokar | sheecthey | qokaiin | daltedy | rcheold	source-symbol stream
f82v.37	f82v.37|P01	sol chey r alchey chol olkol chckhy dalchckhy olkain olkeeyr	sol | chey | r | alchey | chol | olkol | chckhy | dalchckhy | olkain | olkeeyr	source-symbol stream
f82v.38	f82v.38|P01	pcheol shedy qokaiin sholdy	pcheol | shedy | qokaiin | sholdy	source-symbol stream
f82v.39	f82v.39|P01	olkeedy	olkeedy	source-symbol stream
f82v.4	f82v.4|P01	otedal	otedal	source-symbol stream
f82v.40	f82v.40|P01	okalchy	okalchy	source-symbol stream
f82v.41	f82v.41|P01	okain	okain	source-symbol stream
f82v.42	f82v.42|P02	okooky	okooky	source-symbol stream
f82v.43	f82v.43|P01	okedor	okedor	source-symbol stream
f82v.44	f82v.44|P01	okol	okol	source-symbol stream
f82v.45	f82v.45|P02	otoldy	otoldy	source-symbol stream
f82v.46	f82v.46|P01	olkol	olkol	source-symbol stream
f82v.47	f82v.47|P01	otedol	otedol	source-symbol stream
f82v.48	f82v.48|P01	oteedy	oteedy	source-symbol stream
f82v.5	f82v.5|P01	tokol olfchedy qokeedy qokedal shol qotal otdal dal olshedy	tokol | olfchedy | qokeedy | qokedal | shol | qotal | otdal | dal | olshedy	source-symbol stream
f82v.6	f82v.6|P03	qokedy lshedy qotol dol shedy shedydy dar otedy chetedy olkam	qokedy | lshedy | qotol | dol | shedy | shedydy | dar | otedy | chetedy | olkam	source-symbol stream
f82v.7	f82v.7|P02	dair ol chedy qotedy qotedy chsdy qotal qoty qokal qokedy lo	dair | ol | chedy | qotedy | qotedy | chsdy | qotal | qoty | qokal | qokedy | lo	source-symbol stream
f82v.8	f82v.8|P01	qokain sheol qoteedy chedy qokey qokedy qokol chedy chedy lchy	qokain | sheol | qoteedy | chedy | qokey | qokedy | qokol | chedy | chedy | lchy	source-symbol stream
f82v.9	f82v.9|P01	solshedy lchedy dolshedy qokal sheckhy shey teeol oteedy qokedy	solshedy | lchedy | dolshedy | qokal | sheckhy | shey | teeol | oteedy | qokedy	source-symbol stream
f83r.1	f83r.1|P02	tchedy lpchedy opcsedy chepol pchedar shedy qopchedy	tchedy | lpchedy | opcsedy | chepol | pchedar | shedy | qopchedy	source-symbol stream
f83r.10	f83r.10|P03	olkeey rchs cheeb ols aiin skal dain cthalsaiin chky lal sam	olkeey | rchs | cheeb | ols | aiin | skal | dain | cthalsaiin | chky | lal | sam	source-symbol stream
f83r.11	f83r.11|P01	sor shedy qokaiin chkain shcthey qokedy okair sheedy lchedy lo	sor | shedy | qokaiin | chkain | shcthey | qokedy | okair | sheedy | lchedy | lo	source-symbol stream
f83r.12	f83r.12|P02	qockhol sheckhy otal qokeal cseckhdy ckol okedy qokedy qokal	qockhol | sheckhy | otal | qokeal | cseckhdy | ckol | okedy | qokedy | qokal	source-symbol stream
f83r.13	f83r.13|P02	solcheol tar shedy saltedy sair qokedy qpchedy lchcphedy ldar	solcheol | tar | shedy | saltedy | sair | qokedy | qpchedy | lchcphedy | ldar	source-symbol stream
f83r.14	f83r.14|P01	qokchedy qokeedy shedy qokshedy dal lchedy qokaiin shcthy dal sy	qokchedy | qokeedy | shedy | qokshedy | dal | lchedy | qokaiin | shcthy | dal | sy	source-symbol stream
f83r.15	f83r.15|P01	saiin shedal shecthy chey tal shcthy dalchdy qotchedy lchedy	saiin | shedal | shecthy | chey | tal | shcthy | dalchdy | qotchedy | lchedy	source-symbol stream
f83r.16	f83r.16|P01	tchedy qokchdy cheedar chldaiin chedy qokain checthy chealror	tchedy | qokchdy | cheedar | chldaiin | chedy | qokain | checthy | chealror	source-symbol stream
f83r.17	f83r.17|P03	dcheokedy lkeed shckhey ytaiin shechy schety	dcheokedy | lkeed | shckhey | ytaiin | shechy | schety	source-symbol stream
f83r.18	f83r.18|P03	pdalshdy shocphedy otor shedy opshedy otshdy qokedal shdy soldy	pdalshdy | shocphedy | otor | shedy | opshedy | otshdy | qokedal | shdy | soldy	source-symbol stream
f83r.19	f83r.19|P01	sar shedaiin ockhey sain ched shedy qetal dal shedy shey lchedy	sar | shedaiin | ockhey | sain | ched | shedy | qetal | dal | shedy | shey | lchedy	source-symbol stream
f83r.2	f83r.2|P01	sol cheey qokaiin shol lchs shey qoteedy rches ar chedy dor	sol | cheey | qokaiin | shol | lchs | shey | qoteedy | rches | ar | chedy | dor	source-symbol stream
f83r.20	f83r.20|P01	solkeedy qoteedy qokeey qokedy sol cheeety qokedy qoky saiin	solkeedy | qoteedy | qokeey | qokedy | sol | cheeety | qokedy | qoky | saiin	source-symbol stream
f83r.21	f83r.21|P01	solkeedy qokedy otedy sol chedy lkedy qokchedy qokedy chckhdy sar	solkeedy | qokedy | otedy | sol | chedy | lkedy | qokchedy | qokedy | chckhdy | sar	source-symbol stream
f83r.22	f83r.22|P01	schedair otchedy qokeedy chedain chedy qotedaiin otaiin otedy ldy	schedair | otchedy | qokeedy | chedain | chedy | qotedaiin | otaiin | otedy | ldy	source-symbol stream
f83r.23	f83r.23|P01	tchedy qotedy qokal shedy qokedy shecthedy shecthy otor chedy	tchedy | qotedy | qokal | shedy | qokedy | shecthedy | shecthy | otor | chedy	source-symbol stream
f83r.24	f83r.24|P01	soiiin checthy chety otaiin olsaly shedy	soiiin | checthy | chety | otaiin | olsaly | shedy	source-symbol stream
f83r.25	f83r.25|P01	qokeedy qolchey qokeey qokedy chedy otal	qokeedy | qolchey | qokeey | qokedy | chedy | otal	source-symbol stream
f83r.26	f83r.26|P01	otchey qokeey qoky tol shedy qokylddy	otchey | qokeey | qoky | tol | shedy | qokylddy	source-symbol stream
f83r.27	f83r.27|P01	dain chedy qokeedy shckhedy shckhedy	dain | chedy | qokeedy | shckhedy | shckhedy	source-symbol stream
f83r.28	f83r.28|P01	saiin cheeky sheey qokedy shedy oldy	saiin | cheeky | sheey | qokedy | shedy | oldy	source-symbol stream
f83r.29	f83r.29|P02	solchedy cheey qody kesd oldy	solchedy | cheey | qody | kesd | oldy	source-symbol stream
f83r.3	f83r.3|P01	olkeedy qotal chkeedy chey daiin chey lchedy qokaiin qotal dar	olkeedy | qotal | chkeedy | chey | daiin | chey | lchedy | qokaiin | qotal | dar	source-symbol stream
f83r.30	f83r.30|P03	sokeedy qokeedy qoky saiin	sokeedy | qokeedy | qoky | saiin	source-symbol stream
f83r.31	f83r.31|P01	techedy qotchedy okeedy ldy	techedy | qotchedy | okeedy | ldy	source-symbol stream
f83r.32	f83r.32|P03	ocheol qokchedy lchedy qokey	ocheol | qokchedy | lchedy | qokey	source-symbol stream
f83r.33	f83r.33|P02	sy saiin sheekchy qokey sain	sy | saiin | sheekchy | qokey | sain	source-symbol stream
f83r.34	f83r.34|P01	shky lchedy dolshed qokchy	shky | lchedy | dolshed | qokchy	source-symbol stream
f83r.35	f83r.35|P01	saiin cheky okeeol okain chdy	saiin | cheky | okeeol | okain | chdy	source-symbol stream
f83r.36	f83r.36|P02	sor aiin shy shey lshedy qoky	sor | aiin | shy | shey | lshedy | qoky	source-symbol stream
f83r.37	f83r.37|P01	sol lkedy lchedy qokol shedy	sol | lkedy | lchedy | qokol | shedy	source-symbol stream
f83r.38	f83r.38|P01	or chey qockhey dairydy	or | chey | qockhey | dairydy	source-symbol stream
f83r.39	f83r.39|P01	qokain shey kain chckhal	qokain | shey | kain | chckhal	source-symbol stream
f83r.4	f83r.4|P01	qokshedy chedy qokedy chkedy daiin shetar shedy qekaiin chedy	qokshedy | chedy | qokedy | chkedy | daiin | shetar | shedy | qekaiin | chedy	source-symbol stream
f83r.40	f83r.40|P01	solchedy olchedy chedaiin	solchedy | olchedy | chedaiin	source-symbol stream
f83r.41	f83r.41|P01	solkey lchedy qolkain dal	solkey | lchedy | qolkain | dal	source-symbol stream
f83r.42	f83r.42|P02	sol ol chcthdy lchedy lchdy	sol | ol | chcthdy | lchedy | lchdy	source-symbol stream
f83r.43	f83r.43|P03	daiin sheol chedy qokal sar	daiin | sheol | chedy | qokal | sar	source-symbol stream
f83r.44	f83r.44|P01	skar shedy	skar | shedy	source-symbol stream
f83r.45	f83r.45|P01	chtorol	chtorol	source-symbol stream
f83r.46	f83r.46|P01	olsaiin	olsaiin	source-symbol stream
f83r.47	f83r.47|P01	otchdy qokchdy shedal	otchdy | qokchdy | shedal	source-symbol stream
f83r.48	f83r.48|P01	dal cheol lol chdal aiin	dal | cheol | lol | chdal | aiin	source-symbol stream
f83r.49	f83r.49|P01	sol daiiin chedy	sol | daiiin | chedy	source-symbol stream
f83r.5	f83r.5|P02	dsheey qotaiin checkhy qoty cheg shedy qokeey rchedy qokeedy lo	dsheey | qotaiin | checkhy | qoty | cheg | shedy | qokeey | rchedy | qokeedy | lo	source-symbol stream
f83r.50	f83r.50|P02	saroldal	saroldal	source-symbol stream
f83r.51	f83r.51|P01	darolsy	darolsy	source-symbol stream
f83r.52	f83r.52|P01	solkeey qekey raly ol	solkeey | qekey | raly | ol	source-symbol stream
f83r.53	f83r.53|P01	solchkal cheol qotar ol	solchkal | cheol | qotar | ol	source-symbol stream
f83r.54	f83r.54|P01	daiin ol dain chey ldalor	daiin | ol | dain | chey | ldalor	source-symbol stream
f83r.55	f83r.55|P02	sol rtain cthol	sol | rtain | cthol	source-symbol stream
f83r.6	f83r.6|P01	schedy chedchy qokal olchedy qokaiin chedy qokeedy lchedy qoky	schedy | chedchy | qokal | olchedy | qokaiin | chedy | qokeedy | lchedy | qoky	source-symbol stream
f83r.7	f83r.7|P02	solshed lsheedy qeeedy qoky oqol rsheedy qokedy qoteedy qoteedy	solshed | lsheedy | qeeedy | qoky | oqol | rsheedy | qokedy | qoteedy | qoteedy	source-symbol stream
f83r.8	f83r.8|P01	pchedal otedy shecthedchy qoky chedy chary	pchedal | otedy | shecthedchy | qoky | chedy | chary	source-symbol stream
f83r.9	f83r.9|P01	pchor checphedy qokedy lsheedy qokchdy r shedkedy qopshdy qopy	pchor | checphedy | qokedy | lsheedy | qokchdy | r | shedkedy | qopshdy | qopy	source-symbol stream
f83v.1	f83v.1|P01	poldaky dalol otedy chtair opchedy qotal chedy chepchedy opchey	poldaky | dalol | otedy | chtair | opchedy | qotal | chedy | chepchedy | opchey	source-symbol stream
f83v.10	f83v.10|P01	okarchy	okarchy	source-symbol stream
f83v.11	f83v.11|P01	pchedar shedal qokar shedal okchdy qokedy okail shedy qoky lsheg	pchedar | shedal | qokar | shedal | okchdy | qokedy | okail | shedy | qoky | lsheg	source-symbol stream
f83v.12	f83v.12|P01	daiin shckhy qoeeo lldar cheey qoal qokeedy olkar sheedy qokain olal	daiin | shckhy | qoeeo | lldar | cheey | qoal | qokeedy | olkar | sheedy | qokain | olal	source-symbol stream
f83v.13	f83v.13|P01	qol chey qo lched qolky qokal chedy chedy daiin chckhy cheor ol lal	qol | chey | qo | lched | qolky | qokal | chedy | chedy | daiin | chckhy | cheor | ol | lal	source-symbol stream
f83v.14	f83v.14|P01	salched qol shedy qolchedy qolchdy qol rchedy cheol qokeor sholdy	salched | qol | shedy | qolchedy | qolchdy | qol | rchedy | cheol | qokeor | sholdy	source-symbol stream
f83v.15	f83v.15|P01	qokaiin cheol shey qokeey cheol dal cheeaiin olkeedy qokal chaloly	qokaiin | cheol | shey | qokeey | cheol | dal | cheeaiin | olkeedy | qokal | chaloly	source-symbol stream
f83v.16	f83v.16|P01	daiin qokal sheckhey qokeey chal qokeey qokaiin chedy sar al	daiin | qokal | sheckhey | qokeey | chal | qokeey | qokaiin | chedy | sar | al	source-symbol stream
f83v.17	f83v.17|P02	qotaiin cheeol qokaiin sheol qokear cheedy olcheey qokal qokaoy	qotaiin | cheeol | qokaiin | sheol | qokear | cheedy | olcheey | qokal | qokaoy	source-symbol stream
f83v.18	f83v.18|P02	solkeedy qokeedy qokeedy saiin okaiin chedy qokeedy qolkeedy	solkeedy | qokeedy | qokeedy | saiin | okaiin | chedy | qokeedy | qolkeedy	source-symbol stream
f83v.19	f83v.19|P01	qolchedy qolteedy qokeedy qokal okaiin chear checkhy dal checkhdy	qolchedy | qolteedy | qokeedy | qokal | okaiin | chear | checkhy | dal | checkhdy	source-symbol stream
f83v.2	f83v.2|P01	dol shedy qokedy shedy qotedar checthedy qokedy qotal chey dar	dol | shedy | qokedy | shedy | qotedar | checthedy | qokedy | qotal | chey | dar	source-symbol stream
f83v.20	f83v.20|P01	tocthey cheor olol cheol tedy sheckhal sheeckhy cheal	tocthey | cheor | olol | cheol | tedy | sheckhal | sheeckhy | cheal	source-symbol stream
f83v.21	f83v.21|P01	qokeed qokaiin sheolkain sheol olkeedy l shedy	qokeed | qokaiin | sheolkain | sheol | olkeedy | l | shedy	source-symbol stream
f83v.22	f83v.22|P01	char qokar cheolkain shckhey qokal cheor ols	char | qokar | cheolkain | shckhey | qokal | cheor | ols	source-symbol stream
f83v.23	f83v.23|P01	qol aiiin chckhedy sheol qokaiin shckhy lchey	qol | aiiin | chckhedy | sheol | qokaiin | shckhy | lchey	source-symbol stream
f83v.24	f83v.24|P01	ol cheedy qokeedy qokain dalshal shldy lor	ol | cheedy | qokeedy | qokain | dalshal | shldy | lor	source-symbol stream
f83v.25	f83v.25|P01	y shey otechd ar okol dal shedy qokaly	y | shey | otechd | ar | okol | dal | shedy | qokaly	source-symbol stream
f83v.26	f83v.26|P01	sal chear shey qokar shedy qokain ollchy	sal | chear | shey | qokar | shedy | qokain | ollchy	source-symbol stream
f83v.27	f83v.27|P01	dsheol cheol shedy qokaiin cheeky lols	dsheol | cheol | shedy | qokaiin | cheeky | lols	source-symbol stream
f83v.28	f83v.28|P01	qol shol cheedy qol oqo qokain olsheam	qol | shol | cheedy | qol | oqo | qokain | olsheam	source-symbol stream
f83v.29	f83v.29|P01	ol cheal shedy chey tal shedal dalshdy	ol | cheal | shedy | chey | tal | shedal | dalshdy	source-symbol stream
f83v.3	f83v.3|P01	qotain chcthy dal olkedy shedy qotaldy qokaiin dair shedy oteey	qotain | chcthy | dal | olkedy | shedy | qotaldy | qokaiin | dair | shedy | oteey	source-symbol stream
f83v.30	f83v.30|P01	qokaiin chedy qokal otal chedy qotals	qokaiin | chedy | qokal | otal | chedy | qotals	source-symbol stream
f83v.31	f83v.31|P02	oyshey qol qokal chedy qoty	oyshey | qol | qokal | chedy | qoty	source-symbol stream
f83v.32	f83v.32|P01	qol olain sheol qo qokal sheol	qol | olain | sheol | qo | qokal | sheol	source-symbol stream
f83v.33	f83v.33|P03	shey opchey cthey olchy	shey | opchey | cthey | olchy	source-symbol stream
f83v.34	f83v.34|P01	okchdy	okchdy	source-symbol stream
f83v.35	f83v.35|P01	okaiin	okaiin	source-symbol stream
f83v.4	f83v.4|P01	dain sheedy oteeody doldy qotedy qokeedy qokedar sheoldy qol oly	dain | sheedy | oteeody | doldy | qotedy | qokeedy | qokedar | sheoldy | qol | oly	source-symbol stream
f83v.5	f83v.5|P01	qokal shedy qotain chedy chedol daiin otaiin shedy qokeedy okaiin	qokal | shedy | qotain | chedy | chedol | daiin | otaiin | shedy | qokeedy | okaiin	source-symbol stream
f83v.6	f83v.6|P02	chedy qotchdy otalshedy sol chl ches okeol shedy qokol chedy qokal	chedy | qotchdy | otalshedy | sol | chl | ches | okeol | shedy | qokol | chedy | qokal	source-symbol stream
f83v.7	f83v.7|P01	qokeey oteey qokalol chedy dy dol qokal olkshedy qokeedy qokal	qokeey | oteey | qokalol | chedy | dy | dol | qokal | olkshedy | qokeedy | qokal	source-symbol stream
f83v.8	f83v.8|P01	rolkeedy qokaiin okaiin ched okchey	rolkeedy | qokaiin | okaiin | ched | okchey	source-symbol stream
f83v.9	f83v.9|P01	ololary	ololary	source-symbol stream
f84r.1	f84r.1|P01	ololal	ololal	source-symbol stream
f84r.10	f84r.10|P01	okolshy	okolshy	source-symbol stream
f84r.11	f84r.11|P01	otoly	otoly	source-symbol stream
f84r.12	f84r.12|P01	dshedy	dshedy	source-symbol stream
