page	physical_folio	locus	chunk_index	section	units	decoded_seed_11	decoded_seed_29	decoded_seed_47	decoded_seed_71	decoded_seed_89	decoded_seed_107
f115r	f115	f115r.39	2	S	q od aI	intercum	sarium	iperius	deius	daritum	etiretia
f115r	f115	f115r.39	3	S	Ce ody	aritra	que	rhenum ret	unt	ere	aniius
f115r	f115	f115r.39	4	S	qok or	per longius	ver hostibus	e omnibus	res caesar	eti legatis	caesari
f115r	f115	f115r.40	0	S	p aN ody	tumtra	quique	cumret	cumunt	cumere	tumius
f115r	f115	f115r.40	1	S	lk Ce o	sari civitates	e legiones	i rhenum legiones	omn omnibus	s haeduorum	eani helvetii
f115r	f115	f115r.40	2	S	l Cy	ere	cum	arique	quitus	caesar tes	quiant
f115r	f115	f115r.40	3	S	qok Cedy	perani	verius	etem	restem	etiius	tem
f115r	f115	f115r.40	4	S	qok l	per	ver	eari	resqui	eti caesar	qui
f115r	f115	f115r.40	5	S	S Edy	cone	essent t	legatos et	navibus e	tere	auxilium t
f115r	f115	f115r.40	6	S	qok ar ai i r	per helvetii sinos	vertumintur	e caesar supro	res castris eibus	eti exercitum inde	caesarem iii
f115r	f115	f115r.40	7	S	ar	helvetii	tum	caesar	castris	exercitum	caesarem
f115r	f115	f115r.40	8	S	op C daI	habebat t	civitates hos	ini nostrorum m	legiones bat	caesare pro	castris a
f115r	f115	f115r.41	0	S	dar	a	mis	de	ani	res	qua
f115r	f115	f115r.41	1	S	ol Cy	omnibus ere	castris cum	haeduorum que	caesarem tus	exercitus tes	exercitus ant
f115r	f115	f115r.41	2	S	ol Cey	omnibus iis	castris iis	haeduorum rat	caesarem ant	exercitus tem	exercitus nis
f115r	f115	f115r.41	3	S	qol Ce or	cari longius	pro hostibus	ad rhenum omnibus	min caesar	min legatis	hosani caesari
f115r	f115	f115r.41	4	S	ok Cor	etiest	inini	inquo	teriis	perita	quonos
f115r	f115	f115r.42	0	S	t Ce od l	legatos ariter	proelium ari	rhenum perari	caesaris equi	ari caesar	anirequi
f115r	f115	f115r.42	1	S	r aN	nostum	turqui	procum	buscum	decum	itum
f115r	f115	f115r.42	2	S	C k ar	habebat helvetios helvetii	civitates haeduorum tum	nostrorum gallorum caesar	legiones ari castris	caesare proeliis exercitum	castris possent caesarem
f115r	f115	f115r.42	3	S	qok ol	per omnibus	ver castris	e haeduorum	res caesarem	eti exercitus	exercitus
f115r	f115	f115r.42	4	S	l Cdy	ant	sar	arinum	quitis	caesar ium	quicum
f115r	f115	f115r.42	5	S	q or Sy	in longius are	s hostibus tra	i omnibus are	d caesar e	d legatis us	eti caesari atu
f115r	f115	f115r.42	6	S	qokaI	cc	xx	cc	xx	a	xx
f115r	f115	f115r.42	7	S	qokaI	cc	xx	cc	xx	a	xx
f115r	f115	f115r.42	8	S	Ce p	ari	<EMPTY>	rhenum	<EMPTY>	<EMPTY>	ani
f115r	f115	f115r.42	9	S	C ot Cdy	habebat venant	civitates consar	nostrorum num	legiones pertis	caesare parium	castris incum
f115r	f115	f115r.43	0	S	d Ce od aI	exercitum aritercum	exercitus arium	celeriter rhenum perius	civitates eius	quibus aritum	haeduorum aniretia
f115r	f115	f115r.43	1	S	Se ol	quo omnibus	iti castris	tra haeduorum	ver caesarem	exercitus	per exercitus
f115r	f115	f115r.43	2	S	qot Cedy	nonani	resius	tem	stem	sius	eratem
f115r	f115	f115r.43	3	S	qok Cedy	perani	verius	etem	restem	etiius	tem
f115r	f115	f115r.43	4	S	qok Cedy	perani	verius	etem	restem	etiius	tem
f115r	f115	f115r.43	5	S	C ot ar	habebat ven helvetii	civitates contum	nostrorum caesar	legiones per castris	caesare par exercitum	castris in caesarem
f115r	f115	f115r.43	6	S	or ar	longius helvetii	hostibus tum	omnibus caesar	caesar castris	legatis exercitum	caesari caesarem
f115r	f115	f115r.43	7	S	o N	civitates e	legiones t	legiones e	omnibus t	haeduorum t	helvetii s
f115r	f115	f115r.43	8	S	ol Cdy	omnibus ant	castris sar	haeduorum num	caesarem tis	exercitus ium	exercitus cum
f115r	f115	f115r.44	0	S	d Ce os	exercitum arit	exercitus ter	celeriter rhenum t	civitates ati	quibus nis	haeduorum ania
f115r	f115	f115r.44	1	S	Se dar	quoa	itimis	trade	verani	res	perqua
f115r	f115	f115r.44	2	S	qo or	cer longius	min hostibus	ter omnibus	par caesar	in legatis	par caesari
f115r	f115	f115r.44	3	S	Ce or	ari longius	hostibus	rhenum omnibus	caesar	legatis	ani caesari
f115r	f115	f115r.44	4	S	S ody	contra	essent que	legatos ret	navibus unt	terere	auxilium ius
f115r	f115	f115r.44	5	S	qokaI	cc	xx	cc	xx	a	xx
f115r	f115	f115r.44	6	S	ot ar	ven helvetii	contum	caesar	per castris	par exercitum	in caesarem
f115r	f115	f115r.44	7	S	ar	helvetii	tum	caesar	castris	exercitum	caesarem
f115r	f115	f115r.44	8	S	ot ar	ven helvetii	contum	caesar	per castris	par exercitum	in caesarem
f115r	f115	f115r.44	9	S	yt ar	de helvetii	etum	caesar	s castris	s exercitum	e caesarem
f115r	f115	f115r.44	10	S	ar	helvetii	tum	caesar	castris	exercitum	caesarem
f115r	f115	f115r.44	11	S	al oky	navibus a	finibus a	quixx	galliam a	nostris a	civitates m
f115r	f115	f115r.45	0	S	y	caesar	exercitum	caesaris	nostrorum	omnibus	exercitum
f115r	f115	f115r.45	1	S	d Cedy	exercitum ani	exercitus ius	celeriter tem	civitates tem	quibus ius	haeduorum tem
f115r	f115	f115r.45	2	S	k ody	helvetios tra	haeduorum que	gallorum ret	ariunt	proeliis ere	possent ius
f115r	f115	f115r.45	3	S	qokEdy	c	cc	c	cc	l	ii
f115r	f115	f115r.45	4	S	Col s	int legiones	non proeliis	ani possent	est galliae	nos propter	non omnibus
f115v	f115	f115v.1	0	S	t Ce d or	legatos ari exercitum longius	proelium exercitus hostibus	rhenum celeriter omnibus	caesaris civitates caesar	quibus legatis	ani haeduorum caesari
f115v	f115	f115v.1	1	S	ot Cedy	venani	conius	tem	pertem	parius	intem
f115v	f115	f115v.1	2	S	qot E s	non legiones	res proeliis	re possent	s galliae	s propter	era omnibus
f115v	f115	f115v.1	3	S	yt aI	decum	eum	ius	sius	stum	etia
f115v	f115	f115v.1	4	S	qot y	non caesar	res exercitum	caesaris	s nostrorum	s omnibus	era exercitum
f115v	f115	f115v.1	5	S	qot ar	non helvetii	restum	caesar	s castris	s exercitum	era caesarem
f115v	f115	f115v.1	6	S	op ol aN	omnibus tum	castris qui	ini haeduorum cum	caesarem cum	exercitus cum	exercitus tum
f115v	f115	f115v.1	7	S	qot daI	nont	reshos	m	sbat	spro	eraa
f115v	f115	f115v.1	8	S	ol	omnibus	castris	haeduorum	caesarem	exercitus	exercitus
f115v	f115	f115v.1	9	S	r aN o m	nostum civitates t	turqui legiones i	procum legiones e	buscum omnibus t	decum haeduorum t	itum helvetii s
f115v	f115	f115v.2	0	S	yk E o C ody	s civitates habebat tra	s legiones civitates que	re legiones nostrorum ret	mis omnibus legiones unt	ess haeduorum caesare ere	e helvetii castris ius
f115v	f115	f115v.2	1	S	qokEdy	c	cc	c	cc	l	ii
f115v	f115	f115v.2	2	S	yt Edy	dee	et	et	se	se	et
f115v	f115	f115v.2	3	S	qok ar	per helvetii	vertum	e caesar	res castris	eti exercitum	caesarem
f115v	f115	f115v.2	4	S	q or	in longius	s hostibus	i omnibus	d caesar	d legatis	eti caesari
f115v	f115	f115v.2	5	S	Co daN	eraqua	aniest	quanon	itarem	aniqui	triet
f115v	f115	f115v.2	6	S	qok Cdy	perant	versar	enum	restis	etiium	cum
f115v	f115	f115v.2	7	S	C dar	habebat a	civitates mis	nostrorum de	legiones ani	caesare res	castris qua
f115v	f115	f115v.2	8	S	ok Cdy	etiant	insar	innum	tertis	perium	quocum
f115v	f115	f115v.2	9	S	qok am	pertem	verita	eant	resint	etitur	rum
f115v	f115	f115v.3	0	S	d Se ol	exercitum quo omnibus	exercitus iti castris	celeriter tra haeduorum	civitates ver caesarem	quibus exercitus	haeduorum per exercitus
f115v	f115	f115v.3	1	S	qok Cedy	perani	verius	etem	restem	etiius	tem
f115v	f115	f115v.3	2	S	qok Sedy	peret	verqua	eest	resnum	etinum	iam
f115v	f115	f115v.3	3	S	qot Cey	noniis	resiis	rat	sant	stem	eranis
f115v	f115	f115v.3	4	S	ot aN	ventum	conqui	cum	percum	parcum	intum
f115v	f115	f115v.3	5	S	qot edy	noni	rest	res	si	sent	erat
f115v	f115	f115v.3	6	S	lk e daI	st	ehos	im	omnbat	sipro	etera
f115v	f115	f115v.3	7	S	dal Cdy	aant	nissar	trinum	ititis	seium	aricum
f115v	f115	f115v.3	8	S	ok Ce d am	etiari exercitum tem	in exercitus ita	in rhenum celeriter ant	ter civitates int	per quibus tur	quoani haeduorum rum
f115v	f115	f115v.4	0	S	yk Ce od aI	saritercum	sarium	rhenum perius	miseius	essaritum	eaniretia
f115v	f115	f115v.4	1	S	lk Cedy	sani	eius	item	omntem	sius	etem
f115v	f115	f115v.4	2	S	ot e Cdy	venant	consar	num	pertis	pariium	intercum
f115v	f115	f115v.4	3	S	qot ar	non helvetii	restum	caesar	s castris	s exercitum	era caesarem
f115v	f115	f115v.4	4	S	or al	longius navibus	hostibus finibus	omnibus qui	caesar galliam	legatis nostris	caesari civitates
f115v	f115	f115v.4	5	S	yt Cedy	deani	eius	tem	stem	sius	etem
f115v	f115	f115v.4	6	S	l Ce d	ari exercitum	exercitus	ari rhenum celeriter	qui civitates	caesar quibus	quiani haeduorum
f115v	f115	f115v.4	7	S	ot C d	ven habebat exercitum	con civitates exercitus	nostrorum celeriter	per legiones civitates	par caesare quibus	in castris haeduorum
f115v	f115	f115v.4	8	S	C ok Edy	habebat etie	civitates int	nostrorum inet	legiones tere	caesare pere	castris quot
f115v	f115	f115v.5	0	S	d air	exercitum a	exercitus a	celeriter ita	civitates a	quibus e	haeduorum t
f115v	f115	f115v.5	1	S	Ce ky	arit	a	rhenum i	us	que	anii
f115v	f115	f115v.5	2	S	qot Ey	none	rest	iis	si	se	erat
f115v	f115	f115v.5	3	S	ot ar	ven helvetii	contum	caesar	per castris	par exercitum	in caesarem
f115v	f115	f115v.5	4	S	C l	habebat	civitates	nostrorum ari	legiones qui	caesare caesar	castris qui
f115v	f115	f115v.5	5	S	ol E d	omnibus exercitum	castris exercitus	haeduorum re celeriter	caesarem civitates	exercitus quibus	exercitus haeduorum
f115v	f115	f115v.6	0	S	p C ody	habebat tra	civitates que	nostrorum ret	legiones unt	caesare ere	castris ius
f115v	f115	f115v.6	1	S	o daN	civitates qua	legiones est	legiones non	omnibus rem	haeduorum qui	helvetii et
f115v	f115	f115v.6	2	S	C P y	habebat s caesar	civitates e exercitum	nostrorum i caesaris	legiones s nostrorum	caesare r omnibus	castris exercitum
f115v	f115	f115v.6	3	S	qok C daI	per habebat t	ver civitates hos	e nostrorum m	res legiones bat	eti caesare pro	castris a
f115v	f115	f115v.6	4	S	qot aI	noncum	resum	ius	sius	stum	eratia
f115v	f115	f115v.6	5	S	qok or	per longius	ver hostibus	e omnibus	res caesar	eti legatis	caesari
f115v	f115	f115v.6	6	S	Se d	quo exercitum	iti exercitus	tra celeriter	ver civitates	quibus	per haeduorum
f115v	f115	f115v.6	7	S	ot e ody	ventra	conque	ret	perunt	pariere	interius
f115v	f115	f115v.6	8	S	s olk aN	legiones stum	proeliis equi	possent nercum	galliae arcum	propter scum	omnibus etum
f115v	f115	f115v.6	9	S	al	navibus	finibus	qui	galliam	nostris	civitates
f115v	f115	f115v.7	0	S	d Cedy	exercitum ani	exercitus ius	celeriter tem	civitates tem	quibus ius	haeduorum tem
f115v	f115	f115v.7	1	S	t edy	legatos i	proelium t	res	caesaris i	ent	t
f115v	f115	f115v.7	2	S	qokEy	l	l	c	m	cc	cc
f115v	f115	f115v.7	3	S	r o N Sedy	nos civitates eet	tur legiones tqua	pro legiones eest	bus omnibus tnum	de haeduorum tnum	i helvetii siam
f115v	f115	f115v.7	4	S	ok or	eti longius	in hostibus	in omnibus	ter caesar	per legatis	quo caesari
f115v	f115	f115v.7	5	S	air	a	a	ita	a	e	t
f115v	f115	f115v.7	6	S	Ce o or	ari civitates longius	legiones hostibus	rhenum legiones omnibus	omnibus caesar	haeduorum legatis	ani helvetii caesari
f115v	f115	f115v.7	7	S	olk Cedy	sani	eius	nertem	artem	sius	etem
f115v	f115	f115v.7	8	S	C ot am	habebat ventem	civitates conita	nostrorum ant	legiones perint	caesare partur	castris inrum
f115v	f115	f115v.8	0	S	t Cor os	legatos estt	proelium initer	quot	caesaris iisati	itanis	nosa
f115v	f115	f115v.8	1	S	Se ol	quo omnibus	iti castris	tra haeduorum	ver caesarem	exercitus	per exercitus
f115v	f115	f115v.8	2	S	qot C s	non habebat legiones	res civitates proeliis	nostrorum possent	s legiones galliae	s caesare propter	era castris omnibus
f115v	f115	f115v.8	3	S	ol CE s	omnibus e legiones	castris t proeliis	haeduorum e possent	caesarem s galliae	exercitus e propter	exercitus s omnibus
f115v	f115	f115v.8	4	S	ot Cdy	venant	consar	num	pertis	parium	incum
f115v	f115	f115v.8	5	S	qot ol	non omnibus	res castris	haeduorum	s caesarem	s exercitus	era exercitus
f115v	f115	f115v.8	6	S	l p Cedy	ani	ius	aritem	quitem	caesar ius	quitem
f115v	f115	f115v.8	7	S	ok ar	eti helvetii	intum	in caesar	ter castris	per exercitum	quo caesarem
f115v	f115	f115v.8	8	S	lk e Cedy p C d am	sani habebat exercitum tem	eius civitates exercitus ita	item nostrorum celeriter ant	omntem legiones civitates int	siius caesare quibus tur	etertem castris haeduorum rum
f115v	f115	f115v.9	0	S	y CE s	caesar e legiones	exercitum t proeliis	caesaris e possent	nostrorum s galliae	omnibus e propter	exercitum s omnibus
f115v	f115	f115v.9	1	S	C daN	habebat qua	civitates est	nostrorum non	legiones rem	caesare qui	castris et
f115v	f115	f115v.9	2	S	C ot aI	habebat vencum	civitates conum	nostrorum ius	legiones perius	caesare partum	castris intia
f115v	f115	f115v.9	3	S	Col k Edy	int helvetios e	non haeduorum t	ani gallorum et	estarie	nos proeliis e	non possent t
f115v	f115	f115v.9	4	S	qot Cy	nonere	rescum	que	stus	stes	eraant
f115v	f115	f115v.9	5	S	C ody	habebat tra	civitates que	nostrorum ret	legiones unt	caesare ere	castris ius
f115v	f115	f115v.9	6	S	qot aI	noncum	resum	ius	sius	stum	eratia
f115v	f115	f115v.9	7	S	lk Cey	siis	eiis	irat	omnant	stem	enis
f115v	f115	f115v.9	8	S	l Cey	iis	iis	arirat	quiant	caesar tem	quinis
f115v	f115	f115v.9	9	S	r or	nos longius	tur hostibus	pro omnibus	bus caesar	de legatis	i caesari
f115v	f115	f115v.10	0	S	s aN	legiones tum	proeliis qui	possent cum	galliae cum	propter cum	omnibus tum
f115v	f115	f115v.10	1	S	So Se ody	triquotra	aditique	atraret	averunt	eere	menperius
f115v	f115	f115v.10	2	S	okaN	a	c	c	l	l	a
f115v	f115	f115v.10	3	S	dal Cedy	aani	nisius	tritem	ititem	seius	aritem
f115v	f115	f115v.10	4	S	ot E o	ven civitates	con legiones	re legiones	per omnibus	par haeduorum	in helvetii
f115v	f115	f115v.10	5	S	Cedy	ani	ius	tem	tem	ius	tem
f115v	f115	f115v.11	0	S	t C d or	legatos habebat exercitum longius	proelium civitates exercitus hostibus	nostrorum celeriter omnibus	caesaris legiones civitates caesar	caesare quibus legatis	castris haeduorum caesari
f115v	f115	f115v.11	1	S	S or ai l	con longius s	essent hostibus i	legatos omnibus sari	navibus caesar equi	ter legatis i caesar	auxilium caesari iqui
f115v	f115	f115v.11	2	S	Co daN	eraqua	aniest	quanon	itarem	aniqui	triet
f115v	f115	f115v.11	3	S	C k ol	habebat helvetios omnibus	civitates haeduorum castris	nostrorum gallorum haeduorum	legiones ari caesarem	caesare proeliis exercitus	castris possent exercitus
f115v	f115	f115v.11	4	S	C k Col	habebat helvetios int	civitates haeduorum non	nostrorum gallorum ani	legiones ariest	caesare proeliis nos	castris possent non
f115v	f115	f115v.11	5	S	qot Ce d	nonari exercitum	res exercitus	rhenum celeriter	s civitates	s quibus	eraani haeduorum
f115v	f115	f115v.11	6	S	qot Cey	noniis	resiis	rat	sant	stem	eranis
f115v	f115	f115v.11	7	S	d p Cedy	exercitum ani	exercitus ius	celeriter tem	civitates tem	quibus ius	haeduorum tem
f115v	f115	f115v.11	8	S	q t am	in legatos tem	s proelium ita	iant	d caesaris int	dtur	etirum
f115v	f115	f115v.12	0	S	y S E d	caesar con exercitum	exercitum essent exercitus	caesaris legatos re celeriter	nostrorum navibus civitates	omnibus ter quibus	exercitum auxilium haeduorum
f115v	f115	f115v.12	1	S	l Cedy	ani	ius	aritem	quitem	caesar ius	quitem
f115v	f115	f115v.12	2	S	lk Cedy	sani	eius	item	omntem	sius	etem
f115v	f115	f115v.12	3	S	s or aN	legiones longius tum	proeliis hostibus qui	possent omnibus cum	galliae caesar cum	propter legatis cum	omnibus caesari tum
f115v	f115	f115v.13	0	S	p C dar ody	habebat atra	civitates misque	nostrorum deret	legiones aniunt	caesare resere	castris quaius
f115v	f115	f115v.13	1	S	p CE d	e exercitum	t exercitus	e celeriter	s civitates	e quibus	s haeduorum
f115v	f115	f115v.13	2	S	r ar	nos helvetii	turtum	pro caesar	bus castris	de exercitum	i caesarem
f115v	f115	f115v.13	3	S	t Ce ody	legatos aritra	proelium que	rhenum ret	caesaris unt	ere	aniius
f115v	f115	f115v.13	4	S	p ol Ce d	omnibus ari exercitum	castris exercitus	haeduorum rhenum celeriter	caesarem civitates	exercitus quibus	exercitus ani haeduorum
f115v	f115	f115v.13	5	S	l p Cdy	ant	sar	arinum	quitis	caesar ium	quicum
f115v	f115	f115v.13	6	S	t ol	legatos omnibus	proelium castris	haeduorum	caesaris caesarem	exercitus	exercitus
f115v	f115	f115v.13	7	S	r CE s	nose legiones	turt proeliis	proe possent	buss galliae	dee propter	is omnibus
f115v	f115	f115v.13	8	S	P or	s longius	e hostibus	i omnibus	s caesar	r legatis	caesari
f115v	f115	f115v.13	9	S	or air	longius a	hostibus a	omnibus ita	caesar a	legatis e	caesari t
f115v	f115	f115v.13	10	S	k ol	helvetios omnibus	haeduorum castris	gallorum haeduorum	ari caesarem	proeliis exercitus	possent exercitus
f115v	f115	f115v.14	0	S	ok E okaN	etia	inc	inrec	terl	perl	quoa
f115v	f115	f115v.14	1	S	lk E ey	si	esse	iretur	omne	sunt	erat
f115v	f115	f115v.14	2	S	lk or	s longius	e hostibus	i omnibus	omn caesar	s legatis	e caesari
f115v	f115	f115v.14	3	S	S Edy	cone	essent t	legatos et	navibus e	tere	auxilium t
f115v	f115	f115v.14	4	S	Co Ky	eratur	ania	quam	itat	aninon	tria
f115v	f115	f115v.14	5	S	qo K Edy	cerse	minet	tereet	parse	inse	paret
f115v	f115	f115v.14	6	S	qok e Cy	perere	vercum	eque	restus	etiites	terant
f115v	f115	f115v.14	7	S	lk Ey	se	et	iiis	omni	se	et
f115v	f115	f115v.14	8	S	l daN	qua	est	arinon	quirem	caesar qui	quiet
f115v	f115	f115v.15	0	S	s aN	legiones tum	proeliis qui	possent cum	galliae cum	propter cum	omnibus tum
f115v	f115	f115v.15	1	S	Col	int	non	ani	est	nos	non
f115v	f115	f115v.15	2	S	qot aI	noncum	resum	ius	sius	stum	eratia
f115v	f115	f115v.15	3	S	qokaI	cc	xx	cc	xx	a	xx
f115v	f115	f115v.15	4	S	C l	habebat	civitates	nostrorum ari	legiones qui	caesare caesar	castris qui
f115v	f115	f115v.15	5	S	l r	nos	tur	aripro	quibus	caesar de	quii
f115v	f115	f115v.15	6	S	C daI	habebat t	civitates hos	nostrorum m	legiones bat	caesare pro	castris a
f115v	f115	f115v.15	7	S	qot Ey	none	rest	iis	si	se	erat
f115v	f115	f115v.15	8	S	r CEy	noscae	turtus	proa	bussi	desar	imis
f115v	f115	f115v.15	9	S	r	nos	tur	pro	bus	de	i
f115v	f115	f115v.15	10	S	ar	helvetii	tum	caesar	castris	exercitum	caesarem
f115v	f115	f115v.15	11	S	r od am	nostertem	turariita	properant	buseint	dearitur	irerum
f115v	f115	f115v.16	0	S	daI	t	hos	m	bat	pro	a
f115v	f115	f115v.16	1	S	ar ot Ey	helvetii vene	tumcont	caesar iis	castris peri	exercitum pare	caesarem int
f115v	f115	f115v.16	2	S	qot e olk ar	nons helvetii	resetum	ner caesar	sar castris	sis exercitum	eratere caesarem
f115v	f115	f115v.16	3	S	y	caesar	exercitum	caesaris	nostrorum	omnibus	exercitum
f115v	f115	f115v.16	4	S	Se o	quo civitates	iti legiones	tra legiones	ver omnibus	haeduorum	per helvetii
f115v	f115	f115v.16	5	S	lk e Cdy	sant	esar	inum	omntis	siium	etercum
f115v	f115	f115v.16	6	S	qok ar	per helvetii	vertum	e caesar	res castris	eti exercitum	caesarem
f115v	f115	f115v.16	7	S	qok ey	peri	versse	etur	rese	etiunt	rat
f115v	f115	f115v.16	8	S	lk o	s civitates	e legiones	i legiones	omn omnibus	s haeduorum	e helvetii
f115v	f115	f115v.16	9	S	r ok Edy	nosetie	turint	proinet	bustere	depere	iquot
f115v	f115	f115v.16	10	S	l d	exercitum	exercitus	ari celeriter	qui civitates	caesar quibus	qui haeduorum
f115v	f115	f115v.17	0	S	ok ai	etis	ini	ins	tere	peri	quoi
f115v	f115	f115v.17	1	S	Cey	iis	iis	rat	ant	tem	nis
f115v	f115	f115v.17	2	S	k Ey	helvetios e	haeduorum t	gallorum iis	arii	proeliis e	possent t
f115v	f115	f115v.17	3	S	l Co	era	ani	ariqua	quiita	caesar ani	quitri
f115v	f115	f115v.17	4	S	r a Ty	noset	turia	proid	busimen	deia	ita
f115v	f115	f115v.18	0	S	p C od aI	habebat tercum	civitates arium	nostrorum perius	legiones eius	caesare aritum	castris retia
f115v	f115	f115v.18	1	S	C ot aI	habebat vencum	civitates conum	nostrorum ius	legiones perius	caesare partum	castris intia
f115v	f115	f115v.18	2	S	C oky	habebat a	civitates a	nostrorum xx	legiones a	caesare a	castris m
f115v	f115	f115v.18	3	S	l C aI	habebat cum	civitates um	ari nostrorum ius	qui legiones ius	caesar caesare tum	qui castris tia
f115v	f115	f115v.18	4	S	l p C daI	habebat t	civitates hos	ari nostrorum m	qui legiones bat	caesar caesare pro	qui castris a
f115v	f115	f115v.18	5	S	dal Cedy	aani	nisius	tritem	ititem	seius	aritem
f115v	f115	f115v.18	6	S	qot ol Cedy	non omnibus ani	res castris ius	haeduorum tem	s caesarem tem	s exercitus ius	era exercitus tem
f115v	f115	f115v.18	7	S	qo p Cedy	cerani	minius	tertem	partem	inius	partem
f115v	f115	f115v.19	0	S	y Sedy	caesar et	exercitum qua	caesaris est	nostrorum num	omnibus num	exercitum iam
f115v	f115	f115v.19	1	S	qokEdy	c	cc	c	cc	l	ii
f115v	f115	f115v.19	2	S	l x or x o N	x longius x civitates e	s hostibus s legiones t	aril omnibus l legiones e	quil caesar l omnibus t	caesar t legatis t haeduorum t	quil caesari l helvetii s
f115v	f115	f115v.19	3	S	C ot o	habebat ven civitates	civitates con legiones	nostrorum legiones	legiones per omnibus	caesare par haeduorum	castris in helvetii
f115v	f115	f115v.19	4	S	k E ody	helvetios tra	haeduorum que	gallorum reret	ariunt	proeliis ere	possent ius
f115v	f115	f115v.19	5	S	qot e ody	nontra	resque	ret	sunt	siere	eraterius
f115v	f115	f115v.19	6	S	daI	t	hos	m	bat	pro	a
f115v	f115	f115v.19	7	S	qok Cedy	perani	verius	etem	restem	etiius	tem
f115v	f115	f115v.19	8	S	r al o m	nos navibus civitates t	tur finibus legiones i	proqui legiones e	bus galliam omnibus t	de nostris haeduorum t	i civitates helvetii s
f115v	f115	f115v.20	0	S	y S Ey	caesar cone	exercitum essent t	caesaris legatos iis	nostrorum navibus i	omnibus tere	exercitum auxilium t
f115v	f115	f115v.20	1	S	qot Ey	none	rest	iis	si	se	erat
f115v	f115	f115v.20	2	S	lk Ey	se	et	iiis	omni	se	et
f115v	f115	f115v.20	3	S	r aN	nostum	turqui	procum	buscum	decum	itum
f115v	f115	f115v.20	4	S	Ceol or	ii longius	tem hostibus	ii omnibus	a caesar	a legatis	iis caesari
f115v	f115	f115v.20	5	S	otal	ad	c	c	l	mis	c
f115v	f115	f115v.20	6	S	ot Cedy	venani	conius	tem	pertem	parius	intem
f115v	f115	f115v.21	0	S	t Sedy	legatos et	proelium qua	est	caesaris num	num	iam
f115v	f115	f115v.21	1	S	Se olk Edy	quose	itiet	traneret	verare	se	peret
f115v	f115	f115v.21	2	S	lk E S dy	sconque	e essent rem	ire legatos mis	omn navibus quo	sterquo	e auxilium res
f115v	f115	f115v.21	3	S	CE o	e civitates	t legiones	e legiones	s omnibus	e haeduorum	s helvetii
f115v	f115	f115v.21	4	S	l or	longius	hostibus	ari omnibus	qui caesar	caesar legatis	qui caesari
f115v	f115	f115v.21	5	S	E e s	legiones	proeliis	re possent	galliae	i propter	ter omnibus
f115v	f115	f115v.21	6	S	aN	tum	qui	cum	cum	cum	tum
f115v	f115	f115v.21	7	S	ok Cedy	etiani	inius	intem	tertem	perius	quotem
f115v	f115	f115v.21	8	S	qo p Ce d dy	cerari exercitum que	min exercitus rem	ter rhenum celeriter mis	par civitates quo	in quibus quo	parani haeduorum res
f115v	f115	f115v.21	9	S	l ky	t	a	arii	quius	caesar que	quii
f115v	f115	f115v.22	0	S	s o N	legiones civitates e	proeliis legiones t	possent legiones e	galliae omnibus t	propter haeduorum t	omnibus helvetii s
f115v	f115	f115v.22	1	S	Se daI	quot	itihos	tram	verbat	pro	pera
f115v	f115	f115v.22	2	S	qokEdy	c	cc	c	cc	l	ii
f115v	f115	f115v.22	3	S	C od aI	habebat tercum	civitates arium	nostrorum perius	legiones eius	caesare aritum	castris retia
f115v	f115	f115v.22	4	S	ot e daI	vent	conhos	m	perbat	paripro	intera
f115v	f115	f115v.22	5	S	qokEdy	c	cc	c	cc	l	ii
f115v	f115	f115v.22	6	S	qokEdy	c	cc	c	cc	l	ii
f115v	f115	f115v.22	7	S	qot edy	noni	rest	res	si	sent	erat
f115v	f115	f115v.22	8	S	r os y	nost caesar	turter exercitum	prot caesaris	busati nostrorum	denis omnibus	ia exercitum
f115v	f115	f115v.23	0	S	l Se s	quo legiones	iti proeliis	aritra possent	quiver galliae	caesar propter	quiper omnibus
f115v	f115	f115v.23	1	S	S E t	con legatos	essent proelium	legatos re	navibus caesaris	ter	auxilium
f115v	f115	f115v.23	2	S	Cdy	ant	sar	num	tis	ium	cum
f115v	f115	f115v.23	3	S	ot edy	veni	cont	res	peri	parent	int
f115v	f115	f115v.23	4	S	S dy	conque	essent rem	legatos mis	navibus quo	terquo	auxilium res
f115v	f115	f115v.23	5	S	l Cedy	ani	ius	aritem	quitem	caesar ius	quitem
f115v	f115	f115v.24	0	S	p Ce o	ari civitates	legiones	rhenum legiones	omnibus	haeduorum	ani helvetii
f115v	f115	f115v.24	1	S	CE ody	etra	tque	eret	sunt	eere	sius
f115v	f115	f115v.24	2	S	qot E ot Cy	nonvenere	resconcum	reque	spertus	spartes	erainant
f115v	f115	f115v.24	3	S	s o I op CE s	legiones civitates de legiones	proeliis legiones it proeliis	possent legiones iinie possent	galliae omnibus ms galliae	propter haeduorum te propter	omnibus helvetii ss omnibus
f115v	f115	f115v.24	4	S	C p Ce od	habebat ariter	civitates ari	nostrorum rhenum per	legiones e	caesare ari	castris anire
f115v	f115	f115v.24	5	S	r C l	nos habebat	tur civitates	pro nostrorum ari	bus legiones qui	de caesare caesar	i castris qui
f115v	f115	f115v.24	6	S	Co p Cdy	eraant	anisar	quanum	itatis	aniium	tricum
f115v	f115	f115v.24	7	S	qo p C am	cer habebat tem	min civitates ita	ter nostrorum ant	par legiones int	in caesare tur	par castris rum
