page	physical_folio	locus	chunk_index	section	units	decoded_seed_11	decoded_seed_29	decoded_seed_47	decoded_seed_71	decoded_seed_89	decoded_seed_107
f114v	f114	f114v.2	1	S	qot e ody	qui questi che	le	mone	pre quello tro	sonche	lortro
f114v	f114	f114v.2	2	S	C od dy	perche con	dicendo comsta	questa tro	quanto sergia	inferno ertre	comincio noni
f114v	f114	f114v.2	3	S	ot ol	tanto	per altro	par quando	ver disse	men questa	ver quella
f114v	f114	f114v.2	4	S	Ce dal	tor	men	altre son	tra	non	si
f114v	f114	f114v.2	5	S	ot aI	non	pere	parnon	veri	mena	vera
f114v	f114	f114v.2	6	S	Ce d ol	questa tanto	quelli altro	altre quanto quando	altrui disse	quelli questa	quelli quella
f114v	f114	f114v.2	7	S	Ce daI	a	ne	altre piu	l	ne	de
f114v	f114	f114v.2	8	S	Sedy	del	ti	gia	ne	e	gia
f114v	f114	f114v.2	9	S	qot Ce d	qui questa	l quelli	mon altre quanto	pre altrui	son quelli	lor quelli
f114v	f114	f114v.2	10	S	d l	questa per	quelli con	quanto di	altrui	quelli cor	quelli ser
f114v	f114	f114v.3	0	S	o e os	rispuose questi sta	convien son	maestro a	rispuose quello sti	comincio tri	quando ti
f114v	f114	f114v.3	1	S	qot Ce o	qui rispuose	l convien	mon altre maestro	pre rispuose	son comincio	lor quando
f114v	f114	f114v.3	2	S	od aI	non	come	non	seri	era	nona
f114v	f114	f114v.3	3	S	qot aI	quinon	le	monnon	prei	sona	lora
f114v	f114	f114v.3	4	S	ot ar	inferno	per inferno	par sovra	ver che	men quello	ver quanto
f114v	f114	f114v.3	5	S	qot C d	qui perche questa	l dicendo quelli	mon questa quanto	pre quanto altrui	son inferno quelli	lor comincio quelli
f114v	f114	f114v.3	6	S	d ol	questa tanto	quelli altro	quanto quando	altrui disse	quelli questa	quelli quella
f114v	f114	f114v.3	7	S	qot Cedy	quise	ltre	monera	prelor	sontro	lore
f114v	f114	f114v.3	8	S	C oty	perche l	dicendo i	questa l	quanto re	inferno l	comincio l
f114v	f114	f114v.3	9	S	ol	tanto	altro	quando	disse	questa	quella
f114v	f114	f114v.3	10	S	l C daN	per perche e	con dicendo si	di questa e	quanto e	cor inferno le	ser comincio di
f114v	f114	f114v.3	11	S	dal	tor	men	son	tra	non	si
f114v	f114	f114v.4	0	S	qokedy	s	pie	xx	s	qua	s
f114v	f114	f114v.4	1	S	Ce o T edy	rispuose vichi	convien le	altre maestro suo	rispuose tori	comincio lo	quando o
f114v	f114	f114v.4	2	S	qot e d	qui questi questa	l quelli	mon quanto	pre quello altrui	son quelli	lor quelli
f114v	f114	f114v.4	3	S	qot e d ol	qui questi questa tanto	l quelli altro	mon quanto quando	pre quello altrui disse	son quelli questa	lor quelli quella
f114v	f114	f114v.4	4	S	Ce dar	ne	lor	altre e	giu	giu	tor
f114v	f114	f114v.4	5	S	qot edy	quichi	le	mono	prei	sono	loro
f114v	f114	f114v.4	6	S	ok Edy	verli	veri	ti	per	pera	chio
f114v	f114	f114v.4	7	S	daN	e	si	e	e	le	di
f114v	f114	f114v.4	8	S	Ce daN	e	si	altre e	e	le	di
f114v	f114	f114v.4	9	S	oky	a	a	a	a	i	l
f114v	f114	f114v.5	0	S	Cedy	se	tre	era	lor	tro	e
f114v	f114	f114v.5	1	S	qokEdy	l	l	me	ii	l	un
f114v	f114	f114v.5	2	S	okal y	i quando	al maestro	fu rispuose	o dicendo	qui rispuose	s rispuose
f114v	f114	f114v.5	3	S	CE daI	sa	ne	lpiu	ll	ne	de
f114v	f114	f114v.5	4	S	Sedy	del	ti	gia	ne	e	gia
f114v	f114	f114v.6	0	S	t e d Ce o	cor questi questa rispuose	questi quelli convien	alcuna quanto altre maestro	cor quello altrui rispuose	con quelli comincio	per quelli quando
f114v	f114	f114v.6	1	S	Ce o	rispuose	convien	altre maestro	rispuose	comincio	quando
f114v	f114	f114v.6	2	S	T edy	vichi	le	suo	tori	lo	o
f114v	f114	f114v.6	3	S	qot Cedy	quise	ltre	monera	prelor	sontro	lore
f114v	f114	f114v.6	4	S	qot aN	quitra	lera	monche	predel	sonsi	lordel
f114v	f114	f114v.6	5	S	op Cedy	nse	stre	sera	lor	ntro	le
f114v	f114	f114v.6	6	S	Sedy	del	ti	gia	ne	e	gia
f114v	f114	f114v.6	7	S	q e p o e p y	men questi rispuose questi quando	ser convien ser maestro	s maestro rispuose	n quello rispuose quello dicendo	s comincio rispuose	spar quando par rispuose
f114v	f114	f114v.6	8	S	Ce dar	ne	lor	altre e	giu	giu	tor
f114v	f114	f114v.6	9	S	d air y	questa suo quando	quelli i maestro	quanto ma rispuose	altrui i dicendo	quelli a rispuose	quelli o rispuose
f114v	f114	f114v.7	0	S	yt e d Sedy	qua questi questa del	s quelli ti	pri quanto gia	suo quello altrui ne	quelli e	son quelli gia
f114v	f114	f114v.7	1	S	ot aN	tra	perera	parche	verdel	mensi	verdel
f114v	f114	f114v.7	2	S	CE dar	sne	lor	le	lgiu	giu	tor
f114v	f114	f114v.7	3	S	CEy	tri	o	l	ch	e	a
f114v	f114	f114v.7	4	S	s	convien	altre	comincio	quelle	quando	questa
f114v	f114	f114v.7	5	S	aN	tra	era	che	del	si	del
f114v	f114	f114v.7	6	S	Ce d ky	questa i	quelli tro	altre quanto i	altrui e	quelli cia	quelli sta
f114v	f114	f114v.7	7	S	Ce daN	e	si	altre e	e	le	di
f114v	f114	f114v.7	8	S	S od	par	presso com	volse	diser	questi er	presso non
f114v	f114	f114v.7	9	S	C ok Cedy	perche verse	dicendo vertre	questa era	quanto perlor	inferno pertro	comincio chie
f114v	f114	f114v.8	0	S	p Ce d Cdy	questa gio	ser quelli i	altre quanto cia	altrui nte	quelli e	par quelli e
f114v	f114	f114v.8	1	S	qot Edy	quili	li	monti	pre	sona	loro
f114v	f114	f114v.8	2	S	qok e daI	pre questi a	colne	perpiu	ma quello l	manne	conde
f114v	f114	f114v.8	3	S	C daN	perche e	dicendo si	questa e	quanto e	inferno le	comincio di
f114v	f114	f114v.8	4	S	qokedy	s	pie	xx	s	qua	s
f114v	f114	f114v.8	5	S	Ce daI	a	ne	altre piu	l	ne	de
f114v	f114	f114v.8	6	S	qo Edy	volli	vii	volti	col	vola	grao
f114v	f114	f114v.8	7	S	qot ey	quide	la	mona	prei	sono	lorche
f114v	f114	f114v.8	8	S	qot aN	quitra	lera	monche	predel	sonsi	lordel
f114v	f114	f114v.9	0	S	s o e s	convien rispuose questi convien	altre convien altre	comincio maestro comincio	quelle rispuose quello quelle	quando comincio quando	questa quando questa
f114v	f114	f114v.9	1	S	o E os	rispuose sta	convien son	maestro a	rispuose sti	comincio tri	quando ti
f114v	f114	f114v.9	2	S	aN	tra	era	che	del	si	del
f114v	f114	f114v.9	3	S	olk Ey	lor	sa	tore	eraa	cola	tano
f114v	f114	f114v.9	4	S	k eol	dicendo no	quanto o	quelli o	inferno i	quanto o	inferno o
f114v	f114	f114v.9	5	S	qot C Edy	qui perche li	l dicendo i	mon questa ti	pre quanto	son inferno a	lor comincio o
f114v	f114	f114v.9	6	S	qo K e d	volo questi questa	vil quelli	voll quanto	cols quello altrui	voli quelli	gramen quelli
f114v	f114	f114v.9	7	S	s k aN	convien dicendo tra	altre quanto era	comincio quelli che	quelle inferno del	quando quanto si	questa inferno del
f114v	f114	f114v.9	8	S	S Edy	parli	presso i	volse ti	di	questi a	presso o
f114v	f114	f114v.9	9	S	qot al	qui che	le	monchi	pre poscia	son sovra	lor questi
f114v	f114	f114v.9	10	S	Cedy	se	tre	era	lor	tro	e
f114v	f114	f114v.10	0	S	olk E s	convien	s altre	tor comincio	era quelle	col quando	tan questa
f114v	f114	f114v.10	1	S	Ce daN	e	si	altre e	e	le	di
f114v	f114	f114v.10	2	S	qot aN	quitra	lera	monche	predel	sonsi	lordel
f114v	f114	f114v.10	3	S	ol Ce daN	tanto e	altro si	quando altre e	disse e	questa le	quella di
f114v	f114	f114v.10	4	S	Ce daI	a	ne	altre piu	l	ne	de
f114v	f114	f114v.10	5	S	daI	a	ne	piu	l	ne	de
f114v	f114	f114v.10	6	S	C T dy	perche vicon	dicendo lsta	questa sutro	quanto torgia	inferno ltre	comincio i
f114v	f114	f114v.11	0	S	t Cedy	corse	questi tre	alcuna era	corlor	contro	pere
f114v	f114	f114v.11	1	S	qot aN	quitra	lera	monche	predel	sonsi	lordel
f114v	f114	f114v.11	2	S	Cdy	gio	i	cia	nte	e	e
f114v	f114	f114v.11	3	S	qot edy	quichi	le	mono	prei	sono	loro
f114v	f114	f114v.11	4	S	t e daN	cor questi e	questi si	alcuna e	cor quello e	conle	perdi
f114v	f114	f114v.11	5	S	Ce p Ce d	questa	ser quelli	altre altre quanto	altrui	quelli	par quelli
f114v	f114	f114v.11	6	S	ot ol	tanto	per altro	par quando	ver disse	men questa	ver quella
f114v	f114	f114v.11	7	S	Se daI	sana	ne	verpiu	del	terne	de
f114v	f114	f114v.11	8	S	p ol	tanto	ser altro	quando	disse	questa	par quella
f114v	f114	f114v.11	9	S	ot am	son	pere	pardel	vergio	mene	vera
f114v	f114	f114v.12	0	S	o Cedy	rispuose se	convien tre	maestro era	rispuose lor	comincio tro	quando e
f114v	f114	f114v.12	1	S	Co aN	ltra	miera	serche	chidel	alsi	cordel
f114v	f114	f114v.12	2	S	C	perche	dicendo	questa	quanto	inferno	comincio
f114v	f114	f114v.12	3	S	Ce dal	tor	men	altre son	tra	non	si
f114v	f114	f114v.12	4	S	daN	e	si	e	e	le	di
f114v	f114	f114v.12	5	S	yt ar	qua inferno	s inferno	pri sovra	suo che	quello	son quanto
f114v	f114	f114v.12	6	S	ot Cedy	se	pertre	parera	verlor	mentro	vere
f114v	f114	f114v.12	7	S	qot aN	quitra	lera	monche	predel	sonsi	lordel
f114v	f114	f114v.12	8	S	daI	a	ne	piu	l	ne	de
f114v	f114	f114v.12	9	S	dar y o g	ne quando rispuose o	lor maestro convien a	e rispuose maestro i	giu dicendo rispuose o	giu rispuose comincio o	tor rispuose quando i
f114v	f114	f114v.13	0	S	S Edy	parli	presso i	volse ti	di	questi a	presso o
f114v	f114	f114v.13	1	S	qot E os o i N	quista rispuose ii	lson convien s	mona maestro ri	presti rispuose no	sontri comincio ci	lorti quando esta
f114v	f114	f114v.13	2	S	C T aI	perche vinon	dicendo le	questa sunon	quanto tori	inferno la	comincio a
f114v	f114	f114v.14	0	S	t Se od ar	corsan inferno	questi com inferno	alcuna ver sovra	cordeser che	conterer quello	pernon quanto
f114v	f114	f114v.14	1	S	Ce o	rispuose	convien	altre maestro	rispuose	comincio	quando
f114v	f114	f114v.14	2	S	K or	o quella	l come	lsi	s alcuna	i dicendo	men tutta
f114v	f114	f114v.14	3	S	qo p Cedy	volse	visertre	volera	collor	voltro	grapare
f114v	f114	f114v.14	4	S	qo p Cedy	volse	visertre	volera	collor	voltro	grapare
f114v	f114	f114v.14	5	S	qok Cedy	prese	coltre	perera	malor	mantro	cone
f114v	f114	f114v.14	6	S	S ody	parche	presso e	volse e	ditro	questi che	presso tro
f114v	f114	f114v.14	7	S	qot aN	quitra	lera	monche	predel	sonsi	lordel
f114v	f114	f114v.14	8	S	o f Ce d s	rispuose i questa convien	convien s quelli altre	maestro altre quanto comincio	rispuose e altrui quelle	comincio in quelli quando	quando n quelli questa
f114v	f114	f114v.15	0	S	o Ce daI	rispuose a	convien ne	maestro altre piu	rispuose l	comincio ne	quando de
f114v	f114	f114v.15	1	S	Cedy	se	tre	era	lor	tro	e
f114v	f114	f114v.15	2	S	okal	i	al	fu	o	qui	s
f114v	f114	f114v.15	3	S	C aN	perche tra	dicendo era	questa che	quanto del	inferno si	comincio del
f114v	f114	f114v.15	4	S	qok od	pre	colcom	per	maser	maner	connon
f114v	f114	f114v.15	5	S	qok ol	pre tanto	col altro	per quando	ma disse	man questa	con quella
f114v	f114	f114v.15	6	S	C Edy	perche li	dicendo i	questa ti	quanto	inferno a	comincio o
f114v	f114	f114v.15	7	S	qot ody	quiche	le	mone	pretro	sonche	lortro
f114v	f114	f114v.15	8	S	Ceol	a	tan	al	a	se	e
f114v	f114	f114v.15	9	S	k Cedy	dicendo se	quanto tre	quelli era	inferno lor	quanto tro	inferno e
f114v	f114	f114v.15	10	S	l dy	percon	consta	ditro	gia	cortre	seri
f114v	f114	f114v.16	0	S	yt Cedy	quase	stre	priera	suolor	tro	sone
f114v	f114	f114v.16	1	S	qo ol	vol tanto	vi altro	vol quando	col disse	vol questa	gra quella
f114v	f114	f114v.16	2	S	Cey	cio	a	man	non	e	e
f114v	f114	f114v.16	3	S	ol aN	tanto tra	altro era	quando che	disse del	questa si	quella del
f114v	f114	f114v.16	4	S	Ce dar	ne	lor	altre e	giu	giu	tor
f114v	f114	f114v.16	5	S	C daN	perche e	dicendo si	questa e	quanto e	inferno le	comincio di
f114v	f114	f114v.16	6	S	C dal	perche tor	dicendo men	questa son	quanto tra	inferno non	comincio si
f114v	f114	f114v.16	7	S	qokaN	l	ii	d	l	ii	s
f114v	f114	f114v.16	8	S	C oky	perche a	dicendo a	questa a	quanto a	inferno i	comincio l
f114v	f114	f114v.16	9	S	Col	ser	tra	con	si	tra	tra
f114v	f114	f114v.16	10	S	d am	questa son	quelli e	quanto del	altrui gio	quelli e	quelli a
f114v	f114	f114v.17	0	S	Se o al	san rispuose che	convien e	ver maestro chi	de rispuose poscia	ter comincio sovra	quando questi
f114v	f114	f114v.17	1	S	Co s	l convien	mi altre	ser comincio	chi quelle	al quando	cor questa
f114v	f114	f114v.17	2	S	o ai i r al Cedy	rispuose siera che se	convien preselletre	maestro trachiera	rispuose ina poscia lor	comincio ascor sovra tro	quando orestin questi e
f114v	f114	f114v.17	3	S	C P edy	perche ochi	dicendo ne	questa io	quanto li	inferno io	comincio io
f114v	f114	f114v.17	4	S	ok ar y	ver inferno quando	ver inferno maestro	sovra rispuose	per che dicendo	per quello rispuose	chi quanto rispuose
f114v	f114	f114v.18	0	S	d or k Ce ky	questa quella dicendo i	quelli come quanto tro	quanto si quelli altre i	altrui alcuna inferno e	quelli dicendo quanto cia	quelli tutta inferno sta
f114v	f114	f114v.18	1	S	Ce o aN	rispuose tra	convien era	altre maestro che	rispuose del	comincio si	quando del
f114v	f114	f114v.18	2	S	qot aN	quitra	lera	monche	predel	sonsi	lordel
f114v	f114	f114v.18	3	S	ot ody	che	pere	pare	vertro	menche	vertro
f114v	f114	f114v.18	4	S	qokal Se ody	insanche	le	svere	edetro	queterche	ltro
f114v	f114	f114v.18	5	S	Co y p Sedy	l quando del	mi maestro serti	ser rispuose gia	chi dicendo ne	al rispuose e	cor rispuose pargia
f114v	f114	f114v.18	6	S	qot o	qui rispuose	l convien	mon maestro	pre rispuose	son comincio	lor quando
f114v	f114	f114v.18	7	S	S x am	pardson	presso ie	volse odel	dingio	questi se	presso na
f114v	f114	f114v.19	0	S	o S s o daN	rispuose par convien rispuose e	convien presso altre convien si	maestro volse comincio maestro e	rispuose di quelle rispuose e	comincio questi quando comincio le	quando presso questa quando di
f114v	f114	f114v.19	1	S	C ot aI	perche non	dicendo pere	questa parnon	quanto veri	inferno mena	comincio vera
f114v	f114	f114v.19	2	S	qot ar	qui inferno	l inferno	mon sovra	pre che	son quello	lor quanto
f114v	f114	f114v.20	0	S	t Se daI	corsana	questi ne	alcuna verpiu	cordel	conterne	perde
f114v	f114	f114v.20	1	S	qot C ody	qui perche che	l dicendo e	mon questa e	pre quanto tro	son inferno che	lor comincio tro
f114v	f114	f114v.20	2	S	qok ol	pre tanto	col altro	per quando	ma disse	man questa	con quella
f114v	f114	f114v.20	3	S	Sedy	del	ti	gia	ne	e	gia
f114v	f114	f114v.20	4	S	qok Cedy	prese	coltre	perera	malor	mantro	cone
f114v	f114	f114v.20	5	S	daN	e	si	e	e	le	di
f114v	f114	f114v.20	6	S	qo f C dar	voli perche ne	vis dicendo lor	vol questa e	cole quanto giu	volin inferno giu	gran comincio tor
f114v	f114	f114v.20	7	S	C d or	perche questa quella	dicendo quelli come	questa quanto si	quanto altrui alcuna	inferno quelli dicendo	comincio quelli tutta
f114v	f114	f114v.20	8	S	Cdy	gio	i	cia	nte	e	e
f114v	f114	f114v.20	9	S	dar y	ne quando	lor maestro	e rispuose	giu dicendo	giu rispuose	tor rispuose
f114v	f114	f114v.21	0	S	d air	questa suo	quelli i	quanto ma	altrui i	quelli a	quelli o
f114v	f114	f114v.21	1	S	CE o	s rispuose	convien	l maestro	l rispuose	comincio	quando
f114v	f114	f114v.21	2	S	Cy	gia	e	e	cio	a	e
f114v	f114	f114v.21	3	S	C daN	perche e	dicendo si	questa e	quanto e	inferno le	comincio di
f114v	f114	f114v.21	4	S	qokedy	s	pie	xx	s	qua	s
f114v	f114	f114v.21	5	S	ot Ce o daN	rispuose e	per convien si	par altre maestro e	ver rispuose e	men comincio le	ver quando di
f114v	f114	f114v.21	6	S	qok Cdy	pregio	coli	percia	mante	mane	cone
f114v	f114	f114v.21	7	S	ot e dal	questi tor	permen	parson	ver quello tra	mennon	versi
f114v	f114	f114v.21	8	S	daI	a	ne	piu	l	ne	de
f114v	f114	f114v.21	9	S	ar al	inferno che	inferno e	sovra chi	che poscia	quello sovra	quanto questi
f114v	f114	f114v.22	0	S	y Ce dar	quando ne	maestro lor	rispuose altre e	dicendo giu	rispuose giu	rispuose tor
f114v	f114	f114v.22	1	S	S od	par	presso com	volse	diser	questi er	presso non
f114v	f114	f114v.22	2	S	qokaN	l	ii	d	l	ii	s
f114v	f114	f114v.22	3	S	qot Cey	quicio	la	monman	prenon	sone	lore
f114v	f114	f114v.22	4	S	Co Ky	le	midi	sera	chil	ala	corpre
f114v	f114	f114v.22	5	S	olk edy	chi	se	toro	erai	colo	tano
f114v	f114	f114v.22	6	S	ot e Cy	questi gia	pere	pare	ver quello cio	mena	vere
f114v	f114	f114v.22	7	S	yk e d Ky	questi questa e	vol quelli di	quanto a	men quello altrui l	chi quelli a	man quelli pre
f114v	f114	f114v.23	0	S	p Sedy	del	serti	gia	ne	e	pargia
f114v	f114	f114v.23	1	S	qo p Ce os	volsta	viserson	vol altre a	colsti	voltri	graparti
f114v	f114	f114v.23	2	S	okaN	o	d	d	a	i	d
f114v	f114	f114v.23	3	S	qot Cedy	quise	ltre	monera	prelor	sontro	lore
f114v	f114	f114v.23	4	S	qot C dar	qui perche ne	l dicendo lor	mon questa e	pre quanto giu	son inferno giu	lor comincio tor
f114v	f114	f114v.23	5	S	CE os	ssta	son	la	lsti	tri	ti
f114v	f114	f114v.23	6	S	ol t e ody	tanto cor questi che	altro questi e	quando alcuna e	disse cor quello tro	questa conche	quella pertro
f114v	f114	f114v.23	7	S	ot o y dy	rispuose quando con	per convien maestro sta	par maestro rispuose tro	ver rispuose dicendo gia	men comincio rispuose tre	ver quando rispuose i
f114v	f114	f114v.24	0	S	olk aN	tra	sera	torche	eradel	colsi	tandel
f114v	f114	f114v.24	1	S	Ce ot aN	tra	perera	altre parche	verdel	mensi	verdel
f114v	f114	f114v.24	2	S	qot e ody	qui questi che	le	mone	pre quello tro	sonche	lortro
f114v	f114	f114v.24	3	S	qok od	pre	colcom	per	maser	maner	connon
f114v	f114	f114v.24	4	S	Se o E d	san rispuose questa	convien quelli	ver maestro quanto	de rispuose altrui	ter comincio quelli	quando quelli
f114v	f114	f114v.24	5	S	q od Edy	menli	comi	sti	nser	sera	snono
f114v	f114	f114v.24	6	S	yt Edy	quali	si	priti	suo	a	sono
f114v	f114	f114v.24	7	S	aN	tra	era	che	del	si	del
f114v	f114	f114v.24	8	S	am	son	e	del	gio	e	a
f114v	f114	f114v.25	0	S	s or	convien quella	altre come	comincio si	quelle alcuna	quando dicendo	questa tutta
f114v	f114	f114v.25	1	S	aN	tra	era	che	del	si	del
f114v	f114	f114v.25	2	S	ot Cedy	se	pertre	parera	verlor	mentro	vere
f114v	f114	f114v.25	3	S	ot aN	tra	perera	parche	verdel	mensi	verdel
f114v	f114	f114v.25	4	S	al k aI	che dicendo non	e quanto e	chi quelli non	poscia inferno i	sovra quanto a	questi inferno a
f114v	f114	f114v.25	5	S	ok Edy	verli	veri	ti	per	pera	chio
f114v	f114	f114v.26	0	S	p Ce od al	che	sercome	altre chi	ser poscia	er sovra	parnon questi
f114v	f114	f114v.26	1	S	Co p Ce od	l	misercom	ser altre	chiser	aler	corparnon
f114v	f114	f114v.26	2	S	qot os	quista	lson	mona	presti	sontri	lorti
f114v	f114	f114v.26	3	S	ar aN	inferno tra	inferno era	sovra che	che del	quello si	quanto del
f114v	f114	f114v.26	4	S	qot al Ce o	qui che rispuose	le convien	monchi altre maestro	pre poscia rispuose	son sovra comincio	lor questi quando
f114v	f114	f114v.26	5	S	p C dal	perche tor	ser dicendo men	questa son	quanto tra	inferno non	par comincio si
f114v	f114	f114v.26	6	S	qo Edy	volli	vii	volti	col	vola	grao
f114v	f114	f114v.26	7	S	C T ey	perche vide	dicendo la	questa sua	quanto tori	inferno lo	comincio che
f114v	f114	f114v.27	0	S	o S E o	rispuose par rispuose	convien presso convien	maestro volse maestro	rispuose di rispuose	comincio questi comincio	quando presso quando
f114v	f114	f114v.27	1	S	lk CE	ss	s	sl	sl	l	mon
f114v	f114	f114v.27	2	S	ok Ey	verlor	vera	e	pera	pera	chio
f114v	f114	f114v.27	3	S	qot e or	qui questi quella	l come	monsi	pre quello alcuna	son dicendo	lor tutta
f114v	f114	f114v.27	4	S	C okaN	perche o	dicendo d	questa d	quanto a	inferno i	comincio d
f114v	f114	f114v.27	5	S	Cdy	gio	i	cia	nte	e	e
f114v	f114	f114v.27	6	S	qokaN	l	ii	d	l	ii	s
f114v	f114	f114v.27	7	S	C ok Ey	perche verlor	dicendo vera	questa e	quanto pera	inferno pera	comincio chio
f114v	f114	f114v.27	8	S	t aI ar y	cornon inferno quando	questi e inferno maestro	alcuna non sovra rispuose	cori che dicendo	cona quello rispuose	pera quanto rispuose
f114v	f114	f114v.28	0	S	t Cedy	corse	questi tre	alcuna era	corlor	contro	pere
f114v	f114	f114v.28	1	S	S d o	par questa rispuose	presso quelli convien	volse quanto maestro	di altrui rispuose	questi quelli comincio	presso quelli quando
f114v	f114	f114v.28	2	S	qot Ce d	qui questa	l quelli	mon altre quanto	pre altrui	son quelli	lor quelli
f114v	f114	f114v.28	3	S	CE s	s convien	altre	l comincio	l quelle	quando	questa
f114v	f114	f114v.28	4	S	ar	inferno	inferno	sovra	che	quello	quanto
f114v	f114	f114v.28	5	S	aN	tra	era	che	del	si	del
f114v	f114	f114v.28	6	S	Ce t am	corson	questi e	altre alcuna del	corgio	cone	pera
f114v	f114	f114v.29	0	S	p C d air	perche questa suo	ser dicendo quelli i	questa quanto ma	quanto altrui i	inferno quelli a	par comincio quelli o
f114v	f114	f114v.29	1	S	So	s	che	de	tan	lor	era
f114v	f114	f114v.29	2	S	qo p Cey	volcio	visera	volman	colnon	vole	grapare
f114v	f114	f114v.29	3	S	ot CE d	s questa	per quelli	parl quanto	verl altrui	men quelli	ver quelli
f114v	f114	f114v.29	4	S	Cedy	se	tre	era	lor	tro	e
f114v	f114	f114v.29	5	S	qo p Ce o	vol rispuose	viser convien	vol altre maestro	col rispuose	vol comincio	grapar quando
f114v	f114	f114v.29	6	S	r	era	ell	a	a	or	in
f114v	f114	f114v.29	7	S	o P e ody	rispuose o questi che	convien ne	maestro ie	rispuose l quello tro	comincio iche	quando itro
f114v	f114	f114v.29	8	S	op Cdy qo p air am	ngiovolsuoson	siviserie	sciavolmadel	ntecoligio	nevolae	legraparoa
f114v	f114	f114v.30	0	S	y CEy	quando tri	maestro o	rispuose l	dicendo ch	rispuose e	rispuose a
f114v	f114	f114v.30	1	S	qo o Ey	vol rispuose lor	vi convien a	vol maestro e	col rispuose a	vol comincio a	gra quando o
f114v	f114	f114v.30	2	S	qol CEy	ltri	mano	quil	quich	le	la
f114v	f114	f114v.30	3	S	qot Ey	quilor	la	mone	prea	sona	loro
f114v	f114	f114v.30	4	S	qot aN	quitra	lera	monche	predel	sonsi	lordel
f114v	f114	f114v.30	5	S	otal	a	non	pre	tri	s	l
f114v	f114	f114v.30	6	S	ot aN	tra	perera	parche	verdel	mensi	verdel
f114v	f114	f114v.30	7	S	ot E o	rispuose	per convien	par maestro	ver rispuose	men comincio	ver quando
f114v	f114	f114v.30	8	S	t Ey	corlor	questi a	alcuna e	cora	cona	pero
f114v	f114	f114v.30	9	S	r aI	eranon	elle	anon	ai	ora	ina
f114v	f114	f114v.31	0	S	ol aN	tanto tra	altro era	quando che	disse del	questa si	quella del
f114v	f114	f114v.31	1	S	Ce o	rispuose	convien	altre maestro	rispuose	comincio	quando
f114v	f114	f114v.31	2	S	ot Ce ody	che	pere	par altre e	vertro	menche	vertro
f114v	f114	f114v.31	3	S	lk Cedy	sse	stre	sera	slor	ltro	mone
f114v	f114	f114v.31	4	S	ok ol	ver tanto	ver altro	quando	per disse	per questa	chi quella
f114v	f114	f114v.31	5	S	okaN	o	d	d	a	i	d
f114v	f114	f114v.31	6	S	ot aN	tra	perera	parche	verdel	mensi	verdel
f114v	f114	f114v.31	7	S	otal	a	non	pre	tri	s	l
f114v	f114	f114v.31	8	S	qot ar	qui inferno	l inferno	mon sovra	pre che	son quello	lor quanto
f114v	f114	f114v.32	0	S	y Ceol	quando a	maestro tan	rispuose al	dicendo a	rispuose se	rispuose e
f114v	f114	f114v.32	1	S	ol Ey	tanto lor	altro a	quando e	disse a	questa a	quella o
f114v	f114	f114v.32	2	S	Ce o aN	rispuose tra	convien era	altre maestro che	rispuose del	comincio si	quando del
f114v	f114	f114v.32	3	S	Ce t aN	cortra	questi era	altre alcuna che	cordel	consi	perdel
f114v	f114	f114v.32	4	S	S E od aI	parnon	presso come	volse non	diseri	questi era	presso nona
f114v	f114	f114v.33	0	S	k aN	dicendo tra	quanto era	quelli che	inferno del	quanto si	inferno del
f114v	f114	f114v.33	1	S	S Ey	parlor	presso a	volse e	dia	questi a	presso o
f114v	f114	f114v.33	2	S	o aN	rispuose tra	convien era	maestro che	rispuose del	comincio si	quando del
f114v	f114	f114v.33	3	S	Se ol	san tanto	altro	ver quando	de disse	ter questa	quella
f114v	f114	f114v.33	4	S	qot Ey	quilor	la	mone	prea	sona	loro
f114v	f114	f114v.33	5	S	qok E edy	prechi	cole	pero	mai	mano	cono
f114v	f114	f114v.33	6	S	Ce o T Ey	rispuose vilor	convien la	altre maestro sue	rispuose tora	comincio la	quando o
f114v	f114	f114v.33	7	S	qok E o	pre rispuose	col convien	per maestro	ma rispuose	man comincio	con quando
f114v	f114	f114v.33	8	S	lk e al y	s questi che quando	se maestro	schi rispuose	s quello poscia dicendo	l sovra rispuose	mon questi rispuose
f114v	f114	f114v.34	0	S	olk E Cy	gia	se	tore	eracio	cola	tane
f114v	f114	f114v.34	1	S	ol	tanto	altro	quando	disse	questa	quella
f114v	f114	f114v.34	2	S	o aN	rispuose tra	convien era	maestro che	rispuose del	comincio si	quando del
f114v	f114	f114v.34	3	S	aN	tra	era	che	del	si	del
f114v	f114	f114v.34	4	S	Co T ey	lvide	mila	sersua	chitori	allo	corche
f114v	f114	f114v.34	5	S	qot e dal	qui questi tor	lmen	monson	pre quello tra	sonnon	lorsi
f114v	f114	f114v.34	6	S	o Ty	rispuose e	convien l	maestro a	rispuose e	comincio e	quando i
f114v	f114	f114v.34	7	S	s ot ey	convien de	altre pera	comincio para	quelle veri	quando meno	questa verche
f114v	f114	f114v.34	8	S	Ce os	sta	son	altre a	sti	tri	ti
f114v	f114	f114v.34	9	S	air	suo	i	ma	i	a	o
f114v	f114	f114v.35	0	S	y Sey	quando e	maestro de	rispuose e	dicendo e	rispuose o	rispuose a
f114v	f114	f114v.35	1	S	k air	dicendo suo	quanto i	quelli ma	inferno i	quanto a	inferno o
