page	physical_folio	split	locus	line_number	section	language	hand	eva_clean	ivtff_raw
f108r	f108	held	f108r.38	38	S	B	3	dcheeody cheedy qokeedy otedy qeeey chey	dcheeody.cheedy.qokeedy.otedy.qeeey.chey<$>
f108r	f108	held	f108r.39	39	S	B	3	poro l tedo lchdain qokar otedy otarar yty sho qotedy oteedy okedy	<%>poro.l.tedo.lchdain.qokar.otedy.otarar.yty.sho,qotedy.oteedy.okedy
f108r	f108	held	f108r.40	40	S	B	3	okor aiin okeedy qokeedy okeeom cheykeeed chol qekeey or aiin chckhom	okor,aiin.okeedy.qokeedy.okeeom.cheykeeed.chol.qekeey.or,aiin.chckhom
f108r	f108	held	f108r.41	41	S	B	3	sheedain qokeedy chokeedy qoteody keesho daiin chedy keedal as keodky	sheedain.qokeedy.chokeedy.qoteody.keesho.daiin.chedy.keedal.as.keodky
f108r	f108	held	f108r.42	42	S	B	3	okeey qokeey qokeedy qokeey chedal chedy qokeey okeedain otain oolals	okeey.qokeey.qokeedy.qokeey.chedal.chedy.qokeey.okeedain.otain.oolals
f108r	f108	held	f108r.43	43	S	B	3	olkey okey lokeey qokedy ol kechy chedar olal oedy qckhy cheam	olke?y.okey.lokeey.qokedy.ol,kechy.chedar.olal.oedy.qckhy.cheam<!corr?>
f108r	f108	held	f108r.44	44	S	B	3	ychey chey okar charam otam cheody	ychey.chey.okar.charam.otam.cheody<$>
f108r	f108	held	f108r.45	45	S	B	3	dain sheckhy okeey keey lchedy okeey qokedy chedy dalkedy qokedy dal	<%>dain.sheckhy.okeey.keey.lchedy.okeey.qokedy.chedy.dalkedy.qokedy.dal
f108r	f108	held	f108r.46	46	S	B	3	yteedy qokeed y qokey otedy okedy qokaiin cheodar cheey qokedy al	yteedy.qokeed,y.qokey.otedy.okedy.qokaiin.cheodar.cheey.qokedy.al
f108r	f108	held	f108r.47	47	S	B	3	yched chockhey dain sheol okedy lkeedy oteedy qokeedy ched al keam	yched.chockhey.dain.sheol.okedy.lkeedy.oteedy.qokeedy.ched,al.keam<$>
f108r	f108	held	f108r.48	48	S	B	3	pcheedy qokeo l okeol keol dain ar otedy qokedy qokeedy qokeedy lchdy	<%>pcheedy.qokeo.l.okeol.keol.dain.ar.otedy.qokedy.qokeedy.qokeedy.lchdy
f108r	f108	held	f108r.49	49	S	B	3	oteedy lchedy qokeedy qokeedy qokeo lchedy qokey qokeey lkedy lkedy	oteedy.lchedy.qokeedy.qokeedy.qokeo.lchedy.qokey.qokeey.lkedy.lkedy
f108r	f108	held	f108r.50	50	S	B	3	qokeedy lchedy lkaiin chdy qokey okedy okaram chdar ar okam	qokeedy,lchedy.lkaiin.chdy.qokey.okedy.okaram.chdar,ar.okam<$>
f108v	f108	held	f108v.1	1	S	B	3	pchedal qokeedar otedy qokeedy lky ltal aiin oteo fcheey otedar am ol	<%>pchedal.qokeedar.otedy.qokeedy.lky.ltal.aiin.oteo.fcheey.otedar.am,ol
f108v	f108	held	f108v.2	2	S	B	3	daiin shal qokedy qoeechy okain oteey checkhy lkeedy qokeedar araiin okam	daiin.shal.qokedy.qoee[ch:?]y.okain.oteey.checkhy.lkeedy.qokeedar.araiin.okam
f108v	f108	held	f108v.3	3	S	B	3	ssheedal ol lkedy lkeedy chedalkedy lkeedy qokechedy otedain oteey lol	ssheedal.ol.lkedy.lkeedy.chedalkedy.lkeedy.qokechedy.otedain.oteey.lol
f108v	f108	held	f108v.4	4	S	B	3	dchedy shedy qokeed qoteedy qoteedy arain al keedy	dchedy.shedy.qokeed.qoteedy.qoteedy.arain.al.keedy<$>
f108v	f108	held	f108v.5	5	S	B	3	polaiin okedain okal otchedy qokeedy raraiin o keedy qokar qokal dam	<%>polaiin.okedain.okal.otchedy.qokeedy.raraiin.o.keedy.qokar.qokal,dam
f108v	f108	held	f108v.6	6	S	B	3	oeeedain chey lokeey lchedy loety qokeedy qokeey qokar okeedy kedarxy	oeeedain.chey.lokeey.lchedy.loety.qokeedy.qokeey.qokar.okeedy.kedarxy<$>
f108v	f108	held	f108v.7	7	S	B	3	pchedaiin okedy otedal lkedeed okedar okeey qoteol lkedy otey raiin am	<%>pchedaiin.okedy.otedal.lkedeed.okedar.okeey.qoteol.lkedy.otey.[r:s]aiin.am
f108v	f108	held	f108v.8	8	S	B	3	ysheedy okeedy oteedy qokeedy okeedy okeedy chedal okar qoteedar oty	ysheedy.okeedy.oteedy.qokeedy.okeedy.okeedy.chedal.okar.qoteedar.oty
f108v	f108	held	f108v.9	9	S	B	3	qokeeo dar chedam chlal okaldain sheed lchedy l keedy ched kel cthdy	qokeeo,dar.chedam.chlal.okaldain.sheed.lchedy.l,keedy.ched,kel.cthdy
f108v	f108	held	f108v.10	10	S	B	3	ol cheey leedaiin shckhaiin okeal okar aralor om shee kay chectham	ol.cheey.leedaiin.shckhaiin.okeal.okar.aralor,om.shee.ka{ith}y.chectham
f108v	f108	held	f108v.11	11	S	B	3	sain al keed ain olkeeed qokedy lkeedy cho lkain oteshy shedy deedy	sain.al,keed,ain.olkeeed.qokedy.lkeedy.cho,lkain.oteshy.shedy.d[ee:a]dy<$>
f108v	f108	held	f108v.12	12	S	B	3	tshedky sheckhy akey sheey teeody qokedy qokeedy shok ar aiin okeey tedam	<%>tshedky.sheckhy.akey.sheey.teeody.qokedy.qokeedy.shok,ar.aiin.okeey.tedam
f108v	f108	held	f108v.13	13	S	B	3	daiin cheol qokeey qokeedy qokeey raiin chckhy okeey qokeedy okedain aldor	daiin.cheol.qokeey.qokeedy.qokeey.raiin.chckhy.okeey.qokeedy.okedain.ald[or:?]
f108v	f108	held	f108v.14	14	S	B	3	qokeey lo r aiin chey keear a ral olaiin chedy	qokeey.lo.r.aiin.chey.keear.a,ral.olaiin.chedy<$>
f108v	f108	held	f108v.15	15	S	B	3	pcheor okear sheey qokeey ykeealkey rar aiin opsholal shedy ofaramoty	<%>pcheor.okear.sheey.qokeey.ykeealkey.[r:?]ar,aiin.opsholal.shedy.ofaramoty
f108v	f108	held	f108v.16	16	S	B	3	okeey lshey qokeeal lkeey okeol okedy qotal sholkeedy chedy qokain teedu	okeey.lshey.qokeeal.lkeey.okeol.okedy.qotal.sholkeedy.chedy.qokain.teedu
f108v	f108	held	f108v.17	17	S	B	3	qokeey lkeed chedy qokeeos sheol tedy qopchdy qokeshdy kedar otal raram	qokeey.lkeed.chedy.qokeeos.sheol.tedy.qopchdy.qokeshdy.kedar.otal.raram
f108v	f108	held	f108v.18	18	S	B	3	okeey l keedy okeal okey cheykedy qoeedy lo rair cheey ol l s aiin am	okeey.l,keedy.okeal.okey.cheykedy.qoeedy.lo.rair.cheey.ol.l,s,aiin.am
f108v	f108	held	f108v.19	19	S	B	3	qokeeol olcheeey lcheam	qokeeol.olcheeey.lcheam<$>
f108v	f108	held	f108v.20	20	S	B	3	polkeedal sheo kchey lotedaiin otedy opchedaiin otshedy qotey r aiin ol	<%>polkeedal.sheo,kchey.lotedaiin.otedy.opchedaiin.otshedy.qotey.r,aiin,ol
f108v	f108	held	f108v.21	21	S	B	3	daiin shol olkeeey lky chedar chey kechey qotedy otedy oteedain cheody llod	daiin.shol.olkeeey.lky.chedar.chey,kechey.qotedy.otedy.oteedain.cheody.llod
f108v	f108	held	f108v.22	22	S	B	3	daiin shey sheey dain alsar sheeo lkain shey cheeegaiin oloeeedy otaiin al	daiin.shey.sheey.dain,alsar.sheeo,lkain.shey.cheee[g:d]aiin.oloeeedy.otaiin.al
f108v	f108	held	f108v.23	23	S	B	3	qokeeor okeey qoeey chodaal daiin checthal cheeky otar aiin chckhy lteedy	qokeeor.okeey.qoeey.chodaal.daiin.checthal.cheeky.otar,aiin.chckhy.lteedy
f108v	f108	held	f108v.24	24	S	B	3	daiin chekeek checkhy ol r ain odar sheey daiin tchar okeedaiin oram	daiin.chekeek.checkhy.ol.r.ain.odar.sheey.daiin.tchar.okeedaiin.oram
f108v	f108	held	f108v.25	25	S	B	3	sheeol okeey kaiin okaiin ol lchey ctheo r aiin cheey qokeey qokeeaiin al	sheeol.okeey.kaiin.okaiin.ol.lchey.ctheo.r,aiin.cheey.qokeey.qokeeaiin.al
f108v	f108	held	f108v.26	26	S	B	3	sair okeaiin cheol shedy qokeeey dlaiin ar or lkar char aiin okal ldyr ls	sair.okeaiin.cheol.shedy.qokeeey.dlaiin.ar.or.lkar.char.aiin.okal.ldyr.ls
f108v	f108	held	f108v.27	27	S	B	3	sal lcheal lkeeey okar ar ain olcheees ol cheal okaiin ykar al okalam	sal.lcheal.lkeeey.okar.ar.ain.olcheees.[o:a]l.cheal.okaiin.ykar.al.okalam
f108v	f108	held	f108v.28	28	S	B	3	paror aiin shedy qokey qol eees aiin lal lkeeedy otain sheey chol tan al	paror,aiin.shedy.qokey.qol.eees.aiin.lal.lkeeedy.otain.sheey.chol.tan,al
f108v	f108	held	f108v.29	29	S	B	3	dar chey o cheol chedeey qokeedy chea	dar.chey.o.cheol.chedeey.qokeedy.chea[?:m]<$>
f108v	f108	held	f108v.30	30	S	B	3	polshedaiin qokeoy keol chokeol qotedy qoteedy dar raiin shedy qotain oteedy	<%>polshedaiin.qokeoy.keol.chokeol.qotedy.qoteedy.dar.raiin.shedy.qotain.oteedy
f108v	f108	held	f108v.31	31	S	B	3	ol cheol shed qokedy qokedain checkhed qoteedy otedy qokedy okeea r l kam	ol.cheol.shed.qokedy.qokedain.checkhed.qoteedy.otedy,qokedy.okeea,r.l,kam
f108v	f108	held	f108v.32	32	S	B	3	dain shedain qokedar olkeedy qokeedy shedy chedar chedy oteedy qokam	dain.shedain.qokedar.olkeedy.qokeedy.shedy.chedar.chedy.oteedy.qokam
f108v	f108	held	f108v.33	33	S	B	3	sain ain chey lchs shed qokeedy oteey qokedy qokeedy cheedy qokeedar oldy	sain.ain.chey.lchs.shed.qokeedy.oteey.qokedy.qokeedy.cheedy.qokeedar,oldy
f108v	f108	held	f108v.34	34	S	B	3	tolshey ochey qokeey qotedy choteey qokey cholkeedy lkedy lchedy qokeey	tolshey.ochey.qokeey.qotedy.chot[ee:ch]y.qokey.cholkeedy.lkedy.lchedy.qokeey
f108v	f108	held	f108v.35	35	S	B	3	daiin chedy lchedy sholkeedy qokeedy chey qokeey qokeedy oteedy lchedam	daiin.chedy.lchedy.sholkeedy.qokeedy.chey.qokeey.qokeedy.oteedy.lchedam
f108v	f108	held	f108v.36	36	S	B	3	daiin shechy qokedy qokain chor chal chal chedy dain alal keedy otalys	daiin.shechy.qokedy.qokain.chor.chal.chal.chedy.dain,alal.keedy.otalys
f108v	f108	held	f108v.37	37	S	B	3	sain sheor sheey sheckhey qokey okey shey lkain shedy qokain dalam	sain.sheor.sheey.sheckhey.qokey.okey.shey.lkain.shedy.qokain.dalam
f108v	f108	held	f108v.38	38	S	B	3	dsheol qokeedy qokeedy chey qokeedy qokedy sheckhy lkedy qoteedy otam	dsheol.qokeedy.qokeedy.chey.qokeedy.qokedy.sheckhy.lkedy.qoteedy.otam
f108v	f108	held	f108v.39	39	S	B	3	sain chey lkedain chey rar ain al chear olor chedaiin oteey chedy rl	sain.chey.lkedain.chey.rar.ain.al.chear.olor.chedaiin.oteey.chedy,rl
f108v	f108	held	f108v.40	40	S	B	3	daiin sheeal qokeedy qokeedy qokeedy qotey qokeey qokeey otedy qotaiin	daiin.sheeal.qokeedy.qokeedy.qokeedy.qotey.qokeey.qokeey.otedy,qotaiin
f108v	f108	held	f108v.41	41	S	B	3	dshedy tedy checkhey sheeky lsheedain shear olkedy chy kar tar otaiin	dshedy,tedy.checkhey.sheeky.lsheedain.shear.olkedy.chy.kar.tar.otaiin
f108v	f108	held	f108v.42	42	S	B	3	ycheain chey lcheal ykeey qolcheedy qokeedy okeedy qokey qokeedy qoteedy	ycheain.chey.lcheal.ykeey.qolcheedy.qokeedy.okeedy,qokey.qokeedy.qoteedy
f108v	f108	held	f108v.43	43	S	B	3	shodain cheal shedy rcheetey qokeey cheolkeedy cheol chedytey okeearam	shodain.cheal.shedy.rcheetey.qokeey.cheolkeedy.cheol.chedytey.okeearam
f108v	f108	held	f108v.44	44	S	B	3	y shey qol lchey shey qokear shey qokeey lsheey oteey sheey qol cheekeey lchg	y,shey.qol.lchey.shey.qoke[a:?]r.shey.qokeey.lsheey.oteey.sheey,qol.cheekeey.lchg
f108v	f108	held	f108v.45	45	S	B	3	sheol shedy qokeey chedar sheal qokeedy qokeedy qokey sheey qokeal aral	sheol.shedy.qokeey.chedar.sheal.qokeedy.qokeedy.qokey.sheey.qokeal.aral
f108v	f108	held	f108v.46	46	S	B	3	saiin sheeain qkain okeey qokalor cheol keol chedy qokeey qokeey ral	saiin.sheeain.qkain.okeey.qokalor.cheol.keol.chedy.qokeey.qokeey.ral
f108v	f108	held	f108v.47	47	S	B	3	ycheey qokeeey shedain qokeedy qokeey okeedal okeol lkeey lchedy lchedy	ycheey.qokeeey.shedain.qokeedy.qokeey.okeedal.okeol.lkeey.lchedy.lchedy
f108v	f108	held	f108v.48	48	S	B	3	dair al checthy qol eeedy chckhey olchey sheey qokeeey qokeedar al keedy	da[ir:is],al.checthy.qol.eeedy.chckhey.olchey.sheey.qokeeey.qokeedar.al,keedy
f108v	f108	held	f108v.49	49	S	B	3	saiin okain cheey lkaiin cheal cheol keear qokeedy qokeey checkhedy qokal oam	saiin.okain.cheey.lkaiin.cheal.cheol.keear.qokeedy.qokeey.checkhedy.qokal.oam
f108v	f108	held	f108v.50	50	S	B	3	dsheey oteey cheol teedar okeedy qokeedy checkhy oteey aiin okeey chey qokey	dsheey.oteey.cheol.teedar.okeedy.qokeedy.checkhy.oteey.aiin.okeey.chey,qokey
f108v	f108	held	f108v.51	51	S	B	3	ssheodain qokeeo okeey qoksheedy char air okeey qokeeolchey olkeey okeey lar	ssheodain.qokeeo.okeey.qoksheedy.char,air.okeey.qokeeolchey.olkeey.okeey,lar
f108v	f108	held	f108v.52	52	S	B	3	saiin cheol qokeedy qokeedy chedy qokeey cheal llchey daiin okeey qokeey	saiin.cheol.qokeedy.qokeedy.chedy.qokeey.cheal.llchey.daiin.okeey.qokeey
f108v	f108	held	f108v.53	53	S	B	3	olchar ol chedy lshy otedy	olchar.ol,chedy.lshy.otedy<$>
f111r	f111	held	f111r.1	1	S	B	3	kcholchdar shar aiip chepchedy chetalshy sheek shear shey ror am shey	<%>kcholchdar.shar.aiip.chepchedy.chetalshy.sheek.shear.shey.ror.am.shey
f111r	f111	held	f111r.2	2	S	B	3	daiin sheeky okeey okeey qaal shedy okeey oteey shedy chcthy lcheol oteeam	daiin,sheeky.okeey.okeey.qaal.shedy.okeey.oteey.shedy.chcthy.lcheol.oteeam
f111r	f111	held	f111r.3	3	S	B	3	dsheedy lkeedy chckhy lchedy qokeey qokear chal qokeear cheokedy sal lokam	dsheedy.lkeedy.chckhy.lchedy.qokeey.qokear.chal.qokeear.cheokedy.sal.lokam
f111r	f111	held	f111r.4	4	S	B	3	saiin oteedy qokeey daiin okedal chedy qokedy l shedy chchy okeey lor ar am	saiin.oteedy.qokeey.daiin.okedal.chedy.qokedy.l,shedy.ch{ct}chy.okeey.lor.ar.am
f111r	f111	held	f111r.5	5	S	B	3	saiin sheekshy ol shedy chokchey lkey otain	saiin.sheekshy.ol,shedy.chokchey.lkey.otain<$>
f111r	f111	held	f111r.6	6	S	B	3	dain shedy qoky chedy qok shed olchedy qokeedy teedy chdy keedy qotchedy dary	<%>dain.shedy.qoky.chedy.qok.shed.olchedy.qokeedy.teedy.chdy.keedy.qotchedy.dary
f111r	f111	held	f111r.7	7	S	B	3	sshedy qokeey checthey oteedy lchedy chol sheeol qokeody raiin otedy otar aiin om	sshedy.qokeey.checthey.oteedy.lchedy.chol.sheeol.qokeody.raiin,otedy.otar,aiin,om
f111r	f111	held	f111r.8	8	S	B	3	daiin o chedain daiin cheedy qokeey qokedy chy otshedy lkeeol lkeey qotchdy	daiin.o.chedain.daiin.cheedy.qokeey.qokedy.ch{ckhh}y.otshedy.lkeeol.lkeey.qotchdy
f111r	f111	held	f111r.9	9	S	B	3	ycheeodain okeeo olchedy lchedy qokeey okeeedy okain chedy chedyteey dal lam	ycheeodain.okeeo.olchedy.lchedy.qokeey.okeeedy.okain.chedy.chedyteey.dal.lam
f111r	f111	held	f111r.10	10	S	B	3	ykeedaiin shekain shedy qokear ochey reeey qokeey olaiiin chedy lkeeody oraiin oty	ykeedaiin.shekain.shedy.qokear.ochey.reeey.qokeey.olaiiin.chedy.lkeeody.oraiin.oty
f111r	f111	held	f111r.11	11	S	B	3	dshey lkeedy lkeedy cheedy oteedaiin sheedy ar ay shkaiin chey daiin daram	dshey.lkeedy.lkeedy.cheedy.oteedaiin.sheedy.ar.a{ikh}y.shkaiin.chey.daiin.daram
f111r	f111	held	f111r.12	12	S	B	3	dsheeo qokeedy otchedey lshey lkeedy oteey qokeedy oteolair ar shedam cheam	dsheeo.qokeedy.otchedey.lshey.lkeedy.oteey.qokeedy.oteolair.ar.shedam.cheam
f111r	f111	held	f111r.13	13	S	B	3	qosheo lchdy lshedy olkeeedy lr al chr or dain shey arain chey teey cheodaiin	qosheo.lchdy.lshedy.olkeeedy.lr.al.chr.or,dain.shey.arain.chey.teey.cheodaiin
f111r	f111	held	f111r.14	14	S	B	3	dchedar oteey lchey ykeeeos aiin shear oteedy tedam oteey pchedey chedy lchedy	dchedar.oteey.lchey.ykeeeos.aiin.shear.oteedy.tedam.oteey.pchedey.chedy.lchedy
f111r	f111	held	f111r.15	15	S	B	3	sheeodar aiin sheey shey oteody oteedy chey daiin oteol otedar tar pchdam	sheeodar.aiin.sheey.shey.oteody.oteedy.chey.daiin.oteol.otedar.tar.pchdam
f111r	f111	held	f111r.16	16	S	B	3	dchedshey qokeedy okeodain shet sheota oteal tey lkeey sheedy shtar keedy	dchedshey.qokeedy.okeodain.shet.sheota[?:im].oteal,tey.lkeey.sheedy.shtar.keedy
f111r	f111	held	f111r.17	17	S	B	3	otes lchey lshedy qoteedy olcheody qokeey chey kal chekeedy oteed keedy otam	otes.lchey.lshedy.qoteedy.olcheody.qokeey.chey.kal.chekeedy.oteed.keedy.otam
f111r	f111	held	f111r.18	18	S	B	3	daiin shecthey oteody qochey qokeey chey teey qokeedy qokeedy cheol lokeedy lched	daiin.shecthey.oteody.qochey.qokeey.chey.teey.qokeedy.qokeedy.cheol.lokeedy.lched
f111r	f111	held	f111r.19	19	S	B	3	saiin okeeol qokeedy lchey lcheoekam oaiin cheky qokeeodar checthdy qoted l loty	saiin.okeeol.qokeedy.lchey.lcheoekam.oaiin.cheky.qokeeodar.checthdy.qoted,l.loty
f111r	f111	held	f111r.20	20	S	B	3	qokeey qokeey lchedy checthy chedey cheol teedy okeedy qokeedy okeey cho ol l kai	qokeey.qokeey.l[ch:a]edy.checthy.chedey.cheol.teedy.okeedy.qokeedy.okeey.cho,ol.l,kai@175;
f111r	f111	held	f111r.21	21	S	B	3	daiin okar ain teey oteey ox o r shey chey ky deedy cheo dain sheet ar al l cheotydy	daiin.okar.ain.teey.oteey.ox,o,r,shey.chey,ky,deedy.cheo.dain.sheet.ar.al,l.cheotydy
f111r	f111	held	f111r.22	22	S	B	3	ssheo l keedy dal tched checkhey okey qo ain qo chedy qokeor okeey keo cthedy qokey	ssheo,l,keedy.dal.tched.checkhey.okey.qo,ain.qo,chedy.qokeor.okeey.keo,cthedy.qokey
f111r	f111	held	f111r.23	23	S	B	3	dshey sheeckhy qokeshey keeshody qokeey qokedy okain shekal okechedy qokechedy	dshey.sheeckhy.qokeshey.keeshody.qokeey.qokedy.okain.shekal.okechedy.qokechedy
f111r	f111	held	f111r.24	24	S	B	3	sain chckhey cheos lchal lkechey okeey lkechedy oteodain char lky lchr ainai	sain.chckhey.cheos.lchal.lkechey.okeey.lkechedy.oteodain.char.lky.lchr.ainai@175;
f111r	f111	held	f111r.25	25	S	B	3	so sheor okeedy oteeey qokeey qokeeo s chedar alal oy oxar aiin odaiin chody	so,sheor.okeedy.oteeey.qokeey.qokeeo,s.chedar.alal.o{ikh}y.oxar.aiin.odaiin.chody
f111r	f111	held	f111r.26	26	S	B	3	soaiin shecthy oteodaiin chedy otedar air ykeey shedain l chedy qokeedy qoteedaiin	soaiin.shecthy.oteodaiin.chedy.otedar.air,ykeey.shedain.l.chedy.qokeedy.qoteedaiin
f111r	f111	held	f111r.27	27	S	B	3	dar sheod qokeey qokeody otey lkeedy chl lkeey daiin chedar chedyteedain olkal	dar.sheod.qokeey.qokeody.otey.lkeedy.chl.lkeey.daiin.chedar.chedyteedain.olkal
f111r	f111	held	f111r.28	28	S	B	3	qokeeol shedy qokeod cheokeey sheokar shekeey qotees al dain chedy qotain alam	qokeeol.shedy.qokeod.cheokeey.sheokar.shekeey.qotees.al,dain.chedy.qotain.alam
f111r	f111	held	f111r.29	29	S	B	3	salkeedy lkeedy chckhy rky chey okeeo chr al ar qokeedy qokedy qoteedy qod	salkeedy.lkeedy.chckhy.rky.chey.okeeo.chr.al.ar.qokeedy.qokedy.qoteedy.qod
f111r	f111	held	f111r.30	30	S	B	3	qockhedy qokeechy qotchey chtar ar chkeey lkar aiin chedy qokeey qoirain	qockhedy.qokeechy.qotchey.chtar.ar.chkeey.lkar.aiin.chedy.qokeey.q[o:?]irain
f111r	f111	held	f111r.31	31	S	B	3	sheotchedy shedain shkeyqokeaiin shkeody qokeey qokeedy chkal checthy	sheotchedy.shedain.shkeyqokeaiin.shkeody.qokeey.qokeedy.chkal.checthy
f111r	f111	held	f111r.32	32	S	B	3	dsheeoteey qokeeo l keey tear qoteey qotain cho lkeeedy lchechdy qokechy	dsheeoteey.qokeeo.l,keey.tear.qoteey.qotain.cho,lkeeedy.lchechdy.qokechy
f111r	f111	held	f111r.33	33	S	B	3	qoeeeo s ain ar ol keey lkair cheda chkal keeodal eees chody qokeedy dl	qoeeeo.[s:d].ain.ar.ol,keey.lkair.cheda.chkal.keeodal.eees.chody.qokeedy,dl
f111r	f111	held	f111r.34	34	S	B	3	teo olkeeo al lkeeey olain ar akeom qokain al qokeeod lkedlkey teedar	teo.olkeeo.al.lkeeey.olain.ar.akeom.qokain.al.qokeeod.lkedlkey.teedar
f111r	f111	held	f111r.35	35	S	B	3	y chedl ar aiin aiy dam	y,chedl.ar,aiin.aiy.dam<$>
f111r	f111	held	f111r.36	36	S	B	3	polal shedal pchedy qofchedy pykeor cheefy qopchey opchedal lfchedy pchal	<%>polal.shedal.pchedy.qofchedy.pykeor.cheefy.qopchey.opchedal.lfchedy,pchal
f111r	f111	held	f111r.37	37	S	B	3	dain chol l cheeol keeol lkeeedy qokeey l keedy l kedy okeal kain chckhy ltedy	dain.chol.l,cheeol,keeol.lkeeedy.qokeey.l.keedy.l,kedy.okeal.kain.chckhy.ltedy
f111r	f111	held	f111r.38	38	S	B	3	dched daiin al okeey kechedy chcthedy chedain otedy qokeedy key l ltain	dched.daiin.al.okeey.kechedy.chcthedy.chedain.otedy.qokeedy,key.l.ltain
f111r	f111	held	f111r.39	39	S	B	3	saiin chckhedy okain oteain shok qokechdy okechedy chedy qokeey cheamar	saiin.chckhedy.okain.oteain.shok.qokechdy.okechedy.chedy.qokeey.cheamar
f111r	f111	held	f111r.40	40	S	B	3	saiin al keey okedain otedy qokeokedy qokeedy oteeolkeey okeeo l lainal	saiin.al,keey.okedain.otedy.qokeokedy.qokeedy.oteeolkeey.okeeo,l,lainal
f111r	f111	held	f111r.41	41	S	B	3	ycheey raiin cheody qokechy qokeey okedy lchedy qokeeal daiin otaral	ycheey.raiin.cheody.qokechy.qokeey.okedy.lchedy.qokeeal.daiin.otaral
f111r	f111	held	f111r.42	42	S	B	3	qokeol qokal qokeeol cho lkedy l chedy chedy chedyteokain chedy l kag am	qokeol.qok[a:ee]l.qokeeol.cho,lkedy.l.chedy.chedy.chedyteokain.chedy.l,kag,am
f111r	f111	held	f111r.43	43	S	B	3	okeedy lkeedy lkedar okeedy chedy	okeedy.lkeedy.lkedar.okeedy.chedy<$>
f111r	f111	held	f111r.44	44	S	B	3	pchedar oteeol lkeedain okeam sheo teolkedain shal keey lteeal cheal oty	<%>pchedar.oteeol.lkeedain.okeam.sheo.teolkedain.shal.keey.lteeal.cheal.oty
f111r	f111	held	f111r.45	45	S	B	3	oain ain keeey teed checkhed iir okeey lkeeey okeeo lkeey lkeey lkeedy qoky	oain.ain.keeey.teed.checkhed.iir.okeey.lkeeey.okeeo,lkeey.lkeey.lkeedy.qoky
f111r	f111	held	f111r.46	46	S	B	3	y cheeo lkeey oteed lkeedy okeeshey chey lkar al olchal or aiin cheom	y.cheeo.lkeey.oteed.lkeedy.okeeshey.chey.lkar.al.olchal.or.aiin.che[o:?]m
f111r	f111	held	f111r.47	47	S	B	3	sheedy qokeey sheey qoteedy qeear al chedy okeey chedy	sheedy.qokeey.sheey.qoteedy.qeear.al.chedy.okeey.chedy<$>
f111r	f111	held	f111r.48	48	S	B	3	poeokeey lkeedy tedain shecthy qokeedy chckhy lfchy cheal chepcham daim	<%>poeokeey.lkeedy.tedain.shecthy.qokeedy.chckhy.lfchy.cheal.chepcham.daim
f111r	f111	held	f111r.49	49	S	B	3	dcheey keeey qockhey qokeey lchedy keeor okeey lkeedy lkeey qokaiin ol	dcheey.keeey.qockhey.qokeey.lchedy,keeor.okeey.lkeedy.lkeey.qokaiin.ol
f111r	f111	held	f111r.50	50	S	B	3	okeey l chedy cheekain qokeeokain chckhy cheal keel qokain chckhal lkal	okeey.l.chedy.cheekain.qokeeokain.chckhy.cheal,k[ee:ei]l.qokain.chckhal.lkal<$>
f111r	f111	held	f111r.51	51	S	B	3	polkeeo shey cheokeain chl kar r aiin char ain al lkeedy qokal okchy	<%>polkeeo,shey.cheokeain.chl,kar.r.aiin.char.?ain.al.lkeedy.qokal.okchy
f111r	f111	held	f111r.52	52	S	B	3	dair al qokeey qokaiin sheal qokeain shckhy sain chckhy char aiin alom	dair,al.qokeey.qokaiin.sheal.qokeain.shckhy.sain.chckhy.char.aiin.alom
f111r	f111	held	f111r.53	53	S	B	3	yshe aiin okshdy shkeey kain chaiin alolshey qokaiin chcthydain	yshe.aiin.okshdy.shkeey,kain.chaiin.alolshey.qokaiin.chcthydain
f111r	f111	held	f111r.54	54	S	B	3	tair chckhaiin dair qokal otain okal	tair.chckhaiin.dair.qokal.otain.okal<$>
f111v	f111	held	f111v.1	1	S	B	3	koshey qokal chckheal opcheodair alkain sheokain cheok okeal shedy ralchy	<%>koshey.qokal.chckheal.opcheodair.alkain.sheokain.cheok.okeal,shedy.ralchy
f111v	f111	held	f111v.2	2	S	B	3	sheekeey cheol keedy qokair shecthy qokeol okechedy qokedy qopchedy qokedam chy	sheekeey.cheol.keedy.qokair.shecthy.qokeol.okechedy.qokedy.qopchedy.qokedam,chy
f111v	f111	held	f111v.3	3	S	B	3	dain chedy shedal otedy oteey chedy qokeey dain chcthar otar qotain otaim	dain.chedy.shedal.otedy.otee[y:o].chedy.qokeey.dain.chcthar.otar.qotain.otaim
f111v	f111	held	f111v.4	4	S	B	3	daiin chey chokedair air alo lshedy qotedy qokedar oteedy okedy chedy lkam	daiin.chey.chokedair.air.alo,lshedy.qotedy.qokedar.oteedy.okedy.chedy.lkam
f111v	f111	held	f111v.5	5	S	B	3	qokeed o aiin otedy qokedy chedy qokeey qokeedy qokeol shedy qotedal lol	qokeed.o.aiin.otedy.qokedy.chedy.qokeey.qokeedy.qokeol.shedy.qotedal.lol
f111v	f111	held	f111v.6	6	S	B	3	okeeo okchor oteedy cheal qokeey lkeey chol l kaiin oteedaiin as alkeedym	okeeo.okch[o:a]r.oteedy.cheal.qokeey.lkeey.chol.l.kaiin.oteedaiin.as,alkeedym
