page	physical_folio	locus	chunk_index	section	units	decoded_seed_11	decoded_seed_29	decoded_seed_47	decoded_seed_71	decoded_seed_89	decoded_seed_107
f113v	f113	f113v.9	6	S	ol Cy	ritter gen	sprach ich	enmohte daz	sprach als	enmohte uue	uuolde des
f113v	f113	f113v.10	0	S	p ol aN	ritter gesehen	sprach und	enmohte und	sprach ich	ungemach enmohte iht	uuolde der
f113v	f113	f113v.10	1	S	ot eol	sin	ern	von	erso	gert	e
f113v	f113	f113v.10	2	S	ot edy ar	sin uuaere	ern geschiht	achder	erste ritter	gere durch	ane uuaere
f113v	f113	f113v.10	3	S	ar al	uuaere uuolde	geschiht man	der schoene	ritter uuider	durch ein	uuaere muoste
f113v	f113	f113v.10	4	S	k edy	uuen	vrouuue n	under ach	geriten te	geuuan e	uuol ane
f113v	f113	f113v.10	5	S	qokEdy	mm	im	pp	ff	ff	ff
f113v	f113	f113v.10	6	S	ol ar aN	ritter uuaere gesehen	sprach geschiht und	enmohte derund	sprach ritter ich	enmohte durch iht	uuolde uuaere der
f113v	f113	f113v.10	7	S	k Cey	uuenen	vrouuue diu	under er	geriten man	geuuan an	uuol er
f113v	f113	f113v.10	8	S	dal	von	gen	ers	sch	ers	ger
f113v	f113	f113v.10	9	S	ot or	si geuuan	er uuolde	vrouuue	ers guoten	ger uuaere	sinen
f113v	f113	f113v.10	10	S	ar	uuaere	geschiht	der	ritter	durch	uuaere
f113v	f113	f113v.10	11	S	op Cey	nen	idiu	ier	man	an	mer
f113v	f113	f113v.10	12	S	r o	e vrouuuen	ien geschach	si geschach	geschach	z geschehen	r geschehen
f113v	f113	f113v.11	0	S	or Se or	geuuan ges geuuan	uuolde uua uuolde	vrouuue man vrouuue	guoten ger guoten	uuaere der uuaere	sinen sin sinen
f113v	f113	f113v.11	1	S	ot E o CEy	si vrouuuen get	eruue geschach e	ein geschach e	ersch geschach e	ger geschehen gen	man geschehen art
f113v	f113	f113v.11	2	S	olk Ey	uuan	imir	idiu	sten	ze	gevon
f113v	f113	f113v.11	3	S	otal	s	n	n	r	h	s
f113v	f113	f113v.11	4	S	C ot air	gesellen sit	cunegin erane	vrouuuen vil	geschehen ersvon	geschach gere	geschach han
f113v	f113	f113v.11	5	S	ot ar	si uuaere	er geschiht	der	ers ritter	ger durch	uuaere
f113v	f113	f113v.11	6	S	qot ar	her uuaere	gel geschiht	der	ritter	get durch	uuaere
f113v	f113	f113v.11	7	S	ok ar	ger uuaere	gesellen geschiht	der	ges ritter	uuaren durch	uuaere
f113v	f113	f113v.11	8	S	ok o	ger vrouuuen	gesellen geschach	geschach	ges geschach	uuaren geschehen	geschehen
f113v	f113	f113v.11	9	S	lk e dal	ivon	igen	iherers	stsch	uuers	meinger
f113v	f113	f113v.11	10	S	r am	enie	iennie	siiht	eit	zin	rich
f113v	f113	f113v.12	0	S	s ol Cedy	geriten ritter des	ritter sprach ste	geschehen enmohte den	mohte sprach und	vrouuuen enmohte ere	enmohte uuolde und
f113v	f113	f113v.12	1	S	ot Se ody	sigesten	eruuain	manzen	ersgerein	gerdereit	siniht
f113v	f113	f113v.12	2	S	ar l	uuaere sin	geschiht ger	dersin	ritter der	durch	uuaere ber
f113v	f113	f113v.12	3	S	ol Cey	ritter nen	sprach diu	enmohte er	sprach man	enmohte an	uuolde er
f113v	f113	f113v.12	4	S	or or	geuuan geuuan	uuolde uuolde	vrouuue vrouuue	guoten guoten	uuaere uuaere	sinen sinen
f113v	f113	f113v.13	0	S	p or aN	geuuan gesehen	uuolde und	vrouuue und	guoten ich	ungemach uuaere iht	sinen der
f113v	f113	f113v.13	1	S	ot ar	si uuaere	er geschiht	der	ers ritter	ger durch	uuaere
f113v	f113	f113v.13	2	S	ar	uuaere	geschiht	der	ritter	durch	uuaere
f113v	f113	f113v.13	3	S	ok ol	ger ritter	gesellen sprach	enmohte	ges sprach	uuaren enmohte	uuolde
f113v	f113	f113v.13	4	S	Sedy	diu	daz	nen	den	von	daz
f113v	f113	f113v.13	5	S	qok Cedy	verdes	ste	den	berund	verere	verund
f113v	f113	f113v.13	6	S	ot Cdy	sizen	eret	als	ersant	geriu	als
f113v	f113	f113v.13	7	S	qot or	her geuuan	gel uuolde	vrouuue	guoten	get uuaere	sinen
f113v	f113	f113v.13	8	S	qot E dar	herden	geluueze	einget	chent	getals	mane
f113v	f113	f113v.13	9	S	r or al	e geuuan uuolde	ien uuolde man	si vrouuue schoene	guoten uuider	z uuaere ein	r sinen muoste
f113v	f113	f113v.13	10	S	f CE l l or	ssinsin geuuan	tugerger uuolde	nisinsin vrouuue	mderder guoten	uuaere	irberber sinen
f113v	f113	f113v.14	0	S	dar	den	ze	get	ent	als	e
f113v	f113	f113v.14	1	S	al	uuolde	man	schoene	uuider	ein	muoste
f113v	f113	f113v.14	2	S	S Ey	dern	ungemach mir	geschiht diu	uuaten	iche	ritter von
f113v	f113	f113v.14	3	S	qot aN	her gesehen	gelund	und	ich	getiht	der
f113v	f113	f113v.14	4	S	Cor	die	ben	mit	sin	und	vil
f113v	f113	f113v.14	5	S	T ol	ge ritter	ges sprach	r enmohte	s sprach	s enmohte	n uuolde
f113v	f113	f113v.14	6	S	ok e So s	gerist geriten	gesellen sol ritter	here geschehen	geste mohte	uuaren mir vrouuuen	einhie enmohte
f113v	f113	f113v.14	7	S	ol Cedy	ritter des	sprach ste	enmohte den	sprach und	enmohte ere	uuolde und
f113v	f113	f113v.14	8	S	qokaN	ff	ff	zz	z	t	zz
f113v	f113	f113v.14	9	S	okal	r	r	r	r	s	n
f113v	f113	f113v.14	10	S	okaN	t	z	t	n	t	z
f113v	f113	f113v.14	11	S	ol o	ritter vrouuuen	sprach geschach	enmohte geschach	sprach geschach	enmohte geschehen	uuolde geschehen
f113v	f113	f113v.15	0	S	ar ar	uuaere uuaere	geschiht geschiht	derder	ritter ritter	durch durch	uuaere uuaere
f113v	f113	f113v.15	1	S	ok Ey	gern	gesellen mir	diu	gesten	uuaren e	von
f113v	f113	f113v.15	2	S	o e ky	vrouuuen e	geschach z	geschach hert	geschach te	geschehen den	geschehen eint
f113v	f113	f113v.15	3	S	ot CE daN	siser	eruhan	igen	ersmdes	gerdes	rdie
f113v	f113	f113v.15	4	S	ol	ritter	sprach	enmohte	sprach	enmohte	uuolde
f113v	f113	f113v.15	5	S	t Cdy	erezen	et	als	durch ant	schiu	als
f113v	f113	f113v.15	6	S	p Ceol	z	t	e	vil	ungemach diu	mit
f113v	f113	f113v.15	7	S	k Ce or	uue geschiht geuuan	vrouuue ber uuolde	under gesehen vrouuue	geriten guoten	geuuan uuaere	uuol sch sinen
f113v	f113	f113v.15	8	S	aN	gesehen	und	und	ich	iht	der
f113v	f113	f113v.15	9	S	CEy	get	e	e	e	gen	art
f113v	f113	f113v.15	10	S	qok ar am	ver uuaere nie	geschiht nie	deriht	ber ritter eit	ver durch in	ver uuaere ich
f113v	f113	f113v.16	0	S	daN	er	han	gen	des	des	die
f113v	f113	f113v.16	1	S	C l	gesellen sin	cunegin ger	vrouuuen sin	geschehen der	geschach	geschach ber
f113v	f113	f113v.16	2	S	lk Ey	in	imir	idiu	sten	uue	mvon
f113v	f113	f113v.16	3	S	lk aN	i gesehen	iund	iund	sich	uuiht	mder
f113v	f113	f113v.16	4	S	C daI	gesellen z	cunegin t	vrouuuen e	geschehen z	geschach sol	geschach e
f113v	f113	f113v.16	5	S	qokaI	pp	pp	mm	pp	pp	tt
f113v	f113	f113v.16	6	S	e or	geuuan	uuolde	her vrouuue	t guoten	uuaere	ein sinen
f113v	f113	f113v.16	7	S	okal Cedy	rdes	rste	rden	rund	sere	nund
f113v	f113	f113v.16	8	S	qok ar	ver uuaere	geschiht	der	ber ritter	ver durch	ver uuaere
f113v	f113	f113v.16	9	S	olk am	uuanie	inie	iiht	seit	zin	geich
f113v	f113	f113v.16	10	S	ar	uuaere	geschiht	der	ritter	durch	uuaere
f113v	f113	f113v.17	0	S	s ar aN	geriten uuaere gesehen	ritter geschiht und	geschehen derund	mohte ritter ich	vrouuuen durch iht	enmohte uuaere der
f113v	f113	f113v.17	1	S	Sedy	diu	daz	nen	den	von	daz
f113v	f113	f113v.17	2	S	l CEy	singet	gere	sine	dere	gen	berart
f113v	f113	f113v.17	3	S	olk ar	uua uuaere	i geschiht	ider	s ritter	z durch	ge uuaere
f113v	f113	f113v.17	4	S	okaN	t	z	t	n	t	z
f113v	f113	f113v.17	5	S	T or or aN	ge geuuan geuuan gesehen	ges uuolde uuolde und	r vrouuue vrouuue und	s guoten guoten ich	s uuaere uuaere iht	n sinen sinen der
f113v	f113	f113v.17	6	S	yt E e or	ane geuuan	uue uuolde	gereinher vrouuue	cht guoten	s uuaere	manein sinen
f113v	f113	f113v.18	0	S	p y C dar	geschach gesellen den	vrouuuen cunegin ze	begunde vrouuuen get	vrouuuen geschehen ent	ungemach geschiht geschach als	sprach geschach e
f113v	f113	f113v.18	1	S	C K edy	gesellen en	cunegin in	vrouuuen lach	geschehen ite	geschach ze	geschach enane
f113v	f113	f113v.18	2	S	ot Sedy	sidiu	erdaz	nen	ersden	gervon	daz
f113v	f113	f113v.18	3	S	t CE p Cey	eresnen	udiu	ier	durch mman	sch ungemach an	rer
f113v	f113	f113v.18	4	S	l ky	sine	gerz	sint	dere	den	bert
f113v	f113	f113v.18	5	S	lk Ce s	i geschiht geriten	iber ritter	i gesehen geschehen	s mohte	uu vrouuuen	msch enmohte
f113v	f113	f113v.18	6	S	qok ody	verten	in	zen	berein	vereit	veriht
f113v	f113	f113v.18	7	S	lk e S dy	iderich	i ungemach nen	iher geschiht uue	stuuaste	uuichen	mein ritter ere
f113v	f113	f113v.18	8	S	f Co T or	minge geuuan	teinges uuolde	nuuar vrouuue	uues guoten	sis uuaere	iuuan sinen
f113v	f113	f113v.18	9	S	op am	nie	inie	iiht	eit	in	mich
f113v	f113	f113v.19	0	S	daN	er	han	gen	des	des	die
f113v	f113	f113v.19	1	S	qok E ody	verten	uuein	einzen	berchein	vereit	vermaniht
f113v	f113	f113v.19	2	S	qok ar	ver uuaere	geschiht	der	ber ritter	ver durch	ver uuaere
f113v	f113	f113v.19	3	S	okaN	t	z	t	n	t	z
f113v	f113	f113v.19	4	S	qokaN	ff	ff	zz	z	t	zz
f113v	f113	f113v.19	5	S	ok ar	ger uuaere	gesellen geschiht	der	ges ritter	uuaren durch	uuaere
f113v	f113	f113v.19	6	S	Ce Ty	geschiht e	bert	gesehen t	n	so	scht
f113v	f113	f113v.19	7	S	okal Ce d	r geschiht sprach	rber schoene	r gesehen sprach	r uuolde	s ritter	nsch vrouuue
f113v	f113	f113v.19	8	S	l C al	sin gesellen uuolde	ger cunegin man	sin vrouuuen schoene	der geschehen uuider	geschach ein	ber geschach muoste
f113v	f113	f113v.19	9	S	q K am	senie	sinie	lliht	uuieit	lzin	nenich
f113v	f113	f113v.20	0	S	lk aN	i gesehen	iund	iund	sich	uuiht	mder
f113v	f113	f113v.20	1	S	Cy	gen	ich	daz	als	uue	des
f113v	f113	f113v.20	2	S	C ody	gesellen ten	cunegin in	vrouuuen zen	geschehen ein	geschach eit	geschach iht
f113v	f113	f113v.20	3	S	ot C ar	si gesellen uuaere	er cunegin geschiht	vrouuuen der	ers geschehen ritter	ger geschach durch	geschach uuaere
f113v	f113	f113v.20	4	S	ar	uuaere	geschiht	der	ritter	durch	uuaere
f113v	f113	f113v.20	5	S	ot ar y	si uuaere geschach	er geschiht vrouuuen	der begunde	ers ritter vrouuuen	ger durch geschiht	uuaere sprach
f113v	f113	f113v.20	6	S	ol aN	ritter gesehen	sprach und	enmohte und	sprach ich	enmohte iht	uuolde der
f113v	f113	f113v.21	0	S	p ol aN	ritter gesehen	sprach und	enmohte und	sprach ich	ungemach enmohte iht	uuolde der
f113v	f113	f113v.21	1	S	ot ar	si uuaere	er geschiht	der	ers ritter	ger durch	uuaere
f113v	f113	f113v.21	2	S	qot aI	herste	gelez	ste	ere	geter	in
f113v	f113	f113v.21	3	S	C t ol	gesellen ere ritter	cunegin sprach	vrouuuen enmohte	geschehen durch sprach	geschach sch enmohte	geschach uuolde
f113v	f113	f113v.21	4	S	t ar ol	ere uuaere ritter	geschiht sprach	der enmohte	durch ritter sprach	sch durch enmohte	uuaere uuolde
f113v	f113	f113v.21	5	S	Ceol	z	t	e	vil	diu	mit
f113v	f113	f113v.21	6	S	k aN	uue gesehen	vrouuue und	under und	geriten ich	geuuan iht	uuol der
f113v	f113	f113v.21	7	S	C p k Ce os	gesellen uue geschiht t	cunegin vrouuue bern	vrouuuen under gesehen e	geschehen geriten e	geschach ungemach geuuan ist	geschach uuol sche
f113v	f113	f113v.21	8	S	ok ar	ger uuaere	gesellen geschiht	der	ges ritter	uuaren durch	uuaere
f113v	f113	f113v.21	9	S	a ar l o	uuaere sin vrouuuen	e geschiht ger geschach	idersin geschach	e ritter der geschach	i durch geschehen	s uuaere ber geschehen
f113v	f113	f113v.22	0	S	okaN	t	z	t	n	t	z
f113v	f113	f113v.22	1	S	okaN	t	z	t	n	t	z
f113v	f113	f113v.22	2	S	CE ky	se	uz	it	me	den	rt
f113v	f113	f113v.22	3	S	r aN	e gesehen	ienund	siund	ich	ziht	rder
f113v	f113	f113v.22	4	S	ol al	ritter uuolde	sprach man	enmohte schoene	sprach uuider	enmohte ein	uuolde muoste
f113v	f113	f113v.22	5	S	okaN	t	z	t	n	t	z
f113v	f113	f113v.22	6	S	Ce ody	geschiht ten	berin	gesehen zen	ein	eit	schiht
f113v	f113	f113v.22	7	S	okaN	t	z	t	n	t	z
f113v	f113	f113v.22	8	S	okaN	t	z	t	n	t	z
f113v	f113	f113v.22	9	S	ot ar	si uuaere	er geschiht	der	ers ritter	ger durch	uuaere
f113v	f113	f113v.22	10	S	al y	uuolde geschach	man vrouuuen	schoene begunde	uuider vrouuuen	ein geschiht	muoste sprach
f113v	f113	f113v.23	0	S	yk aN	gel gesehen	und	und	sich	siht	der
f113v	f113	f113v.23	1	S	al k ar	uuolde uue uuaere	man vrouuue geschiht	schoene under der	uuider geriten ritter	ein geuuan durch	muoste uuol uuaere
f113v	f113	f113v.23	2	S	ok aI	gerste	gesellen ez	ste	gesere	uuaren er	in
f113v	f113	f113v.23	3	S	qokaN	ff	ff	zz	z	t	zz
f113v	f113	f113v.23	4	S	C a k air	gesellen uuet	cunegin e vrouuue ane	vrouuuen i under vil	geschehen e geriten von	geschach i geuuan e	geschach s uuol han
f113v	f113	f113v.23	5	S	ok ar	ger uuaere	gesellen geschiht	der	ges ritter	uuaren durch	uuaere
f113v	f113	f113v.23	6	S	al	uuolde	man	schoene	uuider	ein	muoste
f113v	f113	f113v.23	7	S	Ce ody	geschiht ten	berin	gesehen zen	ein	eit	schiht
f113v	f113	f113v.23	8	S	qok or	ver geuuan	uuolde	vrouuue	ber guoten	ver uuaere	ver sinen
f113v	f113	f113v.23	9	S	otal	s	n	n	r	h	s
f113v	f113	f113v.23	10	S	lk l	isin	iger	isin	sder	uu	mber
f113v	f113	f113v.23	11	S	l ol	sin ritter	ger sprach	sin enmohte	der sprach	enmohte	ber uuolde
f113v	f113	f113v.24	0	S	olk Ey	uuan	imir	idiu	sten	ze	gevon
f113v	f113	f113v.24	1	S	l CEy	singet	gere	sine	dere	gen	berart
f113v	f113	f113v.24	2	S	l o ar	sin vrouuuen uuaere	ger geschach geschiht	sin geschach der	der geschach ritter	geschehen durch	ber geschehen uuaere
f113v	f113	f113v.24	3	S	Ce os	geschiht t	bern	gesehen e	e	ist	sche
f113v	f113	f113v.25	0	S	t ok ar y	ereger uuaere geschach	gesellen geschiht vrouuuen	der begunde	durch ges ritter vrouuuen	sch uuaren durch geschiht	uuaere sprach
f113v	f113	f113v.25	1	S	lk Cey lk Edy	inenin	idiuie	ieriere	smansine	uuanuue	mermdiu
f113v	f113	f113v.25	2	S	ot ey	sin	erten	ant	erse	gere	gen
f113v	f113	f113v.25	3	S	p Ceol	z	t	e	vil	ungemach diu	mit
f113v	f113	f113v.25	4	S	qo p Cey	mannen	sindiu	ier	vroman	man ungemach an	ser
f113v	f113	f113v.25	5	S	T ol	ge ritter	ges sprach	r enmohte	s sprach	s enmohte	n uuolde
f113v	f113	f113v.25	6	S	op aN	gesehen	iund	iund	ich	iht	mder
f113v	f113	f113v.25	7	S	ol	ritter	sprach	enmohte	sprach	enmohte	uuolde
f113v	f113	f113v.25	8	S	k E or	uue geuuan	vrouuue uue uuolde	under ein vrouuue	geriten ch guoten	geuuan uuaere	uuol man sinen
f113v	f113	f113v.25	9	S	op Sedy	diu	idaz	inen	den	von	mdaz
f113v	f113	f113v.25	10	S	qot am	hernie	gelnie	iht	eit	getin	ich
f113v	f113	f113v.26	0	S	ok N	gerund	gesellen e	z	gesn	uuaren n	n
f113v	f113	f113v.26	1	S	al k E Cy	uuolde uuegen	man vrouuue uueich	schoene under eindaz	uuider geriten chals	ein geuuan uue	muoste uuol mandes
f113v	f113	f113v.26	2	S	qot E ol	her ritter	geluue sprach	ein enmohte	ch sprach	get enmohte	man uuolde
f113v	f113	f113v.26	3	S	ot ar	si uuaere	er geschiht	der	ers ritter	ger durch	uuaere
f113v	f113	f113v.26	4	S	ar	uuaere	geschiht	der	ritter	durch	uuaere
f113v	f113	f113v.26	5	S	ot Cey	sinen	erdiu	er	ersman	geran	er
f113v	f113	f113v.26	6	S	ot aN	si gesehen	erund	und	ersich	geriht	der
f113v	f113	f113v.26	7	S	al	uuolde	man	schoene	uuider	ein	muoste
f113v	f113	f113v.26	8	S	ot aN	si gesehen	erund	und	ersich	geriht	der
f113v	f113	f113v.26	9	S	ot ol	si ritter	er sprach	enmohte	ers sprach	ger enmohte	uuolde
f113v	f113	f113v.26	10	S	qot ody	herten	gelin	zen	ein	geteit	iht
f113v	f113	f113v.26	11	S	l oty	sine	gern	sint	dern	z	berz
f113v	f113	f113v.27	0	S	y CE ol CE o	geschach s ritter s vrouuuen	vrouuuen u sprach u geschach	begunde i enmohte i geschach	vrouuuen m sprach m geschach	geschiht enmohte geschehen	sprach r uuolde r geschehen
f113v	f113	f113v.27	1	S	al k Edy	uuolde uuen	man vrouuue e	schoene under ere	uuider geriten ine	ein geuuan e	muoste uuol diu
f113v	f113	f113v.28	0	S	p ai i r	uue	menien	ensi	ir	ungemach alz	iar
f113v	f113	f113v.28	1	S	ot Ey	sin	ermir	diu	ersten	gere	von
f113v	f113	f113v.28	2	S	lk aN	i gesehen	iund	iund	sich	uuiht	mder
f113v	f113	f113v.28	3	S	o o x	vrouuuen vrouuuen m	geschach geschach r	geschach geschach o	geschach geschach z	geschehen geschehen n	geschehen geschehen t
f113v	f113	f113v.28	4	S	ar a S	uuaere der	geschiht e ungemach	deri geschiht	ritter euua	durch iich	uuaere s ritter
f113v	f113	f113v.28	5	S	Ey	n	mir	diu	ten	e	von
f113v	f113	f113v.28	6	S	P edy	in	in	lach	ste	ze	rane
f113v	f113	f113v.28	7	S	op Ce ody	geschiht ten	iberin	i gesehen zen	ein	eit	mschiht
f113v	f113	f113v.28	8	S	okal Cdy	rzen	ret	rals	rant	siu	nals
f113v	f113	f113v.28	9	S	qot ol	her ritter	gel sprach	enmohte	sprach	get enmohte	uuolde
f113v	f113	f113v.28	10	S	oky	t	n	n	t	t	r
f113v	f113	f113v.29	0	S	yk E ol	gel ritter	uue sprach	ein enmohte	sch sprach	s enmohte	man uuolde
f113v	f113	f113v.29	1	S	Cedy	des	ste	den	und	ere	und
f113v	f113	f113v.29	2	S	qokEy	z	z	ff	z	zz	n
f113v	f113	f113v.29	3	S	olk E ey	uuan	iuueten	ieinant	sche	ze	gemangen
f113v	f113	f113v.29	4	S	okaN	t	z	t	n	t	z
f113v	f113	f113v.29	5	S	ar	uuaere	geschiht	der	ritter	durch	uuaere
f113v	f113	f113v.29	6	S	T ey	gen	gesten	rant	se	se	ngen
f113v	f113	f113v.29	7	S	okaN	t	z	t	n	t	z
f113v	f113	f113v.29	8	S	al	uuolde	man	schoene	uuider	ein	muoste
f113v	f113	f113v.29	9	S	l or	sin geuuan	ger uuolde	sin vrouuue	der guoten	uuaere	ber sinen
f113v	f113	f113v.29	10	S	air	t	ane	vil	von	e	han
f113v	f113	f113v.29	11	S	ar al g	uuaere uuolde r	geschiht mant	der schoene n	ritter uuider z	durch eint	uuaere muoste t
f113v	f113	f113v.30	0	S	y S Ey	geschach dern	vrouuuen ungemach mir	begunde geschiht diu	vrouuuen uuaten	geschiht iche	sprach ritter von
f113v	f113	f113v.30	1	S	qo Ey	mann	sinmir	idiu	vroten	mane	svon
f113v	f113	f113v.30	2	S	or	geuuan	uuolde	vrouuue	guoten	uuaere	sinen
f113v	f113	f113v.30	3	S	ai N	uuund	me	ez	in	an	in
f113v	f113	f113v.30	4	S	ok E ol	ger ritter	gesellen uue sprach	ein enmohte	gesch sprach	uuaren enmohte	man uuolde
f113v	f113	f113v.30	5	S	ot aI	siste	erez	ste	ersere	gerer	in
f113v	f113	f113v.30	6	S	ar	uuaere	geschiht	der	ritter	durch	uuaere
f113v	f113	f113v.30	7	S	ol	ritter	sprach	enmohte	sprach	enmohte	uuolde
f113v	f113	f113v.30	8	S	ok ai N	geruuund	gesellen me	ez	gesin	uuaren an	in
f113v	f113	f113v.30	9	S	aN	gesehen	und	und	ich	iht	der
f113v	f113	f113v.30	10	S	S ody	derten	ungemach in	geschiht zen	uuaein	icheit	ritter iht
f113v	f113	f113v.30	11	S	ot C am	si gesellen nie	er cunegin nie	vrouuuen iht	ers geschehen eit	ger geschach in	geschach ich
f113v	f113	f113v.31	0	S	d ai N	sprach uuund	schoene me	sprach ez	uuolde in	ritter an	vrouuue in
f113v	f113	f113v.31	1	S	Ceol	z	t	e	vil	diu	mit
f113v	f113	f113v.31	2	S	t E o ar	ere vrouuuen uuaere	uue geschach geschiht	ein geschach der	durch ch geschach ritter	sch geschehen durch	man geschehen uuaere
f113v	f113	f113v.31	3	S	Se k	gesuue	uua vrouuue	man under	ger geriten	der geuuan	sin uuol
f113v	f113	f113v.31	4	S	l Cedy	sindes	gerste	sinden	derund	ere	berund
f113v	f113	f113v.31	5	S	okaN	t	z	t	n	t	z
f113v	f113	f113v.31	6	S	C K aN	gesellen e gesehen	cunegin iund	vrouuuen lund	geschehen iich	geschach ziht	geschach ender
f113v	f113	f113v.31	7	S	ot aN	si gesehen	erund	und	ersich	geriht	der
f113v	f113	f113v.31	8	S	ot aN	si gesehen	erund	und	ersich	geriht	der
f113v	f113	f113v.31	9	S	ar ar al	uuaere uuaere uuolde	geschiht geschiht man	derder schoene	ritter ritter uuider	durch durch ein	uuaere uuaere muoste
f113v	f113	f113v.32	0	S	Se ol	ges ritter	uua sprach	man enmohte	ger sprach	der enmohte	sin uuolde
f113v	f113	f113v.32	1	S	k Ey	uuen	vrouuue mir	under diu	geriten ten	geuuan e	uuol von
f113v	f113	f113v.32	2	S	qokaI	pp	pp	mm	pp	pp	tt
f113v	f113	f113v.32	3	S	C ar	gesellen uuaere	cunegin geschiht	vrouuuen der	geschehen ritter	geschach durch	geschach uuaere
f113v	f113	f113v.32	4	S	ar	uuaere	geschiht	der	ritter	durch	uuaere
f113v	f113	f113v.32	5	S	ol ar	ritter uuaere	sprach geschiht	enmohte der	sprach ritter	enmohte durch	uuolde uuaere
f113v	f113	f113v.32	6	S	ai N	uuund	me	ez	in	an	in
f113v	f113	f113v.32	7	S	ok ar	ger uuaere	gesellen geschiht	der	ges ritter	uuaren durch	uuaere
f113v	f113	f113v.33	0	S	p ol s air y	ritter geriten t geschach	sprach ritter ane vrouuuen	enmohte geschehen vil begunde	sprach mohte von vrouuuen	ungemach enmohte vrouuuen e geschiht	uuolde enmohte han sprach
f113v	f113	f113v.33	1	S	ot e o	si vrouuuen	er geschach	her geschach	erst geschach	ger geschehen	ein geschehen
f113v	f113	f113v.33	2	S	qokEdy	mm	im	pp	ff	ff	ff
f113v	f113	f113v.33	3	S	qokaN	ff	ff	zz	z	t	zz
f113v	f113	f113v.33	4	S	okal	r	r	r	r	s	n
f113v	f113	f113v.33	5	S	qo f Ceol	manz	sintt	ine	vrovil	mandiu	simit
f113v	f113	f113v.33	6	S	qokaN	ff	ff	zz	z	t	zz
f113v	f113	f113v.33	7	S	op al or	uuolde geuuan	iman uuolde	i schoene vrouuue	uuider guoten	ein uuaere	m muoste sinen
f113v	f113	f113v.33	8	S	lk C	i gesellen	i cunegin	i vrouuuen	s geschehen	uu geschach	m geschach
f113v	f113	f113v.33	9	S	o f C r	vrouuuen gesellen e	geschach t cunegin ien	geschach n vrouuuen si	geschach geschehen	geschehen geschach z	geschehen i geschach r
f113v	f113	f113v.34	0	S	daN	er	han	gen	des	des	die
f113v	f113	f113v.34	1	S	Ce aN	geschiht gesehen	berund	gesehen und	ich	iht	schder
f113v	f113	f113v.34	2	S	ok Cey	gernen	gesellen diu	er	gesman	uuaren an	er
f113v	f113	f113v.34	3	S	Ce ky	geschiht e	berz	gesehen t	e	den	scht
f113v	f113	f113v.34	4	S	qokaI	pp	pp	mm	pp	pp	tt
f113v	f113	f113v.34	5	S	ot e C Edy	si gesellen n	er cunegin e	her vrouuuen ere	erst geschehen ine	ger geschach e	ein geschach diu
f113v	f113	f113v.34	6	S	qokaN	ff	ff	zz	z	t	zz
f113v	f113	f113v.34	7	S	C K ey	gesellen en	cunegin iten	vrouuuen lant	geschehen ie	geschach ze	geschach engen
f113v	f113	f113v.34	8	S	Ce ar am	geschiht uuaere nie	ber geschiht nie	gesehen deriht	ritter eit	durch in	sch uuaere ich
f113v	f113	f113v.35	0	S	qokaN	ff	ff	zz	z	t	zz
f113v	f113	f113v.35	1	S	air	t	ane	vil	von	e	han
f113v	f113	f113v.35	2	S	l or	sin geuuan	ger uuolde	sin vrouuue	der guoten	uuaere	ber sinen
f113v	f113	f113v.35	3	S	Cedy	des	ste	den	und	ere	und
f113v	f113	f113v.35	4	S	ot aI	siste	erez	ste	ersere	gerer	in
f113v	f113	f113v.36	0	S	o f ar al	vrouuuen uuaere uuolde	geschach t geschiht man	geschach nder schoene	geschach ritter uuider	geschehen durch ein	geschehen i uuaere muoste
f113v	f113	f113v.36	1	S	olk aN	uua gesehen	iund	iund	sich	ziht	geder
f113v	f113	f113v.36	2	S	ok ar	ger uuaere	gesellen geschiht	der	ges ritter	uuaren durch	uuaere
f113v	f113	f113v.36	3	S	ok E edy	gern	gesellen uuen	einach	geschte	uuaren e	manane
f113v	f113	f113v.36	4	S	t Sedy	erediu	daz	nen	durch den	schvon	daz
f113v	f113	f113v.36	5	S	qokEdy	mm	im	pp	ff	ff	ff
f113v	f113	f113v.36	6	S	ot Cey p Cedy	sinendes	erdiuste	erden	ersmanund	geran ungemach ere	erund
f113v	f113	f113v.36	7	S	t So	ereist	sol	e	durch e	schmir	hie
f113v	f113	f113v.36	8	S	l t e am	sinerenie	gernie	sinheriht	der durch teit	schin	bereinich
f113v	f113	f113v.37	0	S	qol	o	uu	ben	mit	m	e
f113v	f113	f113v.37	1	S	aN	gesehen	und	und	ich	iht	der
f113v	f113	f113v.37	2	S	ol aN	ritter gesehen	sprach und	enmohte und	sprach ich	enmohte iht	uuolde der
f113v	f113	f113v.37	3	S	ot E ey	sin	eruueten	einant	ersche	gere	mangen
f113v	f113	f113v.37	4	S	l Cedy	sindes	gerste	sinden	derund	ere	berund
f113v	f113	f113v.37	5	S	qok air	vert	ane	vil	bervon	vere	verhan
f113v	f113	f113v.37	6	S	y daN	geschach er	vrouuuen han	begunde gen	vrouuuen des	geschiht des	sprach die
f113v	f113	f113v.38	0	S	p Col ky	sche	herz	dart	mine	ungemach mitden	dart
f113v	f113	f113v.38	1	S	ot ar	si uuaere	er geschiht	der	ers ritter	ger durch	uuaere
