target_surface	channel	denominator	view	omitted_physical_folio	fixed_selected_sign	target_uncentered_delta	k12_exact_median	target_centered_delta	target_bilateral	all_12_controls_bilateral	robust_controls_after_drop	fold_success
ol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	f95r	-1	289/780	7/15	-5/52	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	f99v	-1	97/261	7/15	-124/1305	1	1	11	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f100v	-1	4957/148858	2329/62400	-18686741/4644369600	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f102v	-1	703/20880	563/18240	4447/1586880	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f103r	-1	2086/73903	18007/495040	-298117881/36584941120	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f103v	-1	2303/71466	37033/1028160	-46457983/12246413760	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f104r	-1	2337/74429	2171/60480	-20243599/4501465920	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f104v	-1	102/3055	9221/288320	247697/176163520	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f105r	-1	4955/149384	146441/4061232	-219067223/75835385136	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f105v	-1	823/24628	698/20709	-146837/510021252	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f106r	-1	4955/149384	2171/60480	-3079283/1129343040	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f106v	-1	4957/148858	2171/60480	-11685679/4501465920	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f107r	-1	1235/36811	2639/72522	-7579559/2669607342	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f107v	-1	1653/49444	5027/132600	-7341797/1639068600	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f108r	-1	2467/74408	35419/932200	-5245618/1083799025	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f108v	-1	2311/72261	461/12480	-1490347/300605760	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f111r	-1	2357/74712	85849/2388960	-32632157/7436832480	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f111v	-1	1653/49444	2171/60480	-1842371/747593280	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f112r	-1	2600/73341	146441/4061232	-20102909/33094979568	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f112v	-1	311/9372	3167/87360	-209347/68228160	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f113r	-1	2357/74712	2171/60480	-818683/188274240	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f113v	-1	2489/74712	146441/4061232	-34687231/12642615216	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f114r	-1	4919/146682	480131/14094864	-60774407/114859046736	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f114v	-1	2621/73903	2171/60480	-1925333/4469653440	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f115r	-1	311/9372	146441/4061232	-9116825/3171822192	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f115v	-1	311/9372	2171/60480	-128111/47234880	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f116r	-1	4877/145558	2171/60480	-1503247/628810560	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f15v	-1	311/9372	2171/60480	-128111/47234880	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f17v	-1	2339/73622	1597/43200	-8264767/1590235200	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f18r	-1	311/9372	37033/1028160	-2276293/802992960	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f20r	-1	311/9372	2171/60480	-128111/47234880	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f22r	-1	292/9301	2171/60480	-2532311/562524480	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f23r	-1	823/24628	128971/3568320	-59892607/21970146240	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f23v	-1	2489/74712	138571/3771144	-5034058/1467446409	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f24r	-1	4957/148858	10397/285012	-67436071/21213158148	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f26r	-1	4997/150520	2171/60480	-614009/227586240	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f30r	-1	311/9372	2171/60480	-128111/47234880	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f30v	-1	311/9372	37033/1028160	-2276293/802992960	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f32r	-1	2489/74712	146441/4061232	-34687231/12642615216	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f32v	-1	829/25080	2171/60480	-35923/12640320	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f33r	-1	311/9372	2171/60480	-128111/47234880	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f34r	-1	4955/149384	146441/4061232	-219067223/75835385136	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f34v	-1	4997/150520	2171/60480	-614009/227586240	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f35v	-1	829/25080	2171/60480	-35923/12640320	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f39r	-1	4997/150520	2171/60480	-614009/227586240	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f39v	-1	311/9372	2171/60480	-128111/47234880	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f3r	-1	2489/74712	2171/60480	-486043/188274240	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f40r	-1	2620/74429	37033/1028160	-62549957/76524920640	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f40v	-1	4997/150520	2171/60480	-614009/227586240	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f41v	-1	829/25080	2171/60480	-35923/12640320	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f42v	-1	311/9372	2171/60480	-128111/47234880	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f43v	-1	829/25080	2171/60480	-35923/12640320	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f44r	-1	311/9372	2171/60480	-128111/47234880	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f48v	-1	311/9372	2171/60480	-128111/47234880	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f4r	-1	829/25080	2171/60480	-35923/12640320	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f4v	-1	829/25080	3167/87360	-58391/18258240	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f52v	-1	4997/150520	2171/60480	-614009/227586240	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f55v	-1	1174/37083	2171/60480	-3167891/747593280	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f58r	-1	311/9372	25807/746928	-797383/583350768	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f58v	-1	4997/150520	146441/4061232	-218540377/76412080080	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f66r	-1	1639/49068	2171/60480	-205553/82434240	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f6r	-1	829/25080	2171/60480	-35923/12640320	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f75r	-1	2313/72280	3095/99484	1599973/1797675880	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f75v	-1	4883/144004	17615/482328	-6479387/2480612904	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f76r	-1	1235/36811	14813/432432	-11227823/15918254352	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f76v	-1	4957/148858	509993/14094864	-3024148573/1049066632656	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f77r	-1	1653/49444	84017/2319408	-80038781/28670202288	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f77v	-1	4885/143486	1801/57456	1589591/588866544	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f78r	-1	703/20880	37033/1028160	-70073/29816640	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f78v	-1	4231/135038	10397/285012	-99052157/19243725228	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f79r	-1	2123/68292	146441/4061232	-5471243/1100593872	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f79v	-1	2259/68563	2171/60480	-12225953/4146690240	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f80r	-1	2437/70176	146441/4061232	-464977/349265952	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f80v	-1	1138/34935	146441/4061232	-9690869/2781943920	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f81r	-1	4267/136620	2171/60480	-71359/15301440	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f81v	-1	2371/69300	18007/495040	-529609/245044800	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f82r	-1	4957/148858	34873/1028160	-47267957/76524920640	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f82v	-1	4957/148858	24125/668304	-139208161/49741198416	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f83r	-1	2491/74184	15737/432432	-341839/121513392	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f83v	-1	829/25080	16735/482328	-37621/22910580	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f85r	-1	32/989	24125/668304	-2473897/660952656	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f86v	-1	1133/34798	440501/12643344	-501822523/219981542256	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f87v	-1	311/9372	2171/60480	-128111/47234880	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f88r	-1	4955/149384	37033/1028160	-54700609/19198831680	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f88v	-1	589/18744	37033/1028160	-3690013/802992960	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f89r	-1	4997/150520	119995/3246264	-115004137/30539228580	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f89v	-1	311/9372	34605/944944	-691829/201273072	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f90r	-1	311/9372	2171/60480	-128111/47234880	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f93r	-1	4955/149384	36761/1006776	-15716567/4699882062	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f94v	-1	1637/49590	2171/60480	-96157/33324480	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f95r	-1	2449/73060	2171/60480	-524887/220933440	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f95v	-1	4997/150520	37033/1028160	-10912291/3868966080	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f96r	-1	829/25080	2171/60480	-35923/12640320	1	1	12	0
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f99v	-1	2609/74408	37/960	-31057/8928960	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f100v	-1	1579/4680	263/675	-3667/70200	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f102v	-1	41/119	263/675	-3622/80325	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f103r	-1	21/61	5141/13248	-35393/808128	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f103v	-1	81/236	18527/47700	-31792/703575	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f104r	-1	4975/14274	2185/5544	-200405/4396392	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f104v	-1	101/285	386311/993600	-649669/18878400	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f105r	-1	21/61	263/675	-1868/41175	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f105v	-1	9507/28072	118199/302400	-55395691/1061121600	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f106r	-1	4916/14157	2063/5292	-354491/8324316	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f106v	-1	301/870	263/675	-1709/39150	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f107r	-1	3197/9360	18527/47700	-12911/275600	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f108r	-1	21/61	18527/47700	-128447/2909700	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f108v	-1	41/120	18527/47700	-4459/95400	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f111r	-1	21/61	2063/5292	-14711/322812	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f111v	-1	42/121	5141/13248	-65645/1603008	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f112r	-1	83/242	2063/5292	-30005/640332	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f112v	-1	83/242	18527/47700	-262217/5771700	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f113r	-1	21/61	263/675	-1868/41175	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f114r	-1	4975/14274	164183/415800	-15274619/329729400	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f114v	-1	9713/27846	232567/596700	-171019/4176900	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f116r	-1	4757/13688	18527/47700	-6672169/163229400	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f15v	-1	42/121	263/675	-3473/81675	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f17v	-1	9507/28072	317/828	-256757/5810904	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f18r	-1	83/242	263/675	-7621/163350	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f22r	-1	21/61	164183/415800	-1283363/25363800	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f23r	-1	42/121	14803/37800	-203563/4573800	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f23v	-1	83/240	7/18	-31/720	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f24r	-1	7/20	263/675	-107/2700	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f30v	-1	83/242	263/675	-7621/163350	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f32r	-1	21/61	263/675	-1868/41175	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f32v	-1	4853/14274	263/675	-53143/1070550	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f33r	-1	83/242	263/675	-7621/163350	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f34r	-1	83/242	5141/13248	-72269/1603008	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f34v	-1	42/121	263/675	-3473/81675	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f39v	-1	42/121	263/675	-3473/81675	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f3r	-1	4795/14157	263/675	-54074/1061775	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f40r	-1	21/61	263/675	-1868/41175	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f40v	-1	83/242	263/675	-7621/163350	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f42v	-1	83/242	263/675	-7621/163350	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f44r	-1	83/242	263/675	-7621/163350	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f48v	-1	4975/14274	263/675	-43993/1070550	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f4v	-1	21/61	7/18	-49/1098	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f55v	-1	9707/28314	263/675	-99373/2123550	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f66r	-1	83/242	2063/5292	-30005/640332	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f6r	-1	21/61	263/675	-1868/41175	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f75r	-1	21/61	89919/228536	-685803/13940696	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f75v	-1	21/59	104281/261184	-667715/15409856	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f76r	-1	9515/27608	2465/6336	-970835/21865536	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f76v	-1	83/242	263/675	-7621/163350	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f77v	-1	41/119	6227/15732	-96001/1872108	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f78r	-1	191/552	118199/302400	-311977/6955200	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f78v	-1	8429/24408	164183/415800	-387809/7830900	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f79r	-1	83/240	11245/28764	-25949/575280	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f79v	-1	8163/25070	1482401/3822784	-129530593/2083417280	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f80r	-1	77/230	463747/1210944	-6709561/139258560	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f80v	-1	4287/12760	50901/127400	-645831/10160150	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f81r	-1	10/29	2185/5544	-7925/160776	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f81v	-1	8/23	309163/781704	-857117/17979192	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f82v	-1	42/121	604453/1552320	-721943/17075520	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f83r	-1	83/242	28225/72128	-421913/8727488	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f85r	-1	83/236	1482401/3822784	-8138891/225544256	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f86v	-1	9223/25752	197/504	-8849/270396	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f87v	-1	4795/14157	263/675	-54074/1061775	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f88r	-1	83/242	263/675	-7621/163350	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f89v	-1	42/121	263/675	-3473/81675	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f90r	-1	83/242	263/675	-7621/163350	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f93r	-1	4853/14274	263/675	-53143/1070550	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f94v	-1	21/61	263/675	-1868/41175	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f95r	-1	9341/27588	263/675	-316823/6207300	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f100v	-1	21283/148858	3907/24700	-27949053/1838396300	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f102v	-1	41/280	6103/37620	-8321/526680	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f103r	-1	42/281	5975/38304	-70207/10763424	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f103v	-1	81/554	5987/38304	-107087/10610208	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f104r	-1	22375/148858	109/684	-460511/50909436	1	1	12	0
