surface	source_reading_id	working_model_level	v99r7_spoken_default_de	axis_tags	macro_tags	unconditional_global_export_allowed	gdt734_composition_semantic_credit	gdt734_component_export_allowed	gdt806_semantic_credit	gdt806_renderer_license
qolsheol	qolsheol#GLOBAL	W2_PROVISIONAL_WORKING	gib eingeweichtes Drogenmaterial hinzu	MATERIAL	CARRIER	1	0	0	0	0
qoor	qoor#GLOBAL	W3_SOLID_WORKING_THEORY	Drogenportion	AMOUNT|MATERIAL	CARRIER|SCALAR	1	0	0	0	0
qor	qor#1	W2_PROVISIONAL_WORKING	nimm eine Drogenportion	AMOUNT|MATERIAL	CARRIER|SCALAR	1	0	0	0	0
qotain	qotain#1	W2_PROVISIONAL_WORKING	kalter Ansatz, Grad II	COLD|VALUE|PREPARATION	CARRIER|QUALITY|SCALAR	1	0	0	0	0
qotainol	qotainol#GLOBAL	W2_PROVISIONAL_WORKING	kaltes Material, Grad II	COLD|VALUE|MATERIAL	CARRIER|QUALITY|SCALAR	1	0	0	0	0
qotam	qotam#GLOBAL	W3_SOLID_WORKING_THEORY	nimm ein Maß kalten Ansatzes	COLD|AMOUNT|PREPARATION	CARRIER|QUALITY|SCALAR	1	0	0	0	0
qotar	qotar#1	W2_PROVISIONAL_WORKING	kalter Drogenanteil I	COLD|PART|MATERIAL	CARRIER|QUALITY	1	0	0	0	0
qotchar	qotchar#GLOBAL	W2_PROVISIONAL_WORKING	kühle die erste Trockenfraktion	DRY|PART	CARRIER|QUALITY	1	0	0	0	0
qotchdy	qotchdy#GLOBAL	W3_SOLID_WORKING_THEORY	kalt und trocken am Anfang des Grades, abgeschlossen	COLD|DRY|VALUE|CLOSE	PROCESS|QUALITY|SCALAR	1	0	0	0	0
qotchedy	qotchedy#1	W2_PROVISIONAL_WORKING	kalt-trockene Mittelstufe erreicht	COLD|DRY|VALUE	QUALITY|SCALAR	1	0	0	0	0
qotcheeaiin	qotcheeaiin#GLOBAL	W2_PROVISIONAL_WORKING	nimm drei Teile vollständig kalt getrocknete Droge	COLD|DRY|PART|MATERIAL	CARRIER|QUALITY	1	0	0	0	0
qotcheedy	qotcheedy#GLOBAL	W3_SOLID_WORKING_THEORY	kalt und trocken am Ende des Grades, abgeschlossen	COLD|DRY|VALUE|CLOSE	PROCESS|QUALITY|SCALAR	1	0	0	0	0
qotchey	qotchey#GLOBAL	W3_SOLID_WORKING_THEORY	kalt und trocken in der Mitte des Grades	COLD|DRY|VALUE	QUALITY|SCALAR	1	0	0	0	0
qotcho	qotcho#GLOBAL	W3_SOLID_WORKING_THEORY	kühle, trockne und setze an	DRY	QUALITY	1	0	0	0	0
qotchod	qotchod#GLOBAL	W2_PROVISIONAL_WORKING	kalt-trockene Zubereitung, fertig gebunden	COLD|DRY|PREPARATION|CLOSE	CARRIER|PROCESS|QUALITY	1	0	0	0	0
qotchody	qotchody#1	W2_PROVISIONAL_WORKING	abkühlen, bis zur Mittelstufe trocknen und neu ansetzen	COLD|DRY|VALUE|PROCESS	PROCESS|QUALITY|SCALAR	1	0	0	0	0
qotchol	qotchol#GLOBAL	W3_SOLID_WORKING_THEORY	Material: kalt und trocken	COLD|DRY|MATERIAL	CARRIER|QUALITY	1	0	0	0	0
qotchor	qotchor#GLOBAL	W3_SOLID_WORKING_THEORY	kalt-trockene Drogenportion	COLD|DRY|AMOUNT|MATERIAL	CARRIER|QUALITY|SCALAR	1	0	0	0	0
qotchy	qotchy#GLOBAL	W3_SOLID_WORKING_THEORY	kalt und trocken am Anfang des Grades	COLD|DRY|VALUE	QUALITY|SCALAR	1	0	0	0	0
qoteal	qoteal#GLOBAL	W2_PROVISIONAL_WORKING	Rohstoffklasse I, kalt in der Gradmitte	COLD|VALUE|MATERIAL	CARRIER|QUALITY|SCALAR	1	0	0	0	0
qotedal	qotedal#GLOBAL	W2_PROVISIONAL_WORKING	kühle bis zur Mittelstufe und miss Rohdroge I ab	VALUE|MATERIAL	CARRIER|SCALAR	1	0	0	0	0
qotedy	qotedy#GLOBAL	W3_SOLID_WORKING_THEORY	kalt in der Mitte des Grades, abgeschlossen	COLD|VALUE|CLOSE	PROCESS|QUALITY|SCALAR	1	0	0	0	0
qoteed	qoteed#V84_1	W2_PROVISIONAL_WORKING	vollständig abkühlen und abziehen	COLD|PROCESS	PROCESS|QUALITY	1	0	0	0	0
qoteedy	qoteedy#GLOBAL	W3_SOLID_WORKING_THEORY	kalt am Ende des Grades, abgeschlossen	COLD|VALUE|CLOSE	PROCESS|QUALITY|SCALAR	1	0	0	0	0
qoteey	qoteey#GLOBAL	W3_SOLID_WORKING_THEORY	kalt am Ende des Grades	COLD|VALUE	QUALITY|SCALAR	1	0	0	0	0
qoteos	qoteos#1	W2_PROVISIONAL_WORKING	eine bis zur Mittelstufe gekühlte Ansatzcharge nehmen	VALUE|PREPARATION|PROCESS	CARRIER|PROCESS|SCALAR	1	0	0	0	0
qotey	qotey#GLOBAL	W3_SOLID_WORKING_THEORY	kalt in der Mitte des Grades	COLD|VALUE	QUALITY|SCALAR	1	0	0	0	0
qotod	qotod#GLOBAL	W2_PROVISIONAL_WORKING	kühle den Ansatz und schließe ab	PREPARATION	CARRIER	1	0	0	0	0
qotoeey	qotoeey#GLOBAL	W2_PROVISIONAL_WORKING	kühle den Ansatz vollständig	PREPARATION	CARRIER	1	0	0	0	0
qotoiin	qotoiin#GLOBAL	W2_PROVISIONAL_WORKING	kalte Zubereitung, Form III	COLD|PREPARATION	CARRIER|QUALITY	1	0	0	0	0
qotol	qotol#GLOBAL	W3_SOLID_WORKING_THEORY	kaltes Material	COLD|MATERIAL	CARRIER|QUALITY	1	0	0	0	0
qotor	qotor#GLOBAL	W3_SOLID_WORKING_THEORY	kalte Drogenportion	COLD|AMOUNT|MATERIAL	CARRIER|QUALITY|SCALAR	1	0	0	0	0
qotshdy	qotshdy#GLOBAL	W3_SOLID_WORKING_THEORY	kalt und feucht am Anfang des Grades, abgeschlossen	COLD|MOIST|VALUE|CLOSE	PROCESS|QUALITY|SCALAR	1	0	0	0	0
qotshedy	qotshedy#GLOBAL	W3_SOLID_WORKING_THEORY	kalt und feucht in der Mitte des Grades, abgeschlossen	COLD|MOIST|VALUE|CLOSE	PROCESS|QUALITY|SCALAR	1	0	0	0	0
qotshey	qotshey#GLOBAL	W2_PROVISIONAL_WORKING	kalt und feucht in der Mitte des Grades	COLD|MOIST|VALUE	QUALITY|SCALAR	1	0	0	0	0
qotshy	qotshy#GLOBAL	W3_SOLID_WORKING_THEORY	kalt und feucht am Anfang des Grades	COLD|MOIST|VALUE	QUALITY|SCALAR	1	0	0	0	0
qoty	qoty#1	W2_PROVISIONAL_WORKING	kalt am Anfang des Grades	COLD|VALUE	QUALITY|SCALAR	1	0	0	0	0
sham	sham#GLOBAL	W3_SOLID_WORKING_THEORY	ein Maß Flüssigkeit	AMOUNT	SCALAR	1	0	0	0	0
shar	shar#GLOBAL	W3_SOLID_WORKING_THEORY	angefeuchtete Drogenfraktion I	MOIST|PART|MATERIAL	CARRIER|QUALITY	1	0	0	0	0
shckhdy	shckhdy#GLOBAL	W2_PROVISIONAL_WORKING	Arzneikompositum: feucht, Gradanfang, abgeschlossen	MOIST|VALUE|PREPARATION|CLOSE	CARRIER|PROCESS|QUALITY|SCALAR	1	0	0	0	0
shckhedy	shckhedy#GLOBAL	W3_SOLID_WORKING_THEORY	Arzneikompositum: feucht, Gradmitte, abgeschlossen	MOIST|VALUE|PREPARATION|CLOSE	CARRIER|PROCESS|QUALITY|SCALAR	1	0	0	0	0
shckhey	shckhey#GLOBAL	W3_SOLID_WORKING_THEORY	Arzneikompositum: feucht, Gradmitte	MOIST|VALUE|PREPARATION	CARRIER|QUALITY|SCALAR	1	0	0	0	0
shckhy	shckhy#V84_1	W2_PROVISIONAL_WORKING	feuchte Mischung, Anfangsstufe	MOIST|VALUE|PREPARATION	CARRIER|QUALITY|SCALAR	1	0	0	0	0
shdaiin	shdaiin#GLOBAL	W3_SOLID_WORKING_THEORY	drei Portionen eingeweichter Droge	AMOUNT|MATERIAL	CARRIER|SCALAR	1	0	0	0	0
shdal	shdal#1	W2_PROVISIONAL_WORKING	feuchtes, abgemessenes Material I, Anfangsstufe	MOIST|VALUE|MATERIAL	CARRIER|QUALITY|SCALAR	1	0	0	0	0
shdy	shdy#1	W2_PROVISIONAL_WORKING	feuchte Anfangsstufe erreicht	MOIST|VALUE	QUALITY|SCALAR	1	0	0	0	0
she	she#GLOBAL	W3_SOLID_WORKING_THEORY	feucht, attributiv gebunden	MOIST	QUALITY	1	0	0	0	0
sheal	sheal#GLOBAL	W3_SOLID_WORKING_THEORY	Rohstoffklasse I, feucht in der Gradmitte	MOIST|VALUE|MATERIAL	CARRIER|QUALITY|SCALAR	1	0	0	0	0
shear	shear#GLOBAL	W3_SOLID_WORKING_THEORY	erste Fraktion bis zur Mittelstufe einweichen	MOIST|VALUE|PART|PROCESS	CARRIER|PROCESS|QUALITY|SCALAR	1	0	0	0	0
sheckhedy	sheckhedy#GLOBAL	W3_SOLID_WORKING_THEORY	feuchtes Arzneikompositum in der Gradmitte, abgeschlossen	MOIST|VALUE|PREPARATION|CLOSE	CARRIER|PROCESS|QUALITY|SCALAR	1	0	0	0	0
sheckhey	sheckhey#GLOBAL	W3_SOLID_WORKING_THEORY	feuchtes Arzneikompositum in der Gradmitte	MOIST|VALUE|PREPARATION	CARRIER|QUALITY|SCALAR	1	0	0	0	0
sheckhy	sheckhy#1	W2_PROVISIONAL_WORKING	feuchte Mischung, Anfangsstufe	MOIST|VALUE|PREPARATION	CARRIER|QUALITY|SCALAR	1	0	0	0	0
shecphy	shecphy#1	W2_PROVISIONAL_WORKING	bis zur Mittelstufe eingeweichtes und abgeschlossenes Arzneikompositum	VALUE|PREPARATION|CLOSE	CARRIER|PROCESS|SCALAR	1	0	0	0	0
shed	shed#GLOBAL	W3_SOLID_WORKING_THEORY	Einweichen bis zur mittleren Stufe abschließen	MOIST|VALUE|PROCESS	PROCESS|QUALITY|SCALAR	1	0	0	0	0
shedaiin	shedaiin#GLOBAL	W3_SOLID_WORKING_THEORY	drei Portionen bis zur Mittelstufe eingeweichter Droge	AMOUNT|VALUE|MATERIAL	CARRIER|SCALAR	1	0	0	0	0
shedain	shedain#GLOBAL	W3_SOLID_WORKING_THEORY	zwei Portionen bis zur Mittelstufe eingeweichter Droge	AMOUNT|VALUE|MATERIAL	CARRIER|SCALAR	1	0	0	0	0
shedy	shedy#1	W3_SOLID_WORKING_THEORY	mittlere Feuchtstufe erreicht	MOIST|VALUE	QUALITY|SCALAR	1	0	0	0	0
shee	shee#GLOBAL	W3_SOLID_WORKING_THEORY	vollständig anfeuchten	MOIST	QUALITY	1	0	0	0	0
sheeal	sheeal#GLOBAL	W2_PROVISIONAL_WORKING	Rohstoffklasse I, feucht am Gradende	MOIST|VALUE|MATERIAL	CARRIER|QUALITY|SCALAR	1	0	0	0	0
sheed	sheed#GLOBAL	W3_SOLID_WORKING_THEORY	Einweichung vollständig abgeschlossen	MOIST|CLOSE	PROCESS|QUALITY	1	0	0	0	0
sheedy	sheedy#1	W2_PROVISIONAL_WORKING	feucht am Ende des Grades	MOIST|VALUE	QUALITY|SCALAR	1	0	0	0	0
sheekchy	sheekchy#GLOBAL	W2_PROVISIONAL_WORKING	vollständig anfeuchten, dann heiß-trocken ansetzen	HOT|DRY|MOIST	QUALITY	1	0	0	0	0
sheeky	sheeky#1	W2_PROVISIONAL_WORKING	vollständig einweichen, erhitzen und abschließen	HOT|MOIST|PROCESS	PROCESS|QUALITY	1	0	0	0	0
sheeo	sheeo#GLOBAL	W2_PROVISIONAL_WORKING	vollständig eingeweichter Ansatz	PREPARATION	CARRIER	1	0	0	0	0
sheeod	sheeod#GLOBAL	W2_PROVISIONAL_WORKING	vollständig eingeweichten Ansatz abschließen	PREPARATION	CARRIER	1	0	0	0	0
sheety	sheety#GLOBAL	W3_SOLID_WORKING_THEORY	vollständig angefeuchtet und gekühlt	MOIST	QUALITY	1	0	0	0	0
shek	shek#GLOBAL	W3_SOLID_WORKING_THEORY	bis zur Mittelstufe einweichen und erhitzen	HOT|MOIST|VALUE|PROCESS	PROCESS|QUALITY|SCALAR	1	0	0	0	0
shekain	shekain#GLOBAL	W2_PROVISIONAL_WORKING	bis zur Mittelstufe eingeweichte und auf Stufe II erhitzte Droge	HOT|VALUE|MATERIAL	CARRIER|QUALITY|SCALAR	1	0	0	0	0
shekal	shekal#GLOBAL	W2_PROVISIONAL_WORKING	Rohstoffklasse I: feucht in der Gradmitte; heiß am Gradanfang	HOT|MOIST|VALUE|MATERIAL	CARRIER|QUALITY|SCALAR	1	0	0	0	0
sheky	sheky#1	W2_PROVISIONAL_WORKING	bis zur Mittelstufe einweichen, erhitzen und abschließen	HOT|MOIST|VALUE|PROCESS	PROCESS|QUALITY|SCALAR	1	0	0	0	0
sheo	sheo#GLOBAL	W3_SOLID_WORKING_THEORY	Feuchtzubereitung	MOIST|PREPARATION	CARRIER|QUALITY	1	0	0	0	0
sheockhey	sheockhey#GLOBAL	W2_PROVISIONAL_WORKING	feucht angesetztes Arzneikompositum in der Gradmitte	MOIST|VALUE|PREPARATION	CARRIER|QUALITY|SCALAR	1	0	0	0	0
sheockhy	sheockhy#GLOBAL	W2_PROVISIONAL_WORKING	feucht angesetztes Arzneikompositum am Gradanfang	MOIST|VALUE|PREPARATION	CARRIER|QUALITY|SCALAR	1	0	0	0	0
sheodaiin	sheodaiin#GLOBAL	W2_PROVISIONAL_WORKING	drei Portionen eingeweichter Ansatz	AMOUNT|PREPARATION	CARRIER|SCALAR	1	0	0	0	0
sheokeedy	sheokeedy#GLOBAL	W2_PROVISIONAL_WORKING	feucht angesetzte heiße Zubereitung am Gradende, abgeschlossen	HOT|MOIST|VALUE|PREPARATION|CLOSE	CARRIER|PROCESS|QUALITY|SCALAR	1	0	0	0	0
sheokey	sheokey#GLOBAL	W2_PROVISIONAL_WORKING	feucht angesetzte heiße Zubereitung in der Gradmitte	HOT|MOIST|VALUE|PREPARATION	CARRIER|QUALITY|SCALAR	1	0	0	0	0
sheoky	sheoky#GLOBAL	W3_SOLID_WORKING_THEORY	feucht angesetzte heiße Zubereitung am Gradanfang	HOT|MOIST|VALUE|PREPARATION	CARRIER|QUALITY|SCALAR	1	0	0	0	0
sheol	sheol#GLOBAL	W3_SOLID_WORKING_THEORY	feuchtes Material	MOIST|MATERIAL	CARRIER|QUALITY	1	0	0	0	0
sheoldy	sheoldy#GLOBAL	W2_PROVISIONAL_WORKING	Drogenstoff bis zur Mittelstufe einweichen und fertigstellen	MOIST|VALUE|MATERIAL|PROCESS|CLOSE	CARRIER|PROCESS|QUALITY|SCALAR	1	0	0	0	0
sheolkain	sheolkain#GLOBAL	W2_PROVISIONAL_WORKING	erhitze den eingeweichten Drogenstoff auf Stufe II	HOT|VALUE|MATERIAL|PROCESS	CARRIER|PROCESS|QUALITY|SCALAR	1	0	0	0	0
sheor	sheor#GLOBAL	W3_SOLID_WORKING_THEORY	feuchter Drogenteil	MOIST|PART|MATERIAL	CARRIER|QUALITY	1	0	0	0	0
sheoy	sheoy#GLOBAL	W2_PROVISIONAL_WORKING	feucht angesetzte Zubereitung am Gradanfang	MOIST|VALUE|PREPARATION	CARRIER|QUALITY|SCALAR	1	0	0	0	0
shes	shes#GLOBAL	W3_SOLID_WORKING_THEORY	feuchtes Drogenmaterial, Mittelstufe	MOIST|VALUE|MATERIAL	CARRIER|QUALITY|SCALAR	1	0	0	0	0
shety	shety#GLOBAL	W3_SOLID_WORKING_THEORY	feucht-kalt ansetzen	COLD|MOIST	QUALITY	1	0	0	0	0
shey	shey#1	W2_PROVISIONAL_WORKING	feucht in der Mitte des Grades	MOIST|VALUE	QUALITY|SCALAR	1	0	0	0	0
sheyteedy	sheyteedy#GLOBAL	W2_PROVISIONAL_WORKING	bis zur Mittelstufe einweichen, dann vollständig abkühlen und abschließen	COLD|MOIST|VALUE|PROCESS	PROCESS|QUALITY|SCALAR	1	0	0	0	0
shkaiin	shkaiin#GLOBAL	W3_SOLID_WORKING_THEORY	eingeweichte und erhitzte Droge auf Stufe III	HOT|VALUE|MATERIAL	CARRIER|QUALITY|SCALAR	1	0	0	0	0
shkain	shkain#GLOBAL	W2_PROVISIONAL_WORKING	eingeweichte und erhitzte Droge auf Stufe II	HOT|VALUE|MATERIAL	CARRIER|QUALITY|SCALAR	1	0	0	0	0
sho	sho#GLOBAL	W3_SOLID_WORKING_THEORY	feuchter Ansatz	MOIST|PREPARATION	CARRIER|QUALITY	1	0	0	0	0
shockhey	shockhey#GLOBAL	W3_SOLID_WORKING_THEORY	Arzneikompositum im Feuchtansatz in der Gradmitte	MOIST|VALUE|PREPARATION	CARRIER|QUALITY|SCALAR	1	0	0	0	0
shockhy	shockhy#GLOBAL	W3_SOLID_WORKING_THEORY	Arzneikompositum im Feuchtansatz am Gradanfang	MOIST|VALUE|PREPARATION	CARRIER|QUALITY|SCALAR	1	0	0	0	0
shodaiin	shodaiin#GLOBAL	W3_SOLID_WORKING_THEORY	drei Portionen Feuchtansatz	MOIST|AMOUNT|PREPARATION	CARRIER|QUALITY|SCALAR	1	0	0	0	0
shody	shody#GLOBAL	W3_SOLID_WORKING_THEORY	vollständig eingeweichter Ansatz	PREPARATION	CARRIER	1	0	0	0	0
shoiin	shoiin#GLOBAL	W3_SOLID_WORKING_THEORY	Feuchtansatz, Form III	MOIST|PREPARATION	CARRIER|QUALITY	1	0	0	0	0
shokaiin	shokaiin#GLOBAL	W3_SOLID_WORKING_THEORY	feucht-heißer Ansatz, Grad III	HOT|MOIST|VALUE|PREPARATION	CARRIER|QUALITY|SCALAR	1	0	0	0	0
shokal	shokal#GLOBAL	W2_PROVISIONAL_WORKING	Feuchtansatz aus heißem Rohstoff Klasse I am Gradanfang	HOT|MOIST|VALUE|MATERIAL|PREPARATION	CARRIER|QUALITY|SCALAR	1	0	0	0	0
shokeey	shokeey#GLOBAL	W2_PROVISIONAL_WORKING	heiß-feuchter Ansatz am Gradende	HOT|MOIST|VALUE|PREPARATION	CARRIER|QUALITY|SCALAR	1	0	0	0	0
shokey	shokey#GLOBAL	W3_SOLID_WORKING_THEORY	heiß-feuchter Ansatz in der Gradmitte	HOT|MOIST|VALUE|PREPARATION	CARRIER|QUALITY|SCALAR	1	0	0	0	0
shoko	shoko#V84_1	W2_PROVISIONAL_WORKING	erhitzte Feuchtzubereitung	HOT|MOIST|PREPARATION	CARRIER|QUALITY	1	0	0	0	0
shokol	shokol#GLOBAL	W2_PROVISIONAL_WORKING	eingeweichten Drogenstoff im Ansatz erhitzen	HOT|MATERIAL|PREPARATION|PROCESS	CARRIER|PROCESS|QUALITY	1	0	0	0	0
shoky	shoky#GLOBAL	W3_SOLID_WORKING_THEORY	heiß-feuchter Ansatz am Gradanfang	HOT|MOIST|VALUE|PREPARATION	CARRIER|QUALITY|SCALAR	1	0	0	0	0
shol	shol#1	W2_PROVISIONAL_WORKING	feucht	MOIST	QUALITY	1	0	0	0	0
sholdy	sholdy#GLOBAL	W3_SOLID_WORKING_THEORY	vollständig eingeweichte Droge	MATERIAL	CARRIER	1	0	0	0	0
sholkeedy	sholkeedy#GLOBAL	W2_PROVISIONAL_WORKING	feuchte Drogenbasis, vollständig erhitzt	HOT|MOIST|MATERIAL	CARRIER|QUALITY	1	0	0	0	0
shoral	shoral#1	W2_PROVISIONAL_WORKING	Blütenrohdroge I	MATERIAL	CARRIER	1	0	0	0	0
shotchy	shotchy#GLOBAL	W2_PROVISIONAL_WORKING	Feuchtansatz aus kalt getrockneter Droge in Grundform	COLD|DRY|MOIST|MATERIAL|PREPARATION	CARRIER|QUALITY	1	0	0	0	0
shtal	shtal#GLOBAL	W2_PROVISIONAL_WORKING	Rohstoffklasse I, feucht-kalt am Gradanfang	COLD|MOIST|VALUE|MATERIAL	CARRIER|QUALITY|SCALAR	1	0	0	0	0
tar	tar#1	W2_PROVISIONAL_WORKING	kalter Drogenanteil I	COLD|PART|MATERIAL	CARRIER|QUALITY	1	0	0	0	0
taraiin	taraiin#GLOBAL	W2_PROVISIONAL_WORKING	drei Teile der ersten gekühlten Drogenfraktion	PART|MATERIAL	CARRIER	1	0	0	0	0
taral	taral#GLOBAL	W2_PROVISIONAL_WORKING	kalte Rohdrogenfraktion I	COLD|PART|MATERIAL	CARRIER|QUALITY	1	0	0	0	0
tchal	tchal#GLOBAL	W2_PROVISIONAL_WORKING	Rohstoffklasse I, kalt-trocken am Gradanfang	COLD|DRY|VALUE|MATERIAL	CARRIER|QUALITY|SCALAR	1	0	0	0	0
tchar	tchar#GLOBAL	W3_SOLID_WORKING_THEORY	erste Drogenfraktion abkühlen und trocknen	COLD|DRY|PART|MATERIAL|PROCESS	CARRIER|PROCESS|QUALITY	1	0	0	0	0
tchdy	tchdy#1	W2_PROVISIONAL_WORKING	kalt-trockene Anfangsstufe erreicht	COLD|DRY|VALUE	QUALITY|SCALAR	1	0	0	0	0
tchedaiin	tchedaiin#1	W2_PROVISIONAL_WORKING	abgemessene kalt-trockene Menge III, Mittelstufe	COLD|DRY|AMOUNT|VALUE	QUALITY|SCALAR	1	0	0	0	0
tchedy	tchedy#1	W2_PROVISIONAL_WORKING	kalt-trockene Mittelstufe erreicht	COLD|DRY|VALUE	QUALITY|SCALAR	1	0	0	0	0
tcheey	tcheey#GLOBAL	W3_SOLID_WORKING_THEORY	kalt und trocken am Ende des Grades	COLD|DRY|VALUE	QUALITY|SCALAR	1	0	0	0	0
tcheody	tcheody#1	W2_PROVISIONAL_WORKING	abkühlen, bis zur Mittelstufe trocknen und ansetzen	COLD|DRY|VALUE|PROCESS	PROCESS|QUALITY|SCALAR	1	0	0	0	0
tcheol	tcheol#GLOBAL	W3_SOLID_WORKING_THEORY	kalt-trockener Drogenstoff	COLD|DRY|MATERIAL	CARRIER|QUALITY	1	0	0	0	0
tcheor	tcheor#GLOBAL	W2_PROVISIONAL_WORKING	kalt-trockener Drogenteil	COLD|DRY|PART|MATERIAL	CARRIER|QUALITY	1	0	0	0	0
tchey	tchey#GLOBAL	W3_SOLID_WORKING_THEORY	kalt und trocken in der Mitte des Grades	COLD|DRY|VALUE	QUALITY|SCALAR	1	0	0	0	0
tcho	tcho#GLOBAL	W3_SOLID_WORKING_THEORY	Kalt-Trockenansatz	COLD|DRY|PREPARATION	CARRIER|QUALITY	1	0	0	0	0
tchoky	tchoky#GLOBAL	W2_PROVISIONAL_WORKING	kühle den Trockenansatz und erwärme ihn anschließend leicht	HOT|DRY|PREPARATION	CARRIER|QUALITY	1	0	0	0	0
tchol	tchol#GLOBAL	W3_SOLID_WORKING_THEORY	kalt-trockenes Drogenmaterial	COLD|DRY|MATERIAL	CARRIER|QUALITY	1	0	0	0	0
tchor	tchor#GLOBAL	W3_SOLID_WORKING_THEORY	kalt-trockene Drogenportion	COLD|DRY|AMOUNT|MATERIAL	CARRIER|QUALITY|SCALAR	1	0	0	0	0
tchy	tchy#GLOBAL	W3_SOLID_WORKING_THEORY	kalt und trocken am Anfang des Grades	COLD|DRY|VALUE	QUALITY|SCALAR	1	0	0	0	0
tdam	tdam#GLOBAL	W2_PROVISIONAL_WORKING	ein Maß kalte Droge	COLD|AMOUNT|MATERIAL	CARRIER|QUALITY|SCALAR	1	0	0	0	0
tedy	tedy#GLOBAL	W3_SOLID_WORKING_THEORY	kalt in der Mitte des Grades, abgeschlossen	COLD|VALUE|CLOSE	PROCESS|QUALITY|SCALAR	1	0	0	0	0
teedar	teedar#GLOBAL	W2_PROVISIONAL_WORKING	abgemessene kalte Fraktion I, Endstufe	COLD|VALUE|PART	CARRIER|QUALITY|SCALAR	1	0	0	0	0
teedy	teedy#GLOBAL	W3_SOLID_WORKING_THEORY	kalt am Ende des Grades, abgeschlossen	COLD|VALUE|CLOSE	PROCESS|QUALITY|SCALAR	1	0	0	0	0
teey	teey#GLOBAL	W3_SOLID_WORKING_THEORY	kalt am Ende des Grades	COLD|VALUE	QUALITY|SCALAR	1	0	0	0	0
teody	teody#GLOBAL	W2_PROVISIONAL_WORKING	kühle den Ansatz ab und schließe	PREPARATION	CARRIER	1	0	0	0	0
teol	teol#GLOBAL	W3_SOLID_WORKING_THEORY	Drogenstoff auf mittlerer Kühlstufe	VALUE|MATERIAL	CARRIER|SCALAR	1	0	0	0	0
tey	tey#GLOBAL	W3_SOLID_WORKING_THEORY	kalt in der Mitte des Grades	COLD|VALUE	QUALITY|SCALAR	1	0	0	0	0
tody	tody#GLOBAL	W3_SOLID_WORKING_THEORY	kalten Ansatz fertigstellen	COLD|PREPARATION|CLOSE	CARRIER|PROCESS|QUALITY	1	0	0	0	0
toiin	toiin#GLOBAL	W2_PROVISIONAL_WORKING	kalte Zubereitung, Form III	COLD|PREPARATION	CARRIER|QUALITY	1	0	0	0	0
tol	tol#1	W2_PROVISIONAL_WORKING	kalt	COLD	QUALITY	1	0	0	0	0
toldy	toldy#GLOBAL	W2_PROVISIONAL_WORKING	fertiggestellter kalter Drogenstoff	COLD|MATERIAL|CLOSE	CARRIER|PROCESS|QUALITY	1	0	0	0	0
tolkain	tolkain#GLOBAL	W2_PROVISIONAL_WORKING	gekühltes Material, wiedererwärmt auf Stufe II	HOT|VALUE|MATERIAL	CARRIER|QUALITY|SCALAR	1	0	0	0	0
tor	tor#GLOBAL	W3_SOLID_WORKING_THEORY	kalte Drogenportion	COLD|AMOUNT|MATERIAL	CARRIER|QUALITY|SCALAR	1	0	0	0	0
tshdy	tshdy#GLOBAL	W3_SOLID_WORKING_THEORY	kalt und feucht am Anfang des Grades, abgeschlossen	COLD|MOIST|VALUE|CLOSE	PROCESS|QUALITY|SCALAR	1	0	0	0	0
tshedy	tshedy#GLOBAL	W3_SOLID_WORKING_THEORY	kalt und feucht in der Mitte des Grades, abgeschlossen	COLD|MOIST|VALUE|CLOSE	PROCESS|QUALITY|SCALAR	1	0	0	0	0
tsheey	tsheey#GLOBAL	W2_PROVISIONAL_WORKING	kalt und feucht am Ende des Grades	COLD|MOIST|VALUE	QUALITY|SCALAR	1	0	0	0	0
tshoiin	tshoiin#GLOBAL	W2_PROVISIONAL_WORKING	kalter Feuchtansatz in Form III	COLD|MOIST|PREPARATION	CARRIER|QUALITY	1	0	0	0	0
tshy	tshy#GLOBAL	W3_SOLID_WORKING_THEORY	kalt und feucht am Anfang des Grades	COLD|MOIST|VALUE	QUALITY|SCALAR	1	0	0	0	0
ty	ty#GLOBAL	W3_SOLID_WORKING_THEORY	kalt am Anfang des Grades	COLD|VALUE	QUALITY|SCALAR	1	0	0	0	0
yched	yched#GLOBAL	W2_PROVISIONAL_WORKING	trockne hiervon bis zur Mittelstufe und schließe ab	DRY|VALUE	QUALITY|SCALAR	1	0	0	0	0
ychedaiin	ychedaiin#1	W2_PROVISIONAL_WORKING	drei Portionen der bis zur Mittelstufe getrockneten Droge abmessen	DRY|AMOUNT|VALUE|MATERIAL|PROCESS	CARRIER|PROCESS|QUALITY|SCALAR	1	0	0	0	0
ychedy	ychedy#1	W2_PROVISIONAL_WORKING	bis zur Mittelstufe getrocknet und abgeschlossen	DRY|VALUE|CLOSE	PROCESS|QUALITY|SCALAR	1	0	0	0	0
ycheedy	ycheedy#1	W2_PROVISIONAL_WORKING	hiervon bis zur Endstufe trocknen	DRY|VALUE|PROCESS	PROCESS|QUALITY|SCALAR	1	0	0	0	0
ycheeo	ycheeo#GLOBAL	W3_SOLID_WORKING_THEORY	Eintrag: zweiter Trockenansatz	DRY|PREPARATION|PASS	CARRIER|QUALITY|SCALAR	1	0	0	0	0
