audit_occurrence_id	target_rank	selection_class	joint_tuple_id	event_serial	section	page	record_unit_id	locus	field_id	statement_id	surface_display_only	formal_formula_opaque	terminal_status	line_position	field_position	statement_position	record_position	previous_exact_tuple_in_record	next_exact_tuple_in_record	strict_formal_prompt	legacy_selected_mnemonic	parse_status	legacy_iatromedical_expansion_not_evidence	legacy_practical_expansion_not_evidence	atomic_minimal_gloss_tested	occurrence_assessment	close_confound_flag	source_attestation_match	portable_dictionary_decision	semantic_ceiling
O086	9	V69_REUSABLE_CONTROL	dcda95c81a5460feb191	343	BIOLOGICAL	f83r	B4	f83r.37	F121	B4-S011	sol	FRAME_O(LINK)	NONCLOSE	START	START	MIDDLE	MIDDLE	6f7ff8287eddf4da9fdb	b958a512ca6a3559e86e	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN	UNKNOWN	UNIQUE_FORMAL_ONLY	[FORMAL:AKTIVEN_ARBEITSSTAND_VERKNÜPFEN;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B4:I005;PREVIOUS_ITEM=B4:I004] [EXEMPLAR:A010+A011+A013+A023:den recordlokalen aktiven Posten im Arbeitsgang fortführen]	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL_ARGUMENT[aktive Charge/Rücklauf des Feldes F121]	NONE__FORMAL_OPERATION	FORMAL_REPETITION_ONLY__NOT_A_WORD_TEST	NO	NONE	FORMAL_LABEL_NOT_WORD	OCCURRENCE_AUDIT_NOT_TRANSLATION
O087	9	V69_REUSABLE_CONTROL	dcda95c81a5460feb191	366	BIOLOGICAL	f83r	B5	f83r.48	F132	B5-S003	cheol	FRAME_O(LINK)	NONCLOSE	MIDDLE	MIDDLE	MIDDLE	MIDDLE	dd0ecaf5e27d81befffc	8c97dfde96fbc78e3355	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN	UNKNOWN	UNIQUE_FORMAL_ONLY	[FORMAL:AKTIVEN_ARBEITSSTAND_VERKNÜPFEN;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B5:I001;PREVIOUS_ITEM=B5:I002] [EXEMPLAR:A010+A011+A013+A024:den recordlokalen aktiven Posten im Arbeitsgang fortführen]	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL_ARGUMENT[aktive Charge/Rücklauf des Feldes F132]	NONE__FORMAL_OPERATION	FORMAL_REPETITION_ONLY__NOT_A_WORD_TEST	NO	NONE	FORMAL_LABEL_NOT_WORD	OCCURRENCE_AUDIT_NOT_TRANSLATION
O088	9	V69_REUSABLE_CONTROL	dcda95c81a5460feb191	370	BIOLOGICAL	f83r	B5	f83r.49	F133	B5-S003	sol	FRAME_O(LINK)	NONCLOSE	START	START	MIDDLE	MIDDLE	2f1c5e56e8f0ff459065	fcc1deda9e24ec268eb0	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN	UNKNOWN	UNIQUE_FORMAL_ONLY	[FORMAL:AKTIVEN_ARBEITSSTAND_VERKNÜPFEN;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B5:I001;PREVIOUS_ITEM=B5:I002] [EXEMPLAR:A010+A011+A013+A024:den recordlokalen aktiven Posten im Arbeitsgang fortführen]	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL_ARGUMENT[aktive Charge/Rücklauf des Feldes F133]	NONE__FORMAL_OPERATION	FORMAL_REPETITION_ONLY__NOT_A_WORD_TEST	NO	NONE	FORMAL_LABEL_NOT_WORD	OCCURRENCE_AUDIT_NOT_TRANSLATION
O089	9	V69_REUSABLE_CONTROL	dcda95c81a5460feb191	376	BIOLOGICAL	f83r	B6	f83r.52	F134	B6-S001	ol	FRAME_O(LINK)	NONCLOSE	END	END	MIDDLE	MIDDLE	3e9c7f217843b588489d	2f1c5e56e8f0ff459065	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN	UNKNOWN	UNIQUE_FORMAL_ONLY	[FORMAL:AKTIVEN_ARBEITSSTAND_VERKNÜPFEN;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B6:I001;PREVIOUS_ITEM=B6:I002] [EXEMPLAR:A010+A011+A013+A025:den recordlokalen aktiven Posten im Arbeitsgang fortführen]	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL_ARGUMENT[aktive Charge/Rücklauf des Feldes F134]	NONE__FORMAL_OPERATION	FORMAL_REPETITION_ONLY__NOT_A_WORD_TEST	NO	NONE	FORMAL_LABEL_NOT_WORD	OCCURRENCE_AUDIT_NOT_TRANSLATION
O090	9	V69_REUSABLE_CONTROL	dcda95c81a5460feb191	378	BIOLOGICAL	f83r	B6	f83r.54	F135	B6-S001	ol	FRAME_O(LINK)	NONCLOSE	MIDDLE	MIDDLE	MIDDLE	MIDDLE	2f1c5e56e8f0ff459065	53cd0637c6820ba5e91f	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN	UNKNOWN	UNIQUE_FORMAL_ONLY	[FORMAL:AKTIVEN_ARBEITSSTAND_VERKNÜPFEN;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B6:I001;PREVIOUS_ITEM=B6:I002] [EXEMPLAR:A010+A011+A013+A025:den recordlokalen aktiven Posten im Arbeitsgang fortführen]	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL_ARGUMENT[aktive Charge/Rücklauf des Feldes F135]	NONE__FORMAL_OPERATION	FORMAL_REPETITION_ONLY__NOT_A_WORD_TEST	NO	NONE	FORMAL_LABEL_NOT_WORD	OCCURRENCE_AUDIT_NOT_TRANSLATION
O091	10	V69_REUSABLE_CONTROL	dd0ecaf5e27d81befffc	82	HERBAL	f56r	H5	f56r.7	F015	H5-S001	dal	OPAQUE_PAYLOAD	NONCLOSE	END	END	END	MIDDLE	276a7c2d74d1143446f4	d665560c8ff80799a82c	NONE	ZIEL?	UNIQUE_EXACT	[CARD:ZIEL?] [EXEMPLAR:an der örtlich bezeichneten Hautstelle]	ZIEL?=Arbeitsziel setzen oder bestätigen ; LOCAL[Zieladresse H5-T01 nach dem Auftrag im Register festhalten]	TARGET_OR_DESTINATION?	LEGACY_EXPANSION_CONSISTENT_BUT_CIRCULAR	NO	NONE	EXEMPLAR_VALUE_UNKNOWN	OCCURRENCE_AUDIT_NOT_TRANSLATION
O092	10	V69_REUSABLE_CONTROL	dd0ecaf5e27d81befffc	109	BIOLOGICAL	f81v	B1	f81v.2	F022	B1-S002	al	OPAQUE_PAYLOAD	NONCLOSE	MIDDLE	MIDDLE	MIDDLE	MIDDLE	94df4847b7b16c98394a	dcda95c81a5460feb191	NONE	ZIEL?	UNIQUE_EXACT	[CARD:ZIEL?] [REGISTER:OWNER=B1:O01;TARGET/STATION=B1:T005] [EXEMPLAR:A003+A010+A011+A013+A014+A020:den aktiven Posten an der örtlich bezeichneten Station führen]	ZIEL?=Arbeitsziel setzen oder bestätigen ; LOCAL_ARGUMENT[Zieladresse=Grundbecken A mit Wärmestelle W1, Rinne R1 und Rücklauf R0]	TARGET_OR_DESTINATION?	LEGACY_EXPANSION_CONSISTENT_BUT_CIRCULAR	NO	NONE	EXEMPLAR_VALUE_UNKNOWN	OCCURRENCE_AUDIT_NOT_TRANSLATION
O093	10	V69_REUSABLE_CONTROL	dd0ecaf5e27d81befffc	156	BIOLOGICAL	f81v	B1	f81v.24	F039	B1-S017	sal	OPAQUE_PAYLOAD	NONCLOSE	MIDDLE	START	START	MIDDLE	bc4f1f5c006c74a4d26d	a06244ef1f2b37ca44c1	NONE	ZIEL?	UNIQUE_EXACT	[CARD:ZIEL?] [REGISTER:OWNER=B1:O01;TARGET/STATION=B1:T015] [EXEMPLAR:A003+A010+A011+A013+A014+A020:den aktiven Posten an der örtlich bezeichneten Station führen]	ZIEL?=Arbeitsziel setzen oder bestätigen ; LOCAL_ARGUMENT[Zieladresse=Grundbecken A mit Wärmestelle W1, Rinne R1 und Rücklauf R0]	TARGET_OR_DESTINATION?	LEGACY_EXPANSION_CONSISTENT_BUT_CIRCULAR	NO	NONE	EXEMPLAR_VALUE_UNKNOWN	OCCURRENCE_AUDIT_NOT_TRANSLATION
O094	10	V69_REUSABLE_CONTROL	dd0ecaf5e27d81befffc	166	BIOLOGICAL	f81v	B1	f81v.27	F044	B1-S021	chal	OPAQUE_PAYLOAD	NONCLOSE	END	SINGLE	SINGLE	END	d68bc8de3bcee09db23c	RECORD_END	NONE	ZIEL?	UNIQUE_EXACT	[CARD:ZIEL?] [REGISTER:OWNER=B1:O01;TARGET/STATION=B1:T018] [EXEMPLAR:A003+A010+A011+A013+A014+A020:den aktiven Posten an der örtlich bezeichneten Station führen]	ZIEL?=Arbeitsziel setzen oder bestätigen ; LOCAL_ARGUMENT[Zieladresse=Grundbecken A mit Wärmestelle W1, Rinne R1 und Rücklauf R0]	TARGET_OR_DESTINATION?	LEGACY_EXPANSION_CONSISTENT_BUT_CIRCULAR	NO	NONE	EXEMPLAR_VALUE_UNKNOWN	OCCURRENCE_AUDIT_NOT_TRANSLATION
O095	10	V69_REUSABLE_CONTROL	dd0ecaf5e27d81befffc	214	BIOLOGICAL	f82r	B2	f82r.26	F063	B2-S016	cheal	OPAQUE_PAYLOAD	NONCLOSE	MIDDLE	START	START	MIDDLE	7d25241b0e56c836372a	0f15effeca7ab10bb026	NONE	ZIEL?	UNIQUE_EXACT	[CARD:ZIEL?] [REGISTER:OWNER=B2:O01;TARGET/STATION=B2:T011] [EXEMPLAR:A003+A010+A011+A013+A014+A021:den aktiven Posten an der örtlich bezeichneten Station führen]	ZIEL?=Arbeitsziel setzen oder bestätigen ; LOCAL_ARGUMENT[Zieladresse=Teilbecken B mit Zugängen Z1-Z3, Wärmestelle W2, Filter F2 und Auslass A2]	TARGET_OR_DESTINATION?	LEGACY_EXPANSION_CONSISTENT_BUT_CIRCULAR	NO	NONE	EXEMPLAR_VALUE_UNKNOWN	OCCURRENCE_AUDIT_NOT_TRANSLATION
O096	10	V69_REUSABLE_CONTROL	dd0ecaf5e27d81befffc	268	BIOLOGICAL	f83r	B3	f83r.14	F091	B3-S020	dal	OPAQUE_PAYLOAD	NONCLOSE	MIDDLE	START	START	MIDDLE	db167f8e9b53eefb58f8	de7321bface5628e35d6	NONE	ZIEL?	UNIQUE_EXACT	[CARD:ZIEL?] [REGISTER:OWNER=B3:O01;TARGET/STATION=B3:T009] [EXEMPLAR:A003+A010+A011+A013+A014+A022:den aktiven Posten an der örtlich bezeichneten Station führen]	ZIEL?=Arbeitsziel setzen oder bestätigen ; LOCAL_ARGUMENT[Zieladresse=Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3]	TARGET_OR_DESTINATION?	LEGACY_EXPANSION_CONSISTENT_BUT_CIRCULAR	NO	NONE	EXEMPLAR_VALUE_UNKNOWN	OCCURRENCE_AUDIT_NOT_TRANSLATION
O097	10	V69_REUSABLE_CONTROL	dd0ecaf5e27d81befffc	272	BIOLOGICAL	f83r	B3	f83r.14	F092	B3-S021	dal	OPAQUE_PAYLOAD	NONCLOSE	MIDDLE	MIDDLE	MIDDLE	MIDDLE	e0b630cb1b5df5e7105b	b921a237be883a820352	NONE	ZIEL?	UNIQUE_EXACT	[CARD:ZIEL?] [REGISTER:OWNER=B3:O01;TARGET/STATION=B3:T010] [EXEMPLAR:A003+A010+A011+A013+A014+A022:den aktiven Posten an der örtlich bezeichneten Station führen]	ZIEL?=Arbeitsziel setzen oder bestätigen ; LOCAL_ARGUMENT[Zieladresse=Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3]	TARGET_OR_DESTINATION?	LEGACY_EXPANSION_CONSISTENT_BUT_CIRCULAR	NO	NONE	EXEMPLAR_VALUE_UNKNOWN	OCCURRENCE_AUDIT_NOT_TRANSLATION
O098	10	V69_REUSABLE_CONTROL	dd0ecaf5e27d81befffc	278	BIOLOGICAL	f83r	B3	f83r.15	F093	B3-S021	tal	OPAQUE_PAYLOAD	NONCLOSE	MIDDLE	MIDDLE	MIDDLE	MIDDLE	b921a237be883a820352	e0b630cb1b5df5e7105b	NONE	ZIEL?	UNIQUE_EXACT	[CARD:ZIEL?] [REGISTER:OWNER=B3:O01;TARGET/STATION=B3:T010] [EXEMPLAR:A003+A010+A011+A013+A014+A022:den aktiven Posten an der örtlich bezeichneten Station führen]	ZIEL?=Arbeitsziel setzen oder bestätigen ; LOCAL_ARGUMENT[Zieladresse=Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3]	TARGET_OR_DESTINATION?	LEGACY_EXPANSION_CONSISTENT_BUT_CIRCULAR	NO	NONE	EXEMPLAR_VALUE_UNKNOWN	OCCURRENCE_AUDIT_NOT_TRANSLATION
O099	10	V69_REUSABLE_CONTROL	dd0ecaf5e27d81befffc	359	BIOLOGICAL	f83r	B4	f83r.41	F127	B4-S016	dal	OPAQUE_PAYLOAD	NONCLOSE	END	END	MIDDLE	MIDDLE	94df4847b7b16c98394a	883a6708116c342cb10b	NONE	ZIEL?	UNIQUE_EXACT	[CARD:ZIEL?] [REGISTER:OWNER=B4:O01;TARGET/STATION=B4:T012] [EXEMPLAR:A003+A010+A011+A013+A014+A023:den aktiven Posten an der örtlich bezeichneten Station führen]	ZIEL?=Arbeitsziel setzen oder bestätigen ; LOCAL_ARGUMENT[Zieladresse=Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4]	TARGET_OR_DESTINATION?	LEGACY_EXPANSION_CONSISTENT_BUT_CIRCULAR	NO	NONE	EXEMPLAR_VALUE_UNKNOWN	OCCURRENCE_AUDIT_NOT_TRANSLATION
O100	10	V69_REUSABLE_CONTROL	dd0ecaf5e27d81befffc	365	BIOLOGICAL	f83r	B5	f83r.48	F132	B5-S003	dal	OPAQUE_PAYLOAD	NONCLOSE	START	START	MIDDLE	MIDDLE	abb23e5e6936b4147f76	dcda95c81a5460feb191	NONE	ZIEL?	UNIQUE_EXACT	[CARD:ZIEL?] [REGISTER:OWNER=B5:O01;TARGET/STATION=B5:T002] [EXEMPLAR:A003+A010+A011+A013+A014+A024:den aktiven Posten an der örtlich bezeichneten Station führen]	ZIEL?=Arbeitsziel setzen oder bestätigen ; LOCAL_ARGUMENT[Zieladresse=Übergabebecken E mit Wärmeschale W5 und Leitung L5]	TARGET_OR_DESTINATION?	LEGACY_EXPANSION_CONSISTENT_BUT_CIRCULAR	NO	NONE	EXEMPLAR_VALUE_UNKNOWN	OCCURRENCE_AUDIT_NOT_TRANSLATION
O101	11	V69_REUSABLE_CONTROL	de7321bface5628e35d6	210	BIOLOGICAL	f82r	B2	f82r.23	F060	B2-S013	lchedy	CLOSE(OPAQUE_PAYLOAD)	TERMINAL	MIDDLE	SINGLE	SINGLE	MIDDLE	d25110e0d8488927278f	29e0eb222ef2fb99523a	NONE	ABLASSEN?	UNIQUE_EXACT	[CARD:ABLASSEN?] [REGISTER:ACTIVE_ITEM/PREPARATION=B2:I003;TARGET/STATION=B2:T009] [EXEMPLAR:A001+A002+A003+A011+A013+A021:die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen]	ABLASSEN?=aktive Charge ablassen und abschließen ; LOCAL_ARGUMENT[Unterlauf von Teilbecken B mit Zugängen Z1-Z3, Wärmestelle W2, Filter F2 und Auslass A2]	DRAIN_OR_DISCHARGE?	TERMINAL_CLOSE_CONFOUND__ACTION_NOT_IDENTIFIED	YES	NONE	EXEMPLAR_VALUE_UNKNOWN	OCCURRENCE_AUDIT_NOT_TRANSLATION
O102	11	V69_REUSABLE_CONTROL	de7321bface5628e35d6	235	BIOLOGICAL	f83r	B3	f83r.3	F073	B3-S003	lchedy	CLOSE(OPAQUE_PAYLOAD)	TERMINAL	MIDDLE	END	END	MIDDLE	b921a237be883a820352	b5fcea1eaed06b2f2291	NONE	ABLASSEN?	UNIQUE_EXACT	[CARD:ABLASSEN?] [REGISTER:ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T001] [EXEMPLAR:A001+A002+A003+A011+A013+A022:die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen]	ABLASSEN?=aktive Charge ablassen und abschließen ; LOCAL_ARGUMENT[Unterlauf von Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3]	DRAIN_OR_DISCHARGE?	TERMINAL_CLOSE_CONFOUND__ACTION_NOT_IDENTIFIED	YES	NONE	EXEMPLAR_VALUE_UNKNOWN	OCCURRENCE_AUDIT_NOT_TRANSLATION
O103	11	V69_REUSABLE_CONTROL	de7321bface5628e35d6	246	BIOLOGICAL	f83r	B3	f83r.6	F078	B3-S008	lchedy	CLOSE(OPAQUE_PAYLOAD)	TERMINAL	MIDDLE	SINGLE	SINGLE	MIDDLE	7d25241b0e56c836372a	276a7c2d74d1143446f4	NONE	ABLASSEN?	UNIQUE_EXACT	[CARD:ABLASSEN?] [REGISTER:ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T004] [EXEMPLAR:A001+A002+A003+A011+A013+A022:die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen]	ABLASSEN?=aktive Charge ablassen und abschließen ; LOCAL_ARGUMENT[Unterlauf von Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3]	DRAIN_OR_DISCHARGE?	TERMINAL_CLOSE_CONFOUND__ACTION_NOT_IDENTIFIED	YES	NONE	EXEMPLAR_VALUE_UNKNOWN	OCCURRENCE_AUDIT_NOT_TRANSLATION
O104	11	V69_REUSABLE_CONTROL	de7321bface5628e35d6	262	BIOLOGICAL	f83r	B3	f83r.11	F085	B3-S015	lchedy	CLOSE(OPAQUE_PAYLOAD)	TERMINAL	MIDDLE	SINGLE	SINGLE	MIDDLE	03626ca94cb17800d767	2b7fa918d1b2f5c656e3	NONE	ABLASSEN?	UNIQUE_EXACT	[CARD:ABLASSEN?] [REGISTER:ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T007] [EXEMPLAR:A001+A002+A003+A011+A013+A022:die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen]	ABLASSEN?=aktive Charge ablassen und abschließen ; LOCAL_ARGUMENT[Unterlauf von Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3]	DRAIN_OR_DISCHARGE?	TERMINAL_CLOSE_CONFOUND__ACTION_NOT_IDENTIFIED	YES	NONE	EXEMPLAR_VALUE_UNKNOWN	OCCURRENCE_AUDIT_NOT_TRANSLATION
O105	11	V69_REUSABLE_CONTROL	de7321bface5628e35d6	269	BIOLOGICAL	f83r	B3	f83r.14	F091	B3-S020	lchedy	CLOSE(OPAQUE_PAYLOAD)	TERMINAL	MIDDLE	END	END	MIDDLE	dd0ecaf5e27d81befffc	b5fcea1eaed06b2f2291	NONE	ABLASSEN?	UNIQUE_EXACT	[CARD:ABLASSEN?] [REGISTER:ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T009] [EXEMPLAR:A001+A002+A003+A011+A013+A022:die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen]	ABLASSEN?=aktive Charge ablassen und abschließen ; LOCAL_ARGUMENT[Unterlauf von Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3]	DRAIN_OR_DISCHARGE?	TERMINAL_CLOSE_CONFOUND__ACTION_NOT_IDENTIFIED	YES	NONE	EXEMPLAR_VALUE_UNKNOWN	OCCURRENCE_AUDIT_NOT_TRANSLATION
O106	11	V69_REUSABLE_CONTROL	de7321bface5628e35d6	282	BIOLOGICAL	f83r	B3	f83r.15	F095	B3-S023	lchedy	CLOSE(OPAQUE_PAYLOAD)	TERMINAL	END	SINGLE	SINGLE	MIDDLE	4de12cf322dfb76ded1e	259b2b3b0bf859882e2c	NONE	ABLASSEN?	UNIQUE_EXACT	[CARD:ABLASSEN?] [REGISTER:ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T010] [EXEMPLAR:A001+A002+A003+A011+A013+A022:die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen]	ABLASSEN?=aktive Charge ablassen und abschließen ; LOCAL_ARGUMENT[Unterlauf von Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3]	DRAIN_OR_DISCHARGE?	TERMINAL_CLOSE_CONFOUND__ACTION_NOT_IDENTIFIED	YES	NONE	EXEMPLAR_VALUE_UNKNOWN	OCCURRENCE_AUDIT_NOT_TRANSLATION
O107	11	V69_REUSABLE_CONTROL	de7321bface5628e35d6	345	BIOLOGICAL	f83r	B4	f83r.37	F122	B4-S012	lchedy	CLOSE(OPAQUE_PAYLOAD)	TERMINAL	MIDDLE	SINGLE	SINGLE	MIDDLE	b958a512ca6a3559e86e	232195d6ff2f326322f7	NONE	ABLASSEN?	UNIQUE_EXACT	[CARD:ABLASSEN?] [REGISTER:ACTIVE_ITEM/PREPARATION=B4:I005;TARGET/STATION=B4:T008] [EXEMPLAR:A001+A002+A003+A011+A013+A023:die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen]	ABLASSEN?=aktive Charge ablassen und abschließen ; LOCAL_ARGUMENT[Unterlauf von Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4]	DRAIN_OR_DISCHARGE?	TERMINAL_CLOSE_CONFOUND__ACTION_NOT_IDENTIFIED	YES	NONE	EXEMPLAR_VALUE_UNKNOWN	OCCURRENCE_AUDIT_NOT_TRANSLATION
O108	11	V69_REUSABLE_CONTROL	de7321bface5628e35d6	357	BIOLOGICAL	f83r	B4	f83r.41	F126	B4-S015	lchedy	CLOSE(OPAQUE_PAYLOAD)	TERMINAL	MIDDLE	END	END	MIDDLE	42cdc187d5b9ffc60063	94df4847b7b16c98394a	NONE	ABLASSEN?	UNIQUE_EXACT	[CARD:ABLASSEN?] [REGISTER:ACTIVE_ITEM/PREPARATION=B4:I007;TARGET/STATION=B4:T010] [EXEMPLAR:A001+A002+A003+A011+A013+A023:die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen]	ABLASSEN?=aktive Charge ablassen und abschließen ; LOCAL_ARGUMENT[Unterlauf von Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4]	DRAIN_OR_DISCHARGE?	TERMINAL_CLOSE_CONFOUND__ACTION_NOT_IDENTIFIED	YES	NONE	EXEMPLAR_VALUE_UNKNOWN	OCCURRENCE_AUDIT_NOT_TRANSLATION
O109	12	V69_REUSABLE_CONTROL	dec401773c1f0347793d	28	HERBAL	f10r	H2	f10r.8	F004	H2-S002	cholor	OPAQUE_PAYLOAD	NONCLOSE	MIDDLE	MIDDLE	MIDDLE	MIDDLE	dcda95c81a5460feb191	dcda95c81a5460feb191	NONE	VORIGES?	UNIQUE_EXACT	[CARD:VORIGES?] [REGISTER:H2:I001 als vorigen Posten aufnehmen]	VORIGES?=vorige Charge wieder aufnehmen ; LOCAL[vorige Charge H2-P01 wieder aufnehmen]	PREVIOUS_ITEM?	LEGACY_EXPANSION_CONSISTENT_BUT_N2_AND_CIRCULAR	NO	NONE	EXEMPLAR_VALUE_UNKNOWN	OCCURRENCE_AUDIT_NOT_TRANSLATION
O110	12	V69_REUSABLE_CONTROL	dec401773c1f0347793d	113	BIOLOGICAL	f81v	B1	f81v.7	F023	B1-S002	olor	OPAQUE_PAYLOAD	NONCLOSE	START	START	MIDDLE	MIDDLE	0f18de177ed7c878bf95	dcda95c81a5460feb191	NONE	VORIGES?	UNIQUE_EXACT	[CARD:VORIGES?] [REGISTER:ACTIVE_ITEM/PREPARATION=B1:I002;PREVIOUS_ITEM=B1:I001] [EXEMPLAR:A009+A010+A011+A020:den vorigen recordlokalen Posten wieder aufnehmen]	VORIGES?=vorige Charge wieder aufnehmen ; LOCAL_ARGUMENT[Vorcharge im recordlokalen Register B1]	PREVIOUS_ITEM?	LEGACY_EXPANSION_CONSISTENT_BUT_N2_AND_CIRCULAR	NO	NONE	EXEMPLAR_VALUE_UNKNOWN	OCCURRENCE_AUDIT_NOT_TRANSLATION
O111	13	V69_REUSABLE_CONTROL	e0b630cb1b5df5e7105b	14	HERBAL	f10r	H1	f10r.5	F002	H1-S002	cthy	OPAQUE_PAYLOAD	NONCLOSE	END	END	END	END	dcda95c81a5460feb191	RECORD_END	NONE	BEREIT?	UNIQUE_EXACT	[CARD:BEREIT?] [EXEMPLAR:bis zum örtlichen Gebrauchszustand]	BEREIT?=Freigabestand der aktiven Charge prüfen ; LOCAL[Arbeitsstand H1-P02 freigeben]	READY_OR_RELEASED_STATE?	LEGACY_EXPANSION_CONSISTENT_BUT_CIRCULAR	NO	NONE	EXEMPLAR_VALUE_UNKNOWN	OCCURRENCE_AUDIT_NOT_TRANSLATION
O112	13	V69_REUSABLE_CONTROL	e0b630cb1b5df5e7105b	16	HERBAL	f10r	H2	f10r.6	F003	H2-S001	cthy	OPAQUE_PAYLOAD	NONCLOSE	MIDDLE	MIDDLE	MIDDLE	MIDDLE	7249edc4df3419c26999	7a4bb8136330ee4e6e56	NONE	BEREIT?	UNIQUE_EXACT	[CARD:BEREIT?] [EXEMPLAR:wenn sie eben aufgehen]	BEREIT?=Freigabestand der aktiven Charge prüfen ; LOCAL[Erntegut als verarbeitungsbereit markieren]	READY_OR_RELEASED_STATE?	PHENOLOGICAL_OPENING__STRAINS_CHARGE_READY_GLOSS	NO	NONE	EXEMPLAR_VALUE_UNKNOWN	OCCURRENCE_AUDIT_NOT_TRANSLATION
O113	13	V69_REUSABLE_CONTROL	e0b630cb1b5df5e7105b	54	HERBAL	f11r	H3	f11r.7	F009	H3-S004	cthy	OPAQUE_PAYLOAD	NONCLOSE	MIDDLE	MIDDLE	MIDDLE	MIDDLE	322281bd391aa621f568	b921a237be883a820352	NONE	BEREIT?	UNIQUE_EXACT	[CARD:BEREIT?] [EXEMPLAR:bis zum örtlichen Bereitschaftszustand]	BEREIT?=Freigabestand der aktiven Charge prüfen ; LOCAL[Arbeitsstand H3-P02 als bereit markieren]	READY_OR_RELEASED_STATE?	LEGACY_EXPANSION_CONSISTENT_BUT_CIRCULAR	NO	NONE	EXEMPLAR_VALUE_UNKNOWN	OCCURRENCE_AUDIT_NOT_TRANSLATION
