source_group_id	edition	page	locus	kind	block	source_group_index	ivtff_group_raw	left_separator	right_separator	model	reading	role
IT2a|f77r.35|G003	IT2a	f77r	f77r.35	P	f77r:P2	3	chedy	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦chedy⟧	UNREAD
IT2a|f77r.35|G004	IT2a	f77r	f77r.35	P	f77r:P2	4	qokain	DEFINITE_SPACE	DEFINITE_SPACE	V	ist?	COPULA
IT2a|f77r.35|G005	IT2a	f77r	f77r.35	P	f77r:P2	5	sheedy	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦sheedy⟧	UNREAD
IT2a|f77r.35|G006	IT2a	f77r	f77r.35	P	f77r:P2	6	qokaiin	DEFINITE_SPACE	DEFINITE_SPACE	V	der Flüssigkeit?	GENITIVE
IT2a|f77r.35|G007	IT2a	f77r	f77r.35	P	f77r:P2	7	chedaiin	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦chedaiin⟧	UNREAD
IT2a|f77r.35|G008	IT2a	f77r	f77r.35	P	f77r:P2	8	chealy	DEFINITE_SPACE	LINE_END	V	⟦chealy⟧	UNREAD
IT2a|f77r.36|G001	IT2a	f77r	f77r.36	P	f77r:P2	1	dshedy	LINE_START	DEFINITE_SPACE	V	⟦dshedy⟧	UNREAD
IT2a|f77r.36|G002	IT2a	f77r	f77r.36	P	f77r:P2	2	pchedy	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦pchedy⟧	UNREAD
IT2a|f77r.36|G003	IT2a	f77r	f77r.36	P	f77r:P2	3	qotain	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦qotain⟧	UNREAD
IT2a|f77r.36|G004	IT2a	f77r	f77r.36	P	f77r:P2	4	chedy	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦chedy⟧	UNREAD
IT2a|f77r.36|G005	IT2a	f77r	f77r.36	P	f77r:P2	5	dolchl	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦dolchl⟧	UNREAD
IT2a|f77r.36|G006	IT2a	f77r	f77r.36	P	f77r:P2	6	qokeedy	DEFINITE_SPACE	DEFINITE_SPACE	V	weiter?	CONTINUATION
IT2a|f77r.36|G007	IT2a	f77r	f77r.36	P	f77r:P2	7	qokol	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦qokol⟧	UNREAD
IT2a|f77r.36|G008	IT2a	f77r	f77r.36	P	f77r:P2	8	olchey	DEFINITE_SPACE	LINE_END	V	⟦olchey⟧	UNREAD
IT2a|f77r.37|G001	IT2a	f77r	f77r.37	P	f77r:P2	1	teeolain	LINE_START	DEFINITE_SPACE	V	⟦teeolain⟧	UNREAD
IT2a|f77r.37|G002	IT2a	f77r	f77r.37	P	f77r:P2	2	chey	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦chey⟧	UNREAD
IT2a|f77r.37|G003	IT2a	f77r	f77r.37	P	f77r:P2	3	qoteedy	DEFINITE_SPACE	DEFINITE_SPACE	V	Anteil?	PART
IT2a|f77r.37|G004	IT2a	f77r	f77r.37	P	f77r:P2	4	qokain	DEFINITE_SPACE	DEFINITE_SPACE	V	ist?	COPULA
IT2a|f77r.37|G005	IT2a	f77r	f77r.37	P	f77r:P2	5	cheedy	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦cheedy⟧	UNREAD
IT2a|f77r.37|G006	IT2a	f77r	f77r.37	P	f77r:P2	6	cheey	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦cheey⟧	UNREAD
IT2a|f77r.37|G007	IT2a	f77r	f77r.37	P	f77r:P2	7	lchedy	DEFINITE_SPACE	LINE_END	V	⟦lchedy⟧	UNREAD
IT2a|f77r.38|G001	IT2a	f77r	f77r.38	P	f77r:P3	1	pol	LINE_START	DEFINITE_SPACE	V	⟦pol⟧	UNREAD
IT2a|f77r.38|G002	IT2a	f77r	f77r.38	P	f77r:P3	2	shedy	DEFINITE_SPACE	DEFINITE_SPACE	V	fließt?	FLOW
IT2a|f77r.38|G003	IT2a	f77r	f77r.38	P	f77r:P3	3	qoeedy	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦qoeedy⟧	UNREAD
IT2a|f77r.38|G004	IT2a	f77r	f77r.38	P	f77r:P3	4	qokaiin	DEFINITE_SPACE	DEFINITE_SPACE	V	der Flüssigkeit?	GENITIVE
IT2a|f77r.38|G005	IT2a	f77r	f77r.38	P	f77r:P3	5	chcphey	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦chcphey⟧	UNREAD
IT2a|f77r.38|G006	IT2a	f77r	f77r.38	P	f77r:P3	6	qol	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦qol⟧	UNREAD
IT2a|f77r.38|G007	IT2a	f77r	f77r.38	P	f77r:P3	7	ltaiin	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦ltaiin⟧	UNREAD
IT2a|f77r.38|G008	IT2a	f77r	f77r.38	P	f77r:P3	8	shedy	DEFINITE_SPACE	DEFINITE_SPACE	V	fließt?	FLOW
IT2a|f77r.38|G009	IT2a	f77r	f77r.38	P	f77r:P3	9	qol	DEFINITE_SPACE	LINE_END	V	⟦qol⟧	UNREAD
IT2a|f77r.39|G001	IT2a	f77r	f77r.39	P	f77r:P3	1	olaiin	LINE_START	DEFINITE_SPACE	V	⟦olaiin⟧	UNREAD
IT2a|f77r.39|G002	IT2a	f77r	f77r.39	P	f77r:P3	2	cheey	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦cheey⟧	UNREAD
IT2a|f77r.39|G003	IT2a	f77r	f77r.39	P	f77r:P3	3	sheckhey	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦sheckhey⟧	UNREAD
IT2a|f77r.39|G004	IT2a	f77r	f77r.39	P	f77r:P3	4	lsheey	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦lsheey⟧	UNREAD
IT2a|f77r.39|G005	IT2a	f77r	f77r.39	P	f77r:P3	5	qykaiin	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦qykaiin⟧	UNREAD
IT2a|f77r.39|G006	IT2a	f77r	f77r.39	P	f77r:P3	6	sheedy	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦sheedy⟧	UNREAD
IT2a|f77r.39|G007	IT2a	f77r	f77r.39	P	f77r:P3	7	laiin	DEFINITE_SPACE	LINE_END	V	⟦laiin⟧	UNREAD
IT2a|f77r.40|G001	IT2a	f77r	f77r.40	P	f77r:P3	1	daiiin	LINE_START	DEFINITE_SPACE	V	⟦daiiin⟧	UNREAD
IT2a|f77r.40|G002	IT2a	f77r	f77r.40	P	f77r:P3	2	ol	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦ol⟧	UNREAD
IT2a|f77r.40|G003	IT2a	f77r	f77r.40	P	f77r:P3	3	eeedy	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦eeedy⟧	UNREAD
IT2a|f77r.40|G004	IT2a	f77r	f77r.40	P	f77r:P3	4	okaiin	DEFINITE_SPACE	DEFINITE_SPACE	V	Flüssigkeit?	MATERIAL
IT2a|f77r.40|G005	IT2a	f77r	f77r.40	P	f77r:P3	5	sheeol	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦sheeol⟧	UNREAD
IT2a|f77r.40|G006	IT2a	f77r	f77r.40	P	f77r:P3	6	qotaiin	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦qotaiin⟧	UNREAD
IT2a|f77r.40|G007	IT2a	f77r	f77r.40	P	f77r:P3	7	shody	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦shody⟧	UNREAD
IT2a|f77r.40|G008	IT2a	f77r	f77r.40	P	f77r:P3	8	qoty	DEFINITE_SPACE	LINE_END	V	⟦qoty⟧	UNREAD
IT2a|f77r.41|G001	IT2a	f77r	f77r.41	P	f77r:P3	1	daiin	LINE_START	DEFINITE_SPACE	V	⟦daiin⟧	UNREAD
IT2a|f77r.41|G002	IT2a	f77r	f77r.41	P	f77r:P3	2	sh	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦sh⟧	UNREAD
IT2a|f77r.41|G003	IT2a	f77r	f77r.41	P	f77r:P3	3	qolchey	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦qolchey⟧	UNREAD
IT2a|f77r.41|G004	IT2a	f77r	f77r.41	P	f77r:P3	4	qotedy	DEFINITE_SPACE	DEFINITE_SPACE	V	zum Ausgang?	GOAL
IT2a|f77r.41|G005	IT2a	f77r	f77r.41	P	f77r:P3	5	qotal	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦qotal⟧	UNREAD
IT2a|f77r.41|G006	IT2a	f77r	f77r.41	P	f77r:P3	6	rain	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦rain⟧	UNREAD
IT2a|f77r.41|G007	IT2a	f77r	f77r.41	P	f77r:P3	7	chlr	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦chlr⟧	UNREAD
IT2a|f77r.41|G008	IT2a	f77r	f77r.41	P	f77r:P3	8	arol	DEFINITE_SPACE	LINE_END	V	⟦arol⟧	UNREAD
IT2a|f77r.42|G001	IT2a	f77r	f77r.42	P	f77r:P3	1	qokeedy	LINE_START	DEFINITE_SPACE	V	weiter?	CONTINUATION
IT2a|f77r.42|G002	IT2a	f77r	f77r.42	P	f77r:P3	2	qotedy	DEFINITE_SPACE	DEFINITE_SPACE	V	zum Ausgang?	GOAL
IT2a|f77r.42|G003	IT2a	f77r	f77r.42	P	f77r:P3	3	qokeedy	DEFINITE_SPACE	DEFINITE_SPACE	V	weiter?	CONTINUATION
IT2a|f77r.42|G004	IT2a	f77r	f77r.42	P	f77r:P3	4	qokeedy	DEFINITE_SPACE	DEFINITE_SPACE	V	weiter?	CONTINUATION
IT2a|f77r.42|G005	IT2a	f77r	f77r.42	P	f77r:P3	5	qokeey	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦qokeey⟧	UNREAD
IT2a|f77r.42|G006	IT2a	f77r	f77r.42	P	f77r:P3	6	raiin	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦raiin⟧	UNREAD
IT2a|f77r.42|G007	IT2a	f77r	f77r.42	P	f77r:P3	7	al	DEFINITE_SPACE	LINE_END	V	⟦al⟧	UNREAD
IT2a|f77r.43|G001	IT2a	f77r	f77r.43	P	f77r:P3	1	dchee	LINE_START	DEFINITE_SPACE	V	⟦dchee⟧	UNREAD
IT2a|f77r.43|G002	IT2a	f77r	f77r.43	P	f77r:P3	2	ol	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦ol⟧	UNREAD
IT2a|f77r.43|G003	IT2a	f77r	f77r.43	P	f77r:P3	3	cheedy	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦cheedy⟧	UNREAD
IT2a|f77r.43|G004	IT2a	f77r	f77r.43	P	f77r:P3	4	qotaiin	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦qotaiin⟧	UNREAD
IT2a|f77r.43|G005	IT2a	f77r	f77r.43	P	f77r:P3	5	qoteedy	DEFINITE_SPACE	DEFINITE_SPACE	V	Anteil?	PART
IT2a|f77r.43|G006	IT2a	f77r	f77r.43	P	f77r:P3	6	qotedy	DEFINITE_SPACE	DEFINITE_SPACE	V	zum Ausgang?	GOAL
IT2a|f77r.43|G007	IT2a	f77r	f77r.43	P	f77r:P3	7	raiin	DEFINITE_SPACE	LINE_END	V	⟦raiin⟧	UNREAD
IT2a|f77r.44|G001	IT2a	f77r	f77r.44	P	f77r:P3	1	sheey	LINE_START	DEFINITE_SPACE	V	⟦sheey⟧	UNREAD
IT2a|f77r.44|G002	IT2a	f77r	f77r.44	P	f77r:P3	2	qepchedy	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦qepchedy⟧	UNREAD
IT2a|f77r.44|G003	IT2a	f77r	f77r.44	P	f77r:P3	3	qol	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦qol⟧	UNREAD
IT2a|f77r.44|G004	IT2a	f77r	f77r.44	P	f77r:P3	4	cheedy	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦cheedy⟧	UNREAD
IT2a|f77r.44|G005	IT2a	f77r	f77r.44	P	f77r:P3	5	qokear	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦qokear⟧	UNREAD
IT2a|f77r.44|G006	IT2a	f77r	f77r.44	P	f77r:P3	6	cheey	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦cheey⟧	UNREAD
IT2a|f77r.44|G007	IT2a	f77r	f77r.44	P	f77r:P3	7	loly	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦loly⟧	UNREAD
IT2a|f77r.44|G008	IT2a	f77r	f77r.44	P	f77r:P3	8	dy	DEFINITE_SPACE	LINE_END	V	⟦dy⟧	UNREAD
IT2a|f77r.45|G001	IT2a	f77r	f77r.45	P	f77r:P3	1	qokaiin	LINE_START	DEFINITE_SPACE	V	der Flüssigkeit?	GENITIVE
IT2a|f77r.45|G002	IT2a	f77r	f77r.45	P	f77r:P3	2	ches	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦ches⟧	UNREAD
IT2a|f77r.45|G003	IT2a	f77r	f77r.45	P	f77r:P3	3	lchear	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦lchear⟧	UNREAD
IT2a|f77r.45|G004	IT2a	f77r	f77r.45	P	f77r:P3	4	dal	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦dal⟧	UNREAD
IT2a|f77r.45|G005	IT2a	f77r	f77r.45	P	f77r:P3	5	chr	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦chr⟧	UNREAD
IT2a|f77r.45|G006	IT2a	f77r	f77r.45	P	f77r:P3	6	sls	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦sls⟧	UNREAD
IT2a|f77r.45|G007	IT2a	f77r	f77r.45	P	f77r:P3	7	ain	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦ain⟧	UNREAD
IT2a|f77r.45|G008	IT2a	f77r	f77r.45	P	f77r:P3	8	ol	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦ol⟧	UNREAD
IT2a|f77r.45|G009	IT2a	f77r	f77r.45	P	f77r:P3	9	raiin	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦raiin⟧	UNREAD
IT2a|f77r.45|G010	IT2a	f77r	f77r.45	P	f77r:P3	10	lod	DEFINITE_SPACE	LINE_END	V	⟦lod⟧	UNREAD
IT2a|f77r.46|G001	IT2a	f77r	f77r.46	P	f77r:P3	1	daiin	LINE_START	DEFINITE_SPACE	V	⟦daiin⟧	UNREAD
IT2a|f77r.46|G002	IT2a	f77r	f77r.46	P	f77r:P3	2	chlchpsheey	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦chlchpsheey⟧	UNREAD
IT2a|f77r.46|G003	IT2a	f77r	f77r.46	P	f77r:P3	3	tal	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦tal⟧	UNREAD
IT2a|f77r.46|G004	IT2a	f77r	f77r.46	P	f77r:P3	4	cheol	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦cheol⟧	UNREAD
IT2a|f77r.46|G005	IT2a	f77r	f77r.46	P	f77r:P3	5	dam	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦dam⟧	UNREAD
IT2a|f77r.46|G006	IT2a	f77r	f77r.46	P	f77r:P3	6	arotey	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦arotey⟧	UNREAD
IT2a|f77r.46|G007	IT2a	f77r	f77r.46	P	f77r:P3	7	daiin	DEFINITE_SPACE	LINE_END	V	⟦daiin⟧	UNREAD
IT2a|f77r.47|G001	IT2a	f77r	f77r.47	P	f77r:P3	1	ysheey	LINE_START	DEFINITE_SPACE	V	⟦ysheey⟧	UNREAD
IT2a|f77r.47|G002	IT2a	f77r	f77r.47	P	f77r:P3	2	dal	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦dal⟧	UNREAD
IT2a|f77r.47|G003	IT2a	f77r	f77r.47	P	f77r:P3	3	saiirol	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦saiirol⟧	UNREAD
IT2a|f77r.47|G004	IT2a	f77r	f77r.47	P	f77r:P3	4	sal	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦sal⟧	UNREAD
IT2a|f77r.47|G005	IT2a	f77r	f77r.47	P	f77r:P3	5	dalo	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦dalo⟧	UNREAD
IT2a|f77r.47|G006	IT2a	f77r	f77r.47	P	f77r:P3	6	tain	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦tain⟧	UNREAD
IT2a|f77r.47|G007	IT2a	f77r	f77r.47	P	f77r:P3	7	dary	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦dary⟧	UNREAD
IT2a|f77r.47|G008	IT2a	f77r	f77r.47	P	f77r:P3	8	dalo	DEFINITE_SPACE	LINE_END	V	⟦dalo⟧	UNREAD
IT2a|f77r.48|G001	IT2a	f77r	f77r.48	P	f77r:P3	1	sodar	LINE_START	DEFINITE_SPACE	V	⟦sodar⟧	UNREAD
IT2a|f77r.48|G002	IT2a	f77r	f77r.48	P	f77r:P3	2	oloky	DEFINITE_SPACE	LINE_END	V	⟦oloky⟧	UNREAD
IT2a|f77r.49|G001	IT2a	f77r	f77r.49	L	f77r.49:LABEL	1	otchdy	LINE_START	LINE_END	V	⟦otchdy⟧	UNREAD
IT2a|f77r.50|G001	IT2a	f77r	f77r.50	L	f77r.50:LABEL	1	otolaiino	LINE_START	LINE_END	V	⟦otolaiino⟧	UNREAD
IT2a|f17r.4|G001	IT2a	f17r	f17r.4	P	f17r:P1	1	tcho?	LINE_START	DEFINITE_SPACE	V	⟦tcho?⟧	UNREAD
IT2a|f17r.4|G002	IT2a	f17r	f17r.4	P	f17r:P1	2	shol	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦shol⟧	UNREAD
IT2a|f17r.4|G003	IT2a	f17r	f17r.4	P	f17r:P1	3	qokol	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦qokol⟧	UNREAD
IT2a|f17r.4|G004	IT2a	f17r	f17r.4	P	f17r:P1	4	qor	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦qor⟧	UNREAD
IT2a|f17r.4|G005	IT2a	f17r	f17r.4	P	f17r:P1	5	olaiin	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦olaiin⟧	UNREAD
IT2a|f17r.4|G006	IT2a	f17r	f17r.4	P	f17r:P1	6	opydg	DEFINITE_SPACE	DRAWING_INTERRUPTION	V	⟦opydg⟧	UNREAD
IT2a|f17r.4|G007	IT2a	f17r	f17r.4	P	f17r:P1	7	som	DRAWING_INTERRUPTION	DEFINITE_SPACE	V	⟦som⟧	UNREAD
IT2a|f17r.4|G008	IT2a	f17r	f17r.4	P	f17r:P1	8	ypchy	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦ypchy⟧	UNREAD
IT2a|f17r.4|G009	IT2a	f17r	f17r.4	P	f17r:P1	9	ypaim	DEFINITE_SPACE	LINE_END	V	⟦ypaim⟧	UNREAD
IT2a|f17r.5|G001	IT2a	f17r	f17r.5	P	f17r:P1	1	ychekchy	LINE_START	DEFINITE_SPACE	V	⟦ychekchy⟧	UNREAD
IT2a|f17r.5|G002	IT2a	f17r	f17r.5	P	f17r:P1	2	cthy	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦cthy⟧	UNREAD
IT2a|f17r.5|G003	IT2a	f17r	f17r.5	P	f17r:P1	3	chor	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦chor⟧	UNREAD
IT2a|f17r.5|G004	IT2a	f17r	f17r.5	P	f17r:P1	4	shor	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦shor⟧	UNREAD
IT2a|f17r.5|G005	IT2a	f17r	f17r.5	P	f17r:P1	5	cphor	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦cphor⟧	UNREAD
IT2a|f17r.5|G006	IT2a	f17r	f17r.5	P	f17r:P1	6	cphaldy	DEFINITE_SPACE	DRAWING_INTERRUPTION	V	⟦cphaldy⟧	UNREAD
IT2a|f17r.5|G007	IT2a	f17r	f17r.5	P	f17r:P1	7	dair	DRAWING_INTERRUPTION	DEFINITE_SPACE	V	⟦dair⟧	UNREAD
IT2a|f17r.5|G008	IT2a	f17r	f17r.5	P	f17r:P1	8	cthey	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦cthey⟧	UNREAD
IT2a|f17r.5|G009	IT2a	f17r	f17r.5	P	f17r:P1	9	qody	DEFINITE_SPACE	LINE_END	V	⟦qody⟧	UNREAD
IT2a|f17r.6|G001	IT2a	f17r	f17r.6	P	f17r:P1	1	tsho	LINE_START	DEFINITE_SPACE	V	⟦tsho⟧	UNREAD
IT2a|f17r.6|G002	IT2a	f17r	f17r.6	P	f17r:P1	2	qofcho	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦qofcho⟧	UNREAD
IT2a|f17r.6|G003	IT2a	f17r	f17r.6	P	f17r:P1	3	qokcheor	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦qokcheor⟧	UNREAD
IT2a|f17r.6|G004	IT2a	f17r	f17r.6	P	f17r:P1	4	chekeg	DEFINITE_SPACE	LINE_END	V	⟦chekeg⟧	UNREAD
IT2a|f21r.8|G001	IT2a	f21r	f21r.8	P	f21r:P1	1	fchokshy	LINE_START	DEFINITE_SPACE	V	⟦fchokshy⟧	UNREAD
IT2a|f21r.8|G002	IT2a	f21r	f21r.8	P	f21r:P1	2	otor	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦otor⟧	UNREAD
IT2a|f21r.8|G003	IT2a	f21r	f21r.8	P	f21r:P1	3	cheol	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦cheol⟧	UNREAD
IT2a|f21r.8|G004	IT2a	f21r	f21r.8	P	f21r:P1	4	ocphal	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦ocphal⟧	UNREAD
IT2a|f21r.8|G005	IT2a	f21r	f21r.8	P	f21r:P1	5	opcheas	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦opcheas⟧	UNREAD
IT2a|f21r.8|G006	IT2a	f21r	f21r.8	P	f21r:P1	6	cthodaiin	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦cthodaiin⟧	UNREAD
IT2a|f21r.8|G007	IT2a	f21r	f21r.8	P	f21r:P1	7	oty	DEFINITE_SPACE	LINE_END	V	⟦oty⟧	UNREAD
IT2a|f21r.9|G001	IT2a	f21r	f21r.9	P	f21r:P1	1	okaiin	LINE_START	DEFINITE_SPACE	V	Flüssigkeit?	MATERIAL
IT2a|f21r.9|G002	IT2a	f21r	f21r.9	P	f21r:P1	2	sho	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦sho⟧	UNREAD
IT2a|f21r.9|G003	IT2a	f21r	f21r.9	P	f21r:P1	3	tshaiin	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦tshaiin⟧	UNREAD
IT2a|f21r.9|G004	IT2a	f21r	f21r.9	P	f21r:P1	4	chkaiin	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦chkaiin⟧	UNREAD
IT2a|f21r.9|G005	IT2a	f21r	f21r.9	P	f21r:P1	5	shcthey	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦shcthey⟧	UNREAD
IT2a|f21r.9|G006	IT2a	f21r	f21r.9	P	f21r:P1	6	cthody	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦cthody⟧	UNREAD
IT2a|f21r.9|G007	IT2a	f21r	f21r.9	P	f21r:P1	7	cthy	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦cthy⟧	UNREAD
IT2a|f21r.9|G008	IT2a	f21r	f21r.9	P	f21r:P1	8	s	DEFINITE_SPACE	LINE_END	V	⟦s⟧	UNREAD
IT2a|f21r.10|G001	IT2a	f21r	f21r.10	P	f21r:P1	1	totchy	LINE_START	DEFINITE_SPACE	V	⟦totchy⟧	UNREAD
IT2a|f21r.10|G002	IT2a	f21r	f21r.10	P	f21r:P1	2	keor	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦keor⟧	UNREAD
IT2a|f21r.10|G003	IT2a	f21r	f21r.10	P	f21r:P1	3	chy	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦chy⟧	UNREAD
IT2a|f21r.10|G004	IT2a	f21r	f21r.10	P	f21r:P1	4	ky	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦ky⟧	UNREAD
IT2a|f21r.10|G005	IT2a	f21r	f21r.10	P	f21r:P1	5	qotaiin	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦qotaiin⟧	UNREAD
IT2a|f21r.10|G006	IT2a	f21r	f21r.10	P	f21r:P1	6	qotchol	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦qotchol⟧	UNREAD
IT2a|f21r.10|G007	IT2a	f21r	f21r.10	P	f21r:P1	7	ty	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦ty⟧	UNREAD
IT2a|f21r.10|G008	IT2a	f21r	f21r.10	P	f21r:P1	8	ctheey	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦ctheey⟧	UNREAD
IT2a|f21r.10|G009	IT2a	f21r	f21r.10	P	f21r:P1	9	otaiin	DEFINITE_SPACE	LINE_END	V	⟦otaiin⟧	UNREAD
IT2a|f21r.11|G001	IT2a	f21r	f21r.11	P	f21r:P1	1	shol	LINE_START	DEFINITE_SPACE	V	⟦shol⟧	UNREAD
IT2a|f21r.11|G002	IT2a	f21r	f21r.11	P	f21r:P1	2	chol	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦chol⟧	UNREAD
IT2a|f21r.11|G003	IT2a	f21r	f21r.11	P	f21r:P1	3	shol	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦shol⟧	UNREAD
IT2a|f21r.11|G004	IT2a	f21r	f21r.11	P	f21r:P1	4	tchol	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦tchol⟧	UNREAD
IT2a|f21r.11|G005	IT2a	f21r	f21r.11	P	f21r:P1	5	chcthy	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦chcthy⟧	UNREAD
IT2a|f21r.11|G006	IT2a	f21r	f21r.11	P	f21r:P1	6	otyky	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦otyky⟧	UNREAD
IT2a|f21r.11|G007	IT2a	f21r	f21r.11	P	f21r:P1	7	shey	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦shey⟧	UNREAD
IT2a|f21r.11|G008	IT2a	f21r	f21r.11	P	f21r:P1	8	yteol	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦yteol⟧	UNREAD
IT2a|f21r.11|G009	IT2a	f21r	f21r.11	P	f21r:P1	9	shody	DEFINITE_SPACE	LINE_END	V	⟦shody⟧	UNREAD
IT2a|f21r.12|G001	IT2a	f21r	f21r.12	P	f21r:P1	1	ykeea	LINE_START	DEFINITE_SPACE	V	⟦ykeea⟧	UNREAD
IT2a|f21r.12|G002	IT2a	f21r	f21r.12	P	f21r:P1	2	chor	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦chor⟧	UNREAD
IT2a|f21r.12|G003	IT2a	f21r	f21r.12	P	f21r:P1	3	sheey	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦sheey⟧	UNREAD
IT2a|f21r.12|G004	IT2a	f21r	f21r.12	P	f21r:P1	4	ysheol	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦ysheol⟧	UNREAD
IT2a|f21r.12|G005	IT2a	f21r	f21r.12	P	f21r:P1	5	chor	DEFINITE_SPACE	DEFINITE_SPACE	V	⟦chor⟧	UNREAD
