edition	page	locus	source_group_id	source_group_index	ivtff_group_raw	left_separator	right_separator	F_gloss	S_gloss	F_role	S_role	meaning_status
IT2a	f76r	f76r.51	IT2a|f76r.51|G004	4	keedy	DEFINITE_SPACE	DEFINITE_SPACE	gebildet	abgesondert	FORMATION_PARTICIPLE	SEPARATION_PARTICIPLE	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f76r	f76r.54	IT2a|f76r.54|G002	2	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f76r	f76r.55	IT2a|f76r.55|G003	3	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f76r	f76r.55	IT2a|f76r.55|G004	4	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f76r	f76r.56	IT2a|f76r.56|G005	5	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f76v	f76v.19	IT2a|f76v.19|G001	1	or	LINE_START	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f76v	f76v.2	IT2a|f76v.2|G002	2	keedy	DEFINITE_SPACE	DEFINITE_SPACE	gebildet	abgesondert	FORMATION_PARTICIPLE	SEPARATION_PARTICIPLE	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f76v	f76v.39	IT2a|f76v.39|G008	8	keedy	DEFINITE_SPACE	DEFINITE_SPACE	gebildet	abgesondert	FORMATION_PARTICIPLE	SEPARATION_PARTICIPLE	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f78r	f78r.11	IT2a|f78r.11|G008	8	or	DEFINITE_SPACE	LINE_END	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f78r	f78r.14	IT2a|f78r.14|G003	3	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f78r	f78r.15	IT2a|f78r.15|G006	6	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f78r	f78r.15	IT2a|f78r.15|G008	8	olkain	DEFINITE_SPACE	LINE_END	Inhalt	Inhalt	CONTENT_MATERIAL	CONTENT_MATERIAL	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f78r	f78r.16	IT2a|f78r.16|G005	5	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f78r	f78r.26	IT2a|f78r.26|G004	4	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f78r	f78r.30	IT2a|f78r.30|G004	4	olkain	DEFINITE_SPACE	DEFINITE_SPACE	Inhalt	Inhalt	CONTENT_MATERIAL	CONTENT_MATERIAL	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f78r	f78r.33	IT2a|f78r.33|G008	8	keedy	DEFINITE_SPACE	DEFINITE_SPACE	gebildet	abgesondert	FORMATION_PARTICIPLE	SEPARATION_PARTICIPLE	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f78r	f78r.36	IT2a|f78r.36|G008	8	or	DEFINITE_SPACE	LINE_END	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f78r	f78r.6	IT2a|f78r.6|G009	9	or	DEFINITE_SPACE	LINE_END	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f78r	f78r.9	IT2a|f78r.9|G002	2	keedy	DEFINITE_SPACE	DEFINITE_SPACE	gebildet	abgesondert	FORMATION_PARTICIPLE	SEPARATION_PARTICIPLE	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f78v	f78v.10	IT2a|f78v.10|G003	3	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f78v	f78v.15	IT2a|f78v.15|G005	5	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f78v	f78v.24	IT2a|f78v.24|G008	8	shol	DEFINITE_SPACE	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f78v	f78v.25	IT2a|f78v.25|G005	5	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f78v	f78v.25	IT2a|f78v.25|G007	7	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f78v	f78v.26	IT2a|f78v.26|G002	2	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f78v	f78v.28	IT2a|f78v.28|G001	1	olkain	LINE_START	DEFINITE_SPACE	Inhalt	Inhalt	CONTENT_MATERIAL	CONTENT_MATERIAL	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f78v	f78v.30	IT2a|f78v.30|G002	2	shol	DEFINITE_SPACE	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f78v	f78v.30	IT2a|f78v.30|G005	5	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f78v	f78v.31	IT2a|f78v.31|G003	3	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f78v	f78v.31	IT2a|f78v.31|G009	9	shol	DEFINITE_SPACE	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f78v	f78v.4	IT2a|f78v.4|G006	6	keedy	DEFINITE_SPACE	DEFINITE_SPACE	gebildet	abgesondert	FORMATION_PARTICIPLE	SEPARATION_PARTICIPLE	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f78v	f78v.5	IT2a|f78v.5|G003	3	olkain	DEFINITE_SPACE	DEFINITE_SPACE	Inhalt	Inhalt	CONTENT_MATERIAL	CONTENT_MATERIAL	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f78v	f78v.6	IT2a|f78v.6|G003	3	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f78v	f78v.9	IT2a|f78v.9|G009	9	arol	DEFINITE_SPACE	LINE_END	wird	wird	PASSIVE_AUX	PASSIVE_AUX	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f80r	f80r.22	IT2a|f80r.22|G010	10	olkain	DEFINITE_SPACE	DEFINITE_SPACE	Inhalt	Inhalt	CONTENT_MATERIAL	CONTENT_MATERIAL	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f80r	f80r.23	IT2a|f80r.23|G011	11	keedy	DEFINITE_SPACE	DEFINITE_SPACE	gebildet	abgesondert	FORMATION_PARTICIPLE	SEPARATION_PARTICIPLE	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f80r	f80r.26	IT2a|f80r.26|G011	11	olky	DEFINITE_SPACE	LINE_END	dabei	dabei	SIMULTANEITY	SIMULTANEITY	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f80r	f80r.27	IT2a|f80r.27|G006	6	olkain	DEFINITE_SPACE	DEFINITE_SPACE	Inhalt	Inhalt	CONTENT_MATERIAL	CONTENT_MATERIAL	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f80r	f80r.38	IT2a|f80r.38|G002	2	olky	DEFINITE_SPACE	DEFINITE_SPACE	dabei	dabei	SIMULTANEITY	SIMULTANEITY	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f80r	f80r.46	IT2a|f80r.46|G003	3	olkain	DEFINITE_SPACE	DEFINITE_SPACE	Inhalt	Inhalt	CONTENT_MATERIAL	CONTENT_MATERIAL	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f80r	f80r.49	IT2a|f80r.49|G010	10	olky	DEFINITE_SPACE	DEFINITE_SPACE	dabei	dabei	SIMULTANEITY	SIMULTANEITY	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f80r	f80r.7	IT2a|f80r.7|G001	1	olky	LINE_START	LINE_END	dabei	dabei	SIMULTANEITY	SIMULTANEITY	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f80v	f80v.11	IT2a|f80v.11|G004	4	olky	DEFINITE_SPACE	DEFINITE_SPACE	dabei	dabei	SIMULTANEITY	SIMULTANEITY	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f80v	f80v.12	IT2a|f80v.12|G007	7	olkain	DEFINITE_SPACE	DEFINITE_SPACE	Inhalt	Inhalt	CONTENT_MATERIAL	CONTENT_MATERIAL	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f80v	f80v.16	IT2a|f80v.16|G007	7	keedy	DEFINITE_SPACE	DEFINITE_SPACE	gebildet	abgesondert	FORMATION_PARTICIPLE	SEPARATION_PARTICIPLE	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f80v	f80v.18	IT2a|f80v.18|G005	5	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f80v	f80v.2	IT2a|f80v.2|G003	3	olkain	DEFINITE_SPACE	DEFINITE_SPACE	Inhalt	Inhalt	CONTENT_MATERIAL	CONTENT_MATERIAL	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f80v	f80v.22	IT2a|f80v.22|G006	6	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f80v	f80v.25	IT2a|f80v.25|G008	8	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f80v	f80v.28	IT2a|f80v.28|G003	3	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f80v	f80v.29	IT2a|f80v.29|G002	2	olkain	DEFINITE_SPACE	DEFINITE_SPACE	Inhalt	Inhalt	CONTENT_MATERIAL	CONTENT_MATERIAL	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f80v	f80v.29	IT2a|f80v.29|G003	3	olkain	DEFINITE_SPACE	DEFINITE_SPACE	Inhalt	Inhalt	CONTENT_MATERIAL	CONTENT_MATERIAL	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f80v	f80v.30	IT2a|f80v.30|G002	2	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f80v	f80v.30	IT2a|f80v.30|G003	3	olkain	DEFINITE_SPACE	DEFINITE_SPACE	Inhalt	Inhalt	CONTENT_MATERIAL	CONTENT_MATERIAL	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f80v	f80v.31	IT2a|f80v.31|G003	3	olkain	DEFINITE_SPACE	DEFINITE_SPACE	Inhalt	Inhalt	CONTENT_MATERIAL	CONTENT_MATERIAL	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f80v	f80v.32	IT2a|f80v.32|G002	2	shol	DEFINITE_SPACE	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f80v	f80v.32	IT2a|f80v.32|G003	3	kair	DEFINITE_SPACE	DEFINITE_SPACE	allmählich	allmählich	RATE	RATE	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f80v	f80v.32	IT2a|f80v.32|G004	4	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f80v	f80v.32	IT2a|f80v.32|G005	5	arol	DEFINITE_SPACE	DEFINITE_SPACE	wird	wird	PASSIVE_AUX	PASSIVE_AUX	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f80v	f80v.32	IT2a|f80v.32|G006	6	keedy	DEFINITE_SPACE	DEFINITE_SPACE	gebildet	abgesondert	FORMATION_PARTICIPLE	SEPARATION_PARTICIPLE	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f80v	f80v.32	IT2a|f80v.32|G007	7	olky	DEFINITE_SPACE	DEFINITE_SPACE	dabei	dabei	SIMULTANEITY	SIMULTANEITY	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f80v	f80v.32	IT2a|f80v.32|G008	8	qolkain	DEFINITE_SPACE	DEFINITE_SPACE	aus dem Inhalt	aus dem Inhalt	CONTENT_SOURCE	CONTENT_SOURCE	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f80v	f80v.33	IT2a|f80v.33|G003	3	olkain	DEFINITE_SPACE	DEFINITE_SPACE	Inhalt	Inhalt	CONTENT_MATERIAL	CONTENT_MATERIAL	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f80v	f80v.34	IT2a|f80v.34|G007	7	olkain	DEFINITE_SPACE	DEFINITE_SPACE	Inhalt	Inhalt	CONTENT_MATERIAL	CONTENT_MATERIAL	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f80v	f80v.38	IT2a|f80v.38|G004	4	olky	DEFINITE_SPACE	DEFINITE_SPACE	dabei	dabei	SIMULTANEITY	SIMULTANEITY	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f80v	f80v.41	IT2a|f80v.41|G002	2	arol	DEFINITE_SPACE	DEFINITE_SPACE	wird	wird	PASSIVE_AUX	PASSIVE_AUX	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f82r	f82r.13	IT2a|f82r.13|G009	9	arol	DEFINITE_SPACE	LINE_END	wird	wird	PASSIVE_AUX	PASSIVE_AUX	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f82v	f82v.12	IT2a|f82v.12|G002	2	shol	DEFINITE_SPACE	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f82v	f82v.21	IT2a|f82v.21|G007	7	olkain	DEFINITE_SPACE	DEFINITE_SPACE	Inhalt	Inhalt	CONTENT_MATERIAL	CONTENT_MATERIAL	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f82v	f82v.31	IT2a|f82v.31|G004	4	qolkain	DEFINITE_SPACE	DEFINITE_SPACE	aus dem Inhalt	aus dem Inhalt	CONTENT_SOURCE	CONTENT_SOURCE	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f82v	f82v.33	IT2a|f82v.33|G006	6	olkain	DEFINITE_SPACE	DEFINITE_SPACE	Inhalt	Inhalt	CONTENT_MATERIAL	CONTENT_MATERIAL	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f82v	f82v.34	IT2a|f82v.34|G009	9	olkain	DEFINITE_SPACE	LINE_END	Inhalt	Inhalt	CONTENT_MATERIAL	CONTENT_MATERIAL	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f82v	f82v.37	IT2a|f82v.37|G009	9	olkain	DEFINITE_SPACE	DEFINITE_SPACE	Inhalt	Inhalt	CONTENT_MATERIAL	CONTENT_MATERIAL	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f82v	f82v.5	IT2a|f82v.5|G005	5	shol	DEFINITE_SPACE	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f86v3	f86v3.13	IT2a|f86v3.13|G002	2	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f86v3	f86v3.15	IT2a|f86v3.15|G005	5	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f86v3	f86v3.17	IT2a|f86v3.17|G004	4	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f86v3	f86v3.18	IT2a|f86v3.18|G005	5	shol	DEFINITE_SPACE	DRAWING_INTERRUPTION	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f86v3	f86v3.22	IT2a|f86v3.22|G003	3	shol	DEFINITE_SPACE	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f86v3	f86v3.22	IT2a|f86v3.22|G004	4	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f86v3	f86v3.3	IT2a|f86v3.3|G005	5	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f86v3	f86v3.30	IT2a|f86v3.30|G004	4	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f86v3	f86v3.33	IT2a|f86v3.33|G006	6	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f86v3	f86v3.9	IT2a|f86v3.9|G006	6	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f86v5	f86v5.10	IT2a|f86v5.10|G008	8	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f86v5	f86v5.13	IT2a|f86v5.13|G008	8	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f86v5	f86v5.15	IT2a|f86v5.15|G004	4	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f86v5	f86v5.23	IT2a|f86v5.23|G002	2	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f86v5	f86v5.28	IT2a|f86v5.28|G005	5	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f86v5	f86v5.32	IT2a|f86v5.32|G006	6	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f86v5	f86v5.35	IT2a|f86v5.35|G002	2	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f86v5	f86v5.5	IT2a|f86v5.5|G002	2	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f86v5	f86v5.9	IT2a|f86v5.9|G010	10	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f86v6	f86v6.11	IT2a|f86v6.11|G004	4	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f86v6	f86v6.11	IT2a|f86v6.11|G009	9	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f86v6	f86v6.14	IT2a|f86v6.14|G006	6	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f86v6	f86v6.15	IT2a|f86v6.15|G001	1	shol	LINE_START	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f86v6	f86v6.15	IT2a|f86v6.15|G009	9	olkain	DEFINITE_SPACE	DEFINITE_SPACE	Inhalt	Inhalt	CONTENT_MATERIAL	CONTENT_MATERIAL	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f86v6	f86v6.17	IT2a|f86v6.17|G002	2	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f86v6	f86v6.19	IT2a|f86v6.19|G004	4	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f86v6	f86v6.29	IT2a|f86v6.29|G003	3	shol	DEFINITE_SPACE	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f86v6	f86v6.34	IT2a|f86v6.34|G006	6	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f86v6	f86v6.34	IT2a|f86v6.34|G010	10	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f86v6	f86v6.37	IT2a|f86v6.37|G006	6	olky	DEFINITE_SPACE	DEFINITE_SPACE	dabei	dabei	SIMULTANEITY	SIMULTANEITY	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f86v6	f86v6.44	IT2a|f86v6.44|G007	7	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f86v6	f86v6.5	IT2a|f86v6.5|G007	7	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f86v6	f86v6.6	IT2a|f86v6.6|G004	4	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f86v6	f86v6.7	IT2a|f86v6.7|G003	3	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f86v6	f86v6.7	IT2a|f86v6.7|G006	6	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f86v6	f86v6.7	IT2a|f86v6.7|G008	8	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f88r	f88r.10	IT2a|f88r.10|G007	7	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f88r	f88r.27	IT2a|f88r.27|G007	7	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f88r	f88r.28	IT2a|f88r.28|G007	7	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f88r	f88r.9	IT2a|f88r.9|G002	2	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f88r	f88r.9	IT2a|f88r.9|G009	9	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f8r	f8r.11	IT2a|f8r.11|G001	1	shol	LINE_START	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f8r	f8r.14	IT2a|f8r.14|G003	3	shol	DEFINITE_SPACE	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f8r	f8r.19	IT2a|f8r.19|G005	5	shol	DRAWING_INTERRUPTION	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f8r	f8r.19	IT2a|f8r.19|G007	7	shol	DEFINITE_SPACE	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f8r	f8r.20	IT2a|f8r.20|G001	1	or	LINE_START	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f8r	f8r.9	IT2a|f8r.9|G007	7	shol	DEFINITE_SPACE	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
IT2a	f8v	f8v.1	IT2a|f8v.1|G004	4	shol	DEFINITE_SPACE	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
