component_recipe	intake_tier	register	incoming_action	incoming_argument	explicit_action_roots	explicit_argument_roots	inherited_action_root	inherited_argument_root	outgoing_action	outgoing_argument	baseline_clause_de	order_safe_clause_de	order_repair_rule	clause_changed_by_order_repair
P+SH+AL	T2_FUTURE_STRONG	BIOLOGICAL	NONE	AIN	P|SH	NONE	NONE	AIN	SH	AIN	Setze den Stationsanteil [wie zuvor] ein und halte den Stationsanteil [wie zuvor]; zur Zielstation.	Setze den Stationsanteil [wie zuvor] ein und halte den Stationsanteil [wie zuvor]; zur Zielstation.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	CELESTIAL	NONE	AIN	P|SH	NONE	NONE	AIN	SH	AIN	Setze den Sektoranteil [wie zuvor] ein und halte den Sektoranteil [wie zuvor]; zur Zielposition.	Setze den Sektoranteil [wie zuvor] ein und halte den Sektoranteil [wie zuvor]; zur Zielposition.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	PHARMA	NONE	AIN	P|SH	NONE	NONE	AIN	SH	AIN	Setze den Drogenanteil [wie zuvor] ein und halte den Drogenanteil [wie zuvor]; zum Zielgefäß.	Setze den Drogenanteil [wie zuvor] ein und halte den Drogenanteil [wie zuvor]; zum Zielgefäß.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	SOURCE_SECTION_T	NONE	NONE	P|SH	NONE	NONE	NONE	SH	NONE	Setze ein und halte fest; zur Zielspalte.	Setze ein und halte fest; zur Zielspalte.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	HERBAL	NONE	NONE	P|SH	NONE	NONE	NONE	SH	NONE	Setze ein und halte; zur Zielstelle.	Setze ein und halte; zur Zielstelle.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	BIOLOGICAL	NONE	NONE	P|SH	NONE	NONE	NONE	SH	NONE	Setze ein und halte; zur Zielstation.	Setze ein und halte; zur Zielstation.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	CELESTIAL	NONE	NONE	P|SH	NONE	NONE	NONE	SH	NONE	Setze ein und halte; zur Zielposition.	Setze ein und halte; zur Zielposition.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	PHARMA	NONE	NONE	P|SH	NONE	NONE	NONE	SH	NONE	Setze ein und halte; zum Zielgefäß.	Setze ein und halte; zum Zielgefäß.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	SOURCE_SECTION_T	NONE	Y	P|SH	NONE	NONE	Y	SH	Y	Setze den laufenden Eintrag [wie zuvor] ein und halte den laufenden Eintrag [wie zuvor] fest; zur Zielspalte.	Setze den laufenden Eintrag [wie zuvor] ein und halte den laufenden Eintrag [wie zuvor] fest; zur Zielspalte.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	HERBAL	NONE	Y	P|SH	NONE	NONE	Y	SH	Y	Setze den Pflanzenposten [wie zuvor] ein und halte den Pflanzenposten [wie zuvor]; zur Zielstelle.	Setze den Pflanzenposten [wie zuvor] ein und halte den Pflanzenposten [wie zuvor]; zur Zielstelle.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	BIOLOGICAL	NONE	Y	P|SH	NONE	NONE	Y	SH	Y	Setze den Stationsposten [wie zuvor] ein und halte den Stationsposten [wie zuvor]; zur Zielstation.	Setze den Stationsposten [wie zuvor] ein und halte den Stationsposten [wie zuvor]; zur Zielstation.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	CELESTIAL	NONE	Y	P|SH	NONE	NONE	Y	SH	Y	Setze den Positionsposten [wie zuvor] ein und halte den Positionsposten [wie zuvor]; zur Zielposition.	Setze den Positionsposten [wie zuvor] ein und halte den Positionsposten [wie zuvor]; zur Zielposition.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	PHARMA	NONE	Y	P|SH	NONE	NONE	Y	SH	Y	Setze den Drogenposten [wie zuvor] ein und halte den Drogenposten [wie zuvor]; zum Zielgefäß.	Setze den Drogenposten [wie zuvor] ein und halte den Drogenposten [wie zuvor]; zum Zielgefäß.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	SOURCE_SECTION_T	OK	AIIN	P|SH	NONE	NONE	AIIN	SH	AIIN	Setze den Kennwert [wie zuvor] ein und halte den Kennwert [wie zuvor] fest; zur Zielspalte.	Setze den Kennwert [wie zuvor] ein und halte den Kennwert [wie zuvor] fest; zur Zielspalte.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	HERBAL	OK	AIIN	P|SH	NONE	NONE	AIIN	SH	AIIN	Setze den Arbeitswert [wie zuvor] ein und halte den Arbeitswert [wie zuvor]; zur Zielstelle.	Setze den Arbeitswert [wie zuvor] ein und halte den Arbeitswert [wie zuvor]; zur Zielstelle.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	BIOLOGICAL	OK	AIIN	P|SH	NONE	NONE	AIIN	SH	AIIN	Setze den Stationswert [wie zuvor] ein und halte den Stationswert [wie zuvor]; zur Zielstation.	Setze den Stationswert [wie zuvor] ein und halte den Stationswert [wie zuvor]; zur Zielstation.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	CELESTIAL	OK	AIIN	P|SH	NONE	NONE	AIIN	SH	AIIN	Setze den Positionswert [wie zuvor] ein und halte den Positionswert [wie zuvor]; zur Zielposition.	Setze den Positionswert [wie zuvor] ein und halte den Positionswert [wie zuvor]; zur Zielposition.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	PHARMA	OK	AIIN	P|SH	NONE	NONE	AIIN	SH	AIIN	Setze den Mengenwert [wie zuvor] ein und halte den Mengenwert [wie zuvor]; zum Zielgefäß.	Setze den Mengenwert [wie zuvor] ein und halte den Mengenwert [wie zuvor]; zum Zielgefäß.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	SOURCE_SECTION_T	OK	AIN	P|SH	NONE	NONE	AIN	SH	AIN	Setze den Teilwert [wie zuvor] ein und halte den Teilwert [wie zuvor] fest; zur Zielspalte.	Setze den Teilwert [wie zuvor] ein und halte den Teilwert [wie zuvor] fest; zur Zielspalte.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	HERBAL	OK	AIN	P|SH	NONE	NONE	AIN	SH	AIN	Setze den Materialanteil [wie zuvor] ein und halte den Materialanteil [wie zuvor]; zur Zielstelle.	Setze den Materialanteil [wie zuvor] ein und halte den Materialanteil [wie zuvor]; zur Zielstelle.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	BIOLOGICAL	OK	AIN	P|SH	NONE	NONE	AIN	SH	AIN	Setze den Stationsanteil [wie zuvor] ein und halte den Stationsanteil [wie zuvor]; zur Zielstation.	Setze den Stationsanteil [wie zuvor] ein und halte den Stationsanteil [wie zuvor]; zur Zielstation.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	CELESTIAL	OK	AIN	P|SH	NONE	NONE	AIN	SH	AIN	Setze den Sektoranteil [wie zuvor] ein und halte den Sektoranteil [wie zuvor]; zur Zielposition.	Setze den Sektoranteil [wie zuvor] ein und halte den Sektoranteil [wie zuvor]; zur Zielposition.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	PHARMA	OK	AIN	P|SH	NONE	NONE	AIN	SH	AIN	Setze den Drogenanteil [wie zuvor] ein und halte den Drogenanteil [wie zuvor]; zum Zielgefäß.	Setze den Drogenanteil [wie zuvor] ein und halte den Drogenanteil [wie zuvor]; zum Zielgefäß.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	SOURCE_SECTION_T	OK	NONE	P|SH	NONE	NONE	NONE	SH	NONE	Setze ein und halte fest; zur Zielspalte.	Setze ein und halte fest; zur Zielspalte.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	HERBAL	OK	NONE	P|SH	NONE	NONE	NONE	SH	NONE	Setze ein und halte; zur Zielstelle.	Setze ein und halte; zur Zielstelle.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	BIOLOGICAL	OK	NONE	P|SH	NONE	NONE	NONE	SH	NONE	Setze ein und halte; zur Zielstation.	Setze ein und halte; zur Zielstation.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	CELESTIAL	OK	NONE	P|SH	NONE	NONE	NONE	SH	NONE	Setze ein und halte; zur Zielposition.	Setze ein und halte; zur Zielposition.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	PHARMA	OK	NONE	P|SH	NONE	NONE	NONE	SH	NONE	Setze ein und halte; zum Zielgefäß.	Setze ein und halte; zum Zielgefäß.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	SOURCE_SECTION_T	OK	OR	P|SH	NONE	NONE	OR	SH	OR	Setze die Eintragseinheit [wie zuvor] ein und halte die Eintragseinheit [wie zuvor] fest; zur Zielspalte.	Setze die Eintragseinheit [wie zuvor] ein und halte die Eintragseinheit [wie zuvor] fest; zur Zielspalte.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	HERBAL	OK	OR	P|SH	NONE	NONE	OR	SH	OR	Setze die Arbeitseinheit [wie zuvor] ein und halte die Arbeitseinheit [wie zuvor]; zur Zielstelle.	Setze die Arbeitseinheit [wie zuvor] ein und halte die Arbeitseinheit [wie zuvor]; zur Zielstelle.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	BIOLOGICAL	OK	OR	P|SH	NONE	NONE	OR	SH	OR	Setze die Stationseinheit [wie zuvor] ein und halte die Stationseinheit [wie zuvor]; zur Zielstation.	Setze die Stationseinheit [wie zuvor] ein und halte die Stationseinheit [wie zuvor]; zur Zielstation.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	CELESTIAL	OK	OR	P|SH	NONE	NONE	OR	SH	OR	Setze die Positionseinheit [wie zuvor] ein und halte die Positionseinheit [wie zuvor]; zur Zielposition.	Setze die Positionseinheit [wie zuvor] ein und halte die Positionseinheit [wie zuvor]; zur Zielposition.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	PHARMA	OK	OR	P|SH	NONE	NONE	OR	SH	OR	Setze die Ansatzeinheit [wie zuvor] ein und halte die Ansatzeinheit [wie zuvor]; zum Zielgefäß.	Setze die Ansatzeinheit [wie zuvor] ein und halte die Ansatzeinheit [wie zuvor]; zum Zielgefäß.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	SOURCE_SECTION_T	OK	Y	P|SH	NONE	NONE	Y	SH	Y	Setze den laufenden Eintrag [wie zuvor] ein und halte den laufenden Eintrag [wie zuvor] fest; zur Zielspalte.	Setze den laufenden Eintrag [wie zuvor] ein und halte den laufenden Eintrag [wie zuvor] fest; zur Zielspalte.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	HERBAL	OK	Y	P|SH	NONE	NONE	Y	SH	Y	Setze den Pflanzenposten [wie zuvor] ein und halte den Pflanzenposten [wie zuvor]; zur Zielstelle.	Setze den Pflanzenposten [wie zuvor] ein und halte den Pflanzenposten [wie zuvor]; zur Zielstelle.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	BIOLOGICAL	OK	Y	P|SH	NONE	NONE	Y	SH	Y	Setze den Stationsposten [wie zuvor] ein und halte den Stationsposten [wie zuvor]; zur Zielstation.	Setze den Stationsposten [wie zuvor] ein und halte den Stationsposten [wie zuvor]; zur Zielstation.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	CELESTIAL	OK	Y	P|SH	NONE	NONE	Y	SH	Y	Setze den Positionsposten [wie zuvor] ein und halte den Positionsposten [wie zuvor]; zur Zielposition.	Setze den Positionsposten [wie zuvor] ein und halte den Positionsposten [wie zuvor]; zur Zielposition.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	PHARMA	OK	Y	P|SH	NONE	NONE	Y	SH	Y	Setze den Drogenposten [wie zuvor] ein und halte den Drogenposten [wie zuvor]; zum Zielgefäß.	Setze den Drogenposten [wie zuvor] ein und halte den Drogenposten [wie zuvor]; zum Zielgefäß.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	SOURCE_SECTION_T	P	AIIN	P|SH	NONE	NONE	AIIN	SH	AIIN	Setze den Kennwert [wie zuvor] ein und halte den Kennwert [wie zuvor] fest; zur Zielspalte.	Setze den Kennwert [wie zuvor] ein und halte den Kennwert [wie zuvor] fest; zur Zielspalte.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	HERBAL	P	AIIN	P|SH	NONE	NONE	AIIN	SH	AIIN	Setze den Arbeitswert [wie zuvor] ein und halte den Arbeitswert [wie zuvor]; zur Zielstelle.	Setze den Arbeitswert [wie zuvor] ein und halte den Arbeitswert [wie zuvor]; zur Zielstelle.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	BIOLOGICAL	P	AIIN	P|SH	NONE	NONE	AIIN	SH	AIIN	Setze den Stationswert [wie zuvor] ein und halte den Stationswert [wie zuvor]; zur Zielstation.	Setze den Stationswert [wie zuvor] ein und halte den Stationswert [wie zuvor]; zur Zielstation.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	CELESTIAL	P	AIIN	P|SH	NONE	NONE	AIIN	SH	AIIN	Setze den Positionswert [wie zuvor] ein und halte den Positionswert [wie zuvor]; zur Zielposition.	Setze den Positionswert [wie zuvor] ein und halte den Positionswert [wie zuvor]; zur Zielposition.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	PHARMA	P	AIIN	P|SH	NONE	NONE	AIIN	SH	AIIN	Setze den Mengenwert [wie zuvor] ein und halte den Mengenwert [wie zuvor]; zum Zielgefäß.	Setze den Mengenwert [wie zuvor] ein und halte den Mengenwert [wie zuvor]; zum Zielgefäß.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	SOURCE_SECTION_T	P	AIN	P|SH	NONE	NONE	AIN	SH	AIN	Setze den Teilwert [wie zuvor] ein und halte den Teilwert [wie zuvor] fest; zur Zielspalte.	Setze den Teilwert [wie zuvor] ein und halte den Teilwert [wie zuvor] fest; zur Zielspalte.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	HERBAL	P	AIN	P|SH	NONE	NONE	AIN	SH	AIN	Setze den Materialanteil [wie zuvor] ein und halte den Materialanteil [wie zuvor]; zur Zielstelle.	Setze den Materialanteil [wie zuvor] ein und halte den Materialanteil [wie zuvor]; zur Zielstelle.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	BIOLOGICAL	P	AIN	P|SH	NONE	NONE	AIN	SH	AIN	Setze den Stationsanteil [wie zuvor] ein und halte den Stationsanteil [wie zuvor]; zur Zielstation.	Setze den Stationsanteil [wie zuvor] ein und halte den Stationsanteil [wie zuvor]; zur Zielstation.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	CELESTIAL	P	AIN	P|SH	NONE	NONE	AIN	SH	AIN	Setze den Sektoranteil [wie zuvor] ein und halte den Sektoranteil [wie zuvor]; zur Zielposition.	Setze den Sektoranteil [wie zuvor] ein und halte den Sektoranteil [wie zuvor]; zur Zielposition.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	PHARMA	P	AIN	P|SH	NONE	NONE	AIN	SH	AIN	Setze den Drogenanteil [wie zuvor] ein und halte den Drogenanteil [wie zuvor]; zum Zielgefäß.	Setze den Drogenanteil [wie zuvor] ein und halte den Drogenanteil [wie zuvor]; zum Zielgefäß.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	SOURCE_SECTION_T	P	NONE	P|SH	NONE	NONE	NONE	SH	NONE	Setze ein und halte fest; zur Zielspalte.	Setze ein und halte fest; zur Zielspalte.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	HERBAL	P	NONE	P|SH	NONE	NONE	NONE	SH	NONE	Setze ein und halte; zur Zielstelle.	Setze ein und halte; zur Zielstelle.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	BIOLOGICAL	P	NONE	P|SH	NONE	NONE	NONE	SH	NONE	Setze ein und halte; zur Zielstation.	Setze ein und halte; zur Zielstation.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	CELESTIAL	P	NONE	P|SH	NONE	NONE	NONE	SH	NONE	Setze ein und halte; zur Zielposition.	Setze ein und halte; zur Zielposition.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	PHARMA	P	NONE	P|SH	NONE	NONE	NONE	SH	NONE	Setze ein und halte; zum Zielgefäß.	Setze ein und halte; zum Zielgefäß.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	SOURCE_SECTION_T	P	OR	P|SH	NONE	NONE	OR	SH	OR	Setze die Eintragseinheit [wie zuvor] ein und halte die Eintragseinheit [wie zuvor] fest; zur Zielspalte.	Setze die Eintragseinheit [wie zuvor] ein und halte die Eintragseinheit [wie zuvor] fest; zur Zielspalte.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	HERBAL	P	OR	P|SH	NONE	NONE	OR	SH	OR	Setze die Arbeitseinheit [wie zuvor] ein und halte die Arbeitseinheit [wie zuvor]; zur Zielstelle.	Setze die Arbeitseinheit [wie zuvor] ein und halte die Arbeitseinheit [wie zuvor]; zur Zielstelle.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	BIOLOGICAL	P	OR	P|SH	NONE	NONE	OR	SH	OR	Setze die Stationseinheit [wie zuvor] ein und halte die Stationseinheit [wie zuvor]; zur Zielstation.	Setze die Stationseinheit [wie zuvor] ein und halte die Stationseinheit [wie zuvor]; zur Zielstation.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	CELESTIAL	P	OR	P|SH	NONE	NONE	OR	SH	OR	Setze die Positionseinheit [wie zuvor] ein und halte die Positionseinheit [wie zuvor]; zur Zielposition.	Setze die Positionseinheit [wie zuvor] ein und halte die Positionseinheit [wie zuvor]; zur Zielposition.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	PHARMA	P	OR	P|SH	NONE	NONE	OR	SH	OR	Setze die Ansatzeinheit [wie zuvor] ein und halte die Ansatzeinheit [wie zuvor]; zum Zielgefäß.	Setze die Ansatzeinheit [wie zuvor] ein und halte die Ansatzeinheit [wie zuvor]; zum Zielgefäß.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	SOURCE_SECTION_T	P	Y	P|SH	NONE	NONE	Y	SH	Y	Setze den laufenden Eintrag [wie zuvor] ein und halte den laufenden Eintrag [wie zuvor] fest; zur Zielspalte.	Setze den laufenden Eintrag [wie zuvor] ein und halte den laufenden Eintrag [wie zuvor] fest; zur Zielspalte.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	HERBAL	P	Y	P|SH	NONE	NONE	Y	SH	Y	Setze den Pflanzenposten [wie zuvor] ein und halte den Pflanzenposten [wie zuvor]; zur Zielstelle.	Setze den Pflanzenposten [wie zuvor] ein und halte den Pflanzenposten [wie zuvor]; zur Zielstelle.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	BIOLOGICAL	P	Y	P|SH	NONE	NONE	Y	SH	Y	Setze den Stationsposten [wie zuvor] ein und halte den Stationsposten [wie zuvor]; zur Zielstation.	Setze den Stationsposten [wie zuvor] ein und halte den Stationsposten [wie zuvor]; zur Zielstation.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	CELESTIAL	P	Y	P|SH	NONE	NONE	Y	SH	Y	Setze den Positionsposten [wie zuvor] ein und halte den Positionsposten [wie zuvor]; zur Zielposition.	Setze den Positionsposten [wie zuvor] ein und halte den Positionsposten [wie zuvor]; zur Zielposition.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	PHARMA	P	Y	P|SH	NONE	NONE	Y	SH	Y	Setze den Drogenposten [wie zuvor] ein und halte den Drogenposten [wie zuvor]; zum Zielgefäß.	Setze den Drogenposten [wie zuvor] ein und halte den Drogenposten [wie zuvor]; zum Zielgefäß.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	SOURCE_SECTION_T	R	AIIN	P|SH	NONE	NONE	AIIN	SH	AIIN	Setze den Kennwert [wie zuvor] ein und halte den Kennwert [wie zuvor] fest; zur Zielspalte.	Setze den Kennwert [wie zuvor] ein und halte den Kennwert [wie zuvor] fest; zur Zielspalte.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	HERBAL	R	AIIN	P|SH	NONE	NONE	AIIN	SH	AIIN	Setze den Arbeitswert [wie zuvor] ein und halte den Arbeitswert [wie zuvor]; zur Zielstelle.	Setze den Arbeitswert [wie zuvor] ein und halte den Arbeitswert [wie zuvor]; zur Zielstelle.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	BIOLOGICAL	R	AIIN	P|SH	NONE	NONE	AIIN	SH	AIIN	Setze den Stationswert [wie zuvor] ein und halte den Stationswert [wie zuvor]; zur Zielstation.	Setze den Stationswert [wie zuvor] ein und halte den Stationswert [wie zuvor]; zur Zielstation.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	CELESTIAL	R	AIIN	P|SH	NONE	NONE	AIIN	SH	AIIN	Setze den Positionswert [wie zuvor] ein und halte den Positionswert [wie zuvor]; zur Zielposition.	Setze den Positionswert [wie zuvor] ein und halte den Positionswert [wie zuvor]; zur Zielposition.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	PHARMA	R	AIIN	P|SH	NONE	NONE	AIIN	SH	AIIN	Setze den Mengenwert [wie zuvor] ein und halte den Mengenwert [wie zuvor]; zum Zielgefäß.	Setze den Mengenwert [wie zuvor] ein und halte den Mengenwert [wie zuvor]; zum Zielgefäß.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	SOURCE_SECTION_T	R	AIN	P|SH	NONE	NONE	AIN	SH	AIN	Setze den Teilwert [wie zuvor] ein und halte den Teilwert [wie zuvor] fest; zur Zielspalte.	Setze den Teilwert [wie zuvor] ein und halte den Teilwert [wie zuvor] fest; zur Zielspalte.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	HERBAL	R	AIN	P|SH	NONE	NONE	AIN	SH	AIN	Setze den Materialanteil [wie zuvor] ein und halte den Materialanteil [wie zuvor]; zur Zielstelle.	Setze den Materialanteil [wie zuvor] ein und halte den Materialanteil [wie zuvor]; zur Zielstelle.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	BIOLOGICAL	R	AIN	P|SH	NONE	NONE	AIN	SH	AIN	Setze den Stationsanteil [wie zuvor] ein und halte den Stationsanteil [wie zuvor]; zur Zielstation.	Setze den Stationsanteil [wie zuvor] ein und halte den Stationsanteil [wie zuvor]; zur Zielstation.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	CELESTIAL	R	AIN	P|SH	NONE	NONE	AIN	SH	AIN	Setze den Sektoranteil [wie zuvor] ein und halte den Sektoranteil [wie zuvor]; zur Zielposition.	Setze den Sektoranteil [wie zuvor] ein und halte den Sektoranteil [wie zuvor]; zur Zielposition.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	PHARMA	R	AIN	P|SH	NONE	NONE	AIN	SH	AIN	Setze den Drogenanteil [wie zuvor] ein und halte den Drogenanteil [wie zuvor]; zum Zielgefäß.	Setze den Drogenanteil [wie zuvor] ein und halte den Drogenanteil [wie zuvor]; zum Zielgefäß.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	SOURCE_SECTION_T	R	NONE	P|SH	NONE	NONE	NONE	SH	NONE	Setze ein und halte fest; zur Zielspalte.	Setze ein und halte fest; zur Zielspalte.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	HERBAL	R	NONE	P|SH	NONE	NONE	NONE	SH	NONE	Setze ein und halte; zur Zielstelle.	Setze ein und halte; zur Zielstelle.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	BIOLOGICAL	R	NONE	P|SH	NONE	NONE	NONE	SH	NONE	Setze ein und halte; zur Zielstation.	Setze ein und halte; zur Zielstation.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	CELESTIAL	R	NONE	P|SH	NONE	NONE	NONE	SH	NONE	Setze ein und halte; zur Zielposition.	Setze ein und halte; zur Zielposition.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	PHARMA	R	NONE	P|SH	NONE	NONE	NONE	SH	NONE	Setze ein und halte; zum Zielgefäß.	Setze ein und halte; zum Zielgefäß.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	SOURCE_SECTION_T	R	OR	P|SH	NONE	NONE	OR	SH	OR	Setze die Eintragseinheit [wie zuvor] ein und halte die Eintragseinheit [wie zuvor] fest; zur Zielspalte.	Setze die Eintragseinheit [wie zuvor] ein und halte die Eintragseinheit [wie zuvor] fest; zur Zielspalte.	BASELINE_ORDER_ALREADY_SAFE	NO
P+SH+AL	T2_FUTURE_STRONG	HERBAL	R	OR	P|SH	NONE	NONE	OR	SH	OR	Setze die Arbeitseinheit [wie zuvor] ein und halte die Arbeitseinheit [wie zuvor]; zur Zielstelle.	Setze die Arbeitseinheit [wie zuvor] ein und halte die Arbeitseinheit [wie zuvor]; zur Zielstelle.	BASELINE_ORDER_ALREADY_SAFE	NO
