event_id	page	record	statement_id	desk	surface	card_no	semantic_component_parse	command_id	standard_command_de	local_surface_palette	silent_owner_de	case_expansion_de
E344	f83r	B4	B4-S011	S_STATION_NACHTRAG	lkedy	PROC159	L+K+E+DY	CMD064	FUEHREN · ZUFUEHREN · KURZ; SCHLUSS	NO	linke Hauptstation mit offenem Fransenlauf	den laufenden Posten weiter kurz abführen und zugeben und den Schritt schließen
E345	f83r	B4	B4-S012	S_STATION_NACHTRAG	lchedy	PROC120	L+CHD+DY	CMD059	FUEHREN · UMSETZEN; SCHLUSS	NO	linke Hauptstation mit offenem Fransenlauf	den laufenden Posten abführen und überführen und den Schritt schließen
E346	f83r	B4	B4-S013	S_STATION_NACHTRAG	qokol	PROC160	OK+OL	CMD093	ANSETZEN · FORTSETZEN	YES	linke Hauptstation mit offenem Fransenlauf	den laufenden Posten weiter einsetzen
E347	f83r	B4	B4-S013	S_STATION_NACHTRAG	shedy	PROC078	SHED+DY	CMD147	ABSETZEN; SCHLUSS	NO	linke Hauptstation mit offenem Fransenlauf	den laufenden Posten absetzen lassen und den Schritt schließen
E348	f83r	B4	B4-S014	S_STATION_NACHTRAG	or	PROC016	OR	CMD106	ANSATZ	NO	linke Hauptstation mit offenem Fransenlauf	den Ansatz mit dem laufenden Bestand kurz durch den Durchlass führen und den Schritt schließen
E349	f83r	B4	B4-S014	S_STATION_NACHTRAG	chey	PROC019	Y	CMD158	DIES	NO	linke Hauptstation mit offenem Fransenlauf	den Ansatz mit dem laufenden Bestand kurz durch den Durchlass führen und den Schritt schließen
E350	f83r	B4	B4-S014	S_STATION_NACHTRAG	qockhey	PROC161	O+CKH+E+Y	CMD071	GANG · DURCHLASS · KURZ · DIES	NO	linke Hauptstation mit offenem Fransenlauf	den Ansatz mit dem laufenden Bestand kurz durch den Durchlass führen und den Schritt schließen
E351	f83r	B4	B4-S014	S_STATION_NACHTRAG	dairydy	PROC162	AIR+Y+DY	CMD003	LAUF · DIES; SCHLUSS	NO	linke Hauptstation mit offenem Fransenlauf	den Ansatz mit dem laufenden Bestand kurz durch den Durchlass führen und den Schritt schließen
E352	f83r	B4	B4-S015	S_STATION_NACHTRAG	qokain	PROC080	OK+AIN	CMD078	ANSETZEN · PORTION	NO	linke Hauptstation mit offenem Fransenlauf	eine Portion einsetzen
E353	f83r	B4	B4-S015	S_STATION_NACHTRAG	shey	PROC031	SH+EE+Y	CMD141	HALTEN · LANG · DIES	YES	linke Hauptstation mit offenem Fransenlauf	den laufenden Posten länger halten
E354	f83r	B4	B4-S015	S_STATION_NACHTRAG	kain	PROC069	K+AIN	CMD041	ZUFUEHREN · PORTION	NO	linke Hauptstation mit offenem Fransenlauf	eine Portion dosiert zugeben
E355	f83r	B4	B4-S015	S_STATION_NACHTRAG	chckhal	PROC163	CH+CKH+AL	CMD012	ABZIEHEN · DURCHLASS · ZIEL	NO	linke Hauptstation mit offenem Fransenlauf	den laufenden Posten an der bezeichneten Stelle durch den Durchlass ablaufen lassen
E356	f83r	B4	B4-S015	S_STATION_NACHTRAG	solkey	PROC164	SOLK+E+Y	CMD149	AUFFANGEN · KURZ · DIES	NO	rechte Hauptstation mit S-Lauf und Mehrarmknoten	den laufenden Posten kurz auffangen
E357	f83r	B4	B4-S015	S_STATION_NACHTRAG	lchedy	PROC120	L+CHD+DY	CMD059	FUEHREN · UMSETZEN; SCHLUSS	NO	rechte Hauptstation mit S-Lauf und Mehrarmknoten	den laufenden Posten abführen und überführen und den Schritt schließen
E358	f83r	B4	B4-S016	S_STATION_NACHTRAG	qolkain	PROC070	OL+K+AIN	CMD101	FORTSETZEN · ZUFUEHREN · PORTION	NO	rechte Hauptstation mit S-Lauf und Mehrarmknoten	eine Portion weiter dosiert zugeben
E359	f83r	B4	B4-S016	S_STATION_NACHTRAG	dal	PROC055	AL	CMD004	ZIEL	NO	rechte Hauptstation mit S-Lauf und Mehrarmknoten	den laufenden Posten von dort an der bezeichneten Stelle zuführen
E360	f83r	B4	B4-S016	S_STATION_NACHTRAG	skar	PROC165	K+AR	CMD044	ZUFUEHREN · QUELLE	NO	rechte Hauptstation mit S-Lauf und Mehrarmknoten	den laufenden Posten von dort an der bezeichneten Stelle zuführen
E361	f83r	B4	B4-S016	S_STATION_NACHTRAG	shedy	PROC078	SHED+DY	CMD147	ABSETZEN; SCHLUSS	NO	rechte Hauptstation mit S-Lauf und Mehrarmknoten	den laufenden Posten absetzen lassen und den Schritt schließen
E362	f83r	B5	B5-S001	S_STATION_NACHTRAG	otchdy	PROC166	OT+CHD+DY	CMD114	DANACH · UMSETZEN; SCHLUSS	YES	linke Fransenstation im B5-Nachtrag	danach den laufenden Posten überführen und den Schritt schließen
E363	f83r	B5	B5-S002	S_STATION_NACHTRAG	qokchdy	PROC082	OK+CHD+DY	CMD084	ANSETZEN · UMSETZEN; SCHLUSS	YES	linke Fransenstation im B5-Nachtrag	den laufenden Posten einsetzen und überführen und den Schritt schließen
E364	f83r	B5	B5-S003	S_STATION_NACHTRAG	shedal	PROC142	SHED+AL	CMD146	ABSETZEN · ZIEL	NO	linke Fransenstation im B5-Nachtrag	den laufenden Posten an der bezeichneten Stelle ablagern
E365	f83r	B5	B5-S003	S_STATION_NACHTRAG	dal	PROC055	AL	CMD004	ZIEL	NO	linke Fransenstation im B5-Nachtrag	den laufenden Posten weiter an der bezeichneten Stelle hinleiten
E366	f83r	B5	B5-S003	S_STATION_NACHTRAG	cheol	PROC013	OL	CMD097	FORTSETZEN	YES	linke Fransenstation im B5-Nachtrag	den laufenden Posten weiter an der bezeichneten Stelle hinleiten
E367	f83r	B5	B5-S003	S_STATION_NACHTRAG	lol	PROC167	L+OL	CMD067	FUEHREN · FORTSETZEN	NO	linke Fransenstation im B5-Nachtrag	den laufenden Posten weiter an der bezeichneten Stelle hinleiten
E368	f83r	B5	B5-S003	S_STATION_NACHTRAG	chdal	PROC168	CHD+AL	CMD020	UMSETZEN · ZIEL	NO	linke Fransenstation im B5-Nachtrag	den laufenden Posten an der bezeichneten Stelle umfüllen
E369	f83r	B5	B5-S003	S_STATION_NACHTRAG	aiin	PROC009	AIIN	CMD001	MASS	NO	linke Fransenstation im B5-Nachtrag	den laufenden Posten weiter nach vorgeschriebenem Maß bis zur zweiten Sollstufe abmessen und umsetzen
E370	f83r	B5	B5-S003	S_STATION_NACHTRAG	sol	PROC013	OL	CMD097	FORTSETZEN	YES	linke Fransenstation im B5-Nachtrag	den laufenden Posten weiter nach vorgeschriebenem Maß bis zur zweiten Sollstufe abmessen und umsetzen
E371	f83r	B5	B5-S003	S_STATION_NACHTRAG	daiiin	PROC169	DA+IIN	CMD031	ZWEIT · STUFE	NO	linke Fransenstation im B5-Nachtrag	den laufenden Posten weiter nach vorgeschriebenem Maß bis zur zweiten Sollstufe abmessen und umsetzen
E372	f83r	B5	B5-S003	S_STATION_NACHTRAG	chedy	PROC042	CHD+Y	CMD022	UMSETZEN · DIES	YES	linke Fransenstation im B5-Nachtrag	den laufenden Posten weiter nach vorgeschriebenem Maß bis zur zweiten Sollstufe abmessen und umsetzen
E373	f83r	B6	B6-S001	S_STATION_NACHTRAG	solkeey	PROC170	SOLK+EE+Y	CMD151	AUFFANGEN · LANG · DIES	NO	rechter S-Lauf im B6-Nachtrag	den laufenden Posten länger auffangen
E374	f83r	B6	B6-S001	S_STATION_NACHTRAG	qekey	PROC171	E+K+E+Y	CMD032	KURZ · ZUFUEHREN · KURZ · DIES	NO	rechter S-Lauf im B6-Nachtrag	den laufenden Posten kurz zugeben
E375	f83r	B6	B6-S001	S_STATION_NACHTRAG	raly	PROC172	R+AL+Y	CMD127	KUEHLEN · ZIEL · DIES	NO	rechter S-Lauf im B6-Nachtrag	den laufenden Posten an der bezeichneten Stelle abkühlen lassen
E376	f83r	B6	B6-S001	S_STATION_NACHTRAG	ol	PROC013	OL	CMD097	FORTSETZEN	YES	rechter S-Lauf im B6-Nachtrag	den laufenden Posten weiter nach vorgeschriebenem Maß als Portion an der bezeichneten Stelle hinleiten
E377	f83r	B6	B6-S001	S_STATION_NACHTRAG	daiin	PROC009	AIIN	CMD001	MASS	NO	rechter S-Lauf im B6-Nachtrag	den laufenden Posten weiter nach vorgeschriebenem Maß als Portion an der bezeichneten Stelle hinleiten
E378	f83r	B6	B6-S001	S_STATION_NACHTRAG	ol	PROC013	OL	CMD097	FORTSETZEN	YES	rechter S-Lauf im B6-Nachtrag	den laufenden Posten weiter nach vorgeschriebenem Maß als Portion an der bezeichneten Stelle hinleiten
E379	f83r	B6	B6-S001	S_STATION_NACHTRAG	dain	PROC156	AIN	CMD002	PORTION	NO	rechter S-Lauf im B6-Nachtrag	den laufenden Posten weiter nach vorgeschriebenem Maß als Portion an der bezeichneten Stelle hinleiten
E380	f83r	B6	B6-S001	S_STATION_NACHTRAG	chey	PROC019	Y	CMD158	DIES	NO	rechter S-Lauf im B6-Nachtrag	den laufenden Posten weiter nach vorgeschriebenem Maß als Portion an der bezeichneten Stelle hinleiten
E381	f83r	B6	B6-S001	S_STATION_NACHTRAG	ldalor	PROC173	L+AL+OR	CMD053	FUEHREN · ZIEL · ANSATZ	NO	rechter S-Lauf im B6-Nachtrag	den laufenden Posten weiter nach vorgeschriebenem Maß als Portion an der bezeichneten Stelle hinleiten
