burst_id	statement_id	first_event_id	second_event_id	second_stream_ordinal	neutral_stop_score	pair_index_within_statement	state_bank_id	first_decision	second_decision	burst_class	first_stop_safe	second_stop_safe	first_same_bank_unmutated_recovery_event	unmutated_card_distance	recovery_before_next_fault	post_bank_boundary_event_id	post_bank_boundary_id	post_bank_boundary_is_distinct
G455-B0255	P1009-S344	G407-E2522	G407-E2523	2523	1	4	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2526	3	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0256	P1009-S347	G407-E2530	G407-E2531	2531	1	5	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E2534	3	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0257	P1009-S348	G407-E2536	G407-E2537	2537	1	1	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2538	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0258	P1009-S349	G407-E2542	G407-E2543	2543	1	5	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2544	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0259	P1009-S351	G407-E2546	G407-E2547	2547	2	2	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	STOP	READ	FIRST_STOP__SECOND_READABLE	YES	YES	G407-E2548	0	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0260	P1009-S352	G407-E2548	G407-E2549	2549	1	1	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E2550	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0261	P1009-S355	G407-E2557	G407-E2558	2558	1	3	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2559	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0262	P1009-S356	G407-E2562	G407-E2563	2563	1	4	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2564	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0263	P1009-S358	G407-E2566	G407-E2567	2567	1	2	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E2570	3	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0264	P1009-S360	G407-E2589	G407-E2590	2590	1	12	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2592	2	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0265	P1009-S362	G407-E2596	G407-E2597	2597	1	5	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2598	0	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0266	P1009-S363	G407-E2598	G407-E2599	2599	1	1	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2600	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0267	P1009-S364	G407-E2601	G407-E2602	2602	1	2	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E2603	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0268	P1009-S365	G407-E2611	G407-E2612	2612	1	3	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2614	2	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0269	P1009-S367	G407-E2616	G407-E2617	2617	1	3	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2618	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0270	P1009-S368	G407-E2621	G407-E2622	2622	1	4	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2623	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0271	P1009-S369	G407-E2625	G407-E2626	2626	1	3	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2627	0	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0272	P1009-S370	G407-E2627	G407-E2628	2628	1	1	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2630	1	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0273	P1009-S371	G407-E2630	G407-E2631	2631	1	2	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E2633	2	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0274	P1009-S372	G407-E2637	G407-E2638	2638	1	3	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E2639	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0275	P1009-S373	G407-E2644	G407-E2645	2645	1	3	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2646	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0276	P1009-S374	G407-E2648	G407-E2649	2649	1	3	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2650	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0277	P1009-S375	G407-E2653	G407-E2654	2654	1	4	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2657	3	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0278	P1009-S376	G407-E2660	G407-E2661	2661	1	6	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2663	2	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0279	P1009-S380	G407-E2673	G407-E2674	2674	1	9	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2675	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0280	P1009-S382	G407-E2677	G407-E2678	2678	1	2	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	READ_AMBER	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E2680	2	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0281	G404-S011	G407-E2714	G407-E2715	2715	1	1	f81r::F81R_UPPER_POOL	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2716	0	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0282	G404-S012	G407-E2716	G407-E2717	2717	1	1	f81r::F81R_UPPER_POOL	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E2718	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0283	G404-S014	G407-E2735	G407-E2736	2736	1	17	f81r::F81R_UPPER_POOL	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2737	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0284	G404-S015	G407-E2740	G407-E2741	2741	1	4	f81r::F81R_UPPER_POOL	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E2742	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0285	G404-S016	G407-E2771	G407-E2772	2772	1	6	f81r::F81R_UPPER_POOL	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2773	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0286	G404-S018	G407-E2774	G407-E2775	2775	1	1	f81r::F81R_UPPER_POOL	STOP	READ	FIRST_STOP__SECOND_READABLE	YES	YES	G407-E2778	3	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0287	G404-S019	G407-E2781	G407-E2782	2782	1	4	f81r::F81R_UPPER_POOL	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2783	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0288	G404-S022	G407-E2785	G407-E2786	2786	1	1	f81r::F81R_UPPER_POOL	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2787	0	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0289	G404-S023	G407-E2787	G407-E2788	2788	1	1	f81r::F81R_UPPER_POOL	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2789	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0290	G404-S024	G407-E2791	G407-E2792	2792	1	3	f81r::F81R_UPPER_POOL	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2794	1	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0291	G404-S026	G407-E2794	G407-E2795	2795	0	1	f81r::F81R_UPPER_POOL	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2796	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0292	G404-S028	G407-E2801	G407-E2802	2802	1	3	f81r::F81R_UPPER_POOL	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2803	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0293	G404-S029	G407-E2805	G407-E2806	2806	1	3	f81r::F81R_UPPER_POOL	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	NONE	1	BANK_END_RESET_ISOLATES_DIVERGENCE	G407-E2808	f81r::F81R_LOWER_POOL	YES
G455-B0294	G404-S032	G407-E2809	G407-E2810	2810	1	1	f81r::F81R_LOWER_POOL	STOP	READ	FIRST_STOP__SECOND_READABLE	YES	YES	G407-E2813	3	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0295	G404-S033	G407-E2815	G407-E2816	2816	2	4	f81r::F81R_LOWER_POOL	STOP	READ	FIRST_STOP__SECOND_READABLE	YES	YES	G407-E2817	0	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0296	G404-S034	G407-E2817	G407-E2818	2818	1	1	f81r::F81R_LOWER_POOL	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2820	1	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0297	G404-S035	G407-E2820	G407-E2821	2821	1	2	f81r::F81R_LOWER_POOL	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2822	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0298	G404-S037	G407-E2823	G407-E2824	2824	1	1	f81r::F81R_LOWER_POOL	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2825	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0299	G404-S039	G407-E2826	G407-E2827	2827	1	1	f81r::F81R_LOWER_POOL	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2828	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0300	G404-S041	G407-E2829	G407-E2830	2830	1	1	f81r::F81R_LOWER_POOL	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2831	0	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0301	G404-S042	G407-E2831	G407-E2832	2832	1	1	f81r::F81R_LOWER_POOL	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E2834	2	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0302	G404-S043	G407-E2856	G407-E2857	2857	1	17	f81r::F81R_LOWER_POOL	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E2859	2	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0303	G404-S044	G407-E2863	G407-E2864	2864	1	1	f81r::F81R_LOWER_POOL	STOP	READ	FIRST_STOP__SECOND_READABLE	YES	YES	G407-E2865	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0304	G404-S045	G407-E2868	G407-E2869	2869	1	2	f81r::F81R_LOWER_POOL	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2872	3	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0305	G404-S046	G407-E2875	G407-E2876	2876	1	6	f81r::F81R_LOWER_POOL	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E2877	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0306	G404-S047	G407-E2880	G407-E2881	2881	1	4	f81r::F81R_LOWER_POOL	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2882	0	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0307	G404-S048	G407-E2882	G407-E2883	2883	1	1	f81r::F81R_LOWER_POOL	STOP	READ	FIRST_STOP__SECOND_READABLE	YES	YES	G407-E2884	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0308	G404-S050	G407-E2887	G407-E2888	2888	1	1	f81r::F81R_LOWER_POOL	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E2889	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0309	G404-S051	G407-E2896	G407-E2897	2897	1	7	f81r::F81R_LOWER_POOL	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2900	2	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0310	G404-S052	G407-E2900	G407-E2901	2901	1	3	f81r::F81R_LOWER_POOL	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E2902	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0311	G404-S054	G407-E2911	G407-E2912	2912	1	4	f81r::F81R_LOWER_POOL	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E2915	2	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0312	G404-S055	G407-E2915	G407-E2916	2916	1	1	f81r::F81R_LOWER_POOL	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2918	1	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0313	G404-S057	G407-E2918	G407-E2919	2919	1	1	f81r::F81R_LOWER_POOL	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2920	0	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0314	G404-S058	G407-E2920	G407-E2921	2921	0	1	f81r::F81R_LOWER_POOL	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	NONE	2	BANK_END_RESET_ISOLATES_DIVERGENCE	G407-E2924	f81v::gemeinsames zweireihiges Badfeld	YES
G455-B0315	P1009-S383	G407-E2925	G407-E2926	2926	1	2	f81v::gemeinsames zweireihiges Badfeld	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2927	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0316	P1009-S384	G407-E2930	G407-E2931	2931	1	4	f81v::gemeinsames zweireihiges Badfeld	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E2932	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0317	P1009-S385	G407-E2934	G407-E2935	2935	1	3	f81v::gemeinsames zweireihiges Badfeld	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2936	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0318	P1009-S386	G407-E2948	G407-E2949	2949	1	13	f81v::gemeinsames zweireihiges Badfeld	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2951	2	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0319	P1009-S388	G407-E2954	G407-E2955	2955	1	4	f81v::gemeinsames zweireihiges Badfeld	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2956	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0320	P1009-S389	G407-E2969	G407-E2970	2970	2	14	f81v::gemeinsames zweireihiges Badfeld	STOP	READ	FIRST_STOP__SECOND_READABLE	YES	YES	G407-E2971	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0321	P1009-S390	G407-E2984	G407-E2985	2985	1	14	f81v::gemeinsames zweireihiges Badfeld	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2988	3	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0322	P1009-S391	G407-E2992	G407-E2993	2993	2	7	f81v::gemeinsames zweireihiges Badfeld	STOP	READ	FIRST_STOP__SECOND_READABLE	YES	YES	G407-E2995	2	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0323	P1009-S392	G407-E2996	G407-E2997	2997	1	3	f81v::gemeinsames zweireihiges Badfeld	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E2999	2	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0324	P1009-S394	G407-E3001	G407-E3002	3002	1	3	f81v::gemeinsames zweireihiges Badfeld	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E3006	4	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0325	P1009-S396	G407-E3010	G407-E3011	3011	2	7	f81v::gemeinsames zweireihiges Badfeld	STOP	READ	FIRST_STOP__SECOND_READABLE	YES	YES	G407-E3012	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0326	P1009-S397	G407-E3014	G407-E3015	3015	1	3	f81v::gemeinsames zweireihiges Badfeld	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E3017	2	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0327	P1009-S400	G407-E3033	G407-E3034	3034	1	16	f81v::gemeinsames zweireihiges Badfeld	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E3035	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0328	P1009-S403	G407-E3038	G407-E3039	3039	1	2	f81v::gemeinsames zweireihiges Badfeld	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E3040	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0329	P1009-S404	G407-E3041	G407-E3042	3042	2	2	f81v::gemeinsames zweireihiges Badfeld	STOP	READ	FIRST_STOP__SECOND_READABLE	YES	YES	G407-E3043	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0330	P1009-S406	G407-E3046	G407-E3047	3047	1	3	f81v::gemeinsames zweireihiges Badfeld	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E3048	0	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0331	P1009-S407	G407-E3048	G407-E3049	3049	1	1	f81v::gemeinsames zweireihiges Badfeld	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E3050	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0332	P1009-S408	G407-E3052	G407-E3053	3053	1	3	f81v::gemeinsames zweireihiges Badfeld	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E3054	0	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0333	P1009-S409	G407-E3054	G407-E3055	3055	1	1	f81v::gemeinsames zweireihiges Badfeld	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E3056	0	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0334	P1009-S410	G407-E3056	G407-E3057	3057	1	1	f81v::gemeinsames zweireihiges Badfeld	STOP	READ	FIRST_STOP__SECOND_READABLE	YES	YES	G407-E3058	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0335	P1009-S411	G407-E3071	G407-E3072	3072	2	4	f81v::gemeinsames zweireihiges Badfeld	STOP	READ	FIRST_STOP__SECOND_READABLE	YES	YES	G407-E3073	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0336	P1009-S412	G407-E3075	G407-E3076	3076	2	3	f81v::gemeinsames zweireihiges Badfeld	STOP	STOP	FIRST_STOP__SECOND_STOP	YES	YES	G407-E3077	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0337	P1009-S413	G407-E3078	G407-E3079	3079	1	2	f81v::gemeinsames zweireihiges Badfeld	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E3080	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0338	P1009-S415	G407-E3081	G407-E3082	3082	1	1	f81v::gemeinsames zweireihiges Badfeld	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E3086	4	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0339	P1009-S416	G407-E3087	G407-E3088	3088	1	2	f81v::gemeinsames zweireihiges Badfeld	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E3090	2	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
