event_id	register	record_unit_id	page	locus	field_id	statement_id	surface	joint_tuple_id	owner_zone	component_parse	small_value_de	lexicon_class	statement_position	previous_value_de	next_value_de	selection_layer	selection_reason	predicted_joint_tuple_id	exact_card_recovered
E263	BIOLOGICAL	B3	f83r	f83r.11	F086	B3-S016	lo	2b7fa918d1b2f5c656e3	B3_ZONE_A_UPPER_PAIRED_STATION	L+O	hinausfuehren	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	Ansatz umsetzen; Schluss	UNIQUE_VALUE	only card with value	2b7fa918d1b2f5c656e3	YES
E264	BIOLOGICAL	B3	f83r	f83r.14	F087	B3-S016	qokchedy	07913ef9b1fb773cd325	B3_ZONE_B_MIDDLE_STATION	OK+CHD+DY	Ansatz umsetzen; Schluss	PRODUCTIVE_COMPOSITION	2	hinausfuehren	STATEMENT_END	LOCAL_CONTEXT	statement entry	07913ef9b1fb773cd325	YES
E265	BIOLOGICAL	B3	f83r	f83r.14	F088	B3-S017	qokeedy	7d25241b0e56c836372a	B3_ZONE_B_MIDDLE_STATION	OK+EE+DY	länger ansetzen; Schluss	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	STATEMENT_END	UNIQUE_VALUE	only card with value	7d25241b0e56c836372a	YES
E266	BIOLOGICAL	B3	f83r	f83r.14	F089	B3-S018	shedy	bc4f1f5c006c74a4d26d	B3_ZONE_B_MIDDLE_STATION	SHED+DY	absetzen; Schluss	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	STATEMENT_END	UNIQUE_VALUE	only card with value	bc4f1f5c006c74a4d26d	YES
E267	BIOLOGICAL	B3	f83r	f83r.14	F090	B3-S019	qokshedy	db167f8e9b53eefb58f8	B3_ZONE_B_MIDDLE_STATION	OK+SH+E+DY	kurz absetzen; Schluss	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	STATEMENT_END	UNIQUE_VALUE	only card with value	db167f8e9b53eefb58f8	YES
E268	BIOLOGICAL	B3	f83r	f83r.14	F091	B3-S020	dal	dd0ecaf5e27d81befffc	B3_ZONE_B_MIDDLE_STATION	AL	Stelle	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	hinausführen; Schluss	UNIQUE_VALUE	only card with value	dd0ecaf5e27d81befffc	YES
E269	BIOLOGICAL	B3	f83r	f83r.14	F091	B3-S020	lchedy	de7321bface5628e35d6	B3_ZONE_B_MIDDLE_STATION	L+CHD+DY	hinausführen; Schluss	PRODUCTIVE_COMPOSITION	2	Stelle	STATEMENT_END	UNIQUE_VALUE	only card with value	de7321bface5628e35d6	YES
E270	BIOLOGICAL	B3	f83r	f83r.14	F092	B3-S021	qokaiin	b5fcea1eaed06b2f2291	B3_ZONE_B_MIDDLE_STATION	OK+AIIN	bemessen	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	bereit	UNIQUE_VALUE	only card with value	b5fcea1eaed06b2f2291	YES
E271	BIOLOGICAL	B3	f83r	f83r.14	F092	B3-S021	shcthy	e0b630cb1b5df5e7105b	B3_ZONE_B_MIDDLE_STATION	CTH+Y	bereit	PRODUCTIVE_COMPOSITION	2	bemessen	Stelle	UNIQUE_VALUE	only card with value	e0b630cb1b5df5e7105b	YES
E272	BIOLOGICAL	B3	f83r	f83r.14	F092	B3-S021	dal	dd0ecaf5e27d81befffc	B3_ZONE_B_MIDDLE_STATION	AL	Stelle	PRODUCTIVE_COMPOSITION	3	bereit	dies	UNIQUE_VALUE	only card with value	dd0ecaf5e27d81befffc	YES
E273	BIOLOGICAL	B3	f83r	f83r.14	F092	B3-S021	sy	b921a237be883a820352	B3_ZONE_B_MIDDLE_STATION	Y	dies	PRODUCTIVE_COMPOSITION	4	Stelle	Mass	UNIQUE_VALUE	only card with value	b921a237be883a820352	YES
E274	BIOLOGICAL	B3	f83r	f83r.15	F093	B3-S021	saiin	2f1c5e56e8f0ff459065	B3_ZONE_B_MIDDLE_STATION	AIIN	Mass	PRODUCTIVE_COMPOSITION	5	dies	an der Stelle absetzen	UNIQUE_VALUE	only card with value	2f1c5e56e8f0ff459065	YES
E275	BIOLOGICAL	B3	f83r	f83r.15	F093	B3-S021	shedal	abb23e5e6936b4147f76	B3_ZONE_B_MIDDLE_STATION	SHED+AL	an der Stelle absetzen	PRODUCTIVE_COMPOSITION	6	Mass	dies kurz bereit halten	UNIQUE_VALUE	only card with value	abb23e5e6936b4147f76	YES
E276	BIOLOGICAL	B3	f83r	f83r.15	F093	B3-S021	shecthy	cb57b696b815fdef9cb7	B3_ZONE_B_MIDDLE_STATION	SH+E+CTH+Y	dies kurz bereit halten	PRODUCTIVE_COMPOSITION	7	an der Stelle absetzen	dies	UNIQUE_VALUE	only card with value	cb57b696b815fdef9cb7	YES
E277	BIOLOGICAL	B3	f83r	f83r.15	F093	B3-S021	chey	b921a237be883a820352	B3_ZONE_B_MIDDLE_STATION	Y	dies	PRODUCTIVE_COMPOSITION	8	dies kurz bereit halten	Stelle	UNIQUE_VALUE	only card with value	b921a237be883a820352	YES
E278	BIOLOGICAL	B3	f83r	f83r.15	F093	B3-S021	tal	dd0ecaf5e27d81befffc	B3_ZONE_B_MIDDLE_STATION	AL	Stelle	PRODUCTIVE_COMPOSITION	9	dies	bereit	UNIQUE_VALUE	only card with value	dd0ecaf5e27d81befffc	YES
E279	BIOLOGICAL	B3	f83r	f83r.15	F093	B3-S021	shcthy	e0b630cb1b5df5e7105b	B3_ZONE_B_MIDDLE_STATION	CTH+Y	bereit	PRODUCTIVE_COMPOSITION	10	Stelle	an der Stelle überführen; Schluss	UNIQUE_VALUE	only card with value	e0b630cb1b5df5e7105b	YES
E280	BIOLOGICAL	B3	f83r	f83r.15	F093	B3-S021	dalchdy	2bc2ed2630dbdaaa6b59	B3_ZONE_B_MIDDLE_STATION	AL+CHD+DY	an der Stelle überführen; Schluss	PRODUCTIVE_COMPOSITION	11	bereit	STATEMENT_END	UNIQUE_VALUE	only card with value	2bc2ed2630dbdaaa6b59	YES
E281	BIOLOGICAL	B3	f83r	f83r.15	F094	B3-S022	qotchedy	4de12cf322dfb76ded1e	B3_ZONE_B_MIDDLE_STATION	OT+CHD+DY	danach umsetzen; Schluss	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	STATEMENT_END	RECORD_RENDERER	B5 contraction	4de12cf322dfb76ded1e	YES
E282	BIOLOGICAL	B3	f83r	f83r.15	F095	B3-S023	lchedy	de7321bface5628e35d6	B3_ZONE_B_MIDDLE_STATION	L+CHD+DY	hinausführen; Schluss	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	STATEMENT_END	UNIQUE_VALUE	only card with value	de7321bface5628e35d6	YES
E283	BIOLOGICAL	B3	f83r	f83r.16	F096	B3-S024	tchedy	259b2b3b0bf859882e2c	B3_ZONE_B_MIDDLE_STATION	CHD+DY	umsetzen; Schluss	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	STATEMENT_END	LOCAL_CONTEXT	short predecessor	259b2b3b0bf859882e2c	YES
E284	BIOLOGICAL	B3	f83r	f83r.16	F097	B3-S025	qokchdy	87411f84689b4f93a303	B3_ZONE_B_MIDDLE_STATION	OK+CHD+DY	Ansatz umsetzen; Schluss	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	STATEMENT_END	LOCAL_CONTEXT	statement entry	87411f84689b4f93a303	YES
E285	BIOLOGICAL	B3	f83r	f83r.16	F098	B3-S026	cheedar	342c3f0777337648f4b3	B3_ZONE_B_MIDDLE_STATION	EE+AR	laenger aus der Quelle fuehren	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	Abfuehrmass	UNIQUE_VALUE	only card with value	342c3f0777337648f4b3	YES
E286	BIOLOGICAL	B3	f83r	f83r.16	F098	B3-S026	chldaiin	d72f71baff01cd0a0406	B3_ZONE_B_MIDDLE_STATION	L+AIIN	Abfuehrmass	PRODUCTIVE_COMPOSITION	2	laenger aus der Quelle fuehren	dies umsetzen	UNIQUE_VALUE	only card with value	d72f71baff01cd0a0406	YES
E287	BIOLOGICAL	B3	f83r	f83r.16	F098	B3-S026	chedy	6f7ff8287eddf4da9fdb	B3_ZONE_B_MIDDLE_STATION	CHD+Y	dies umsetzen	PRODUCTIVE_COMPOSITION	3	Abfuehrmass	eine Portion zugeben	LOCAL_CONTEXT	target follower	6f7ff8287eddf4da9fdb	YES
E288	BIOLOGICAL	B3	f83r	f83r.16	F098	B3-S026	qokain	1645e612504fcef59ced	B3_ZONE_B_MIDDLE_STATION	OK+AIN	eine Portion zugeben	PRODUCTIVE_COMPOSITION	4	dies umsetzen	bereit	UNIQUE_VALUE	only card with value	1645e612504fcef59ced	YES
E289	BIOLOGICAL	B3	f83r	f83r.16	F098	B3-S026	checthy	e0b630cb1b5df5e7105b	B3_ZONE_B_MIDDLE_STATION	CTH+Y	bereit	PRODUCTIVE_COMPOSITION	5	eine Portion zugeben	Ansatz an der Stelle abkuehlen	UNIQUE_VALUE	only card with value	e0b630cb1b5df5e7105b	YES
E290	BIOLOGICAL	B3	f83r	f83r.16	F098	B3-S026	chealror	d788d8d72d41b25a3c71	B3_ZONE_B_MIDDLE_STATION	AL+R+OR	Ansatz an der Stelle abkuehlen	PRODUCTIVE_COMPOSITION	6	bereit	länger auffangen; Schluss	UNIQUE_VALUE	only card with value	d788d8d72d41b25a3c71	YES
E291	BIOLOGICAL	B3	f83r	f83r.20	F099	B3-S026	solkeedy	3b70942557b3a40e8030	B3_ZONE_C_LOWER_STATION	SOLK+EE+DY	länger auffangen; Schluss	PRODUCTIVE_COMPOSITION	7	Ansatz an der Stelle abkuehlen	STATEMENT_END	UNIQUE_VALUE	only card with value	3b70942557b3a40e8030	YES
E292	BIOLOGICAL	B3	f83r	f83r.20	F100	B3-S027	qoteedy	ff178343c18e287ce3b7	B3_ZONE_C_LOWER_STATION	OT+EE+DY	nächsten Schritt länger halten; Schluss	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	STATEMENT_END	UNIQUE_VALUE	only card with value	ff178343c18e287ce3b7	YES
E293	BIOLOGICAL	B3	f83r	f83r.20	F101	B3-S028	qokeey	0275fbf14e07935b0a45	B3_ZONE_C_LOWER_STATION	OK+EE+Y	länger ansetzen	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	kurz ansetzen; Schluss	UNIQUE_VALUE	only card with value	0275fbf14e07935b0a45	YES
E294	BIOLOGICAL	B3	f83r	f83r.20	F101	B3-S028	qokedy	7db18b2f0fb7ed0fcfd3	B3_ZONE_C_LOWER_STATION	OK+E+DY	kurz ansetzen; Schluss	PRODUCTIVE_COMPOSITION	2	länger ansetzen	STATEMENT_END	UNIQUE_VALUE	only card with value	7db18b2f0fb7ed0fcfd3	YES
E295	BIOLOGICAL	B3	f83r	f83r.20	F102	B3-S029	sol	dcda95c81a5460feb191	B3_ZONE_C_LOWER_STATION	OL	fortsetzen	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	dies vollstaendig fuellen	STATEMENT_POSITION	entry resumption	dcda95c81a5460feb191	YES
E296	BIOLOGICAL	B3	f83r	f83r.20	F102	B3-S029	cheeety	9247e38d29c79a0d2fa5	B3_ZONE_C_LOWER_STATION	EEE+T+Y	dies vollstaendig fuellen	PRODUCTIVE_COMPOSITION	2	fortsetzen	kurz ansetzen; Schluss	UNIQUE_VALUE	only card with value	9247e38d29c79a0d2fa5	YES
E297	BIOLOGICAL	B3	f83r	f83r.20	F102	B3-S029	qokedy	7db18b2f0fb7ed0fcfd3	B3_ZONE_C_LOWER_STATION	OK+E+DY	kurz ansetzen; Schluss	PRODUCTIVE_COMPOSITION	3	dies vollstaendig fuellen	STATEMENT_END	UNIQUE_VALUE	only card with value	7db18b2f0fb7ed0fcfd3	YES
E298	BIOLOGICAL	B3	f83r	f83r.20	F103	B3-S030	qoky	276a7c2d74d1143446f4	B3_ZONE_C_LOWER_STATION	OK+Y	verwende dies	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	Mass	UNIQUE_VALUE	only card with value	276a7c2d74d1143446f4	YES
E299	BIOLOGICAL	B3	f83r	f83r.20	F103	B3-S030	saiin	2f1c5e56e8f0ff459065	B3_ZONE_C_LOWER_STATION	AIIN	Mass	PRODUCTIVE_COMPOSITION	2	verwende dies	Wasser weiterfuehren	UNIQUE_VALUE	only card with value	2f1c5e56e8f0ff459065	YES
E300	BIOLOGICAL	B3	f83r	f83r.22	F104	B3-S030	schedair	b154ff779abe5f196c80	B3_ZONE_C_LOWER_STATION	CHD+AIR	Wasser weiterfuehren	PRODUCTIVE_COMPOSITION	3	Mass	danach umsetzen; Schluss	UNIQUE_VALUE	only card with value	b154ff779abe5f196c80	YES
E301	BIOLOGICAL	B3	f83r	f83r.22	F104	B3-S030	otchedy	4de12cf322dfb76ded1e	B3_ZONE_C_LOWER_STATION	OT+CHD+DY	danach umsetzen; Schluss	PRODUCTIVE_COMPOSITION	4	Wasser weiterfuehren	STATEMENT_END	RECORD_RENDERER	B5 contraction	4de12cf322dfb76ded1e	YES
E302	BIOLOGICAL	B3	f83r	f83r.22	F105	B3-S031	qokeedy	7d25241b0e56c836372a	B3_ZONE_C_LOWER_STATION	OK+EE+DY	länger ansetzen; Schluss	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	STATEMENT_END	UNIQUE_VALUE	only card with value	7d25241b0e56c836372a	YES
E303	BIOLOGICAL	B3	f83r	f83r.22	F106	B3-S032	chedain	d784b2abcaf1a3703de2	B3_ZONE_C_LOWER_STATION	CHD+AIN	eine Portion überführen	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	dies umsetzen	UNIQUE_VALUE	only card with value	d784b2abcaf1a3703de2	YES
E304	BIOLOGICAL	B3	f83r	f83r.22	F106	B3-S032	chedy	6f7ff8287eddf4da9fdb	B3_ZONE_C_LOWER_STATION	CHD+Y	dies umsetzen	PRODUCTIVE_COMPOSITION	2	eine Portion überführen	kurzes Folgemaß	LOCAL_CONTEXT	target follower	6f7ff8287eddf4da9fdb	YES
E305	BIOLOGICAL	B3	f83r	f83r.22	F106	B3-S032	qotedaiin	1779decef17481ec2853	B3_ZONE_C_LOWER_STATION	OT+E+AIIN	kurzes Folgemaß	PRODUCTIVE_COMPOSITION	3	dies umsetzen	nächstes Maß	UNIQUE_VALUE	only card with value	1779decef17481ec2853	YES
E306	BIOLOGICAL	B3	f83r	f83r.22	F106	B3-S032	otaiin	54d0e228ca346110af05	B3_ZONE_C_LOWER_STATION	OT+AIIN	nächstes Maß	PRODUCTIVE_COMPOSITION	4	kurzes Folgemaß	kurzer Folgeschritt; Schluss	UNIQUE_VALUE	only card with value	54d0e228ca346110af05	YES
E307	BIOLOGICAL	B3	f83r	f83r.22	F106	B3-S032	otedy	c45ebac60774620561e2	B3_ZONE_C_LOWER_STATION	OT+E+DY	kurzer Folgeschritt; Schluss	PRODUCTIVE_COMPOSITION	5	nächstes Maß	STATEMENT_END	UNIQUE_VALUE	only card with value	c45ebac60774620561e2	YES
E308	BIOLOGICAL	B3	f83r	f83r.22	F107	B3-S033	ldy	04a3877f0fc81b7597c9	B3_ZONE_C_LOWER_STATION	L+DY	abführen; Schluss	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	STATEMENT_END	UNIQUE_VALUE	only card with value	04a3877f0fc81b7597c9	YES
E309	BIOLOGICAL	B3	f83r	f83r.24	F108	B3-S034	soiiin	2c82523794dcb7d2b343	B3_ZONE_C_LOWER_STATION	O+IIN	Sollstand	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	bereit	UNIQUE_VALUE	only card with value	2c82523794dcb7d2b343	YES
E310	BIOLOGICAL	B3	f83r	f83r.24	F108	B3-S034	checthy	e0b630cb1b5df5e7105b	B3_ZONE_C_LOWER_STATION	CTH+Y	bereit	PRODUCTIVE_COMPOSITION	2	Sollstand	dies fuellen	UNIQUE_VALUE	only card with value	e0b630cb1b5df5e7105b	YES
E311	BIOLOGICAL	B3	f83r	f83r.24	F108	B3-S034	chety	80ebbbbf238eee9f0aef	B3_ZONE_C_LOWER_STATION	T+Y	dies fuellen	PRODUCTIVE_COMPOSITION	3	bereit	nächstes Maß	UNIQUE_VALUE	only card with value	80ebbbbf238eee9f0aef	YES
E312	BIOLOGICAL	B3	f83r	f83r.24	F108	B3-S034	otaiin	54d0e228ca346110af05	B3_ZONE_C_LOWER_STATION	OT+AIIN	nächstes Maß	PRODUCTIVE_COMPOSITION	4	dies fuellen	dies an der Stelle fortsetzen	UNIQUE_VALUE	only card with value	54d0e228ca346110af05	YES
E313	BIOLOGICAL	B3	f83r	f83r.24	F108	B3-S034	olsaly	7811a7daff25d476e28d	B3_ZONE_C_LOWER_STATION	OL+AL+Y	dies an der Stelle fortsetzen	PRODUCTIVE_COMPOSITION	5	nächstes Maß	absetzen; Schluss	UNIQUE_VALUE	only card with value	7811a7daff25d476e28d	YES
E314	BIOLOGICAL	B3	f83r	f83r.24	F108	B3-S034	shedy	bc4f1f5c006c74a4d26d	B3_ZONE_C_LOWER_STATION	SHED+DY	absetzen; Schluss	PRODUCTIVE_COMPOSITION	6	dies an der Stelle fortsetzen	STATEMENT_END	UNIQUE_VALUE	only card with value	bc4f1f5c006c74a4d26d	YES
E315	BIOLOGICAL	B4	f83r	f83r.25	F109	B4-S001	qokeedy	7d25241b0e56c836372a	B4_ZONE_A_LEFT_AND_UPPER_FLOW	OK+EE+DY	länger ansetzen; Schluss	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	STATEMENT_END	UNIQUE_VALUE	only card with value	7d25241b0e56c836372a	YES
E316	BIOLOGICAL	B4	f83r	f83r.25	F110	B4-S002	qolchey	e2eb77ca9d9e1a8ba29a	B4_ZONE_A_LEFT_AND_UPPER_FLOW	OL+Y	dies weiterführen	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	länger ansetzen	UNIQUE_VALUE	only card with value	e2eb77ca9d9e1a8ba29a	YES
E317	BIOLOGICAL	B4	f83r	f83r.25	F110	B4-S002	qokeey	0275fbf14e07935b0a45	B4_ZONE_A_LEFT_AND_UPPER_FLOW	OK+EE+Y	länger ansetzen	PRODUCTIVE_COMPOSITION	2	dies weiterführen	kurz ansetzen; Schluss	UNIQUE_VALUE	only card with value	0275fbf14e07935b0a45	YES
E318	BIOLOGICAL	B4	f83r	f83r.25	F110	B4-S002	qokedy	7db18b2f0fb7ed0fcfd3	B4_ZONE_A_LEFT_AND_UPPER_FLOW	OK+E+DY	kurz ansetzen; Schluss	PRODUCTIVE_COMPOSITION	3	länger ansetzen	STATEMENT_END	UNIQUE_VALUE	only card with value	7db18b2f0fb7ed0fcfd3	YES
E319	BIOLOGICAL	B4	f83r	f83r.25	F111	B4-S003	chedy	6f7ff8287eddf4da9fdb	B4_ZONE_A_LEFT_AND_UPPER_FLOW	CHD+Y	dies umsetzen	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	Folgestelle	LOCAL_CONTEXT	target follower	6f7ff8287eddf4da9fdb	YES
E320	BIOLOGICAL	B4	f83r	f83r.25	F111	B4-S003	otal	90bcf0a9ec0ef56399e6	B4_ZONE_A_LEFT_AND_UPPER_FLOW	OT+AL	Folgestelle	PRODUCTIVE_COMPOSITION	2	dies umsetzen	nächster Posten	UNIQUE_VALUE	only card with value	90bcf0a9ec0ef56399e6	YES
E321	BIOLOGICAL	B4	f83r	f83r.26	F112	B4-S003	otchey	faf321940aed922846a9	B4_ZONE_A_LEFT_AND_UPPER_FLOW	OT+Y	nächster Posten	PRODUCTIVE_COMPOSITION	3	Folgestelle	länger ansetzen	RECORD_RENDERER	H3 allograph	faf321940aed922846a9	YES
E322	BIOLOGICAL	B4	f83r	f83r.26	F112	B4-S003	qokeey	0275fbf14e07935b0a45	B4_ZONE_A_LEFT_AND_UPPER_FLOW	OK+EE+Y	länger ansetzen	PRODUCTIVE_COMPOSITION	4	nächster Posten	verwende dies	UNIQUE_VALUE	only card with value	0275fbf14e07935b0a45	YES
E323	BIOLOGICAL	B4	f83r	f83r.26	F112	B4-S003	qoky	276a7c2d74d1143446f4	B4_ZONE_A_LEFT_AND_UPPER_FLOW	OK+Y	verwende dies	PRODUCTIVE_COMPOSITION	5	länger ansetzen	fortsetzen	UNIQUE_VALUE	only card with value	276a7c2d74d1143446f4	YES
E324	BIOLOGICAL	B4	f83r	f83r.26	F112	B4-S003	tol	dcda95c81a5460feb191	B4_ZONE_A_LEFT_AND_UPPER_FLOW	OL	fortsetzen	PRODUCTIVE_COMPOSITION	6	verwende dies	absetzen; Schluss	STATEMENT_POSITION	entry resumption	dcda95c81a5460feb191	YES
E325	BIOLOGICAL	B4	f83r	f83r.26	F112	B4-S003	shedy	bc4f1f5c006c74a4d26d	B4_ZONE_A_LEFT_AND_UPPER_FLOW	SHED+DY	absetzen; Schluss	PRODUCTIVE_COMPOSITION	7	fortsetzen	STATEMENT_END	UNIQUE_VALUE	only card with value	bc4f1f5c006c74a4d26d	YES
E326	BIOLOGICAL	B4	f83r	f83r.26	F113	B4-S004	qokylddy	eb2e4bc143f623ee03ac	B4_ZONE_A_LEFT_AND_UPPER_FLOW	OK+Y+LDDY	dies befestigen; Schluss	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	STATEMENT_END	UNIQUE_VALUE	only card with value	eb2e4bc143f623ee03ac	YES
E327	BIOLOGICAL	B4	f83r	f83r.27	F114	B4-S005	dain	53cd0637c6820ba5e91f	B4_ZONE_A_LEFT_AND_UPPER_FLOW	AIN	Portion	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	dies umsetzen	UNIQUE_VALUE	only card with value	53cd0637c6820ba5e91f	YES
E328	BIOLOGICAL	B4	f83r	f83r.27	F114	B4-S005	chedy	6f7ff8287eddf4da9fdb	B4_ZONE_A_LEFT_AND_UPPER_FLOW	CHD+Y	dies umsetzen	PRODUCTIVE_COMPOSITION	2	Portion	länger ansetzen; Schluss	LOCAL_CONTEXT	target follower	6f7ff8287eddf4da9fdb	YES
E329	BIOLOGICAL	B4	f83r	f83r.27	F114	B4-S005	qokeedy	7d25241b0e56c836372a	B4_ZONE_A_LEFT_AND_UPPER_FLOW	OK+EE+DY	länger ansetzen; Schluss	PRODUCTIVE_COMPOSITION	3	dies umsetzen	STATEMENT_END	UNIQUE_VALUE	only card with value	7d25241b0e56c836372a	YES
E330	BIOLOGICAL	B4	f83r	f83r.27	F115	B4-S006	shckhedy	d68bc8de3bcee09db23c	B4_ZONE_A_LEFT_AND_UPPER_FLOW	SH+CKHE+DY	seihen; Schluss	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	STATEMENT_END	UNIQUE_VALUE	only card with value	d68bc8de3bcee09db23c	YES
E331	BIOLOGICAL	B4	f83r	f83r.27	F116	B4-S007	shckhedy	d68bc8de3bcee09db23c	B4_ZONE_A_LEFT_AND_UPPER_FLOW	SH+CKHE+DY	seihen; Schluss	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	STATEMENT_END	UNIQUE_VALUE	only card with value	d68bc8de3bcee09db23c	YES
E332	BIOLOGICAL	B4	f83r	f83r.28	F117	B4-S008	saiin	2f1c5e56e8f0ff459065	B4_ZONE_A_LEFT_AND_UPPER_FLOW	AIIN	Mass	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	dies länger wärmen	UNIQUE_VALUE	only card with value	2f1c5e56e8f0ff459065	YES
E333	BIOLOGICAL	B4	f83r	f83r.28	F117	B4-S008	cheeky	2c1a5fd92b9e3c762242	B4_ZONE_A_LEFT_AND_UPPER_FLOW	CHK+EE+Y	dies länger wärmen	PRODUCTIVE_COMPOSITION	2	Mass	dies länger halten	RECORD_RENDERER	B2 CHK-EE order	2c1a5fd92b9e3c762242	YES
E334	BIOLOGICAL	B4	f83r	f83r.28	F117	B4-S008	sheey	92e43836d82f98bf02d3	B4_ZONE_A_LEFT_AND_UPPER_FLOW	SH+EE+Y	dies länger halten	PRODUCTIVE_COMPOSITION	3	dies länger wärmen	kurz ansetzen; Schluss	UNIQUE_VALUE	only card with value	92e43836d82f98bf02d3	YES
E335	BIOLOGICAL	B4	f83r	f83r.28	F117	B4-S008	qokedy	7db18b2f0fb7ed0fcfd3	B4_ZONE_A_LEFT_AND_UPPER_FLOW	OK+E+DY	kurz ansetzen; Schluss	PRODUCTIVE_COMPOSITION	4	dies länger halten	STATEMENT_END	UNIQUE_VALUE	only card with value	7db18b2f0fb7ed0fcfd3	YES
E336	BIOLOGICAL	B4	f83r	f83r.28	F118	B4-S009	shedy	bc4f1f5c006c74a4d26d	B4_ZONE_A_LEFT_AND_UPPER_FLOW	SHED+DY	absetzen; Schluss	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	STATEMENT_END	UNIQUE_VALUE	only card with value	bc4f1f5c006c74a4d26d	YES
E337	BIOLOGICAL	B4	f83r	f83r.28	F119	B4-S010	oldy	1b1ffdd869fb1429ad03	B4_ZONE_A_LEFT_AND_UPPER_FLOW	OL+DY	fortsetzen; Schluss	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	STATEMENT_END	UNIQUE_VALUE	only card with value	1b1ffdd869fb1429ad03	YES
E338	BIOLOGICAL	B4	f83r	f83r.35	F120	B4-S011	saiin	2f1c5e56e8f0ff459065	B4_ZONE_A_LEFT_AND_UPPER_FLOW	AIIN	Mass	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	kurz wärmen	UNIQUE_VALUE	only card with value	2f1c5e56e8f0ff459065	YES
E339	BIOLOGICAL	B4	f83r	f83r.35	F120	B4-S011	cheky	d904bf7b044dd3922781	B4_ZONE_A_LEFT_AND_UPPER_FLOW	CHK+E+Y	kurz wärmen	PRODUCTIVE_COMPOSITION	2	Mass	länger fortsetzen	UNIQUE_VALUE	only card with value	d904bf7b044dd3922781	YES
E340	BIOLOGICAL	B4	f83r	f83r.35	F120	B4-S011	okeeol	daf32e6db9e04413ce7f	B4_ZONE_A_LEFT_AND_UPPER_FLOW	OK+EE+OL	länger fortsetzen	PRODUCTIVE_COMPOSITION	3	kurz wärmen	eine Portion zugeben	UNIQUE_VALUE	only card with value	daf32e6db9e04413ce7f	YES
E341	BIOLOGICAL	B4	f83r	f83r.35	F120	B4-S011	okain	1645e612504fcef59ced	B4_ZONE_A_LEFT_AND_UPPER_FLOW	OK+AIN	eine Portion zugeben	PRODUCTIVE_COMPOSITION	4	länger fortsetzen	dies umsetzen	UNIQUE_VALUE	only card with value	1645e612504fcef59ced	YES
E342	BIOLOGICAL	B4	f83r	f83r.35	F120	B4-S011	chdy	6f7ff8287eddf4da9fdb	B4_ZONE_A_LEFT_AND_UPPER_FLOW	CHD+Y	dies umsetzen	PRODUCTIVE_COMPOSITION	5	eine Portion zugeben	fortsetzen	LOCAL_CONTEXT	target follower	6f7ff8287eddf4da9fdb	YES
E343	BIOLOGICAL	B4	f83r	f83r.37	F121	B4-S011	sol	dcda95c81a5460feb191	B4_ZONE_A_LEFT_AND_UPPER_FLOW	OL	fortsetzen	PRODUCTIVE_COMPOSITION	6	dies umsetzen	kurz abführen; Schluss	STATEMENT_POSITION	entry resumption	dcda95c81a5460feb191	YES
E344	BIOLOGICAL	B4	f83r	f83r.37	F121	B4-S011	lkedy	b958a512ca6a3559e86e	B4_ZONE_A_LEFT_AND_UPPER_FLOW	L+K+E+DY	kurz abführen; Schluss	PRODUCTIVE_COMPOSITION	7	fortsetzen	STATEMENT_END	UNIQUE_VALUE	only card with value	b958a512ca6a3559e86e	YES
E345	BIOLOGICAL	B4	f83r	f83r.37	F122	B4-S012	lchedy	de7321bface5628e35d6	B4_ZONE_A_LEFT_AND_UPPER_FLOW	L+CHD+DY	hinausführen; Schluss	PRODUCTIVE_COMPOSITION	1	STATEMENT_START	STATEMENT_END	UNIQUE_VALUE	only card with value	de7321bface5628e35d6	YES
