book_event_ordinal	event_id	physical_page	register	locus	kind	surface	component_recipe	portable_default_de	local_contextual_expansion_de	event_role	statement_id	source_release
2168	P912-E2168	f70v	CELESTIAL	f70v1.1	CURRENT_BASE	shoteeody	SH+O+T+EE+O+DY	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: Bezug halten, Reihe aufrufen, Platz einstellen, zweiter Grad, Reihe aufrufen, Eintrag schließen.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2169	P912-E2169	f70v	CELESTIAL	f70v1.1	CURRENT_BASE	okeeo	OK+EE+O	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: Platz aktivieren, zweiter Grad, Reihe aufrufen.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2170	P912-E2170	f70v	CELESTIAL	f70v1.1	CURRENT_BASE	dal	AL	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: Zielplatz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2171	P912-E2171	f70v	CELESTIAL	f70v1.1	CURRENT_BASE	cheody	CHEO+Y	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: lokaler Eintrag, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2172	P912-E2172	f70v	CELESTIAL	f70v1.1	CURRENT_BASE	okchoteees	OK+CH+OT+EEE+S_ADDR	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: Platz aktivieren, Klassenkennung, nächster Platz, voller Grad, Sternbezug.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2173	P912-E2173	f70v	CELESTIAL	f70v1.1	CURRENT_BASE	oteeody	OT+EE+O+DY	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: nächster Platz, zweiter Grad, Reihe aufrufen, Eintrag schließen.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2174	P912-E2174	f70v	CELESTIAL	f70v1.1	CURRENT_BASE	cheokeo	CH+E+OK+E+O	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: Klassenkennung, erster Grad, Platz aktivieren, erster Grad, Reihe aufrufen.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2175	P912-E2175	f70v	CELESTIAL	f70v1.1	CURRENT_BASE	otaiin	OT+AIIN	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: nächster Platz, verzeichneter Sollwert.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2176	P912-E2176	f70v	CELESTIAL	f70v1.1	CURRENT_BASE	shes	SH+E+S_ADDR	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: Bezug halten, erster Grad, Sternbezug.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2177	P912-E2177	f70v	CELESTIAL	f70v1.1	CURRENT_BASE	to	T+O	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: Platz einstellen, Reihe aufrufen.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2178	P912-E2178	f70v	CELESTIAL	f70v1.1	CURRENT_BASE	ar	AR	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: Quell- oder Bezugsstelle.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2179	P912-E2179	f70v	CELESTIAL	f70v1.1	CURRENT_BASE	oly	OL+Y	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: gleiche Reihe weiter, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2180	P912-E2180	f70v	CELESTIAL	f70v1.1	CURRENT_BASE	daly	AL+Y	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: Zielplatz, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2181	P912-E2181	f70v	CELESTIAL	f70v1.1	CURRENT_BASE	sheal	SH+E+AL	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: Bezug halten, erster Grad, Zielplatz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2182	P912-E2182	f70v	CELESTIAL	f70v1.2	CURRENT_BASE	otalchy	OT+AL+Y	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: nächster Platz, Zielplatz, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2183	P912-E2183	f70v	CELESTIAL	f70v1.2	CURRENT_BASE	tar	T+AR	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: Platz einstellen, Quell- oder Bezugsstelle.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2184	P912-E2184	f70v	CELESTIAL	f70v1.2	CURRENT_BASE	am	AM_ADDR	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: Innenplatz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2185	P912-E2185	f70v	CELESTIAL	f70v1.2	CURRENT_BASE	dy	Y	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2186	P912-E2186	f70v	CELESTIAL	f70v1.3	CURRENT_BASE	opchey	O+P+Y	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: Reihe aufrufen, Eintrag beginnen, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2187	P912-E2187	f70v	CELESTIAL	f70v1.3	CURRENT_BASE	sal	S+AL	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: Klasse wählen, Zielplatz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2188	P912-E2188	f70v	CELESTIAL	f70v1.4	CURRENT_BASE	otakaizan	OT+A_ADDR+K+AIN+Z_ADDR+AN	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: nächster Platz, lokale Adresse, Wert zuordnen, Einheit, z-Stelle, Zusatzklasse.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2189	P912-E2189	f70v	CELESTIAL	f70v1.5	CURRENT_BASE	okalal	OK+AL+AL	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: Platz aktivieren, Zielplatz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2190	P912-E2190	f70v	CELESTIAL	f70v1.6	CURRENT_BASE	otaly	OT+AL+Y	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: nächster Platz, Zielplatz, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2191	P912-E2191	f70v	CELESTIAL	f70v1.7	CURRENT_BASE	oalcheg	O+AL+CH+E+G_LABEL	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: Reihe aufrufen, Zielplatz, Klassenkennung, erster Grad, g-Zeichen.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2192	P912-E2192	f70v	CELESTIAL	f70v1.8	CURRENT_BASE	otchodals	OT+CH+O+AL+S_ADDR	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: nächster Platz, Klassenkennung, Reihe aufrufen, Zielplatz, Sternbezug.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2193	P912-E2193	f70v	CELESTIAL	f70v1.9	CURRENT_BASE	okolshy	OK+OL+SH+Y	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: Platz aktivieren, gleiche Reihe weiter, Bezug halten, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2194	P912-E2194	f70v	CELESTIAL	f70v1.10	CURRENT_BASE	otshshdy	OT+SH+SH+DY	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: nächster Platz, Bezug halten, Eintrag schließen.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2195	P912-E2195	f70v	CELESTIAL	f70v1.11	CURRENT_BASE	otal	OT+AL	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: nächster Platz, Zielplatz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2196	P912-E2196	f70v	CELESTIAL	f70v1.11	CURRENT_BASE	ypsharal	Y+P+SH+AR+AL	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: dieser Platz, Eintrag beginnen, Bezug halten, Quell- oder Bezugsstelle, Zielplatz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2197	P912-E2197	f70v	CELESTIAL	f70v1.12	CURRENT_BASE	daiin	AIIN	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: verzeichneter Sollwert.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2198	P912-E2198	f70v	CELESTIAL	f70v1.12	CURRENT_BASE	okey	OK+E+Y	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: Platz aktivieren, erster Grad, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2199	P912-E2199	f70v	CELESTIAL	f70v1.12	CURRENT_BASE	otodal	OT+O+AL	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: nächster Platz, Reihe aufrufen, Zielplatz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2200	P912-E2200	f70v	CELESTIAL	f70v1.12	CURRENT_BASE	cheokeeo	CH+E+OK+EE+O	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: Klassenkennung, erster Grad, Platz aktivieren, zweiter Grad, Reihe aufrufen.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2201	P912-E2201	f70v	CELESTIAL	f70v1.12	CURRENT_BASE	okeodal	OK+E+O+AL	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: Platz aktivieren, erster Grad, Reihe aufrufen, Zielplatz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2202	P912-E2202	f70v	CELESTIAL	f70v1.12	CURRENT_BASE	shol	SH+OL	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: Bezug halten, gleiche Reihe weiter.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2203	P912-E2203	f70v	CELESTIAL	f70v1.12	CURRENT_BASE	olaiin	OL+AIIN	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: gleiche Reihe weiter, verzeichneter Sollwert.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2204	P912-E2204	f70v	CELESTIAL	f70v1.12	CURRENT_BASE	saiin	S+AIIN	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: Klasse wählen, verzeichneter Sollwert.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2205	P912-E2205	f70v	CELESTIAL	f70v1.12	CURRENT_BASE	sheo	SH+E+O	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: Bezug halten, erster Grad, Reihe aufrufen.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2206	P912-E2206	f70v	CELESTIAL	f70v1.12	CURRENT_BASE	qokeeol	OK+EE+OL	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: Platz aktivieren, zweiter Grad, gleiche Reihe weiter.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2207	P912-E2207	f70v	CELESTIAL	f70v1.12	CURRENT_BASE	otchykey	OT+Y+K+E+Y	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: nächster Platz, dieser Platz, Wert zuordnen, erster Grad, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2208	P912-E2208	f70v	CELESTIAL	f70v1.12	CURRENT_BASE	chekeal	CHK+E+AL	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: Bedingungsklasse, erster Grad, Zielplatz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2209	P912-E2209	f70v	CELESTIAL	f70v1.12	CURRENT_BASE	oteosaiin	OT+E+O+S_ADDR+AIIN	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: nächster Platz, erster Grad, Reihe aufrufen, Sternbezug, verzeichneter Sollwert.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2210	P912-E2210	f70v	CELESTIAL	f70v1.12	CURRENT_BASE	chekey	CHK+E+Y	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: Bedingungsklasse, erster Grad, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2211	P912-E2211	f70v	CELESTIAL	f70v1.12	CURRENT_BASE	okeolol	OK+E+OL+OL	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: Platz aktivieren, erster Grad, gleiche Reihe weiter.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2212	P912-E2212	f70v	CELESTIAL	f70v1.12	CURRENT_BASE	chees	SH+EE+S_ADDR	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: Bezug halten, zweiter Grad, Sternbezug.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2213	P912-E2213	f70v	CELESTIAL	f70v1.12	CURRENT_BASE	oeey	O+EE+Y	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: Reihe aufrufen, zweiter Grad, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2214	P912-E2214	f70v	CELESTIAL	f70v1.12	CURRENT_BASE	opotey	O+P+O+T+E+Y	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: Reihe aufrufen, Eintrag beginnen, Reihe aufrufen, Platz einstellen, erster Grad, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2215	P912-E2215	f70v	CELESTIAL	f70v1.12	CURRENT_BASE	dal	AL	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: Zielplatz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2216	P912-E2216	f70v	CELESTIAL	f70v1.12	CURRENT_BASE	al	AL	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: Zielplatz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2217	P912-E2217	f70v	CELESTIAL	f70v1.12	CURRENT_BASE	s	S	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: Klasse wählen.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2218	P912-E2218	f70v	CELESTIAL	f70v1.12	CURRENT_BASE	otecheo	OT+E+CHEO	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: nächster Platz, erster Grad, lokaler Eintrag.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2219	P912-E2219	f70v	CELESTIAL	f70v1.12	CURRENT_BASE	dal	AL	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: Zielplatz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2220	P912-E2220	f70v	CELESTIAL	f70v1.13	CURRENT_BASE	okoly	OK+OL+Y	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: Platz aktivieren, gleiche Reihe weiter, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2221	P912-E2221	f70v	CELESTIAL	f70v1.14	CURRENT_BASE	otalaiin	OT+AL+AIIN	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: nächster Platz, Zielplatz, verzeichneter Sollwert.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2222	P912-E2222	f70v	CELESTIAL	f70v1.15	CURRENT_BASE	oteo	OT+E+O	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: nächster Platz, erster Grad, Reihe aufrufen.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2223	P912-E2223	f70v	CELESTIAL	f70v1.15	CURRENT_BASE	alals	AL+AL+S_ADDR	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: Zielplatz, Sternbezug.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2224	P912-E2224	f70v	CELESTIAL	f70v1.15	CURRENT_BASE	araly	AR+AL+Y	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: Quell- oder Bezugsstelle, Zielplatz, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2225	P912-E2225	f70v	CELESTIAL	f70v1.16	CURRENT_BASE	oteoeey	OT+E+O+EE+Y	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: nächster Platz, erster Grad, Reihe aufrufen, zweiter Grad, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2226	P912-E2226	f70v	CELESTIAL	f70v1.16	CURRENT_BASE	otal	OT+AL	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: nächster Platz, Zielplatz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2227	P912-E2227	f70v	CELESTIAL	f70v1.16	CURRENT_BASE	okealar	OK+E+AL+AR	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: Platz aktivieren, erster Grad, Zielplatz, Quell- oder Bezugsstelle.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2228	P912-E2228	f70v	CELESTIAL	f70v1.17	CURRENT_BASE	otear	OT+E+AR	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: nächster Platz, erster Grad, Quell- oder Bezugsstelle.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2229	P912-E2229	f70v	CELESTIAL	f70v1.17	CURRENT_BASE	araydy	AR+A_ADDR+Y+DY	LOKALE ADRESSE KOPIEREN	Widderrad mit Stern tragenden Figuren: Quell- oder Bezugsstelle, lokale Adresse, dieser Platz, Eintrag schließen.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2230	P912-E2230	f70v	CELESTIAL	f70v2.1	CURRENT_BASE	okcheo	OK+CHEO	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Platz aktivieren, lokaler Eintrag.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2231	P912-E2231	f70v	CELESTIAL	f70v2.1	CURRENT_BASE	dar	D_ADDR+AR	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Unterplatz, Quell- oder Bezugsstelle.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2232	P912-E2232	f70v	CELESTIAL	f70v2.1	CURRENT_BASE	otey	OT+E+Y	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: nächster Platz, erster Grad, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2233	P912-E2233	f70v	CELESTIAL	f70v2.1	CURRENT_BASE	ykeey	Y+K+EE+Y	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: dieser Platz, Wert zuordnen, zweiter Grad, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2234	P912-E2234	f70v	CELESTIAL	f70v2.1	CURRENT_BASE	tchy	T+Y	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Platz einstellen, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2235	P912-E2235	f70v	CELESTIAL	f70v2.1	CURRENT_BASE	otsheo	OT+SH+E+O	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: nächster Platz, Bezug halten, erster Grad, Reihe aufrufen.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2236	P912-E2236	f70v	CELESTIAL	f70v2.1	CURRENT_BASE	oteotey	OT+E+O+T+E+Y	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: nächster Platz, erster Grad, Reihe aufrufen, Platz einstellen, erster Grad, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2237	P912-E2237	f70v	CELESTIAL	f70v2.1	CURRENT_BASE	shey	SH+E+Y	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Bezug halten, erster Grad, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2238	P912-E2238	f70v	CELESTIAL	f70v2.1	CURRENT_BASE	shecth	SH+E+CTH	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Bezug halten, erster Grad, Bereitschaftsklasse.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2239	P912-E2239	f70v	CELESTIAL	f70v2.1	CURRENT_BASE	opcheoldair	O+P+CH+E+OL+D_ADDR+AIR	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Reihe aufrufen, Eintrag beginnen, Klassenkennung, erster Grad, gleiche Reihe weiter, Unterplatz, Ringlauf.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2240	P912-E2240	f70v	CELESTIAL	f70v2.1	CURRENT_BASE	dateey	DA+T+EE+Y	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: zweite Stufe, Platz einstellen, zweiter Grad, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2241	P912-E2241	f70v	CELESTIAL	f70v2.1	CURRENT_BASE	sal	S+AL	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Klasse wählen, Zielplatz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2242	P912-E2242	f70v	CELESTIAL	f70v2.1	CURRENT_BASE	ody	O+DY	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Reihe aufrufen, Eintrag schließen.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2243	P912-E2243	f70v	CELESTIAL	f70v2.1	CURRENT_BASE	choteey	CH+OT+EE+Y	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Klassenkennung, nächster Platz, zweiter Grad, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2244	P912-E2244	f70v	CELESTIAL	f70v2.1	CURRENT_BASE	choeteedy	HO+E+T+EE+DY	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Teil, erster Grad, Platz einstellen, zweiter Grad, Eintrag schließen.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2245	P912-E2245	f70v	CELESTIAL	f70v2.1	CURRENT_BASE	oteoteotsho	OT+E+O+T+E+O+T+SH+O	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: nächster Platz, erster Grad, Reihe aufrufen, Platz einstellen, erster Grad, Reihe aufrufen, Platz einstellen, Bezug halten, Reihe aufrufen.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2246	P912-E2246	f70v	CELESTIAL	f70v2.1	CURRENT_BASE	yteos	Y+T+E+O+S_ADDR	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: dieser Platz, Platz einstellen, erster Grad, Reihe aufrufen, Sternbezug.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2247	P912-E2247	f70v	CELESTIAL	f70v2.1	CURRENT_BASE	alain	AL+AIN	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Zielplatz, Einheit.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2248	P912-E2248	f70v	CELESTIAL	f70v2.1	CURRENT_BASE	sheodaly	SH+E+O+AL+Y	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Bezug halten, erster Grad, Reihe aufrufen, Zielplatz, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2249	P912-E2249	f70v	CELESTIAL	f70v2.1	CURRENT_BASE	o	O	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Reihe aufrufen.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2250	P912-E2250	f70v	CELESTIAL	f70v2.1	CURRENT_BASE	aiin	AIIN	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: verzeichneter Sollwert.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2251	P912-E2251	f70v	CELESTIAL	f70v2.1	CURRENT_BASE	cholkal	OL+K+AL	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: gleiche Reihe weiter, Wert zuordnen, Zielplatz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2252	P912-E2252	f70v	CELESTIAL	f70v2.1	CURRENT_BASE	chokear	OK+E+AR	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Platz aktivieren, erster Grad, Quell- oder Bezugsstelle.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2253	P912-E2253	f70v	CELESTIAL	f70v2.1	CURRENT_BASE	oteody	OT+E+O+Y	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: nächster Platz, erster Grad, Reihe aufrufen, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2254	P912-E2254	f70v	CELESTIAL	f70v2.1	CURRENT_BASE	cholaiin	OL+AIIN	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: gleiche Reihe weiter, verzeichneter Sollwert.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2255	P912-E2255	f70v	CELESTIAL	f70v2.1	CURRENT_BASE	oteeoal	OT+EE+O+AL	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: nächster Platz, zweiter Grad, Reihe aufrufen, Zielplatz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2256	P912-E2256	f70v	CELESTIAL	f70v2.1	CURRENT_BASE	al	AL	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Zielplatz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2257	P912-E2257	f70v	CELESTIAL	f70v2.1	CURRENT_BASE	sheeos	SH+EE+O+S_ADDR	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Bezug halten, zweiter Grad, Reihe aufrufen, Sternbezug.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2258	P912-E2258	f70v	CELESTIAL	f70v2.1	CURRENT_BASE	okey	OK+E+Y	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Platz aktivieren, erster Grad, dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2259	P912-E2259	f70v	CELESTIAL	f70v2.1	CURRENT_BASE	chol	OL	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: gleiche Reihe weiter.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2260	P912-E2260	f70v	CELESTIAL	f70v2.1	CURRENT_BASE	dy	Y	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: dieser Platz.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2261	P912-E2261	f70v	CELESTIAL	f70v2.1	CURRENT_BASE	otees	OT+EE+S_ADDR	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: nächster Platz, zweiter Grad, Sternbezug.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2262	P912-E2262	f70v	CELESTIAL	f70v2.1	CURRENT_BASE	cho	HO	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Teil.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2263	P912-E2263	f70v	CELESTIAL	f70v2.1	CURRENT_BASE	s	S	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Klasse wählen.	LOCAL_ADDRESS_OR_LABEL		PASS1002
2264	P912-E2264	f70v	CELESTIAL	f70v2.1	CURRENT_BASE	olar	OL+AR	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: gleiche Reihe weiter, Quell- oder Bezugsstelle.	LOCAL_ADDRESS_OR_LABEL		PASS1002
