cell_id	page	locus	token_ordinal	surface	v99r6_spoken_cell_de	v99r7_semantic_value_de	v99r7_spoken_cell_de	gdt734_dispatch_class	gdt734_authority_id	gdt734_score_0_100_not_probability	gdt734_confidence_level	gdt734_semantic_scope	gdt734_global_export_scope	gdt734_candidate_decision	gdt734_composition_semantic_credit	practical_unit_layer	practical_unit_id	practical_unit_role	v99r6_practical_render_once_de	v99r7_practical_render_once_de	v99r7_changed_from_v99r6	editorial_override_applied	unknown_v99r6	unknown_v99r7	component_export_credit
G733-C30210	f88v	f88v.28	1	otydary	[otydary:?]	[otydary:?]	[otydary:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[otydary:?]	[otydary:?]	0	0	1	1	0
G733-C30211	f88v	f88v.29	1	otdordy	[otdordy:?]	[otdordy:?]	[otdordy:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[otdordy:?]	[otdordy:?]	0	0	1	1	0
G733-C30212	f88v	f88v.3	1	cpheor	[cpheor:?]	[cpheor:?]	[cpheor:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[cpheor:?]	[cpheor:?]	0	0	1	1	0
G733-C30213	f88v	f88v.30	1	dararda	[dararda:?]	[dararda:?]	[dararda:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[dararda:?]	[dararda:?]	0	0	1	1	0
G733-C30214	f88v	f88v.4	1	otar	kalte Drogenfraktion I im Ansatz	kalte Drogenfraktion I im Ansatz	kalte Drogenfraktion I im Ansatz	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	kalte Drogenfraktion I im Ansatz	kalte Drogenfraktion I im Ansatz	0	0	0	0	0
G733-C30215	f88v	f88v.4	2	arody	[arody:?]	[arody:?]	[arody:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[arody:?]	[arody:?]	0	0	1	1	0
G733-C30216	f88v	f88v.5	1	otokol	[otokol:?]	[otokol:?]	[otokol:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[otokol:?]	[otokol:?]	0	0	1	1	0
G733-C30217	f88v	f88v.6	1	teodal	[teodal:?]	[teodal:?]	[teodal:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[teodal:?]	[teodal:?]	0	0	1	1	0
G733-C30218	f88v	f88v.6	2	lkeo	[lkeo:?]	[lkeo:?]	[lkeo:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[lkeo:?]	[lkeo:?]	0	0	1	1	0
G733-C30219	f88v	f88v.6	3	cheor	trockener Drogenteil	trockener Drogenteil	trockener Drogenteil	UNCHANGED_GDT733	cheor#GLOBAL	66	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	trockener Drogenteil	trockener Drogenteil	0	0	0	0	0
G733-C30220	f88v	f88v.6	4	roshckhy	[roshckhy:?]	[roshckhy:?]	[roshckhy:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[roshckhy:?]	[roshckhy:?]	0	0	1	1	0
G733-C30221	f88v	f88v.6	5	sorshy	[sorshy:?]	[sorshy:?]	[sorshy:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[sorshy:?]	[sorshy:?]	0	0	1	1	0
G733-C30222	f88v	f88v.6	6	aiin	Menge III	Menge III	Menge III	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Menge III	Menge III	0	0	0	0	0
G733-C30223	f88v	f88v.6	7	cheokal	trocken angesetzte Zubereitung aus heißem Rohstoff Klasse I, Anfangsstufe	trocken angesetzte Zubereitung aus heißem Rohstoff Klasse I am Gradanfang	trocken angesetzte Zubereitung aus heißem Rohstoff Klasse I, Anfangsstufe	UNCHANGED_GDT733	cheokal#GLOBAL	36	W1_WEAK_WORKING	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	trocken angesetzte Zubereitung aus heißem Rohstoff Klasse I, Anfangsstufe	trocken angesetzte Zubereitung aus heißem Rohstoff Klasse I, Anfangsstufe	0	0	0	0	0
G733-C30224	f88v	f88v.6	8	saldaiin	[saldaiin:?]	[saldaiin:?]	[saldaiin:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[saldaiin:?]	[saldaiin:?]	0	0	1	1	0
G733-C30225	f88v	f88v.7	1	dshor	abgemessene Blüten-/Fruchtdroge	abgemessene Blüten-/Fruchtdroge	abgemessene Blüten-/Fruchtdroge	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	abgemessene Blüten-/Fruchtdroge	abgemessene Blüten-/Fruchtdroge	0	0	0	0	0
G733-C30226	f88v	f88v.7	2	shor	Blüten-/Fruchtstand; reproduktiver Teil	Blüten-/Fruchtstand; reproduktiver Teil	Blüten-/Fruchtstand; reproduktiver Teil	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Blüten-/Fruchtstand; reproduktiver Teil	Blüten-/Fruchtstand; reproduktiver Teil	0	0	0	0	0
G733-C30227	f88v	f88v.7	3	qokeody	[qokeody:?]	[qokeody:?]	[qokeody:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[qokeody:?]	[qokeody:?]	0	0	1	1	0
G733-C30228	f88v	f88v.7	4	qokeo	bereite einen heißen Auszug	bereite einen heißen Auszug	bereite einen heißen Auszug	UNCHANGED_GDT733	qokeo#GLOBAL	61	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	bereite einen heißen Auszug	bereite einen heißen Auszug	0	0	0	0	0
G733-C30229	f88v	f88v.7	5	lchey	Drogenholz, trocken gebunden, Form I	Drogenholz, trocken gebunden, Form I	Drogenholz, trocken gebunden, Form I	UNCHANGED_GDT733	lchey#GLOBAL	61	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Drogenholz, trocken gebunden, Form I	Drogenholz, trocken gebunden, Form I	0	0	0	0	0
G733-C30230	f88v	f88v.7	6	chkeor	[chkeor:?]	[chkeor:?]	[chkeor:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[chkeor:?]	[chkeor:?]	0	0	1	1	0
G733-C30231	f88v	f88v.7	7	qokeey	vollständig erhitzt	heiß am Ende des Grades	vollständig erhitzt	UNCHANGED_GDT733	qokeey#GLOBAL	71	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	vollständig erhitzt	vollständig erhitzt	0	0	0	0	0
G733-C30232	f88v	f88v.7	8	daiin	Grad-/Maßwert III	Grad-/Maßwert III	Grad-/Maßwert III	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Grad-/Maßwert III	Grad-/Maßwert III	0	0	0	0	0
G733-C30233	f88v	f88v.7	9	qokeom	[qokeom:?]	[qokeom:?]	[qokeom:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[qokeom:?]	[qokeom:?]	0	0	1	1	0
G733-C30234	f88v	f88v.8	1	qoaiin	nimm drei Teile	nimm drei Teile	nimm drei Teile	UNCHANGED_GDT733	qoaiin#GLOBAL	76	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	nimm drei Teile	nimm drei Teile	0	0	0	0	0
G733-C30235	f88v	f88v.8	2	cheoy	[cheoy:?]	[cheoy:?]	[cheoy:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[cheoy:?]	[cheoy:?]	0	0	1	1	0
G733-C30236	f88v	f88v.8	3	olcheody	[olcheody:?]	[olcheody:?]	[olcheody:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[olcheody:?]	[olcheody:?]	0	0	1	1	0
G733-C30237	f88v	f88v.8	4	qoekeol	[qoekeol:?]	[qoekeol:?]	[qoekeol:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[qoekeol:?]	[qoekeol:?]	0	0	1	1	0
G733-C30238	f88v	f88v.8	5	cho	Trockenansatz	Trockenansatz	Trockenansatz	UNCHANGED_GDT733	cho#GLOBAL	56	W2_PROVISIONAL_WORKING	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Trockenansatz	Trockenansatz	0	0	0	0	0
G733-C30239	f88v	f88v.8	6	chckhy	leicht getrocknetes Arzneikompositum	Arzneikompositum: trocken, Gradanfang	leicht getrocknetes Arzneikompositum	UNCHANGED_GDT733	G732-X4578	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	leicht getrocknetes Arzneikompositum	leicht getrocknetes Arzneikompositum	0	0	0	0	0
G733-C30240	f88v	f88v.8	7	qoeey	nimm die Endportion hinzu	nimm die Endportion hinzu	nimm die Endportion hinzu	UNCHANGED_GDT733	qoeey#GLOBAL	34	W1_WEAK_WORKING	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	nimm die Endportion hinzu	nimm die Endportion hinzu	0	0	0	0	0
G733-C30241	f88v	f88v.8	8	key	bis zur Mittelstufe erhitzt	heiß in der Mitte des Grades	bis zur Mittelstufe erhitzt	UNCHANGED_GDT733	key#GLOBAL	71	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	bis zur Mittelstufe erhitzt	bis zur Mittelstufe erhitzt	0	0	0	0	0
G733-C30242	f88v	f88v.8	9	cheokam	[cheokam:?]	[cheokam:?]	[cheokam:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[cheokam:?]	[cheokam:?]	0	0	1	1	0
G733-C30243	f88v	f88v.9	1	choeey	[choeey:?]	[choeey:?]	[choeey:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[choeey:?]	[choeey:?]	0	0	1	1	0
G733-C30244	f88v	f88v.9	2	keeod	[keeod:?]	vollständig erhitzt; abgezogen	vollständig erhitzt; entnommen	ACTIVE_WHOLE_EXPORT_REPAIR	keeod#1	30	W1_WEAK_WORKING	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[keeod:?]	vollständig erhitzt; entnommen	1	1	1	0	0
G733-C30245	f88v	f88v.9	3	y	; hierzu:	; hierzu:	; hierzu:	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	; hierzu:	; hierzu:	0	0	0	0	0
G733-C30246	f88v	f88v.9	4	s	Samen-/Saatgutposten	Samen-/Saatgutposten	Samen-/Saatgutposten	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Samen-/Saatgutposten	Samen-/Saatgutposten	0	0	0	0	0
G733-C30247	f88v	f88v.9	5	aiin	Menge III	Menge III	Menge III	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Menge III	Menge III	0	0	0	0	0
G733-C30248	f88v	f88v.9	6	chody	Trockenansatz, abgeschlossen	Trockenansatz, abgeschlossen	Trockenansatz, abgeschlossen	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Trockenansatz, abgeschlossen	Trockenansatz, abgeschlossen	0	0	0	0	0
G733-C30249	f88v	f88v.9	7	okearcheol	[okearcheol:?]	[okearcheol:?]	[okearcheol:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[okearcheol:?]	[okearcheol:?]	0	0	1	1	0
G733-C30250	f88v	f88v.9	8	archeey	[archeey:?]	[archeey:?]	[archeey:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[archeey:?]	[archeey:?]	0	0	1	1	0
G733-C30251	f88v	f88v.9	9	sairal	[sairal:?]	[sairal:?]	[sairal:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[sairal:?]	[sairal:?]	0	0	1	1	0
G733-C30252	f89r1	f89r1.1	1	okchshy	[okchshy:?]	[okchshy:?]	[okchshy:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[okchshy:?]	[okchshy:?]	0	0	1	1	0
G733-C30253	f89r1	f89r1.10	1	tdain	Kältegrad II	Kältegrad II	Kältegrad II	UNCHANGED_GDT733	tdain#GLOBAL	16	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Kältegrad II	Kältegrad II	0	0	0	0	0
G733-C30254	f89r1	f89r1.10	2	s	Samen-/Saatgutposten	Samen-/Saatgutposten	Samen-/Saatgutposten	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Samen-/Saatgutposten	Samen-/Saatgutposten	0	0	0	0	0
G733-C30255	f89r1	f89r1.10	3	chol	trocken; nominal trockenes Gut/Material	trocken; nominal trockenes Gut/Material	trocken; nominal trockenes Gut/Material	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	trocken; nominal trockenes Gut/Material	trocken; nominal trockenes Gut/Material	0	0	0	0	0
G733-C30256	f89r1	f89r1.10	4	cheoky	trocken angesetzte heiße Zubereitung, Anfangsstufe	trocken angesetzte heiße Zubereitung am Gradanfang	trocken angesetzte heiße Zubereitung, Anfangsstufe	UNCHANGED_GDT733	cheoky#GLOBAL	66	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	trocken angesetzte heiße Zubereitung, Anfangsstufe	trocken angesetzte heiße Zubereitung, Anfangsstufe	0	0	0	0	0
G733-C30257	f89r1	f89r1.10	5	cheody	getrockneter Ansatz	getrockneter Ansatz	getrockneter Ansatz	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	getrockneter Ansatz	getrockneter Ansatz	0	0	0	0	0
G733-C30258	f89r1	f89r1.10	6	qokar	heiße Drogenfraktion I	heiße Drogenfraktion I	heiße Drogenfraktion I	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	heiße Drogenfraktion I	heiße Drogenfraktion I	0	0	0	0	0
G733-C30259	f89r1	f89r1.10	7	dal	abgemessene Rohstoffmenge I	abgemessene Rohstoffmenge I	abgemessene Rohstoffmenge I	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	abgemessene Rohstoffmenge I	abgemessene Rohstoffmenge I	0	0	0	0	0
G733-C30260	f89r1	f89r1.10	8	chor	Pflanzen-/Reproduktionsteil	Pflanzen-/Reproduktionsteil	Pflanzen-/Reproduktionsteil	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Pflanzen-/Reproduktionsteil	Pflanzen-/Reproduktionsteil	0	0	0	0	0
G733-C30261	f89r1	f89r1.10	9	y	; hierzu:	; hierzu:	; hierzu:	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	; hierzu:	; hierzu:	0	0	0	0	0
G733-C30262	f89r1	f89r1.10	10	daiin	Grad-/Maßwert III	Grad-/Maßwert III	Grad-/Maßwert III	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Grad-/Maßwert III	Grad-/Maßwert III	0	0	0	0	0
G733-C30263	f89r1	f89r1.11	1	ykyd	[ykyd:?]	[ykyd:?]	[ykyd:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[ykyd:?]	[ykyd:?]	0	0	1	1	0
G733-C30264	f89r1	f89r1.12	1	chol	trocken; nominal trockenes Gut/Material	trocken; nominal trockenes Gut/Material	trocken; nominal trockenes Gut/Material	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	trocken; nominal trockenes Gut/Material	trocken; nominal trockenes Gut/Material	0	0	0	0	0
G733-C30265	f89r1	f89r1.12	2	ches	trockenes Drogenmaterial, Mittelstufe	trockenes Drogenmaterial, Mittelstufe	trockenes Drogenmaterial, Mittelstufe	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	trockenes Drogenmaterial, Mittelstufe	trockenes Drogenmaterial, Mittelstufe	0	0	0	0	0
G733-C30266	f89r1	f89r1.13	1	otorain	[otorain:?]	[otorain:?]	[otorain:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[otorain:?]	[otorain:?]	0	0	1	1	0
G733-C30267	f89r1	f89r1.14	1	okaiin	heiß, Grad III, im Ansatzrahmen	heiß, Grad III, im Ansatzrahmen	heiß, Grad III, im Ansatzrahmen	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	heiß, Grad III, im Ansatzrahmen	heiß, Grad III, im Ansatzrahmen	0	0	0	0	0
G733-C30268	f89r1	f89r1.14	2	dan	Grad-/Maßwert I	Grad-/Maßwert I	Grad-/Maßwert I	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Grad-/Maßwert I	Grad-/Maßwert I	0	0	0	0	0
G733-C30269	f89r1	f89r1.15	1	tcheol	kalt-trockener Drogenstoff	kalt-trockener Drogenstoff	kalt-trockener Drogenstoff	UNCHANGED_GDT733	tcheol#GLOBAL	61	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	kalt-trockener Drogenstoff	kalt-trockener Drogenstoff	0	0	0	0	0
G733-C30270	f89r1	f89r1.15	2	qoeair	[qoeair:?]	[qoeair:?]	[qoeair:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[qoeair:?]	[qoeair:?]	0	0	1	1	0
G733-C30271	f89r1	f89r1.15	3	sheol	feuchtes Material	feuchtes Material	feuchtes Material	UNCHANGED_GDT733	sheol#GLOBAL	76	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	feuchtes Material	feuchtes Material	0	0	0	0	0
G733-C30272	f89r1	f89r1.15	4	qocphey	[qocphey:?]	[qocphey:?]	[qocphey:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[qocphey:?]	[qocphey:?]	0	0	1	1	0
G733-C30273	f89r1	f89r1.15	5	saiin	Samencharge III	Samencharge III	Samencharge III	UNCHANGED_GDT733	saiin#GLOBAL	61	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Samencharge III	Samencharge III	0	0	0	0	0
G733-C30274	f89r1	f89r1.15	6	cheocphey	[cheocphey:?]	[cheocphey:?]	[cheocphey:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[cheocphey:?]	[cheocphey:?]	0	0	1	1	0
G733-C30275	f89r1	f89r1.15	7	dal	abgemessene Rohstoffmenge I	abgemessene Rohstoffmenge I	abgemessene Rohstoffmenge I	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	abgemessene Rohstoffmenge I	abgemessene Rohstoffmenge I	0	0	0	0	0
G733-C30276	f89r1	f89r1.15	8	darolg	[darolg:?]	[darolg:?]	[darolg:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[darolg:?]	[darolg:?]	0	0	1	1	0
