change_id	cell_id	page	locus	token_ordinal	surface	v99r6_before_de	v99r7_semantic_de	v99r7_spoken_de	dispatch_class	authority_id	working_model_score_0_100_not_probability	working_model_level	positive_evidence_de	counterevidence_de	semantic_scope	global_export_scope	exact_whole_surface_default_allowed	component_global_export_allowed	candidate_decision	composition_semantic_credit	score_formula	editorial_decision	editorial_blocker_status
G734-P0444	G733-C27154	f82r	f82r.7	8	ls	[ls:?]	eine Charge Holz	ein Posten Drogenholz	ACTIVE_WHOLE_EXPORT_REPAIR	ls#1	44	W2_PROVISIONAL_WORKING	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT690: Nomenordinal-, Kopf- und Rivalenapparat; 0 aktionslizenzierte und 1 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	RENDERER_REVISE	OPEN_UNIT
G734-P0445	G733-C27522	f83r	f83r.12	1	qockhol	[qockhol:?]	Mischgut zugeben	Mischung zugeben	ACTIVE_WHOLE_EXPORT_REPAIR	qockhol#V84_1	49	W2_PROVISIONAL_WORKING	GDT711 trennt den kompakten Wortkern von der positionsgebundenen Satzrealisierung. || Exakte Aktionslizenz bewahrt zugeben; CKH/OL liefert nur das Mischgut.	Historisch unbestätigte Arbeitstheorie; keine Klartextidentifikation. || Arznei und Zutaten sind unbelegt; C021/Relationskanten geben null Wortpunkte.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	RENDERER_REVISE	OPEN_PATIENT
G734-P0446	G733-C27705	f83r	f83r.34	1	shky	[shky:?]	heiß angefeuchtet, Anfangsstufe	heiß angefeuchtet, Anfangsstufe	UNIQUE_SPLIT_EXPLORATORY_WHOLE	shky#G734	32	W1_WEAK_WORKING	Zwölf Cache-Vorkommen und die sh/ky-Familie stützen Feuchte, Hitze und Anfangsstufe als nominalen Ganzwortzustand.	Einweichen als Imperativ ist nur lokal denkbar; der Patient fehlt und wird nicht globalisiert.	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	1	0	REVISE_ROLE_CONSTRAINED_WHOLE	1	MIN_COMPONENT_PLUS_RECURRENCE_MINUS5_CAP39;RECURRENCE_BONUS=6	NONE	NONE
G734-P0447	G733-C27943	f83v	f83v.2	6	checthedy	[checthedy:?]	Krautdroge mäßig trocknen, nochmals mäßig trocknen und abschließen	mäßig trocknen, nachtrocknen und abschließen	ACTIVE_WHOLE_EXPORT_REPAIR	checthedy#1	54	W2_PROVISIONAL_WORKING	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT689: gebundener dy-Schwestervergleich und Endpunkt-Dispatch; 1 aktionslizenzierte und 1 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	RENDERER_REVISE	PATIENT_LOCAL_ONLY
G734-P0448	G733-C28151	f85r1	f85r1.14	4	oteody	[oteody:?]	abgekühlter, fertiger Ansatz	abgekühlter, fertiger Ansatz	UNIQUE_SPLIT_EXPLORATORY_WHOLE	oteody#G734	20	W1_WEAK_WORKING	Zwanzig nominale und gemischte Cache-Kontexte stützen einen kalten fertigen Ganzwortzustand.	Die eindeutige Zerlegung ist semantisch redundant, weil teody den Kern bereits trägt; sie erhält keinen Kompositionskredit und keine globale Aktion.	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	1	0	LEARNED_WHOLE_NO_COMPOSITIONAL_CREDIT	0	MIN_COMPONENT_PLUS_RECURRENCE_MINUS10_FLOOR20_CAP35;RECURRENCE_BONUS=8	NONE	NONE
G734-P0449	G733-C28264	f85r1	f85r1.25	2	oteody	[oteody:?]	abgekühlter, fertiger Ansatz	abgekühlter, fertiger Ansatz	UNIQUE_SPLIT_EXPLORATORY_WHOLE	oteody#G734	20	W1_WEAK_WORKING	Zwanzig nominale und gemischte Cache-Kontexte stützen einen kalten fertigen Ganzwortzustand.	Die eindeutige Zerlegung ist semantisch redundant, weil teody den Kern bereits trägt; sie erhält keinen Kompositionskredit und keine globale Aktion.	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	1	0	LEARNED_WHOLE_NO_COMPOSITIONAL_CREDIT	0	MIN_COMPONENT_PLUS_RECURRENCE_MINUS10_FLOOR20_CAP35;RECURRENCE_BONUS=8	NONE	NONE
G734-P0450	G733-C28336	f85r1	f85r1.31	2	shdar	[shdar:?]	eingeweichter, abgemessener Anteil I	eingeweichter, abgemessener Anteil I	UNIQUE_SPLIT_EXPLORATORY_WHOLE	shdar#G734	32	W1_WEAK_WORKING	Acht Cache-Vorkommen und die sh/dar-Familie stützen Feuchte, Abmessung und Anteil I als nominalen Ganzwortwert.	Ob der Anteil vor oder nach dem Einweichen abgemessen wird, bleibt offen; keine globale Aktionsfolge.	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	1	0	REVISE_ROLE_CONSTRAINED_WHOLE	1	MIN_COMPONENT_PLUS_RECURRENCE_MINUS5_CAP39;RECURRENCE_BONUS=6	NONE	NONE
G734-P0451	G733-C28379	f85r1	f85r1.34	10	otarar	[otarar:?]	kalter Unteranteil I von Zubereitungsanteil I	kalter Unteranteil I von Zubereitungsanteil I	ACTIVE_WHOLE_EXPORT_REPAIR	otarar#1	38	W1_WEAK_WORKING	GDT716 bindet die indexierte Anteilsleiter und trennt den lokalen Referenten: GDT693 bindet beide sichtbaren R-Selektoren als Anteil I und Unteranteil I im kalten Zubereitungsrahmen; GDT711 liefert F_R nur einmal. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT693: AR-Kopf-Semantiktournament; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	GDT716 Gegenbeleg: Die Rekursion identifiziert weder physische Trennung noch Stoff oder Auszug; beide AR bleiben gebunden und nicht frei exportierbar. || Historisch unbestaetigte Arbeitstheorie; keine Klartextidentifikation.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	NONE	NONE
G734-P0452	G733-C28432	f85r1	f85r1.8	10	shdar	[shdar:?]	eingeweichter, abgemessener Anteil I	eingeweichter, abgemessener Anteil I	UNIQUE_SPLIT_EXPLORATORY_WHOLE	shdar#G734	32	W1_WEAK_WORKING	Acht Cache-Vorkommen und die sh/dar-Familie stützen Feuchte, Abmessung und Anteil I als nominalen Ganzwortwert.	Ob der Anteil vor oder nach dem Einweichen abgemessen wird, bleibt offen; keine globale Aktionsfolge.	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	1	0	REVISE_ROLE_CONSTRAINED_WHOLE	1	MIN_COMPONENT_PLUS_RECURRENCE_MINUS5_CAP39;RECURRENCE_BONUS=6	NONE	NONE
G734-P0453	G733-C28433	f85r1	f85r1.8	11	oram	[oram:?]	Maßportion	ein Maß	ACTIVE_WHOLE_EXPORT_REPAIR	oram#1	45	W2_PROVISIONAL_WORKING	GDT713 trennt erneut Wortkern und lokale Realisierung: GDT681 deklariert OR+AM als produktive Portion-plus-Mass-I-Ganzwortfamilie; die aktive Stelle traegt Material- und Mengensignale. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	GDT713 Gegenbeleg: Nur eine aktive Position; eine O+R+AM-Rivalensegmentierung bleibt offen, und weder Inhalt noch historische Einheit sind identifiziert. || Historisch unbestaetigte Arbeitstheorie; keine Klartextidentifikation.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	RENDERER_REVISE	OPEN_UNIT
G734-P0454	G733-C28451	f85r2	f85r2.1	7	otody	[otody:?]	kalter, fertiger Ansatz	kalter, fertiger Ansatz	UNIQUE_SPLIT_EXPLORATORY_WHOLE	otody#G734	20	W1_WEAK_WORKING	Vierzehn Cache-Vorkommen stützen einen kalten fertigen Ganzwortzustand.	Die eindeutige Zerlegung ist semantisch redundant; o fügt keinen sicheren Slot hinzu und die Handlung wird nicht globalisiert.	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	1	0	LEARNED_WHOLE_NO_COMPOSITIONAL_CREDIT	0	MIN_COMPONENT_PLUS_RECURRENCE_MINUS10_FLOOR20_CAP35;RECURRENCE_BONUS=6	NONE	NONE
G734-P0455	G733-C28461	f85r2	f85r2.1	17	odar	[odar:?]	Anteil I des Ansatzes abmessen	Anteil I abmessen	ACTIVE_WHOLE_EXPORT_REPAIR	odar#1	42	W2_PROVISIONAL_WORKING	2 aktive exakte Positionen auf 2 Seiten und 2 Zeilen; letzte semantische Entscheidung GDT693: AR-Kopf-Semantiktournament; 2 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: erste Auszugsfraktion abmessen	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	RENDERER_REVISE	OPEN_PATIENT
G734-P0456	G733-C28465	f85r2	f85r2.1	21	odar	[odar:?]	Anteil I des Ansatzes abmessen	Anteil I abmessen	ACTIVE_WHOLE_EXPORT_REPAIR	odar#1	42	W2_PROVISIONAL_WORKING	2 aktive exakte Positionen auf 2 Seiten und 2 Zeilen; letzte semantische Entscheidung GDT693: AR-Kopf-Semantiktournament; 2 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: erste Auszugsfraktion abmessen	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	RENDERER_REVISE	OPEN_PATIENT
G734-P0457	G733-C28473	f85r2	f85r2.1	29	os	[os:?]	Zubereitung	Zubereitung	ACTIVE_WHOLE_EXPORT_REPAIR	os#1	16	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	GDT714 trennt erneut Wortkern und lokale Realisierung: GDT673 auditiert 23 O-S-Ganzformen auf 21 Seiten: 14 sind bei beiden Alternativlesern exakt, sieben bei einem und zwei bei keinem. Nur O liefert den gebundenen Zubereitungsrahmen und den Familienbonus von drei Punkten; die unbelegte Charge entfaellt. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	GDT714 Gegenbeleg: S ist keine freie Species-, Charge- oder Formuebersetzung; Inhalt und genaue S-Klasse bleiben offen. Die kurze Form bleibt W0. || Historisch unbestaetigte Arbeitstheorie; keine Klartextidentifikation.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	HOLD_UNCHANGED	GENERIC_BLOCKER
G734-P0458	G733-C28481	f85r2	f85r2.10	2	qodar	[qodar:?]	Anteil I abmessen	Anteil I abmessen	ACTIVE_WHOLE_EXPORT_REPAIR	qodar#1	38	W1_WEAK_WORKING	GDT716 bindet die indexierte Anteilsleiter und trennt den lokalen Referenten: GDT693 bindet QODAR als exakte Messaktion auf Anteil I und bewahrt den Verbordinal; GDT711 liefert genau einmal F_R. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT693: AR-Kopf-Semantiktournament; 1 aktionslizenzierte und 0 identitaetssignalisierte Positionen	GDT716 Gegenbeleg: QO und D bleiben gebunden; der heiße Holzanteil stammt nur aus dem unmittelbar vorstehenden OLKAR-Kontext und ist keine QODAR-Wortbedeutung. || Historisch unbestaetigte Arbeitstheorie; keine Klartextidentifikation.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	NONE	NONE
G734-P0459	G733-C28536	f85r2	f85r2.20	6	olchey	[olchey:?]	Holzansatz, bis Mittelstufe getrocknet	Holzansatz, bis Mittelstufe getrocknet	ACTIVE_WHOLE_EXPORT_REPAIR	olchey#1	44	W2_PROVISIONAL_WORKING	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT690: Nomenordinal-, Kopf- und Rivalenapparat; 0 aktionslizenzierte und 1 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	NONE	NONE
G734-P0460	G733-C28561	f85r2	f85r2.24	5	otody	[otody:?]	kalter, fertiger Ansatz	kalter, fertiger Ansatz	UNIQUE_SPLIT_EXPLORATORY_WHOLE	otody#G734	20	W1_WEAK_WORKING	Vierzehn Cache-Vorkommen stützen einen kalten fertigen Ganzwortzustand.	Die eindeutige Zerlegung ist semantisch redundant; o fügt keinen sicheren Slot hinzu und die Handlung wird nicht globalisiert.	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	1	0	LEARNED_WHOLE_NO_COMPOSITIONAL_CREDIT	0	MIN_COMPONENT_PLUS_RECURRENCE_MINUS10_FLOOR20_CAP35;RECURRENCE_BONUS=6	NONE	NONE
G734-P0461	G733-C28604	f86v3	f86v3.1	4	qopchy	[qopchy:?]	trockenes Pulver nehmen	trockenes Pulver nehmen	UNIQUE_SPLIT_EXPLORATORY_WHOLE	qopchy#G734	49	W2_PROVISIONAL_WORKING	Zwölf Cache-Vorkommen und genau die Zweiteilung qo plus pchy verbinden den starken Nehmen-Block mit dem bekannten Trockenpulver-Ganzwert.	Pulver ist eine Arbeitsfamilie, keine identifizierte Substanz; eine nominale Lesung bleibt als Rivale möglich.	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	1	0	PROMOTE_COMPOSITIONAL_WHOLE	1	MIN_COMPONENT_PLUS_RECURRENCE_CAP59;RECURRENCE_BONUS=6	NONE	NONE
G734-P0462	G733-C28627	f86v3	f86v3.11	9	aiir	[aiir:?]	Anteil III	Anteil III	ACTIVE_WHOLE_EXPORT_REPAIR	aiir#1	38	W1_WEAK_WORKING	GDT716 bindet die indexierte Anteilsleiter und trennt den lokalen Referenten: GDT693 waehlt fuer die exakte AIIR-Zelle den indexierten Anteil III und bindet P136 als R-Share; GDT711 liefert genau einmal F_R. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT693: AR-Kopf-Semantiktournament; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	GDT716 Gegenbeleg: AIIR benennt keinen Drogenstoff; die trockene Zubereitung stammt nur aus dem unmittelbaren CHOS-Kontext und bleibt eine lokale Referenz. || Historisch unbestaetigte Arbeitstheorie; keine Klartextidentifikation.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	NONE	NONE
G734-P0463	G733-C28703	f86v3	f86v3.2	7	qy	[qy:?]	hiervon nehmen	hiervon nehmen	ACTIVE_WHOLE_EXPORT_REPAIR	qy#1	31	W1_WEAK_WORKING	GDT725 audit: GDT678 bindet die TAKE-Funktion an die exakte Kurzkarte über vier Kontexte; keine zusätzliche Objektidentität wird eingetragen. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 1 aktionslizenzierte und 0 identitaetssignalisierte Positionen; Der Singleton ist an seiner Position als TAKE-Aktion lizenziert.	GDT725 Grenze: Drei Stellen haben Leser-Rivalen; hierzu oder anschließend bleibt möglich; keine freie q- oder y-Regel. || Keine historische Klartextidentifikation.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	NONE	NONE
G734-P0464	G733-C28706	f86v3	f86v3.20	2	ykcho	[ykcho:?]	warme Trockenmischung	erwärmte Trockenmischung	ACTIVE_WHOLE_EXPORT_REPAIR	ykcho#1	30	W1_WEAK_WORKING	GDT723 trennt portablen Kern und exakte Fundstellenausgabe: Die exakte P242-Aktion traegt ACT_PREPARE, STATE_HOT und STATE_DRY; GDT691 stellt sie der kalten YTCHO-Schwester mit demselben praktischen Mischkopf gegenueber. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT691: Rollen-Dispatch der Zubereitungskoepfe; 1 aktionslizenzierte und 0 identitaetssignalisierte Positionen	GDT723 Grenze: Hieraus und bereiten sind positionsgebunden; heiße Trockenzubereitung und Trockenextrakt rivalisieren, und Y/K/CHO erhalten keine Einzelwerte. || Historisch unbestaetigte Arbeitstheorie; keine Klartextidentifikation.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	RENDERER_REVISE	OPEN_HEAT_DEGREE
G734-P0465	G733-C28833	f86v3	f86v3.36	4	okeeey	[okeeey:?]	stark erhitzt, Endstufe	stark erhitzt, Endstufe	UNIQUE_SPLIT_EXPLORATORY_WHOLE	okeeey#G734	21	W1_WEAK_WORKING	Zwanzig Cache-Vorkommen und die eindeutige o-plus-keeey-Route stützen die stark erhitzte Endstufe als Ganzwortkern.	Der schwache o-Wert identifiziert keinen Patienten; Ansatz, Wasser oder Zubereitung werden deshalb nicht gesprochen.	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	1	0	REVISE_ROLE_CONSTRAINED_WHOLE	1	MIN_COMPONENT_PLUS_RECURRENCE_MINUS5_CAP39;RECURRENCE_BONUS=8	NONE	NONE
G734-P0466	G733-C28983	f86v5	f86v5.18	6	os	[os:?]	Zubereitung	Zubereitung	ACTIVE_WHOLE_EXPORT_REPAIR	os#1	16	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	GDT714 trennt erneut Wortkern und lokale Realisierung: GDT673 auditiert 23 O-S-Ganzformen auf 21 Seiten: 14 sind bei beiden Alternativlesern exakt, sieben bei einem und zwei bei keinem. Nur O liefert den gebundenen Zubereitungsrahmen und den Familienbonus von drei Punkten; die unbelegte Charge entfaellt. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	GDT714 Gegenbeleg: S ist keine freie Species-, Charge- oder Formuebersetzung; Inhalt und genaue S-Klasse bleiben offen. Die kurze Form bleibt W0. || Historisch unbestaetigte Arbeitstheorie; keine Klartextidentifikation.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	HOLD_UNCHANGED	GENERIC_BLOCKER
G734-P0467	G733-C28987	f86v5	f86v5.18	10	ytedy	[ytedy:?]	hiervon bis zur Mittelstufe abkühlen und abschließen	bis zur Mittelstufe abkühlen und abschließen	ACTIVE_WHOLE_EXPORT_REPAIR	ytedy#1	46	W2_PROVISIONAL_WORKING	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT689: gebundener dy-Schwestervergleich und Endpunkt-Dispatch; 1 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	RENDERER_REVISE	OPEN_DEICTIC_SOURCE
G734-P0468	G733-C29067	f86v5	f86v5.26	2	aiir	[aiir:?]	Anteil III	Anteil III	ACTIVE_WHOLE_EXPORT_REPAIR	aiir#1	38	W1_WEAK_WORKING	GDT716 bindet die indexierte Anteilsleiter und trennt den lokalen Referenten: GDT693 waehlt fuer die exakte AIIR-Zelle den indexierten Anteil III und bindet P136 als R-Share; GDT711 liefert genau einmal F_R. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT693: AR-Kopf-Semantiktournament; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	GDT716 Gegenbeleg: AIIR benennt keinen Drogenstoff; die trockene Zubereitung stammt nur aus dem unmittelbaren CHOS-Kontext und bleibt eine lokale Referenz. || Historisch unbestaetigte Arbeitstheorie; keine Klartextidentifikation.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	NONE	NONE
G734-P0469	G733-C29071	f86v5	f86v5.26	6	qopchy	[qopchy:?]	trockenes Pulver nehmen	trockenes Pulver nehmen	UNIQUE_SPLIT_EXPLORATORY_WHOLE	qopchy#G734	49	W2_PROVISIONAL_WORKING	Zwölf Cache-Vorkommen und genau die Zweiteilung qo plus pchy verbinden den starken Nehmen-Block mit dem bekannten Trockenpulver-Ganzwert.	Pulver ist eine Arbeitsfamilie, keine identifizierte Substanz; eine nominale Lesung bleibt als Rivale möglich.	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	1	0	PROMOTE_COMPOSITIONAL_WHOLE	1	MIN_COMPONENT_PLUS_RECURRENCE_CAP59;RECURRENCE_BONUS=6	NONE	NONE
G734-P0470	G733-C29084	f86v5	f86v5.27	8	odar	[odar:?]	Anteil I des Ansatzes abmessen	Anteil I abmessen	ACTIVE_WHOLE_EXPORT_REPAIR	odar#1	42	W2_PROVISIONAL_WORKING	2 aktive exakte Positionen auf 2 Seiten und 2 Zeilen; letzte semantische Entscheidung GDT693: AR-Kopf-Semantiktournament; 2 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: erste Auszugsfraktion abmessen	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	RENDERER_REVISE	OPEN_PATIENT
G734-P0471	G733-C29103	f86v5	f86v5.29	2	qoteody	[qoteody:?]	abgekühlten, fertigen Ansatz nehmen	abgekühlten, fertigen Ansatz nehmen	UNIQUE_SPLIT_EXPLORATORY_WHOLE	qoteody#G734	59	W2_PROVISIONAL_WORKING	Zehn Cache-Vorkommen und genau die Zweiteilung qo plus teody verbinden Nehmen mit einem kalten fertigen Ansatz.	Die Fassung behauptet keine serielle Abkühl- oder Abschlussaktion; derselbe Patient bleibt eine Arbeitshypothese.	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	1	0	PROMOTE_COMPOSITIONAL_WHOLE	1	MIN_COMPONENT_PLUS_RECURRENCE_CAP59;RECURRENCE_BONUS=6	NONE	NONE
G734-P0472	G733-C29114	f86v5	f86v5.3	4	okeeey	[okeeey:?]	stark erhitzt, Endstufe	stark erhitzt, Endstufe	UNIQUE_SPLIT_EXPLORATORY_WHOLE	okeeey#G734	21	W1_WEAK_WORKING	Zwanzig Cache-Vorkommen und die eindeutige o-plus-keeey-Route stützen die stark erhitzte Endstufe als Ganzwortkern.	Der schwache o-Wert identifiziert keinen Patienten; Ansatz, Wasser oder Zubereitung werden deshalb nicht gesprochen.	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	1	0	REVISE_ROLE_CONSTRAINED_WHOLE	1	MIN_COMPONENT_PLUS_RECURRENCE_MINUS5_CAP39;RECURRENCE_BONUS=8	NONE	NONE
G734-P0473	G733-C29133	f86v5	f86v5.31	5	ytedy	[ytedy:?]	hiervon bis zur Mittelstufe abkühlen und abschließen	bis zur Mittelstufe abkühlen und abschließen	ACTIVE_WHOLE_EXPORT_REPAIR	ytedy#1	46	W2_PROVISIONAL_WORKING	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT689: gebundener dy-Schwestervergleich und Endpunkt-Dispatch; 1 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	RENDERER_REVISE	OPEN_DEICTIC_SOURCE
G734-P0474	G733-C29176	f86v5	f86v5.35	7	shod	[shod:?]	eingeweichter, abgemessener Ansatz	eingeweichter, abgemessener Ansatz	UNIQUE_SPLIT_EXPLORATORY_WHOLE	shod#G734	27	W1_WEAK_WORKING	Zehn Cache-Vorkommen stützen einen feuchten abgemessenen Ganzwortzustand.	Die eindeutige Zerlegung beweist weder serielle Handlung noch gemeinsamen Patienten; sie erhält keinen Kompositionskredit.	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	1	0	LEARNED_WHOLE_NO_COMPOSITIONAL_CREDIT	0	MIN_COMPONENT_PLUS_RECURRENCE_MINUS10_FLOOR20_CAP35;RECURRENCE_BONUS=6	NONE	NONE
G734-P0475	G733-C29247	f86v5	f86v5.7	8	shdar	[shdar:?]	eingeweichter, abgemessener Anteil I	eingeweichter, abgemessener Anteil I	UNIQUE_SPLIT_EXPLORATORY_WHOLE	shdar#G734	32	W1_WEAK_WORKING	Acht Cache-Vorkommen und die sh/dar-Familie stützen Feuchte, Abmessung und Anteil I als nominalen Ganzwortwert.	Ob der Anteil vor oder nach dem Einweichen abgemessen wird, bleibt offen; keine globale Aktionsfolge.	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	1	0	REVISE_ROLE_CONSTRAINED_WHOLE	1	MIN_COMPONENT_PLUS_RECURRENCE_MINUS5_CAP39;RECURRENCE_BONUS=6	NONE	NONE
G734-P0476	G733-C29290	f86v6	f86v6.10	9	qodar	[qodar:?]	Anteil I abmessen	Anteil I abmessen	ACTIVE_WHOLE_EXPORT_REPAIR	qodar#1	38	W1_WEAK_WORKING	GDT716 bindet die indexierte Anteilsleiter und trennt den lokalen Referenten: GDT693 bindet QODAR als exakte Messaktion auf Anteil I und bewahrt den Verbordinal; GDT711 liefert genau einmal F_R. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT693: AR-Kopf-Semantiktournament; 1 aktionslizenzierte und 0 identitaetssignalisierte Positionen	GDT716 Gegenbeleg: QO und D bleiben gebunden; der heiße Holzanteil stammt nur aus dem unmittelbar vorstehenden OLKAR-Kontext und ist keine QODAR-Wortbedeutung. || Historisch unbestaetigte Arbeitstheorie; keine Klartextidentifikation.	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	1	0	NONE	0	INHERITED_SCORE_UNCHANGED	NONE	NONE
