page	locus	section	language	hand	token_count	practical_unit_count	gdt734_changed_cell_count	active_whole_repair_count	unique_split_candidate_count	editorial_override_count	unknown_cells_v99r6	unknown_cells_v99r7	unknown_delta	complete_line_v99r6	complete_line_v99r7	newly_complete_line	gdt734_changed_ordinals	gdt734_dispatch_classes	zl3b_line	v99r7_semantic_token_values_de	v99r7_spoken_token_values_de	v99r7_practical_units_de	v99r6_practical_render_de	v99r7_practical_render_de
f77v	f77v.27	B	B	2	9	9	0	0	0	0	0	0	0	1	1	0	NONE	UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733	tshedy qokain chedal fchedy cheky sain chedy qokain ol	kalt und feucht in der Mitte des Grades, abgeschlossen | heiß, Grad II | trockener abgewogener Rohstoffposten I in der Gradmitte | Blütenfraktion bis zur Mittelstufe trocknen und abschließen | bis zur mittleren Trockenstufe, dann leicht erhitzen | Saatgut, Typ/Charge II | trocken in der Mitte des Grades, abgeschlossen | heiß, Grad II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	kalt und feucht, Mittelstufe erreicht; abgeschlossen | heiß, Grad II | bis zur Mittelstufe getrockneter abgewogener Rohstoffposten I | Blütenfraktion bis zur Mittelstufe trocknen und abschließen | bis zur mittleren Trockenstufe, dann leicht erhitzen | Saatgut, Typ/Charge II | bis zur Mittelstufe getrocknet; abgeschlossen | heiß, Grad II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	kalt und feucht, Mittelstufe erreicht; abgeschlossen | heiß, Grad II | bis zur Mittelstufe getrockneter abgewogener Rohstoffposten I | Blütenfraktion bis zur Mittelstufe trocknen und abschließen | bis zur mittleren Trockenstufe, dann leicht erhitzen | Saatgut, Typ/Charge II | bis zur Mittelstufe getrocknet; abgeschlossen | heiß, Grad II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	kalt und feucht, Mittelstufe erreicht; abgeschlossen; heiß, Grad II; bis zur Mittelstufe getrockneter abgewogener Rohstoffposten I; Blütenfraktion bis zur Mittelstufe trocknen und abschließen; bis zur mittleren Trockenstufe, dann leicht erhitzen; Saatgut, Typ/Charge II; bis zur Mittelstufe getrocknet; abgeschlossen; heiß, Grad II; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	kalt und feucht, Mittelstufe erreicht; abgeschlossen; heiß, Grad II; bis zur Mittelstufe getrockneter abgewogener Rohstoffposten I; Blütenfraktion bis zur Mittelstufe trocknen und abschließen; bis zur mittleren Trockenstufe, dann leicht erhitzen; Saatgut, Typ/Charge II; bis zur Mittelstufe getrocknet; abgeschlossen; heiß, Grad II; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz
f77v	f77v.28	B	B	2	6	6	0	0	0	0	0	0	0	1	1	0	NONE	UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733	ychedy qokedy qoked ol sheor olchdy	Eintrag: getrocknete Droge, fertig | heiß in der Mitte des Grades, abgeschlossen | bis zur Mittelstufe erhitzen und abschließen | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feuchter Drogenteil | Drogenstoff trocknen und fertigstellen	Eintrag: getrocknete Droge, fertig | bis zur Mittelstufe erhitzt; abgeschlossen | bis zur Mittelstufe erhitzen und abschließen | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feuchter Drogenteil | Drogenstoff trocknen und fertigstellen	Eintrag: getrocknete Droge, fertig | bis zur Mittelstufe erhitzt; abgeschlossen | bis zur Mittelstufe erhitzen und abschließen | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feuchter Drogenteil | Drogenstoff trocknen und fertigstellen	Eintrag: getrocknete Droge, fertig; bis zur Mittelstufe erhitzt; abgeschlossen; bis zur Mittelstufe erhitzen und abschließen; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; feuchter Drogenteil; Drogenstoff trocknen und fertigstellen	Eintrag: getrocknete Droge, fertig; bis zur Mittelstufe erhitzt; abgeschlossen; bis zur Mittelstufe erhitzen und abschließen; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; feuchter Drogenteil; Drogenstoff trocknen und fertigstellen
f77v	f77v.29	B	B	2	10	10	0	0	0	0	3	3	0	0	0	0	NONE	UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733	tchadchy lshedy daly dal dsheedy pcheol lfol ol cheedy qoty	[tchadchy:?] | eingeweichtes Drogenholz | abgewogener Rohstoffposten I, Grundform | abgemessene Rohstoffmenge I | [dsheedy:?] | getrockneter Pulverstoff | [lfol:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken am Ende des Grades, abgeschlossen | kalt am Anfang des Grades	[tchadchy:?] | eingeweichtes Drogenholz | abgewogener Rohstoffposten I, Grundform | abgemessene Rohstoffmenge I | [dsheedy:?] | getrockneter Pulverstoff | [lfol:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | vollständig getrocknet, abgeschlossen | leicht abgekühlt	[tchadchy:?] | eingeweichtes Drogenholz | abgewogener Rohstoffposten I, Grundform | abgemessene Rohstoffmenge I | [dsheedy:?] | getrockneter Pulverstoff | [lfol:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | vollständig getrocknet, abgeschlossen | leicht abgekühlt	[tchadchy:?]; eingeweichtes Drogenholz; abgewogener Rohstoffposten I, Grundform; abgemessene Rohstoffmenge I; [dsheedy:?]; getrockneter Pulverstoff; [lfol:?]; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; vollständig getrocknet, abgeschlossen; leicht abgekühlt	[tchadchy:?]; eingeweichtes Drogenholz; abgewogener Rohstoffposten I, Grundform; abgemessene Rohstoffmenge I; [dsheedy:?]; getrockneter Pulverstoff; [lfol:?]; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; vollständig getrocknet, abgeschlossen; leicht abgekühlt
f77v	f77v.3	B	B	2	1	1	0	0	0	0	1	1	0	0	0	0	NONE	UNCHANGED_GDT733	olkeedal	[olkeedal:?]	[olkeedal:?]	[olkeedal:?]	[olkeedal:?]	[olkeedal:?]
f77v	f77v.30	B	B	2	9	9	0	0	0	0	0	0	0	1	1	0	NONE	UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733	shey ol sheey qokedy lchedy qokaiin dal daiin chedy	feucht in der Mitte des Grades | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feucht am Ende des Grades | heiß in der Mitte des Grades, abgeschlossen | getrocknetes Drogenholz | heiß, Grad III | abgemessene Rohstoffmenge I | Grad-/Maßwert III | trocken in der Mitte des Grades, abgeschlossen	bis zur Mittelstufe angefeuchtet | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | vollständig angefeuchtet | bis zur Mittelstufe erhitzt; abgeschlossen | getrocknetes Drogenholz | heiß, Grad III | abgemessene Rohstoffmenge I | Grad-/Maßwert III | bis zur Mittelstufe getrocknet; abgeschlossen	bis zur Mittelstufe angefeuchtet | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | vollständig angefeuchtet | bis zur Mittelstufe erhitzt; abgeschlossen | getrocknetes Drogenholz | heiß, Grad III | abgemessene Rohstoffmenge I | Grad-/Maßwert III | bis zur Mittelstufe getrocknet; abgeschlossen	bis zur Mittelstufe angefeuchtet; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; vollständig angefeuchtet; bis zur Mittelstufe erhitzt; abgeschlossen; getrocknetes Drogenholz; heiß, Grad III; abgemessene Rohstoffmenge I; Grad-/Maßwert III; bis zur Mittelstufe getrocknet; abgeschlossen	bis zur Mittelstufe angefeuchtet; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; vollständig angefeuchtet; bis zur Mittelstufe erhitzt; abgeschlossen; getrocknetes Drogenholz; heiß, Grad III; abgemessene Rohstoffmenge I; Grad-/Maßwert III; bis zur Mittelstufe getrocknet; abgeschlossen
f77v	f77v.31	B	B	2	8	8	0	0	0	0	2	2	0	0	0	0	NONE	UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733	qoas shedy qokaiin shcthy qotedy rchr oltedy lchy	[qoas:?] | feucht in der Mitte des Grades, abgeschlossen | heiß, Grad III | feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut | kalt in der Mitte des Grades, abgeschlossen | [rchr:?] | kalte Drogenbasis, Mittelstufe erreicht | Drogenholz, trockene Grundform	[qoas:?] | bis zur Mittelstufe angefeuchtet; abgeschlossen | heiß, Grad III | feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut | bis zur Mittelstufe abgekühlt, abgeschlossen | [rchr:?] | kalte Drogenbasis, Mittelstufe erreicht | Drogenholz, trockene Grundform	[qoas:?] | bis zur Mittelstufe angefeuchtet; abgeschlossen | heiß, Grad III | feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut | bis zur Mittelstufe abgekühlt, abgeschlossen | [rchr:?] | kalte Drogenbasis, Mittelstufe erreicht | Drogenholz, trockene Grundform	[qoas:?]; bis zur Mittelstufe angefeuchtet; abgeschlossen; heiß, Grad III; feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut; bis zur Mittelstufe abgekühlt, abgeschlossen; [rchr:?]; kalte Drogenbasis, Mittelstufe erreicht; Drogenholz, trockene Grundform	[qoas:?]; bis zur Mittelstufe angefeuchtet; abgeschlossen; heiß, Grad III; feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut; bis zur Mittelstufe abgekühlt, abgeschlossen; [rchr:?]; kalte Drogenbasis, Mittelstufe erreicht; Drogenholz, trockene Grundform
f77v	f77v.32	B	B	2	6	6	0	0	0	0	2	2	0	0	0	0	NONE	UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733	ycheey qolshedy qokalchedy qokaiin checkhy qokal	trockne hiervon bis zur Endstufe | [qolshedy:?] | [qokalchedy:?] | heiß, Grad III | trockenes Arzneikompositum am Gradanfang | Rohstoffklasse I, heiß am Gradanfang	trockne hiervon bis zur Endstufe | [qolshedy:?] | [qokalchedy:?] | heiß, Grad III | leicht getrocknetes Arzneikompositum | Rohstoffklasse I; leicht erhitzt	trockne hiervon bis zur Endstufe | [qolshedy:?] | [qokalchedy:?] | heiß, Grad III | leicht getrocknetes Arzneikompositum | Rohstoffklasse I; leicht erhitzt	trockne hiervon bis zur Endstufe; [qolshedy:?]; [qokalchedy:?]; heiß, Grad III; leicht getrocknetes Arzneikompositum; Rohstoffklasse I; leicht erhitzt	trockne hiervon bis zur Endstufe; [qolshedy:?]; [qokalchedy:?]; heiß, Grad III; leicht getrocknetes Arzneikompositum; Rohstoffklasse I; leicht erhitzt
f77v	f77v.33	B	B	2	10	10	0	0	0	0	0	0	0	1	1	0	NONE	UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733	qokaiin cheky rar chedy qokal dar y qotal dal rain	heiß, Grad III | bis zur mittleren Trockenstufe, dann leicht erhitzen | Wurzelfraktion I | trocken in der Mitte des Grades, abgeschlossen | Rohstoffklasse I, heiß am Gradanfang | abgemessene Fraktion I | Eintragsteil abgeschlossen | Rohstoffklasse I, kalt am Gradanfang | abgemessene Rohstoffmenge I | Wurzeldroge in Charge II	heiß, Grad III | bis zur mittleren Trockenstufe, dann leicht erhitzen | Wurzelfraktion I | bis zur Mittelstufe getrocknet; abgeschlossen | Rohstoffklasse I; leicht erhitzt | abgemessene Fraktion I | Eintragsteil abgeschlossen | Rohstoffklasse I, leicht abgekühlt | abgemessene Rohstoffmenge I | Wurzeldroge in Charge II	heiß, Grad III | bis zur mittleren Trockenstufe, dann leicht erhitzen | Wurzelfraktion I | bis zur Mittelstufe getrocknet; abgeschlossen | Rohstoffklasse I; leicht erhitzt | abgemessene Fraktion I | Eintragsteil abgeschlossen | Rohstoffklasse I, leicht abgekühlt | abgemessene Rohstoffmenge I | Wurzeldroge in Charge II	heiß, Grad III; bis zur mittleren Trockenstufe, dann leicht erhitzen; Wurzelfraktion I; bis zur Mittelstufe getrocknet; abgeschlossen; Rohstoffklasse I; leicht erhitzt; abgemessene Fraktion I; Eintragsteil abgeschlossen; Rohstoffklasse I, leicht abgekühlt; abgemessene Rohstoffmenge I; Wurzeldroge in Charge II	heiß, Grad III; bis zur mittleren Trockenstufe, dann leicht erhitzen; Wurzelfraktion I; bis zur Mittelstufe getrocknet; abgeschlossen; Rohstoffklasse I; leicht erhitzt; abgemessene Fraktion I; Eintragsteil abgeschlossen; Rohstoffklasse I, leicht abgekühlt; abgemessene Rohstoffmenge I; Wurzeldroge in Charge II
f77v	f77v.34	B	B	2	8	8	1	0	1	0	4	3	-1	0	0	0	6	UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNIQUE_SPLIT_EXPLORATORY_WHOLE | UNCHANGED_GDT733 | UNCHANGED_GDT733	solkchedy shar ytal dy dychedy lkchey qokedy rched	[solkchedy:?] | angefeuchtete Drogenfraktion I | Eintrag: kalter Rohstoff I am Gradanfang | Qualitäts-/Wertfeld geschlossen | [dychedy:?] | holziger Pflanzenteil, heiß-trocken, Mittelstufe | heiß in der Mitte des Grades, abgeschlossen | [rched:?]	[solkchedy:?] | angefeuchtete Drogenfraktion I | Eintrag: leicht abgekühlter Rohstoff I | Qualitäts-/Wertfeld geschlossen | [dychedy:?] | holziger Pflanzenteil, heiß-trocken, Mittelstufe | bis zur Mittelstufe erhitzt; abgeschlossen | [rched:?]	[solkchedy:?] | angefeuchtete Drogenfraktion I | Eintrag: leicht abgekühlter Rohstoff I | Qualitäts-/Wertfeld geschlossen | [dychedy:?] | holziger Pflanzenteil, heiß-trocken, Mittelstufe | bis zur Mittelstufe erhitzt; abgeschlossen | [rched:?]	[solkchedy:?]; angefeuchtete Drogenfraktion I; Eintrag: leicht abgekühlter Rohstoff I; Qualitäts-/Wertfeld geschlossen; [dychedy:?]; [lkchey:?]; bis zur Mittelstufe erhitzt; abgeschlossen; [rched:?]	[solkchedy:?]; angefeuchtete Drogenfraktion I; Eintrag: leicht abgekühlter Rohstoff I; Qualitäts-/Wertfeld geschlossen; [dychedy:?]; holziger Pflanzenteil, heiß-trocken, Mittelstufe; bis zur Mittelstufe erhitzt; abgeschlossen; [rched:?]
f77v	f77v.35	B	B	2	8	8	0	0	0	0	0	0	0	1	1	0	NONE	UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733	tchor sheey qokain qokain sheol qokeedy qokal dary	kalt-trockene Drogenportion | feucht am Ende des Grades | heiß, Grad II | heiß, Grad II | feuchtes Material | heiß am Ende des Grades, abgeschlossen | Rohstoffklasse I, heiß am Gradanfang | abgemessene Fraktion I, abgeschlossen	kalt-trockene Drogenportion | vollständig angefeuchtet | heiß, Grad II | heiß, Grad II | feuchtes Material | vollständig erhitzt; abgeschlossen | Rohstoffklasse I; leicht erhitzt | abgemessene Fraktion I, abgeschlossen	kalt-trockene Drogenportion | vollständig angefeuchtet | heiß, Grad II | heiß, Grad II | feuchtes Material | vollständig erhitzt; abgeschlossen | Rohstoffklasse I; leicht erhitzt | abgemessene Fraktion I, abgeschlossen	kalt-trockene Drogenportion; vollständig angefeuchtet; heiß, Grad II; heiß, Grad II; feuchtes Material; vollständig erhitzt; abgeschlossen; Rohstoffklasse I; leicht erhitzt; abgemessene Fraktion I, abgeschlossen	kalt-trockene Drogenportion; vollständig angefeuchtet; heiß, Grad II; heiß, Grad II; feuchtes Material; vollständig erhitzt; abgeschlossen; Rohstoffklasse I; leicht erhitzt; abgemessene Fraktion I, abgeschlossen
f77v	f77v.36	B	B	2	9	9	0	0	0	0	0	0	0	1	1	0	NONE	UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733	qotchy qokal shedy qokedy lchedy qokedy qol raiin chey	kalt und trocken am Anfang des Grades | Rohstoffklasse I, heiß am Gradanfang | feucht in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | getrocknetes Drogenholz | heiß in der Mitte des Grades, abgeschlossen | Drogenstoff zugeben | Wurzel, Typ/Charge III | trocken in der Mitte des Grades	kalt und trocken, Anfangsstufe | Rohstoffklasse I; leicht erhitzt | bis zur Mittelstufe angefeuchtet; abgeschlossen | bis zur Mittelstufe erhitzt; abgeschlossen | getrocknetes Drogenholz | bis zur Mittelstufe erhitzt; abgeschlossen | Drogenstoff zugeben | Wurzel, Typ/Charge III | bis zur Mittelstufe getrocknet	kalt und trocken, Anfangsstufe | Rohstoffklasse I; leicht erhitzt | bis zur Mittelstufe angefeuchtet; abgeschlossen | bis zur Mittelstufe erhitzt; abgeschlossen | getrocknetes Drogenholz | bis zur Mittelstufe erhitzt; abgeschlossen | Drogenstoff zugeben | Wurzel, Typ/Charge III | bis zur Mittelstufe getrocknet	kalt und trocken, Anfangsstufe; Rohstoffklasse I; leicht erhitzt; bis zur Mittelstufe angefeuchtet; abgeschlossen; bis zur Mittelstufe erhitzt; abgeschlossen; getrocknetes Drogenholz; bis zur Mittelstufe erhitzt; abgeschlossen; Drogenstoff zugeben; Wurzel, Typ/Charge III; bis zur Mittelstufe getrocknet	kalt und trocken, Anfangsstufe; Rohstoffklasse I; leicht erhitzt; bis zur Mittelstufe angefeuchtet; abgeschlossen; bis zur Mittelstufe erhitzt; abgeschlossen; getrocknetes Drogenholz; bis zur Mittelstufe erhitzt; abgeschlossen; Drogenstoff zugeben; Wurzel, Typ/Charge III; bis zur Mittelstufe getrocknet
f77v	f77v.37	B	B	2	8	8	0	0	0	0	1	1	0	0	0	0	NONE	UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733	schedy qotar sarolsheedy qokain cheey roiin daiin shey	getrocknete Samen | kalte Drogenfraktion I | [sarolsheedy:?] | heiß, Grad II | trocken am Ende des Grades | Wurzeldrogezubereitung, Form III | Grad-/Maßwert III | feucht in der Mitte des Grades	getrocknete Samen | kalte Drogenfraktion I | [sarolsheedy:?] | heiß, Grad II | vollständig getrocknet | Wurzeldrogezubereitung, Form III | Grad-/Maßwert III | bis zur Mittelstufe angefeuchtet	getrocknete Samen | kalte Drogenfraktion I | [sarolsheedy:?] | heiß, Grad II | vollständig getrocknet | Wurzeldrogezubereitung, Form III | Grad-/Maßwert III | bis zur Mittelstufe angefeuchtet	getrocknete Samen; kalte Drogenfraktion I; [sarolsheedy:?]; heiß, Grad II; vollständig getrocknet; Wurzeldrogezubereitung, Form III; Grad-/Maßwert III; bis zur Mittelstufe angefeuchtet	getrocknete Samen; kalte Drogenfraktion I; [sarolsheedy:?]; heiß, Grad II; vollständig getrocknet; Wurzeldrogezubereitung, Form III; Grad-/Maßwert III; bis zur Mittelstufe angefeuchtet
f77v	f77v.38	B	B	2	7	7	0	0	0	0	2	2	0	0	0	0	NONE	UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733	toldal shedy qokedy qokain dolcheedy rolchedy qokedy	[toldal:?] | feucht in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | heiß, Grad II | [dolcheedy:?] | getrockneter Wurzelansatz | heiß in der Mitte des Grades, abgeschlossen	[toldal:?] | bis zur Mittelstufe angefeuchtet; abgeschlossen | bis zur Mittelstufe erhitzt; abgeschlossen | heiß, Grad II | [dolcheedy:?] | getrockneter Wurzelansatz | bis zur Mittelstufe erhitzt; abgeschlossen	[toldal:?] | bis zur Mittelstufe angefeuchtet; abgeschlossen | bis zur Mittelstufe erhitzt; abgeschlossen | heiß, Grad II | [dolcheedy:?] | getrockneter Wurzelansatz | bis zur Mittelstufe erhitzt; abgeschlossen	[toldal:?]; bis zur Mittelstufe angefeuchtet; abgeschlossen; bis zur Mittelstufe erhitzt; abgeschlossen; heiß, Grad II; [dolcheedy:?]; getrockneter Wurzelansatz; bis zur Mittelstufe erhitzt; abgeschlossen	[toldal:?]; bis zur Mittelstufe angefeuchtet; abgeschlossen; bis zur Mittelstufe erhitzt; abgeschlossen; heiß, Grad II; [dolcheedy:?]; getrockneter Wurzelansatz; bis zur Mittelstufe erhitzt; abgeschlossen
f77v	f77v.39	B	B	2	9	9	0	0	0	0	2	2	0	0	0	0	NONE	UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733	dcheol kchedy soey qokal qokal shedy sholdy qotal dar	[dcheol:?] | heiß und trocken in der Mitte des Grades, abgeschlossen | [soey:?] | Rohstoffklasse I, heiß am Gradanfang | Rohstoffklasse I, heiß am Gradanfang | feucht in der Mitte des Grades, abgeschlossen | vollständig eingeweichte Droge | Rohstoffklasse I, kalt am Gradanfang | abgemessene Fraktion I	[dcheol:?] | heiß und trocken, Mittelstufe erreicht; abgeschlossen | [soey:?] | Rohstoffklasse I; leicht erhitzt | Rohstoffklasse I; leicht erhitzt | bis zur Mittelstufe angefeuchtet; abgeschlossen | vollständig eingeweichte Droge | Rohstoffklasse I, leicht abgekühlt | abgemessene Fraktion I	[dcheol:?] | heiß und trocken, Mittelstufe erreicht; abgeschlossen | [soey:?] | Rohstoffklasse I; leicht erhitzt | Rohstoffklasse I; leicht erhitzt | bis zur Mittelstufe angefeuchtet; abgeschlossen | vollständig eingeweichte Droge | Rohstoffklasse I, leicht abgekühlt | abgemessene Fraktion I	[dcheol:?]; heiß und trocken, Mittelstufe erreicht; abgeschlossen; [soey:?]; Rohstoffklasse I; leicht erhitzt; Rohstoffklasse I; leicht erhitzt; bis zur Mittelstufe angefeuchtet; abgeschlossen; vollständig eingeweichte Droge; Rohstoffklasse I, leicht abgekühlt; abgemessene Fraktion I	[dcheol:?]; heiß und trocken, Mittelstufe erreicht; abgeschlossen; [soey:?]; Rohstoffklasse I; leicht erhitzt; Rohstoffklasse I; leicht erhitzt; bis zur Mittelstufe angefeuchtet; abgeschlossen; vollständig eingeweichte Droge; Rohstoffklasse I, leicht abgekühlt; abgemessene Fraktion I
f77v	f77v.4	B	B	2	1	1	0	0	0	0	1	1	0	0	0	0	NONE	UNCHANGED_GDT733	otolor	[otolor:?]	[otolor:?]	[otolor:?]	[otolor:?]	[otolor:?]
f77v	f77v.40	B	B	2	9	9	0	0	0	0	0	0	0	1	1	0	NONE	UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733	qokeey rol chdor cheey qokaiin saiin shedy qokeedy qokam	heiß am Ende des Grades | Wurzelstoff | eine abgemessene Portion Trockendroge | trocken am Ende des Grades | heiß, Grad III | Samencharge III | feucht in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | nimm ein Maß und erhitze es	vollständig erhitzt | Wurzelstoff | eine abgemessene Portion Trockendroge | vollständig getrocknet | heiß, Grad III | Samencharge III | bis zur Mittelstufe angefeuchtet; abgeschlossen | vollständig erhitzt; abgeschlossen | nimm ein Maß und erhitze es	vollständig erhitzt | Wurzelstoff | eine abgemessene Portion Trockendroge | vollständig getrocknet | heiß, Grad III | Samencharge III | bis zur Mittelstufe angefeuchtet; abgeschlossen | vollständig erhitzt; abgeschlossen | nimm ein Maß und erhitze es	vollständig erhitzt; Wurzelstoff; eine abgemessene Portion Trockendroge; vollständig getrocknet; heiß, Grad III; Samencharge III; bis zur Mittelstufe angefeuchtet; abgeschlossen; vollständig erhitzt; abgeschlossen; nimm ein Maß und erhitze es	vollständig erhitzt; Wurzelstoff; eine abgemessene Portion Trockendroge; vollständig getrocknet; heiß, Grad III; Samencharge III; bis zur Mittelstufe angefeuchtet; abgeschlossen; vollständig erhitzt; abgeschlossen; nimm ein Maß und erhitze es
