replay_slot_ordinal	carrier_slot_id	primary_governor_key	physical_page	register	gate_class	gdt583_rule_id	gdt584_rule_id	portable_runtime_rule_id	written_carrier_ordinal	carrier_root	portable_core	expected_context_family	expected_lemma_de	expected_object_form_de	expected_genitive_form_de	historical_rule_lemma_de	historical_rule_exact	portable_lookup_route	observed_register_root_alternatives_de	portable_context_family	portable_lemma_de	portable_object_form_de	portable_genitive_form_de	portable_exact	portable_visible_exact	expected_packet_rule_id	portable_packet_rule_id	guard	gdt590_context_family	gdt590_lemma_de	gdt590_object_form_de	gdt590_genitive_form_de	gdt590_changed	gdt590_decision_source	gdt590_retained_alternative_de	gdt590_guard
923	RUNNING:G407-E4075@2	ACTION:G407-E4075@1:CHD	f89r	PHARMA	MANUAL_GDT584_OVERRIDE	CHD_HP_DRY_GRIND	CHD_HP_MATERIAL_COMMINUTE	CHD_HP_DRY_GRIND	1	Y	POSTEN	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	Drogenmaterial	YES	REGISTER_INVARIANT	Drogenmaterial	REGISTER_INVARIANT_FALLBACK	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	NO	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
924	RUNNING:G407-E4087@5	ACTION:G407-E4087@2:T	f89r	PHARMA	AUTO_CONTEXT	T_PHYSICAL_GRADE_TEMPER	T_PHYSICAL_GRADE_TEMPER	T_PHYSICAL_GRADE_TEMPER	1	Y	POSTEN	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	Drogenmaterial	YES	OBSERVED_ACTION_ROOT_CELL	Drogenmaterial	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
925	RUNNING:G407-E4089@1	ACTION:G407-E4089@2:SH	f89r	PHARMA	MANUAL_GDT584_OVERRIDE	SH_REST_HOLD	SH_HP_SETTLE_BEFORE_STRAIN	SH_REST_HOLD	1	Y	POSTEN	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	Drogenmaterial	YES	OBSERVED_ACTION_ROOT_CELL	Drogenmaterial	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
926	RUNNING:G407-E4089@3	ACTION:G407-E4089@2:SH	f89r	PHARMA	MANUAL_GDT584_OVERRIDE	SH_REST_HOLD	SH_HP_SETTLE_BEFORE_STRAIN	SH_REST_HOLD	2	OR	EINHEIT	PHARMA_PROCESSED_BATCH	Arzneiansatz	den Arzneiansatz	des Arzneiansatzes	Arzneiansatz	YES	OBSERVED_ACTION_ROOT_CELL	Arzneiansatz/Materialeinheit	PHARMA_HELD_UNIT	Materialeinheit	die Materialeinheit	der Materialeinheit	NO	NO	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	PHARMA_PROCESSED_BATCH	Arzneiansatz	den Arzneiansatz	des Arzneiansatzes	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
927	RUNNING:G407-E4092@1	ACTION:G407-E4090@1:S	f89r	PHARMA	AUTO_CONTEXT	S_HP_STRAIN	S_HP_STRAIN	S_HP_STRAIN	1	AIIN	WERT	PHARMA_EXTRACT_OR_DOSE	Arzneiauszug	den Arzneiauszug	des Arzneiauszugs	Arzneiauszug	YES	KNOWN_PACKET_RULE	Arzneiauszug/Dosismaß	PHARMA_EXTRACT_OR_DOSE	Arzneiauszug	den Arzneiauszug	des Arzneiauszugs	YES	YES	HP_EXTRACT_OF_MATERIAL	HP_EXTRACT_OF_MATERIAL	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	PHARMA_EXTRACT_OR_DOSE	Arzneiauszug	den Arzneiauszug	des Arzneiauszugs	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
928	RUNNING:G407-E4098@2	ACTION:G407-E4098@1:T	f89r	PHARMA	AUTO_CONTEXT	T_HP_MEASURE_SET	T_HP_MEASURE_SET	T_HP_MEASURE_SET	1	AIN	ANTEIL	PHARMA_PORTION	Zutatenportion	die Zutatenportion	der Zutatenportion	Zutatenportion	YES	OBSERVED_ACTION_ROOT_CELL	Zutatenportion	PHARMA_PORTION	Zutatenportion	die Zutatenportion	der Zutatenportion	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	PHARMA_PORTION	Zutatenportion	die Zutatenportion	der Zutatenportion	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
929	RUNNING:G407-E4112@2	ACTION:G407-E4112@1:S	f89r	PHARMA	AUTO_CONTEXT	S_HP_STRAIN	S_HP_STRAIN	S_HP_STRAIN	1	AIIN	WERT	PHARMA_EXTRACT_OR_DOSE	Arzneiauszug	den Arzneiauszug	des Arzneiauszugs	Arzneiauszug	YES	KNOWN_PACKET_RULE	Arzneiauszug/Dosismaß	PHARMA_EXTRACT_OR_DOSE	Arzneiauszug	den Arzneiauszug	des Arzneiauszugs	YES	YES	HP_EXTRACT_OF_MATERIAL	HP_EXTRACT_OF_MATERIAL	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	PHARMA_EXTRACT_OR_DOSE	Arzneiauszug	den Arzneiauszug	des Arzneiauszugs	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
930	RUNNING:G407-E4117@3	ACTION:G407-E4117@1:SH	f89r	PHARMA	AUTO_CONTEXT	SH_HP_SOAK	SH_HP_SOAK	SH_HP_SOAK	1	Y	POSTEN	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	Drogenmaterial	YES	OBSERVED_ACTION_ROOT_CELL	Drogenmaterial	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
931	RUNNING:G407-E4125@1	ACTION:G407-E4124@4:S	f89r	PHARMA	AUTO_CONTEXT	S_HP_STRAIN	S_HP_STRAIN	S_HP_STRAIN	1	AIIN	WERT	PHARMA_EXTRACT_OR_DOSE	Arzneiauszug	den Arzneiauszug	des Arzneiauszugs	Arzneiauszug	YES	KNOWN_PACKET_RULE	Arzneiauszug/Dosismaß	PHARMA_EXTRACT_OR_DOSE	Arzneiauszug	den Arzneiauszug	des Arzneiauszugs	YES	YES	HP_EXTRACT_OF_MATERIAL	HP_EXTRACT_OF_MATERIAL	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	PHARMA_EXTRACT_OR_DOSE	Arzneiauszug	den Arzneiauszug	des Arzneiauszugs	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
932	RUNNING:G407-E4126@1	ACTION:G407-E4124@4:S	f89r	PHARMA	AUTO_CONTEXT	S_HP_STRAIN	S_HP_STRAIN	S_HP_STRAIN	2	Y	POSTEN	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	Drogenmaterial	YES	KNOWN_PACKET_RULE	Drogenmaterial	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	YES	YES	HP_EXTRACT_OF_MATERIAL	HP_EXTRACT_OF_MATERIAL	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
933	RUNNING:G407-E4127@3	ACTION:G407-E4124@4:S	f89r	PHARMA	AUTO_CONTEXT	S_HP_STRAIN	S_HP_STRAIN	S_HP_STRAIN	3	AIIN	WERT	PHARMA_EXTRACT_OR_DOSE	Arzneiauszug	den Arzneiauszug	des Arzneiauszugs	Arzneiauszug	YES	KNOWN_PACKET_RULE	Arzneiauszug/Dosismaß	PHARMA_EXTRACT_OR_DOSE	Arzneiauszug	den Arzneiauszug	des Arzneiauszugs	YES	YES	HP_EXTRACT_OF_MATERIAL	HP_EXTRACT_OF_MATERIAL	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	PHARMA_EXTRACT_OR_DOSE	Arzneiauszug	den Arzneiauszug	des Arzneiauszugs	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
934	RUNNING:G407-E4128@1	ACTION:G407-E4124@4:S	f89r	PHARMA	AUTO_CONTEXT	S_HP_STRAIN	S_HP_STRAIN	S_HP_STRAIN	4	Y	POSTEN	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	Drogenmaterial	YES	KNOWN_PACKET_RULE	Drogenmaterial	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	YES	YES	HP_EXTRACT_OF_MATERIAL	HP_EXTRACT_OF_MATERIAL	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
935	RUNNING:G407-E4129@3	ACTION:G407-E4129@1:S	f89r	PHARMA	AUTO_CONTEXT	S_HP_SEPARATE	S_HP_SEPARATE	S_HP_SEPARATE	1	Y	POSTEN	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	Drogenmaterial	YES	OBSERVED_ACTION_ROOT_CELL	Drogenmaterial	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
936	RUNNING:G407-E4130@3	ACTION:G407-E4129@1:S	f89r	PHARMA	AUTO_CONTEXT	S_HP_SEPARATE	S_HP_SEPARATE	S_HP_SEPARATE	2	Y	POSTEN	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	Drogenmaterial	YES	OBSERVED_ACTION_ROOT_CELL	Drogenmaterial	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
937	RUNNING:G407-E4145@4	ACTION:G407-E4144@1:SH	f89r	PHARMA	AUTO_CONTEXT	SH_HP_SOAK	SH_HP_SOAK	SH_HP_SOAK	1	Y	POSTEN	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	Drogenmaterial	YES	OBSERVED_ACTION_ROOT_CELL	Drogenmaterial	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
938	RUNNING:G407-E4148@3	ACTION:G407-E4148@1:SH	f89r	PHARMA	AUTO_CONTEXT	SH_HP_SOAK	SH_HP_SOAK	SH_HP_SOAK	1	Y	POSTEN	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	Drogenmaterial	YES	OBSERVED_ACTION_ROOT_CELL	Drogenmaterial	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
939	RUNNING:G407-E4161@2	ACTION:G407-E4161@1:T	f89r	PHARMA	AUTO_CONTEXT	T_HP_MEASURE_SET	T_HP_MEASURE_SET	T_HP_MEASURE_SET	1	AIIN	WERT	PHARMA_EXTRACT_OR_DOSE	Dosismaß	das Dosismaß	des Dosismaßes	Dosismaß	YES	OBSERVED_ACTION_ROOT_CELL	Arzneiauszug/Dosismaß	PHARMA_EXTRACT_OR_DOSE	Dosismaß	das Dosismaß	des Dosismaßes	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	PHARMA_EXTRACT_OR_DOSE	Dosismaß	das Dosismaß	des Dosismaßes	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
940	RUNNING:G407-E4163@5	ACTION:G407-E4163@4:T	f89r	PHARMA	AUTO_CONTEXT	T_AFTER_SH_COOL	T_AFTER_SH_COOL	T_AFTER_SH_COOL	1	Y	POSTEN	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	Drogenmaterial	YES	OBSERVED_ACTION_ROOT_CELL	Drogenmaterial	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
941	RUNNING:G407-E4166@4	ACTION:G407-E4166@3:CHD	f89r	PHARMA	MANUAL_GDT584_OVERRIDE	CHD_REST_PROCESS	CHD_HP_WET_EXTRACT_PROCESS	CHD_REST_PROCESS	1	Y	POSTEN	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	Drogenmaterial	YES	REGISTER_INVARIANT	Drogenmaterial	REGISTER_INVARIANT_FALLBACK	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	NO	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
942	RUNNING:G407-E4169@1	ACTION:G407-E4166@3:CHD	f89r	PHARMA	MANUAL_GDT584_OVERRIDE	CHD_REST_PROCESS	CHD_HP_WET_EXTRACT_PROCESS	CHD_REST_PROCESS	2	Y	POSTEN	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	Drogenmaterial	YES	REGISTER_INVARIANT	Drogenmaterial	REGISTER_INVARIANT_FALLBACK	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	NO	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
943	RUNNING:G407-E4170@1	ACTION:G407-E4166@3:CHD	f89r	PHARMA	MANUAL_GDT584_OVERRIDE	CHD_REST_PROCESS	CHD_HP_WET_EXTRACT_PROCESS	CHD_REST_PROCESS	3	AIIN	WERT	PHARMA_EXTRACT_OR_DOSE	Arzneiauszug	den Arzneiauszug	des Arzneiauszugs	Arzneiauszug	YES	KEEP_BROAD	Arzneiauszug/Dosismaß	BROAD_REGISTER_FALLBACK	Dosis- oder Mengenmaß	das Dosis- oder Mengenmaß	des Dosis- oder Mengenmaßes	NO	NO	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	PHARMA_EXTRACT_OR_DOSE	Arzneiauszug	den Arzneiauszug	des Arzneiauszugs	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
944	RUNNING:G407-E4171@1	ACTION:G407-E4166@3:CHD	f89r	PHARMA	MANUAL_GDT584_OVERRIDE	CHD_REST_PROCESS	CHD_HP_WET_EXTRACT_PROCESS	CHD_REST_PROCESS	4	Y	POSTEN	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	Drogenmaterial	YES	REGISTER_INVARIANT	Drogenmaterial	REGISTER_INVARIANT_FALLBACK	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	NO	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
945	RUNNING:G407-E4171@2	ACTION:G407-E4166@3:CHD	f89r	PHARMA	MANUAL_GDT584_OVERRIDE	CHD_REST_PROCESS	CHD_HP_WET_EXTRACT_PROCESS	CHD_REST_PROCESS	5	Y	POSTEN	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	Drogenmaterial	YES	REGISTER_INVARIANT	Drogenmaterial	REGISTER_INVARIANT_FALLBACK	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	NO	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
946	RUNNING:G407-E4175@1	ACTION:G407-E4175@2:T	f89r	PHARMA	AUTO_CONTEXT	T_PHYSICAL_BROAD	T_PHYSICAL_BROAD	T_PHYSICAL_BROAD	1	Y	POSTEN	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	Drogenmaterial	YES	OBSERVED_ACTION_ROOT_CELL	Drogenmaterial	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
947	RUNNING:G407-E4175@3	ACTION:G407-E4175@2:T	f89r	PHARMA	AUTO_CONTEXT	T_PHYSICAL_BROAD	T_PHYSICAL_BROAD	T_PHYSICAL_BROAD	2	Y	POSTEN	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	Drogenmaterial	YES	OBSERVED_ACTION_ROOT_CELL	Drogenmaterial	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
948	RUNNING:G407-E4176@5	ACTION:G407-E4176@1:SH	f89r	PHARMA	AUTO_CONTEXT	SH_HP_SOAK	SH_HP_SOAK	SH_HP_SOAK	1	Y	POSTEN	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	Drogenmaterial	YES	OBSERVED_ACTION_ROOT_CELL	Drogenmaterial	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
949	RUNNING:G407-E4196@3	ACTION:G407-E4196@1:SH	f89r	PHARMA	AUTO_CONTEXT	SH_HP_SOAK	SH_HP_SOAK	SH_HP_SOAK	1	Y	POSTEN	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	Drogenmaterial	YES	OBSERVED_ACTION_ROOT_CELL	Drogenmaterial	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
950	RUNNING:G407-E4203@1	ACTION:G407-E4202@3:S	f89r	PHARMA	AUTO_CONTEXT	S_HP_STRAIN	S_HP_STRAIN	S_HP_STRAIN	1	AIIN	WERT	PHARMA_EXTRACT_OR_DOSE	Arzneiauszug	den Arzneiauszug	des Arzneiauszugs	Arzneiauszug	YES	KNOWN_PACKET_RULE	Arzneiauszug/Dosismaß	PHARMA_EXTRACT_OR_DOSE	Arzneiauszug	den Arzneiauszug	des Arzneiauszugs	YES	YES	HP_EXTRACT_OF_MATERIAL	HP_EXTRACT_OF_MATERIAL	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	PHARMA_EXTRACT_OR_DOSE	Arzneiauszug	den Arzneiauszug	des Arzneiauszugs	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
951	RUNNING:G407-E4207@2	ACTION:G407-E4207@1:CHD	f89r	PHARMA	MANUAL_GDT584_OVERRIDE	CHD_HP_DRY_GRIND	CHD_HP_WET_TRITURATE	CHD_HP_DRY_GRIND	1	AIN	ANTEIL	PHARMA_PORTION	Zutatenportion	die Zutatenportion	der Zutatenportion	Zutatenportion	YES	REGISTER_INVARIANT	Zutatenportion	REGISTER_INVARIANT_FALLBACK	Zutatenportion	die Zutatenportion	der Zutatenportion	NO	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	PHARMA_PORTION	Zutatenportion	die Zutatenportion	der Zutatenportion	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
952	RUNNING:G407-E4208@5	ACTION:G407-E4208@4:S	f89r	PHARMA	AUTO_CONTEXT	S_HP_SEPARATE	S_HP_SEPARATE	S_HP_SEPARATE	1	Y	POSTEN	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	Drogenmaterial	YES	OBSERVED_ACTION_ROOT_CELL	Drogenmaterial	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	PHARMA_MATERIAL	Drogenmaterial	das Drogenmaterial	des Drogenmaterials	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
953	RUNNING:G407-E4219@1	ACTION:G407-E4218@1:T	f89r	PHARMA	AUTO_CONTEXT	T_PHYSICAL_BROAD	T_PHYSICAL_BROAD	T_PHYSICAL_BROAD	1	AIIN	WERT	PHARMA_EXTRACT_OR_DOSE	Arzneiauszug	den Arzneiauszug	des Arzneiauszugs	Arzneiauszug	YES	OBSERVED_ACTION_ROOT_CELL	Arzneiauszug/Dosismaß	PHARMA_EXTRACT_OR_DOSE	Arzneiauszug	den Arzneiauszug	des Arzneiauszugs	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	PHARMA_EXTRACT_OR_DOSE	Arzneiauszug	den Arzneiauszug	des Arzneiauszugs	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
