occurrence_id	source_cell_id	source_experiment	form	opaque_head_id	eva_transcription_label	sta_code	sta_family	body	body_role_de	semantic_family	page	locus	section	language	hand	token_index	token_ordinal	line_length	line_position	normalized_position	paragraph_start_line	paragraph_first_token	page_line1_first	line_end	previous_surface	previous_target_head	next_surface	next_target_head	all_readers_exact	split_normalized_all_readers	reader_status	record_location_axis	free_form_proxy_axis	body_affinity_axis	selected_formal_role	structural_render_de	aggressive_pharmaceutical_renderer_de	physical_attachment	literal_head_lexeme	eva_initial_credit	sound_credit	component_export_credit
G736-O0037	G735-C008	GDT635_CORE	lchedy	H4	l	B2	B	chedy	getrocknetes Ergebnis, Form I	DRY_RESULT	f103r	f103r.23	S	B	3	3	3	5	MIDDLE	0.500000	0	0	0	0	sheckhy	NONE	chckhy	NONE	1	1	EXACT	INTERNAL_OR_FINAL	LOW_FREE_FORM_PROXY	CLUSTER_A_FORM_STATE_HEAVY	INTERNAL_BOUND_FIELD_OPERATOR	internes Feld: getrocknetes Ergebnis, Form I	internes Form-/Zustandsfeld: getrocknetes Ergebnis, Form I	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0038	G735-C046	GDT636_RESIDUAL	soiin	H2	s	C2	C	oiin	Zubereitungsform III	PREPARATION_CLASS	f103r	f103r.31	S	B	3	1	1	11	FIRST	0.000000	0	0	0	0	NONE	NONE	chol	NONE	0	0	OTHER_VARIANT_OR_OMISSION	ENTRY	HIGH_FREE_FORM_PROXY	CLUSTER_B_MATERIA_VALUE_HEAVY	LINE_ITEM_OR_SUBENTRY_MARKER	Posten: Zubereitungsform III	Material-/Wertposten: Zubereitungsform III	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0039	G735-C005	GDT635_CORE	pchedy	H1	p	P1	P	chedy	getrocknetes Ergebnis, Form I	DRY_RESULT	f103r	f103r.37	S	B	3	1	1	9	FIRST	0.000000	1	1	0	0	NONE	NONE	qokeey	NONE	1	1	EXACT	ENTRY	LOW_FREE_FORM_PROXY	CLUSTER_A_FORM_STATE_HEAVY	PARAGRAPH_OR_RECORD_OPENER	Eintrag: getrocknetes Ergebnis, Form I	Form-/Zustandseintrag: getrocknetes Ergebnis, Form I	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0040	G735-C048	GDT636_RESIDUAL	loiin	H4	l	B2	B	oiin	Zubereitungsform III	PREPARATION_CLASS	f103r	f103r.46	S	B	3	10	10	11	MIDDLE	0.900000	0	0	0	0	ol	NONE	chedan	NONE	0	0	OTHER_VARIANT_OR_OMISSION	INTERNAL_OR_FINAL	LOW_FREE_FORM_PROXY	CLUSTER_A_FORM_STATE_HEAVY	INTERNAL_BOUND_FIELD_OPERATOR	internes Feld: Zubereitungsform III	internes Form-/Zustandsfeld: Zubereitungsform III	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0041	G735-C028	GDT636_RESIDUAL	lchey	H4	l	B2	B	chey	trockene Form I	DRY_STATE	f103r	f103r.47	S	B	3	4	4	7	MIDDLE	0.500000	0	0	0	0	l	NONE	qokaly	NONE	1	1	EXACT	INTERNAL_OR_FINAL	LOW_FREE_FORM_PROXY	CLUSTER_A_FORM_STATE_HEAVY	INTERNAL_BOUND_FIELD_OPERATOR	internes Feld: trockene Form I	internes Form-/Zustandsfeld: trockene Form I	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0042	G735-C012	GDT635_CORE	lshedy	H4	l	B2	B	shedy	angefeuchtetes oder eingeweichtes Ergebnis, Form I	MOIST_RESULT	f103r	f103r.48	S	B	3	2	2	9	MIDDLE	0.125000	1	0	0	0	polarar	NONE	qotolaiin	NONE	0	0	OTHER_VARIANT_OR_OMISSION	INTERNAL_OR_FINAL	LOW_FREE_FORM_PROXY	CLUSTER_A_FORM_STATE_HEAVY	INTERNAL_BOUND_FIELD_OPERATOR	internes Feld: angefeuchtetes oder eingeweichtes Ergebnis, Form I	internes Form-/Zustandsfeld: angefeuchtetes oder eingeweichtes Ergebnis, Form I	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0043	G735-C054	GDT636_RESIDUAL	sam	H2	s	C2	C	am	Eintragsabschluss I	ENTRY_CLOSE	f103r	f103r.48	S	B	3	9	9	9	LAST	1.000000	1	0	0	1	kchy	NONE	NONE	NONE	1	1	EXACT	ENTRY	HIGH_FREE_FORM_PROXY	CLUSTER_B_MATERIA_VALUE_HEAVY	LINE_ITEM_OR_SUBENTRY_MARKER	Posten: Eintragsabschluss I	Material-/Wertposten: Eintragsabschluss I	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0044	G735-C002	GDT635_CORE	saiin	H2	s	C2	C	aiin	Ordinalstufe III	ORDINAL_VALUE	f103r	f103r.51	S	B	3	1	1	4	FIRST	0.000000	0	0	0	0	NONE	NONE	cheteey	NONE	1	1	EXACT	ENTRY	HIGH_FREE_FORM_PROXY	CLUSTER_B_MATERIA_VALUE_HEAVY	LINE_ITEM_OR_SUBENTRY_MARKER	Posten: Ordinalstufe III	Material-/Wertposten: Ordinalstufe III	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0045	G735-C050	GDT636_RESIDUAL	sshey	H2	s	C2	C	shey	feuchte oder angeweichte Form I	MOIST_STATE	f103r	f103r.53	S	B	3	1	1	10	FIRST	0.000000	0	0	0	0	NONE	NONE	qokedy	NONE	1	1	EXACT	ENTRY	HIGH_FREE_FORM_PROXY	CLUSTER_B_MATERIA_VALUE_HEAVY	LINE_ITEM_OR_SUBENTRY_MARKER	Posten: feuchte oder angeweichte Form I	Material-/Wertposten: feuchte oder angeweichte Form I	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0046	G735-C008	GDT635_CORE	lchedy	H4	l	B2	B	chedy	getrocknetes Ergebnis, Form I	DRY_RESULT	f103r	f103r.53	S	B	3	9	9	10	MIDDLE	0.888889	0	0	0	0	qokeey	NONE	loty	NONE	0	0	OTHER_VARIANT_OR_OMISSION	INTERNAL_OR_FINAL	LOW_FREE_FORM_PROXY	CLUSTER_A_FORM_STATE_HEAVY	INTERNAL_BOUND_FIELD_OPERATOR	internes Feld: getrocknetes Ergebnis, Form I	internes Form-/Zustandsfeld: getrocknetes Ergebnis, Form I	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0047	G735-C013	GDT635_CORE	pol	H1	p	P1	P	ol	Stoff- oder Materialträger	MATERIAL_CARRIER	f103v	f103v.1	S	B	3	1	1	12	FIRST	0.000000	1	1	1	0	NONE	NONE	dar	NONE	0	0	OTHER_VARIANT_OR_OMISSION	ENTRY	LOW_FREE_FORM_PROXY	CLUSTER_A_FORM_STATE_HEAVY	PARAGRAPH_OR_RECORD_OPENER	Eintrag: Stoff- oder Materialträger	Form-/Zustandseintrag: Stoff- oder Materialträger	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0048	G735-C005	GDT635_CORE	pchedy	H1	p	P1	P	chedy	getrocknetes Ergebnis, Form I	DRY_RESULT	f103v	f103v.9	S	B	3	7	7	11	MIDDLE	0.600000	1	0	0	0	shedy	NONE	qotchedy	NONE	1	1	EXACT	ENTRY	LOW_FREE_FORM_PROXY	CLUSTER_A_FORM_STATE_HEAVY	PARAGRAPH_OR_RECORD_OPENER	Eintrag: getrocknetes Ergebnis, Form I	Form-/Zustandseintrag: getrocknetes Ergebnis, Form I	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0049	G735-C048	GDT636_RESIDUAL	loiin	H4	l	B2	B	oiin	Zubereitungsform III	PREPARATION_CLASS	f103v	f103v.10	S	B	3	5	5	12	MIDDLE	0.363636	0	0	0	0	okeey	NONE	oy	NONE	0	0	OTHER_VARIANT_OR_OMISSION	INTERNAL_OR_FINAL	LOW_FREE_FORM_PROXY	CLUSTER_A_FORM_STATE_HEAVY	INTERNAL_BOUND_FIELD_OPERATOR	internes Feld: Zubereitungsform III	internes Form-/Zustandsfeld: Zubereitungsform III	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0050	G735-C020	GDT635_CORE	lor	H4	l	B2	B	or	Teil- oder Portionsträger	PART_OR_PORTION_CARRIER	f103v	f103v.10	S	B	3	8	8	12	MIDDLE	0.636364	0	0	0	0	otedy	NONE	aiin	NONE	1	1	EXACT	INTERNAL_OR_FINAL	LOW_FREE_FORM_PROXY	CLUSTER_A_FORM_STATE_HEAVY	INTERNAL_BOUND_FIELD_OPERATOR	internes Feld: Teil- oder Portionsträger	internes Form-/Zustandsfeld: Teil- oder Portionsträger	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0051	G735-C030	GDT636_RESIDUAL	sal	H2	s	C2	C	al	Rohstoff- oder Materialstufe I	MATERIAL_SERIES	f103v	f103v.12	S	B	3	1	1	13	FIRST	0.000000	1	1	0	0	NONE	NONE	sheal	NONE	1	1	EXACT	ENTRY	HIGH_FREE_FORM_PROXY	CLUSTER_B_MATERIA_VALUE_HEAVY	LINE_ITEM_OR_SUBENTRY_MARKER	Posten: Rohstoff- oder Materialstufe I	Material-/Wertposten: Rohstoff- oder Materialstufe I	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0052	G735-C005	GDT635_CORE	pchedy	H1	p	P1	P	chedy	getrocknetes Ergebnis, Form I	DRY_RESULT	f103v	f103v.12	S	B	3	10	10	13	MIDDLE	0.750000	1	0	0	0	pchor	NONE	pol	H1	1	1	EXACT	ENTRY	LOW_FREE_FORM_PROXY	CLUSTER_A_FORM_STATE_HEAVY	PARAGRAPH_OR_RECORD_OPENER	Eintrag: getrocknetes Ergebnis, Form I	Form-/Zustandseintrag: getrocknetes Ergebnis, Form I	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0053	G735-C013	GDT635_CORE	pol	H1	p	P1	P	ol	Stoff- oder Materialträger	MATERIAL_CARRIER	f103v	f103v.12	S	B	3	11	11	13	MIDDLE	0.833333	1	0	0	0	pchedy	H1	sheedy	NONE	1	1	EXACT	ENTRY	LOW_FREE_FORM_PROXY	CLUSTER_A_FORM_STATE_HEAVY	PARAGRAPH_OR_RECORD_OPENER	Eintrag: Stoff- oder Materialträger	Form-/Zustandseintrag: Stoff- oder Materialträger	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0054	G735-C060	GDT636_RESIDUAL	lcheey	H4	l	B2	B	cheey	trockene Form II	DRY_STATE	f103v	f103v.15	S	B	3	3	3	12	MIDDLE	0.181818	0	0	0	0	shey	NONE	lchdy	H4	1	1	EXACT	INTERNAL_OR_FINAL	LOW_FREE_FORM_PROXY	CLUSTER_A_FORM_STATE_HEAVY	INTERNAL_BOUND_FIELD_OPERATOR	internes Feld: trockene Form II	internes Form-/Zustandsfeld: trockene Form II	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0055	G735-C044	GDT636_RESIDUAL	lchdy	H4	l	B2	B	chdy	getrocknetes Ergebnis, Grundform	DRY_RESULT	f103v	f103v.15	S	B	3	4	4	12	MIDDLE	0.272727	0	0	0	0	lcheey	H4	ch	NONE	1	1	EXACT	INTERNAL_OR_FINAL	LOW_FREE_FORM_PROXY	CLUSTER_A_FORM_STATE_HEAVY	INTERNAL_BOUND_FIELD_OPERATOR	internes Feld: getrocknetes Ergebnis, Grundform	internes Form-/Zustandsfeld: getrocknetes Ergebnis, Grundform	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0056	G735-C008	GDT635_CORE	lchedy	H4	l	B2	B	chedy	getrocknetes Ergebnis, Form I	DRY_RESULT	f103v	f103v.18	S	B	3	5	5	10	MIDDLE	0.444444	0	0	0	0	chckhey	NONE	chedy	NONE	1	1	EXACT	INTERNAL_OR_FINAL	LOW_FREE_FORM_PROXY	CLUSTER_A_FORM_STATE_HEAVY	INTERNAL_BOUND_FIELD_OPERATOR	internes Feld: getrocknetes Ergebnis, Form I	internes Form-/Zustandsfeld: getrocknetes Ergebnis, Form I	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0057	G735-C013	GDT635_CORE	pol	H1	p	P1	P	ol	Stoff- oder Materialträger	MATERIAL_CARRIER	f103v	f103v.20	S	B	3	1	1	11	FIRST	0.000000	1	1	0	0	NONE	NONE	char	NONE	1	1	EXACT	ENTRY	LOW_FREE_FORM_PROXY	CLUSTER_A_FORM_STATE_HEAVY	PARAGRAPH_OR_RECORD_OPENER	Eintrag: Stoff- oder Materialträger	Form-/Zustandseintrag: Stoff- oder Materialträger	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0058	G735-C028	GDT636_RESIDUAL	lchey	H4	l	B2	B	chey	trockene Form I	DRY_STATE	f103v	f103v.24	S	B	3	2	2	12	MIDDLE	0.090909	0	0	0	0	ykeey	NONE	qokeey	NONE	1	1	EXACT	INTERNAL_OR_FINAL	LOW_FREE_FORM_PROXY	CLUSTER_A_FORM_STATE_HEAVY	INTERNAL_BOUND_FIELD_OPERATOR	internes Feld: trockene Form I	internes Form-/Zustandsfeld: trockene Form I	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0059	G735-C019	GDT635_CORE	ror	H3	r	C1	C	or	Teil- oder Portionsträger	PART_OR_PORTION_CARRIER	f103v	f103v.24	S	B	3	4	4	12	MIDDLE	0.272727	0	0	0	0	qokeey	NONE	aiin	NONE	1	1	EXACT	INTERNAL_OR_FINAL	HIGH_FREE_FORM_PROXY	CLUSTER_B_MATERIA_VALUE_HEAVY	LATE_REFERENCE_OR_ITEM_CLOSE	Teil- oder Portionsträger [interner Bezug]	Teil- oder Portionsträger; interner Zutaten-/Wertbezug	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0060	G735-C012	GDT635_CORE	lshedy	H4	l	B2	B	shedy	angefeuchtetes oder eingeweichtes Ergebnis, Form I	MOIST_RESULT	f103v	f103v.26	S	B	3	5	5	6	MIDDLE	0.800000	0	0	0	0	oteey	NONE	oteaiin	NONE	1	1	EXACT	INTERNAL_OR_FINAL	LOW_FREE_FORM_PROXY	CLUSTER_A_FORM_STATE_HEAVY	INTERNAL_BOUND_FIELD_OPERATOR	internes Feld: angefeuchtetes oder eingeweichtes Ergebnis, Form I	internes Form-/Zustandsfeld: angefeuchtetes oder eingeweichtes Ergebnis, Form I	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0061	G735-C008	GDT635_CORE	lchedy	H4	l	B2	B	chedy	getrocknetes Ergebnis, Form I	DRY_RESULT	f103v	f103v.27	S	B	3	5	5	10	MIDDLE	0.444444	1	0	0	0	okeey	NONE	oteal	NONE	0	0	OTHER_VARIANT_OR_OMISSION	INTERNAL_OR_FINAL	LOW_FREE_FORM_PROXY	CLUSTER_A_FORM_STATE_HEAVY	INTERNAL_BOUND_FIELD_OPERATOR	internes Feld: getrocknetes Ergebnis, Form I	internes Form-/Zustandsfeld: getrocknetes Ergebnis, Form I	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0062	G735-C017	GDT635_CORE	por	H1	p	P1	P	or	Teil- oder Portionsträger	PART_OR_PORTION_CARRIER	f103v	f103v.28	S	B	3	9	9	11	MIDDLE	0.800000	0	0	0	0	oteedy	NONE	aiin	NONE	0	0	OTHER_VARIANT_OR_OMISSION	ENTRY	LOW_FREE_FORM_PROXY	CLUSTER_A_FORM_STATE_HEAVY	PARAGRAPH_OR_RECORD_OPENER	Eintrag: Teil- oder Portionsträger	Form-/Zustandseintrag: Teil- oder Portionsträger	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0063	G735-C030	GDT636_RESIDUAL	sal	H2	s	C2	C	al	Rohstoff- oder Materialstufe I	MATERIAL_SERIES	f103v	f103v.29	S	B	3	6	6	8	MIDDLE	0.714286	0	0	0	0	chcthy	NONE	araiin	NONE	1	1	EXACT	ENTRY	HIGH_FREE_FORM_PROXY	CLUSTER_B_MATERIA_VALUE_HEAVY	LINE_ITEM_OR_SUBENTRY_MARKER	Posten: Rohstoff- oder Materialstufe I	Material-/Wertposten: Rohstoff- oder Materialstufe I	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0064	G735-C069	GDT636_RESIDUAL	pchol	H1	p	P1	P	chol	Trockenmaterial	DRY_MATERIAL	f103v	f103v.30	S	B	3	4	4	10	MIDDLE	0.333333	1	0	0	0	opchedy	NONE	fchedy	NONE	1	1	EXACT	ENTRY	LOW_FREE_FORM_PROXY	CLUSTER_A_FORM_STATE_HEAVY	PARAGRAPH_OR_RECORD_OPENER	Eintrag: Trockenmaterial	Form-/Zustandseintrag: Trockenmaterial	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0065	G735-C008	GDT635_CORE	lchedy	H4	l	B2	B	chedy	getrocknetes Ergebnis, Form I	DRY_RESULT	f103v	f103v.30	S	B	3	8	8	10	MIDDLE	0.777778	1	0	0	0	poly	NONE	fchedey	NONE	1	1	EXACT	INTERNAL_OR_FINAL	LOW_FREE_FORM_PROXY	CLUSTER_A_FORM_STATE_HEAVY	INTERNAL_BOUND_FIELD_OPERATOR	internes Feld: getrocknetes Ergebnis, Form I	internes Form-/Zustandsfeld: getrocknetes Ergebnis, Form I	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0066	G735-C023	GDT636_RESIDUAL	rar	H3	r	C1	C	ar	Teil- oder Fraktionsstufe I	PART_SERIES	f103v	f103v.30	S	B	3	10	10	10	LAST	1.000000	1	0	0	1	fchedey	NONE	NONE	NONE	1	1	EXACT	INTERNAL_OR_FINAL	HIGH_FREE_FORM_PROXY	CLUSTER_B_MATERIA_VALUE_HEAVY	LATE_REFERENCE_OR_ITEM_CLOSE	Teil- oder Fraktionsstufe I [interner Bezug]	Teil- oder Fraktionsstufe I; interner Zutaten-/Wertbezug	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0067	G735-C022	GDT636_RESIDUAL	sar	H2	s	C2	C	ar	Teil- oder Fraktionsstufe I	PART_SERIES	f103v	f103v.31	S	B	3	11	11	12	MIDDLE	0.909091	0	0	0	0	chckhy	NONE	olainy	NONE	1	1	EXACT	ENTRY	HIGH_FREE_FORM_PROXY	CLUSTER_B_MATERIA_VALUE_HEAVY	LINE_ITEM_OR_SUBENTRY_MARKER	Posten: Teil- oder Fraktionsstufe I	Material-/Wertposten: Teil- oder Fraktionsstufe I	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0068	G735-C052	GDT636_RESIDUAL	lshey	H4	l	B2	B	shey	feuchte oder angeweichte Form I	MOIST_STATE	f103v	f103v.34	S	B	3	10	10	11	MIDDLE	0.900000	0	0	0	0	otedy	NONE	lchdy	H4	1	1	EXACT	INTERNAL_OR_FINAL	LOW_FREE_FORM_PROXY	CLUSTER_A_FORM_STATE_HEAVY	INTERNAL_BOUND_FIELD_OPERATOR	internes Feld: feuchte oder angeweichte Form I	internes Form-/Zustandsfeld: feuchte oder angeweichte Form I	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0069	G735-C044	GDT636_RESIDUAL	lchdy	H4	l	B2	B	chdy	getrocknetes Ergebnis, Grundform	DRY_RESULT	f103v	f103v.34	S	B	3	11	11	11	LAST	1.000000	0	0	0	1	lshey	H4	NONE	NONE	0	0	OTHER_VARIANT_OR_OMISSION	INTERNAL_OR_FINAL	LOW_FREE_FORM_PROXY	CLUSTER_A_FORM_STATE_HEAVY	INTERNAL_BOUND_FIELD_OPERATOR	internes Feld: getrocknetes Ergebnis, Grundform	internes Form-/Zustandsfeld: getrocknetes Ergebnis, Grundform	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0070	G735-C052	GDT636_RESIDUAL	lshey	H4	l	B2	B	shey	feuchte oder angeweichte Form I	MOIST_STATE	f103v	f103v.35	S	B	3	5	5	10	MIDDLE	0.444444	0	0	0	0	okeey	NONE	sheckhy	NONE	0	0	OTHER_VARIANT_OR_OMISSION	INTERNAL_OR_FINAL	LOW_FREE_FORM_PROXY	CLUSTER_A_FORM_STATE_HEAVY	INTERNAL_BOUND_FIELD_OPERATOR	internes Feld: feuchte oder angeweichte Form I	internes Form-/Zustandsfeld: feuchte oder angeweichte Form I	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0071	G735-C002	GDT635_CORE	saiin	H2	s	C2	C	aiin	Ordinalstufe III	ORDINAL_VALUE	f103v	f103v.36	S	B	3	1	1	5	FIRST	0.000000	0	0	0	0	NONE	NONE	shey	NONE	1	1	EXACT	ENTRY	HIGH_FREE_FORM_PROXY	CLUSTER_B_MATERIA_VALUE_HEAVY	LINE_ITEM_OR_SUBENTRY_MARKER	Posten: Ordinalstufe III	Material-/Wertposten: Ordinalstufe III	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0072	G735-C044	GDT636_RESIDUAL	lchdy	H4	l	B2	B	chdy	getrocknetes Ergebnis, Grundform	DRY_RESULT	f103v	f103v.39	S	B	3	10	10	10	LAST	1.000000	1	0	0	1	oty	NONE	NONE	NONE	1	1	EXACT	INTERNAL_OR_FINAL	LOW_FREE_FORM_PROXY	CLUSTER_A_FORM_STATE_HEAVY	INTERNAL_BOUND_FIELD_OPERATOR	internes Feld: getrocknetes Ergebnis, Grundform	internes Form-/Zustandsfeld: getrocknetes Ergebnis, Grundform	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0073	G735-C008	GDT635_CORE	lchedy	H4	l	B2	B	chedy	getrocknetes Ergebnis, Form I	DRY_RESULT	f103v	f103v.40	S	B	3	9	9	10	MIDDLE	0.888889	0	0	0	0	shckhy	NONE	rain	NONE	1	1	EXACT	INTERNAL_OR_FINAL	LOW_FREE_FORM_PROXY	CLUSTER_A_FORM_STATE_HEAVY	INTERNAL_BOUND_FIELD_OPERATOR	internes Feld: getrocknetes Ergebnis, Form I	internes Form-/Zustandsfeld: getrocknetes Ergebnis, Form I	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0074	G735-C052	GDT636_RESIDUAL	lshey	H4	l	B2	B	shey	feuchte oder angeweichte Form I	MOIST_STATE	f103v	f103v.41	S	B	3	5	5	13	MIDDLE	0.333333	0	0	0	0	shey	NONE	qoar	NONE	1	1	EXACT	INTERNAL_OR_FINAL	LOW_FREE_FORM_PROXY	CLUSTER_A_FORM_STATE_HEAVY	INTERNAL_BOUND_FIELD_OPERATOR	internes Feld: feuchte oder angeweichte Form I	internes Form-/Zustandsfeld: feuchte oder angeweichte Form I	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0075	G735-C044	GDT636_RESIDUAL	lchdy	H4	l	B2	B	chdy	getrocknetes Ergebnis, Grundform	DRY_RESULT	f103v	f103v.41	S	B	3	12	12	13	MIDDLE	0.916667	0	0	0	0	y	NONE	rar	H3	1	1	EXACT	INTERNAL_OR_FINAL	LOW_FREE_FORM_PROXY	CLUSTER_A_FORM_STATE_HEAVY	INTERNAL_BOUND_FIELD_OPERATOR	internes Feld: getrocknetes Ergebnis, Grundform	internes Form-/Zustandsfeld: getrocknetes Ergebnis, Grundform	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0076	G735-C023	GDT636_RESIDUAL	rar	H3	r	C1	C	ar	Teil- oder Fraktionsstufe I	PART_SERIES	f103v	f103v.41	S	B	3	13	13	13	LAST	1.000000	0	0	0	1	lchdy	H4	NONE	NONE	0	0	OTHER_VARIANT_OR_OMISSION	INTERNAL_OR_FINAL	HIGH_FREE_FORM_PROXY	CLUSTER_B_MATERIA_VALUE_HEAVY	LATE_REFERENCE_OR_ITEM_CLOSE	Teil- oder Fraktionsstufe I [interner Bezug]	Teil- oder Fraktionsstufe I; interner Zutaten-/Wertbezug	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
G736-O0077	G735-C023	GDT636_RESIDUAL	rar	H3	r	C1	C	ar	Teil- oder Fraktionsstufe I	PART_SERIES	f103v	f103v.42	S	B	3	4	4	6	MIDDLE	0.600000	0	0	0	0	chey	NONE	arol	NONE	1	1	EXACT	INTERNAL_OR_FINAL	HIGH_FREE_FORM_PROXY	CLUSTER_B_MATERIA_VALUE_HEAVY	LATE_REFERENCE_OR_ITEM_CLOSE	Teil- oder Fraktionsstufe I [interner Bezug]	Teil- oder Fraktionsstufe I; interner Zutaten-/Wertbezug	UNKNOWN__NO_DIPLOMATIC_SHAPE_DESCRIPTOR_IN_ADMITTED_CACHE	UNRESOLVED	0	0	0
