gdt758_occurrence_id	surface	page	physical_folio	locus	token_ordinal	line_token_count	normalized_position	line_position	paragraph_first_token	paragraph_last_token	section	language	hand	written_line_eva	immediate_left_surface	immediate_left_reader_exact	immediate_right_surface	immediate_right_reader_exact	formula_predecessor	directly_after_ychor	left_extent	right_extent	left_boundary_reason	right_boundary_reason	boundary_complete	independent_anchor_count	independent_anchor_surfaces	independent_anchor_tags	independent_anchor_evidence	field_channel	slot_class	suspect_neighbor_cells_with_axes_excluded	target_cache_value_background_not_used_as_anchor	gdt758_primary_candidate_de	gdt758_renderer_value_de	gdt758_working_confidence	all_172_productive_compound_axes_excluded_from_field	reader_exact_target	exact_whole_only	literal_identity	confirmed_lexeme	component_export_credit
G758-O0985	oky	f106v	f106	f106v.46	8	11	0.700000	MIDDLE	0	0	S	B	3	ytar okain cheokaiin chedy okeeey chkaiin ol oky raiin cheoar chos	ol	1	raiin	1	NONE	0	5	0	RADIUS5_CENSORED	STRICT_INITIAL_BEFORE_R1	0	1	chkaiin	HOT|DRY|LEVEL_III	L2 chkaiin=heiß-trocken, Grad III [HOT|DRY|LEVEL_III;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_QUALITY	LEMMA_OR_DESCRIPTIVE_CONTENT	0	heißer Ansatz am Anfang des Grades	erste Wärmestufe / heiß zu Beginn	erste Wärmestufe	C1_RECURRENT_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0986	ar	f107r	f107	f107r.5	10	10	1.000000	LAST	0	0	S	B	3	olkchedy tedy oteeey okchedy qokeed qokear chedy chokchedy qokain ar	qokain	1	LINE_EDGE	0	NONE	0	5	0	RADIUS5_CENSORED	LINE_EDGE_AFTER_R0	0	1	qokeed	HOT|PROCESS|END_STAGE	L5 qokeed=erhitze bis zur Endstufe und schließe ab [HOT|PROCESS|END_STAGE;W3_SOLID_WORKING_THEORY]	PRESCRIPTIVE_PROCESS	INGREDIENT_OR_PROCESS_COMPLEMENT	0	Drogenfraktion I	Teil / Anteil	Anteil	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0987	ar	f107r	f107	f107r.29	2	3	0.500000	MIDDLE	0	0	S	B	3	olkeeolkeeo ar shol	olkeeolkeeo	0	shol	1	NONE	0	1	1	LINE_EDGE_AFTER_R1	LINE_EDGE_AFTER_R1	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	Drogenfraktion I	Teil / Anteil	Anteil	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0988	sheol	f107r	f107	f107r.31	2	14	0.076923	MIDDLE	0	0	S	B	3	daiin sheol chdy okaiin sheykal shy kl al kal chdy r aiin chain yols	daiin	1	chdy	0	NONE	0	1	5	LINE_EDGE_AFTER_R1	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	feuchtes Material	feucht / eingeweicht	eingeweicht/feucht	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0989	ar	f107r	f107	f107r.41	2	6	0.200000	MIDDLE	0	0	S	B	3	qokaiin ar ockhey qokal otal otam	qokaiin	0	ockhey	1	NONE	0	1	4	LINE_EDGE_AFTER_R1	LINE_EDGE_AFTER_R4	1	1	ockhey	PREPARATION|MIDDLE_STAGE	R1 ockhey=Ansatz eines Arzneikompositums in der Gradmitte [PREPARATION|MIDDLE_STAGE;W2_PROVISIONAL_WORKING]	MATERIA_OR_INGREDIENT	LEMMA_OR_INGREDIENT	0	Drogenfraktion I	Teil / Anteil	Anteil	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0990	ar	f107r	f107	f107r.42	9	11	0.800000	MIDDLE	0	0	S	B	3	pcholky sokeey aiin oteey ykchey paichy okeey tain ar arodl kairam	tain	1	arodl	1	NONE	0	2	2	STRICT_INITIAL_BEFORE_R3	LINE_EDGE_AFTER_R2	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	Drogenfraktion I	Teil / Anteil	Anteil	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0991	ar	f107r	f107	f107r.48	5	12	0.363636	MIDDLE	0	0	S	B	3	fairal chkal lky otain ar kalkal qotain oty lky otaiin ytaiin om	otain	1	kalkal	0	NONE	0	1	3	STRICT_INITIAL_BEFORE_R2	STRICT_INITIAL_BEFORE_R4	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	Drogenfraktion I	Teil / Anteil	Anteil	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0992	chol	f107r	f107	f107r.50	4	13	0.250000	MIDDLE	0	0	S	B	3	chain al lkeey chol taidy qotaiin y taiin lkl lfchal pchdy pal tar	lkeey	1	taidy	1	NONE	0	0	4	STRICT_INITIAL_BEFORE_R1	STRICT_INITIAL_BEFORE_R5	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	trocken; nominal trockenes Gut/Material	trocken / getrocknet	trocken/getrocknet	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0993	chol	f107r	f107	f107r.51	3	11	0.200000	MIDDLE	0	0	S	B	3	sar ain chol ol cheey otal otal ol otchy qoky otaily	ain	1	ol	1	NONE	0	1	5	STRICT_INITIAL_BEFORE_R2	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	trocken; nominal trockenes Gut/Material	trocken / getrocknet	trocken/getrocknet	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0994	oky	f107v	f107	f107v.6	7	11	0.600000	MIDDLE	0	0	S	B	3	paiin okaiin qokaiy olkeedy qokeey qotaiin oky lkal otaiin aiin qokaldy	qotaiin	1	lkal	1	NONE	0	5	0	RADIUS5_CENSORED	STRICT_INITIAL_BEFORE_R1	0	1	qokeey	HOT|END_STAGE	L2 qokeey=heiß am Ende des Grades [HOT|END_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_QUALITY	LEMMA_OR_DESCRIPTIVE_CONTENT	0	heißer Ansatz am Anfang des Grades	erste Wärmestufe / heiß zu Beginn	erste Wärmestufe	C1_RECURRENT_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0995	chol	f107v	f107	f107v.12	3	11	0.200000	MIDDLE	0	0	S	B	3	qokeey lcheol chol kaiin olkal shedy qokaly odar choty qokaiin otam	lcheol	1	kaiin	1	NONE	0	0	5	STRICT_INITIAL_BEFORE_R1	RADIUS5_CENSORED	0	3	kaiin|qokaly|odar	HOT|AMOUNT|PART|MATERIAL|PREPARATION|PROCESS|LEVEL_III	R1 kaiin=heiß, Grad III [HOT|LEVEL_III;W3_SOLID_WORKING_THEORY] || R4 qokaly=erhitze Rohdroge I leicht und schließe ab [HOT|MATERIAL|PROCESS;W3_SOLID_WORKING_THEORY] || R5 odar=Anteil I des Ansatzes abmessen [AMOUNT|PART|PREPARATION|PROCESS;W2_PROVISIONAL_WORKING]	PRESCRIPTIVE_RECIPE	INGREDIENT_OR_COMMAND_CONTENT	0	trocken; nominal trockenes Gut/Material	trocken / getrocknet	trocken/getrocknet	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0996	chol	f107v	f107	f107v.18	6	10	0.555556	MIDDLE	0	0	S	B	3	qokain qokchey qekchdy okaiin lkl chol raiin otaiin alkaiin dal	lkl	1	raiin	1	NONE	0	0	0	STRICT_INITIAL_BEFORE_R1	STRICT_INITIAL_BEFORE_R1	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	trocken; nominal trockenes Gut/Material	trocken / getrocknet	trocken/getrocknet	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0997	chor	f107v	f107	f107v.19	3	6	0.400000	MIDDLE	0	0	S	B	3	soral olaiin chor okaiin chkain okaiin	olaiin	0	okaiin	1	NONE	0	1	3	STRICT_INITIAL_BEFORE_R2	LINE_EDGE_AFTER_R3	1	1	chkain	HOT|DRY|LEVEL_II	R2 chkain=trocken-heiß, Stufe II [HOT|DRY|LEVEL_II;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_QUALITY	LEMMA_OR_DESCRIPTIVE_CONTENT	0	Pflanzen-/Reproduktionsteil	Pflanzenteil, wahrscheinlich Blüten-/Samenstand	Blüten-/Samenstand	C1_CONVERGENT_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0998	chol	f107v	f107	f107v.21	4	12	0.272727	MIDDLE	0	0	S	B	3	taiin ol kaiin chol kchedy qokol ain air kaiin okal otar otalal	kaiin	1	kchedy	0	NONE	0	3	5	LINE_EDGE_AFTER_R3	RADIUS5_CENSORED	0	3	kaiin|qokol|kaiin	HOT|PROCESS|LEVEL_III	L1 kaiin=heiß, Grad III [HOT|LEVEL_III;W3_SOLID_WORKING_THEORY] || R2 qokol=erhitzen [HOT|PROCESS;W3_SOLID_WORKING_THEORY] || R5 kaiin=heiß, Grad III [HOT|LEVEL_III;W3_SOLID_WORKING_THEORY]	PRESCRIPTIVE_PROCESS	INGREDIENT_OR_PROCESS_COMPLEMENT	1	trocken; nominal trockenes Gut/Material	trocken / getrocknet	trocken/getrocknet	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0999	chol	f107v	f107	f107v.22	5	6	0.800000	MIDDLE	0	0	S	B	3	dar alol olaiin olkal chol chdar	olkal	1	chdar	0	NONE	0	4	1	LINE_EDGE_AFTER_R4	LINE_EDGE_AFTER_R1	1	1	olaiin	AMOUNT|MATERIAL	L2 olaiin=drei Portionen Drogenstoff [AMOUNT|MATERIAL;W3_SOLID_WORKING_THEORY]	QUANTITY_OR_PART	QUANTITY_REFERENT_OR_PART_NAME	1	trocken; nominal trockenes Gut/Material	trocken / getrocknet	trocken/getrocknet	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O1000	ar	f107v	f107	f107v.23	2	10	0.111111	MIDDLE	0	0	S	B	3	palchar ar akaiiky char raikchy opchain opalkar otal otar alky	palchar	1	akaiiky	0	NONE	0	0	2	STRICT_INITIAL_BEFORE_R1	STRICT_INITIAL_BEFORE_R3	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	Drogenfraktion I	Teil / Anteil	Anteil	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O1001	chol	f107v	f107	f107v.24	3	5	0.500000	MIDDLE	0	0	S	B	3	dain olaiin chol olkain lkaiin	olaiin	1	olkain	1	NONE	0	2	1	LINE_EDGE_AFTER_R2	STRICT_INITIAL_BEFORE_R2	1	2	olaiin|olkain	HOT|AMOUNT|MATERIAL|LEVEL_II	L1 olaiin=drei Portionen Drogenstoff [AMOUNT|MATERIAL;W3_SOLID_WORKING_THEORY] || R1 olkain=heißes Drogenmaterial, Grad II [HOT|MATERIAL|LEVEL_II;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	trocken; nominal trockenes Gut/Material	trocken / getrocknet	trocken/getrocknet	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O1002	chol	f107v	f107	f107v.30	6	11	0.500000	MIDDLE	0	0	S	B	3	okain ol okaiin lkeody otaiin chol lkaiin lkeeey qokaiin chey qoky	otaiin	1	lkaiin	1	NONE	0	1	0	STRICT_INITIAL_BEFORE_R2	STRICT_INITIAL_BEFORE_R1	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	trocken; nominal trockenes Gut/Material	trocken / getrocknet	trocken/getrocknet	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O1003	chol	f107v	f107	f107v.33	2	11	0.100000	MIDDLE	0	0	S	B	3	orain chol qodaiin odain aiin okain chkaly raiin y kaiin aldy	orain	1	qodaiin	1	NONE	0	1	5	LINE_EDGE_AFTER_R1	RADIUS5_CENSORED	0	2	odain|chkaly	HOT|DRY|MATERIAL|PREPARATION|PROCESS|LEVEL_II	R2 odain=Zubereitung, Wertstufe II [PREPARATION|LEVEL_II;W3_SOLID_WORKING_THEORY] || R5 chkaly=Rohdroge I leicht trocknen und erhitzen [HOT|DRY|MATERIAL|PROCESS;W2_PROVISIONAL_WORKING]	PRESCRIPTIVE_RECIPE	INGREDIENT_OR_COMMAND_CONTENT	1	trocken; nominal trockenes Gut/Material	trocken / getrocknet	trocken/getrocknet	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O1004	sheol	f107v	f107	f107v.36	4	10	0.333333	MIDDLE	0	0	S	B	3	tol chey lcheor sheol qokaiin olkeedy okar ar olkain odain	lcheor	1	qokaiin	1	NONE	0	0	5	STRICT_INITIAL_BEFORE_R1	RADIUS5_CENSORED	0	1	olkain	HOT|MATERIAL|LEVEL_II	R5 olkain=heißes Drogenmaterial, Grad II [HOT|MATERIAL|LEVEL_II;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	feuchtes Material	feucht / eingeweicht	eingeweicht/feucht	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O1005	ar	f107v	f107	f107v.36	8	10	0.777778	MIDDLE	0	0	S	B	3	tol chey lcheor sheol qokaiin olkeedy okar ar olkain odain	okar	0	olkain	1	NONE	0	4	2	STRICT_INITIAL_BEFORE_R5	LINE_EDGE_AFTER_R2	1	2	olkain|odain	HOT|MATERIAL|PREPARATION|LEVEL_II	R1 olkain=heißes Drogenmaterial, Grad II [HOT|MATERIAL|LEVEL_II;W3_SOLID_WORKING_THEORY] || R2 odain=Zubereitung, Wertstufe II [PREPARATION|LEVEL_II;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	1	Drogenfraktion I	Teil / Anteil	Anteil	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O1006	ar	f107v	f107	f107v.41	2	13	0.083333	MIDDLE	0	0	S	B	3	pokar ar keey okeeo l cheey qokchey oteey lkeeo l lkeedy qokeey lkain	pokar	1	keey	1	NONE	0	0	5	STRICT_INITIAL_BEFORE_R1	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	Drogenfraktion I	Teil / Anteil	Anteil	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O1007	ar	f108r	f108	f108r.9	10	12	0.818182	MIDDLE	0	0	S	B	3	cthey chedain chedy okedy lkedy raraiin qokar otal kedy ar air ockhedy	kedy	1	air	1	NONE	0	0	2	PRIOR_CLOSE_BEFORE_R1	CURRENT_CLOSE_INCLUDED_R2	1	1	ockhedy	PREPARATION|CLOSE|MIDDLE_STAGE|END_STAGE	R2 ockhedy=Ansatz eines Arzneikompositums in der Gradmitte, abgeschlossen [PREPARATION|CLOSE|MIDDLE_STAGE|END_STAGE;W3_SOLID_WORKING_THEORY]	MATERIA_OR_INGREDIENT	LEMMA_OR_INGREDIENT	1	Drogenfraktion I	Teil / Anteil	Anteil	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O1008	ar	f108r	f108	f108r.11	2	11	0.100000	MIDDLE	0	0	S	B	3	teodeey ar aiin okeey qetchdy oteeody okaiin ykeeo dain otalaiin oly	teodeey	1	aiin	1	NONE	0	1	5	LINE_EDGE_AFTER_R1	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	Drogenfraktion I	Teil / Anteil	Anteil	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O1009	ar	f108r	f108	f108r.13	3	5	0.500000	MIDDLE	0	0	S	B	3	ykeey raiin ar ail odaiin	raiin	1	ail	0	NONE	0	0	2	STRICT_INITIAL_BEFORE_R1	LINE_EDGE_AFTER_R2	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	Drogenfraktion I	Teil / Anteil	Anteil	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O1010	chol	f108r	f108	f108r.40	7	11	0.600000	MIDDLE	0	0	S	B	3	okor aiin okeedy qokeedy okeeom cheykeeed chol qekeey or aiin chckhom	cheykeeed	1	qekeey	1	NONE	0	3	4	PRIOR_CLOSE_BEFORE_R4	LINE_EDGE_AFTER_R4	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	trocken; nominal trockenes Gut/Material	trocken / getrocknet	trocken/getrocknet	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O1011	sheol	f108r	f108	f108r.47	4	11	0.300000	MIDDLE	0	0	S	B	3	yched chockhey dain sheol okedy lkeedy oteedy qokeedy ched al keam	dain	0	okedy	1	NONE	0	3	1	LINE_EDGE_AFTER_R3	STRICT_INITIAL_BEFORE_R2	1	2	chockhey|yched	DRY|PREPARATION|MIDDLE_STAGE	L3 yched=trockne hiervon bis zur Mittelstufe und schließe ab [DRY|MIDDLE_STAGE;W2_PROVISIONAL_WORKING] || L2 chockhey=Arzneikompositum im Trockenansatz in der Gradmitte [DRY|PREPARATION|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	feuchtes Material	feucht / eingeweicht	eingeweicht/feucht	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O1012	ar	f108r	f108	f108r.48	7	12	0.545455	MIDDLE	0	0	S	B	3	pcheedy qokeo l okeol keol dain ar otedy qokedy qokeedy qokeedy lchdy	dain	1	otedy	1	NONE	0	5	4	RADIUS5_CENSORED	STRICT_INITIAL_BEFORE_R5	0	1	keol	HOT|MATERIAL	L2 keol=heißer Drogenstoff [HOT|MATERIAL;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	1	Drogenfraktion I	Teil / Anteil	Anteil	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O1013	ar	f108v	f108	f108v.12	9	12	0.727273	MIDDLE	0	0	S	B	3	tshedky sheckhy akey sheey teeody qokedy qokeedy shok ar aiin okeey tedam	shok	1	aiin	1	NONE	0	5	3	RADIUS5_CENSORED	LINE_EDGE_AFTER_R3	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	Drogenfraktion I	Teil / Anteil	Anteil	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O1014	ar	f108v	f108	f108v.26	7	14	0.461538	MIDDLE	0	0	S	B	3	sair okeaiin cheol shedy qokeeey dlaiin ar or lkar char aiin okal ldyr ls	dlaiin	0	or	1	NONE	0	5	1	RADIUS5_CENSORED	STRICT_INITIAL_BEFORE_R2	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	Drogenfraktion I	Teil / Anteil	Anteil	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O1015	ar	f108v	f108	f108v.27	5	13	0.333333	MIDDLE	0	0	S	B	3	sal lcheal lkeeey okar ar ain olcheees ol cheal okaiin ykar al okalam	okar	1	ain	1	NONE	0	1	5	STRICT_INITIAL_BEFORE_R2	RADIUS5_CENSORED	0	1	cheal	DRY|MATERIAL|MIDDLE_STAGE	R4 cheal=Rohstoffklasse I, trocken in der Gradmitte [DRY|MATERIAL|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	Drogenfraktion I	Teil / Anteil	Anteil	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O1016	chol	f108v	f108	f108v.28	12	14	0.846154	MIDDLE	0	0	S	B	3	paror aiin shedy qokey qol eees aiin lal lkeeedy otain sheey chol tan al	sheey	1	tan	0	NONE	0	2	2	STRICT_INITIAL_BEFORE_R3	LINE_EDGE_AFTER_R2	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	trocken; nominal trockenes Gut/Material	trocken / getrocknet	trocken/getrocknet	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O1017	chor	f108v	f108	f108v.36	5	12	0.363636	MIDDLE	0	0	S	B	3	daiin shechy qokedy qokain chor chal chal chedy dain alal keedy otalys	qokain	1	chal	1	NONE	0	4	5	LINE_EDGE_AFTER_R4	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	Pflanzen-/Reproduktionsteil	Pflanzenteil, wahrscheinlich Blüten-/Samenstand	Blüten-/Samenstand	C1_CONVERGENT_EXPLORATORY	1	1	1	OPEN	0	0
G758-O1018	sheol	f108v	f108	f108v.45	1	11	0.000000	FIRST	0	0	S	B	3	sheol shedy qokeey chedar sheal qokeedy qokeedy qokey sheey qokeal aral	LINE_EDGE	0	shedy	1	NONE	0	0	5	LINE_EDGE_AFTER_R0	RADIUS5_CENSORED	0	3	qokeey|chedar|sheal	HOT|DRY|MOIST|PART|MATERIAL|MIDDLE_STAGE|END_STAGE	R2 qokeey=heiß am Ende des Grades [HOT|END_STAGE;W3_SOLID_WORKING_THEORY] || R3 chedar=abgemessene Trockenfraktion I, Mittelstufe [DRY|PART|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY] || R4 sheal=Rohstoffklasse I, feucht in der Gradmitte [MOIST|MATERIAL|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	feuchtes Material	feucht / eingeweicht	eingeweicht/feucht	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O1019	ar	f111r	f111	f111r.4	13	14	0.923077	MIDDLE	0	0	S	B	3	saiin oteedy qokeey daiin okedal chedy qokedy l shedy chchy okeey lor ar am	lor	1	am	0	NONE	0	0	1	STRICT_INITIAL_BEFORE_R1	LINE_EDGE_AFTER_R1	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	Drogenfraktion I	Teil / Anteil	Anteil	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O1020	chol	f111r	f111	f111r.7	6	13	0.416667	MIDDLE	0	0	S	B	3	sshedy qokeey checthey oteedy lchedy chol sheeol qokeody raiin otedy otar aiin om	lchedy	1	sheeol	1	NONE	0	0	2	STRICT_INITIAL_BEFORE_R1	STRICT_INITIAL_BEFORE_R3	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	trocken; nominal trockenes Gut/Material	trocken / getrocknet	trocken/getrocknet	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O1021	ar	f111r	f111	f111r.11	7	12	0.545455	MIDDLE	0	0	S	B	3	dshey lkeedy lkeedy cheedy oteedaiin sheedy ar ay shkaiin chey daiin daram	sheedy	1	ay	0	NONE	0	3	5	STRICT_INITIAL_BEFORE_R4	RADIUS5_CENSORED	0	1	shkaiin	HOT|MATERIAL|LEVEL_III	R2 shkaiin=eingeweichte und erhitzte Droge auf Stufe III [HOT|MATERIAL|LEVEL_III;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	Drogenfraktion I	Teil / Anteil	Anteil	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O1022	ar	f111r	f111	f111r.12	9	11	0.800000	MIDDLE	0	0	S	B	3	dsheeo qokeedy otchedey lshey lkeedy oteey qokeedy oteolair ar shedam cheam	oteolair	1	shedam	0	NONE	0	3	2	STRICT_INITIAL_BEFORE_R4	LINE_EDGE_AFTER_R2	1	1	oteey	COLD|PREPARATION|END_STAGE	L3 oteey=kalter Ansatz am Ende des Grades [COLD|PREPARATION|END_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	Drogenfraktion I	Teil / Anteil	Anteil	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O1023	ar	f111r	f111	f111r.21	16	19	0.833333	MIDDLE	0	0	S	B	3	daiin okar ain teey oteey ox o r shey chey ky deedy cheo dain sheet ar al l cheotydy	sheet	1	al	0	NONE	0	5	3	RADIUS5_CENSORED	LINE_EDGE_AFTER_R3	0	1	cheo	DRY|PREPARATION	L3 cheo=trocken angesetzte Zubereitung [DRY|PREPARATION;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	Drogenfraktion I	Teil / Anteil	Anteil	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O1024	ar	f111r	f111	f111r.29	9	13	0.666667	MIDDLE	0	0	S	B	3	salkeedy lkeedy chckhy rky chey okeeo chr al ar qokeedy qokedy qoteedy qod	al	1	qokeedy	0	NONE	0	4	4	STRICT_INITIAL_BEFORE_R5	LINE_EDGE_AFTER_R4	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	Drogenfraktion I	Teil / Anteil	Anteil	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O1025	ar	f111r	f111	f111r.30	5	11	0.400000	MIDDLE	0	0	S	B	3	qockhedy qokeechy qotchey chtar ar chkeey lkar aiin chedy qokeey qoirain	chtar	1	chkeey	1	NONE	0	4	1	LINE_EDGE_AFTER_R4	STRICT_INITIAL_BEFORE_R2	1	1	qotchey	COLD|DRY|MIDDLE_STAGE	L2 qotchey=kalt und trocken in der Mitte des Grades [COLD|DRY|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_QUALITY	LEMMA_OR_DESCRIPTIVE_CONTENT	0	Drogenfraktion I	Teil / Anteil	Anteil	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O1026	s	f111r	f111	f111r.33	2	14	0.076923	MIDDLE	0	0	S	B	3	qoeeeo s ain ar ol keey lkair cheda chkal keeodal eees chody qokeedy dl	qoeeeo	1	ain	0	NONE	0	1	4	LINE_EDGE_AFTER_R1	STRICT_INITIAL_BEFORE_R5	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	Samen-/Saatgutposten	je / zu gleichen Teilen	je	C2_ORDERED_VALUE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O1027	ar	f111r	f111	f111r.33	4	14	0.230769	MIDDLE	0	0	S	B	3	qoeeeo s ain ar ol keey lkair cheda chkal keeodal eees chody qokeedy dl	ain	0	ol	0	NONE	0	3	2	LINE_EDGE_AFTER_R3	STRICT_INITIAL_BEFORE_R3	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	Drogenfraktion I	Teil / Anteil	Anteil	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O1028	ar	f111r	f111	f111r.34	6	12	0.454545	MIDDLE	0	0	S	B	3	teo olkeeo al lkeeey olain ar akeom qokain al qokeeod lkedlkey teedar	olain	1	akeom	0	NONE	0	1	4	STRICT_INITIAL_BEFORE_R2	STRICT_INITIAL_BEFORE_R5	1	1	olain	AMOUNT|MATERIAL	L1 olain=zwei Portionen Drogenstoff [AMOUNT|MATERIAL;W3_SOLID_WORKING_THEORY]	QUANTITY_OR_PART	QUANTITY_REFERENT_OR_PART_NAME	0	Drogenfraktion I	Teil / Anteil	Anteil	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
