surface	neighbor_side	side_frequency_rank	exact_pair_expression	neighbor_surface	exact_pair_count	target_exact_neighbor_contexts	conditional_rate	neighbor_background_pairs_same_side	all_exact_adjacent_pairs	baseline_rate	descriptive_lift	neighbor_exact_occurrences	neighbor_is_ordered_value_form	neighbor_is_formula_whole	relation_is_exact_whole_adjacency_only	semantic_equivalence_inferred	component_export_credit
ar	RIGHT	40	ar alor	alor	1	176	0.005682	2	16657	0.000120	47.321023	6	0	0	1	0	0
ar	RIGHT	41	ar alosheey	alosheey	1	176	0.005682	1	16657	0.000060	94.642045	1	0	0	1	0	0
ar	RIGHT	42	ar alsy	alsy	1	176	0.005682	1	16657	0.000060	94.642045	1	0	0	1	0	0
ar	RIGHT	43	ar arodaim	arodaim	1	176	0.005682	1	16657	0.000060	94.642045	1	0	0	1	0	0
ar	RIGHT	44	ar arodl	arodl	1	176	0.005682	2	16657	0.000120	47.321023	2	0	0	1	0	0
ar	RIGHT	45	ar arody	arody	1	176	0.005682	5	16657	0.000300	18.928409	9	0	0	1	0	0
ar	RIGHT	46	ar ary	ary	1	176	0.005682	11	16657	0.000660	8.603822	14	0	0	1	0	0
ar	RIGHT	47	ar chcthy	chcthy	1	176	0.005682	57	16657	0.003422	1.660387	69	0	0	1	0	0
ar	RIGHT	48	ar chdy	chdy	1	176	0.005682	71	16657	0.004262	1.332987	89	0	0	1	0	0
ar	RIGHT	49	ar cheal	cheal	1	176	0.005682	25	16657	0.001501	3.785682	25	0	0	1	0	0
ar	RIGHT	50	ar chear	chear	1	176	0.005682	31	16657	0.001861	3.052969	38	0	0	1	0	0
ar	RIGHT	51	ar chedy	chedy	1	176	0.005682	239	16657	0.014348	0.395992	296	0	0	1	0	0
ar	RIGHT	52	ar cheky	cheky	1	176	0.005682	42	16657	0.002521	2.253382	50	0	0	1	0	0
ar	RIGHT	53	ar cheokey	cheokey	1	176	0.005682	2	16657	0.000120	47.321023	2	0	0	1	0	0
ar	RIGHT	54	ar cheol	cheol	1	176	0.005682	90	16657	0.005403	1.051578	118	0	0	1	0	0
ar	RIGHT	55	ar chety	chety	1	176	0.005682	13	16657	0.000780	7.280157	16	0	0	1	0	0
ar	RIGHT	56	ar chey	chey	1	176	0.005682	216	16657	0.012968	0.438158	282	0	0	1	0	0
ar	RIGHT	57	ar chkeey	chkeey	1	176	0.005682	9	16657	0.000540	10.515783	12	0	0	1	0	0
ar	RIGHT	58	ar choky	choky	1	176	0.005682	27	16657	0.001621	3.505261	30	0	0	1	0	0
ar	RIGHT	59	ar choldal	choldal	1	176	0.005682	1	16657	0.000060	94.642045	1	0	0	1	0	0
ar	RIGHT	60	ar choraiin	choraiin	1	176	0.005682	3	16657	0.000180	31.547348	3	0	0	1	0	0
ar	RIGHT	61	ar chty	chty	1	176	0.005682	10	16657	0.000600	9.464205	12	0	0	1	0	0
ar	RIGHT	62	ar chy	chy	1	176	0.005682	94	16657	0.005643	1.006830	114	0	0	1	0	0
ar	RIGHT	63	ar daiiidy	daiiidy	1	176	0.005682	1	16657	0.000060	94.642045	1	0	0	1	0	0
ar	RIGHT	64	ar dair	dair	1	176	0.005682	39	16657	0.002341	2.426719	63	0	0	1	0	0
ar	RIGHT	65	ar lchal	lchal	1	176	0.005682	4	16657	0.000240	23.660511	6	0	0	1	0	0
ar	RIGHT	66	ar lkain	lkain	1	176	0.005682	25	16657	0.001501	3.785682	27	0	0	1	0	0
ar	RIGHT	67	ar lkchs	lkchs	1	176	0.005682	1	16657	0.000060	94.642045	1	0	0	1	0	0
ar	RIGHT	68	ar lky	lky	1	176	0.005682	15	16657	0.000901	6.309470	16	0	0	1	0	0
ar	RIGHT	69	ar ockhey	ockhey	1	176	0.005682	3	16657	0.000180	31.547348	5	0	0	1	0	0
ar	RIGHT	70	ar odal	odal	1	176	0.005682	7	16657	0.000420	13.520292	11	0	0	1	0	0
ar	RIGHT	71	ar odar	odar	1	176	0.005682	11	16657	0.000660	8.603822	17	0	0	1	0	0
ar	RIGHT	72	ar oetalchg	oetalchg	1	176	0.005682	1	16657	0.000060	94.642045	1	0	0	1	0	0
ar	RIGHT	73	ar okaiin	okaiin	1	176	0.005682	140	16657	0.008405	0.676015	177	0	0	1	0	0
ar	RIGHT	74	ar okaim	okaim	1	176	0.005682	1	16657	0.000060	94.642045	1	0	0	1	0	0
ar	RIGHT	75	ar okam	okam	1	176	0.005682	11	16657	0.000660	8.603822	17	0	0	1	0	0
ar	RIGHT	76	ar okar	okar	1	176	0.005682	74	16657	0.004443	1.278947	91	0	0	1	0	0
ar	RIGHT	77	ar okary	okary	1	176	0.005682	4	16657	0.000240	23.660511	5	0	0	1	0	0
ar	RIGHT	78	ar okeedy	okeedy	1	176	0.005682	40	16657	0.002401	2.366051	49	0	0	1	0	0
ar	RIGHT	79	ar okeeey	okeeey	1	176	0.005682	16	16657	0.000961	5.915128	20	0	0	1	0	0
ar	RIGHT	80	ar olar	olar	1	176	0.005682	6	16657	0.000360	15.773674	7	0	0	1	0	0
ar	RIGHT	81	ar oldy	oldy	1	176	0.005682	12	16657	0.000720	7.886837	17	0	0	1	0	0
ar	RIGHT	82	ar olkain	olkain	1	176	0.005682	25	16657	0.001501	3.785682	30	0	0	1	0	0
ar	RIGHT	83	ar olkeol	olkeol	1	176	0.005682	4	16657	0.000240	23.660511	7	0	0	1	0	0
ar	RIGHT	84	ar olor	olor	1	176	0.005682	17	16657	0.001021	5.567179	22	0	0	1	0	0
ar	RIGHT	85	ar olshey	olshey	1	176	0.005682	8	16657	0.000480	11.830256	9	0	0	1	0	0
ar	RIGHT	86	ar opchdain	opchdain	1	176	0.005682	1	16657	0.000060	94.642045	1	0	0	1	0	0
ar	RIGHT	87	ar opchekan	opchekan	1	176	0.005682	1	16657	0.000060	94.642045	1	0	0	1	0	0
ar	RIGHT	88	ar opchey	opchey	1	176	0.005682	21	16657	0.001261	4.506764	25	0	0	1	0	0
ar	RIGHT	89	ar ordaiin	ordaiin	1	176	0.005682	1	16657	0.000060	94.642045	1	0	0	1	0	0
ar	RIGHT	90	ar otaiin	otaiin	1	176	0.005682	97	16657	0.005823	0.975691	128	0	0	1	0	0
ar	RIGHT	91	ar otalky	otalky	1	176	0.005682	1	16657	0.000060	94.642045	1	0	0	1	0	0
ar	RIGHT	92	ar otalor	otalor	1	176	0.005682	4	16657	0.000240	23.660511	4	0	0	1	0	0
ar	RIGHT	93	ar otchey	otchey	1	176	0.005682	16	16657	0.000961	5.915128	23	0	0	1	0	0
ar	RIGHT	94	ar otchy	otchy	1	176	0.005682	26	16657	0.001561	3.640079	36	0	0	1	0	0
ar	RIGHT	95	ar otedy	otedy	1	176	0.005682	55	16657	0.003302	1.720764	75	0	0	1	0	0
ar	RIGHT	96	ar qekeeey	qekeeey	1	176	0.005682	1	16657	0.000060	94.642045	1	0	0	1	0	0
ar	RIGHT	97	ar qokaiin	qokaiin	1	176	0.005682	149	16657	0.008945	0.635182	241	0	0	1	0	0
ar	RIGHT	98	ar qokchd	qokchd	1	176	0.005682	5	16657	0.000300	18.928409	6	0	0	1	0	0
ar	RIGHT	99	ar qokeo	qokeo	1	176	0.005682	3	16657	0.000180	31.547348	5	0	0	1	0	0
ar	RIGHT	100	ar qotal	qotal	1	176	0.005682	43	16657	0.002581	2.200978	54	0	0	1	0	0
ar	RIGHT	101	ar r	r	1	176	0.005682	44	16657	0.002642	2.150956	57	0	0	1	0	0
ar	RIGHT	102	ar raiin	raiin	1	176	0.005682	40	16657	0.002401	2.366051	45	0	0	1	0	0
ar	RIGHT	103	ar s	s	1	176	0.005682	112	16657	0.006724	0.845018	154	0	0	1	0	0
ar	RIGHT	104	ar shckhy	shckhy	1	176	0.005682	39	16657	0.002341	2.426719	44	0	0	1	0	0
ar	RIGHT	105	ar shdar	shdar	1	176	0.005682	6	16657	0.000360	15.773674	7	0	0	1	0	0
ar	RIGHT	106	ar sheo	sheo	1	176	0.005682	23	16657	0.001381	4.114872	28	0	0	1	0	0
ar	RIGHT	107	ar tol	tol	1	176	0.005682	9	16657	0.000540	10.515783	27	0	0	1	0	0
ar	RIGHT	108	ar ykeain	ykeain	1	176	0.005682	1	16657	0.000060	94.642045	1	0	0	1	0	0
ar	RIGHT	109	ar yteey	yteey	1	176	0.005682	13	16657	0.000780	7.280157	20	0	0	1	0	0
ar	RIGHT	110	ar ytey	ytey	1	176	0.005682	5	16657	0.000300	18.928409	9	0	0	1	0	0
odol	LEFT	1	ychor odol	ychor	1	1	1.000000	13	16657	0.000780	1281.307692	13	0	1	1	0	0
odol	RIGHT	1	odol choy	choy	1	1	1.000000	7	16657	0.000420	2379.571429	8	0	0	1	0	0
ols	LEFT	1	am ols	am	1	9	0.111111	8	16657	0.000480	231.347222	53	0	0	1	0	0
ols	LEFT	2	cheor ols	cheor	1	9	0.111111	46	16657	0.002762	40.234300	56	0	0	1	0	0
ols	LEFT	3	dar ols	dar	1	9	0.111111	122	16657	0.007324	15.170310	195	0	0	1	0	0
ols	LEFT	4	fchor ols	fchor	1	9	0.111111	2	16657	0.000120	925.388889	2	0	0	1	0	0
ols	LEFT	5	ol ols	ol	1	9	0.111111	263	16657	0.015789	7.037178	376	0	0	1	0	0
ols	LEFT	6	shey ols	shey	1	9	0.111111	133	16657	0.007985	13.915622	179	0	0	1	0	0
ols	LEFT	7	tor ols	tor	1	9	0.111111	9	16657	0.000540	205.641975	12	0	0	1	0	0
ols	LEFT	8	ychor ols	ychor	1	9	0.111111	13	16657	0.000780	142.367521	13	0	1	1	0	0
ols	LEFT	9	yky ols	yky	1	9	0.111111	7	16657	0.000420	264.396825	10	0	0	1	0	0
ols	RIGHT	1	ols aiin	aiin	2	5	0.400000	267	16657	0.016029	24.954307	338	1	0	1	0	0
ols	RIGHT	2	ols aiiin	aiiin	1	5	0.200000	36	16657	0.002161	92.538889	39	1	0	1	0	0
ols	RIGHT	3	ols lain	lain	1	5	0.200000	4	16657	0.000240	832.850000	4	0	0	1	0	0
ols	RIGHT	4	ols ol	ol	1	5	0.200000	293	16657	0.017590	11.369966	376	0	0	1	0	0
sheol	LEFT	1	daiin sheol	daiin	4	56	0.071429	412	16657	0.024734	2.887829	602	0	0	1	0	0
sheol	LEFT	2	qokain sheol	qokain	4	56	0.071429	195	16657	0.011707	6.101465	256	0	0	1	0	0
sheol	LEFT	3	ol sheol	ol	2	56	0.035714	263	16657	0.015789	2.261950	376	0	0	1	0	0
sheol	LEFT	4	qokaiin sheol	qokaiin	2	56	0.035714	180	16657	0.010806	3.304960	241	0	0	1	0	0
sheol	LEFT	5	qotol sheol	qotol	2	56	0.035714	35	16657	0.002101	16.996939	40	0	0	1	0	0
sheol	LEFT	6	sheol sheol	sheol	2	56	0.035714	57	16657	0.003422	10.436717	71	0	0	1	0	0
sheol	LEFT	7	ytol sheol	ytol	2	56	0.035714	10	16657	0.000600	59.489286	11	0	0	1	0	0
sheol	LEFT	8	chckhedy sheol	chckhedy	1	56	0.017857	3	16657	0.000180	99.148810	6	0	0	1	0	0
sheol	LEFT	9	checkhey sheol	checkhey	1	56	0.017857	6	16657	0.000360	49.574405	9	0	0	1	0	0
sheol	LEFT	10	cheor sheol	cheor	1	56	0.017857	46	16657	0.002762	6.466227	56	0	0	1	0	0
sheol	LEFT	11	chkor sheol	chkor	1	56	0.017857	1	16657	0.000060	297.446429	1	0	0	1	0	0
sheol	LEFT	12	chokar sheol	chokar	1	56	0.017857	5	16657	0.000300	59.489286	6	0	0	1	0	0
sheol	LEFT	13	dain sheol	dain	1	56	0.017857	101	16657	0.006064	2.945014	149	0	0	1	0	0
sheol	LEFT	14	dalcheeeky sheol	dalcheeeky	1	56	0.017857	1	16657	0.000060	297.446429	1	0	0	1	0	0
sheol	LEFT	15	kor sheol	kor	1	56	0.017857	8	16657	0.000480	37.180804	13	0	0	1	0	0
sheol	LEFT	16	lcheor sheol	lcheor	1	56	0.017857	2	16657	0.000120	148.723214	2	0	0	1	0	0
sheol	LEFT	17	okeol sheol	okeol	1	56	0.017857	28	16657	0.001681	10.623087	41	0	0	1	0	0
sheol	LEFT	18	olaiir sheol	olaiir	1	56	0.017857	3	16657	0.000180	99.148810	3	0	0	1	0	0
sheol	LEFT	19	olain sheol	olain	1	56	0.017857	7	16657	0.000420	42.492347	10	0	0	1	0	0
sheol	LEFT	20	olkeeey sheol	olkeeey	1	56	0.017857	7	16657	0.000420	42.492347	7	0	0	1	0	0
sheol	LEFT	21	olol sheol	olol	1	56	0.017857	7	16657	0.000420	42.492347	14	0	0	1	0	0
sheol	LEFT	22	oltshedy sheol	oltshedy	1	56	0.017857	1	16657	0.000060	297.446429	1	0	0	1	0	0
sheol	LEFT	23	or sheol	or	1	56	0.017857	181	16657	0.010866	1.643350	235	0	0	1	0	0
sheol	LEFT	24	oteeor sheol	oteeor	1	56	0.017857	2	16657	0.000120	148.723214	2	0	0	1	0	0
sheol	LEFT	25	qodair sheol	qodair	1	56	0.017857	2	16657	0.000120	148.723214	2	0	0	1	0	0
sheol	LEFT	26	qoeair sheol	qoeair	1	56	0.017857	1	16657	0.000060	297.446429	1	0	0	1	0	0
sheol	LEFT	27	qok sheol	qok	1	56	0.017857	5	16657	0.000300	59.489286	6	0	0	1	0	0
sheol	LEFT	28	qokam sheol	qokam	1	56	0.017857	4	16657	0.000240	74.361607	22	0	0	1	0	0
sheol	LEFT	29	qokar sheol	qokar	1	56	0.017857	102	16657	0.006124	2.916141	132	0	0	1	0	0
sheol	LEFT	30	qokedy sheol	qokedy	1	56	0.017857	121	16657	0.007264	2.458235	164	0	0	1	0	0
sheol	LEFT	31	r sheol	r	1	56	0.017857	42	16657	0.002521	7.082058	57	0	0	1	0	0
sheol	LEFT	32	sar sheol	sar	1	56	0.017857	33	16657	0.001981	9.013528	45	0	0	1	0	0
sheol	LEFT	33	secheeol sheol	secheeol	1	56	0.017857	1	16657	0.000060	297.446429	1	0	0	1	0	0
sheol	LEFT	34	shckhy sheol	shckhy	1	56	0.017857	39	16657	0.002341	7.626832	44	0	0	1	0	0
sheol	LEFT	35	sheolkain sheol	sheolkain	1	56	0.017857	1	16657	0.000060	297.446429	1	0	0	1	0	0
sheol	LEFT	36	shol sheol	shol	1	56	0.017857	120	16657	0.007204	2.478720	146	0	0	1	0	0
sheol	LEFT	37	shor sheol	shor	1	56	0.017857	63	16657	0.003782	4.721372	77	0	0	1	0	0
sheol	LEFT	38	sol sheol	sol	1	56	0.017857	41	16657	0.002461	7.254791	49	0	0	1	0	0
sheol	LEFT	39	sols sheol	sols	1	56	0.017857	1	16657	0.000060	297.446429	2	0	0	1	0	0
sheol	LEFT	40	sor sheol	sor	1	56	0.017857	30	16657	0.001801	9.914881	34	0	0	1	0	0
sheol	LEFT	41	taiiin sheol	taiiin	1	56	0.017857	1	16657	0.000060	297.446429	1	0	0	1	0	0
sheol	LEFT	42	teeol sheol	teeol	1	56	0.017857	3	16657	0.000180	99.148810	3	0	0	1	0	0
sheol	LEFT	43	teol sheol	teol	1	56	0.017857	7	16657	0.000420	42.492347	12	0	0	1	0	0
sheol	LEFT	44	y sheol	y	1	56	0.017857	42	16657	0.002521	7.082058	84	0	0	1	0	0
sheol	LEFT	45	ychor sheol	ychor	1	56	0.017857	13	16657	0.000780	22.880495	13	0	1	1	0	0
sheol	RIGHT	1	sheol oteey	oteey	2	57	0.035088	64	16657	0.003842	9.132127	90	0	0	1	0	0
sheol	RIGHT	2	sheol qokaiin	qokaiin	2	57	0.035088	149	16657	0.008945	3.922524	241	0	0	1	0	0
sheol	RIGHT	3	sheol qokain	qokain	2	57	0.035088	168	16657	0.010086	3.478906	256	0	0	1	0	0
sheol	RIGHT	4	sheol qokedy	qokedy	2	57	0.035088	111	16657	0.006664	5.265371	164	0	0	1	0	0
sheol	RIGHT	5	sheol sheol	sheol	2	57	0.035088	56	16657	0.003362	10.436717	71	0	0	1	0	0
sheol	RIGHT	6	sheol chedy	chedy	1	57	0.017544	239	16657	0.014348	1.222712	296	0	0	1	0	0
sheol	RIGHT	7	sheol cheeoldair	cheeoldair	1	57	0.017544	1	16657	0.000060	292.228070	1	0	0	1	0	0
sheol	RIGHT	8	sheol chol	chol	1	57	0.017544	239	16657	0.014348	1.222712	303	0	0	1	0	0
sheol	RIGHT	9	sheol daiin	daiin	1	57	0.017544	379	16657	0.022753	0.771050	602	0	0	1	0	0
sheol	RIGHT	10	sheol dain	dain	1	57	0.017544	93	16657	0.005583	3.142237	149	0	0	1	0	0
sheol	RIGHT	11	sheol dairody	dairody	1	57	0.017544	2	16657	0.000120	146.114035	3	0	0	1	0	0
sheol	RIGHT	12	sheol dy	dy	1	57	0.017544	122	16657	0.007324	2.395312	149	0	0	1	0	0
sheol	RIGHT	13	sheol ekedy	ekedy	1	57	0.017544	1	16657	0.000060	292.228070	1	0	0	1	0	0
sheol	RIGHT	14	sheol kechey	kechey	1	57	0.017544	1	16657	0.000060	292.228070	1	0	0	1	0	0
sheol	RIGHT	15	sheol keear	keear	1	57	0.017544	3	16657	0.000180	97.409357	3	0	0	1	0	0
sheol	RIGHT	16	sheol keechey	keechey	1	57	0.017544	1	16657	0.000060	292.228070	1	0	0	1	0	0
sheol	RIGHT	17	sheol keshey	keshey	1	57	0.017544	1	16657	0.000060	292.228070	1	0	0	1	0	0
sheol	RIGHT	18	sheol lchey	lchey	1	57	0.017544	28	16657	0.001681	10.436717	37	0	0	1	0	0
sheol	RIGHT	19	sheol okedy	okedy	1	57	0.017544	39	16657	0.002341	7.493027	47	0	0	1	0	0
sheol	RIGHT	20	sheol okeeol	okeeol	1	57	0.017544	5	16657	0.000300	58.445614	6	0	0	1	0	0
sheol	RIGHT	21	sheol otam	otam	1	57	0.017544	33	16657	0.001981	8.855396	39	0	0	1	0	0
sheol	RIGHT	22	sheol oteoefol	oteoefol	1	57	0.017544	1	16657	0.000060	292.228070	1	0	0	1	0	0
sheol	RIGHT	23	sheol pchedy	pchedy	1	57	0.017544	14	16657	0.000840	20.873434	25	0	0	1	0	0
sheol	RIGHT	24	sheol por	por	1	57	0.017544	3	16657	0.000180	97.409357	5	0	0	1	0	0
sheol	RIGHT	25	sheol qckhy	qckhy	1	57	0.017544	2	16657	0.000120	146.114035	2	0	0	1	0	0
sheol	RIGHT	26	sheol qo	qo	1	57	0.017544	12	16657	0.000720	24.352339	24	0	0	1	0	0
sheol	RIGHT	27	sheol qockhedy	qockhedy	1	57	0.017544	3	16657	0.000180	97.409357	3	0	0	1	0	0
sheol	RIGHT	28	sheol qockhy	qockhy	1	57	0.017544	11	16657	0.000660	26.566188	14	0	0	1	0	0
sheol	RIGHT	29	sheol qocphey	qocphey	1	57	0.017544	1	16657	0.000060	292.228070	1	0	0	1	0	0
sheol	RIGHT	30	sheol qocthedy	qocthedy	1	57	0.017544	2	16657	0.000120	146.114035	3	0	0	1	0	0
sheol	RIGHT	31	sheol qodar	qodar	1	57	0.017544	5	16657	0.000300	58.445614	7	0	0	1	0	0
sheol	RIGHT	32	sheol qokar	qokar	1	57	0.017544	95	16657	0.005703	3.076085	132	0	0	1	0	0
sheol	RIGHT	33	sheol qokchdy	qokchdy	1	57	0.017544	19	16657	0.001141	15.380425	29	0	0	1	0	0
sheol	RIGHT	34	sheol qokchedy	qokchedy	1	57	0.017544	19	16657	0.001141	15.380425	27	0	0	1	0	0
sheol	RIGHT	35	sheol qokchy	qokchy	1	57	0.017544	37	16657	0.002221	7.898056	58	0	0	1	0	0
sheol	RIGHT	36	sheol qokear	qokear	1	57	0.017544	3	16657	0.000180	97.409357	4	0	0	1	0	0
sheol	RIGHT	37	sheol qokeeey	qokeeey	1	57	0.017544	13	16657	0.000780	22.479082	22	0	0	1	0	0
sheol	RIGHT	38	sheol qokeey	qokeey	1	57	0.017544	183	16657	0.010986	1.596875	264	0	0	1	0	0
sheol	RIGHT	39	sheol qokor	qokor	1	57	0.017544	13	16657	0.000780	22.479082	21	0	0	1	0	0
sheol	RIGHT	40	sheol qolchey	qolchey	1	57	0.017544	6	16657	0.000360	48.704678	8	0	0	1	0	0
sheol	RIGHT	41	sheol qotchedy	qotchedy	1	57	0.017544	12	16657	0.000720	24.352339	17	0	0	1	0	0
sheol	RIGHT	42	sheol qotchs	qotchs	1	57	0.017544	1	16657	0.000060	292.228070	1	0	0	1	0	0
sheol	RIGHT	43	sheol qoteedy	qoteedy	1	57	0.017544	31	16657	0.001861	9.426712	51	0	0	1	0	0
sheol	RIGHT	44	sheol qotody	qotody	1	57	0.017544	7	16657	0.000420	41.746867	8	0	0	1	0	0
sheol	RIGHT	45	sheol she	she	1	57	0.017544	14	16657	0.000840	20.873434	17	0	0	1	0	0
sheol	RIGHT	46	sheol shedy	shedy	1	57	0.017544	163	16657	0.009786	1.792810	219	0	0	1	0	0
sheol	RIGHT	47	sheol shey	shey	1	57	0.017544	138	16657	0.008285	2.117595	179	0	0	1	0	0
sheol	RIGHT	48	sheol sho	sho	1	57	0.017544	54	16657	0.003242	5.411631	93	0	0	1	0	0
sheol	RIGHT	49	sheol shol	shol	1	57	0.017544	113	16657	0.006784	2.586089	146	0	0	1	0	0
sheol	RIGHT	50	sheol shor	shor	1	57	0.017544	55	16657	0.003302	5.313238	77	0	0	1	0	0
sheol	RIGHT	51	sheol tcheody	tcheody	1	57	0.017544	2	16657	0.000120	146.114035	5	0	0	1	0	0
sheol	RIGHT	52	sheol ykeey	ykeey	1	57	0.017544	23	16657	0.001381	12.705568	41	0	0	1	0	0
chol	LEFT	1	chol chol	chol	17	239	0.071130	251	16657	0.015069	4.720349	303	0	0	1	0	0
chol	LEFT	2	chor chol	chor	8	239	0.033473	141	16657	0.008465	3.954301	176	0	0	1	0	0
chol	LEFT	3	otol chol	otol	7	239	0.029289	47	16657	0.002822	10.380041	56	0	0	1	0	0
chol	LEFT	4	cheol chol	cheol	5	239	0.020921	94	16657	0.005643	3.707157	118	0	0	1	0	0
chol	LEFT	5	daiin chol	daiin	5	239	0.020921	412	16657	0.024734	0.845808	602	0	0	1	0	0
chol	LEFT	6	cthol chol	cthol	4	239	0.016736	35	16657	0.002101	7.965093	50	0	0	1	0	0
chol	LEFT	7	dor chol	dor	4	239	0.016736	43	16657	0.002581	6.483215	48	0	0	1	0	0
chol	LEFT	8	or chol	or	4	239	0.016736	181	16657	0.010866	1.540211	235	0	0	1	0	0
chol	LEFT	9	s chol	s	4	239	0.016736	99	16657	0.005943	2.815942	154	0	0	1	0	0
chol	LEFT	10	cthor chol	cthor	3	239	0.012552	32	16657	0.001921	6.533865	39	0	0	1	0	0
chol	LEFT	11	okaiin chol	okaiin	3	239	0.012552	134	16657	0.008045	1.560326	177	0	0	1	0	0
chol	LEFT	12	qokaiin chol	qokaiin	3	239	0.012552	180	16657	0.010806	1.161576	241	0	0	1	0	0
chol	LEFT	13	qokol chol	qokol	3	239	0.012552	63	16657	0.003782	3.318789	82	0	0	1	0	0
chol	LEFT	14	shol chol	shol	3	239	0.012552	120	16657	0.007204	1.742364	146	0	0	1	0	0
chol	LEFT	15	chedy chol	chedy	2	239	0.008368	219	16657	0.013148	0.636480	296	0	0	1	0	0
chol	LEFT	16	cheor chol	cheor	2	239	0.008368	46	16657	0.002762	3.030198	56	0	0	1	0	0
chol	LEFT	17	cthy chol	cthy	2	239	0.008368	49	16657	0.002942	2.844676	85	0	0	1	0	0
chol	LEFT	18	dal chol	dal	2	239	0.008368	81	16657	0.004863	1.720853	147	0	0	1	0	0
chol	LEFT	19	dchol chol	dchol	2	239	0.008368	15	16657	0.000901	9.292608	20	0	0	1	0	0
chol	LEFT	20	dy chol	dy	2	239	0.008368	79	16657	0.004743	1.764419	149	0	0	1	0	0
chol	LEFT	21	kchol chol	kchol	2	239	0.008368	17	16657	0.001021	8.199360	19	0	0	1	0	0
chol	LEFT	22	lcheol chol	lcheol	2	239	0.008368	6	16657	0.000360	23.231520	8	0	0	1	0	0
chol	LEFT	23	lkeey chol	lkeey	2	239	0.008368	26	16657	0.001561	5.361120	34	0	0	1	0	0
chol	LEFT	24	okal chol	okal	2	239	0.008368	73	16657	0.004383	1.909440	102	0	0	1	0	0
chol	LEFT	25	ol chol	ol	2	239	0.008368	263	16657	0.015789	0.529997	376	0	0	1	0	0
chol	LEFT	26	olaiin chol	olaiin	2	239	0.008368	20	16657	0.001201	6.969456	32	0	0	1	0	0
chol	LEFT	27	otchol chol	otchol	2	239	0.008368	20	16657	0.001201	6.969456	24	0	0	1	0	0
chol	LEFT	28	qoky chol	qoky	2	239	0.008368	79	16657	0.004743	1.764419	125	0	0	1	0	0
chol	LEFT	29	qotal chol	qotal	2	239	0.008368	36	16657	0.002161	3.871920	54	0	0	1	0	0
chol	LEFT	30	qotor chol	qotor	2	239	0.008368	18	16657	0.001081	7.743840	22	0	0	1	0	0
chol	LEFT	31	sheey chol	sheey	2	239	0.008368	88	16657	0.005283	1.583967	105	0	0	1	0	0
chol	LEFT	32	ychol chol	ychol	2	239	0.008368	8	16657	0.000480	17.423640	9	0	1	1	0	0
chol	LEFT	33	aiiin chol	aiiin	1	239	0.004184	23	16657	0.001381	3.030198	39	1	0	1	0	0
chol	LEFT	34	aiin chol	aiin	1	239	0.004184	253	16657	0.015189	0.275473	338	1	0	1	0	0
chol	LEFT	35	ain chol	ain	1	239	0.004184	46	16657	0.002762	1.515099	67	1	0	1	0	0
chol	LEFT	36	alchey chol	alchey	1	239	0.004184	2	16657	0.000120	34.847280	2	0	0	1	0	0
chol	LEFT	37	alshy chol	alshy	1	239	0.004184	1	16657	0.000060	69.694561	1	0	0	1	0	0
chol	LEFT	38	chdy chol	chdy	1	239	0.004184	59	16657	0.003542	1.181264	89	0	0	1	0	0
chol	LEFT	39	chear chol	chear	1	239	0.004184	27	16657	0.001621	2.581280	38	0	0	1	0	0
chol	LEFT	40	cheekey chol	cheekey	1	239	0.004184	5	16657	0.000300	13.938912	5	0	0	1	0	0
chol	LEFT	41	cheey chol	cheey	1	239	0.004184	109	16657	0.006544	0.639400	137	0	0	1	0	0
chol	LEFT	42	chekeey chol	chekeey	1	239	0.004184	2	16657	0.000120	34.847280	3	0	0	1	0	0
chol	LEFT	43	cheky chol	cheky	1	239	0.004184	31	16657	0.001861	2.248212	50	0	0	1	0	0
chol	LEFT	44	chety chol	chety	1	239	0.004184	14	16657	0.000840	4.978183	16	0	0	1	0	0
chol	LEFT	45	chey chol	chey	1	239	0.004184	212	16657	0.012727	0.328748	282	0	0	1	0	0
chol	LEFT	46	cheykeeed chol	cheykeeed	1	239	0.004184	1	16657	0.000060	69.694561	1	0	0	1	0	0
chol	LEFT	47	chkain chol	chkain	1	239	0.004184	9	16657	0.000540	7.743840	11	0	0	1	0	0
chol	LEFT	48	chocthy chol	chocthy	1	239	0.004184	11	16657	0.000660	6.335869	14	0	0	1	0	0
chol	LEFT	49	chody chol	chody	1	239	0.004184	49	16657	0.002942	1.422338	64	0	0	1	0	0
chol	LEFT	50	chokain chol	chokain	1	239	0.004184	7	16657	0.000420	9.956366	8	0	0	1	0	0
chol	LEFT	51	chokchol chol	chokchol	1	239	0.004184	4	16657	0.000240	17.423640	4	0	0	1	0	0
chol	LEFT	52	chokchy chol	chokchy	1	239	0.004184	10	16657	0.000600	6.969456	13	0	0	1	0	0
chol	LEFT	53	chokey chol	chokey	1	239	0.004184	3	16657	0.000180	23.231520	4	0	0	1	0	0
chol	LEFT	54	choky chol	choky	1	239	0.004184	21	16657	0.001261	3.318789	30	0	0	1	0	0
chol	LEFT	55	cholor chol	cholor	1	239	0.004184	4	16657	0.000240	17.423640	4	0	0	1	0	0
chol	LEFT	56	chotal chol	chotal	1	239	0.004184	3	16657	0.000180	23.231520	4	0	0	1	0	0
chol	LEFT	57	chotcheey chol	chotcheey	1	239	0.004184	1	16657	0.000060	69.694561	1	0	0	1	0	0
