target_surface	source_surface	source_recipe	source_event_count	edit_operation	old_char	new_char	edit_index	shared_context_score	candidate_recipe	transform_rule	transform_reason	licensed_close_assumption
tshodeesy	lolchedy	L+OL+CHD+DY	1	INS		s	7	1	L+OL+CHD+DY+S	VISIBLE_INSERT_S	inserted sign adds its atom	YES
tshodeesy	chcthedy	CH+CH+T+E+DY	1	INS		s	7	1	CH+CH+T+E+S+DY	VISIBLE_INSERT_S	inserted sign adds its atom	YES
tshodeesy	dardardy	D_ADDR+AR+D_ADDR+AR+DY	1	INS		s	7	1	D_ADDR+AR+D_ADDR+AR+S+DY	VISIBLE_INSERT_S	inserted sign adds its atom	YES
tshodeesy	qokechdy	OK+E+CHD+DY	1	INS		s	7	1	OK+E+CHD+DY+S	VISIBLE_INSERT_S	inserted sign adds its atom	YES
tshodeesy	solchedy	S+OL+CHD+Y	3	INS		s	7	1	S+OL+CHD+Y+S	VISIBLE_INSERT_S	inserted sign adds its atom	NO
tshodeesy	qopchedy	CARRIER_Q+O+P+CHD+Y	5	INS		s	7	1	CARRIER_Q+O+P+CHD+S+Y	VISIBLE_INSERT_S	inserted sign adds its atom	NO
tshodeesy	chcphedy	CH+CH+P+E+DY	1	INS		s	7	1	CH+CH+P+E+S+DY	VISIBLE_INSERT_S	inserted sign adds its atom	YES
tshodeesy	solshedy	OL+SH+E+DY	2	INS		s	7	1	OL+SH+E+DY+S	VISIBLE_INSERT_S	inserted sign adds its atom	YES
tshodeesy	sheckhey	SH+E+CH+K+E+Y	2	INS		s	7	1	SH+E+CH+K+E+S+Y	VISIBLE_INSERT_S	inserted sign adds its atom	NO
tshodeesy	qolchedy	OL+CHD+DY	5	INS		s	7	1	OL+CHD+DY+S	VISIBLE_INSERT_S	inserted sign adds its atom	YES
tshodeesy	qokchsdy	OK+CHD+S+DY	1	INS		s	7	1	OK+CHD+S+DY+S	VISIBLE_INSERT_S	inserted sign adds its atom	YES
tshodeesy	dalshedy	AL+SH+E+DY	2	INS		s	7	1	AL+SH+E+DY+S	VISIBLE_INSERT_S	inserted sign adds its atom	YES
tshodeesy	sheeoldy	SH+EE+OL	1	INS		s	7	1	SH+EE+OL+S	VISIBLE_INSERT_S	inserted sign adds its atom	NO
tshodeesy	checkhey	CH+E+CH+K+E+Y	1	INS		s	7	1	CH+E+CH+K+E+S+Y	VISIBLE_INSERT_S	inserted sign adds its atom	NO
tshodeesy	solteedy	OL+T+EE+DY	1	INS		s	7	1	OL+T+EE+DY+S	VISIBLE_INSERT_S	inserted sign adds its atom	YES
tshodeesy	sokcheey	S+OK+CH+EE+Y	1	INS		s	7	1	S+OK+CH+EE+S+Y	VISIBLE_INSERT_S	inserted sign adds its atom	NO
tshodeesy	dalchedy	AL+CHD+DY	1	INS		s	7	1	AL+CHD+DY+S	VISIBLE_INSERT_S	inserted sign adds its atom	YES
tshodeesy	olcheedy	OL+CH+EE+DY	1	INS		s	7	1	OL+CH+EE+DY+S	VISIBLE_INSERT_S	inserted sign adds its atom	YES
tshodeesy	qoteeedy	OT+EEE+DY	1	INS		s	7	1	OT+EEE+DY+S	VISIBLE_INSERT_S	inserted sign adds its atom	YES
tshodeesy	teeolain	T+EE+OL+AIN	1	INS		y	8	1	T+EE+OL+AIN+Y	VISIBLE_INSERT_Y	inserted sign adds its atom	NO
tshodeesy	qepchedy	CARRIER_Q+E+P+CHD+Y	1	INS		s	7	1	CARRIER_Q+E+P+CHD+S+Y	VISIBLE_INSERT_S	inserted sign adds its atom	NO
tshodeesy	qolkeedy	OL+K+EE+D_ADDR+Y	1	INS		s	7	1	OL+K+EE+D_ADDR+S+Y	VISIBLE_INSERT_S	inserted sign adds its atom	NO
tshodeesy	lchpchdy	L+CH+P+CHD+Y	1	INS		s	7	1	L+CH+P+CHD+S+Y	VISIBLE_INSERT_S	inserted sign adds its atom	NO
tshodeesy	qofchedy	CARRIER_Q+O+LOCAL_CHAR_F+CHD+Y	1	INS		s	7	1	CARRIER_Q+O+LOCAL_CHAR_F+CHD+S+Y	VISIBLE_INSERT_S	inserted sign adds its atom	NO
tshodeesy	sshkchdy	SH+K+CHD+DY	1	INS		s	7	1	SH+K+CHD+DY+S	VISIBLE_INSERT_S	inserted sign adds its atom	YES
tshodeesy	shckhedy	SH+CH+K+E+DY	3	INS		s	7	1	SH+CH+K+E+S+DY	VISIBLE_INSERT_S	inserted sign adds its atom	YES
tshodeesy	qosheedy	CARRIER_Q+O+SH+EE+D_ADDR+Y	1	INS		s	7	1	CARRIER_Q+O+SH+EE+D_ADDR+S+Y	VISIBLE_INSERT_S	inserted sign adds its atom	NO
tshodeesy	lcheckhy	L+CH+K+Y	2	INS		s	7	1	L+CH+K+Y+S	VISIBLE_INSERT_S	inserted sign adds its atom	NO
tshodeesy	dairchey	D_ADDR+AIR+CH+E+Y	1	INS		s	7	1	D_ADDR+AIR+CH+E+S+Y	VISIBLE_INSERT_S	inserted sign adds its atom	NO
tshodeesy	posalshy	P+O+S+A_ADDR+L+SH+Y	1	INS		s	7	1	P+O+S+A_ADDR+L+SH+S+Y	VISIBLE_INSERT_S	inserted sign adds its atom	NO
tshodeesy	shedkedy	SH+E+K+E+D_ADDR+Y	1	INS		s	7	1	SH+E+K+E+D_ADDR+S+Y	VISIBLE_INSERT_S	inserted sign adds its atom	NO
tshodeesy	sheckhdy	SH+E+CH+K+D_ADDR+Y	1	INS		s	7	1	SH+E+CH+K+D_ADDR+S+Y	VISIBLE_INSERT_S	inserted sign adds its atom	NO
tshodeesy	qokchedy	OK+CHD+Y	3	INS		s	7	1	OK+CHD+Y+S	VISIBLE_INSERT_S	inserted sign adds its atom	NO
tshodeesy	qotchedy	OT+CHD+DY	2	INS		s	7	1	OT+CHD+DY+S	VISIBLE_INSERT_S	inserted sign adds its atom	YES
tshodeesy	pdalshdy	P+DA+L+SH+D_ADDR+Y	1	INS		s	7	1	P+DA+L+SH+D_ADDR+S+Y	VISIBLE_INSERT_S	inserted sign adds its atom	NO
tshodeesy	solkeedy	OL+K+EE+D_ADDR+Y	2	INS		s	7	1	OL+K+EE+D_ADDR+S+Y	VISIBLE_INSERT_S	inserted sign adds its atom	NO
tshodeesy	qokylddy	OK+Y+L+D_ADDR+DY	1	INS		s	7	1	OK+Y+L+D_ADDR+S+DY	VISIBLE_INSERT_S	inserted sign adds its atom	YES
tshodeesy	salchedy	S+AL+CHD+Y	1	INS		s	7	1	S+AL+CHD+Y+S	VISIBLE_INSERT_S	inserted sign adds its atom	NO
tshodeesy	sheekchy	SH+EE+K+CH+Y	1	INS		s	7	1	SH+EE+K+CH+S+Y	VISIBLE_INSERT_S	inserted sign adds its atom	NO
tshodeesy	dorsheoy	D_ADDR+OR+SH+E+O+Y	1	INS		s	7	1	D_ADDR+OR+SH+E+O+S+Y	VISIBLE_INSERT_S	inserted sign adds its atom	NO
tshodeesy	olsheody	O+L+SH+E+O+D_ADDR+Y	1	INS		s	7	1	O+L+SH+E+O+D_ADDR+S+Y	VISIBLE_INSERT_S	inserted sign adds its atom	NO
tshodeesy	roshckhy	R+O+SH+CH+K+Y	1	INS		s	7	1	R+O+SH+CH+K+S+Y	VISIBLE_INSERT_S	inserted sign adds its atom	NO
tshodeesy	olcheody	OL+CH+E+O+DY	1	INS		s	7	1	OL+CH+E+O+S+DY	VISIBLE_INSERT_S	inserted sign adds its atom	YES
tshodeesy	kosholdy	K+O+SH+OL+DY	1	INS		s	7	1	K+O+SH+OL+S+DY	VISIBLE_INSERT_S	inserted sign adds its atom	YES
tshodeesy	chocthey	CH+O+CH+T+E+Y	1	INS		s	7	1	CH+O+CH+T+E+S+Y	VISIBLE_INSERT_S	inserted sign adds its atom	NO
tshodeesy	cheockhy	CH+E+O+CH+K+Y	2	INS		s	7	1	CH+E+O+CH+K+S+Y	VISIBLE_INSERT_S	inserted sign adds its atom	NO
tshodeesy	qopcholy	CARRIER_Q+O+CH+T+OL+Y	1	INS		s	7	1	CARRIER_Q+O+CH+T+OL+S+Y	VISIBLE_INSERT_S	inserted sign adds its atom	NO
tshodeesy	dainaldy	D_ADDR+AIN+AL+DY	1	INS		s	7	1	D_ADDR+AIN+AL+DY+S	VISIBLE_INSERT_S	inserted sign adds its atom	YES
tshodeesy	cheocphy	CH+E+O+CH+P+Y	1	INS		s	7	1	CH+E+O+CH+P+S+Y	VISIBLE_INSERT_S	inserted sign adds its atom	NO
tshodeesy	qockhedy	O+CH+K+E+Y	1	INS		s	7	1	O+CH+K+E+S+Y	VISIBLE_INSERT_S	inserted sign adds its atom	NO
tshodeesy	daiinody	D_ADDR+AIIN+Y	1	INS		s	7	1	D_ADDR+AIIN+Y+S	VISIBLE_INSERT_S	inserted sign adds its atom	NO
tshodeesy	otolpchy	OT+OL+P+CH+Y	1	INS		s	7	1	OT+OL+P+CH+S+Y	VISIBLE_INSERT_S	inserted sign adds its atom	NO
tshodeesy	qokeoefy	OK+E+O+D_ADDR+Y	1	INS		s	7	1	OK+E+O+D_ADDR+S+Y	VISIBLE_INSERT_S	inserted sign adds its atom	NO
tshodeesy	sorcheey	OR+Y	1	INS		s	7	1	OR+Y+S	VISIBLE_INSERT_S	inserted sign adds its atom	NO
tshor	shor	SH+OR	10	INS		t	0	4	T+SH+OR	VISIBLE_INSERT_T	inserted sign adds its atom	NO
tshor	tshol	T+SH+OL	1	SUB	l	r	4	4	T+SH+OR	VISIBLE_SUBSTITUTION	substituted sign changes the visible atom	NO
tshor	tchor	T+CH+OR	2	SUB	c	s	1	4	T+SH+OR	VISIBLE_SUBSTITUTION	substituted sign changes the visible atom	NO
tshor	tsho	T+SH+O	1	INS		r	4	4	T+SH+O+R	VISIBLE_INSERT_R	inserted sign adds its atom	NO
tshor	oshor	O+SH+OR	1	SUB	o	t	0	4	T+SH+OR	VISIBLE_SUBSTITUTION	substituted sign changes the visible atom	NO
tshor	dshor	D_ADDR+SH+OR	2	SUB	d	t	0	4	T+SH+OR	VISIBLE_SUBSTITUTION	substituted sign changes the visible atom	NO
ychedy	ycheody	Y+CH+E+O+D_ADDR+Y	1	DEL	o		4	6	Y+CH+E+D_ADDR+Y	VISIBLE_DELETE_O	deleted sign removes its atom	NO
ycheey	kcheey	K+CH+EE+Y	1	SUB	k	y	0	5	Y+CH+EE+Y	VISIBLE_SUBSTITUTION	substituted sign changes the visible atom	NO
ycheey	cheey	SH+EE+Y	24	INS		y	0	5	Y+SH+EE+Y	VISIBLE_INSERT_Y	inserted sign adds its atom	NO
ycheey	lcheey	L+EE+Y	2	SUB	l	y	0	5	Y+EE+Y	VISIBLE_SUBSTITUTION	substituted sign changes the visible atom	NO
ycheey	ysheey	Y+SH+EE+Y	1	SUB	s	c	1	5	Y+CH+EE+Y	VISIBLE_SUBSTITUTION	substituted sign changes the visible atom	NO
ycheey	ychey	Y+Y	1	INS		e	3	5	Y+EE+Y	VISIBLE_E_GRADE	visible e changes the grade recipe	NO
ycheey	ycheeo	Y+Y	1	SUB	o	y	5	5	Y+Y+Y	VISIBLE_SUBSTITUTION	substituted sign changes the visible atom	NO
ycheol	ycheor	Y+CH+E+O+R	1	SUB	r	l	5	5	Y+CH+E+O+L	VISIBLE_SUBSTITUTION	substituted sign changes the visible atom	NO
ycheol	cheol	CH+E+O+L	26	INS		y	0	5	Y+CH+E+O+L	VISIBLE_INSERT_Y	inserted sign adds its atom	NO
ycheol	tcheol	T+CH+E+O+L	2	SUB	t	y	0	5	Y+CH+E+O+L	VISIBLE_SUBSTITUTION	substituted sign changes the visible atom	NO
ycheol	ycheo	Y+CH+E+O	1	INS		l	5	5	Y+CH+E+O+L	VISIBLE_INSERT_L	inserted sign adds its atom	NO
ycheol	ocheol	O+CH+E+O+L	1	SUB	o	y	0	5	Y+CH+E+O+L	VISIBLE_SUBSTITUTION	substituted sign changes the visible atom	NO
ycho	ychod	Y+CH+O+D_ADDR	1	DEL	d		4	4	Y+CH+O	VISIBLE_REMOVE_D_ADDRESS	visible local d disappears	NO
ycho	ykcho	Y+K+CH+O	1	DEL	k		1	4	Y+CH+O	VISIBLE_DELETE_K	deleted sign removes its atom	NO
ycho	ycheo	Y+CH+E+O	1	DEL	e		3	4	Y+CH+O	VISIBLE_E_GRADE	deleted e lowers or removes a grade	NO
ychol	ykchol	Y+K+OL	2	DEL	k		1	5	Y+OL	VISIBLE_DELETE_K	deleted sign removes its atom	NO
ydals	ydal	Y+AL	2	INS		s	4	4	Y+AL+S	VISIBLE_INSERT_S	inserted sign adds its atom	NO
ydals	dals	AL+S	1	INS		y	0	4	Y+AL+S	VISIBLE_INSERT_Y	inserted sign adds its atom	NO
ydaraishy	ychekchy	Y+CH+K+Y	1	INS		s	6	3	Y+CH+K+S+Y	VISIBLE_INSERT_S	inserted sign adds its atom	NO
ydaraishy	choldshy	CH+OL+D_ADDR+SH+Y	1	INS		i	5	3	CH+OL+D_ADDR+LOCAL_CHAR_I+SH+Y	VISIBLE_I_VARIANT	extra i is a local variant mark	NO
ydaraishy	ychocphy	Y+CH+O+CH+P+Y	1	INS		s	6	3	Y+CH+O+CH+S+P+Y	VISIBLE_INSERT_S	inserted sign adds its atom	NO
ydaraishy	posalshy	P+O+S+A_ADDR+L+SH+Y	1	INS		i	5	3	P+O+S+A_ADDR+LOCAL_CHAR_I+L+SH+Y	VISIBLE_I_VARIANT	extra i is a local variant mark	NO
ydoin	ydain	Y+AIN	1	SUB	a	o	2	4	Y+O+IIN	VISIBLE_SUBSTITUTION	substituted sign changes the visible atom	NO
ykal	ydal	Y+AL	2	SUB	d	k	1	3	K+Y+AL	VISIBLE_SUBSTITUTION	substituted sign changes the visible atom	NO
ykal	okal	OK+AL	13	SUB	o	y	0	3	Y+OK+AL	VISIBLE_SUBSTITUTION	substituted sign changes the visible atom	NO
ykal	ykan	Y+K+AN	1	SUB	n	l	3	3	Y+K+L+AN	VISIBLE_SUBSTITUTION	substituted sign changes the visible atom	NO
ykal	kal	K+AL	5	INS		y	0	3	Y+K+AL	VISIBLE_INSERT_Y	inserted sign adds its atom	NO
ykal	ykar	Y+K+AR	3	SUB	r	l	3	3	Y+K+AL	VISIBLE_SUBSTITUTION	substituted sign changes the visible atom	NO
ykal	ytal	Y+T+AL	2	SUB	t	k	1	3	Y+K+AL	VISIBLE_SUBSTITUTION	substituted sign changes the visible atom	NO
ykal	ykol	Y+K+OL	1	SUB	o	a	2	3	Y+K+AL	VISIBLE_SUBSTITUTION	substituted sign changes the visible atom	NO
ykal	skal	S+K+AL	1	SUB	s	y	0	3	Y+K+AL	VISIBLE_SUBSTITUTION	substituted sign changes the visible atom	NO
ykaly	ykoly	Y+K+OL+Y	2	SUB	o	a	2	4	Y+K+AL+Y	VISIBLE_SUBSTITUTION	substituted sign changes the visible atom	NO
ykaly	ykaky	Y+K+A_ADDR+K+Y	1	SUB	k	l	3	4	Y+K+A_ADDR+L+Y	VISIBLE_SUBSTITUTION	substituted sign changes the visible atom	NO
ykaly	okaly	OK+AL+Y	1	SUB	o	y	0	4	Y+OK+AL+Y	VISIBLE_SUBSTITUTION	substituted sign changes the visible atom	NO
ytar	otar	OT+AR	15	SUB	o	y	0	3	Y+OT+AR	VISIBLE_SUBSTITUTION	substituted sign changes the visible atom	NO
ytar	ydar	Y+D_ADDR+AR	1	SUB	d	t	1	3	Y+T+AR	VISIBLE_SUBSTITUTION	substituted sign changes the visible atom	NO
ytar	yoar	Y+O+AR	1	SUB	o	t	1	3	Y+T+AR	VISIBLE_SUBSTITUTION	substituted sign changes the visible atom	NO
ytar	tar	T+AR	2	INS		y	0	3	Y+T+AR	VISIBLE_INSERT_Y	inserted sign adds its atom	NO
ytar	ykar	Y+K+AR	3	SUB	k	t	1	3	Y+T+AR	VISIBLE_SUBSTITUTION	substituted sign changes the visible atom	NO
ytar	ytor	Y+T+OR	1	SUB	o	a	2	3	Y+T+AR	VISIBLE_SUBSTITUTION	substituted sign changes the visible atom	NO
ytar	ytal	Y+T+AL	2	SUB	l	r	3	3	Y+T+AR	VISIBLE_SUBSTITUTION	substituted sign changes the visible atom	NO
ytar	yar	Y+AR	1	INS		t	1	3	Y+T+AR	VISIBLE_INSERT_T	inserted sign adds its atom	NO
ytasal	ytain	Y+T+AIN	2	INS		l	5	3	Y+T+AIN+L	VISIBLE_INSERT_L	inserted sign adds its atom	NO
ytchdy	ytchy	Y+T+Y	2	INS		d	4	5	Y+T+Y	LICENSED_OPEN_DY_WRAPPER	d+y remains the open Y package	NO
ytchdy	otchdy	OT+CHD+DY	1	SUB	o	y	0	5	Y+OT+CHD+DY	VISIBLE_SUBSTITUTION	substituted sign changes the visible atom	YES
ytchdy	ykchdy	Y+K+CHD+Y	1	SUB	k	t	1	5	Y+T+CHD+Y	VISIBLE_SUBSTITUTION	substituted sign changes the visible atom	NO
ytshedy	yshedy	Y+SH+E+DY	2	INS		t	1	6	Y+T+SH+E+DY	VISIBLE_INSERT_T	inserted sign adds its atom	YES
