factorized_id	statement_id	event_id	physical_page	register	prose_block_id	owner_id	card_ordinal_in_statement	surface	visible_recipe	focus_atom_ordinal	focus_occurrence_ordinal	focus_core	focus_value_de	focus_family	selector_rule	attachment_geometry	selected_action_event_id	selected_action_card_ordinal	selected_action_atom_ordinal	target_card_offset	action_core	action_value_de	head_kind	r_topology	duplicate_mode	duplicate_role	paired_focus_atom_ordinal	lookahead_cards	owner_boundary_crossed	statement_boundary_crossed	selector_supported_outside_page	selector_supported_outside_register	head_supported_outside_page	head_supported_outside_register	event_admission_color	factorized_result
G404-A00514	G404-S063	G404-E0539	f95v	HERBAL	F95V2_PROSE_01	F95V_WHOLE_PLANT	18	okalody	OK+AL+O+DY	2	1	AL	ZIELORT	RELATION	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	G404-E0539	18	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00515	G404-S064	G404-E0540	f95v	HERBAL	F95V2_PROSE_01	F95V_WHOLE_PLANT	1	daiin	AIIN	1	1	AIIN	WERT	ARGUMENT	ONE_CARD_FORWARD	BOUNDED_NEXT_CARD_ACTION	G404-E0541	2	2	1	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	1	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00516	G404-S064	G404-E0541	f95v	HERBAL	F95V2_PROSE_01	F95V_WHOLE_PLANT	2	olkain	OL+K+AIN	3	1	AIN	ANTEIL	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0541	2	2	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00517	G404-S064	G404-E0543	f95v	HERBAL	F95V2_PROSE_01	F95V_WHOLE_PLANT	4	shar	SH+AR	2	1	AR	AUSGANG	RELATION	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	G404-E0543	4	1	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00518	G404-S064	G404-E0544	f95v	HERBAL	F95V2_PROSE_01	F95V_WHOLE_PLANT	5	shekydy	SH+E+K+Y+DY	2	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0544	5	1	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	AMBER	PASS_FIXED_FACTORS
G404-A00519	G404-S064	G404-E0544	f95v	HERBAL	F95V2_PROSE_01	F95V_WHOLE_PLANT	5	shekydy	SH+E+K+Y+DY	4	1	Y	AKTIVER POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0544	5	3	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	AMBER	PASS_FIXED_FACTORS
G404-A00520	G404-S065	G404-E0545	f95v	HERBAL	F95V2_PROSE_01	F95V_WHOLE_PLANT	1	dain	AIN	1	1	AIN	ANTEIL	ARGUMENT	ONE_CARD_FORWARD	BOUNDED_NEXT_CARD_ACTION	G404-E0546	2	2	1	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	1	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00521	G404-S065	G404-E0546	f95v	HERBAL	F95V2_PROSE_01	F95V_WHOLE_PLANT	2	alkain	AL+K+AIN	1	1	AL	ZIELORT	RELATION	AL_AR_ORDERED_FALLBACK	SAME_CARD_RIGHT_ACTION	G404-E0546	2	2	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00522	G404-S065	G404-E0546	f95v	HERBAL	F95V2_PROSE_01	F95V_WHOLE_PLANT	2	alkain	AL+K+AIN	3	1	AIN	ANTEIL	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0546	2	2	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00523	G404-S065	G404-E0547	f95v	HERBAL	F95V2_PROSE_01	F95V_WHOLE_PLANT	3	okalaiin	OK+AIIN	2	1	AIIN	WERT	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0547	3	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00524	G404-S065	G404-E0549	f95v	HERBAL	F95V2_PROSE_01	F95V_WHOLE_PLANT	5	tar	T+AR	2	1	AR	AUSGANG	RELATION	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	G404-E0549	5	1	0	T	EINSTELLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00525	G404-S065	G404-E0550	f95v	HERBAL	F95V2_PROSE_01	F95V_WHOLE_PLANT	6	fcheey	LOCAL_CHAR_F+CH+EE+Y	3	1	EE	GRAD II	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0550	6	2	0	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00526	G404-S065	G404-E0550	f95v	HERBAL	F95V2_PROSE_01	F95V_WHOLE_PLANT	6	fcheey	LOCAL_CHAR_F+CH+EE+Y	4	1	Y	AKTIVER POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0550	6	2	0	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00527	G404-S065	G404-E0552	f95v	HERBAL	F95V2_PROSE_01	F95V_WHOLE_PLANT	8	aiin	AIIN	1	1	AIIN	WERT	ARGUMENT	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	G404-E0551	7	3	-1	S	WÄHLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00528	G404-S065	G404-E0553	f95v	HERBAL	F95V2_PROSE_01	F95V_WHOLE_PLANT	9	okar	OK+AR	2	1	AR	AUSGANG	RELATION	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	G404-E0553	9	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00529	G404-S065	G404-E0554	f95v	HERBAL	F95V2_PROSE_01	F95V_WHOLE_PLANT	10	olkaiin	OL+K+AIIN	3	1	AIIN	WERT	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0554	10	2	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00530	G404-S065	G404-E0555	f95v	HERBAL	F95V2_PROSE_01	F95V_WHOLE_PLANT	11	otalain	OT+AL+AIN	2	1	AL	ZIELORT	RELATION	AL_AR_ORDERED_FALLBACK	PREVIOUS_CARD_ACTION	G404-E0554	10	2	-1	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00531	G404-S065	G404-E0555	f95v	HERBAL	F95V2_PROSE_01	F95V_WHOLE_PLANT	11	otalain	OT+AL+AIN	3	1	AIN	ANTEIL	ARGUMENT	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	G404-E0554	10	2	-1	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00532	G404-S065	G404-E0556	f95v	HERBAL	F95V2_PROSE_01	F95V_WHOLE_PLANT	12	okaiin	OK+AIIN	2	1	AIIN	WERT	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0556	12	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00533	G404-S065	G404-E0557	f95v	HERBAL	F95V2_PROSE_01	F95V_WHOLE_PLANT	13	ar	AR	1	1	AR	AUSGANG	RELATION	AL_AR_ORDERED_FALLBACK	PREVIOUS_CARD_ACTION	G404-E0556	12	1	-1	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00534	G404-S065	G404-E0558	f95v	HERBAL	F95V2_PROSE_01	F95V_WHOLE_PLANT	14	dain	AIN	1	1	AIN	ANTEIL	ARGUMENT	INHERITED_ACTION_STACK	INHERITED_ACTION	G404-E0556	12	1	-2	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00535	G404-S065	G404-E0559	f95v	HERBAL	F95V2_PROSE_01	F95V_WHOLE_PLANT	15	ykaly	Y+K+AL+Y	1	1	Y	AKTIVER POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_RIGHT_ACTION	G404-E0559	15	2	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00536	G404-S065	G404-E0559	f95v	HERBAL	F95V2_PROSE_01	F95V_WHOLE_PLANT	15	ykaly	Y+K+AL+Y	3	1	AL	ZIELORT	RELATION	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	G404-E0559	15	2	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00537	G404-S065	G404-E0559	f95v	HERBAL	F95V2_PROSE_01	F95V_WHOLE_PLANT	15	ykaly	Y+K+AL+Y	4	2	Y	AKTIVER POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0559	15	2	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00538	G404-S065	G404-E0560	f95v	HERBAL	F95V2_PROSE_01	F95V_WHOLE_PLANT	16	chals	CH+AL+S	2	1	AL	ZIELORT	RELATION	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	G404-E0560	16	1	0	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00539	G404-S065	G404-E0561	f95v	HERBAL	F95V2_PROSE_01	F95V_WHOLE_PLANT	17	shedain	SH+E+AIN	2	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0561	17	1	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00540	G404-S065	G404-E0561	f95v	HERBAL	F95V2_PROSE_01	F95V_WHOLE_PLANT	17	shedain	SH+E+AIN	3	1	AIN	ANTEIL	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0561	17	1	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00541	G404-S065	G404-E0562	f95v	HERBAL	F95V2_PROSE_01	F95V_WHOLE_PLANT	18	olaiin	OL+AIIN	2	1	AIIN	WERT	ARGUMENT	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	G404-E0561	17	1	-1	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00542	G404-S065	G404-E0563	f95v	HERBAL	F95V2_PROSE_01	F95V_WHOLE_PLANT	19	y	Y	1	1	Y	AKTIVER POSTEN	ARGUMENT	INHERITED_ACTION_STACK	INHERITED_ACTION	G404-E0561	17	1	-2	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00543	G404-S065	G404-E0564	f95v	HERBAL	F95V2_PROSE_01	F95V_WHOLE_PLANT	20	okain	OK+AIN	2	1	AIN	ANTEIL	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0564	20	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00544	G404-S065	G404-E0565	f95v	HERBAL	F95V2_PROSE_01	F95V_WHOLE_PLANT	21	ldy	L+DY	1	1	L	VERBINDUNG	RELATION	L_AIR_RIGHT_FALLBACK	PREVIOUS_CARD_ACTION	G404-E0564	20	1	-1	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00545	G404-S066	G404-E0566	f95v	HERBAL	F95V2_PROSE_01	F95V_WHOLE_PLANT	1	qokeey	OK+EE+Y	2	1	EE	GRAD II	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0566	1	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00546	G404-S066	G404-E0566	f95v	HERBAL	F95V2_PROSE_01	F95V_WHOLE_PLANT	1	qokeey	OK+EE+Y	3	1	Y	AKTIVER POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0566	1	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00547	G404-S066	G404-E0567	f95v	HERBAL	F95V2_PROSE_01	F95V_WHOLE_PLANT	2	dar	D_ADDR+AR	2	1	AR	AUSGANG	RELATION	AL_AR_ORDERED_FALLBACK	PREVIOUS_CARD_ACTION	G404-E0566	1	1	-1	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00548	G404-S066	G404-E0568	f95v	HERBAL	F95V2_PROSE_01	F95V_WHOLE_PLANT	3	chdykain	CHD+Y+K+AIN	2	1	Y	AKTIVER POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0568	3	1	0	CHD	UMSETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00549	G404-S066	G404-E0568	f95v	HERBAL	F95V2_PROSE_01	F95V_WHOLE_PLANT	3	chdykain	CHD+Y+K+AIN	4	1	AIN	ANTEIL	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0568	3	3	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00550	G404-S066	G404-E0569	f95v	HERBAL	F95V2_PROSE_01	F95V_WHOLE_PLANT	4	ytasal	Y+T+A_ADDR+S+AL	1	1	Y	AKTIVER POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_RIGHT_ACTION	G404-E0569	4	2	0	T	EINSTELLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	AMBER	PASS_FIXED_FACTORS
G404-A00551	G404-S066	G404-E0569	f95v	HERBAL	F95V2_PROSE_01	F95V_WHOLE_PLANT	4	ytasal	Y+T+A_ADDR+S+AL	5	1	AL	ZIELORT	RELATION	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	G404-E0569	4	4	0	S	WÄHLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	AMBER	PASS_FIXED_FACTORS
G404-A00552	G404-S066	G404-E0570	f95v	HERBAL	F95V2_PROSE_01	F95V_WHOLE_PLANT	5	otain	OT+AIN	2	1	AIN	ANTEIL	ARGUMENT	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	G404-E0569	4	4	-1	S	WÄHLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00553	G404-S067	G404-E0571	f95v	HERBAL	F95V1_PROSE_01	F95V_WHOLE_PLANT	1	olteedy	OL+T+EE+DY	3	1	EE	GRAD II	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0571	1	2	0	T	EINSTELLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00554	G404-S068	G404-E0572	f95v	HERBAL	F95V1_PROSE_01	F95V_WHOLE_PLANT	1	oepaiin	O+E+P+AIIN	2	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_RIGHT_ACTION	G404-E0572	1	3	0	P	EINSETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00555	G404-S068	G404-E0572	f95v	HERBAL	F95V1_PROSE_01	F95V_WHOLE_PLANT	1	oepaiin	O+E+P+AIIN	4	1	AIIN	WERT	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0572	1	3	0	P	EINSETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00556	G404-S068	G404-E0573	f95v	HERBAL	F95V1_PROSE_01	F95V_WHOLE_PLANT	2	oekshy	O+E+K+SH+Y	2	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_RIGHT_ACTION	G404-E0573	2	3	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00557	G404-S068	G404-E0573	f95v	HERBAL	F95V1_PROSE_01	F95V_WHOLE_PLANT	2	oekshy	O+E+K+SH+Y	5	1	Y	AKTIVER POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0573	2	4	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00558	G404-S068	G404-E0574	f95v	HERBAL	F95V1_PROSE_01	F95V_WHOLE_PLANT	3	qofchdaiin	CARRIER_Q+O+LOCAL_CHAR_F+CHD+AIIN	5	1	AIIN	WERT	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0574	3	4	0	CHD	UMSETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00559	G404-S068	G404-E0575	f95v	HERBAL	F95V1_PROSE_01	F95V_WHOLE_PLANT	4	shoyfar	SH+O+Y+LOCAL_CHAR_F+AR	3	1	Y	AKTIVER POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0575	4	1	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	AMBER	PASS_FIXED_FACTORS
G404-A00560	G404-S068	G404-E0575	f95v	HERBAL	F95V1_PROSE_01	F95V_WHOLE_PLANT	4	shoyfar	SH+O+Y+LOCAL_CHAR_F+AR	5	1	AR	AUSGANG	RELATION	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	G404-E0575	4	1	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	AMBER	PASS_FIXED_FACTORS
G404-A00561	G404-S068	G404-E0576	f95v	HERBAL	F95V1_PROSE_01	F95V_WHOLE_PLANT	5	okshy	OK+Y	2	1	Y	AKTIVER POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0576	5	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00562	G404-S068	G404-E0577	f95v	HERBAL	F95V1_PROSE_01	F95V_WHOLE_PLANT	6	okain	OK+AIN	2	1	AIN	ANTEIL	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0577	6	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00563	G404-S068	G404-E0578	f95v	HERBAL	F95V1_PROSE_01	F95V_WHOLE_PLANT	7	ar	AR	1	1	AR	AUSGANG	RELATION	AL_AR_ORDERED_FALLBACK	PREVIOUS_CARD_ACTION	G404-E0577	6	1	-1	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00564	G404-S068	G404-E0579	f95v	HERBAL	F95V1_PROSE_01	F95V_WHOLE_PLANT	8	alfshed	AL+LOCAL_CHAR_F+SH+E+D_ADDR	1	1	AL	ZIELORT	RELATION	AL_AR_ORDERED_FALLBACK	INHERITED_ACTION	G404-E0577	6	1	-2	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	AMBER	PASS_FIXED_FACTORS
G404-A00565	G404-S068	G404-E0579	f95v	HERBAL	F95V1_PROSE_01	F95V_WHOLE_PLANT	8	alfshed	AL+LOCAL_CHAR_F+SH+E+D_ADDR	4	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0579	8	3	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	AMBER	PASS_FIXED_FACTORS
G404-A00566	G404-S068	G404-E0580	f95v	HERBAL	F95V1_PROSE_01	F95V_WHOLE_PLANT	9	okshy	OK+Y	2	1	Y	AKTIVER POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0580	9	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00567	G404-S068	G404-E0581	f95v	HERBAL	F95V1_PROSE_01	F95V_WHOLE_PLANT	10	tshor	T+SH+OR	3	1	OR	EINHEIT	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0581	10	2	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00568	G404-S068	G404-E0583	f95v	HERBAL	F95V1_PROSE_01	F95V_WHOLE_PLANT	12	qokain	OK+AIN	2	1	AIN	ANTEIL	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0583	12	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00569	G404-S068	G404-E0584	f95v	HERBAL	F95V1_PROSE_01	F95V_WHOLE_PLANT	13	otar	OT+AR	2	1	AR	AUSGANG	RELATION	AL_AR_ORDERED_FALLBACK	PREVIOUS_CARD_ACTION	G404-E0583	12	1	-1	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00570	G404-S068	G404-E0585	f95v	HERBAL	F95V1_PROSE_01	F95V_WHOLE_PLANT	14	oty	OT+Y	2	1	Y	AKTIVER POSTEN	ARGUMENT	INHERITED_ACTION_STACK	INHERITED_ACTION	G404-E0583	12	1	-2	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00571	G404-S068	G404-E0586	f95v	HERBAL	F95V1_PROSE_01	F95V_WHOLE_PLANT	15	qokedy	OK+E+DY	2	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0586	15	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00572	G404-S069	G404-E0587	f95v	HERBAL	F95V1_PROSE_01	F95V_WHOLE_PLANT	1	otal	OT+AL	2	1	AL	ZIELORT	RELATION	AL_AR_ORDERED_FALLBACK	BOUNDED_NEXT_CARD_ACTION	G404-E0588	2	2	1	T	EINSTELLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	1	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
