semantic_item_id	action_case_id	page	locus	action_ordinal	action_surface	action_gloss_de	rank	ordinal	surface	gloss_de	completion_stems	material_heads	lexical_terminal_material	first_lexical_terminal	later_lexical_terminal_blocked	operator_terminal	manual_endpoint_member	path_class	strict_decision	exploratory_decision	word_delta	status
T165	A071	f86v5	f86v5.2	7	qopchol	nimm getrockneten Pulverstoff	2	9	ol	Grundansatz	NONE	ansatz	0	0	0	0	0	NO_COHERENT_PRODUCT_PATH	STOP	STOP_NO_PATH	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T166	A072	f86v5	f86v5.2	10	ytol	kühle hiervon den Drogenstoff ab	1	11	otam	ein Maß kalten Ansatzes	NONE	ansatz	0	0	0	0	0	NO_COHERENT_PRODUCT_PATH	STOP	STOP_NO_PATH	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T167	A072	f86v5	f86v5.2	10	ytol	kühle hiervon den Drogenstoff ab	2	12	otam	ein Maß kalten Ansatzes	NONE	ansatz	0	0	0	0	0	NO_COHERENT_PRODUCT_PATH	STOP	STOP_NO_PATH	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T168	A073	f86v5	f86v5.24	3	ykain	erhitze hiervon auf Stufe II	1	4	okal	Rohstoffklasse I im heißen Ansatz, Gradanfang	NONE	ansatz	0	0	0	0	1	LOCALLY_READABLE_PRODUCT_ENDPOINT	HOLD	HOLD_COHERENT_ENDPOINT	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T169	A073	f86v5	f86v5.24	3	ykain	erhitze hiervon auf Stufe II	2	5	kchody	fertige heiß-trockene Zubereitung	fertig	zubereitung	1	1	0	1	1	LOCALLY_READABLE_PRODUCT_ENDPOINT	HOLD	HOLD_COHERENT_ENDPOINT	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T170	A073	f86v5	f86v5.24	3	ykain	erhitze hiervon auf Stufe II	3	6	chckhy	Arzneikompositum: trocken, Gradanfang	NONE	arzneikompositum	0	0	0	0	0	LOCALLY_READABLE_PRODUCT_ENDPOINT	HOLD	HOLD_COHERENT_ENDPOINT	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T171	A073	f86v5	f86v5.24	3	ykain	erhitze hiervon auf Stufe II	4	7	otaiin	kalter Ansatz, Grad III	NONE	ansatz	0	0	0	0	0	LOCALLY_READABLE_PRODUCT_ENDPOINT	HOLD	HOLD_COHERENT_ENDPOINT	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T172	A073	f86v5	f86v5.24	3	ykain	erhitze hiervon auf Stufe II	5	8	olkar	Anteil I des heißen Holzansatzes	NONE	ansatz|holz	0	0	0	0	0	LOCALLY_READABLE_PRODUCT_ENDPOINT	HOLD	HOLD_COHERENT_ENDPOINT	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T173	A073	f86v5	f86v5.24	3	ykain	erhitze hiervon auf Stufe II	6	9	otaiin	kalter Ansatz, Grad III	NONE	ansatz	0	0	0	0	0	LOCALLY_READABLE_PRODUCT_ENDPOINT	HOLD	HOLD_COHERENT_ENDPOINT	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T174	A074	f86v5	f86v5.4	1	ypchesy	hiervon Samenpulver bis zur Mittelstufe trocknen	1	2	oky	heißer Ansatz am Anfang des Grades	NONE	ansatz	0	0	0	0	0	EARLIER_COMPLETION_BLOCKS_LONGER	STOP	STOP_EARLY_CONFLICT	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T175	A074	f86v5	f86v5.4	1	ypchesy	hiervon Samenpulver bis zur Mittelstufe trocknen	2	3	sheeey	vollständig eingeweichtes Gut der Schlussstufe	vollständig	gut	1	1	0	1	1	EARLIER_COMPLETION_BLOCKS_LONGER	STOP	STOP_EARLY_CONFLICT	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T176	A074	f86v5	f86v5.4	1	ypchesy	hiervon Samenpulver bis zur Mittelstufe trocknen	3	4	qoty	kalt am Anfang des Grades	NONE	NONE	0	0	0	0	0	EARLIER_COMPLETION_BLOCKS_LONGER	STOP	STOP_EARLY_CONFLICT	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T177	A074	f86v5	f86v5.4	1	ypchesy	hiervon Samenpulver bis zur Mittelstufe trocknen	4	5	qotaiin	kalt, Grad III	NONE	NONE	0	0	0	0	0	EARLIER_COMPLETION_BLOCKS_LONGER	STOP	STOP_EARLY_CONFLICT	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T178	A074	f86v5	f86v5.4	1	ypchesy	hiervon Samenpulver bis zur Mittelstufe trocknen	5	6	sail	Samen, Charge II	NONE	charge	0	0	0	0	0	EARLIER_COMPLETION_BLOCKS_LONGER	STOP	STOP_EARLY_CONFLICT	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T179	A074	f86v5	f86v5.4	1	ypchesy	hiervon Samenpulver bis zur Mittelstufe trocknen	6	7	chepy	Trockenpulver in Grundform	NONE	pulver	0	0	0	0	0	EARLIER_COMPLETION_BLOCKS_LONGER	STOP	STOP_EARLY_CONFLICT	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T180	A074	f86v5	f86v5.4	1	ypchesy	hiervon Samenpulver bis zur Mittelstufe trocknen	7	8	ltedy	fertig abgekühltes Holz, Mittelstufe	fertig	holz	1	0	1	0	0	EARLIER_COMPLETION_BLOCKS_LONGER	STOP	STOP_EARLY_CONFLICT	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T181	A074	f86v5	f86v5.4	1	ypchesy	hiervon Samenpulver bis zur Mittelstufe trocknen	8	9	dar	abgemessener Anteil I	NONE	NONE	0	0	0	0	0	EARLIER_COMPLETION_BLOCKS_LONGER	STOP	STOP_EARLY_CONFLICT	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T182	A074	f86v5	f86v5.4	1	ypchesy	hiervon Samenpulver bis zur Mittelstufe trocknen	9	10	olkar	Anteil I des heißen Holzansatzes	NONE	ansatz|holz	0	0	0	0	0	EARLIER_COMPLETION_BLOCKS_LONGER	STOP	STOP_EARLY_CONFLICT	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T183	A074	f86v5	f86v5.4	1	ypchesy	hiervon Samenpulver bis zur Mittelstufe trocknen	10	11	am	Maßeinheit I	NONE	NONE	0	0	0	0	0	EARLIER_COMPLETION_BLOCKS_LONGER	STOP	STOP_EARLY_CONFLICT	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T184	A075	f86v6	f86v6.25	1	yteedy	hiervon bis zur Endstufe abkühlen	1	2	qokar	heißer Drogenanteil I	NONE	droge	0	0	0	0	0	NO_COHERENT_PRODUCT_PATH	STOP	STOP_NO_PATH	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T185	A075	f86v6	f86v6.25	1	yteedy	hiervon bis zur Endstufe abkühlen	2	3	olkar	Anteil I des heißen Holzansatzes	NONE	ansatz|holz	0	0	0	0	0	NO_COHERENT_PRODUCT_PATH	STOP	STOP_NO_PATH	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T186	A077	f86v6	f86v6.25	5	ykaiin	erhitze hiervon auf Stufe III	1	6	or	Drogenportion	NONE	droge|portion	0	0	0	0	1	LOCALLY_READABLE_PRODUCT_ENDPOINT	ADMIT_EXISTING_C019	REPLAY_C019	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T187	A077	f86v6	f86v6.25	5	ykaiin	erhitze hiervon auf Stufe III	2	7	okeeeey	Zubereitung vollständig bis zur letzten Heizstufe geführt	vollständig	zubereitung	1	1	0	1	1	LOCALLY_READABLE_PRODUCT_ENDPOINT	ADMIT_EXISTING_C019	REPLAY_C019	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T188	A077	f86v6	f86v6.25	5	ykaiin	erhitze hiervon auf Stufe III	3	8	ofchedy	fertig getrocknete Blütenmasse	fertig	masse	1	0	1	0	0	LOCALLY_READABLE_PRODUCT_ENDPOINT	ADMIT_EXISTING_C019	REPLAY_C019	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T189	A077	f86v6	f86v6.25	5	ykaiin	erhitze hiervon auf Stufe III	4	9	qokaiin	heiß, Grad III	NONE	NONE	0	0	0	0	0	LOCALLY_READABLE_PRODUCT_ENDPOINT	ADMIT_EXISTING_C019	REPLAY_C019	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T190	A077	f86v6	f86v6.25	5	ykaiin	erhitze hiervon auf Stufe III	5	10	araram	Drogenanteil I; davon ein Maß	NONE	droge	0	0	0	0	0	LOCALLY_READABLE_PRODUCT_ENDPOINT	ADMIT_EXISTING_C019	REPLAY_C019	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T191	A079	f88r	f88r.19	1	dchey	Eine abgemessene Portion bis zur Mittelstufe trocknen	1	2	chokol	heißer Absud aus Trockengut	NONE	gut	0	0	0	0	0	NO_COHERENT_PRODUCT_PATH	STOP	STOP_NO_PATH	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T192	A079	f88r	f88r.19	1	dchey	Eine abgemessene Portion bis zur Mittelstufe trocknen	2	3	daiin	Qualitätsgrad III dieses heißen Absuds	NONE	NONE	0	0	0	0	0	NO_COHERENT_PRODUCT_PATH	STOP	STOP_NO_PATH	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T193	A082	f88r	f88r.19	6	qockhol	Drogenstoff aus Arzneikompositum zugeben	1	7	okol	heißer Ansatzstoff	NONE	ansatz	0	0	0	0	0	NO_COHERENT_PRODUCT_PATH	STOP	STOP_NO_PATH	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T194	A082	f88r	f88r.19	6	qockhol	Drogenstoff aus Arzneikompositum zugeben	2	8	cheol	trockener Drogenstoff	NONE	droge	0	0	0	0	0	NO_COHERENT_PRODUCT_PATH	STOP	STOP_NO_PATH	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T195	A083	f8r	f8r.15	1	dchey	Eine abgemessene Portion bis zur Mittelstufe trocknen	1	2	ckhol	Drogenstoff aus Arzneikompositum	NONE	arzneikompositum|droge	0	0	0	0	1	COHERENT_NONFINISHED_RESULT_STATE	STOP	PRESERVE_C020_NONTERMINAL	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T196	A083	f8r	f8r.15	1	dchey	Eine abgemessene Portion bis zur Mittelstufe trocknen	2	3	chol	trocken	NONE	NONE	0	0	0	0	1	COHERENT_NONFINISHED_RESULT_STATE	STOP	PRESERVE_C020_NONTERMINAL	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T197	A083	f8r	f8r.15	1	dchey	Eine abgemessene Portion bis zur Mittelstufe trocknen	3	4	chey	trocken in der Mitte des Grades	NONE	NONE	0	0	0	0	1	COHERENT_NONFINISHED_RESULT_STATE	STOP	PRESERVE_C020_NONTERMINAL	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T198	A083	f8r	f8r.15	1	dchey	Eine abgemessene Portion bis zur Mittelstufe trocknen	4	5	kc	Charge unter Wärme getrockneter Droge	NONE	charge|droge	0	0	0	0	0	COHERENT_NONFINISHED_RESULT_STATE	STOP	PRESERVE_C020_NONTERMINAL	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T199	A083	f8r	f8r.15	1	dchey	Eine abgemessene Portion bis zur Mittelstufe trocknen	5	6	chy	trocken am Anfang des Grades	NONE	NONE	0	0	0	0	0	COHERENT_NONFINISHED_RESULT_STATE	STOP	PRESERVE_C020_NONTERMINAL	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T200	A083	f8r	f8r.15	1	dchey	Eine abgemessene Portion bis zur Mittelstufe trocknen	6	7	daiin	drei Materialmaße	NONE	NONE	0	0	0	0	0	COHERENT_NONFINISHED_RESULT_STATE	STOP	PRESERVE_C020_NONTERMINAL	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T201	A083	f8r	f8r.15	1	dchey	Eine abgemessene Portion bis zur Mittelstufe trocknen	7	8	dol	Materialmaß	NONE	NONE	0	0	0	0	0	COHERENT_NONFINISHED_RESULT_STATE	STOP	PRESERVE_C020_NONTERMINAL	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T202	A083	f8r	f8r.15	1	dchey	Eine abgemessene Portion bis zur Mittelstufe trocknen	8	9	daiiiry	abgemessener Drogenanteil IV, leicht getrocknet	NONE	droge	0	0	0	0	0	COHERENT_NONFINISHED_RESULT_STATE	STOP	PRESERVE_C020_NONTERMINAL	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
T203	A083	f8r	f8r.15	1	dchey	Eine abgemessene Portion bis zur Mittelstufe trocknen	9	10	ckhy	Arzneikompositum am Gradanfang	NONE	arzneikompositum	0	0	0	0	0	COHERENT_NONFINISHED_RESULT_STATE	STOP	PRESERVE_C020_NONTERMINAL	0	PASS_V82_42_WINDOWS_203_ITEMS__25_LEXICAL_FIRST_TERMINALS_22_OPERATOR_TERMINALS_9_EXPLORATORY_ENDPOINTS__0_NEW_EDGES__A048_HIGH_HOLD_ZERO_WORD_DELTA
