page	locus	target_surfaces	zl3b_line	v32_tokenwise_de	v33_tokenwise_de	complete_v33
f82r	f82r.6	okal	sar shedy qol shedaiin sheckhy okal sheky qotaiin chedol	Samenfraktion I | feucht in der Mitte des Grades, abgeschlossen | [qol:?] | [shedaiin:?] | feuchtes Arzneikompositum am Gradanfang | Ansatz aus heißem Rohstoff, Form I | [sheky:?] | kalt, Grad III | [chedol:?]	Samenfraktion I | feucht in der Mitte des Grades, abgeschlossen | [qol:?] | [shedaiin:?] | feuchtes Arzneikompositum am Gradanfang | Rohstoffklasse I im Ansatz, heiß am Gradanfang | [sheky:?] | kalt, Grad III | [chedol:?]	False
f82r	f82r.8	qotal	qekeey sheedy qokedy lcho r cheey qokey qotal chedy qoteor	[qekeey:?] | feucht am Ende des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | [lcho:?] | [r:?] | trocken am Ende des Grades | heiß in der Mitte des Grades | [qotal:?] | trocken in der Mitte des Grades, abgeschlossen | [qoteor:?]	[qekeey:?] | feucht am Ende des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | [lcho:?] | [r:?] | trocken am Ende des Grades | heiß in der Mitte des Grades | Rohstoffklasse I, kalt am Gradanfang | trocken in der Mitte des Grades, abgeschlossen | [qoteor:?]	False
f82v	f82v.10	qokal	qotey qokal shoky qokal chedy qotalchedy	kalt in der Mitte des Grades | heiße Substanz | heiß-feuchter Ansatz am Gradanfang | heiße Substanz | trocken in der Mitte des Grades, abgeschlossen | [qotalchedy:?]	kalt in der Mitte des Grades | Rohstoffklasse I, heiß am Gradanfang | heiß-feuchter Ansatz am Gradanfang | Rohstoffklasse I, heiß am Gradanfang | trocken in der Mitte des Grades, abgeschlossen | [qotalchedy:?]	False
f82v	f82v.11	qokal	pcheol dar qokeey cheeky qokal dal shedy pchdy rol qotedy rol	[pcheol:?] | abgemessene Fraktion I | heiß am Ende des Grades | [cheeky:?] | heiße Substanz | abgemessene Rohstoffmenge I | feucht in der Mitte des Grades, abgeschlossen | Pulver, getrocknete Kurz-/Kompaktform | Wurzelstoff | kalt in der Mitte des Grades, abgeschlossen | Wurzelstoff	[pcheol:?] | abgemessene Fraktion I | heiß am Ende des Grades | [cheeky:?] | Rohstoffklasse I, heiß am Gradanfang | abgemessene Rohstoffmenge I | feucht in der Mitte des Grades, abgeschlossen | Pulver, getrocknete Kurz-/Kompaktform | Wurzelstoff | kalt in der Mitte des Grades, abgeschlossen | Wurzelstoff	False
f82v	f82v.15	qokal	tar sheckhy qokal qokain cheol tedy rchedy pchedy rsheol dal	kalte Drogenfraktion I | feuchtes Arzneikompositum am Gradanfang | heiße Substanz | heiß, Grad II | trockener Drogenstoff | kalt in der Mitte des Grades, abgeschlossen | getrocknete Wurzel | getrocknetes Pulver | [rsheol:?] | abgemessene Rohstoffmenge I	kalte Drogenfraktion I | feuchtes Arzneikompositum am Gradanfang | Rohstoffklasse I, heiß am Gradanfang | heiß, Grad II | trockener Drogenstoff | kalt in der Mitte des Grades, abgeschlossen | getrocknete Wurzel | getrocknetes Pulver | [rsheol:?] | abgemessene Rohstoffmenge I	False
f82v	f82v.16	okal	qokedy lchey cheey raiin shes qokchey qokain okal dy lchedam	heiß in der Mitte des Grades, abgeschlossen | Drogenholz, trocken gebunden, Form I | trocken am Ende des Grades | Wurzel, Typ/Charge III | [shes:?] | heiß und trocken in der Mitte des Grades | heiß, Grad II | Ansatz aus heißem Rohstoff, Form I | [dy:?] | [lchedam:?]	heiß in der Mitte des Grades, abgeschlossen | Drogenholz, trocken gebunden, Form I | trocken am Ende des Grades | Wurzel, Typ/Charge III | [shes:?] | heiß und trocken in der Mitte des Grades | heiß, Grad II | Rohstoffklasse I im Ansatz, heiß am Gradanfang | [dy:?] | [lchedam:?]	False
f82v	f82v.18	qokal	ykeedy qokeedy chedy qokar okeey lkedy qokal olkeedy qokeedy oky	[ykeedy:?] | heiß am Ende des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | heiße Drogenfraktion I | heißer Ansatz am Ende des Grades | [lkedy:?] | heiße Substanz | [olkeedy:?] | heiß am Ende des Grades, abgeschlossen | heißer Ansatz am Anfang des Grades	[ykeedy:?] | heiß am Ende des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | heiße Drogenfraktion I | heißer Ansatz am Ende des Grades | [lkedy:?] | Rohstoffklasse I, heiß am Gradanfang | [olkeedy:?] | heiß am Ende des Grades, abgeschlossen | heißer Ansatz am Anfang des Grades	False
f82v	f82v.19	cheal|otal	qokol chedy cheal chedy oty chdy dy checkhy otal chl s	[qokol:?] | trocken in der Mitte des Grades, abgeschlossen | [cheal:?] | trocken in der Mitte des Grades, abgeschlossen | kalter Ansatz am Anfang des Grades | trocken am Anfang des Grades, abgeschlossen | [dy:?] | trockenes Arzneikompositum am Gradanfang | Ansatz aus kaltem Rohstoff, Form I | [chl:?] | [s:?]	[qokol:?] | trocken in der Mitte des Grades, abgeschlossen | Rohstoffklasse I, trocken in der Gradmitte | trocken in der Mitte des Grades, abgeschlossen | kalter Ansatz am Anfang des Grades | trocken am Anfang des Grades, abgeschlossen | [dy:?] | trockenes Arzneikompositum am Gradanfang | Rohstoffklasse I im Ansatz, kalt am Gradanfang | [chl:?] | [s:?]	False
f82v	f82v.22	qotal	qokain chedy qolkshey qotal shey qokain ol checkhy ly	heiß, Grad II | trocken in der Mitte des Grades, abgeschlossen | [qolkshey:?] | [qotal:?] | feucht in der Mitte des Grades | heiß, Grad II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trockenes Arzneikompositum am Gradanfang | rohes Drogenholz	heiß, Grad II | trocken in der Mitte des Grades, abgeschlossen | [qolkshey:?] | Rohstoffklasse I, kalt am Gradanfang | feucht in der Mitte des Grades | heiß, Grad II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trockenes Arzneikompositum am Gradanfang | rohes Drogenholz	False
f82v	f82v.24	qokal|qotal	dshedy qokaiin olchedy qokal shedy qotal dytar y l l	[dshedy:?] | heiß, Grad III | [olchedy:?] | heiße Substanz | feucht in der Mitte des Grades, abgeschlossen | [qotal:?] | [dytar:?] | [y:?] | [l:?] | [l:?]	[dshedy:?] | heiß, Grad III | [olchedy:?] | Rohstoffklasse I, heiß am Gradanfang | feucht in der Mitte des Grades, abgeschlossen | Rohstoffklasse I, kalt am Gradanfang | [dytar:?] | [y:?] | [l:?] | [l:?]	False
f82v	f82v.25	qokal	qok sheol kechey qoty ral tchdarol sheytchdy qokal	[qok:?] | feuchtes Material | [kechey:?] | kalt am Anfang des Grades | Wurzelrohstoff I | [tchdarol:?] | [sheytchdy:?] | heiße Substanz	[qok:?] | feuchtes Material | [kechey:?] | kalt am Anfang des Grades | Wurzelrohstoff I | [tchdarol:?] | [sheytchdy:?] | Rohstoffklasse I, heiß am Gradanfang	False
f82v	f82v.26	qokal	saiin shey qokol chol qol sheedy qokal shedy qokaiin	Samen/Saatgut, Typ/Charge III | feucht in der Mitte des Grades | [qokol:?] | trocken; nominal trockenes Gut/Material | [qol:?] | feucht am Ende des Grades, abgeschlossen | heiße Substanz | feucht in der Mitte des Grades, abgeschlossen | heiß, Grad III	Samen/Saatgut, Typ/Charge III | feucht in der Mitte des Grades | [qokol:?] | trocken; nominal trockenes Gut/Material | [qol:?] | feucht am Ende des Grades, abgeschlossen | Rohstoffklasse I, heiß am Gradanfang | feucht in der Mitte des Grades, abgeschlossen | heiß, Grad III	False
f82v	f82v.27	sheal	qokain sheal qolchedy qokaiir olkaiin shedy	heiß, Grad II | [sheal:?] | [qolchedy:?] | [qokaiir:?] | [olkaiin:?] | feucht in der Mitte des Grades, abgeschlossen	heiß, Grad II | Rohstoffklasse I, feucht in der Gradmitte | [qolchedy:?] | [qokaiir:?] | [olkaiin:?] | feucht in der Mitte des Grades, abgeschlossen	False
f82v	f82v.31	qokal	qokeey r ain chey qolkain oky otaly qokal olshalsy	heiß am Ende des Grades | [r:?] | Menge-/Klassenwert II | trocken in der Mitte des Grades | [qolkain:?] | heißer Ansatz am Anfang des Grades | [otaly:?] | heiße Substanz | [olshalsy:?]	heiß am Ende des Grades | [r:?] | Menge-/Klassenwert II | trocken in der Mitte des Grades | [qolkain:?] | heißer Ansatz am Anfang des Grades | [otaly:?] | Rohstoffklasse I, heiß am Gradanfang | [olshalsy:?]	False
f82v	f82v.35	otal|qokal	cthor chey qsain qokeey qokain otain otal okeedy qokal dym	Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | trocken in der Mitte des Grades | [qsain:?] | heiß am Ende des Grades | heiß, Grad II | kalt im Zubereitungsrahmen, Grad II | Ansatz aus kaltem Rohstoff, Form I | heißer Ansatz am Ende des Grades, abgeschlossen | heiße Substanz | [dym:?]	Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | trocken in der Mitte des Grades | [qsain:?] | heiß am Ende des Grades | heiß, Grad II | kalt im Zubereitungsrahmen, Grad II | Rohstoffklasse I im Ansatz, kalt am Gradanfang | heißer Ansatz am Ende des Grades, abgeschlossen | Rohstoffklasse I, heiß am Gradanfang | [dym:?]	False
f82v	f82v.5	qotal	tokol olfchedy qokeedy qokedal shol qotal otdal dal olshedy	[tokol:?] | [olfchedy:?] | heiß am Ende des Grades, abgeschlossen | [qokedal:?] | feucht; nominal feuchtes Gut/Material | [qotal:?] | [otdal:?] | abgemessene Rohstoffmenge I | [olshedy:?]	[tokol:?] | [olfchedy:?] | heiß am Ende des Grades, abgeschlossen | [qokedal:?] | feucht; nominal feuchtes Gut/Material | Rohstoffklasse I, kalt am Gradanfang | [otdal:?] | abgemessene Rohstoffmenge I | [olshedy:?]	False
f82v	f82v.7	qotal|qokal	dair o l chedy qotedy qotedy chsdy qotal qoty qokal qokedy lo	abgemessene Fraktion II | [o:?] | [l:?] | trocken in der Mitte des Grades, abgeschlossen | kalt in der Mitte des Grades, abgeschlossen | kalt in der Mitte des Grades, abgeschlossen | [chsdy:?] | [qotal:?] | kalt am Anfang des Grades | heiße Substanz | heiß in der Mitte des Grades, abgeschlossen | [lo:?]	abgemessene Fraktion II | [o:?] | [l:?] | trocken in der Mitte des Grades, abgeschlossen | kalt in der Mitte des Grades, abgeschlossen | kalt in der Mitte des Grades, abgeschlossen | [chsdy:?] | Rohstoffklasse I, kalt am Gradanfang | kalt am Anfang des Grades | Rohstoffklasse I, heiß am Gradanfang | heiß in der Mitte des Grades, abgeschlossen | [lo:?]	False
f82v	f82v.9	qokal	solshedy lchedy dolshedy qokal sheckhy shey teeol oteedy qokedy	[solshedy:?] | getrocknetes Drogenholz | eingeweichtes Material | heiße Substanz | feuchtes Arzneikompositum am Gradanfang | feucht in der Mitte des Grades | [teeol:?] | kalter Ansatz am Ende des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen	[solshedy:?] | getrocknetes Drogenholz | eingeweichtes Material | Rohstoffklasse I, heiß am Gradanfang | feuchtes Arzneikompositum am Gradanfang | feucht in der Mitte des Grades | [teeol:?] | kalter Ansatz am Ende des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen	False
f83r	f83r.12	otal|qokeal|qokal	qockhol sheckhy otal qokeal sheckhdy al okedy qokedy qokal	[qockhol:?] | feuchtes Arzneikompositum am Gradanfang | Ansatz aus kaltem Rohstoff, Form I | [qokeal:?] | [sheckhdy:?] | Rohstoffklasse I | heißer Ansatz in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | heiße Substanz	[qockhol:?] | feuchtes Arzneikompositum am Gradanfang | Rohstoffklasse I im Ansatz, kalt am Gradanfang | Rohstoffklasse I, heiß in der Gradmitte | [sheckhdy:?] | Rohstoffklasse I | heißer Ansatz in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | Rohstoffklasse I, heiß am Gradanfang	False
f83r	f83r.15	tal	saiin shedal shecthy chey tal shcthy dalchdy qotchedy lchedy	Samen/Saatgut, Typ/Charge III | feuchte abgemessene Rohstoffmenge I in der Gradmitte | feuchtes CTH-Drogenmaterial; im Herbal feuchtes Blatt-/Krautgut | trocken in der Mitte des Grades | [tal:?] | feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut | [dalchdy:?] | kalt und trocken in der Mitte des Grades, abgeschlossen | getrocknetes Drogenholz	Samen/Saatgut, Typ/Charge III | feuchte abgemessene Rohstoffmenge I in der Gradmitte | feuchtes CTH-Drogenmaterial; im Herbal feuchtes Blatt-/Krautgut | trocken in der Mitte des Grades | Rohstoffklasse I, kalt am Gradanfang | feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut | [dalchdy:?] | kalt und trocken in der Mitte des Grades, abgeschlossen | getrocknetes Drogenholz	False
f83r	f83r.23	qokal	tchedy qotedy qokal shedy qokedy shecthedy shecthy otor chedy	kalt und trocken in der Mitte des Grades, abgeschlossen | kalt in der Mitte des Grades, abgeschlossen | heiße Substanz | feucht in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | [shecthedy:?] | feuchtes CTH-Drogenmaterial; im Herbal feuchtes Blatt-/Krautgut | kalte Drogenportion im Ansatz | trocken in der Mitte des Grades, abgeschlossen	kalt und trocken in der Mitte des Grades, abgeschlossen | kalt in der Mitte des Grades, abgeschlossen | Rohstoffklasse I, heiß am Gradanfang | feucht in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | [shecthedy:?] | feuchtes CTH-Drogenmaterial; im Herbal feuchtes Blatt-/Krautgut | kalte Drogenportion im Ansatz | trocken in der Mitte des Grades, abgeschlossen	False
f83r	f83r.25	otal	qokeedy qolchey qokeey qokedy chedy otal	heiß am Ende des Grades, abgeschlossen | [qolchey:?] | heiß am Ende des Grades | heiß in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | Ansatz aus kaltem Rohstoff, Form I	heiß am Ende des Grades, abgeschlossen | [qolchey:?] | heiß am Ende des Grades | heiß in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | Rohstoffklasse I im Ansatz, kalt am Gradanfang	False
f83r	f83r.3	qotal	olkeedy qotal chkeedy chey daiin chey lchedy qokaiin qotal dar	[olkeedy:?] | [qotal:?] | [chkeedy:?] | trocken in der Mitte des Grades | Grad-/Maßwert III | trocken in der Mitte des Grades | getrocknetes Drogenholz | heiß, Grad III | [qotal:?] | abgemessene Fraktion I	[olkeedy:?] | Rohstoffklasse I, kalt am Gradanfang | [chkeedy:?] | trocken in der Mitte des Grades | Grad-/Maßwert III | trocken in der Mitte des Grades | getrocknetes Drogenholz | heiß, Grad III | Rohstoffklasse I, kalt am Gradanfang | abgemessene Fraktion I	False
f83r	f83r.43	qotal	daiin sheol chedy qotal sar	Grad-/Maßwert III | feuchtes Material | trocken in der Mitte des Grades, abgeschlossen | [qotal:?] | Samenfraktion I	Grad-/Maßwert III | feuchtes Material | trocken in der Mitte des Grades, abgeschlossen | Rohstoffklasse I, kalt am Gradanfang | Samenfraktion I	True
f83r	f83r.6	qokal	schedy chedchy qokal olchedy qokaiin chedy qokeedy lchedy qoky	getrocknete Samen/Saat | [chedchy:?] | heiße Substanz | [olchedy:?] | heiß, Grad III | trocken in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | getrocknetes Drogenholz | heiß am Anfang des Grades	getrocknete Samen/Saat | [chedchy:?] | Rohstoffklasse I, heiß am Gradanfang | [olchedy:?] | heiß, Grad III | trocken in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | getrocknetes Drogenholz | heiß am Anfang des Grades	False
f83v	f83v.1	qotal	poldaky dalol otedy chtair opchedy qotal chedy chepchedy opchey	[poldaky:?] | [dalol:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | [chtair:?] | [opchedy:?] | [qotal:?] | trocken in der Mitte des Grades, abgeschlossen | [chepchedy:?] | [opchey:?]	[poldaky:?] | [dalol:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | [chtair:?] | [opchedy:?] | Rohstoffklasse I, kalt am Gradanfang | trocken in der Mitte des Grades, abgeschlossen | [chepchedy:?] | [opchey:?]	False
f83v	f83v.12	qoal	daiin shckhy qoeeo lldar cheey qoal qokeedy olkar sheedy qokain olal	Grad-/Maßwert III | Arzneikompositum: feucht, Gradanfang | [qoeeo:?] | [lldar:?] | trocken am Ende des Grades | [qoal:?] | heiß am Ende des Grades, abgeschlossen | [olkar:?] | feucht am Ende des Grades, abgeschlossen | heiß, Grad II | Ansatz aus Holzrohstoff, Form I	Grad-/Maßwert III | Arzneikompositum: feucht, Gradanfang | [qoeeo:?] | [lldar:?] | trocken am Ende des Grades | Rohstoffklasse I | heiß am Ende des Grades, abgeschlossen | [olkar:?] | feucht am Ende des Grades, abgeschlossen | heiß, Grad II | Ansatz aus Holzrohstoff, Form I	False
f83v	f83v.13	qokal	qol chey qo lched qolky qokal chedy chedy daiin chckhy cheor ol lal	[qol:?] | trocken in der Mitte des Grades | [qo:?] | [lched:?] | [qolky:?] | heiße Substanz | trocken in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | Grad-/Maßwert III | Arzneikompositum: trocken, Gradanfang | trockener Drogenteil | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Holzrohstoff I	[qol:?] | trocken in der Mitte des Grades | [qo:?] | [lched:?] | [qolky:?] | Rohstoffklasse I, heiß am Gradanfang | trocken in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | Grad-/Maßwert III | Arzneikompositum: trocken, Gradanfang | trockener Drogenteil | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Holzrohstoff I	False
f83v	f83v.15	qokal	qokaiin cheol shey qokeey cheol dal cheeaiin olkeedy qokal chaloly	heiß, Grad III | trockener Drogenstoff | feucht in der Mitte des Grades | heiß am Ende des Grades | trockener Drogenstoff | abgemessene Rohstoffmenge I | [cheeaiin:?] | [olkeedy:?] | heiße Substanz | [chaloly:?]	heiß, Grad III | trockener Drogenstoff | feucht in der Mitte des Grades | heiß am Ende des Grades | trockener Drogenstoff | abgemessene Rohstoffmenge I | [cheeaiin:?] | [olkeedy:?] | Rohstoffklasse I, heiß am Gradanfang | [chaloly:?]	False
f83v	f83v.16	qokal|chal	daiin qokal sheckhey qokeey chal qokeey qokaiin chedy sar al	Grad-/Maßwert III | heiße Substanz | feuchtes Arzneikompositum in der Gradmitte | heiß am Ende des Grades | [chal:?] | heiß am Ende des Grades | heiß, Grad III | trocken in der Mitte des Grades, abgeschlossen | Samenfraktion I | Rohstoffklasse I	Grad-/Maßwert III | Rohstoffklasse I, heiß am Gradanfang | feuchtes Arzneikompositum in der Gradmitte | heiß am Ende des Grades | Rohstoffklasse I, trocken am Gradanfang | heiß am Ende des Grades | heiß, Grad III | trocken in der Mitte des Grades, abgeschlossen | Samenfraktion I | Rohstoffklasse I	True
f83v	f83v.17	cheeal|qokal	qokain cheeal qokaiin sheol qokear cheedy olcheey qokal qokay	heiß, Grad II | [cheeal:?] | heiß, Grad III | feuchtes Material | [qokear:?] | trocken am Ende des Grades, abgeschlossen | [olcheey:?] | heiße Substanz | [qokay:?]	heiß, Grad II | Rohstoffklasse I, trocken am Gradende | heiß, Grad III | feuchtes Material | [qokear:?] | trocken am Ende des Grades, abgeschlossen | [olcheey:?] | Rohstoffklasse I, heiß am Gradanfang | [qokay:?]	False
f83v	f83v.19	qokal	qolchedy qolteedy qokeedy qokal okaiin chear checkhy dal checkhdy	[qolchedy:?] | [qolteedy:?] | heiß am Ende des Grades, abgeschlossen | heiße Substanz | heiß, Grad III, im Ansatzrahmen | trockene Fraktion I | trockenes Arzneikompositum am Gradanfang | abgemessene Rohstoffmenge I | trockenes Arzneikompositum am Gradanfang, abgeschlossen	[qolchedy:?] | [qolteedy:?] | heiß am Ende des Grades, abgeschlossen | Rohstoffklasse I, heiß am Gradanfang | heiß, Grad III, im Ansatzrahmen | trockene Fraktion I | trockenes Arzneikompositum am Gradanfang | abgemessene Rohstoffmenge I | trockenes Arzneikompositum am Gradanfang, abgeschlossen	False
f83v	f83v.2	qotal	dol shedy qokedy shedy qotedar checthedy qokedy qotal chey dar	Materialmaß | feucht in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | feucht in der Mitte des Grades, abgeschlossen | [qotedar:?] | [checthedy:?] | heiß in der Mitte des Grades, abgeschlossen | [qotal:?] | trocken in der Mitte des Grades | abgemessene Fraktion I	Materialmaß | feucht in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | feucht in der Mitte des Grades, abgeschlossen | [qotedar:?] | [checthedy:?] | heiß in der Mitte des Grades, abgeschlossen | Rohstoffklasse I, kalt am Gradanfang | trocken in der Mitte des Grades | abgemessene Fraktion I	False
f83v	f83v.20	cheal	tocthey cheor olol cheol tedy sheckhal sheeckhy cheal	[tocthey:?] | trockener Drogenteil | [olol:?] | trockener Drogenstoff | kalt in der Mitte des Grades, abgeschlossen | [sheckhal:?] | [sheeckhy:?] | [cheal:?]	[tocthey:?] | trockener Drogenteil | [olol:?] | trockener Drogenstoff | kalt in der Mitte des Grades, abgeschlossen | [sheckhal:?] | [sheeckhy:?] | Rohstoffklasse I, trocken in der Gradmitte	False
f83v	f83v.22	qokal	char qokar cheolkain shckhey qokal cheor ols	[char:?] | heiße Drogenfraktion I | [cheolkain:?] | Arzneikompositum: feucht, Gradmitte | heiße Substanz | trockener Drogenteil | [ols:?]	[char:?] | heiße Drogenfraktion I | [cheolkain:?] | Arzneikompositum: feucht, Gradmitte | Rohstoffklasse I, heiß am Gradanfang | trockener Drogenteil | [ols:?]	False
f83v	f83v.29	cheal|tal	ol cheal shedy chey tal shedal dalshdy	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [cheal:?] | feucht in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades | [tal:?] | feuchte abgemessene Rohstoffmenge I in der Gradmitte | [dalshdy:?]	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Rohstoffklasse I, trocken in der Gradmitte | feucht in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades | Rohstoffklasse I, kalt am Gradanfang | feuchte abgemessene Rohstoffmenge I in der Gradmitte | [dalshdy:?]	False
f83v	f83v.30	qokal|otal	qokaiin chedy qokal otal chedy qotals	heiß, Grad III | trocken in der Mitte des Grades, abgeschlossen | heiße Substanz | Ansatz aus kaltem Rohstoff, Form I | trocken in der Mitte des Grades, abgeschlossen | [qotals:?]	heiß, Grad III | trocken in der Mitte des Grades, abgeschlossen | Rohstoffklasse I, heiß am Gradanfang | Rohstoffklasse I im Ansatz, kalt am Gradanfang | trocken in der Mitte des Grades, abgeschlossen | [qotals:?]	False
f83v	f83v.31	qokal	oychey qol qokal chedy qoty	[oychey:?] | [qol:?] | heiße Substanz | trocken in der Mitte des Grades, abgeschlossen | kalt am Anfang des Grades	[oychey:?] | [qol:?] | Rohstoffklasse I, heiß am Gradanfang | trocken in der Mitte des Grades, abgeschlossen | kalt am Anfang des Grades	False
f83v	f83v.32	qokal	qol olain sheol qo qokal sheol	[qol:?] | [olain:?] | feuchtes Material | [qo:?] | heiße Substanz | feuchtes Material	[qol:?] | [olain:?] | feuchtes Material | [qo:?] | Rohstoffklasse I, heiß am Gradanfang | feuchtes Material	False
f83v	f83v.5	qokal	qokal shedy qotain chedy chedol daiin otaiin shedy qokeedy okaiin	heiße Substanz | feucht in der Mitte des Grades, abgeschlossen | kalt im qo-Rahmen, Grad II | trocken in der Mitte des Grades, abgeschlossen | [chedol:?] | Qualitätsgrad III | kalt im Zubereitungsrahmen, Grad III | feucht in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | heiß, Grad III, im Ansatzrahmen	Rohstoffklasse I, heiß am Gradanfang | feucht in der Mitte des Grades, abgeschlossen | kalt im qo-Rahmen, Grad II | trocken in der Mitte des Grades, abgeschlossen | [chedol:?] | Qualitätsgrad III | kalt im Zubereitungsrahmen, Grad III | feucht in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | heiß, Grad III, im Ansatzrahmen	False
f83v	f83v.6	qokal	chedy qoteedy otalshedy sol chl es okeol shedy qokolchedy qokal	trocken in der Mitte des Grades, abgeschlossen | kalt am Ende des Grades, abgeschlossen | [otalshedy:?] | Samenmaterial/Saatgut | [chl:?] | [es:?] | [okeol:?] | feucht in der Mitte des Grades, abgeschlossen | [qokolchedy:?] | heiße Substanz	trocken in der Mitte des Grades, abgeschlossen | kalt am Ende des Grades, abgeschlossen | [otalshedy:?] | Samenmaterial/Saatgut | [chl:?] | [es:?] | [okeol:?] | feucht in der Mitte des Grades, abgeschlossen | [qokolchedy:?] | Rohstoffklasse I, heiß am Gradanfang	False
f83v	f83v.7	qokal	qokeey oteey qokalol chedy dy dol qokal olkshedy qokeedy qokal	heiß am Ende des Grades | kalter Ansatz am Ende des Grades | [qokalol:?] | trocken in der Mitte des Grades, abgeschlossen | [dy:?] | Materialmaß | heiße Substanz | [olkshedy:?] | heiß am Ende des Grades, abgeschlossen | heiße Substanz	heiß am Ende des Grades | kalter Ansatz am Ende des Grades | [qokalol:?] | trocken in der Mitte des Grades, abgeschlossen | [dy:?] | Materialmaß | Rohstoffklasse I, heiß am Gradanfang | [olkshedy:?] | heiß am Ende des Grades, abgeschlossen | Rohstoffklasse I, heiß am Gradanfang	False
f85r1	f85r1.13	qotal	rsheodar qocthy kar okaiin ykeeeody qotal ol s aiin ol daldy shody	[rsheodar:?] | [qocthy:?] | heiße Drogenfraktion I | heiß, Grad III, im Ansatzrahmen | [ykeeeody:?] | [qotal:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [s:?] | Menge III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | abgemessene Rohstoffmenge I, abgeschlossen | [shody:?]	[rsheodar:?] | [qocthy:?] | heiße Drogenfraktion I | heiß, Grad III, im Ansatzrahmen | [ykeeeody:?] | Rohstoffklasse I, kalt am Gradanfang | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [s:?] | Menge III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | abgemessene Rohstoffmenge I, abgeschlossen | [shody:?]	False
f85r1	f85r1.15	okal	qokeeodaiin chey okaiin okal al dl sheokey cheokaiin ol keeo dal olky	[qokeeodaiin:?] | trocken in der Mitte des Grades | heiß, Grad III, im Ansatzrahmen | Ansatz aus heißem Rohstoff, Form I | Rohstoffklasse I | [dl:?] | feucht angesetzte heiße Zubereitung in der Gradmitte | [cheokaiin:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [keeo:?] | abgemessene Rohstoffmenge I | [olky:?]	[qokeeodaiin:?] | trocken in der Mitte des Grades | heiß, Grad III, im Ansatzrahmen | Rohstoffklasse I im Ansatz, heiß am Gradanfang | Rohstoffklasse I | [dl:?] | feucht angesetzte heiße Zubereitung in der Gradmitte | [cheokaiin:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [keeo:?] | abgemessene Rohstoffmenge I | [olky:?]	False
