edition	model	paragraph	position	form	meaning	role	raw_line	action_patient	action_patient_form	action_rule	action_debts	L_patient	L_debts	R_patient	R_debts	row_status
RF1b	N	f17v|f17v.1-f17v.23	f17v.13:3	chol	trocken	STATE	ykeor chal chol cthol chkor sheol					f17v.13:4		f17v.13:4		recorded
RF1b	N	f17v|f17v.1-f17v.23	f17v.16:2	chol	trocken	STATE	okcheol chol okeol cthol otcheolog					f17v.16:3		f17v.16:3		recorded
RF1b	N	f17v|f17v.1-f17v.23	f17v.18:4	chol	trocken	STATE	otor cheeor ol chol dor chr oreees					f17v.18:2		f17v.18:2		recorded
RF1b	N	f17v|f17v.1-f17v.23	f17v.20:4	chol	trocken	STATE	ykeey okeey cheor chol sho odaiin					f17v.20:3		f17v.20:3		recorded
RF1b	C	f17v|f17v.1-f17v.23	f17v.5:2	chol	trockne	ACTION	ychol chol dolcheey tchol dar ckhy	f17v.5:4	tchol	LOCAL_RIGHT	UNREAD_BETWEEN:f17v.5:3	f17v.5:4	UNREAD_BETWEEN:f17v.5:3	f17v.5:4	UNREAD_BETWEEN:f17v.5:3	recorded
RF1b	C	f17v|f17v.1-f17v.23	f17v.11:4	chol	trockne	ACTION	qokcheo qokoiir ctheol chol	f17v.10:4	okol	PARAGRAPH_CARRY	UNREAD_BETWEEN:f17v.10:5;UNREAD_BETWEEN:f17v.11:1;UNREAD_BETWEEN:f17v.11:2;UNREAD_BETWEEN:f17v.11:3;IMPLICIT_SUBJECT_CONTINUATION	f17v.10:4	UNREAD_BETWEEN:f17v.10:5;UNREAD_BETWEEN:f17v.11:1;UNREAD_BETWEEN:f17v.11:2;UNREAD_BETWEEN:f17v.11:3;IMPLICIT_SUBJECT_CONTINUATION	f17v.10:4	UNREAD_BETWEEN:f17v.10:5;UNREAD_BETWEEN:f17v.11:1;UNREAD_BETWEEN:f17v.11:2;UNREAD_BETWEEN:f17v.11:3;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	C	f17v|f17v.1-f17v.23	f17v.13:3	chol	trockne	ACTION	ykeor chal chol cthol chkor sheol	f17v.13:4	cthol	LOCAL_RIGHT		f17v.13:4		f17v.13:4		recorded
RF1b	C	f17v|f17v.1-f17v.23	f17v.16:2	chol	trockne	ACTION	okcheol chol okeol cthol otcheolog	f17v.16:3	okeol	LOCAL_RIGHT		f17v.16:3		f17v.16:3		recorded
RF1b	C	f17v|f17v.1-f17v.23	f17v.18:4	chol	trockne	ACTION	otor cheeor ol chol dor chr oreees	f17v.18:2	cheeor	LOCAL_LEFT		f17v.18:2		f17v.18:2		recorded
RF1b	C	f17v|f17v.1-f17v.23	f17v.20:4	chol	trockne	ACTION	ykeey okeey cheor chol sho odaiin	f17v.20:3	cheor	LOCAL_LEFT		f17v.20:3		f17v.20:3		recorded
RF1b	T	f17v|f17v.1-f17v.23	f17v.5:2	chol	trocken	STATE	ychol chol dolcheey tchol dar ckhy					f17v.5:4	UNREAD_BETWEEN:f17v.5:3	f17v.5:4	UNREAD_BETWEEN:f17v.5:3	recorded
RF1b	T	f17v|f17v.1-f17v.23	f17v.11:4	chol	trocken	STATE	qokcheo qokoiir ctheol chol						MISSING_MATERIAL_BINDING		MISSING_MATERIAL_BINDING	recorded
RF1b	T	f17v|f17v.1-f17v.23	f17v.13:3	chol	trocken	STATE	ykeor chal chol cthol chkor sheol					f17v.13:4		f17v.13:4		recorded
RF1b	T	f17v|f17v.1-f17v.23	f17v.16:2	chol	trocken	STATE	okcheol chol okeol cthol otcheolog					f17v.16:3		f17v.16:3		recorded
RF1b	T	f17v|f17v.1-f17v.23	f17v.18:4	chol	trocken	STATE	otor cheeor ol chol dor chr oreees					f17v.18:2		f17v.18:2		recorded
RF1b	T	f17v|f17v.1-f17v.23	f17v.20:4	chol	trocken	STATE	ykeey okeey cheor chol sho odaiin					f17v.20:3		f17v.20:3		recorded
RF1b	CT	f17v|f17v.1-f17v.23	f17v.5:2	chol	trockne	ACTION	ychol chol dolcheey tchol dar ckhy	f17v.5:4	tchol	LOCAL_RIGHT	UNREAD_BETWEEN:f17v.5:3	f17v.5:4	UNREAD_BETWEEN:f17v.5:3	f17v.5:4	UNREAD_BETWEEN:f17v.5:3	recorded
RF1b	CT	f17v|f17v.1-f17v.23	f17v.11:4	chol	trockne	ACTION	qokcheo qokoiir ctheol chol	f17v.10:4	okol	PARAGRAPH_CARRY	UNREAD_BETWEEN:f17v.10:5;UNREAD_BETWEEN:f17v.11:1;UNREAD_BETWEEN:f17v.11:2;UNREAD_BETWEEN:f17v.11:3;IMPLICIT_SUBJECT_CONTINUATION	f17v.10:4	UNREAD_BETWEEN:f17v.10:5;UNREAD_BETWEEN:f17v.11:1;UNREAD_BETWEEN:f17v.11:2;UNREAD_BETWEEN:f17v.11:3;IMPLICIT_SUBJECT_CONTINUATION	f17v.10:4	UNREAD_BETWEEN:f17v.10:5;UNREAD_BETWEEN:f17v.11:1;UNREAD_BETWEEN:f17v.11:2;UNREAD_BETWEEN:f17v.11:3;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	CT	f17v|f17v.1-f17v.23	f17v.13:3	chol	trockne	ACTION	ykeor chal chol cthol chkor sheol	f17v.13:4	cthol	LOCAL_RIGHT		f17v.13:4		f17v.13:4		recorded
RF1b	CT	f17v|f17v.1-f17v.23	f17v.16:2	chol	trockne	ACTION	okcheol chol okeol cthol otcheolog	f17v.16:3	okeol	LOCAL_RIGHT		f17v.16:3		f17v.16:3		recorded
RF1b	CT	f17v|f17v.1-f17v.23	f17v.18:4	chol	trockne	ACTION	otor cheeor ol chol dor chr oreees	f17v.18:2	cheeor	LOCAL_LEFT		f17v.18:2		f17v.18:2		recorded
RF1b	CT	f17v|f17v.1-f17v.23	f17v.20:4	chol	trockne	ACTION	ykeey okeey cheor chol sho odaiin	f17v.20:3	cheor	LOCAL_LEFT		f17v.20:3		f17v.20:3		recorded
RF1b	N	f19v|f19v.8-f19v.14	f19v.9:5	chol	trocken	STATE	ychor oky chor ytal chol okyddor					f19v.9:3	UNREAD_BETWEEN:f19v.9:4	f19v.9:3	UNREAD_BETWEEN:f19v.9:4	recorded
RF1b	N	f19v|f19v.8-f19v.14	f19v.13:3	oty	kühl	STATE	yees @222;kchol oty ytor ytar ytchor ytaiin					f19v.13:7	UNREAD_BETWEEN:f19v.13:4;UNREAD_BETWEEN:f19v.13:6	f19v.13:7	UNREAD_BETWEEN:f19v.13:4;UNREAD_BETWEEN:f19v.13:6	recorded
RF1b	C	f19v|f19v.8-f19v.14	f19v.9:5	chol	trockne	ACTION	ychor oky chor ytal chol okyddor	f19v.9:3	chor	LOCAL_LEFT	UNREAD_BETWEEN:f19v.9:4	f19v.9:3	UNREAD_BETWEEN:f19v.9:4	f19v.9:3	UNREAD_BETWEEN:f19v.9:4	recorded
RF1b	C	f19v|f19v.8-f19v.14	f19v.13:3	oty	kühl	STATE	yees @222;kchol oty ytor ytar ytchor ytaiin					f19v.13:7	UNREAD_BETWEEN:f19v.13:4;UNREAD_BETWEEN:f19v.13:6	f19v.13:7	UNREAD_BETWEEN:f19v.13:4;UNREAD_BETWEEN:f19v.13:6	recorded
RF1b	T	f19v|f19v.8-f19v.14	f19v.9:5	chol	trocken	STATE	ychor oky chor ytal chol okyddor					f19v.9:3	UNREAD_BETWEEN:f19v.9:4	f19v.9:3	UNREAD_BETWEEN:f19v.9:4	recorded
RF1b	T	f19v|f19v.8-f19v.14	f19v.13:3	oty	kühle	ACTION	yees @222;kchol oty ytor ytar ytchor ytaiin	f19v.13:7	ytaiin	LOCAL_RIGHT	UNREAD_BETWEEN:f19v.13:4;UNREAD_BETWEEN:f19v.13:6	f19v.13:7	UNREAD_BETWEEN:f19v.13:4;UNREAD_BETWEEN:f19v.13:6	f19v.13:7	UNREAD_BETWEEN:f19v.13:4;UNREAD_BETWEEN:f19v.13:6	recorded
RF1b	CT	f19v|f19v.8-f19v.14	f19v.9:5	chol	trockne	ACTION	ychor oky chor ytal chol okyddor	f19v.9:3	chor	LOCAL_LEFT	UNREAD_BETWEEN:f19v.9:4	f19v.9:3	UNREAD_BETWEEN:f19v.9:4	f19v.9:3	UNREAD_BETWEEN:f19v.9:4	recorded
RF1b	CT	f19v|f19v.8-f19v.14	f19v.13:3	oty	kühle	ACTION	yees @222;kchol oty ytor ytar ytchor ytaiin	f19v.13:7	ytaiin	LOCAL_RIGHT	UNREAD_BETWEEN:f19v.13:4;UNREAD_BETWEEN:f19v.13:6	f19v.13:7	UNREAD_BETWEEN:f19v.13:4;UNREAD_BETWEEN:f19v.13:6	f19v.13:7	UNREAD_BETWEEN:f19v.13:4;UNREAD_BETWEEN:f19v.13:6	recorded
RF1b	N	f22v|f22v.6-f22v.16	f22v.9:3	chol	trocken	STATE	okshor shody chol tchol otaiin daiin					f22v.9:2		f22v.9:2		recorded
RF1b	N	f22v|f22v.6-f22v.16	f22v.11:2	oty	kühl	STATE	sokaiin oty dy						MISSING_MATERIAL_BINDING		MISSING_MATERIAL_BINDING	recorded
RF1b	C	f22v|f22v.6-f22v.16	f22v.9:3	chol	trockne	ACTION	okshor shody chol tchol otaiin daiin	f22v.9:2	shody	LOCAL_LEFT		f22v.9:2		f22v.9:2		recorded
RF1b	C	f22v|f22v.6-f22v.16	f22v.11:2	oty	kühl	STATE	sokaiin oty dy						MISSING_MATERIAL_BINDING		MISSING_MATERIAL_BINDING	recorded
RF1b	T	f22v|f22v.6-f22v.16	f22v.9:3	chol	trocken	STATE	okshor shody chol tchol otaiin daiin					f22v.9:2		f22v.9:2		recorded
RF1b	T	f22v|f22v.6-f22v.16	f22v.11:2	oty	kühle	ACTION	sokaiin oty dy	f22v.9:5	otaiin	PARAGRAPH_CARRY	UNREAD_BETWEEN:f22v.10:5;UNREAD_BETWEEN:f22v.11:1;IMPLICIT_SUBJECT_CONTINUATION	f22v.9:5	UNREAD_BETWEEN:f22v.10:5;UNREAD_BETWEEN:f22v.11:1;IMPLICIT_SUBJECT_CONTINUATION	f22v.9:5	UNREAD_BETWEEN:f22v.10:5;UNREAD_BETWEEN:f22v.11:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	CT	f22v|f22v.6-f22v.16	f22v.9:3	chol	trockne	ACTION	okshor shody chol tchol otaiin daiin	f22v.9:2	shody	LOCAL_LEFT		f22v.9:2		f22v.9:2		recorded
RF1b	CT	f22v|f22v.6-f22v.16	f22v.11:2	oty	kühle	ACTION	sokaiin oty dy	f22v.9:5	otaiin	PARAGRAPH_CARRY	UNREAD_BETWEEN:f22v.10:5;UNREAD_BETWEEN:f22v.11:1;IMPLICIT_SUBJECT_CONTINUATION	f22v.9:5	UNREAD_BETWEEN:f22v.10:5;UNREAD_BETWEEN:f22v.11:1;IMPLICIT_SUBJECT_CONTINUATION	f22v.9:5	UNREAD_BETWEEN:f22v.10:5;UNREAD_BETWEEN:f22v.11:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	N	f23r|f23r.4-f23r.5	f23r.5:4	chol	trocken	STATE	ychor qokchol yt@221;m chol dair chol ar ol ol dol dain					f23r.5:2	UNREAD_BETWEEN:f23r.5:3	f23r.5:2	UNREAD_BETWEEN:f23r.5:3	recorded
RF1b	N	f23r|f23r.4-f23r.5	f23r.5:6	chol	trocken	STATE	ychor qokchol yt@221;m chol dair chol ar ol ol dol dain					f23r.5:2	UNREAD_BETWEEN:f23r.5:3	f23r.5:2	UNREAD_BETWEEN:f23r.5:3	recorded
RF1b	C	f23r|f23r.4-f23r.5	f23r.5:4	chol	trockne	ACTION	ychor qokchol yt@221;m chol dair chol ar ol ol dol dain	f23r.5:2	qokchol	LOCAL_LEFT	UNREAD_BETWEEN:f23r.5:3	f23r.5:2	UNREAD_BETWEEN:f23r.5:3	f23r.5:2	UNREAD_BETWEEN:f23r.5:3	recorded
RF1b	C	f23r|f23r.4-f23r.5	f23r.5:6	chol	trockne	ACTION	ychor qokchol yt@221;m chol dair chol ar ol ol dol dain	f23r.5:2	qokchol	LOCAL_LEFT	UNREAD_BETWEEN:f23r.5:3	f23r.5:2	UNREAD_BETWEEN:f23r.5:3	f23r.5:2	UNREAD_BETWEEN:f23r.5:3	recorded
RF1b	T	f23r|f23r.4-f23r.5	f23r.5:4	chol	trocken	STATE	ychor qokchol yt@221;m chol dair chol ar ol ol dol dain					f23r.5:2	UNREAD_BETWEEN:f23r.5:3	f23r.5:2	UNREAD_BETWEEN:f23r.5:3	recorded
RF1b	T	f23r|f23r.4-f23r.5	f23r.5:6	chol	trocken	STATE	ychor qokchol yt@221;m chol dair chol ar ol ol dol dain					f23r.5:2	UNREAD_BETWEEN:f23r.5:3	f23r.5:2	UNREAD_BETWEEN:f23r.5:3	recorded
RF1b	CT	f23r|f23r.4-f23r.5	f23r.5:4	chol	trockne	ACTION	ychor qokchol yt@221;m chol dair chol ar ol ol dol dain	f23r.5:2	qokchol	LOCAL_LEFT	UNREAD_BETWEEN:f23r.5:3	f23r.5:2	UNREAD_BETWEEN:f23r.5:3	f23r.5:2	UNREAD_BETWEEN:f23r.5:3	recorded
RF1b	CT	f23r|f23r.4-f23r.5	f23r.5:6	chol	trockne	ACTION	ychor qokchol yt@221;m chol dair chol ar ol ol dol dain	f23r.5:2	qokchol	LOCAL_LEFT	UNREAD_BETWEEN:f23r.5:3	f23r.5:2	UNREAD_BETWEEN:f23r.5:3	f23r.5:2	UNREAD_BETWEEN:f23r.5:3	recorded
RF1b	N	f24r|f24r.1-f24r.20	f24r.18:2	chol	trocken	STATE	ycheol chol daiin chol s						MISSING_MATERIAL_BINDING		MISSING_MATERIAL_BINDING	recorded
RF1b	N	f24r|f24r.1-f24r.20	f24r.18:4	chol	trocken	STATE	ycheol chol daiin chol s						MISSING_MATERIAL_BINDING		MISSING_MATERIAL_BINDING	recorded
RF1b	N	f24r|f24r.1-f24r.20	f24r.19:3	chol	trocken	STATE	yol kol chol shom otacphy						MISSING_MATERIAL_BINDING		MISSING_MATERIAL_BINDING	recorded
RF1b	C	f24r|f24r.1-f24r.20	f24r.18:2	chol	trockne	ACTION	ycheol chol daiin chol s	f24r.17:4	cthom	PARAGRAPH_CARRY	IMPLICIT_SUBJECT_CONTINUATION	f24r.17:4	IMPLICIT_SUBJECT_CONTINUATION	f24r.17:4	IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	C	f24r|f24r.1-f24r.20	f24r.18:4	chol	trockne	ACTION	ycheol chol daiin chol s	f24r.17:4	cthom	PARAGRAPH_CARRY	IMPLICIT_SUBJECT_CONTINUATION	f24r.17:4	IMPLICIT_SUBJECT_CONTINUATION	f24r.17:4	IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	C	f24r|f24r.1-f24r.20	f24r.19:3	chol	trockne	ACTION	yol kol chol shom otacphy	f24r.17:4	cthom	PARAGRAPH_CARRY	UNREAD_BETWEEN:f24r.19:1;UNREAD_BETWEEN:f24r.19:2;IMPLICIT_SUBJECT_CONTINUATION	f24r.17:4	UNREAD_BETWEEN:f24r.19:1;UNREAD_BETWEEN:f24r.19:2;IMPLICIT_SUBJECT_CONTINUATION	f24r.17:4	UNREAD_BETWEEN:f24r.19:1;UNREAD_BETWEEN:f24r.19:2;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	T	f24r|f24r.1-f24r.20	f24r.18:2	chol	trocken	STATE	ycheol chol daiin chol s						MISSING_MATERIAL_BINDING		MISSING_MATERIAL_BINDING	recorded
RF1b	T	f24r|f24r.1-f24r.20	f24r.18:4	chol	trocken	STATE	ycheol chol daiin chol s						MISSING_MATERIAL_BINDING		MISSING_MATERIAL_BINDING	recorded
RF1b	T	f24r|f24r.1-f24r.20	f24r.19:3	chol	trocken	STATE	yol kol chol shom otacphy						MISSING_MATERIAL_BINDING		MISSING_MATERIAL_BINDING	recorded
RF1b	CT	f24r|f24r.1-f24r.20	f24r.18:2	chol	trockne	ACTION	ycheol chol daiin chol s	f24r.17:4	cthom	PARAGRAPH_CARRY	IMPLICIT_SUBJECT_CONTINUATION	f24r.17:4	IMPLICIT_SUBJECT_CONTINUATION	f24r.17:4	IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	CT	f24r|f24r.1-f24r.20	f24r.18:4	chol	trockne	ACTION	ycheol chol daiin chol s	f24r.17:4	cthom	PARAGRAPH_CARRY	IMPLICIT_SUBJECT_CONTINUATION	f24r.17:4	IMPLICIT_SUBJECT_CONTINUATION	f24r.17:4	IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	CT	f24r|f24r.1-f24r.20	f24r.19:3	chol	trockne	ACTION	yol kol chol shom otacphy	f24r.17:4	cthom	PARAGRAPH_CARRY	UNREAD_BETWEEN:f24r.19:1;UNREAD_BETWEEN:f24r.19:2;IMPLICIT_SUBJECT_CONTINUATION	f24r.17:4	UNREAD_BETWEEN:f24r.19:1;UNREAD_BETWEEN:f24r.19:2;IMPLICIT_SUBJECT_CONTINUATION	f24r.17:4	UNREAD_BETWEEN:f24r.19:1;UNREAD_BETWEEN:f24r.19:2;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	N	f45v|f45v.5-f45v.11	f45v.5:5	oty	kühl	STATE	qotol choiin okchar dar oty shoto dol py otytam					f45v.5:1	UNREAD_BETWEEN:f45v.5:2;UNREAD_BETWEEN:f45v.5:3	f45v.5:1	UNREAD_BETWEEN:f45v.5:2;UNREAD_BETWEEN:f45v.5:3	recorded
RF1b	N	f45v|f45v.5-f45v.11	f45v.9:3	chol	trocken	STATE	ychor cthy chol qokom sy sa okchom					f45v.9:2		f45v.9:2		recorded
RF1b	C	f45v|f45v.5-f45v.11	f45v.5:5	oty	kühl	STATE	qotol choiin okchar dar oty shoto dol py otytam					f45v.5:1	UNREAD_BETWEEN:f45v.5:2;UNREAD_BETWEEN:f45v.5:3	f45v.5:1	UNREAD_BETWEEN:f45v.5:2;UNREAD_BETWEEN:f45v.5:3	recorded
RF1b	C	f45v|f45v.5-f45v.11	f45v.9:3	chol	trockne	ACTION	ychor cthy chol qokom sy sa okchom	f45v.9:2	cthy	LOCAL_LEFT		f45v.9:2		f45v.9:2		recorded
RF1b	T	f45v|f45v.5-f45v.11	f45v.5:5	oty	kühle	ACTION	qotol choiin okchar dar oty shoto dol py otytam	f45v.5:1	qotol	LOCAL_LEFT	UNREAD_BETWEEN:f45v.5:2;UNREAD_BETWEEN:f45v.5:3	f45v.5:1	UNREAD_BETWEEN:f45v.5:2;UNREAD_BETWEEN:f45v.5:3	f45v.5:1	UNREAD_BETWEEN:f45v.5:2;UNREAD_BETWEEN:f45v.5:3	recorded
RF1b	T	f45v|f45v.5-f45v.11	f45v.9:3	chol	trocken	STATE	ychor cthy chol qokom sy sa okchom					f45v.9:2		f45v.9:2		recorded
RF1b	CT	f45v|f45v.5-f45v.11	f45v.5:5	oty	kühle	ACTION	qotol choiin okchar dar oty shoto dol py otytam	f45v.5:1	qotol	LOCAL_LEFT	UNREAD_BETWEEN:f45v.5:2;UNREAD_BETWEEN:f45v.5:3	f45v.5:1	UNREAD_BETWEEN:f45v.5:2;UNREAD_BETWEEN:f45v.5:3	f45v.5:1	UNREAD_BETWEEN:f45v.5:2;UNREAD_BETWEEN:f45v.5:3	recorded
RF1b	CT	f45v|f45v.5-f45v.11	f45v.9:3	chol	trockne	ACTION	ychor cthy chol qokom sy sa okchom	f45v.9:2	cthy	LOCAL_LEFT		f45v.9:2		f45v.9:2		recorded
RF1b	N	f86v5|f86v5.18-f86v5.25	f86v5.19:6	oty	kühl	STATE	ycheeytydaiin ykeeo chey shckhy shoky oty oty otain olkeedy						MISSING_MATERIAL_BINDING	f86v5.18:8	ASSUMED_RESULT_OR_PROCESS_CONDITION:f86v5.19:3;UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.18:11;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;IMPLICIT_SUBJECT_CONTINUATION;UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.18:11;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;UNREAD_BETWEEN:f86v5.19:4;UNREAD_BETWEEN:f86v5.19:5	recorded
RF1b	N	f86v5|f86v5.18-f86v5.25	f86v5.19:7	oty	kühl	STATE	ycheeytydaiin ykeeo chey shckhy shoky oty oty otain olkeedy						MISSING_MATERIAL_BINDING	f86v5.18:8	ASSUMED_RESULT_OR_PROCESS_CONDITION:f86v5.19:3;UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.18:11;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;IMPLICIT_SUBJECT_CONTINUATION;UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.18:11;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;UNREAD_BETWEEN:f86v5.19:4;UNREAD_BETWEEN:f86v5.19:5	recorded
RF1b	C	f86v5|f86v5.18-f86v5.25	f86v5.19:6	oty	kühl	STATE	ycheeytydaiin ykeeo chey shckhy shoky oty oty otain olkeedy						MISSING_MATERIAL_BINDING	f86v5.18:8	ASSUMED_RESULT_OR_PROCESS_CONDITION:f86v5.19:3;UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.18:11;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;IMPLICIT_SUBJECT_CONTINUATION;UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.18:11;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;UNREAD_BETWEEN:f86v5.19:4;UNREAD_BETWEEN:f86v5.19:5	recorded
RF1b	C	f86v5|f86v5.18-f86v5.25	f86v5.19:7	oty	kühl	STATE	ycheeytydaiin ykeeo chey shckhy shoky oty oty otain olkeedy						MISSING_MATERIAL_BINDING	f86v5.18:8	ASSUMED_RESULT_OR_PROCESS_CONDITION:f86v5.19:3;UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.18:11;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;IMPLICIT_SUBJECT_CONTINUATION;UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.18:11;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;UNREAD_BETWEEN:f86v5.19:4;UNREAD_BETWEEN:f86v5.19:5	recorded
RF1b	T	f86v5|f86v5.18-f86v5.25	f86v5.19:6	oty	kühle	ACTION	ycheeytydaiin ykeeo chey shckhy shoky oty oty otain olkeedy	f86v5.18:8	ody	PARAGRAPH_CARRY	UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.18:11;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;UNREAD_BETWEEN:f86v5.19:4;UNREAD_BETWEEN:f86v5.19:5;IMPLICIT_SUBJECT_CONTINUATION	f86v5.18:8	UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.18:11;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;UNREAD_BETWEEN:f86v5.19:4;UNREAD_BETWEEN:f86v5.19:5;IMPLICIT_SUBJECT_CONTINUATION	f86v5.18:8	UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.18:11;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;UNREAD_BETWEEN:f86v5.19:4;UNREAD_BETWEEN:f86v5.19:5;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	T	f86v5|f86v5.18-f86v5.25	f86v5.19:7	oty	kühle	ACTION	ycheeytydaiin ykeeo chey shckhy shoky oty oty otain olkeedy	f86v5.18:8	ody	PARAGRAPH_CARRY	UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.18:11;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;UNREAD_BETWEEN:f86v5.19:4;UNREAD_BETWEEN:f86v5.19:5;IMPLICIT_SUBJECT_CONTINUATION	f86v5.18:8	UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.18:11;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;UNREAD_BETWEEN:f86v5.19:4;UNREAD_BETWEEN:f86v5.19:5;IMPLICIT_SUBJECT_CONTINUATION	f86v5.18:8	UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.18:11;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;UNREAD_BETWEEN:f86v5.19:4;UNREAD_BETWEEN:f86v5.19:5;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	CT	f86v5|f86v5.18-f86v5.25	f86v5.19:6	oty	kühle	ACTION	ycheeytydaiin ykeeo chey shckhy shoky oty oty otain olkeedy	f86v5.18:8	ody	PARAGRAPH_CARRY	UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.18:11;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;UNREAD_BETWEEN:f86v5.19:4;UNREAD_BETWEEN:f86v5.19:5;IMPLICIT_SUBJECT_CONTINUATION	f86v5.18:8	UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.18:11;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;UNREAD_BETWEEN:f86v5.19:4;UNREAD_BETWEEN:f86v5.19:5;IMPLICIT_SUBJECT_CONTINUATION	f86v5.18:8	UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.18:11;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;UNREAD_BETWEEN:f86v5.19:4;UNREAD_BETWEEN:f86v5.19:5;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	CT	f86v5|f86v5.18-f86v5.25	f86v5.19:7	oty	kühle	ACTION	ycheeytydaiin ykeeo chey shckhy shoky oty oty otain olkeedy	f86v5.18:8	ody	PARAGRAPH_CARRY	UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.18:11;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;UNREAD_BETWEEN:f86v5.19:4;UNREAD_BETWEEN:f86v5.19:5;IMPLICIT_SUBJECT_CONTINUATION	f86v5.18:8	UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.18:11;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;UNREAD_BETWEEN:f86v5.19:4;UNREAD_BETWEEN:f86v5.19:5;IMPLICIT_SUBJECT_CONTINUATION	f86v5.18:8	UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.18:11;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;UNREAD_BETWEEN:f86v5.19:4;UNREAD_BETWEEN:f86v5.19:5;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	N	f93r|f93r.1-f93r.32	f93r.2:3	chol	trocken	STATE	ycham s chol chotom cthodar sheo s oteodal s ofchoshy cthoshol					f93r.2:6	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5	f93r.2:6	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5	recorded
RF1b	N	f93r|f93r.1-f93r.32	f93r.6:6	chol	trocken	STATE	tor otor s cho s chol sheoees					f93r.6:2		f93r.6:2		recorded
