edition	model	attachment	paragraph	locus	mention	form	kind	axis	value	scope	patient	patient_form	phase	rule	debts	row_status
ZL3b	N	L	f22v|f22v.6-f22v.16	f22v.8	f22v.8:3	qokol	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f22v.8:3	qokol	0	NOMINAL_INPUT		recorded
ZL3b	N	L	f22v|f22v.6-f22v.16	f22v.9	f22v.9:2	shody	PROCESSED_NOMINAL	moisture	wet	PHYSICAL	f22v.9:2	shody	0	NOMINAL_INPUT		recorded
ZL3b	N	L	f22v|f22v.6-f22v.16	f22v.9	f22v.9:3	chol	STANDALONE	moisture	dry	PHYSICAL	f22v.9:2	shody	0	LOCAL_LEFT		recorded
ZL3b	N	L	f22v|f22v.6-f22v.16	f22v.9	f22v.9:4	tchol	PROCESSED_NOMINAL	moisture	dry	PHYSICAL	f22v.9:4	tchol	0	NOMINAL_INPUT		recorded
ZL3b	N	L	f22v|f22v.6-f22v.16	f22v.9	f22v.9:5	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f22v.9:5	otaiin	0	NOMINAL_INPUT		recorded
ZL3b	N	L	f22v|f22v.6-f22v.16	f22v.11	f22v.11:2	oty	STANDALONE	thermal	cold	PHYSICAL			0	MISSING	MISSING_MATERIAL_BINDING	recorded
ZL3b	N	L	f22v|f22v.6-f22v.16	f22v.14	f22v.14:3	shol	STANDALONE	moisture	wet	PHYSICAL			0	MISSING	MISSING_MATERIAL_BINDING	recorded
ZL3b	N	R	f22v|f22v.6-f22v.16	f22v.6	f22v.6:2	shy	STANDALONE	moisture	wet	PHYSICAL	f22v.6:3	tchor	0	LOCAL_RIGHT		recorded
ZL3b	N	R	f22v|f22v.6-f22v.16	f22v.6	f22v.6:4	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f22v.6:4	otaiin	0	NOMINAL_INPUT		recorded
ZL3b	N	R	f22v|f22v.6-f22v.16	f22v.7	f22v.7:3	qokchol	BARE_NOMINAL	moisture	dry	CONSTITUTION	f22v.7:3	qokchol	0	NOMINAL_INPUT		recorded
ZL3b	N	R	f22v|f22v.6-f22v.16	f22v.7	f22v.7:3	qokchol	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f22v.7:3	qokchol	0	NOMINAL_INPUT		recorded
ZL3b	N	R	f22v|f22v.6-f22v.16	f22v.8	f22v.8:3	qokol	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f22v.8:3	qokol	0	NOMINAL_INPUT		recorded
ZL3b	N	R	f22v|f22v.6-f22v.16	f22v.9	f22v.9:2	shody	PROCESSED_NOMINAL	moisture	wet	PHYSICAL	f22v.9:2	shody	0	NOMINAL_INPUT		recorded
ZL3b	N	R	f22v|f22v.6-f22v.16	f22v.9	f22v.9:3	chol	STANDALONE	moisture	dry	PHYSICAL	f22v.9:2	shody	0	LOCAL_LEFT		recorded
ZL3b	N	R	f22v|f22v.6-f22v.16	f22v.9	f22v.9:4	tchol	PROCESSED_NOMINAL	moisture	dry	PHYSICAL	f22v.9:4	tchol	0	NOMINAL_INPUT		recorded
ZL3b	N	R	f22v|f22v.6-f22v.16	f22v.9	f22v.9:5	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f22v.9:5	otaiin	0	NOMINAL_INPUT		recorded
ZL3b	N	R	f22v|f22v.6-f22v.16	f22v.11	f22v.11:2	oty	STANDALONE	thermal	cold	PHYSICAL			0	MISSING	MISSING_MATERIAL_BINDING	recorded
ZL3b	N	R	f22v|f22v.6-f22v.16	f22v.14	f22v.14:3	shol	STANDALONE	moisture	wet	PHYSICAL			0	MISSING	MISSING_MATERIAL_BINDING	recorded
ZL3b	C	L	f22v|f22v.6-f22v.16	f22v.6	f22v.6:2	shy	STANDALONE	moisture	wet	PHYSICAL	f22v.6:3	tchor	0	LOCAL_RIGHT		recorded
ZL3b	C	L	f22v|f22v.6-f22v.16	f22v.6	f22v.6:4	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f22v.6:4	otaiin	0	NOMINAL_INPUT		recorded
ZL3b	C	L	f22v|f22v.6-f22v.16	f22v.7	f22v.7:3	qokchol	BARE_NOMINAL	moisture	dry	CONSTITUTION	f22v.7:3	qokchol	0	NOMINAL_INPUT		recorded
ZL3b	C	L	f22v|f22v.6-f22v.16	f22v.7	f22v.7:3	qokchol	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f22v.7:3	qokchol	0	NOMINAL_INPUT		recorded
ZL3b	C	L	f22v|f22v.6-f22v.16	f22v.8	f22v.8:3	qokol	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f22v.8:3	qokol	0	NOMINAL_INPUT		recorded
ZL3b	C	L	f22v|f22v.6-f22v.16	f22v.9	f22v.9:2	shody	PROCESSED_NOMINAL	moisture	wet	PHYSICAL	f22v.9:2	shody	0	NOMINAL_INPUT		recorded
ZL3b	C	L	f22v|f22v.6-f22v.16	f22v.9	f22v.9:3	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f22v.9:2	shody	1	REGISTERED_ACTION_RESULT		recorded
ZL3b	C	L	f22v|f22v.6-f22v.16	f22v.9	f22v.9:4	tchol	PROCESSED_NOMINAL	moisture	dry	PHYSICAL	f22v.9:4	tchol	0	NOMINAL_INPUT		recorded
ZL3b	C	L	f22v|f22v.6-f22v.16	f22v.9	f22v.9:5	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f22v.9:5	otaiin	0	NOMINAL_INPUT		recorded
ZL3b	C	L	f22v|f22v.6-f22v.16	f22v.11	f22v.11:2	oty	STANDALONE	thermal	cold	PHYSICAL			0	MISSING	MISSING_MATERIAL_BINDING	recorded
ZL3b	C	L	f22v|f22v.6-f22v.16	f22v.14	f22v.14:3	shol	STANDALONE	moisture	wet	PHYSICAL			0	MISSING	MISSING_MATERIAL_BINDING	recorded
ZL3b	C	R	f22v|f22v.6-f22v.16	f22v.6	f22v.6:2	shy	STANDALONE	moisture	wet	PHYSICAL	f22v.6:3	tchor	0	LOCAL_RIGHT		recorded
ZL3b	C	R	f22v|f22v.6-f22v.16	f22v.6	f22v.6:4	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f22v.6:4	otaiin	0	NOMINAL_INPUT		recorded
ZL3b	C	R	f22v|f22v.6-f22v.16	f22v.7	f22v.7:3	qokchol	BARE_NOMINAL	moisture	dry	CONSTITUTION	f22v.7:3	qokchol	0	NOMINAL_INPUT		recorded
ZL3b	C	R	f22v|f22v.6-f22v.16	f22v.7	f22v.7:3	qokchol	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f22v.7:3	qokchol	0	NOMINAL_INPUT		recorded
ZL3b	C	R	f22v|f22v.6-f22v.16	f22v.8	f22v.8:3	qokol	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f22v.8:3	qokol	0	NOMINAL_INPUT		recorded
ZL3b	C	R	f22v|f22v.6-f22v.16	f22v.9	f22v.9:2	shody	PROCESSED_NOMINAL	moisture	wet	PHYSICAL	f22v.9:2	shody	0	NOMINAL_INPUT		recorded
ZL3b	C	R	f22v|f22v.6-f22v.16	f22v.9	f22v.9:3	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f22v.9:2	shody	1	REGISTERED_ACTION_RESULT		recorded
ZL3b	C	R	f22v|f22v.6-f22v.16	f22v.9	f22v.9:4	tchol	PROCESSED_NOMINAL	moisture	dry	PHYSICAL	f22v.9:4	tchol	0	NOMINAL_INPUT		recorded
ZL3b	C	R	f22v|f22v.6-f22v.16	f22v.9	f22v.9:5	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f22v.9:5	otaiin	0	NOMINAL_INPUT		recorded
ZL3b	C	R	f22v|f22v.6-f22v.16	f22v.11	f22v.11:2	oty	STANDALONE	thermal	cold	PHYSICAL			0	MISSING	MISSING_MATERIAL_BINDING	recorded
ZL3b	C	R	f22v|f22v.6-f22v.16	f22v.14	f22v.14:3	shol	STANDALONE	moisture	wet	PHYSICAL			0	MISSING	MISSING_MATERIAL_BINDING	recorded
ZL3b	T	L	f22v|f22v.6-f22v.16	f22v.6	f22v.6:2	shy	STANDALONE	moisture	wet	PHYSICAL	f22v.6:3	tchor	0	LOCAL_RIGHT		recorded
ZL3b	T	L	f22v|f22v.6-f22v.16	f22v.6	f22v.6:4	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f22v.6:4	otaiin	0	NOMINAL_INPUT		recorded
ZL3b	T	L	f22v|f22v.6-f22v.16	f22v.7	f22v.7:3	qokchol	BARE_NOMINAL	moisture	dry	CONSTITUTION	f22v.7:3	qokchol	0	NOMINAL_INPUT		recorded
ZL3b	T	L	f22v|f22v.6-f22v.16	f22v.7	f22v.7:3	qokchol	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f22v.7:3	qokchol	0	NOMINAL_INPUT		recorded
ZL3b	T	L	f22v|f22v.6-f22v.16	f22v.8	f22v.8:3	qokol	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f22v.8:3	qokol	0	NOMINAL_INPUT		recorded
ZL3b	T	L	f22v|f22v.6-f22v.16	f22v.9	f22v.9:2	shody	PROCESSED_NOMINAL	moisture	wet	PHYSICAL	f22v.9:2	shody	0	NOMINAL_INPUT		recorded
ZL3b	T	L	f22v|f22v.6-f22v.16	f22v.9	f22v.9:3	chol	STANDALONE	moisture	dry	PHYSICAL	f22v.9:2	shody	0	LOCAL_LEFT		recorded
ZL3b	T	L	f22v|f22v.6-f22v.16	f22v.9	f22v.9:4	tchol	PROCESSED_NOMINAL	moisture	dry	PHYSICAL	f22v.9:4	tchol	0	NOMINAL_INPUT		recorded
ZL3b	T	L	f22v|f22v.6-f22v.16	f22v.9	f22v.9:5	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f22v.9:5	otaiin	0	NOMINAL_INPUT		recorded
ZL3b	T	L	f22v|f22v.6-f22v.16	f22v.11	f22v.11:2	oty	ACTION_EFFECT	thermal	cold	PHYSICAL	f22v.9:5	otaiin	1	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f22v.10:5;UNREAD_BETWEEN:f22v.11:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	T	L	f22v|f22v.6-f22v.16	f22v.14	f22v.14:3	shol	STANDALONE	moisture	wet	PHYSICAL			0	MISSING	MISSING_MATERIAL_BINDING	recorded
ZL3b	T	R	f22v|f22v.6-f22v.16	f22v.6	f22v.6:2	shy	STANDALONE	moisture	wet	PHYSICAL	f22v.6:3	tchor	0	LOCAL_RIGHT		recorded
ZL3b	T	R	f22v|f22v.6-f22v.16	f22v.6	f22v.6:4	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f22v.6:4	otaiin	0	NOMINAL_INPUT		recorded
ZL3b	T	R	f22v|f22v.6-f22v.16	f22v.7	f22v.7:3	qokchol	BARE_NOMINAL	moisture	dry	CONSTITUTION	f22v.7:3	qokchol	0	NOMINAL_INPUT		recorded
ZL3b	T	R	f22v|f22v.6-f22v.16	f22v.7	f22v.7:3	qokchol	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f22v.7:3	qokchol	0	NOMINAL_INPUT		recorded
ZL3b	T	R	f22v|f22v.6-f22v.16	f22v.8	f22v.8:3	qokol	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f22v.8:3	qokol	0	NOMINAL_INPUT		recorded
ZL3b	T	R	f22v|f22v.6-f22v.16	f22v.9	f22v.9:2	shody	PROCESSED_NOMINAL	moisture	wet	PHYSICAL	f22v.9:2	shody	0	NOMINAL_INPUT		recorded
ZL3b	T	R	f22v|f22v.6-f22v.16	f22v.9	f22v.9:3	chol	STANDALONE	moisture	dry	PHYSICAL	f22v.9:2	shody	0	LOCAL_LEFT		recorded
ZL3b	T	R	f22v|f22v.6-f22v.16	f22v.9	f22v.9:4	tchol	PROCESSED_NOMINAL	moisture	dry	PHYSICAL	f22v.9:4	tchol	0	NOMINAL_INPUT		recorded
ZL3b	T	R	f22v|f22v.6-f22v.16	f22v.9	f22v.9:5	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f22v.9:5	otaiin	0	NOMINAL_INPUT		recorded
ZL3b	T	R	f22v|f22v.6-f22v.16	f22v.11	f22v.11:2	oty	ACTION_EFFECT	thermal	cold	PHYSICAL	f22v.9:5	otaiin	1	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f22v.10:5;UNREAD_BETWEEN:f22v.11:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	T	R	f22v|f22v.6-f22v.16	f22v.14	f22v.14:3	shol	STANDALONE	moisture	wet	PHYSICAL			0	MISSING	MISSING_MATERIAL_BINDING	recorded
ZL3b	CT	L	f22v|f22v.6-f22v.16	f22v.6	f22v.6:2	shy	STANDALONE	moisture	wet	PHYSICAL	f22v.6:3	tchor	0	LOCAL_RIGHT		recorded
ZL3b	CT	L	f22v|f22v.6-f22v.16	f22v.6	f22v.6:4	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f22v.6:4	otaiin	0	NOMINAL_INPUT		recorded
ZL3b	CT	L	f22v|f22v.6-f22v.16	f22v.7	f22v.7:3	qokchol	BARE_NOMINAL	moisture	dry	CONSTITUTION	f22v.7:3	qokchol	0	NOMINAL_INPUT		recorded
ZL3b	CT	L	f22v|f22v.6-f22v.16	f22v.7	f22v.7:3	qokchol	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f22v.7:3	qokchol	0	NOMINAL_INPUT		recorded
ZL3b	CT	L	f22v|f22v.6-f22v.16	f22v.8	f22v.8:3	qokol	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f22v.8:3	qokol	0	NOMINAL_INPUT		recorded
ZL3b	CT	L	f22v|f22v.6-f22v.16	f22v.9	f22v.9:2	shody	PROCESSED_NOMINAL	moisture	wet	PHYSICAL	f22v.9:2	shody	0	NOMINAL_INPUT		recorded
ZL3b	CT	L	f22v|f22v.6-f22v.16	f22v.9	f22v.9:3	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f22v.9:2	shody	1	REGISTERED_ACTION_RESULT		recorded
ZL3b	CT	L	f22v|f22v.6-f22v.16	f22v.9	f22v.9:4	tchol	PROCESSED_NOMINAL	moisture	dry	PHYSICAL	f22v.9:4	tchol	0	NOMINAL_INPUT		recorded
ZL3b	CT	L	f22v|f22v.6-f22v.16	f22v.9	f22v.9:5	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f22v.9:5	otaiin	0	NOMINAL_INPUT		recorded
ZL3b	CT	L	f22v|f22v.6-f22v.16	f22v.11	f22v.11:2	oty	ACTION_EFFECT	thermal	cold	PHYSICAL	f22v.9:5	otaiin	1	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f22v.10:5;UNREAD_BETWEEN:f22v.11:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	CT	L	f22v|f22v.6-f22v.16	f22v.14	f22v.14:3	shol	STANDALONE	moisture	wet	PHYSICAL			0	MISSING	MISSING_MATERIAL_BINDING	recorded
ZL3b	CT	R	f22v|f22v.6-f22v.16	f22v.6	f22v.6:2	shy	STANDALONE	moisture	wet	PHYSICAL	f22v.6:3	tchor	0	LOCAL_RIGHT		recorded
ZL3b	CT	R	f22v|f22v.6-f22v.16	f22v.6	f22v.6:4	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f22v.6:4	otaiin	0	NOMINAL_INPUT		recorded
ZL3b	CT	R	f22v|f22v.6-f22v.16	f22v.7	f22v.7:3	qokchol	BARE_NOMINAL	moisture	dry	CONSTITUTION	f22v.7:3	qokchol	0	NOMINAL_INPUT		recorded
ZL3b	CT	R	f22v|f22v.6-f22v.16	f22v.7	f22v.7:3	qokchol	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f22v.7:3	qokchol	0	NOMINAL_INPUT		recorded
ZL3b	CT	R	f22v|f22v.6-f22v.16	f22v.8	f22v.8:3	qokol	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f22v.8:3	qokol	0	NOMINAL_INPUT		recorded
ZL3b	CT	R	f22v|f22v.6-f22v.16	f22v.9	f22v.9:2	shody	PROCESSED_NOMINAL	moisture	wet	PHYSICAL	f22v.9:2	shody	0	NOMINAL_INPUT		recorded
ZL3b	CT	R	f22v|f22v.6-f22v.16	f22v.9	f22v.9:3	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f22v.9:2	shody	1	REGISTERED_ACTION_RESULT		recorded
ZL3b	CT	R	f22v|f22v.6-f22v.16	f22v.9	f22v.9:4	tchol	PROCESSED_NOMINAL	moisture	dry	PHYSICAL	f22v.9:4	tchol	0	NOMINAL_INPUT		recorded
ZL3b	CT	R	f22v|f22v.6-f22v.16	f22v.9	f22v.9:5	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f22v.9:5	otaiin	0	NOMINAL_INPUT		recorded
ZL3b	CT	R	f22v|f22v.6-f22v.16	f22v.11	f22v.11:2	oty	ACTION_EFFECT	thermal	cold	PHYSICAL	f22v.9:5	otaiin	1	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f22v.10:5;UNREAD_BETWEEN:f22v.11:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	CT	R	f22v|f22v.6-f22v.16	f22v.14	f22v.14:3	shol	STANDALONE	moisture	wet	PHYSICAL			0	MISSING	MISSING_MATERIAL_BINDING	recorded
ZL3b	N	L	f23r|f23r.4-f23r.5	f23r.5	f23r.5:2	qokchol	BARE_NOMINAL	moisture	dry	CONSTITUTION	f23r.5:2	qokchol	0	NOMINAL_INPUT		recorded
ZL3b	N	L	f23r|f23r.4-f23r.5	f23r.5	f23r.5:2	qokchol	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f23r.5:2	qokchol	0	NOMINAL_INPUT		recorded
ZL3b	N	L	f23r|f23r.4-f23r.5	f23r.5	f23r.5:4	chol	STANDALONE	moisture	dry	PHYSICAL	f23r.5:2	qokchol	0	LOCAL_LEFT	UNREAD_BETWEEN:f23r.5:3	recorded
ZL3b	N	L	f23r|f23r.4-f23r.5	f23r.5	f23r.5:6	chol	STANDALONE	moisture	dry	PHYSICAL	f23r.5:2	qokchol	0	LOCAL_LEFT	UNREAD_BETWEEN:f23r.5:3;UNREAD_BETWEEN:f23r.5:5	recorded
ZL3b	N	R	f23r|f23r.4-f23r.5	f23r.5	f23r.5:2	qokchol	BARE_NOMINAL	moisture	dry	CONSTITUTION	f23r.5:2	qokchol	0	NOMINAL_INPUT		recorded
ZL3b	N	R	f23r|f23r.4-f23r.5	f23r.5	f23r.5:2	qokchol	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f23r.5:2	qokchol	0	NOMINAL_INPUT		recorded
ZL3b	N	R	f23r|f23r.4-f23r.5	f23r.5	f23r.5:4	chol	STANDALONE	moisture	dry	PHYSICAL	f23r.5:2	qokchol	0	LOCAL_LEFT	UNREAD_BETWEEN:f23r.5:3	recorded
ZL3b	N	R	f23r|f23r.4-f23r.5	f23r.5	f23r.5:6	chol	STANDALONE	moisture	dry	PHYSICAL	f23r.5:2	qokchol	0	LOCAL_LEFT	UNREAD_BETWEEN:f23r.5:3;UNREAD_BETWEEN:f23r.5:5	recorded
ZL3b	C	L	f23r|f23r.4-f23r.5	f23r.5	f23r.5:2	qokchol	BARE_NOMINAL	moisture	dry	CONSTITUTION	f23r.5:2	qokchol	0	NOMINAL_INPUT		recorded
ZL3b	C	L	f23r|f23r.4-f23r.5	f23r.5	f23r.5:2	qokchol	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f23r.5:2	qokchol	0	NOMINAL_INPUT		recorded
ZL3b	C	L	f23r|f23r.4-f23r.5	f23r.5	f23r.5:4	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f23r.5:2	qokchol	1	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f23r.5:3	recorded
ZL3b	C	L	f23r|f23r.4-f23r.5	f23r.5	f23r.5:6	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f23r.5:2	qokchol	2	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f23r.5:3;UNREAD_BETWEEN:f23r.5:5	recorded
ZL3b	C	R	f23r|f23r.4-f23r.5	f23r.5	f23r.5:2	qokchol	BARE_NOMINAL	moisture	dry	CONSTITUTION	f23r.5:2	qokchol	0	NOMINAL_INPUT		recorded
ZL3b	C	R	f23r|f23r.4-f23r.5	f23r.5	f23r.5:2	qokchol	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f23r.5:2	qokchol	0	NOMINAL_INPUT		recorded
ZL3b	C	R	f23r|f23r.4-f23r.5	f23r.5	f23r.5:4	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f23r.5:2	qokchol	1	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f23r.5:3	recorded
ZL3b	C	R	f23r|f23r.4-f23r.5	f23r.5	f23r.5:6	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f23r.5:2	qokchol	2	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f23r.5:3;UNREAD_BETWEEN:f23r.5:5	recorded
ZL3b	T	L	f23r|f23r.4-f23r.5	f23r.5	f23r.5:2	qokchol	BARE_NOMINAL	moisture	dry	CONSTITUTION	f23r.5:2	qokchol	0	NOMINAL_INPUT		recorded
ZL3b	T	L	f23r|f23r.4-f23r.5	f23r.5	f23r.5:2	qokchol	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f23r.5:2	qokchol	0	NOMINAL_INPUT		recorded
ZL3b	T	L	f23r|f23r.4-f23r.5	f23r.5	f23r.5:4	chol	STANDALONE	moisture	dry	PHYSICAL	f23r.5:2	qokchol	0	LOCAL_LEFT	UNREAD_BETWEEN:f23r.5:3	recorded
ZL3b	T	L	f23r|f23r.4-f23r.5	f23r.5	f23r.5:6	chol	STANDALONE	moisture	dry	PHYSICAL	f23r.5:2	qokchol	0	LOCAL_LEFT	UNREAD_BETWEEN:f23r.5:3;UNREAD_BETWEEN:f23r.5:5	recorded
ZL3b	T	R	f23r|f23r.4-f23r.5	f23r.5	f23r.5:2	qokchol	BARE_NOMINAL	moisture	dry	CONSTITUTION	f23r.5:2	qokchol	0	NOMINAL_INPUT		recorded
ZL3b	T	R	f23r|f23r.4-f23r.5	f23r.5	f23r.5:2	qokchol	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f23r.5:2	qokchol	0	NOMINAL_INPUT		recorded
ZL3b	T	R	f23r|f23r.4-f23r.5	f23r.5	f23r.5:4	chol	STANDALONE	moisture	dry	PHYSICAL	f23r.5:2	qokchol	0	LOCAL_LEFT	UNREAD_BETWEEN:f23r.5:3	recorded
ZL3b	T	R	f23r|f23r.4-f23r.5	f23r.5	f23r.5:6	chol	STANDALONE	moisture	dry	PHYSICAL	f23r.5:2	qokchol	0	LOCAL_LEFT	UNREAD_BETWEEN:f23r.5:3;UNREAD_BETWEEN:f23r.5:5	recorded
ZL3b	CT	L	f23r|f23r.4-f23r.5	f23r.5	f23r.5:2	qokchol	BARE_NOMINAL	moisture	dry	CONSTITUTION	f23r.5:2	qokchol	0	NOMINAL_INPUT		recorded
ZL3b	CT	L	f23r|f23r.4-f23r.5	f23r.5	f23r.5:2	qokchol	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f23r.5:2	qokchol	0	NOMINAL_INPUT		recorded
ZL3b	CT	L	f23r|f23r.4-f23r.5	f23r.5	f23r.5:4	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f23r.5:2	qokchol	1	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f23r.5:3	recorded
ZL3b	CT	L	f23r|f23r.4-f23r.5	f23r.5	f23r.5:6	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f23r.5:2	qokchol	2	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f23r.5:3;UNREAD_BETWEEN:f23r.5:5	recorded
ZL3b	CT	R	f23r|f23r.4-f23r.5	f23r.5	f23r.5:2	qokchol	BARE_NOMINAL	moisture	dry	CONSTITUTION	f23r.5:2	qokchol	0	NOMINAL_INPUT		recorded
ZL3b	CT	R	f23r|f23r.4-f23r.5	f23r.5	f23r.5:2	qokchol	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f23r.5:2	qokchol	0	NOMINAL_INPUT		recorded
ZL3b	CT	R	f23r|f23r.4-f23r.5	f23r.5	f23r.5:4	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f23r.5:2	qokchol	1	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f23r.5:3	recorded
ZL3b	CT	R	f23r|f23r.4-f23r.5	f23r.5	f23r.5:6	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f23r.5:2	qokchol	2	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f23r.5:3;UNREAD_BETWEEN:f23r.5:5	recorded
ZL3b	N	L	f24r|f24r.1-f24r.20	f24r.2	f24r.2:5	oky	STANDALONE	thermal	warm	PHYSICAL	f24r.2:2	char	0	LOCAL_LEFT	UNREAD_BETWEEN:f24r.2:4	recorded
ZL3b	N	L	f24r|f24r.1-f24r.20	f24r.6	f24r.6:3	otal	BARE_NOMINAL	thermal	cold	CONSTITUTION	f24r.6:3	otal	0	NOMINAL_INPUT		recorded
ZL3b	N	L	f24r|f24r.1-f24r.20	f24r.8	f24r.8:6	qokeol	PROCESSED_NOMINAL	thermal	hot	PHYSICAL	f24r.8:6	qokeol	0	NOMINAL_INPUT		recorded
ZL3b	N	L	f24r|f24r.1-f24r.20	f24r.11	f24r.11:5	qokain	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f24r.11:5	qokain	0	NOMINAL_INPUT		recorded
ZL3b	N	L	f24r|f24r.1-f24r.20	f24r.12	f24r.12:3	tol	BARE_NOMINAL	thermal	cold	CONSTITUTION	f24r.12:3	tol	0	NOMINAL_INPUT		recorded
ZL3b	N	L	f24r|f24r.1-f24r.20	f24r.12	f24r.12:4	tod	BARE_NOMINAL	thermal	cold	CONSTITUTION	f24r.12:4	tod	0	NOMINAL_INPUT		recorded
ZL3b	N	L	f24r|f24r.1-f24r.20	f24r.16	f24r.16:1	sham	BARE_NOMINAL	moisture	wet	CONSTITUTION	f24r.16:1	sham	0	NOMINAL_INPUT		recorded
ZL3b	N	L	f24r|f24r.1-f24r.20	f24r.17	f24r.17:3	sham	BARE_NOMINAL	moisture	wet	CONSTITUTION	f24r.17:3	sham	0	NOMINAL_INPUT		recorded
ZL3b	N	L	f24r|f24r.1-f24r.20	f24r.17	f24r.17:5	oky	STANDALONE	thermal	warm	PHYSICAL	f24r.17:3	sham	0	LOCAL_LEFT	UNREAD_BETWEEN:f24r.17:4	recorded
ZL3b	N	L	f24r|f24r.1-f24r.20	f24r.18	f24r.18:2	chol	STANDALONE	moisture	dry	PHYSICAL			0	MISSING	MISSING_MATERIAL_BINDING	recorded
ZL3b	N	L	f24r|f24r.1-f24r.20	f24r.18	f24r.18:4	chol	STANDALONE	moisture	dry	PHYSICAL			0	MISSING	MISSING_MATERIAL_BINDING	recorded
ZL3b	N	L	f24r|f24r.1-f24r.20	f24r.19	f24r.19:3	chol	STANDALONE	moisture	dry	PHYSICAL			0	MISSING	MISSING_MATERIAL_BINDING	recorded
ZL3b	N	R	f24r|f24r.1-f24r.20	f24r.2	f24r.2:5	oky	STANDALONE	thermal	warm	PHYSICAL	f24r.2:2	char	0	LOCAL_LEFT	UNREAD_BETWEEN:f24r.2:4	recorded
ZL3b	N	R	f24r|f24r.1-f24r.20	f24r.6	f24r.6:3	otal	BARE_NOMINAL	thermal	cold	CONSTITUTION	f24r.6:3	otal	0	NOMINAL_INPUT		recorded
