component_recipe	portable_core_reading_de	portability_tier	global_running_event_id	global_statement_id	physical_page	register	owner_de	surface	imperative_clause_de
OT+E+DY	DANACH · GRAD I · SCHLUSS	TWO_REGISTERS	G407-E2654	G407-S385	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qotedy	Danach im laufenden Gang halte den Stationsposten [wie zuvor]; auf Grad I; schließe den Schritt.
OT+E+DY	DANACH · GRAD I · SCHLUSS	TWO_REGISTERS	G407-E2662	G407-S387	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qotedy	Danach im laufenden Gang setze den Stationsanteil [wie zuvor] im Stationsgang an; auf Grad I; schließe den Schritt.
OT+E+DY	DANACH · GRAD I · SCHLUSS	TWO_REGISTERS	G407-E2675	G407-S391	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qotedy	Danach im laufenden Gang entnimm den Stationswert [wie zuvor]; auf Grad I; schließe den Schritt.
OT+E+DY	DANACH · GRAD I · SCHLUSS	TWO_REGISTERS	G407-E2772	G407-S398	f81r	BIOLOGICAL	F81R_UPPER_POOL	qotedy	Danach im laufenden Gang wähle den Stationsposten [wie zuvor]; auf Grad I; schließe den Schritt.
OT+E+DY	DANACH · GRAD I · SCHLUSS	TWO_REGISTERS	G407-E2777	G407-S400	f81r	BIOLOGICAL	F81R_UPPER_POOL	otedy	Danach im laufenden Gang setze den Stationsanteil [wie zuvor] ein; auf Grad I; schließe den Schritt.
OT+E+DY	DANACH · GRAD I · SCHLUSS	TWO_REGISTERS	G407-E2793	G407-S407	f81r	BIOLOGICAL	F81R_UPPER_POOL	qotedy	Danach im laufenden Gang halte den Stationsposten [wie zuvor]; auf Grad I; schließe den Schritt.
OT+E+DY	DANACH · GRAD I · SCHLUSS	TWO_REGISTERS	G407-E2807	G407-S412	f81r	BIOLOGICAL	F81R_UPPER_POOL	otedy	Danach im laufenden Gang setze den Stationsposten [wie zuvor] im Stationsgang an; auf Grad I; schließe den Schritt.
OT+E+DY	DANACH · GRAD I · SCHLUSS	TWO_REGISTERS	G407-E2866	G407-S426	f81r	BIOLOGICAL	F81R_LOWER_POOL	otedy	Danach im laufenden Gang entnimm den Stationsposten [wie zuvor]; auf Grad I; schließe den Schritt.
OT+E+DY	DANACH · GRAD I · SCHLUSS	TWO_REGISTERS	G407-E3016	G407-S456	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	otedy	Danach im laufenden Gang setze den Stationsposten [wie zuvor] im Stationsgang an; auf Grad I; schließe den Schritt.
OT+E+DY	DANACH · GRAD I · SCHLUSS	TWO_REGISTERS	G407-E3150	G407-S488	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	qotedy	Danach im laufenden Gang halte den Stationsposten [wie zuvor]; auf Grad I; schließe den Schritt.
OT+E+DY	DANACH · GRAD I · SCHLUSS	TWO_REGISTERS	G407-E3257	G407-S509	f82r	BIOLOGICAL	mehrere getrennte Bad- und Leitungsstationen	otedy	Danach im laufenden Gang führe den Stationsposten [wie zuvor] zu; auf Grad I; schließe den Schritt.
OT+E+DY	DANACH · GRAD I · SCHLUSS	TWO_REGISTERS	G407-E3268	G407-S512	f82r	BIOLOGICAL	mehrere getrennte Bad- und Leitungsstationen	qotedy	Danach im laufenden Gang setze den Stationsposten [wie zuvor] im Stationsgang an; auf Grad I; schließe den Schritt.
OT+E+DY	DANACH · GRAD I · SCHLUSS	TWO_REGISTERS	G407-E3419	G407-S551	f82r	BIOLOGICAL	mehrere getrennte Bad- und Leitungsstationen	qotedy	Danach im laufenden Gang setze den Stationsposten [wie zuvor] im Stationsgang an; auf Grad I; schließe den Schritt.
OT+E+DY	DANACH · GRAD I · SCHLUSS	TWO_REGISTERS	G407-E3522	G407-S575	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	otedy	Danach im laufenden Gang bearbeite den Stationsposten [wie zuvor]; auf Grad I; schließe den Schritt.
OT+E+DY	DANACH · GRAD I · SCHLUSS	TWO_REGISTERS	G407-E3642	G407-S606	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	otedy	Danach im laufenden Gang setze den Stationsposten [wie zuvor] im Stationsgang an; auf Grad I; schließe den Schritt.
OT+E+DY	DANACH · GRAD I · SCHLUSS	TWO_REGISTERS	G407-E3657	G407-S611	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	otedy	Danach im laufenden Gang bearbeite den Stationswert [wie zuvor]; auf Grad I; schließe den Schritt.
OT+E+DY	DANACH · GRAD I · SCHLUSS	TWO_REGISTERS	G407-E3660	G407-S613	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	qotedy	Danach im laufenden Gang bearbeite den Stationsposten [wie zuvor]; auf Grad I; schließe den Schritt.
OT+E+DY	DANACH · GRAD I · SCHLUSS	TWO_REGISTERS	G407-E4404	G407-S688	f95v	HERBAL	F95V_WHOLE_PLANT	otedy	Danach im laufenden Gang bearbeite den Pflanzenposten [wie zuvor]; auf Grad I; schließe den Schritt.
OT+E+O	DANACH · GRAD I · AUSFÜHRUNG	TWO_REGISTERS	G407-E1190	G407-S064	f72r	CELESTIAL	Tierkreis-Ringgruppe B	oteo	Danach im laufenden Gang stelle die Positionseinheit [wie zuvor] ein; auf Grad I und als Ausführung.
OT+E+O	DANACH · GRAD I · AUSFÜHRUNG	TWO_REGISTERS	G407-E1268	G407-S068	f72r	CELESTIAL	Tierkreis-Ringgruppe E	oteo	Danach im laufenden Gang nimm den Positionswert [wie zuvor] auf; auf Grad I und als Ausführung.
OT+E+O	DANACH · GRAD I · AUSFÜHRUNG	TWO_REGISTERS	G407-E1303	G407-S072	f72r	CELESTIAL	Tierkreis-Ringgruppe G	oteo	Danach im laufenden Gang ordne den Positionsposten [wie zuvor] zu; auf Grad I und als Ausführung.
OT+E+O	DANACH · GRAD I · AUSFÜHRUNG	TWO_REGISTERS	G407-E4027	G407-S663	f88v	PHARMA	zweite Gefaess-/Zutatengruppe	qoteo	Danach im laufenden Gang halte den Drogenanteil [wie zuvor]; auf Grad I und als Ausführung.
OT+E+O+S_ADDR	DANACH · GRAD I · AUSFÜHRUNG · HIER	THREE_REGISTERS	G407-E0033	G407-S001	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_A	oteos	Danach im laufenden Gang wähle den laufenden Eintrag [wie zuvor]; auf Grad I und als Ausführung; an der bezeichneten Stelle.
OT+E+O+S_ADDR	DANACH · GRAD I · AUSFÜHRUNG · HIER	THREE_REGISTERS	G407-E1213	G407-S066	f72r	CELESTIAL	Tierkreis-Ringgruppe C	oteos	Danach im laufenden Gang setze die Positionseinheit [wie zuvor]; auf Grad I und als Ausführung; an der bezeichneten Stelle.
OT+E+O+S_ADDR	DANACH · GRAD I · AUSFÜHRUNG · HIER	THREE_REGISTERS	G407-E1219	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	oteos	Danach auf Grad I und als Ausführung; an der bezeichneten Stelle.
OT+E+O+S_ADDR	DANACH · GRAD I · AUSFÜHRUNG · HIER	THREE_REGISTERS	G407-E1357	G407-S077	f72r	CELESTIAL	Tierkreis-Ringgruppe H	oteos	Danach im laufenden Gang ordne den Positionsposten [wie zuvor] zu; auf Grad I und als Ausführung; an der bezeichneten Stelle.
OT+E+O+S_ADDR	DANACH · GRAD I · AUSFÜHRUNG · HIER	THREE_REGISTERS	G407-E1422	G407-S081	f72r	CELESTIAL	Tierkreis-Ringgruppe J	oteos	Danach im laufenden Gang setze den Positionsposten [wie zuvor]; auf Grad I und als Ausführung; an der bezeichneten Stelle.
OT+E+O+S_ADDR	DANACH · GRAD I · AUSFÜHRUNG · HIER	THREE_REGISTERS	G407-E4182	G407-S672	f89r	PHARMA	Gefäß-/Pflanzenteilgruppe C	oteos	Danach im laufenden Gang nimm den Drogenanteil [wie zuvor]; auf Grad I und als Ausführung; an der bezeichneten Stelle.
OT+E+O+S_ADDR	DANACH · GRAD I · AUSFÜHRUNG · HIER	THREE_REGISTERS	G407-E4336	G407-S685	f89r	PHARMA	Gefäß-/Pflanzenteilgruppe F	oteos	Danach im laufenden Gang wähle den Mengenwert [wie zuvor]; auf Grad I und als Ausführung; an der bezeichneten Stelle.
OT+E+O+Y	DANACH · GRAD I · AUSFÜHRUNG · POSTEN	TWO_REGISTERS	G407-E1310	G407-S072	f72r	CELESTIAL	Tierkreis-Ringgruppe G	oteody	Danach im laufenden Gang stelle den Positionsposten ein; auf Grad I und als Ausführung.
OT+E+O+Y	DANACH · GRAD I · AUSFÜHRUNG · POSTEN	TWO_REGISTERS	G407-E1369	G407-S077	f72r	CELESTIAL	Tierkreis-Ringgruppe H	oteody	Danach im laufenden Gang setze den Positionsposten; auf Grad I und als Ausführung.
OT+E+O+Y	DANACH · GRAD I · AUSFÜHRUNG · POSTEN	TWO_REGISTERS	G407-E3988	G407-S658	f88v	PHARMA	zweite Gefaess-/Zutatengruppe	oteody	Danach im laufenden Gang nimm den Drogenposten; auf Grad I und als Ausführung.
OT+E+O+Y	DANACH · GRAD I · AUSFÜHRUNG · POSTEN	TWO_REGISTERS	G407-E4008	G407-S660	f88v	PHARMA	zweite Gefaess-/Zutatengruppe	oteody	Danach im laufenden Gang stelle den Drogenposten ein; auf Grad I und als Ausführung.
OT+E+OL	DANACH · GRAD I · FORTSETZEN	FOUR_REGISTERS	G407-E0083	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	oteol	Danach und weiter im laufenden Gang halte den laufenden Eintrag [wie zuvor] fest; auf Grad I.
OT+E+OL	DANACH · GRAD I · FORTSETZEN	FOUR_REGISTERS	G407-E1375	G407-S077	f72r	CELESTIAL	Tierkreis-Ringgruppe H	oteol	Danach und weiter im laufenden Gang wähle die Positionseinheit [wie zuvor]; auf Grad I.
OT+E+OL	DANACH · GRAD I · FORTSETZEN	FOUR_REGISTERS	G407-E1406	G407-S079	f72r	CELESTIAL	Tierkreis-Ringgruppe I	oteol	Danach und weiter im laufenden Gang nimm den Positionsposten [wie zuvor] auf; auf Grad I.
OT+E+OL	DANACH · GRAD I · FORTSETZEN	FOUR_REGISTERS	G407-E2878	G407-S429	f81r	BIOLOGICAL	F81R_LOWER_POOL	oteol	Danach und weiter im laufenden Gang setze den Stationsposten [wie zuvor] im Stationsgang an; auf Grad I.
OT+E+OL	DANACH · GRAD I · FORTSETZEN	FOUR_REGISTERS	G407-E4012	G407-S660	f88v	PHARMA	zweite Gefaess-/Zutatengruppe	oteol	Danach und weiter im laufenden Gang nimm den Drogenposten [wie zuvor]; auf Grad I.
OT+E+OL	DANACH · GRAD I · FORTSETZEN	FOUR_REGISTERS	G407-E4233	G407-S678	f89r	PHARMA	Gefäß-/Pflanzenteilgruppe E	qoteol	Danach und weiter im laufenden Gang nimm den Drogenposten [wie zuvor]; auf Grad I.
OT+E+OR	DANACH · GRAD I · EINHEIT	TWO_REGISTERS	G407-E3242	G407-S507	f82r	BIOLOGICAL	mehrere getrennte Bad- und Leitungsstationen	qoteor	Danach im laufenden Gang bearbeite die Stationseinheit; auf Grad I.
OT+E+OR	DANACH · GRAD I · EINHEIT	TWO_REGISTERS	G407-E3865	G407-S650	f88r	PHARMA	sechzehn Drogenposten und drei Gefäßansätze	oteor	Danach im laufenden Gang nimm die Ansatzeinheit; auf Grad I.
OT+E+Y	DANACH · GRAD I · POSTEN	THREE_REGISTERS	G407-E1181	G407-S064	f72r	CELESTIAL	Tierkreis-Ringgruppe B	otey	Danach im laufenden Gang stelle den Positionsposten ein; auf Grad I.
OT+E+Y	DANACH · GRAD I · POSTEN	THREE_REGISTERS	G407-E1271	G407-S068	f72r	CELESTIAL	Tierkreis-Ringgruppe E	otey	Danach im laufenden Gang setze den Positionsposten; auf Grad I.
OT+E+Y	DANACH · GRAD I · POSTEN	THREE_REGISTERS	G407-E1349	G407-S076	f72r	CELESTIAL	Tierkreis-Ringgruppe H	otey	Danach im laufenden Gang bearbeite den Positionsposten; auf Grad I.
OT+E+Y	DANACH · GRAD I · POSTEN	THREE_REGISTERS	G407-E1510	G407-S096	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	otey	Danach im laufenden Gang führe den Stationsposten zu; auf Grad I.
OT+E+Y	DANACH · GRAD I · POSTEN	THREE_REGISTERS	G407-E1773	G407-S164	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	otey	Danach im laufenden Gang führe den Stationsposten zu; auf Grad I.
OT+E+Y	DANACH · GRAD I · POSTEN	THREE_REGISTERS	G407-E1876	G407-S200	f76r	BIOLOGICAL	unbebilderter Textabschnitt A1	otey	Danach im laufenden Gang führe den Stationsposten zu; auf Grad I.
OT+E+Y	DANACH · GRAD I · POSTEN	THREE_REGISTERS	G407-E1957	G407-S219	f76r	BIOLOGICAL	unbebilderter Textabschnitt A3	otey	Danach im laufenden Gang setze den Stationsposten im Stationsgang an; auf Grad I.
OT+E+Y	DANACH · GRAD I · POSTEN	THREE_REGISTERS	G407-E1984	G407-S224	f76r	BIOLOGICAL	unbebilderter Textabschnitt A4	qotey	Danach im laufenden Gang setze den Stationsposten im Stationsgang an; auf Grad I.
OT+E+Y	DANACH · GRAD I · POSTEN	THREE_REGISTERS	G407-E2556	G407-S365	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qotey	Danach im laufenden Gang setze den Stationsposten im Stationsgang an; auf Grad I.
OT+E+Y	DANACH · GRAD I · POSTEN	THREE_REGISTERS	G407-E2702	G407-S392	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	otey	Danach im laufenden Gang wähle den Stationsposten; auf Grad I.
OT+E+Y	DANACH · GRAD I · POSTEN	THREE_REGISTERS	G407-E2729	G407-S396	f81r	BIOLOGICAL	F81R_UPPER_POOL	qotey	Danach im laufenden Gang setze den Stationsposten im Stationsgang an; auf Grad I.
OT+E+Y	DANACH · GRAD I · POSTEN	THREE_REGISTERS	G407-E2763	G407-S397	f81r	BIOLOGICAL	F81R_UPPER_POOL	otey	Danach im laufenden Gang stelle den Stationsposten ein; auf Grad I.
OT+E+Y	DANACH · GRAD I · POSTEN	THREE_REGISTERS	G407-E2768	G407-S398	f81r	BIOLOGICAL	F81R_UPPER_POOL	qotey	Danach im laufenden Gang setze den Stationsposten im Stationsgang an; auf Grad I.
OT+E+Y	DANACH · GRAD I · POSTEN	THREE_REGISTERS	G407-E2844	G407-S425	f81r	BIOLOGICAL	F81R_LOWER_POOL	otey	Danach im laufenden Gang halte den Stationsposten; auf Grad I.
OT+E+Y	DANACH · GRAD I · POSTEN	THREE_REGISTERS	G407-E2894	G407-S433	f81r	BIOLOGICAL	F81R_LOWER_POOL	otey	Danach im laufenden Gang stelle den Stationsposten ein; auf Grad I.
OT+E+Y	DANACH · GRAD I · POSTEN	THREE_REGISTERS	G407-E4130	G407-S670	f89r	PHARMA	Gefäß-/Pflanzenteilgruppe B	qotey	Danach im laufenden Gang wähle den Drogenposten; auf Grad I.
OT+EE+DY	DANACH · GRAD II · SCHLUSS	TWO_REGISTERS	G407-E1145	G407-S061	f72r	CELESTIAL	Tierkreis-Ringgruppe A	oteedy	Danach im laufenden Gang bearbeite den Positionsposten [wie zuvor]; auf Grad II; schließe den Schritt.
OT+EE+DY	DANACH · GRAD II · SCHLUSS	TWO_REGISTERS	G407-E1311	G407-S072	f72r	CELESTIAL	Tierkreis-Ringgruppe G	oteedy	Danach im laufenden Gang stelle den Positionsposten [wie zuvor] ein; auf Grad II; schließe den Schritt.
OT+EE+DY	DANACH · GRAD II · SCHLUSS	TWO_REGISTERS	G407-E1330	G407-S073	f72r	CELESTIAL	Tierkreis-Ringgruppe G	oteedy	Danach im laufenden Gang wähle den Positionsposten [wie zuvor]; auf Grad II; schließe den Schritt.
OT+EE+DY	DANACH · GRAD II · SCHLUSS	TWO_REGISTERS	G407-E1784	G407-S171	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	oteedy	Danach im laufenden Gang setze den Stationsanteil [wie zuvor] im Stationsgang an; auf Grad II; schließe den Schritt.
OT+EE+DY	DANACH · GRAD II · SCHLUSS	TWO_REGISTERS	G407-E1793	G407-S176	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	qoteedy	Danach im laufenden Gang setze den Stationsposten [wie zuvor] im Stationsgang an; auf Grad II; schließe den Schritt.
OT+EE+DY	DANACH · GRAD II · SCHLUSS	TWO_REGISTERS	G407-E1926	G407-S213	f76r	BIOLOGICAL	unbebilderter Textabschnitt A3	oteedy	Danach im laufenden Gang halte den Stationsanteil [wie zuvor]; auf Grad II; schließe den Schritt.
OT+EE+DY	DANACH · GRAD II · SCHLUSS	TWO_REGISTERS	G407-E2311	G407-S288	f76r	BIOLOGICAL	unbebilderter Textabschnitt C	oteedy	Danach im laufenden Gang stelle den Stationsanteil [wie zuvor] ein; auf Grad II; schließe den Schritt.
OT+EE+DY	DANACH · GRAD II · SCHLUSS	TWO_REGISTERS	G407-E2362	G407-S303	f76r	BIOLOGICAL	unbebilderter Textabschnitt D	qoteedy	Danach im laufenden Gang halte die Stationseinheit [wie zuvor]; auf Grad II; schließe den Schritt.
OT+EE+DY	DANACH · GRAD II · SCHLUSS	TWO_REGISTERS	G407-E2412	G407-S313	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qoteedy	Danach im laufenden Gang wähle den Stationsposten [wie zuvor]; auf Grad II; schließe den Schritt.
OT+EE+DY	DANACH · GRAD II · SCHLUSS	TWO_REGISTERS	G407-E2419	G407-S317	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	oteedy	Danach im laufenden Gang setze den Stationsposten [wie zuvor] im Stationsgang an; auf Grad II; schließe den Schritt.
OT+EE+DY	DANACH · GRAD II · SCHLUSS	TWO_REGISTERS	G407-E2422	G407-S319	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qoteedy	Danach im laufenden Gang stelle den Stationsposten [wie zuvor] ein; auf Grad II; schließe den Schritt.
OT+EE+DY	DANACH · GRAD II · SCHLUSS	TWO_REGISTERS	G407-E2442	G407-S325	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qoteedy	Danach im laufenden Gang halte den Stationsanteil [wie zuvor]; auf Grad II; schließe den Schritt.
OT+EE+DY	DANACH · GRAD II · SCHLUSS	TWO_REGISTERS	G407-E2465	G407-S337	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qoteedy	Danach im laufenden Gang setze den Stationswert [wie zuvor] im Stationsgang an; auf Grad II; schließe den Schritt.
OT+EE+DY	DANACH · GRAD II · SCHLUSS	TWO_REGISTERS	G407-E2466	G407-S338	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qoteedy	Danach im laufenden Gang setze den Stationswert [wie zuvor] im Stationsgang an; auf Grad II; schließe den Schritt.
OT+EE+DY	DANACH · GRAD II · SCHLUSS	TWO_REGISTERS	G407-E2510	G407-S351	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qoteedy	Danach im laufenden Gang halte den Stationsposten [wie zuvor]; auf Grad II; schließe den Schritt.
OT+EE+DY	DANACH · GRAD II · SCHLUSS	TWO_REGISTERS	G407-E2543	G407-S359	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qoteedy	Danach im laufenden Gang bearbeite die Stationseinheit [wie zuvor]; auf Grad II; schließe den Schritt.
OT+EE+DY	DANACH · GRAD II · SCHLUSS	TWO_REGISTERS	G407-E2622	G407-S378	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qoteedy	Danach im laufenden Gang stelle den Stationsposten [wie zuvor] ein; auf Grad II; schließe den Schritt.
OT+EE+DY	DANACH · GRAD II · SCHLUSS	TWO_REGISTERS	G407-E2674	G407-S390	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qoteedy	Danach im laufenden Gang entnimm den Stationswert [wie zuvor]; auf Grad II; schließe den Schritt.
OT+EE+DY	DANACH · GRAD II · SCHLUSS	TWO_REGISTERS	G407-E2830	G407-S423	f81r	BIOLOGICAL	F81R_LOWER_POOL	qoteedy	Danach im laufenden Gang bearbeite den Stationsposten [wie zuvor]; auf Grad II; schließe den Schritt.
OT+EE+DY	DANACH · GRAD II · SCHLUSS	TWO_REGISTERS	G407-E3213	G407-S500	f82r	BIOLOGICAL	mehrere getrennte Bad- und Leitungsstationen	qoteedy	Danach im laufenden Gang bearbeite den Stationsposten [wie zuvor]; auf Grad II; schließe den Schritt.
OT+EE+DY	DANACH · GRAD II · SCHLUSS	TWO_REGISTERS	G407-E3400	G407-S543	f82r	BIOLOGICAL	mehrere getrennte Bad- und Leitungsstationen	qoteedy	Danach im laufenden Gang halte den Stationsposten [wie zuvor]; auf Grad II; schließe den Schritt.
OT+EE+DY	DANACH · GRAD II · SCHLUSS	TWO_REGISTERS	G407-E3468	G407-S559	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	qoteedy	Danach im laufenden Gang halte den Stationsposten [wie zuvor]; auf Grad II; schließe den Schritt.
OT+EE+DY	DANACH · GRAD II · SCHLUSS	TWO_REGISTERS	G407-E3500	G407-S567	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	qoteedy	Danach im laufenden Gang bearbeite den Stationsposten [wie zuvor]; auf Grad II; schließe den Schritt.
OT+EE+DY	DANACH · GRAD II · SCHLUSS	TWO_REGISTERS	G407-E3519	G407-S573	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	qoteedy	Danach im laufenden Gang setze den Stationsposten [wie zuvor] im Stationsgang an; auf Grad II; schließe den Schritt.
OT+EE+DY	DANACH · GRAD II · SCHLUSS	TWO_REGISTERS	G407-E3520	G407-S574	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	qoteedy	Danach im laufenden Gang setze den Stationsposten [wie zuvor] im Stationsgang an; auf Grad II; schließe den Schritt.
OT+EE+DY	DANACH · GRAD II · SCHLUSS	TWO_REGISTERS	G407-E3632	G407-S602	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	qoteedy	Danach im laufenden Gang führe den Stationsposten [wie zuvor] zu; auf Grad II; schließe den Schritt.
OT+EE+O+DY	DANACH · GRAD II · AUSFÜHRUNG · SCHLUSS	TWO_REGISTERS	G407-E1280	G407-S069	f72r	CELESTIAL	Tierkreis-Ringgruppe E	qoteeody	Danach im laufenden Gang halte den Positionsposten [wie zuvor]; auf Grad II und als Ausführung; schließe den Schritt.
OT+EE+O+DY	DANACH · GRAD II · AUSFÜHRUNG · SCHLUSS	TWO_REGISTERS	G407-E4016	G407-S660	f88v	PHARMA	zweite Gefaess-/Zutatengruppe	oteeody	Danach im laufenden Gang stelle den Drogenposten [wie zuvor] ein; auf Grad II und als Ausführung; schließe den Schritt.
OT+EE+Y	DANACH · GRAD II · POSTEN	THREE_REGISTERS	G407-E0032	G407-S001	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_A	oteey	Danach im laufenden Gang wähle den laufenden Eintrag; auf Grad II.
OT+EE+Y	DANACH · GRAD II · POSTEN	THREE_REGISTERS	G407-E1068	G407-S055	f71v	CELESTIAL	erste lokale Figuren-/Sternringgruppe	oteey	Danach im laufenden Gang ordne den Positionsposten zu; auf Grad II.
OT+EE+Y	DANACH · GRAD II · POSTEN	THREE_REGISTERS	G407-E1088	G407-S056	f71v	CELESTIAL	erste lokale Figuren-/Sternringgruppe	oteey	Danach im laufenden Gang setze den Positionsposten; auf Grad II.
OT+EE+Y	DANACH · GRAD II · POSTEN	THREE_REGISTERS	G407-E1090	G407-S056	f71v	CELESTIAL	erste lokale Figuren-/Sternringgruppe	oteey	Danach im laufenden Gang stelle den Positionsposten ein; auf Grad II.
OT+EE+Y	DANACH · GRAD II · POSTEN	THREE_REGISTERS	G407-E1135	G407-S059	f71v	CELESTIAL	dritte lokale Ringgruppe	oteey	Danach im laufenden Gang nimm den Positionsposten auf; auf Grad II.
OT+EE+Y	DANACH · GRAD II · POSTEN	THREE_REGISTERS	G407-E1143	G407-S061	f72r	CELESTIAL	Tierkreis-Ringgruppe A	oteey	Danach im laufenden Gang nimm den Positionsposten auf; auf Grad II.
OT+EE+Y	DANACH · GRAD II · POSTEN	THREE_REGISTERS	G407-E1177	G407-S063	f72r	CELESTIAL	Tierkreis-Ringgruppe A	oteey	Danach im laufenden Gang setze den Positionsposten; auf Grad II.
OT+EE+Y	DANACH · GRAD II · POSTEN	THREE_REGISTERS	G407-E1260	G407-S068	f72r	CELESTIAL	Tierkreis-Ringgruppe E	oteey	Danach Bezug: den Positionsposten; auf Grad II.
OT+EE+Y	DANACH · GRAD II · POSTEN	THREE_REGISTERS	G407-E1284	G407-S070	f72r	CELESTIAL	Tierkreis-Ringgruppe E	otoees	Danach im laufenden Gang wähle den Positionsposten; auf Grad II.
OT+EE+Y	DANACH · GRAD II · POSTEN	THREE_REGISTERS	G407-E1313	G407-S073	f72r	CELESTIAL	Tierkreis-Ringgruppe G	oteey	Danach im laufenden Gang setze den Positionsposten; auf Grad II.
OT+EE+Y	DANACH · GRAD II · POSTEN	THREE_REGISTERS	G407-E1389	G407-S078	f72r	CELESTIAL	Tierkreis-Ringgruppe I	oteey	Danach Bezug: den Positionsposten; auf Grad II.
OT+EE+Y	DANACH · GRAD II · POSTEN	THREE_REGISTERS	G407-E1792	G407-S176	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	qoteey	Danach im laufenden Gang setze den Stationsposten im Stationsgang an; auf Grad II.
OT+EE+Y	DANACH · GRAD II · POSTEN	THREE_REGISTERS	G407-E2195	G407-S265	f76r	BIOLOGICAL	unbebilderter Textabschnitt A9	oteey	Danach Bezug: den Stationsposten; auf Grad II.
OT+EE+Y	DANACH · GRAD II · POSTEN	THREE_REGISTERS	G407-E2497	G407-S346	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qoteey	Danach im laufenden Gang setze den Stationsposten im Stationsgang an; auf Grad II.
OT+EE+Y	DANACH · GRAD II · POSTEN	THREE_REGISTERS	G407-E2756	G407-S397	f81r	BIOLOGICAL	F81R_UPPER_POOL	oteey	Danach im laufenden Gang wähle den Stationsposten; auf Grad II.
OT+EE+Y	DANACH · GRAD II · POSTEN	THREE_REGISTERS	G407-E2769	G407-S398	f81r	BIOLOGICAL	F81R_UPPER_POOL	oteey	Danach im laufenden Gang setze den Stationsposten im Stationsgang an; auf Grad II.
OT+EE+Y	DANACH · GRAD II · POSTEN	THREE_REGISTERS	G407-E2842	G407-S425	f81r	BIOLOGICAL	F81R_LOWER_POOL	oteey	Danach im laufenden Gang führe den Stationsposten zu; auf Grad II.
OT+EE+Y	DANACH · GRAD II · POSTEN	THREE_REGISTERS	G407-E3203	G407-S499	f82r	BIOLOGICAL	mehrere getrennte Bad- und Leitungsstationen	oteey	Danach im laufenden Gang führe den Stationsposten zu; auf Grad II.
OT+EE+Y	DANACH · GRAD II · POSTEN	THREE_REGISTERS	G407-E3305	G407-S522	f82r	BIOLOGICAL	mehrere getrennte Bad- und Leitungsstationen	qoteey	Danach im laufenden Gang halte den Stationsposten; auf Grad II.
