clause_id	physical_page	register	start_event	end_event	events	end_reason	portable_core_clause_de	owner_filled_clause_de	event_ids
P915-C137	f81v	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0920	P912-E0927	8	LICENSED_DY_CLOSE	FORTSETZEN · SATZ ; FORTSETZEN ; HALTEN · KURZ · DURCHLASS · ZIEL ; SOLLWERT ; SETZEN · LÄNGER · ZIEL ; SOLLWERT ; DURCHLASS · DIES ; UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	FORTSETZEN · ARBEITSSATZ ; FORTSETZEN ; HALTEN · KURZ · DURCHLASS · ZIELSTATION ; STATIONSWERT ; AN STATION SETZEN · LÄNGER · ZIELSTATION ; STATIONSWERT ; DURCHLASS · DIES ; UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0920|P912-E0921|P912-E0922|P912-E0923|P912-E0924|P912-E0925|P912-E0926|P912-E0927
P915-C138	f81v	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0928	P912-E0931	4	LICENSED_DY_CLOSE	FORTSETZEN ; DIES · GEBEN · FORTSETZEN ; SATZ ; ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	FORTSETZEN ; DIES · IN STATION GEBEN · FORTSETZEN ; ARBEITSSATZ ; ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0928|P912-E0929|P912-E0930|P912-E0931
P915-C139	f81v	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0932	P912-E0932	1	LICENSED_DY_CLOSE	HALTEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	HALTEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0932
P915-C140	f81v	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0933	P912-E0936	4	LICENSED_DY_CLOSE	AUFFANGEN · LÄNGER · TEIL · DIES ; SOLLWERT ; TEIL · GEBEN · EINHEIT ; UMLEITEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AUFFANGEN · LÄNGER · TEIL · DIES ; STATIONSWERT ; TEIL · IN STATION GEBEN · TEILMENGE ; UMLEITEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0933|P912-E0934|P912-E0935|P912-E0936
P915-C141	f81v	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0937	P912-E0937	1	LICENSED_DY_CLOSE	FORTSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	FORTSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0937
P915-C142	f81v	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0938	P912-E0945	8	LICENSED_DY_CLOSE	DIES · QUELLE ; FORTSETZEN · DIES ; GEBEN · SOLLWERT ; SETZEN · LÄNGER · DIES ; SOLLWERT ; FORTSETZEN · SATZ ; NEHMEN · KURZ · DURCHLASS · DIES ; ZWEIT · STUFE · SCHLIESSEN. TEILGANG GESCHLOSSEN.	DIES · QUELLSTATION ; FORTSETZEN · DIES ; IN STATION GEBEN · STATIONSWERT ; AN STATION SETZEN · LÄNGER · DIES ; STATIONSWERT ; FORTSETZEN · ARBEITSSATZ ; AUS STATION NEHMEN · KURZ · DURCHLASS · DIES ; ZWEIT · STUFE · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0938|P912-E0939|P912-E0940|P912-E0941|P912-E0942|P912-E0943|P912-E0944|P912-E0945
P915-C143	f81v	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0946	P912-E0949	4	LICENSED_DY_CLOSE	EINSETZEN · FORTSETZEN · HALTEN · DIES ; ORT · HALTEN · DIES · EINSTELLEN · LÄNGER · TEIL ; BEGINNEN · AUSFÜHREN · EINSETZEN ; SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	EINSETZEN · FORTSETZEN · HALTEN · DIES ; ORT · HALTEN · DIES · EINSTELLEN · LÄNGER · TEIL ; BEGINNEN · AUSFÜHREN · EINSETZEN ; AN STATION SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0946|P912-E0947|P912-E0948|P912-E0949
P915-C144	f81v	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0950	P912-E0950	1	LICENSED_DY_CLOSE	DANACH · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	DANACH · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0950
P915-C145	f81v	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0951	P912-E0951	1	LICENSED_DY_CLOSE	SETZEN · HALTEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · HALTEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0951
P915-C146	f81v	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0952	P912-E0968	17	LICENSED_DY_CLOSE	DANACH · DIES ; TEIL · LAUF · ORT · INNEN ; DIES · HALTEN · KURZ · DIES ; SETZEN · LÄNGER · DIES ; SETZEN · LÄNGER · DIES ; SETZEN · DIES ; DIES · GEBEN · LÄNGER · DIES ; SETZEN · DIES ; SETZEN · DIES ; LEITEN · GEBEN · DIES ; FORTSETZEN · NEHMEN · DIES ; GEBEN · DIES ; TEIL · HALTEN · FORTSETZEN · DIES · TEIL ; FORTSETZEN ; FORTSETZEN ; UMSETZEN · DIES ; ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	DANACH · DIES ; TEIL · BECKENLAUF · ORT · INNEN ; DIES · HALTEN · KURZ · DIES ; AN STATION SETZEN · LÄNGER · DIES ; AN STATION SETZEN · LÄNGER · DIES ; AN STATION SETZEN · DIES ; DIES · IN STATION GEBEN · LÄNGER · DIES ; AN STATION SETZEN · DIES ; AN STATION SETZEN · DIES ; LEITEN · IN STATION GEBEN · DIES ; FORTSETZEN · AUS STATION NEHMEN · DIES ; IN STATION GEBEN · DIES ; TEIL · HALTEN · FORTSETZEN · DIES · TEIL ; FORTSETZEN ; FORTSETZEN ; UMSETZEN · DIES ; ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0952|P912-E0953|P912-E0954|P912-E0955|P912-E0956|P912-E0957|P912-E0958|P912-E0959|P912-E0960|P912-E0961|P912-E0962|P912-E0963|P912-E0964|P912-E0965|P912-E0966|P912-E0967|P912-E0968
P915-C147	f81v	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0969	P912-E0969	1	LICENSED_DY_CLOSE	SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0969
P915-C148	f81v	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0970	P912-E0970	1	LICENSED_DY_CLOSE	DIES · EINSTELLEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	DIES · EINSTELLEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0970
P915-C149	f81v	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0971	P912-E0973	3	LICENSED_DY_CLOSE	NEHMEN · KURZ · EINSTELLEN · KURZ · TEIL · DIES ; LEITEN · GEBEN · KURZ · TEIL · KURZ · DIES ; DIES · EINSTELLEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AUS STATION NEHMEN · KURZ · EINSTELLEN · KURZ · TEIL · DIES ; LEITEN · IN STATION GEBEN · KURZ · TEIL · KURZ · DIES ; DIES · EINSTELLEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0971|P912-E0972|P912-E0973
P915-C150	f81v	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0974	P912-E0976	3	LICENSED_DY_CLOSE	DIES · GEBEN · KURZ · HALTEN · KURZ · DIES ; TEIL · NEHMEN · AUSWÄHLEN · KURZ · TEIL ; DIES · EINSTELLEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	DIES · IN STATION GEBEN · KURZ · HALTEN · KURZ · DIES ; TEIL · AUS STATION NEHMEN · AUSWÄHLEN · KURZ · TEIL ; DIES · EINSTELLEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0974|P912-E0975|P912-E0976
P915-C151	f81v	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0977	P912-E0977	1	LICENSED_DY_CLOSE	DIES · EINSTELLEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	DIES · EINSTELLEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0977
P915-C152	f81v	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0978	P912-E0981	4	LICENSED_DY_CLOSE	TEIL · QUELLE ; DIES · GEBEN · KURZ · ZWEIT · DIES ; DANACH · DIES ; DIES · GEBEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	TEIL · QUELLSTATION ; DIES · IN STATION GEBEN · KURZ · ZWEIT · DIES ; DANACH · DIES ; DIES · IN STATION GEBEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0978|P912-E0979|P912-E0980|P912-E0981
P915-C153	f81v	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0982	P912-E0983	2	LICENSED_DY_CLOSE	SETZEN · ZIEL ; HALTEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · ZIELSTATION ; HALTEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0982|P912-E0983
P915-C154	f81v	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0984	P912-E0987	4	LICENSED_DY_CLOSE	DIES · GEBEN · LÄNGER · TEIL · DIES ; HALTEN · LÄNGER · GEBEN · DIES ; SOLLWERT ; SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	DIES · IN STATION GEBEN · LÄNGER · TEIL · DIES ; HALTEN · LÄNGER · IN STATION GEBEN · DIES ; STATIONSWERT ; AN STATION SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0984|P912-E0985|P912-E0986|P912-E0987
P915-C155	f81v	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0988	P912-E0989	2	LICENSED_DY_CLOSE	SETZEN · LÄNGER · TEIL ; SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · LÄNGER · TEIL ; AN STATION SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0988|P912-E0989
P915-C156	f81v	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E0990	P912-E1001	12	LICENSED_DY_CLOSE	LEITEN · NEHMEN · EINSETZEN · UMSETZEN · DIES ; SETZEN · ZIEL ; UMSETZEN · DIES ; FORTSETZEN ; HALTEN · LÄNGER · DIES ; AUSWÄHLEN · ORT · SPÜLEN · BEREIT · TEIL · DIES ; BEGINNEN · AUSFÜHREN · NEBENWEG · UMSETZEN · DIES ; MARKIEREN ; UMSETZEN · DIES ; LEITEN · EINSTELLEN · QUELLE · DIES ; LEITEN · SATZ ; ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	LEITEN · AUS STATION NEHMEN · EINSETZEN · UMSETZEN · DIES ; AN STATION SETZEN · ZIELSTATION ; UMSETZEN · DIES ; FORTSETZEN ; HALTEN · LÄNGER · DIES ; AUSWÄHLEN · ORT · SPÜLEN · BEREIT · TEIL · DIES ; BEGINNEN · AUSFÜHREN · NEBENWEG · UMSETZEN · DIES ; MARKIEREN ; UMSETZEN · DIES ; LEITEN · EINSTELLEN · QUELLSTATION · DIES ; LEITEN · ARBEITSSATZ ; ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0990|P912-E0991|P912-E0992|P912-E0993|P912-E0994|P912-E0995|P912-E0996|P912-E0997|P912-E0998|P912-E0999|P912-E1000|P912-E1001
P915-C157	f81v	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1002	P912-E1006	5	LICENSED_DY_CLOSE	BEGINNEN · AUSFÜHREN · LÄNGER · TEIL · DIES ; FORTSETZEN ; DIES ; MARKIEREN · HALTEN · TEIL · DIES ; SPÜLEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	BEGINNEN · AUSFÜHREN · LÄNGER · TEIL · DIES ; FORTSETZEN ; DIES ; MARKIEREN · HALTEN · TEIL · DIES ; SPÜLEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1002|P912-E1003|P912-E1004|P912-E1005|P912-E1006
P915-C158	f81v	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1007	P912-E1010	4	LICENSED_DY_CLOSE	TEIL · QUELLE ; UMSETZEN · DIES ; EINSETZEN · UMSETZEN · DIES ; HALTEN · GEBEN · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	TEIL · QUELLSTATION ; UMSETZEN · DIES ; EINSETZEN · UMSETZEN · DIES ; HALTEN · IN STATION GEBEN · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1007|P912-E1008|P912-E1009|P912-E1010
P915-C159	f81v	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1011	P912-E1013	3	LICENSED_DY_CLOSE	UMSETZEN · DIES ; FORTSETZEN ; ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	UMSETZEN · DIES ; FORTSETZEN ; ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1011|P912-E1012|P912-E1013
P915-C160	f81v	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1014	P912-E1014	1	LICENSED_DY_CLOSE	FORTSETZEN · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	FORTSETZEN · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1014
P915-C161	f81v	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1015	P912-E1019	5	LICENSED_DY_CLOSE	SETZEN · EINHEIT ; DURCHLASS · DIES ; LEITEN ; MARKIEREN · ZIEL ; SETZEN · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · TEILMENGE ; DURCHLASS · DIES ; LEITEN ; MARKIEREN · ZIELSTATION ; AN STATION SETZEN · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1015|P912-E1016|P912-E1017|P912-E1018|P912-E1019
P915-C162	f81v	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1020	P912-E1024	5	LICENSED_DY_CLOSE	DIES ; FORTSETZEN ; BEHANDELN · KURZ · DIES ; FORTSETZEN ; ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	DIES ; FORTSETZEN ; BEHANDELN · KURZ · DIES ; FORTSETZEN ; ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1020|P912-E1021|P912-E1022|P912-E1023|P912-E1024
P915-C163	f81v	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1025	P912-E1025	1	LICENSED_DY_CLOSE	SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1025
P915-C164	f81v	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1026	P912-E1026	1	LICENSED_DY_CLOSE	SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1026
P915-C165	f81v	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1027	P912-E1031	5	LICENSED_DY_CLOSE	DURCHLASS · DIES ; SETZEN · DIES ; AUFFANGEN · LÄNGER · DIES ; FORTSETZEN ; ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	DURCHLASS · DIES ; AN STATION SETZEN · DIES ; AUFFANGEN · LÄNGER · DIES ; FORTSETZEN ; ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1027|P912-E1028|P912-E1029|P912-E1030|P912-E1031
P915-C166	f81v	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1032	P912-E1034	3	LICENSED_DY_CLOSE	SETZEN · QUELLE ; HALTEN · DURCHLASS · DIES ; TEIL · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · QUELLSTATION ; HALTEN · DURCHLASS · DIES ; TEIL · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1032|P912-E1033|P912-E1034
P915-C167	f81v	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1035	P912-E1042	8	LICENSED_DY_CLOSE	SETZEN · QUELLE ; SETZEN · ZIEL ; TEIL · FORTSETZEN ; DIES ; BEGINNEN · AUSFÜHREN · BEREIT · KURZ · DIES ; BEHANDELN · ZIEL ; UMSETZEN · DIES ; SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · QUELLSTATION ; AN STATION SETZEN · ZIELSTATION ; TEIL · FORTSETZEN ; DIES ; BEGINNEN · AUSFÜHREN · BEREIT · KURZ · DIES ; BEHANDELN · ZIELSTATION ; UMSETZEN · DIES ; AN STATION SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1035|P912-E1036|P912-E1037|P912-E1038|P912-E1039|P912-E1040|P912-E1041|P912-E1042
P915-C168	f81v	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1043	P912-E1044	2	LICENSED_DY_CLOSE	SPÜLEN · KURZ · EINSTELLEN · DIES ; FORTSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	SPÜLEN · KURZ · EINSTELLEN · DIES ; FORTSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1043|P912-E1044
P915-C169	f81v	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1045	P912-E1045	1	LICENSED_DY_CLOSE	LEITEN · EINSTELLEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	LEITEN · EINSTELLEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1045
P915-C170	f81v	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1046	P912-E1049	4	LICENSED_DY_CLOSE	DANACH · EINHEIT ; SPÜLEN · AUSFÜHREN ; SETZEN · KURZ · DIES ; SPÜLEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	DANACH · TEILMENGE ; SPÜLEN · AUSFÜHREN ; AN STATION SETZEN · KURZ · DIES ; SPÜLEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1046|P912-E1047|P912-E1048|P912-E1049
P915-C171	f81v	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1050	P912-E1050	1	LICENSED_DY_CLOSE	SPÜLEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	SPÜLEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1050
P915-C172	f81v	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1051	P912-E1061	11	LICENSED_DY_CLOSE	UMSETZEN · DIES ; AUFFANGEN · DIES ; LEITEN · UMSETZEN · ZIEL ; FORTSETZEN ; DANACH · QUELLE ; SETZEN · ZIEL ; FORTSETZEN ; AUSFÜHREN · STUFE ; HALTEN · LÄNGER · DIES ; ZIEL ; LEITEN · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	UMSETZEN · DIES ; AUFFANGEN · DIES ; LEITEN · UMSETZEN · ZIELSTATION ; FORTSETZEN ; DANACH · QUELLSTATION ; AN STATION SETZEN · ZIELSTATION ; FORTSETZEN ; AUSFÜHREN · STUFE ; HALTEN · LÄNGER · DIES ; ZIELSTATION ; LEITEN · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1051|P912-E1052|P912-E1053|P912-E1054|P912-E1055|P912-E1056|P912-E1057|P912-E1058|P912-E1059|P912-E1060|P912-E1061
P915-C173	f81v	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1062	P912-E1068	7	LICENSED_DY_CLOSE	UMSETZEN · DIES ; AUSWÄHLEN · ZIEL · NEHMEN · EINSTELLEN · KURZ · TEIL · DIES · EINSTELLEN · QUELLE ; HALTEN · FORTSETZEN ; BEGINNEN · KURZ · EINSTELLEN · NEHMEN · DIES ; DIES · GEBEN · SOLLWERT ; FORTSETZEN · GEBEN · EINHEIT ; ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	UMSETZEN · DIES ; AUSWÄHLEN · ZIELSTATION · AUS STATION NEHMEN · EINSTELLEN · KURZ · TEIL · DIES · EINSTELLEN · QUELLSTATION ; HALTEN · FORTSETZEN ; BEGINNEN · KURZ · EINSTELLEN · AUS STATION NEHMEN · DIES ; DIES · IN STATION GEBEN · STATIONSWERT ; FORTSETZEN · IN STATION GEBEN · TEILMENGE ; ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1062|P912-E1063|P912-E1064|P912-E1065|P912-E1066|P912-E1067|P912-E1068
P915-C174	f81v	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1069	P912-E1074	6	LICENSED_DY_CLOSE	SETZEN · DIES ; TEIL · UMSETZEN · DIES ; MARKIEREN · FORTSETZEN ; FORTSETZEN · BEREIT · TEIL · DIES ; EINSTELLEN · KURZ · DIES ; SETZEN · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · DIES ; TEIL · UMSETZEN · DIES ; MARKIEREN · FORTSETZEN ; FORTSETZEN · BEREIT · TEIL · DIES ; EINSTELLEN · KURZ · DIES ; AN STATION SETZEN · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1069|P912-E1070|P912-E1071|P912-E1072|P912-E1073|P912-E1074
P915-C175	f81v	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1075	P912-E1081	7	LICENSED_DY_CLOSE	SETZEN · ZIEL ; SETZEN · LÄNGER · DIES ; FORTSETZEN ; NEHMEN · LÄNGER · TEIL · DIES ; AUSWÄHLEN · ZIEL ; KURZ · FORTSETZEN ; UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · ZIELSTATION ; AN STATION SETZEN · LÄNGER · DIES ; FORTSETZEN ; AUS STATION NEHMEN · LÄNGER · TEIL · DIES ; AUSWÄHLEN · ZIELSTATION ; KURZ · FORTSETZEN ; UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1075|P912-E1076|P912-E1077|P912-E1078|P912-E1079|P912-E1080|P912-E1081
P915-C176	f81v	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1082	P912-E1084	3	LICENSED_DY_CLOSE	LEITEN · DIES ; AUSFÜHREN · ABSETZEN · DIES ; DANACH · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	LEITEN · DIES ; AUSFÜHREN · ABSETZEN · DIES ; DANACH · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1082|P912-E1083|P912-E1084
P915-C177	f81v	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1085	P912-E1098	14	LICENSED_DY_CLOSE	HALTEN · FORTSETZEN ; UMSETZEN · DIES ; DIES ; HALTEN · DIES ; FORTSETZEN ; DIES ; FORTSETZEN ; UMSETZEN · DIES ; EINSTELLEN · UMSETZEN ; SETZEN · DIES ; FORTSETZEN ; NEHMEN · KURZ · FORTSETZEN · EINSTELLEN · QUELLE ; AUSFÜHREN · STUFE ; SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	HALTEN · FORTSETZEN ; UMSETZEN · DIES ; DIES ; HALTEN · DIES ; FORTSETZEN ; DIES ; FORTSETZEN ; UMSETZEN · DIES ; EINSTELLEN · UMSETZEN ; AN STATION SETZEN · DIES ; FORTSETZEN ; AUS STATION NEHMEN · KURZ · FORTSETZEN · EINSTELLEN · QUELLSTATION ; AUSFÜHREN · STUFE ; AN STATION SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1085|P912-E1086|P912-E1087|P912-E1088|P912-E1089|P912-E1090|P912-E1091|P912-E1092|P912-E1093|P912-E1094|P912-E1095|P912-E1096|P912-E1097|P912-E1098
P915-C178	f81v	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1099	P912-E1102	4	LICENSED_DY_CLOSE	ZIEL ; HALTEN · KURZ · DIES ; FORTSETZEN · GEBEN · KURZ · FORTSETZEN ; AUFFANGEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	ZIELSTATION ; HALTEN · KURZ · DIES ; FORTSETZEN · IN STATION GEBEN · KURZ · FORTSETZEN ; AUFFANGEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1099|P912-E1100|P912-E1101|P912-E1102
P915-C179	f81v	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1103	P912-E1106	4	LICENSED_DY_CLOSE	SETZEN · KURZ · FORTSETZEN ; HALTEN · KURZ · FORTSETZEN ; AUSFÜHREN · STUFE ; AUFFANGEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · KURZ · FORTSETZEN ; HALTEN · KURZ · FORTSETZEN ; AUSFÜHREN · STUFE ; AUFFANGEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1103|P912-E1104|P912-E1105|P912-E1106
P915-C180	f81v	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1107	P912-E1107	1	LICENSED_DY_CLOSE	EINSTELLEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	EINSTELLEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1107
P915-C181	f81v	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1108	P912-E1109	2	LICENSED_DY_CLOSE	BEHANDELN · KURZ · DIES ; HALTEN · DURCHLASS · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	BEHANDELN · KURZ · DIES ; HALTEN · DURCHLASS · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1108|P912-E1109
P915-C182	f81v	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1110	P912-E1110	1	NONPROSE_OWNER_OR_DIAGRAM_BOUNDARY	NEHMEN · ZIEL. LOKALER ABSCHNITT.	AUS STATION NEHMEN · ZIELSTATION. LOKALER ABSCHNITT.	P912-E1110
