edition_id	record_id	physical_page	register	page_record_ordinal	record_start_role	bundle_count	event_count	bundle_ids	surface_sequence	active_model_sequence	strict_template_id	strict_template_record_count	role_shape_id	role_shape_record_count	recurrent_strict_event_count	recurrent_role_event_count	decomposition_class	event_support_tiers	literal_name_slot_count	support_tier_rank	support_tier	support_tier_label_de	support_explanation_de	source_record_reading_de	current_record_reading_de	reading_refined_by_gdt483	all_events_have_default	provenance_complete	source_meaning_preserved
G484-R120	G475-R120	f89r	PHARMA	14	UNMARKED_NEW_LOCUS	1	1	G474-B131	opcheor	INSTRUCTION	G480-T108	1	G480-S095	1	0	0	SINGLETON_FRAGMENT_TAIL	LOCAL_COMPONENT_RECURRENT	0	7	SAME_MODEL_COMPONENT_TILE	vollständig aus Komponenten desselben Modells gebaut	Alle Bedeutungsbausteine haben andere Träger im selben Koordinaten-, Anweisungs- oder Katalogmodell.	Setze die Ansatzeinheit ein und nimm die Ansatzeinheit, als Ausführung und auf Grad I.	Setze die Ansatzeinheit ein und nimm die Ansatzeinheit, als Ausführung und auf Grad I.	NO	YES	YES	YES
G484-R121	G475-R121	f89r	PHARMA	15	EXPLICIT_NEXT_SIBLING_OT	1	2	G474-B132	otold|y	CATALOGUE	G480-T109	1	G480-S096	1	1	1	PARTIAL_STRICT_EVENT_COVERAGE	RECURRENT_STRICT_EVENT|LOCAL_EVENT_CARRIED_BY_STRONGER_RECORD_SUPPORT	1	4	PARTIAL_STRICT_EVENT_RECURRENT	mindestens ein striktes Parallelevent	1/2 Events besitzen strikte Bedeutungsparallelen.	1. Droge »d« — Folgevermerk, Fortsetzungsvermerk. 2. Eintrag »y« — Postenangabe. Reihenfolge konkret: OT — danach Fortsetzung; OL — Folgeschritt in Droge »d« weiterführen.	1. Droge »d« — Folgevermerk, Fortsetzungsvermerk. 2. Eintrag »y« — Postenangabe. Reihenfolge konkret: OT — danach Fortsetzung; OL — Folgeschritt in Droge »d« weiterführen.	NO	YES	YES	YES
G484-R122	G475-R122	f89r	PHARMA	16	UNMARKED_NEW_LOCUS_WITH_INTERNAL_CONTROL	1	3	G474-B133	okol|shol|dy	INSTRUCTION	G480-T110	1	G480-S097	1	0	3	FULL_ROLE_EVENT_COVERAGE	RECURRENT_ROLE_EVENT|RECURRENT_ROLE_EVENT|RECURRENT_ROLE_EVENT	0	5	ALL_EVENTS_ROLE_RECURRENT	alle Events besitzen Rollenparallelen	Alle 3 Events besitzen Rollenparallelen.	1. Weiter setze den Eintrag als Ansatz an. 2. Weiter halte den Eintrag. 3. Im selben Gang halte den Drogenposten. Reihenfolge konkret: OL — Setzen weiterführen; OL — Halten weiterführen.	1. Weiter setze den Eintrag als Ansatz an. 2. Weiter halte den Eintrag. 3. Im selben Gang halte den Drogenposten. Reihenfolge konkret: OL — Setzen weiterführen; OL — Halten weiterführen.	NO	YES	YES	YES
G484-R123	G475-R123	f89r	PHARMA	17	UNMARKED_NEW_LOCUS	1	1	G474-B134	opchoroiin	CATALOGUE	G480-T111	1	G480-S098	1	0	0	SINGLETON_FRAGMENT_TAIL	LOCAL_COMPONENT_RECURRENT	1	8	MODEL_FREE_COMPONENT_BACKOFF	vollständig aus modellübergreifend wiederkehrenden Komponenten gebaut	Alle Bedeutungsbausteine wiederholen sich; mindestens einer braucht einen markierten Rückgriff auf ein anderes Modell.	Droge »opchor« — Ausführungsvermerk, Stufenvermerk.	Droge »opchor« — Ausführungsvermerk, Stufenvermerk.	NO	YES	YES	YES
G484-R124	G475-R124	f89r	PHARMA	18	UNMARKED_NEW_LOCUS	1	1	G474-B135	korainy	INSTRUCTION	G480-T112	1	G480-S099	1	0	0	SINGLETON_FRAGMENT_TAIL	LOCAL_COMPONENT_RECURRENT	0	7	SAME_MODEL_COMPONENT_TILE	vollständig aus Komponenten desselben Modells gebaut	Alle Bedeutungsbausteine haben andere Träger im selben Koordinaten-, Anweisungs- oder Katalogmodell.	Gib die Ansatzeinheit, den Drogenanteil und den Drogenposten zu.	Gib die Ansatzeinheit, den Drogenanteil und den Drogenposten zu.	NO	YES	YES	YES
G484-R125	G475-R125	f89r	PHARMA	19	UNMARKED_NEW_LOCUS	1	1	G474-B136	sodar	INSTRUCTION	G480-T113	1	G480-S100	1	0	0	SINGLETON_FRAGMENT_TAIL	EXACT_RUNNING_SURFACE_RECIPE_CARRIER	0	9	EXACT_RUNNING_CARRIER	exakte laufende Oberfläche und Rezeptträger	`sodar=S+O+DA+R` hat exakte laufende Träger auf f67r2 und f77r.	Wähle den Eintrag und markiere den Eintrag, als Ausführung und auf der zweiten Stufe.	Wähle den Eintrag und markiere ihn – als Ausführung auf der zweiten Stufe.	YES	YES	YES	YES
G484-R126	G475-R126	f89r	PHARMA	20	UNMARKED_NEW_LOCUS	1	1	G474-B137	cheys	INSTRUCTION	G480-T114	1	G480-S101	1	1	1	FULL_STRICT_EVENT_COVERAGE	RECURRENT_STRICT_EVENT	0	3	ALL_EVENTS_STRICT_RECURRENT	alle Events besitzen strikte Parallelträger	Alle 1 Events besitzen strikte Bedeutungsparallelen.	Wähle den Drogenposten.	Wähle den Drogenposten.	NO	YES	YES	YES
G484-R127	G475-R127	f89r	PHARMA	21	UNMARKED_NEW_LOCUS	1	1	G474-B138	cheody	INSTRUCTION	G480-T115	1	G480-S102	1	0	0	SINGLETON_FRAGMENT_TAIL	LOCAL_COMPONENT_RECURRENT	0	7	SAME_MODEL_COMPONENT_TILE	vollständig aus Komponenten desselben Modells gebaut	Alle Bedeutungsbausteine haben andere Träger im selben Koordinaten-, Anweisungs- oder Katalogmodell.	Nimm den Drogenposten, auf Grad I und als Ausführung.	Nimm den Drogenposten, auf Grad I und als Ausführung.	NO	YES	YES	YES
G484-R128	G475-R128	f89r	PHARMA	22	UNMARKED_NEW_LOCUS	1	1	G474-B139	oporain	CATALOGUE	G480-T116	2	G480-S054	5	1	1	FULL_STRICT_EVENT_COVERAGE	RECURRENT_STRICT_EVENT	1	1	RECURRENT_STRICT_WHOLE_RECORD	vollständiger Record wiederholt sich bedeutungsgleich	Striktes Ganzrecord-Template G480-T116 trägt 2 Records.	Droge »opor« — Anteilsangabe.	Droge »opor« — Anteilsangabe.	NO	YES	YES	YES
G484-R129	G475-R129	f89r	PHARMA	23	UNMARKED_NEW_LOCUS	1	1	G474-B140	okshdchos	INSTRUCTION	G480-T117	1	G480-S103	1	0	0	SINGLETON_FRAGMENT_TAIL	LOCAL_COMPONENT_RECURRENT	1	7	SAME_MODEL_COMPONENT_TILE	vollständig aus Komponenten desselben Modells gebaut	Alle Bedeutungsbausteine haben andere Träger im selben Koordinaten-, Anweisungs- oder Katalogmodell.	Setze den Drogeneintrag »dchos« als Ansatz an und halte den Drogeneintrag »dchos«.	Setze den Drogeneintrag »dchos« als Ansatz an und halte den Drogeneintrag »dchos«.	NO	YES	YES	YES
G484-R130	G475-R130	f89r	PHARMA	24	UNMARKED_NEW_LOCUS	1	1	G474-B141	okain	INSTRUCTION	G480-T118	1	G480-S079	2	0	1	FULL_ROLE_EVENT_COVERAGE	RECURRENT_ROLE_EVENT	0	2	RECURRENT_ROLE_WHOLE_RECORD	vollständige Rollenform wiederholt sich	Rollenform G480-S079 trägt 2 Records; der genaue Inhalt bleibt lokal.	Setze den Drogenanteil als Ansatz an.	Setze den Drogenanteil als Ansatz an.	NO	YES	YES	YES
G484-R131	G475-R131	f89r	PHARMA	25	UNMARKED_NEW_LOCUS	1	1	G474-B142	yorain	CATALOGUE	G480-T116	2	G480-S054	5	1	1	FULL_STRICT_EVENT_COVERAGE	RECURRENT_STRICT_EVENT	1	1	RECURRENT_STRICT_WHOLE_RECORD	vollständiger Record wiederholt sich bedeutungsgleich	Striktes Ganzrecord-Template G480-T116 trägt 2 Records.	Droge »yor« — Anteilsangabe.	Droge »yor« — Anteilsangabe.	NO	YES	YES	YES
G484-R132	G475-R132	f89r	PHARMA	26	UNMARKED_NEW_LOCUS	1	1	G474-B143	ofakal	CATALOGUE	G480-T119	1	G480-S104	1	0	0	SINGLETON_FRAGMENT_TAIL	LOCAL_COMPONENT_RECURRENT	1	7	SAME_MODEL_COMPONENT_TILE	vollständig aus Komponenten desselben Modells gebaut	Alle Bedeutungsbausteine haben andere Träger im selben Koordinaten-, Anweisungs- oder Katalogmodell.	Droge »ak« — Ausführungsvermerk, Hier-Vermerk, Zielzuordnung.	Droge »ak« — Ausführungsvermerk, Hier-Vermerk, Zielzuordnung.	NO	YES	YES	YES
G484-R133	G475-R133	f89r	PHARMA	27	EXPLICIT_NEXT_SIBLING_OT	1	1	G474-B144	otalsy	COORDINATE	G480-T050	2	G480-S014	3	1	1	FULL_STRICT_EVENT_COVERAGE	RECURRENT_STRICT_EVENT	0	1	RECURRENT_STRICT_WHOLE_RECORD	vollständiger Record wiederholt sich bedeutungsgleich	Striktes Ganzrecord-Template G480-T050 trägt 2 Records.	Adressspur: danach → Zielgefäß → Drogenposten. Reihenfolge konkret: OT — danach Zielort.	Adressspur: danach → Zielgefäß → Drogenposten. Reihenfolge konkret: OT — danach Zielort.	NO	YES	YES	YES
G484-R134	G475-R134	f89r	PHARMA	28	UNMARKED_NEW_LOCUS	1	1	G474-B145	ytarem	CATALOGUE	G480-T071	2	G480-S063	2	1	1	FULL_STRICT_EVENT_COVERAGE	RECURRENT_STRICT_EVENT	2	1	RECURRENT_STRICT_WHOLE_RECORD	vollständiger Record wiederholt sich bedeutungsgleich	Striktes Ganzrecord-Template G480-T071 trägt 2 Records.	Droge »yt« / Droge »em« — Ausgangszuordnung.	Droge »yt« / Droge »em« — Ausgangszuordnung.	NO	YES	YES	YES
G484-R135	G475-R135	f89r	PHARMA	29	EXPLICIT_NEXT_SIBLING_OT	1	1	G474-B146	otolarol	COORDINATE	G480-T120	1	G480-S105	1	0	0	SINGLETON_FRAGMENT_TAIL	LOCAL_COMPONENT_RECURRENT	0	7	SAME_MODEL_COMPONENT_TILE	vollständig aus Komponenten desselben Modells gebaut	Alle Bedeutungsbausteine haben andere Träger im selben Koordinaten-, Anweisungs- oder Katalogmodell.	Adressspur: danach → weiter → Ausgangsgefäß → weiter. Reihenfolge konkret: OT — danach Fortsetzung; OL — Folgeschritt in Ausgang weiterführen; OL — Ausgang weiterführen.	Adressspur: danach → weiter → Ausgangsgefäß → weiter. Reihenfolge konkret: OT — danach Fortsetzung; OL — Folgeschritt in Ausgang weiterführen; OL — Ausgang weiterführen.	NO	YES	YES	YES
