held_out_page	slot_skeleton	head_or_pair	grade_slot	argument_slot	endpoint_slot	leave_page_replay_status	red_causes	event_count	surfaces	component_recipes
f75r	CH+K|EE|Y|OPEN	CH+K	EE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	cheeky	CH+K+EE+Y
f75r	CH+K|E|Y|OPEN	CH+K	E	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	cheky|ckhey	CH+K+E+Y
f75r	CH+K|NONE|NONE|OPEN	CH+K	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	4	chekam|chekar|chkal|chkar	CH+K+AL|CH+K+AM_ADDR|CH+K+AR
f75r	CH+K|NONE|Y|OPEN	CH+K	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	6	chckhy|dackhy|qckhsy	CH+K+Y|DA+CH+K+Y
f75r	CH+S|NONE|NONE|CLOSE	CH+S	NONE	NONE	CLOSE	RED_PAGE_PRIVATE_HEAD_OR_SLOT	CLOSE_SLOT_PAGE_PRIVATE	1	chsdy	CH+S+DY
f75r	CH+T|NONE|Y|OPEN	CH+T	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	checthy	CH+T+Y
f75r	CHD+K|NONE|Y|OPEN	CHD+K	NONE	Y	OPEN	RED_PAGE_PRIVATE_HEAD_OR_SLOT	HEAD_OR_ORDERED_PAIR_PAGE_PRIVATE|ARGUMENT_SLOT_PAGE_PRIVATE	1	chedykar	CHD+Y+K+AR
f75r	CHD+OK|NONE|Y|OPEN	CHD+OK	NONE	Y	OPEN	RED_PAGE_PRIVATE_HEAD_OR_SLOT	HEAD_OR_ORDERED_PAIR_PAGE_PRIVATE|ARGUMENT_SLOT_PAGE_PRIVATE	1	chedyqokam	CHD+Y+OK+AM_ADDR
f75r	CHD|NONE|NONE|CLOSE	CHD	NONE	NONE	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	4	lchedy|lolchedy|olchedy	L+CHD+DY|L+OL+CHD+DY|OL+CHD+DY
f75r	CHD|NONE|Y|OPEN	CHD	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	13	chdy|chedy|dchedy	CHD+Y|D_ADDR+CHD+Y
f75r	CH|NONE|NONE|OPEN	CH	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	3	ch|chal|lch	CH|CH+AL|L+CH
f75r	K+SH|E|Y|OPEN	K+SH	E	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	keishy|kshey	K+E+SH+Y|K+SH+E+Y
f75r	K|EE|NONE|CLOSE	K	EE	NONE	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	5	keedy|olkeedy	K+EE+DY|OL+K+EE+DY
f75r	K|EE|Y|OPEN	K	EE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	olkeey|qolkeeoly	OL+K+EE+OL+Y|OL+K+EE+Y
f75r	K|E|NONE|CLOSE	K	E	NONE	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	olkedy	OL+K+E+DY
f75r	K|NONE|AIIN|OPEN	K	NONE	AIIN	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	lkaiin	L+K+AIIN
f75r	K|NONE|AIN|OPEN	K	NONE	AIN	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	kain	K+AIN
f75r	K|NONE|NONE|CLOSE	K	NONE	NONE	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	koldy	K+OL+DY
f75r	K|NONE|NONE|OPEN	K	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	7	kal|kalol|kar|kol|lkamo|olkar	K+AL|K+AL+OL|K+AR|K+OL|L+K+AM_ADDR+O|OL+K+AR
f75r	K|NONE|Y|OPEN	K	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	3	olky|qolkary|shyk	OL+K+AR+Y|OL+K+Y|Y+K
f75r	OK+CHD|E|NONE|CLOSE	OK+CHD	E	NONE	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	qokechdy	OK+E+CHD+DY
f75r	OK+CHD|NONE|NONE|CLOSE	OK+CHD	NONE	NONE	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	okchdy|qokchdy	OK+CHD+DY
f75r	OK+SH|E|NONE|CLOSE	OK+SH	E	NONE	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	okshedy|qokshedy	OK+SH+E+DY
f75r	OK+SH|NONE|NONE|CLOSE	OK+SH	NONE	NONE	CLOSE	AMBER_MARGINS_OLD_COMBINATION_NEW	NONE	1	qokshdy	OK+SH+DY
f75r	OK|EE|NONE|CLOSE	OK	EE	NONE	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	19	okeedy|okeedyqol|qokeedy	OK+EE+DY|OK+EE+DY+OL
f75r	OK|EE|Y|OPEN	OK	EE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	5	okeey|qokeey	OK+EE+Y
f75r	OK|E|NONE|CLOSE	OK	E	NONE	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	16	okedy|qokedy	OK+E+DY
f75r	OK|E|NONE|OPEN	OK	E	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	qoked	OK+E+D_ADDR
f75r	OK|E|Y|OPEN	OK	E	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	6	okey|qokey	OK+E+Y
f75r	OK|NONE|AIIN|OPEN	OK	NONE	AIIN	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	okaiin	OK+AIIN
f75r	OK|NONE|AIN|OPEN	OK	NONE	AIN	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	23	oqokain|qokain	O+OK+AIN|OK+AIN
f75r	OK|NONE|NONE|CLOSE	OK	NONE	NONE	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	3	okaldy|okoldy|qokardy	OK+AL+DY|OK+AR+DY|OK+OL+DY
f75r	OK|NONE|NONE|OPEN	OK	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	18	ok|okal|okar|qokair|qokal|qokam|qokan|qokar	OK|OK+AIR|OK+AL|OK+AM_ADDR|OK+AN|OK+AR
f75r	OK|NONE|Y|OPEN	OK	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	7	qoky	OK+Y
f75r	P+CHD|NONE|NONE|CLOSE	P+CHD	NONE	NONE	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	3	pchedy	P+CHD+DY
f75r	P+CHD|NONE|NONE|OPEN	P+CHD	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	pchedar	P+CHD+AR
f75r	P+SH|NONE|NONE|OPEN	P+SH	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	pshar	P+SH+AR
f75r	P+SH|NONE|OR|OPEN	P+SH	NONE	OR	OPEN	RED_PAGE_PRIVATE_HEAD_OR_SLOT	ARGUMENT_SLOT_PAGE_PRIVATE	1	pdalshor	P+D_ADDR+AL+SH+OR
f75r	P+SH|NONE|Y|OPEN	P+SH	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	polshy	P+OL+SH+Y
f75r	P|NONE|Y|OPEN	P	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	pchey	P+Y
f75r	R+SH|E|NONE|CLOSE	R+SH	E	NONE	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	rshedy	R+SH+E+DY
f75r	R|NONE|NONE|OPEN	R	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	4	r|ram|rol	R|R+AM_ADDR|R+OL
f75r	R|NONE|OR|OPEN	R	NONE	OR	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	ror	R+OR
f75r	R|NONE|Y|OPEN	R	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	ry	R+Y
f75r	S+OK|EE|NONE|CLOSE	S+OK	EE	NONE	CLOSE	RED_PAGE_PRIVATE_HEAD_OR_SLOT	GRADE_SLOT_PAGE_PRIVATE|CLOSE_SLOT_PAGE_PRIVATE	1	sokeedy	S+OK+EE+DY
f75r	S+SH|E|NONE|CLOSE	S+SH	E	NONE	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	sshedy	S+SH+E+DY
f75r	S+SH|E|NONE|OPEN	S+SH	E	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	ssheol	S+SH+E+OL
f75r	S+SH|E|Y|OPEN	S+SH	E	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	sshey	S+SH+E+Y
f75r	SH+K|EE|Y|OPEN	SH+K	EE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	sheeky	SH+EE+K+Y
f75r	SH+OK|NONE|AIN|OPEN	SH+OK	NONE	AIN	OPEN	RED_PAGE_PRIVATE_HEAD_OR_SLOT	ARGUMENT_SLOT_PAGE_PRIVATE	1	shokain	SH+OK+AIN
f75r	SH+P|E|Y|OPEN	SH+P	E	Y	OPEN	RED_PAGE_PRIVATE_HEAD_OR_SLOT	HEAD_OR_ORDERED_PAIR_PAGE_PRIVATE|GRADE_SLOT_PAGE_PRIVATE|ARGUMENT_SLOT_PAGE_PRIVATE	1	shepchy	SH+E+P+Y
f75r	SH+T|EE|Y|OPEN	SH+T	EE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	sheety	SH+EE+T+Y
f75r	SH+T|NONE|NONE|OPEN	SH+T	NONE	NONE	OPEN	AMBER_MARGINS_OLD_COMBINATION_NEW	NONE	1	shtol	SH+T+OL
f75r	SH|EE|NONE|CLOSE	SH	EE	NONE	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	4	olsheedy|sheedy	OL+SH+EE+DY|SH+EE+DY
f75r	SH|EE|Y|OPEN	SH	EE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	cheey	SH+EE+Y
f75r	SH|E|NONE|CLOSE	SH	E	NONE	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	23	dshedy|lshedy|olshedy|shedy	L+SH+E+DY|OL+SH+E+DY|SH+E+DY
f75r	SH|E|NONE|OPEN	SH	E	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	sheol	SH+E+OL
f75r	SH|E|Y|CLOSE	SH	E	Y	CLOSE	AMBER_MARGINS_OLD_COMBINATION_NEW	NONE	2	yshedy	Y+SH+E+DY
f75r	SH|E|Y|OPEN	SH	E	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	15	lshedary|lshey|shey	L+SH+E+D_ADDR+AR+Y|L+SH+E+Y|SH+E+Y
f75r	SH|NONE|NONE|OPEN	SH	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	shal	SH+AL
f75r	SH|NONE|OR|OPEN	SH	NONE	OR	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	dshor	D_ADDR+SH+OR
f75r	S|NONE|AIIN|OPEN	S	NONE	AIIN	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	saiin	S+AIIN
f75r	S|NONE|AIN|OPEN	S	NONE	AIN	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	5	sain	S+AIN
f75r	S|NONE|NONE|OPEN	S	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	5	s|sal|sar|sarol	S|S+AL|S+AR|S+AR+OL
f75r	S|NONE|OR|OPEN	S	NONE	OR	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	sor	S+OR
f75r	T+CHD|NONE|Y|OPEN	T+CHD	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	tchedy	T+CHD+Y
f75r	T|E|NONE|CLOSE	T	E	NONE	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	3	ltedy|oltedy|tedy	L+T+E+DY|OL+T+E+DY|T+E+DY
f75r	T|NONE|AIN|OPEN	T	NONE	AIN	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	ltain	L+T+AIN
f76r	CH+CH|NONE|Y|OPEN	CH+CH	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	chcfhdy	CH+O+CH+LOCAL_CHAR_F+Y
f76r	CH+K|E|Y|OPEN	CH+K	E	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	qockhey	O+CH+K+E+Y
f76r	CH+K|NONE|AIN|OPEN	CH+K	NONE	AIN	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	chekain	CH+K+AIN
f76r	CH+K|NONE|NONE|OPEN	CH+K	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	chckh|chekair	CH+K|CH+K+AIR
f76r	CH+K|NONE|OR|OPEN	CH+K	NONE	OR	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	chkorol	CH+K+OR
f76r	CH+K|NONE|Y|OPEN	CH+K	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	8	chckhy	CH+K+Y
f76r	CH+P|E|NONE|OPEN	CH+P	E	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	chep	CH+E+P
f76r	CH+P|E|Y|OPEN	CH+P	E	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	chepy	CH+E+P+Y
f76r	CH+R|E|NONE|OPEN	CH+R	E	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	cheor	CH+E+O+R
f76r	CH+SH|E|OR|CLOSE	CH+SH	E	OR	CLOSE	RED_PAGE_PRIVATE_HEAD_OR_SLOT	GRADE_SLOT_PAGE_PRIVATE|CLOSE_SLOT_PAGE_PRIVATE	1	chorshedy	CH+OR+SH+E+DY
f76r	CH+S|E|NONE|OPEN	CH+S	E	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	ches	CH+E+S
f76r	CH+S|E|Y|OPEN	CH+S	E	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	shlches	D_ADDR+Y+L+CH+E+S
f76r	CH+T|E|Y|OPEN	CH+T	E	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	qctheed	CH+T+E+Y
f76r	CH+T|NONE|NONE|OPEN	CH+T	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	cthar	CH+T+AR
f76r	CH+T|NONE|Y|OPEN	CH+T	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	checthy	CH+T+Y
f76r	CHD|NONE|AIN|OPEN	CHD	NONE	AIN	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	chedain	CHD+AIN
f76r	CHD|NONE|NONE|CLOSE	CHD	NONE	NONE	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	14	alchdy|lchedy|olchdy|olchedy|qolchedy	AL+CHD+DY|L+CHD+DY|OL+CHD+DY
f76r	CHD|NONE|NONE|OPEN	CHD	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	3	chdam|chdol|olchdar	CHD+AM_ADDR|CHD+OL|L+CHD+AR
f76r	CHD|NONE|OR|OPEN	CHD	NONE	OR	OPEN	RED_PAGE_PRIVATE_HEAD_OR_SLOT	ARGUMENT_SLOT_PAGE_PRIVATE	1	chedor	CHD+OR
f76r	CHD|NONE|Y|OPEN	CHD	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	29	chdy|chedy|chedyl	CHD+Y|CHD+Y+L
f76r	CH|EE|Y|OPEN	CH	EE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	3	cheedy|darchey|dcheedy	AR+CH+EE+Y|CH+EE+D_ADDR+Y|D_ADDR+CH+EE+D_ADDR+Y
f76r	CH|E|NONE|OPEN	CH	E	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	5	chear|cheo|cheol	CH+E+AR|CH+E+O|CH+E+O+L
f76r	CH|NONE|AIIN|OPEN	CH	NONE	AIIN	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	chodaiin	CH+O+D_ADDR+AIIN
f76r	CH|NONE|NONE|OPEN	CH	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	chal	CH+AL
f76r	CH|NONE|Y|OPEN	CH	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	5	chaly|lchy|olchy|ollchy|otchy	CH+AL+Y|L+CH+Y|OL+CH+Y|OL+L+CH+Y|OT+CH+Y
f76r	K+P|NONE|Y|OPEN	K+P	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	kolpy	K+OL+P+Y
f76r	K|EE|NONE|CLOSE	K	EE	NONE	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	keedy	K+EE+DY
f76r	K|EE|Y|OPEN	K	EE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	4	keey|lkeedy|olkeey	K+EE+Y|L+K+EE+D_ADDR+Y|OL+K+EE+Y
f76r	K|E|NONE|CLOSE	K	E	NONE	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	3	lkedy|olkedy	L+K+E+DY|OL+K+E+DY
f76r	K|E|NONE|OPEN	K	E	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	olsheol	OL+K+E+OL
f76r	K|E|Y|OPEN	K	E	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	lkey	L+K+E+Y
f76r	K|NONE|AIIN|OPEN	K	NONE	AIIN	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	lkaiin	L+K+AIIN
f76r	K|NONE|AIN|OPEN	K	NONE	AIN	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	3	kain|lkain	K+AIN|L+K+AIN
f76r	K|NONE|NONE|OPEN	K	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	5	kal|kar|lkar	K+AL|K+AR|L+K+AR
f76r	K|NONE|OR|OPEN	K	NONE	OR	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	qkor	K+OR
f76r	K|NONE|Y|OPEN	K	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	3	ky|olky|ykar	K+Y|OL+K+Y|Y+K+AR
f76r	OK+CHD|NONE|NONE|CLOSE	OK+CHD	NONE	NONE	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	qokchdy|qokchdyl	OK+CHD+DY|OK+CHD+DY+L
f76r	OK+CH|E|Y|OPEN	OK+CH	E	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	qokalchey	OK+AL+CH+E+Y
f76r	OK+S|EE|NONE|OPEN	OK+S	EE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	okees	OK+EE+S
f76r	OK+S|NONE|NONE|OPEN	OK+S	NONE	NONE	OPEN	AMBER_MARGINS_OLD_COMBINATION_NEW	NONE	1	qokas	OK+A_ADDR+S
f76r	OK|EE|NONE|CLOSE	OK	EE	NONE	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	10	okeedy|qokeedy	OK+EE+DY
f76r	OK|EE|NONE|OPEN	OK	EE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	4	okeed|okeedal|qokeed|qokeeo	OK+EE+AL|OK+EE+D_ADDR|OK+EE+O
f76r	OK|EE|Y|OPEN	OK	EE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	11	okeey|qokeey	OK+EE+Y
f76r	OK|E|NONE|CLOSE	OK	E	NONE	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	11	okedy|qokedy	OK+E+DY
f76r	OK|E|NONE|OPEN	OK	E	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	4	okeolor|qoked|qokedar	OK+E+D_ADDR|OK+E+D_ADDR+AR|OK+E+OL
f76r	OK|E|OR|OPEN	OK	E	OR	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	5	okedalor|okedor|okeor|qokeor	OK+E+D_ADDR+AL+OR|OK+E+D_ADDR+OR|OK+E+OR
f76r	OK|E|Y|OPEN	OK	E	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	10	okey|qokey	OK+E+Y
f76r	OK|NONE|AIIN|OPEN	OK	NONE	AIIN	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	8	okaiin|qokaiin	OK+AIIN
f76r	OK|NONE|AIN|OPEN	OK	NONE	AIN	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	9	okain|qokain	OK+AIN
f76r	OK|NONE|NONE|OPEN	OK	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	18	okal|okar|okedal|qokal|qokar	OK+AL|OK+AR
f76r	OK|NONE|OR|OPEN	OK	NONE	OR	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	qokaloro	OK+AL+OR+O
f76r	OK|NONE|Y|OPEN	OK	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	7	okchy|oky|qokaldy|qoky	OK+AL+Y|OK+Y
f76r	P+CHD|NONE|NONE|CLOSE	P+CHD	NONE	NONE	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	4	opchedy|pchedy|polalchdy	O+P+CHD+DY|P+CHD+DY|P+OL+AL+CHD+DY
f76r	P+CHD|NONE|Y|OPEN	P+CHD	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	4	opchdy|qopchedy	CARRIER_Q+O+P+CHD+Y|O+P+CHD+Y
f76r	P+SH|E|NONE|CLOSE	P+SH	E	NONE	CLOSE	AMBER_MARGINS_OLD_COMBINATION_NEW	NONE	1	pshedy	P+SH+E+DY
f76r	P+SH|E|Y|OPEN	P+SH	E	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	opshey	O+P+SH+E+Y
f76r	P+SH|NONE|Y|OPEN	P+SH	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	opshdy|qofshy	CARRIER_Q+O+P+SH+D_ADDR+Y|O+P+SH+D_ADDR+Y
f76r	P|EE|NONE|OPEN	P	EE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	poleedaran	P+OL+EE+D_ADDR+AR+AN
f76r	P|E|Y|OPEN	P	E	Y	OPEN	AMBER_MARGINS_OLD_COMBINATION_NEW	NONE	1	qopchey	O+P+E+Y
f76r	P|NONE|NONE|OPEN	P	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	opar|qolp	O+P+AR|OL+P
f76r	P|NONE|Y|OPEN	P	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	opchey	O+P+Y
f76r	R|NONE|AIIN|OPEN	R	NONE	AIIN	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	raiiin|raiin	R+AIIN|R+AIIN+LOCAL_CHAR_I
f76r	R|NONE|AIN|OPEN	R	NONE	AIN	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	rain	R+AIN
f76r	R|NONE|NONE|OPEN	R	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	4	r|rol	R|R+OL
f76r	S+CHD|NONE|Y|OPEN	S+CHD	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	solchedy	S+OL+CHD+Y
f76r	SH+K|EE|Y|OPEN	SH+K	EE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	sheeky	SH+EE+K+Y
f76r	SH+K|NONE|Y|OPEN	SH+K	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	shky	SH+K+Y
f76r	SH+S|E|NONE|OPEN	SH+S	E	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	sheals	SH+E+AL+S
f76r	SH|EE|NONE|CLOSE	SH	EE	NONE	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	sheedy	SH+EE+DY
