group_serial	page	locus	page_role	visible_owner	namespace_id	visible_surface	exact_prose_card_id	portable_prose_value_de	curriculum_layer	concrete_diagram_reading_de	apprentice_action	portable_card_core_de	portable_card_role	revision_266	revision_267
161	f67r2	f67r2.72	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	A1_LEFT_OUTER_RING_TEXT	F67_LEFT_WHEEL_NS	ypair	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest yp.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
162	f67r2	f67r2.72	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	A1_LEFT_OUTER_RING_TEXT	F67_LEFT_WHEEL_NS	ykoaiin	NONE	NONE	ASTRO_COMPOSED_FROM_40_COMPONENTS	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest yko.	compose the short value; copy only the local residual core if present	gebundener Sollwert dieses Postens	COMPOSED_ASTRO_VALUE_CARD	AIIN_COMPOSITION	UNCHANGED
163	f67r2	f67r2.72	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	A1_LEFT_OUTER_RING_TEXT	F67_LEFT_WHEEL_NS	ydoly	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest yd/y.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
164	f67r2	f67r2.72	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	A1_LEFT_OUTER_RING_TEXT	F67_LEFT_WHEEL_NS	ytalchos	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: Zielsektor, Zielstern oder Zielfeld + Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest yt/c/s.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
165	f67r2	f67r2.72	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	A1_LEFT_OUTER_RING_TEXT	F67_LEFT_WHEEL_NS	oly	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest y.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
166	f67r2	f67r2.72	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	A1_LEFT_OUTER_RING_TEXT	F67_LEFT_WHEEL_NS	okey	MC007	kurz einwirken	KNOWN_PROSE_CARD_IN_ASTRO	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: in kurzer Stufe setzen.	reuse a learned prose card with diagram-local object	KURZSTUFE_SETZEN	GRADE_SET	UNCHANGED	UNCHANGED
167	f67r2	f67r2.73	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	A1_RIGHT_OUTER_RING_TEXT	F67_RIGHT_WHEEL_NS	sshey	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: abgelesener oder freigegebener Wert; lokaler Namensrest s.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
168	f67r2	f67r2.73	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	A1_RIGHT_OUTER_RING_TEXT	F67_RIGHT_WHEEL_NS	sy	MC123	dies	THREE_REGISTER_COMMON_CORE	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: dieser lokale Diagrammposten.	reuse common card; expand it under the local diagram owner	dies	THREE_REGISTER_COMMON_CORE	UNCHANGED	UNCHANGED
169	f67r2	f67r2.73	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	A1_RIGHT_OUTER_RING_TEXT	F67_RIGHT_WHEEL_NS	shees	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Position oder Bedingung halten + lange oder volle Diagrammstufe; lokaler Namensrest s.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
170	f67r2	f67r2.73	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	A1_RIGHT_OUTER_RING_TEXT	F67_RIGHT_WHEEL_NS	qeykeey	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: lange oder volle Diagrammstufe; lokaler Namensrest qeyk/y.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
171	f67r2	f67r2.73	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	A1_RIGHT_OUTER_RING_TEXT	F67_RIGHT_WHEEL_NS	ykchey	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest y/ey.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
172	f67r2	f67r2.73	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	A1_RIGHT_OUTER_RING_TEXT	F67_RIGHT_WHEEL_NS	ykchey	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest y/ey.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
173	f67r2	f67r2.73	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	A1_RIGHT_OUTER_RING_TEXT	F67_RIGHT_WHEEL_NS	qokeochy	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Diagrammposten setzen oder aktivieren; lokaler Namensrest q/eochy.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
174	f67r2	f67r2.73	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	A1_RIGHT_OUTER_RING_TEXT	F67_RIGHT_WHEEL_NS	oaiin	NONE	NONE	ASTRO_COMPOSED_FROM_40_COMPONENTS	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest o.	compose the short value; copy only the local residual core if present	Rücknahmewert	COMPOSED_ASTRO_VALUE_CARD	AIIN_COMPOSITION	UNCHANGED
175	f67r2	f67r2.73	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	A1_RIGHT_OUTER_RING_TEXT	F67_RIGHT_WHEEL_NS	okol	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Diagrammposten setzen oder aktivieren + im selben Ring, Band oder Satz fortsetzen.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
176	f67r2	f67r2.73	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	A1_RIGHT_OUTER_RING_TEXT	F67_RIGHT_WHEEL_NS	ar	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
177	f67r2	f67r2.73	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	A1_RIGHT_OUTER_RING_TEXT	F67_RIGHT_WHEEL_NS	olar	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: im selben Ring, Band oder Satz fortsetzen + Ausgangssektor, Ursprung oder Bezugswert.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
178	f67r2	f67r2.74	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	F67_PAIRED_LEGEND_QUARANTINE_NS	yshey	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: abgelesener oder freigegebener Wert; lokaler Namensrest y.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
179	f67r2	f67r2.74	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	F67_PAIRED_LEGEND_QUARANTINE_NS	qokeeody	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; lokaler Namensrest q/ody.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
180	f67r2	f67r2.74	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	F67_PAIRED_LEGEND_QUARANTINE_NS	cheos	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: sekundärer Ablesewert.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
181	f67r2	f67r2.74	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	F67_PAIRED_LEGEND_QUARANTINE_NS	oeeos	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: lange oder volle Diagrammstufe; lokaler Namensrest o/os.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
182	f67r2	f67r2.74	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	F67_PAIRED_LEGEND_QUARANTINE_NS	qockhy	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: durch Sektor, Ring oder Pruefweg fuehren; lokaler Namensrest qo/y.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
183	f67r2	f67r2.74	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	F67_PAIRED_LEGEND_QUARANTINE_NS	chos	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest c/s.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
184	f67r2	f67r2.74	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	F67_PAIRED_LEGEND_QUARANTINE_NS	aiin	MC039	Sollwert	THREE_REGISTER_COMMON_CORE	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Sollwert oder Grad des bezeichneten Himmelsplatzes.	reuse common card; expand it under the local diagram owner	Sollwert	THREE_REGISTER_COMMON_CORE	UNCHANGED	UNCHANGED
185	f67r2	f67r2.74	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	F67_PAIRED_LEGEND_QUARANTINE_NS	okeeody	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; lokaler Namensrest ody.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
186	f67r2	f67r2.74	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	F67_PAIRED_LEGEND_QUARANTINE_NS	qokoaiin	NONE	NONE	ASTRO_COMPOSED_FROM_40_COMPONENTS	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Diagrammposten setzen oder aktivieren + Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest q/o.	compose the short value; copy only the local residual core if present	Rücknahmewert setzen	COMPOSED_ASTRO_VALUE_CARD	AIIN_COMPOSITION	UNCHANGED
187	f67r2	f67r2.74	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	F67_PAIRED_LEGEND_QUARANTINE_NS	odain	NONE	NONE	ASTRO_COMPOSED_FROM_40_COMPONENTS	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: gezaehlter Teil oder Unterabschnitt; lokaler Namensrest od.	compose the AIN/AN value and copy only any marked local residual	Portion vom vorigen Rücknahmeposten	COMPOSED_ASTRO_QUANTITY_CARD	UNCHANGED	AIN_AN_COMPOSITION
188	f67r2	f67r2.74	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	F67_PAIRED_LEGEND_QUARANTINE_NS	ar	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Ausgangssektor, Ursprung oder Bezugswert.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
189	f67r2	f67r2.74	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	F67_PAIRED_LEGEND_QUARANTINE_NS	air	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Himmels-, Ring- oder Zeigerlauf.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
190	f67r2	f67r2.74	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	F67_PAIRED_LEGEND_QUARANTINE_NS	ay	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: aktueller Hauptwert.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
191	f68r1	f68r1.1	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	A2_LEFT_PANEL_HEADER	F68_LEFT_PANEL_HEADER_NS	shokchy	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Sternplatz A2_LEFT_PANEL_HEADER: Himmelsobjekt oder Eingangsbedingung + Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest s/y.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
192	f68r1	f68r1.1	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	A2_LEFT_PANEL_HEADER	F68_LEFT_PANEL_HEADER_NS	chteey	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Sternplatz A2_LEFT_PANEL_HEADER: lange oder volle Diagrammstufe; lokaler Namensrest cht/y.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
193	f68r1	f68r1.1	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	A2_LEFT_PANEL_HEADER	F68_LEFT_PANEL_HEADER_NS	choteey	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Sternplatz A2_LEFT_PANEL_HEADER: naechster Platz oder folgende Bedingung + lange oder volle Diagrammstufe; lokaler Namensrest ch/y.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
194	f68r1	f68r1.1	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	A2_LEFT_PANEL_HEADER	F68_LEFT_PANEL_HEADER_NS	cphol	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Sternplatz A2_LEFT_PANEL_HEADER: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest cph.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
195	f68r1	f68r1.1	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	A2_LEFT_PANEL_HEADER	F68_LEFT_PANEL_HEADER_NS	cheor	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Sternplatz A2_LEFT_PANEL_HEADER: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest che.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
196	f68r1	f68r1.1	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	A2_LEFT_PANEL_HEADER	F68_LEFT_PANEL_HEADER_NS	opcheeol	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Sternplatz A2_LEFT_PANEL_HEADER: lange oder volle Diagrammstufe + im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest opch.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
197	f68r1	f68r1.1	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	A2_LEFT_PANEL_HEADER	F68_LEFT_PANEL_HEADER_NS	otor	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Sternplatz A2_LEFT_PANEL_HEADER: naechster Platz oder folgende Bedingung + Bedingungs-, Tabellen- oder Wahlansatz.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
198	f68r1	f68r1.1	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	A2_LEFT_PANEL_HEADER	F68_LEFT_PANEL_HEADER_NS	choctheeey	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Sternplatz A2_LEFT_PANEL_HEADER: Himmelsobjekt oder Eingangsbedingung + lange oder volle Diagrammstufe; lokaler Namensrest c/cth/y.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
199	f68r1	f68r1.1	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	A2_LEFT_PANEL_HEADER	F68_LEFT_PANEL_HEADER_NS	okchoal	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Sternplatz A2_LEFT_PANEL_HEADER: Diagrammposten setzen oder aktivieren + Himmelsobjekt oder Eingangsbedingung + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest c.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
200	f68r1	f68r1.2	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	A2_MIDDLE_PANEL_HEADER	F68_MIDDLE_PANEL_HEADER_NS	tochso	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	A2_MIDDLE_PANEL_HEADER: Grundzustand dieses Platzes.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
201	f68r1	f68r1.2	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	A2_MIDDLE_PANEL_HEADER	F68_MIDDLE_PANEL_HEADER_NS	otchl	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Sternplatz A2_MIDDLE_PANEL_HEADER: naechster Platz oder folgende Bedingung; lokaler Namensrest chl.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
202	f68r1	f68r1.2	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	A2_MIDDLE_PANEL_HEADER	F68_MIDDLE_PANEL_HEADER_NS	qokeeedy	MC140	Volleinsatz; Schluss	KNOWN_PROSE_CARD_IN_ASTRO	Sternplatz A2_MIDDLE_PANEL_HEADER: vollstaendig setzen und den Eintrag schliessen.	reuse a learned prose card with diagram-local object	VOLLSTAENDIG_SETZEN__SCHLUSS	FULL_SET_CLOSE	UNCHANGED	UNCHANGED
203	f68r1	f68r1.2	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	A2_MIDDLE_PANEL_HEADER	F68_MIDDLE_PANEL_HEADER_NS	cheey	MC119	Freigabewert	THREE_REGISTER_COMMON_CORE	Sternplatz A2_MIDDLE_PANEL_HEADER: abgelesener oder freigegebener Diagrammwert.	reuse common card; expand it under the local diagram owner	Freigabewert	THREE_REGISTER_COMMON_CORE	UNCHANGED	UNCHANGED
204	f68r1	f68r1.2	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	A2_MIDDLE_PANEL_HEADER	F68_MIDDLE_PANEL_HEADER_NS	cheeteey	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Sternplatz A2_MIDDLE_PANEL_HEADER: lange oder volle Diagrammstufe + lange oder volle Diagrammstufe; lokaler Namensrest ch/t/y.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
205	f68r1	f68r1.2	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	A2_MIDDLE_PANEL_HEADER	F68_MIDDLE_PANEL_HEADER_NS	yteody	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	A2_MIDDLE_PANEL_HEADER: Phasenplatz fest eingetragen.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
206	f68r1	f68r1.2	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	A2_MIDDLE_PANEL_HEADER	F68_MIDDLE_PANEL_HEADER_NS	chpor	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Sternplatz A2_MIDDLE_PANEL_HEADER: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest chp.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
207	f68r1	f68r1.2	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	A2_MIDDLE_PANEL_HEADER	F68_MIDDLE_PANEL_HEADER_NS	cheokorchey	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Sternplatz A2_MIDDLE_PANEL_HEADER: Diagrammposten setzen oder aktivieren + Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest che/chey.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
208	f68r1	f68r1.2	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	A2_MIDDLE_PANEL_HEADER	F68_MIDDLE_PANEL_HEADER_NS	chod	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Sternplatz A2_MIDDLE_PANEL_HEADER: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest c/d.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
209	f68r1	f68r1.3	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	A2_RIGHT_PANEL_HEADER	F68_RIGHT_PANEL_HEADER_NS	ykor	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Sektorplatz A2_RIGHT_PANEL_HEADER: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest yk.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
210	f68r1	f68r1.3	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	A2_RIGHT_PANEL_HEADER	F68_RIGHT_PANEL_HEADER_NS	shey	MC119	Freigabewert	THREE_REGISTER_COMMON_CORE	Sektorplatz A2_RIGHT_PANEL_HEADER: abgelesener oder freigegebener Diagrammwert.	reuse common card; expand it under the local diagram owner	Freigabewert	THREE_REGISTER_COMMON_CORE	UNCHANGED	UNCHANGED
211	f68r1	f68r1.3	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	A2_RIGHT_PANEL_HEADER	F68_RIGHT_PANEL_HEADER_NS	qocheey	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Sektorplatz A2_RIGHT_PANEL_HEADER: abgelesener oder freigegebener Wert; lokaler Namensrest qo.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
