surface_id	visible_surface	register_status	common_atom_sequences	common_nucleus_de	prose_master_card_id	prose_short_value_de	prose_occurrences	astro_short_values_de	astro_occurrences	astro_owner_count	astro_owners	reading_rule_de
SF0353	qoteor	ASTRO_ONLY	OT+E+OR	FOLGE/NÄCHSTER + KURZ + SATZ/ANSATZ	NONE	NONE	0	nächsten Satz kurz nehmen	1	1	A3_RIGHT_WHEEL_RING_TEXT	lies den registrierten Werkstattwert dieses Registers
SF0354	qotoear	ASTRO_ONLY	OT+E+AR	FOLGE/NÄCHSTER + KURZ + QUELLE	NONE	NONE	0	nächste Quelle kurz nehmen	1	1	A1_LEFT_OUTER_STAR_STATION_01	lies den registrierten Werkstattwert dieses Registers
SF0355	qsg	ASTRO_ONLY	G	Nebengrad	NONE	NONE	0	Nebengrad	1	1	A1_LEFT_LOCAL_FIELD_43	lies lokalen Tabellenkörper und füge bekannte Quelle/Wert/Grad/Auswahl an
SF0356	r	ASTRO_ONLY	NONE	GELERNTES LOKALES GANZWORT	NONE	NONE	0	Bezugswert	1	1	A1_LEFT_LOCAL_FIELD_27	lies den registrierten Werkstattwert dieses Registers
SF0357	ral	PROSE_ONLY	AL	ZIEL	MC056	zur Zielstelle	1	NONE	0	0	NONE	lies den registrierten Werkstattwert dieses Registers
SF0358	raly	PROSE_ONLY	AL+Y	ZIEL + AKTUELLER POSTEN	MC046	diesen Posten dorthin	1	NONE	0	0	NONE	lies den registrierten Werkstattwert dieses Registers
SF0359	rol	PROSE_ONLY	OL	FORTSETZEN	MC016	vom vorigen Gang weiterführen	1	NONE	0	0	NONE	lies den registrierten Werkstattwert dieses Registers
SF0360	ror	ASTRO_ONLY	OR	SATZ/ANSATZ	NONE	NONE	0	Bedingungs-, Tabellen- oder Wahlansatz	1	1	A2_RIGHT_PANEL_HEADER	lies den registrierten Werkstattwert dieses Registers
SF0361	rsheal	PROSE_ONLY	SH+E+AL	SH + KURZ + ZIEL	MC102	kurz am Ziel ruhen	1	NONE	0	0	NONE	lies den registrierten Werkstattwert dieses Registers
SF0362	rshedy	PROSE_ONLY	WASH+CLOSE	WASH + CLOSE	MC084	Waschgang abschließen	1	NONE	0	0	NONE	lies den registrierten Werkstattwert dieses Registers
SF0363	s	ASTRO_ONLY	NONE	GELERNTES LOKALES GANZWORT	NONE	NONE	0	Nebenwert	4	4	A1_RIGHT_PHASE_STATION_01|A1_RIGHT_PHASE_STATION_06|A1_RIGHT_RING_BAND_01|A1_RIGHT_SECTOR_SLOT_01	lies den registrierten Werkstattwert dieses Registers
SF0364	saiin	PROSE_AND_ASTRO	AIIN	Sollwert	MC039	Sollmaß	4	Sollwert	1	1	A1_LEFT_LOCAL_FIELD_29	registrierten Renderer-Rahmen abziehen; produktive Kerne lesen
SF0365	saiir	ASTRO_ONLY	NONE	GELERNTES LOKALES GANZWORT	NONE	NONE	0	sekundärer Hauptindex	1	1	A3_LEFT_RADIAL_SLOT_17	lies den registrierten Werkstattwert dieses Registers
SF0366	sain	ASTRO_ONLY	AIN	Portion	NONE	NONE	0	Portion	1	1	A1_LEFT_LOCAL_FIELD_21	registrierten Renderer-Rahmen abziehen; produktive Kerne lesen
SF0367	sal	PROSE_AND_ASTRO	AL	Ziel	MC154	dorthin	1	Ziel	1	1	A1_LEFT_LOCAL_FIELD_50	registrierten Renderer-Rahmen abziehen; produktive Kerne lesen
SF0368	saldal	ASTRO_ONLY	AL+AL	ZIEL + ZIEL	NONE	NONE	0	Zielsektor, Zielstern oder Zielfeld + Zielsektor, Zielstern oder Zielfeld	1	1	A1_LEFT_OUTER_STAR_STATION_03	lies den registrierten Werkstattwert dieses Registers
SF0369	salsain	ASTRO_ONLY	AL+AIN	ZIEL + PORTION	NONE	NONE	0	Ziel + Portion	1	1	A1_LEFT_LOCAL_FIELD_23	lies den registrierten Werkstattwert dieses Registers
SF0370	sar	PROSE_AND_ASTRO	AR	Quelle	MC055	aus dem Ansatz	1	Quelle	2	2	A3_LEFT_RADIAL_SLOT_01|A3_LEFT_WHEEL_RING_TEXT	registrierten Renderer-Rahmen abziehen; produktive Kerne lesen
SF0371	saral	ASTRO_ONLY	AR+AL	von Quelle zum Ziel	NONE	NONE	0	von Quelle zum Ziel	2	2	A1_LEFT_LOCAL_FIELD_20|A3_LEFT_RADIAL_SLOT_16	registrierten Renderer-Rahmen abziehen; produktive Kerne lesen
SF0372	sarydy	ASTRO_ONLY	AR	QUELLE	NONE	NONE	0	Ausgangssektor, Ursprung oder Bezugswert	1	1	A3_LEFT_RADIAL_SLOT_20	lies den registrierten Werkstattwert dieses Registers
SF0373	schedair	PROSE_ONLY	AIR	LAUF/BAHN	MC116	Wasser weiterleiten	1	NONE	0	0	NONE	lies den registrierten Werkstattwert dieses Registers
SF0374	schedy	PROSE_ONLY	CHD+CLOSE	UMSETZEN + CLOSE	MC025	Posten überführen; Schluss	2	NONE	0	0	NONE	lies den registrierten Werkstattwert dieses Registers
SF0375	schoal	PROSE_ONLY	HO+AL	EINGANGSPOSTEN + ZIEL	MC049	Zutat an die Arbeitsstelle geben	1	NONE	0	0	NONE	lies den registrierten Werkstattwert dieses Registers
SF0376	schol	PROSE_ONLY	DCHOL	DCHOL	MC142	vorigen Posten fortsetzen	1	NONE	0	0	NONE	lies den registrierten Werkstattwert dieses Registers
SF0377	sh	PROSE_ONLY	SH	SH	MC114	halten	1	NONE	0	0	NONE	lies den registrierten Werkstattwert dieses Registers
SF0378	shckhedy	PROSE_ONLY	CKHE+CLOSE	TRENNEN/SEIHEN + CLOSE	MC143	seihen; Schluss	3	NONE	0	0	NONE	lies den registrierten Werkstattwert dieses Registers
SF0379	shckhy	PROSE_ONLY	CKH+Y	DURCHLAUF + AKTUELLER POSTEN	MC035	durchleiten	1	NONE	0	0	NONE	lies den registrierten Werkstattwert dieses Registers
SF0380	shcthey	PROSE_ONLY	CTH+E+Y	BEREIT + KURZ + AKTUELLER POSTEN	MC073	kurz bereithalten	1	NONE	0	0	NONE	lies den registrierten Werkstattwert dieses Registers
SF0381	shcthy	PROSE_ONLY	CTH+Y	BEREIT + AKTUELLER POSTEN	MC161	bereit	2	NONE	0	0	NONE	lies den registrierten Werkstattwert dieses Registers
SF0382	sheckhal	PROSE_ONLY	CKH+E+AL	DURCHLAUF + KURZ + ZIEL	MC058	kurz zur Zielstelle durchleiten	1	NONE	0	0	NONE	lies den registrierten Werkstattwert dieses Registers
SF0383	sheckhy	PROSE_ONLY	CKH+E+Y	DURCHLAUF + KURZ + AKTUELLER POSTEN	MC132	kurz durchleiten	1	NONE	0	0	NONE	lies den registrierten Werkstattwert dieses Registers
SF0384	shecthedchy	PROSE_ONLY	CTH+CHD+Y	BEREIT + UMSETZEN + AKTUELLER POSTEN	MC043	bereiten Posten umsetzen	1	NONE	0	0	NONE	lies den registrierten Werkstattwert dieses Registers
SF0385	shecthy	PROSE_ONLY	CTH+E+Y	BEREIT + KURZ + AKTUELLER POSTEN	MC137	kurz bereit halten	1	NONE	0	0	NONE	lies den registrierten Werkstattwert dieses Registers
SF0386	shedal	PROSE_ONLY	SHED+AL	ABSETZEN + ZIEL	MC113	dort absetzen	2	NONE	0	0	NONE	lies den registrierten Werkstattwert dieses Registers
SF0387	shedy	PROSE_ONLY	SHED+E+CLOSE	ABSETZEN + KURZ + CLOSE	MC128	kurz absetzen lassen; Schluss	10	NONE	0	0	NONE	lies den registrierten Werkstattwert dieses Registers
SF0388	sheedy	PROSE_ONLY	SHED+EE+CLOSE	ABSETZEN + LÄNGER + CLOSE	MC003	länger absetzen; Schluss	1	NONE	0	0	NONE	lies den registrierten Werkstattwert dieses Registers
SF0389	shees	ASTRO_ONLY	EE	LANGE/VOLLSTÄNDIGE TAFELSTUFE	NONE	NONE	0	lange Tabellenstufe	1	1	A1_RIGHT_OUTER_RING_TEXT	lies sichtbares EE als lange Stufe und EEE als Vollstufe; bekannte Kerne bleiben in Oberflächenreihenfolge
SF0390	sheey	PROSE_AND_ASTRO	SH+EE+Y	SH + LÄNGER + AKTUELLER POSTEN	MC095	laenger ruhen	1	diese Position laenger halten	1	1	A3_MIDDLE_WHEEL_RING_TEXT	lies gemeinsamen Kern; Besitzer/Register liefert lokale Expansion
SF0391	shekchy	ASTRO_ONLY	KCH	BEARBEITEN	NONE	NONE	0	Position oder Bedingung halten + Diagrammplatz berechnen oder bearbeiten	1	1	A1_RIGHT_SECTOR_SLOT_04	lies den registrierten Werkstattwert dieses Registers
SF0392	sheody	ASTRO_ONLY	E+OD+Y	diesen gehaltenen Posten kurz markieren	NONE	NONE	0	diesen gehaltenen Posten kurz markieren	1	1	A1_LEFT_LOCAL_FIELD_44	lies OD als markiert/eingetragen; längere registrierte Körper blockieren die Teilung
SF0393	shey	PROSE_AND_ASTRO	CHEEY	SICHTBARES ERGEBNIS/ABLESEWERT	MC119	klarer Auszug	2	sichtbares Ergebnis / Ablesewert	1	1	A2_RIGHT_PANEL_HEADER	lies CHEEY/SHEY als sichtbares Ergebnis; Besitzer erweitert zu Klarauszug oder Tafelablesung
SF0394	shfydaiin	PROSE_ONLY	SH+AIIN	SH + SOLLWERT	MC111	Standmaß	1	NONE	0	0	NONE	lies den registrierten Werkstattwert dieses Registers
SF0395	sho	PROSE_ONLY	HO	EINGANGSPOSTEN	MC034	Zutat	2	NONE	0	0	NONE	lies den registrierten Werkstattwert dieses Registers
SF0396	shokchy	ASTRO_ONLY	HO+KCH	EINGANGSPOSTEN + BEARBEITEN	NONE	NONE	0	Eingangsposten + Bearbeiten	1	1	A2_LEFT_PANEL_HEADER	lies den registrierten Werkstattwert dieses Registers
SF0397	shor	PROSE_ONLY	OR	SATZ/ANSATZ	MC080	Ansatz	1	NONE	0	0	NONE	lies den registrierten Werkstattwert dieses Registers
SF0398	shoyty	PROSE_ONLY	HO+Y+TY	EINGANGSPOSTEN + AKTUELLER POSTEN + TEIL	MC062	Zutatenteil	1	NONE	0	0	NONE	lies den registrierten Werkstattwert dieses Registers
SF0399	shs	ASTRO_ONLY	NONE	GELERNTES LOKALES GANZWORT	NONE	NONE	0	Position oder Bedingung halten	1	1	A1_RIGHT_SECTOR_SLOT_03	lies den registrierten Werkstattwert dieses Registers
SF0400	shy	PROSE_ONLY	Y	AKTUELLER POSTEN	MC123	dieser Posten	1	NONE	0	0	NONE	lies den registrierten Werkstattwert dieses Registers
SF0401	skar	PROSE_ONLY	SK+AR	SK + QUELLE	MC089	vom Ausgang ausgießen	1	NONE	0	0	NONE	lies den registrierten Werkstattwert dieses Registers
SF0402	sodar	ASTRO_ONLY	AR	QUELLE	NONE	NONE	0	Ausgangssektor, Ursprung oder Bezugswert	1	1	A1_LEFT_LOCAL_FIELD_24	lies den registrierten Werkstattwert dieses Registers
SF0403	soear	ASTRO_ONLY	AR	QUELLE	NONE	NONE	0	Ausgangssektor, Ursprung oder Bezugswert	1	1	A1_RIGHT_PHASE_STATION_02	lies den registrierten Werkstattwert dieses Registers
SF0404	soeey	ASTRO_ONLY	EE	LANGE/VOLLSTÄNDIGE TAFELSTUFE	NONE	NONE	0	lange Tabellenstufe	1	1	A1_RIGHT_RING_BAND_02	lies sichtbares EE als lange Stufe und EEE als Vollstufe; bekannte Kerne bleiben in Oberflächenreihenfolge
SF0405	soiiin	PROSE_ONLY	IIN	STUFE	MC033	Sollstufe	1	NONE	0	0	NONE	lies den registrierten Werkstattwert dieses Registers
SF0406	sol	PROSE_ONLY	OL	FORTSETZEN	MC153	fortsetzen	3	NONE	0	0	NONE	lies den registrierten Werkstattwert dieses Registers
SF0407	solkaiin	PROSE_ONLY	SOLK+AIIN	SAMMELN + SOLLWERT	MC036	bis Sollmass sammeln	1	NONE	0	0	NONE	lies den registrierten Werkstattwert dieses Registers
SF0408	solkeedy	PROSE_ONLY	SOLK+EE+CLOSE	SAMMELN + LÄNGER + CLOSE	MC045	länger sammeln; Schluss	1	NONE	0	0	NONE	lies den registrierten Werkstattwert dieses Registers
SF0409	solkeey	PROSE_ONLY	SOLK+EE+Y	SAMMELN + LÄNGER + AKTUELLER POSTEN	MC020	länger sammeln	1	NONE	0	0	NONE	lies den registrierten Werkstattwert dieses Registers
SF0410	solkey	PROSE_ONLY	SOLK+E+Y	SAMMELN + KURZ + AKTUELLER POSTEN	MC050	kurz sammeln	1	NONE	0	0	NONE	lies den registrierten Werkstattwert dieses Registers
SF0411	solshedy	PROSE_ONLY	OL+SHED+CLOSE	FORTSETZEN + ABSETZEN + CLOSE	MC149	weiter absetzen; Schluss	1	NONE	0	0	NONE	lies den registrierten Werkstattwert dieses Registers
SF0412	sor	PROSE_AND_ASTRO	OR	Satz/Ansatz	MC080	Ansatz	1	Satz/Ansatz	1	1	A1_LEFT_LOCAL_FIELD_39	registrierten Renderer-Rahmen abziehen; produktive Kerne lesen
SF0413	soraiir	ASTRO_ONLY	OR	SATZ/ANSATZ	NONE	NONE	0	Bedingungs-, Tabellen- oder Wahlansatz	1	1	A1_LEFT_LOCAL_FIELD_17	lies den registrierten Werkstattwert dieses Registers
SF0414	sosho	ASTRO_ONLY	OS+HO	Feldeingang	NONE	NONE	0	Feldeingang	1	1	A1_LEFT_LOCAL_FIELD_42	lies lokalen Tabellenkörper und füge bekannte Quelle/Wert/Grad/Auswahl an
SF0415	sotaiin	PROSE_ONLY	OT+AIIN	FOLGE/NÄCHSTER + SOLLWERT	MC060	Folgemaß	1	NONE	0	0	NONE	lies den registrierten Werkstattwert dieses Registers
SF0416	sotodan	PROSE_ONLY	OT+DAN	FOLGE/NÄCHSTER + DAN	MC068	danach anwenden	1	NONE	0	0	NONE	lies den registrierten Werkstattwert dieses Registers
SF0417	sshey	ASTRO_ONLY	CHEEY	SICHTBARES ERGEBNIS/ABLESEWERT	NONE	NONE	0	Ablesewert	1	1	A1_RIGHT_OUTER_RING_TEXT	lies CHEEY/SHEY als sichtbares Ergebnis; Besitzer erweitert zu Klarauszug oder Tafelablesung
SF0418	sshkchdy	PROSE_ONLY	SH+KCH+CHD+CLOSE	SH + BEARBEITEN + UMSETZEN + CLOSE	MC061	im Arbeitsgang schwenken; Schluss	1	NONE	0	0	NONE	lies den registrierten Werkstattwert dieses Registers
SF0419	sy	PROSE_AND_ASTRO	Y	AKTUELLER POSTEN	MC123	dieser Posten	1	dieser lokale Diagrammposten	1	1	A1_RIGHT_OUTER_RING_TEXT	lies gemeinsamen Kern; Besitzer/Register liefert lokale Expansion
SF0420	sykos	ASTRO_ONLY	YK+OS	Klassenfeld	NONE	NONE	0	Klassenfeld	1	1	A1_RIGHT_SECTOR_SLOT_04	lies lokalen Tabellenkörper und füge bekannte Quelle/Wert/Grad/Auswahl an
SF0421	taiin	PROSE_ONLY	AIIN	SOLLWERT	MC039	Sollmaß	1	NONE	0	0	NONE	lies den registrierten Werkstattwert dieses Registers
SF0422	tal	PROSE_ONLY	AL	ZIEL	MC154	dorthin	1	NONE	0	0	NONE	lies den registrierten Werkstattwert dieses Registers
SF0423	talam	PROSE_ONLY	AL+AM	ZIEL + AM	MC160	am Ziel verwahren	1	NONE	0	0	NONE	lies den registrierten Werkstattwert dieses Registers
SF0424	tchedy	PROSE_ONLY	CHD+CLOSE	UMSETZEN + CLOSE	MC025	Posten überführen; Schluss	1	NONE	0	0	NONE	lies den registrierten Werkstattwert dieses Registers
SF0425	tchody	PROSE_ONLY	HO+CLOSE	EINGANGSPOSTEN + CLOSE	MC037	Eingangsposten beiseitestellen; Schluss	1	NONE	0	0	NONE	lies den registrierten Werkstattwert dieses Registers
SF0426	tedy	PROSE_ONLY	SHED+E+CLOSE	ABSETZEN + KURZ + CLOSE	MC128	kurz absetzen lassen; Schluss	1	NONE	0	0	NONE	lies den registrierten Werkstattwert dieses Registers
SF0427	teeo	ASTRO_ONLY	EE	LANGE/VOLLSTÄNDIGE TAFELSTUFE	NONE	NONE	0	lange Tabellenstufe	1	1	A3_LEFT_WHEEL_RING_TEXT	lies sichtbares EE als lange Stufe und EEE als Vollstufe; bekannte Kerne bleiben in Oberflächenreihenfolge
SF0428	teol	PROSE_ONLY	E+OL	KURZ + FORTSETZEN	MC106	kurz weiterleiten	1	NONE	0	0	NONE	lies den registrierten Werkstattwert dieses Registers
SF0429	tey	ASTRO_ONLY	NONE	GELERNTES LOKALES GANZWORT	NONE	NONE	0	aktueller Phasenwert	1	1	A3_LEFT_WHEEL_RING_TEXT	lies den registrierten Werkstattwert dieses Registers
SF0430	tochso	ASTRO_ONLY	NONE	GELERNTES LOKALES GANZWORT	NONE	NONE	0	Grundzustand dieses Platzes	1	1	A2_MIDDLE_PANEL_HEADER	lies den registrierten Werkstattwert dieses Registers
SF0431	todaiin	ASTRO_ONLY	AIIN	SOLLWERT	NONE	NONE	0	Sollwert oder Grad eines Diagrammplatzes	1	1	A1_LEFT_LOCAL_FIELD_48	lies den registrierten Werkstattwert dieses Registers
SF0432	tol	PROSE_AND_ASTRO	OL	Fortsetzen	MC153	fortsetzen	1	Fortsetzen	1	1	A1_LEFT_OUTER_STAR_STATION_05	registrierten Renderer-Rahmen abziehen; produktive Kerne lesen
SF0433	tshey	PROSE_ONLY	CHEEY	SICHTBARES ERGEBNIS/ABLESEWERT	MC141	Klarlauf zugeben	1	NONE	0	0	NONE	lies CHEEY/SHEY als sichtbares Ergebnis; Besitzer erweitert zu Klarauszug oder Tafelablesung
SF0434	tshol	PROSE_ONLY	HO+L	EINGANGSPOSTEN + L	MC098	Zutat entnehmen	1	NONE	0	0	NONE	lies den registrierten Werkstattwert dieses Registers
SF0435	y	PROSE_AND_ASTRO	Y	AKTUELLER POSTEN	MC123	dieser Posten	1	dieser lokale Diagrammposten	9	4	A1_LEFT_LOCAL_FIELD_16|A1_LEFT_OUTER_STAR_STATION_03|A3_LEFT_WHEEL_RING_TEXT|A3_MIDDLE_WHEEL_RING_TEXT	lies gemeinsamen Kern; Besitzer/Register liefert lokale Expansion
SF0436	ycheody	ASTRO_ONLY	CHEO	AUSGABE/AUSZUG	NONE	NONE	0	aktueller Ablesewert fest	1	1	A1_LEFT_LOCAL_FIELD_45	lies den registrierten Werkstattwert dieses Registers
SF0437	ycheor	PROSE_ONLY	Y+CHEO+OR	AKTUELLER POSTEN + AUSGABE/AUSZUG + SATZ/ANSATZ	MC075	Auszugsansatz	1	NONE	0	0	NONE	lies den registrierten Werkstattwert dieses Registers
SF0438	ychey	ASTRO_ONLY	Y+CHEEY	SICHTBARES ERGEBNIS/ABLESEWERT	NONE	NONE	0	aktueller Ablesewert	1	1	A3_MIDDLE_WHEEL_RING_TEXT	lies CHEEY/SHEY als sichtbares Ergebnis; Besitzer erweitert zu Klarauszug oder Tafelablesung
SF0439	ydaiin	ASTRO_ONLY	YD+AIIN	AKTIVE/NOTIERTE ZEILE	NONE	NONE	0	Sollwert der aktiven Zeile	2	1	A1_LEFT_OUTER_RING_TEXT	lies YD als aktive Tabellenzeile und den folgenden bekannten Kern darin
SF0440	ydam	ASTRO_ONLY	YD+AM	AKTIVE/NOTIERTE ZEILE	NONE	NONE	0	Aspekt der aktiven Zeile	1	1	A1_LEFT_LOCAL_FIELD_25	lies YD als aktive Tabellenzeile und den folgenden bekannten Kern darin
SF0441	ydchos	ASTRO_ONLY	YD+HO	AKTIVE/NOTIERTE ZEILE	NONE	NONE	0	Eingangsposten der aktiven Zeile	1	1	A1_LEFT_LOCAL_FIELD_19	lies YD als aktive Tabellenzeile und den folgenden bekannten Kern darin
SF0442	ydoly	ASTRO_ONLY	YD+OL	AKTIVE/NOTIERTE ZEILE	NONE	NONE	0	aktive Zeile fortsetzen	1	1	A1_LEFT_OUTER_RING_TEXT	lies YD als aktive Tabellenzeile und den folgenden bekannten Kern darin
SF0443	yekees	ASTRO_ONLY	EE	LANGE/VOLLSTÄNDIGE TAFELSTUFE	NONE	NONE	0	lange Tabellenstufe	1	1	A1_LEFT_LOCAL_FIELD_46	lies sichtbares EE als lange Stufe und EEE als Vollstufe; bekannte Kerne bleiben in Oberflächenreihenfolge
SF0444	yetey	ASTRO_ONLY	NONE	GELERNTES LOKALES GANZWORT	NONE	NONE	0	ausgewählter Phasenwert	1	1	A3_MIDDLE_WHEEL_RING_TEXT	lies den registrierten Werkstattwert dieses Registers
SF0445	yfain	ASTRO_ONLY	AIN	PORTION	NONE	NONE	0	gezaehlter Teil oder Unterabschnitt	1	1	A1_LEFT_LOCAL_FIELD_47	lies den registrierten Werkstattwert dieses Registers
SF0446	yka	ASTRO_ONLY	YK	KLASSE/HAUS	NONE	NONE	0	bezeichnete Klasse oder Haus	1	1	A3_MIDDLE_WHEEL_RING_TEXT	lies lokalen Tabellenstamm; lies gemeinsame Kerne rechts davon; Besitzer liefert konkrete Klasse oder Stelle
SF0447	ykady	ASTRO_ONLY	YK	KLASSE/HAUS	NONE	NONE	0	bezeichnete Klasse oder Haus	1	1	A3_MIDDLE_WHEEL_RING_TEXT	lies lokalen Tabellenstamm; lies gemeinsame Kerne rechts davon; Besitzer liefert konkrete Klasse oder Stelle
SF0448	ykaiin	PROSE_ONLY	Y+AIIN	AKTUELLER POSTEN + SOLLWERT	MC170	Postenmaß	1	NONE	0	0	NONE	lies den registrierten Werkstattwert dieses Registers
SF0449	ykain	PROSE_ONLY	Y+AIN	AKTUELLER POSTEN + PORTION	MC047	Postenportion	1	NONE	0	0	NONE	lies den registrierten Werkstattwert dieses Registers
SF0450	ykaly	ASTRO_ONLY	YK+AL	KLASSE/HAUS + ZIEL	NONE	NONE	0	bezeichnete Klasse oder Haus + AL	1	1	A1_RIGHT_SECTOR_SLOT_09	lies lokalen Tabellenstamm; lies gemeinsame Kerne rechts davon; Besitzer liefert konkrete Klasse oder Stelle
SF0451	ykan	PROSE_ONLY	Y+AIN	AKTUELLER POSTEN + PORTION	MC148	dieser Anteil	1	NONE	0	0	NONE	lies den registrierten Werkstattwert dieses Registers
SF0452	ykar	ASTRO_ONLY	YK+AR	KLASSE/HAUS + QUELLE	NONE	NONE	0	bezeichnete Klasse oder Haus + AR	3	2	A1_RIGHT_SECTOR_SLOT_09|A3_MIDDLE_WHEEL_RING_TEXT	lies lokalen Tabellenstamm; lies gemeinsame Kerne rechts davon; Besitzer liefert konkrete Klasse oder Stelle
SF0453	ykchdy	ASTRO_ONLY	YK+KCH	KLASSE/HAUS + BEARBEITEN	NONE	NONE	0	bezeichnete Klasse oder Haus + KCH	1	1	A2_STAR_STATION_21	lies lokalen Tabellenstamm; lies gemeinsame Kerne rechts davon; Besitzer liefert konkrete Klasse oder Stelle
SF0454	ykchey	ASTRO_ONLY	YK+KCH	KLASSE/HAUS + BEARBEITEN	NONE	NONE	0	bezeichnete Klasse oder Haus + KCH	2	1	A1_RIGHT_OUTER_RING_TEXT	lies lokalen Tabellenstamm; lies gemeinsame Kerne rechts davon; Besitzer liefert konkrete Klasse oder Stelle
SF0455	ykchos	ASTRO_ONLY	YK+KCH	KLASSE/HAUS + BEARBEITEN	NONE	NONE	0	bezeichnete Klasse oder Haus + KCH	1	1	A1_RIGHT_SECTOR_SLOT_12	lies lokalen Tabellenstamm; lies gemeinsame Kerne rechts davon; Besitzer liefert konkrete Klasse oder Stelle
SF0456	ykchy	ASTRO_ONLY	YK+KCH	KLASSE/HAUS + BEARBEITEN	NONE	NONE	0	bezeichnete Klasse oder Haus + KCH	1	1	A1_RIGHT_SECTOR_SLOT_07	lies lokalen Tabellenstamm; lies gemeinsame Kerne rechts davon; Besitzer liefert konkrete Klasse oder Stelle
SF0457	ykchys	ASTRO_ONLY	YK+KCH	KLASSE/HAUS + BEARBEITEN	NONE	NONE	0	bezeichnete Klasse oder Haus + KCH	1	1	A1_RIGHT_SECTOR_SLOT_07	lies lokalen Tabellenstamm; lies gemeinsame Kerne rechts davon; Besitzer liefert konkrete Klasse oder Stelle
SF0458	ykecho	ASTRO_ONLY	YK+HO	KLASSE/HAUS + EINGANGSPOSTEN	NONE	NONE	0	bezeichnete Klasse oder Haus + HO	1	1	A1_RIGHT_SECTOR_SLOT_02	lies lokalen Tabellenstamm; lies gemeinsame Kerne rechts davon; Besitzer liefert konkrete Klasse oder Stelle
SF0459	ykeeal	ASTRO_ONLY	YK+AL	KLASSE/HAUS + ZIEL	NONE	NONE	0	bezeichnete Klasse oder Haus + AL	1	1	A3_MIDDLE_WHEEL_RING_TEXT	lies lokalen Tabellenstamm; lies gemeinsame Kerne rechts davon; Besitzer liefert konkrete Klasse oder Stelle
SF0460	ykeeody	ASTRO_ONLY	YK+EE+OD+Y	diesen Klassenposten länger markieren	NONE	NONE	0	diesen Klassenposten länger markieren	1	1	A3_MIDDLE_WHEEL_RING_TEXT	lies OD als markiert/eingetragen; längere registrierte Körper blockieren die Teilung
SF0461	ykees	ASTRO_ONLY	YK	KLASSE/HAUS	NONE	NONE	0	bezeichnete Klasse oder Haus	1	1	A1_RIGHT_SECTOR_SLOT_12	lies lokalen Tabellenstamm; lies gemeinsame Kerne rechts davon; Besitzer liefert konkrete Klasse oder Stelle
SF0462	ykeey	ASTRO_ONLY	YK	KLASSE/HAUS	NONE	NONE	0	bezeichnete Klasse oder Haus	1	1	A3_LEFT_RADIAL_SLOT_04	lies lokalen Tabellenstamm; lies gemeinsame Kerne rechts davon; Besitzer liefert konkrete Klasse oder Stelle
SF0463	ykeody	ASTRO_ONLY	YK+E+OD+Y	diesen Klassenposten kurz markieren	NONE	NONE	0	diesen Klassenposten kurz markieren	2	2	A1_RIGHT_SECTOR_SLOT_05|A3_LEFT_RADIAL_SLOT_19	lies OD als markiert/eingetragen; längere registrierte Körper blockieren die Teilung
SF0464	ykey	ASTRO_ONLY	YK	KLASSE/HAUS	NONE	NONE	0	bezeichnete Klasse oder Haus	1	1	A3_MIDDLE_WHEEL_RING_TEXT	lies lokalen Tabellenstamm; lies gemeinsame Kerne rechts davon; Besitzer liefert konkrete Klasse oder Stelle
SF0465	ykeydy	ASTRO_ONLY	YK	KLASSE/HAUS	NONE	NONE	0	bezeichnete Klasse oder Haus	1	1	A3_LEFT_RADIAL_SLOT_14	lies lokalen Tabellenstamm; lies gemeinsame Kerne rechts davon; Besitzer liefert konkrete Klasse oder Stelle
SF0466	ykoaiin	ASTRO_ONLY	YK+AIIN	KLASSE/HAUS + SOLLWERT	NONE	NONE	0	bezeichnete Klasse oder Haus + AIIN	1	1	A1_LEFT_OUTER_RING_TEXT	lies lokalen Tabellenstamm; lies gemeinsame Kerne rechts davon; Besitzer liefert konkrete Klasse oder Stelle
SF0467	ykor	ASTRO_ONLY	YK+OR	KLASSE/HAUS + SATZ/ANSATZ	NONE	NONE	0	bezeichnete Klasse oder Haus + OR	2	2	A1_LEFT_LOCAL_FIELD_26|A2_RIGHT_PANEL_HEADER	lies lokalen Tabellenstamm; lies gemeinsame Kerne rechts davon; Besitzer liefert konkrete Klasse oder Stelle
SF0468	ykshy	ASTRO_ONLY	YK	KLASSE/HAUS	NONE	NONE	0	bezeichnete Klasse oder Haus	1	1	A1_RIGHT_SECTOR_SLOT_01	lies lokalen Tabellenstamm; lies gemeinsame Kerne rechts davon; Besitzer liefert konkrete Klasse oder Stelle
SF0469	yky	ASTRO_ONLY	YK	KLASSE/HAUS	NONE	NONE	0	bezeichnete Klasse oder Haus	1	1	A2_MULTIPANEL_HEADER_FRAGMENT_05	lies lokalen Tabellenstamm; lies gemeinsame Kerne rechts davon; Besitzer liefert konkrete Klasse oder Stelle
SF0470	ypair	ASTRO_ONLY	AIR	LAUF/BAHN	NONE	NONE	0	Himmels-, Ring- oder Zeigerlauf	1	1	A1_LEFT_OUTER_RING_TEXT	lies den registrierten Werkstattwert dieses Registers
