patch_id	page	row_id	source_ordinal	column	valid	reason	ink_json	nuisance_json	core_samples	patch_width	patch_height
f77r:R002:W05	f77r	f77r:R002	2	5	0	INSUFFICIENT_PAPER	[]	[]	183	107	46
f77r:R002:W06	f77r	f77r:R002	2	6	0	INSUFFICIENT_PAPER	[]	[]	217	107	46
f77r:R002:W07	f77r	f77r:R002	2	7	0	INSUFFICIENT_PAPER	[]	[]	157	107	46
f77r:R002:W08	f77r	f77r:R002	2	8	0	INSUFFICIENT_PAPER	[]	[]	171	107	46
f77r:R002:W09	f77r	f77r:R002	2	9	0	INSUFFICIENT_PAPER	[]	[]	212	107	46
f77r:R002:W10	f77r	f77r:R002	2	10	0	INSUFFICIENT_PAPER	[]	[]	202	107	46
f77r:R002:W11	f77r	f77r:R002	2	11	0	INSUFFICIENT_PAPER	[]	[]	188	108	46
f77r:R003:W00	f77r	f77r:R003	3	0	1	PASS	[0.301625128544,0.324826773897,0.356006984817]	[0.524380333198,4.948759890378,5.114285714286,2.432182189739,0.524344569288,0.924733020077,0.852042448761,0.792064728497,0.020466451804,0.019379578993,0.020774041745,0.03083480884,0.023621221064,0.027395239032,0.008789378113,0.01237776334,0.014433504923,0.259040458289,0.204157782516]	140	107	46
f77r:R003:W01	f77r	f77r:R003	3	1	0	INSUFFICIENT_PAPER	[]	[]	181	107	46
f77r:R003:W02	f77r	f77r:R003	3	2	1	PASS	[0.221098558688,0.237564211641,0.261177812433]	[0.598334010565,5.105945473901,4.798780487805,2.718903738123,0.485207100592,0.948242038343,0.881529748976,0.830515635693,0.018239259098,0.02219564114,0.026461556181,0.030051150895,0.049009771133,0.063836972916,0.012381095174,0.013214053676,0.010338680927,0.335660580021,0.204157782516]	164	107	46
f77r:R003:W03	f77r	f77r:R003	3	3	0	INSUFFICIENT_PAPER	[]	[]	213	107	46
f77r:R003:W04	f77r	f77r:R003	3	4	1	PASS	[0.231273677397,0.255578827067,0.269332933784]	[0.520723283218,5.075173815234,4.647798742138,2.237862762919,0.45558739255,0.952025201772,0.885594593921,0.829745073103,0.020723373369,0.019197781529,0.018964193875,0.019666863401,0.007259492426,0.010335103941,-0.011008379563,-0.016232695287,-0.019947690206,0.412280701754,0.204157782516]	159	107	46
f77r:R003:W05	f77r	f77r:R003	3	5	1	PASS	[0.233400051481,0.246860077932,0.284571650037]	[0.50304754165,4.605170185988,5.40404040404,2.748440115606,0.349823321555,0.941455437449,0.873114969618,0.820319689609,0.010904254655,0.010940213155,0.011105298337,0.001472227687,0.000950882025,-0.004403567447,0.011111666417,0.004661235777,0.008166325154,0.450590762621,0.204157782516]	99	107	46
f77r:R003:W06	f77r	f77r:R003	3	6	1	PASS	[0.215111379617,0.229715316477,0.244598486315]	[0.547744819179,5.170483995038,4.857142857143,2.478972795827,0.41567695962,0.96091820376,0.895426598312,0.847989006923,0.012425411816,0.013846888779,0.015279497517,-0.002564102564,0.000501672241,0.013017247033,-0.008686091259,-0.011708064704,-0.010785146684,0.488900823487,0.204157782516]	175	107	46
f77r:R003:W07	f77r	f77r:R003	3	7	0	INSUFFICIENT_PAPER	[]	[]	163	107	46
f77r:R003:W08	f77r	f77r:R003	3	8	1	PASS	[0.264834355784,0.287677168467,0.308167897608]	[0.546119463633,5.056245805348,5.365384615385,2.496373108777,0.493670886076,0.944309863605,0.879833938947,0.830457984447,0.020778963669,0.018633106048,0.017819995406,-0.033405469211,-0.033723522854,-0.027201783724,0.000776317324,-0.001802522198,-0.001492661636,0.56552094522,0.204157782516]	156	107	46
f77r:R003:W09	f77r	f77r:R003	3	9	1	PASS	[0.20825493882,0.236102695957,0.263290619328]	[0.588581877286,5.111987788357,4.775757575758,2.544992743102,0.471428571429,0.960697167756,0.892589687727,0.832220769789,0.015222881852,0.014171226824,0.01952172076,-0.021181716834,-0.028372352285,-0.038032002098,-0.012047911773,0.014200276542,0.030792809902,0.603831006087,0.204157782516]	165	107	46
f77r:R003:W10	f77r	f77r:R003	3	10	0	INSUFFICIENT_PAPER	[]	[]	167	107	46
f77r:R003:W11	f77r	f77r:R003	3	11	0	INSUFFICIENT_PAPER	[]	[]	171	108	46
f77r:R004:W00	f77r	f77r:R004	4	0	0	INSUFFICIENT_PAPER	[]	[]	175	107	52
f77r:R004:W01	f77r	f77r:R004	4	1	1	PASS	[0.215938167593,0.224235850713,0.249304377353]	[0.595974119339,5.170483995038,4.777142857143,2.574943629262,0.431034482759,0.940731630731,0.869328727932,0.812554950806,0.018155341091,0.017766078473,0.01791936589,0.022169045133,0.020208260819,0.020663650075,-0.009272494044,-0.000248093486,-0.005449598963,0.297350519155,0.222814498934]	175	107	52
f77r:R004:W02	f77r	f77r:R004	4	2	1	PASS	[0.21224696009,0.230848597689,0.251991705652]	[0.585909417685,5.159055299215,4.508670520231,2.267178473893,0.466307277628,0.950073188998,0.882461873638,0.831336805556,0.01678493089,0.017450074298,0.018014438846,0.006062188189,0.007782225316,0.011877828054,0.003698848339,0.012353927912,0.008990569628,0.335660580021,0.222814498934]	173	107	52
f77r:R004:W03	f77r	f77r:R004	4	3	1	PASS	[0.231111720963,0.246698520589,0.261910851357]	[0.593098490295,5.476463551932,4.873949579832,2.408160572303,0.518518518519,0.945201967713,0.877693480219,0.825886856509,0.021820429778,0.020077829369,0.02049885032,-0.004069497622,-0.000510500058,-0.000939784198,-0.035257467473,-0.029063588052,-0.02431880013,0.373970640888,0.222814498934]	238	107	52
f77r:R004:W04	f77r	f77r:R004	4	4	1	PASS	[0.217064505238,0.231993166591,0.249304377353]	[0.560208483106,5.099866427824,4.883435582822,2.529319213036,0.436997319035,0.951101388655,0.882151013246,0.828414144571,0.01584283286,0.018437045922,0.019637371337,-0.001453184824,0.012205592296,0.00974300963,0.006216433374,0.004632018156,0.003653740432,0.412280701754,0.222814498934]	163	107	52
f77r:R004:W05	f77r	f77r:R004	4	5	1	PASS	[0.202030741612,0.217723483845,0.232999511431]	[0.54493170381,5.081404364984,4.20625,2.294277868415,0.418848167539,0.951500789889,0.885538828486,0.832798996376,0.016306395535,0.01656314765,0.017622086794,-0.006914955331,-0.014537649379,-0.023007309433,0.004240143218,0.008765030095,0.006402503489,0.450590762621,0.222814498934]	160	107	52
f77r:R004:W06	f77r	f77r:R004	4	6	1	PASS	[0.246134367412,0.264559655031,0.294669127797]	[0.530014378145,5.262690188905,5.171875,2.461503737767,0.456057007126,0.944811607243,0.877608068084,0.826324747872,0.016379006982,0.014215480898,0.015946427581,-0.002250841165,-0.003216730479,0.000858568279,-0.007191891854,-0.010935848099,-0.01442607237,0.488900823487,0.222814498934]	192	107	52
f77r:R004:W07	f77r	f77r:R004	4	7	0	INSUFFICIENT_PAPER	[]	[]	178	107	52
f77r:R004:W08	f77r	f77r:R004	4	8	1	PASS	[0.219169759744,0.23626475096,0.257574692393]	[0.556973400431,5.153291594498,4.947674418605,2.584084865416,0.437659033079,0.953965716104,0.888894722189,0.840695223323,0.01907541864,0.015646561131,0.018436326993,-0.035018563638,-0.026905673512,-0.025571411997,0.021158427426,0.017112812055,0.016182461482,0.56552094522,0.222814498934]	172	107	52
f77r:R004:W09	f77r	f77r:R004	4	9	0	INSUFFICIENT_PAPER	[]	[]	217	107	52
f77r:R004:W10	f77r	f77r:R004	4	10	1	PASS	[0.201552918722,0.218786245945,0.235119742361]	[0.528037383178,4.983606621708,4.310344827586,2.484482160377,0.371794871795,0.958433761928,0.890484297299,0.834123321834,0.014035188167,0.014093536739,0.016988550765,-0.018752175426,-0.018343195266,-0.023546815176,0.019255437617,0.01731297839,0.018731058203,0.642141066953,0.222814498934]	145	107	52
f77r:R004:W11	f77r	f77r:R004	4	11	0	INSUFFICIENT_PAPER	[]	[]	189	108	52
f77r:R005:W00	f77r	f77r:R005	5	0	1	PASS	[0.206373899233,0.231803172509,0.251302395311]	[0.500898634076,4.828313737302,4.677419354839,2.418171753741,0.392405063291,0.93775057016,0.870458316564,0.813466358816,0.018480987549,0.018357163186,0.018857632282,5.801137e-06,0.00194918204,0.004565494837,0.011671670825,0.013896054468,0.013258905287,0.259040458289,0.237739872068]	124	107	52
f77r:R005:W01	f77r	f77r:R005	5	1	1	PASS	[0.212169570629,0.231112753589,0.248396980344]	[0.584471603163,5.332718793265,4.456310679612,2.372073358896,0.459821428571,0.940765994979,0.873317389239,0.820589931474,0.017523117076,0.019638899651,0.0214014454,0.041014038752,0.045379394361,0.048836872027,0.009145628057,0.01200716088,0.010512961475,0.297350519155,0.237739872068]	206	107	52
f77r:R005:W02	f77r	f77r:R005	5	2	0	INSUFFICIENT_PAPER	[]	[]	226	107	52
f77r:R005:W03	f77r	f77r:R005	5	3	0	INSUFFICIENT_PAPER	[]	[]	245	107	52
f77r:R005:W04	f77r	f77r:R005	5	4	1	PASS	[0.230225017427,0.250099361303,0.269332933784]	[0.580158159597,5.099866427824,5.128834355828,2.555271801335,0.450276243094,0.951487375772,0.88353646253,0.831955076551,0.014304891414,0.014767137277,0.014650143956,0.005911358626,0.002448079824,0.005151409676,-0.014152605686,-0.008404166843,0.004352912984,0.412280701754,0.237739872068]	163	107	52
f77r:R005:W05	f77r	f77r:R005	5	5	1	PASS	[0.228057566117,0.247031766489,0.263290619328]	[0.598849748382,5.356586274672,5.132701421801,2.650480024654,0.51213592233,0.948596176822,0.887676576007,0.835561177876,0.02020678087,0.021706618675,0.022379737288,0.012524654832,0.007825733844,0.00890474533,-0.001277117605,-0.009613622588,-0.00369320985,0.450590762621,0.237739872068]	211	107	52
f77r:R005:W06	f77r	f77r:R005	5	6	0	INSUFFICIENT_PAPER	[]	[]	178	107	52
f77r:R005:W07	f77r	f77r:R005	5	7	0	INSUFFICIENT_PAPER	[]	[]	211	107	52
f77r:R005:W08	f77r	f77r:R005	5	8	0	INSUFFICIENT_PAPER	[]	[]	201	107	52
f77r:R005:W09	f77r	f77r:R005	5	9	1	PASS	[0.210383595948,0.225860244233,0.243226794472]	[0.539360172538,4.859812404362,4.7734375,2.369120497905,0.39751552795,0.957490073673,0.888826666055,0.835208433744,0.01788275827,0.017356627472,0.018060440639,-0.02122055923,-0.020205360251,-0.022258962757,0.025105369251,0.014817947308,0.01583569445,0.603831006087,0.237739872068]	128	107	52
f77r:R005:W10	f77r	f77r:R005	5	10	1	PASS	[0.334075112021,0.368704212133,0.407826384294]	[0.572969086988,5.214935757609,5.393442622951,2.449123999908,0.506925207756,0.959818775995,0.892072687661,0.835081204199,0.015866171082,0.015113174421,0.016430329163,-0.01375739645,-0.023657036779,-0.020846385892,0.023847986355,0.011398204141,0.006253083548,0.642141066953,0.237739872068]	183	107	52
f77r:R005:W11	f77r	f77r:R005	5	11	0	INSUFFICIENT_PAPER	[]	[]	200	108	52
f77r:R006:W00	f77r	f77r:R006	6	0	1	PASS	[0.218562094853,0.232274867993,0.248917401261]	[0.578720345075,4.976733742421,4.666666666667,2.606082628519,0.445820433437,0.946635548417,0.876353476544,0.816915947266,0.017537169363,0.022043096635,0.020989050785,0.011306416058,-7.5414781e-05,-0.000313261399,0.011558901059,0.019416134534,0.020650963477,0.259040458289,0.252665245203]	144	107	52
f77r:R006:W01	f77r	f77r:R006	6	1	1	PASS	[0.248461359298,0.265107750413,0.284512497691]	[0.561107117182,5.298317366548,5.090452261307,2.447819108599,0.485365853659,0.940192063722,0.871644906939,0.817685600039,0.018202625252,0.019491666726,0.021937134132,0.024683838032,0.034215106161,0.028875159531,-0.002768497766,-0.004880111642,9.0215813e-05,0.297350519155,0.252665245203]	199	107	52
f77r:R006:W02	f77r	f77r:R006	6	2	0	INSUFFICIENT_PAPER	[]	[]	218	107	52
f77r:R006:W03	f77r	f77r:R006	6	3	0	INSUFFICIENT_PAPER	[]	[]	238	107	52
f77r:R006:W04	f77r	f77r:R006	6	4	0	INSUFFICIENT_PAPER	[]	[]	225	107	52
f77r:R006:W05	f77r	f77r:R006	6	5	0	INSUFFICIENT_PAPER	[]	[]	227	107	52
f77r:R006:W06	f77r	f77r:R006	6	6	1	PASS	[0.218054481807,0.232193386834,0.24409891649]	[0.596153846154,5.472270673671,4.489451476793,2.245693138834,0.547344110855,0.950365192806,0.881818895783,0.829424854054,0.017985627456,0.017966567396,0.016546176135,-0.016872607031,-0.011608075183,-0.014230189117,0.015466373465,0.011285434375,-5.3565639e-05,0.488900823487,0.252665245203]	237	107	52
f77r:R006:W07	f77r	f77r:R006	6	7	0	INSUFFICIENT_PAPER	[]	[]	222	107	52
f77r:R006:W08	f77r	f77r:R006	6	8	1	PASS	[0.237042949983,0.255465965204,0.267351200817]	[0.572609633357,5.262690188905,4.328125,2.380835074305,0.477611940299,0.942644172892,0.876444202576,0.826491202032,0.016117544975,0.014640601677,0.013849568455,-0.005250029006,-0.006972966701,-0.000455389256,0.012627394596,0.003247769273,0.000882423422,0.56552094522,0.252665245203]	192	107	52
f77r:R006:W09	f77r	f77r:R006	6	9	0	INSUFFICIENT_PAPER	[]	[]	203	107	52
f77r:R006:W10	f77r	f77r:R006	6	10	0	INSUFFICIENT_PAPER	[]	[]	213	107	52
f77r:R006:W11	f77r	f77r:R006	6	11	0	INSUFFICIENT_PAPER	[]	[]	195	108	52
f77r:R007:W00	f77r	f77r:R007	7	0	1	PASS	[0.229912533453,0.242359383957,0.269105220083]	[0.560567936736,4.795790545597,5.3,2.839013913316,0.415224913495,0.947146236818,0.87244396327,0.814815349453,0.015945970731,0.016871964204,0.019024550374,-0.010563870519,-0.00641025641,-0.011518157559,0.021141511961,0.027405872486,0.030585979899,0.259040458289,0.268923240938]	120	107	52
f77r:R007:W01	f77r	f77r:R007	7	1	1	PASS	[0.213773363027,0.224273000954,0.249972589062]	[0.467289719626,5.030437921392,4.394736842105,2.455278670905,0.367149758454,0.935487285333,0.868458098489,0.817906379826,0.014971026416,0.0178247011,0.021784177136,0.010813319411,0.021655644506,0.033898944193,0.003487405027,0.010400191709,0.015229556956,0.297350519155,0.268923240938]	152	107	52
f77r:R007:W02	f77r	f77r:R007	7	2	0	INSUFFICIENT_PAPER	[]	[]	204	107	52
f77r:R007:W03	f77r	f77r:R007	7	3	0	INSUFFICIENT_PAPER	[]	[]	222	107	52
f77r:R007:W04	f77r	f77r:R007	7	4	0	INSUFFICIENT_PAPER	[]	[]	206	107	52
f77r:R007:W05	f77r	f77r:R007	7	5	1	PASS	[0.215603831238,0.239229689066,0.259000902798]	[0.500718907261,5.017279836815,4.94,2.691294607929,0.412087912088,0.946981182682,0.882691737602,0.831502420983,0.017566396378,0.019146055808,0.021755242986,0.004025989094,0.014824805662,0.018430212322,-0.002232841375,-0.001877616611,-0.008209638996,0.450590762621,0.268923240938]	150	107	52
f77r:R007:W06	f77r	f77r:R007	7	6	0	INSUFFICIENT_PAPER	[]	[]	196	107	52
f77r:R007:W07	f77r	f77r:R007	7	7	0	INSUFFICIENT_PAPER	[]	[]	225	107	52
f77r:R007:W08	f77r	f77r:R007	7	8	0	INSUFFICIENT_PAPER	[]	[]	195	107	52
f77r:R007:W09	f77r	f77r:R007	7	9	0	INSUFFICIENT_PAPER	[]	[]	178	107	52
f77r:R007:W10	f77r	f77r:R007	7	10	0	INSUFFICIENT_PAPER	[]	[]	223	107	52
f77r:R007:W11	f77r	f77r:R007	7	11	0	INSUFFICIENT_PAPER	[]	[]	217	108	52
f77r:R008:W00	f77r	f77r:R008	8	0	1	PASS	[0.477377689698,0.582395816267,0.69314718056]	[0.533271028037,4.897839799951,5.984962406015,2.638594301101,0.455479452055,0.944619033036,0.874486246241,0.818723644844,0.016320455803,0.013491659381,0.013270535894,-0.005930618401,0.007001508296,0.011315233786,-0.01170667644,-0.008255451713,0.006468755727,0.259040458289,0.284914712154]	133	107	50
f77r:R008:W01	f77r	f77r:R008	8	1	1	PASS	[0.219032987394,0.235224972288,0.257291806954]	[0.583551401869,5.056245805348,5.294871794872,2.636572047764,0.456140350877,0.941822438131,0.874779103742,0.823687823424,0.016364350165,0.017310499143,0.022038952801,-0.000392156863,0.008624434389,0.021342383107,6.7191986e-05,-0.003933785352,-0.001475169507,0.297350519155,0.284914712154]	156	107	50
f77r:R008:W02	f77r	f77r:R008	8	2	0	INSUFFICIENT_PAPER	[]	[]	223	107	50
f77r:R008:W03	f77r	f77r:R008	8	3	0	INSUFFICIENT_PAPER	[]	[]	179	107	50
f77r:R008:W04	f77r	f77r:R008	8	4	1	PASS	[0.205513319938,0.218786245945,0.237328186306]	[0.578691588785,5.170483995038,4.44,2.35325913818,0.435323383085,0.948826487117,0.887264471006,0.839875080467,0.018351365621,0.019444201461,0.019638661316,0.012546003017,0.02183107089,0.012006033183,-0.009794759025,-0.015411398204,-0.013325392462,0.412280701754,0.284914712154]	175	107	50
f77r:R008:W05	f77r	f77r:R008	8	5	1	PASS	[0.22618460789,0.245834962516,0.264692554227]	[0.581682242991,5.19295685089,4.798882681564,2.445791935742,0.441975308642,0.952580209921,0.88821777147,0.840575443761,0.015106293865,0.014979856403,0.016773328177,0.000437405732,-0.004138763198,-0.004368024133,-0.001191130658,-0.006474864089,-0.012943619816,0.450590762621,0.284914712154]	179	107	50
f77r:R008:W06	f77r	f77r:R008	8	6	1	PASS	[0.225121791326,0.238085131312,0.252644215711]	[0.586728971963,5.347107530717,4.526315789474,2.356001461358,0.494089834515,0.960147568752,0.899012956607,0.853408536639,0.016978526489,0.017461609893,0.018802068217,-0.023450980392,-0.025140271493,-0.021508295626,-0.021874045568,-0.022494044347,-0.026400342068,0.488900823487,0.284914712154]	209	107	50
f77r:R008:W07	f77r	f77r:R008	8	7	0	INSUFFICIENT_PAPER	[]	[]	222	107	50
f77r:R008:W08	f77r	f77r:R008	8	8	1	PASS	[0.215429406774,0.240968829236,0.261649963191]	[0.562990654206,5.303304908059,4.5,2.186321110908,0.508905852417,0.950083027223,0.884922591791,0.82895553431,0.018552252824,0.022567100449,0.026314789111,-0.027475113122,-0.039502262443,-0.040395173454,0.006297721581,0.006389347016,0.014458493678,0.56552094522,0.284914712154]	200	107	50
f77r:R008:W09	f77r	f77r:R008	8	9	0	INSUFFICIENT_PAPER	[]	[]	220	107	50
f77r:R008:W10	f77r	f77r:R008	8	10	0	INSUFFICIENT_PAPER	[]	[]	182	107	50
f77r:R008:W11	f77r	f77r:R008	8	11	0	INSUFFICIENT_PAPER	[]	[]	211	108	50
f77r:R009:W00	f77r	f77r:R009	9	0	0	INSUFFICIENT_PAPER	[]	[]	171	107	50
f77r:R009:W01	f77r	f77r:R009	9	1	0	INSUFFICIENT_PAPER	[]	[]	192	107	50
f77r:R009:W02	f77r	f77r:R009	9	2	0	INSUFFICIENT_PAPER	[]	[]	185	107	50
f77r:R009:W03	f77r	f77r:R009	9	3	0	INSUFFICIENT_PAPER	[]	[]	221	107	50
f77r:R009:W04	f77r	f77r:R009	9	4	0	INSUFFICIENT_PAPER	[]	[]	196	107	50
f77r:R009:W05	f77r	f77r:R009	9	5	1	PASS	[0.207639364778,0.220967014179,0.247982202605]	[0.576074766355,5.40717177146,4.13963963964,2.165111539447,0.466386554622,0.954080644604,0.888231835944,0.841491164367,0.016844680153,0.015380487323,0.015978023782,-0.015336349925,-0.018805429864,-0.019656108597,0.0112913078,0.011340174699,0.011877710586,0.450590762621,0.299573560768]	222	107	50
f77r:R009:W06	f77r	f77r:R009	9	6	0	INSUFFICIENT_PAPER	[]	[]	207	107	50
f77r:R009:W07	f77r	f77r:R009	9	7	0	INSUFFICIENT_PAPER	[]	[]	157	107	50
f77r:R009:W08	f77r	f77r:R009	9	8	0	INSUFFICIENT_PAPER	[]	[]	190	107	50
f77r:R009:W09	f77r	f77r:R009	9	9	1	PASS	[0.219135529917,0.235799507619,0.257159329189]	[0.583177570093,5.056245805348,4.384615384615,2.22590096556,0.429752066116,0.939560362262,0.877545062868,0.826144377033,0.021411507862,0.020421032704,0.020053227814,-0.023158371041,-0.028310708899,-0.030512820513,0.027295217152,0.015194551341,0.013218496121,0.603831006087,0.299573560768]	156	107	50
f77r:R009:W10	f77r	f77r:R009	9	10	1	PASS	[0.233611623064,0.257035707998,0.282529472099]	[0.6,5.056245805348,5.051282051282,2.53132901091,0.443181818182,0.967342862379,0.901438519333,0.848702583837,0.01495870233,0.017992275135,0.017792250735,-0.011170437406,-0.012515837104,-0.008280542986,0.009507665995,0.004486592145,-0.000534481705,0.642141066953,0.299573560768]	156	107	50
f77r:R009:W11	f77r	f77r:R009	9	11	0	INSUFFICIENT_PAPER	[]	[]	181	108	50
f77r:R010:W00	f77r	f77r:R010	10	0	1	PASS	[0.228156093138,0.243920679256,0.261903541124]	[0.558590941769,4.983606621708,4.489655172414,2.455443611523,0.432835820896,0.948395286453,0.873856741394,0.821067254263,0.020957681235,0.018322994169,0.016036412663,0.030505279035,0.024559113586,0.017661561666,-0.029162261598,-0.020394412258,-0.014902524633,0.259040458289,0.316098081023]	145	107	52
f77r:R010:W01	f77r	f77r:R010	10	1	0	INSUFFICIENT_PAPER	[]	[]	212	107	52
f77r:R010:W02	f77r	f77r:R010	10	2	0	INSUFFICIENT_PAPER	[]	[]	233	107	52
f77r:R010:W03	f77r	f77r:R010	10	3	0	INSUFFICIENT_PAPER	[]	[]	232	107	52
f77r:R010:W04	f77r	f77r:R010	10	4	0	INSUFFICIENT_PAPER	[]	[]	181	107	52
f77r:R010:W05	f77r	f77r:R010	10	5	0	INSUFFICIENT_PAPER	[]	[]	239	107	52
f77r:R010:W06	f77r	f77r:R010	10	6	0	INSUFFICIENT_PAPER	[]	[]	190	107	52
f77r:R010:W07	f77r	f77r:R010	10	7	1	PASS	[0.222165790713,0.236696461241,0.256216259576]	[0.589144500359,5.398162701518,4.445454545455,2.33777813566,0.493273542601,0.966616917983,0.898169591546,0.848980151991,0.01652239816,0.017185463674,0.018365469777,-0.002111613876,-0.004875855668,0.003344355494,0.014581130799,0.017307339902,0.017950127571,0.527210884354,0.316098081023]	220	107	52
f77r:R010:W08	f77r	f77r:R010	10	8	0	INSUFFICIENT_PAPER	[]	[]	221	107	52
f77r:R010:W09	f77r	f77r:R010	10	9	0	INSUFFICIENT_PAPER	[]	[]	188	107	52
f77r:R010:W10	f77r	f77r:R010	10	10	0	INSUFFICIENT_PAPER	[]	[]	239	107	52
f77r:R010:W11	f77r	f77r:R010	10	11	0	INSUFFICIENT_PAPER	[]	[]	219	108	52
f77r:R011:W00	f77r	f77r:R011	11	0	1	PASS	[0.240788015294,0.247562078662,0.27395187964]	[0.547627606039,4.897839799951,4.962406015038,2.61115598241,0.427652733119,0.935497440931,0.863416610188,0.804728629632,0.018488955325,0.019949227306,0.021725861155,0.023935491356,0.030337046061,0.038861816916,-0.028570220324,-0.021254281727,-0.015254930153,0.259040458289,0.334221748401]	133	107	52
f77r:R011:W01	f77r	f77r:R011	11	1	0	INSUFFICIENT_PAPER	[]	[]	245	107	52
f77r:R011:W02	f77r	f77r:R011	11	2	0	INSUFFICIENT_PAPER	[]	[]	246	107	52
f77r:R011:W03	f77r	f77r:R011	11	3	0	INSUFFICIENT_PAPER	[]	[]	258	107	52
f77r:R011:W04	f77r	f77r:R011	11	4	0	INSUFFICIENT_PAPER	[]	[]	216	107	52
f77r:R011:W05	f77r	f77r:R011	11	5	1	PASS	[0.253364950855,0.274646949543,0.296954300911]	[0.574586628325,5.06890420222,5.012658227848,2.477716746442,0.40306122449,0.947000008284,0.882561693879,0.831584615257,0.016508283418,0.017043150408,0.016685200591,0.008347836176,0.019932706811,0.020820280775,0.006912786682,0.003072976135,0.004237323973,0.450590762621,0.334221748401]	158	107	52
f77r:R011:W06	f77r	f77r:R011	11	6	0	INSUFFICIENT_PAPER	[]	[]	220	107	52
f77r:R011:W07	f77r	f77r:R011	11	7	1	PASS	[0.240429187601,0.261088482878,0.275847614805]	[0.564881380302,5.225746673713,5.124324324324,2.341333115915,0.481770833333,0.957939921115,0.893464862194,0.845886078512,0.016504857512,0.016079400577,0.017606018627,-0.007753219631,-0.013832811231,-0.005743125653,0.000397513427,0.009092062418,0.02169690306,0.527210884354,0.334221748401]	185	107	52
f77r:R011:W08	f77r	f77r:R011	11	8	0	INSUFFICIENT_PAPER	[]	[]	165	107	52
f77r:R011:W09	f77r	f77r:R011	11	9	1	PASS	[0.220611637444,0.243394274924,0.258911627332]	[0.539899352983,5.017279836815,4.606666666667,2.357673052444,0.38961038961,0.943477328431,0.879016544118,0.825333946078,0.01982762069,0.020504761692,0.019099717576,-0.000525002901,-0.012658080984,-0.015074254554,-0.003870822233,-0.002438646199,-0.005866847098,0.603831006087,0.334221748401]	150	107	52
f77r:R011:W10	f77r	f77r:R011	11	10	0	INSUFFICIENT_PAPER	[]	[]	218	107	52
f77r:R011:W11	f77r	f77r:R011	11	11	0	INSUFFICIENT_PAPER	[]	[]	187	108	52
f77r:R012:W00	f77r	f77r:R012	12	0	1	PASS	[0.21299117985,0.225338941878,0.241162056817]	[0.512401150252,4.941642422609,4.431654676259,2.411156204078,0.455737704918,0.929549084654,0.861006193852,0.804022751747,0.022506383207,0.023401569522,0.02345511687,0.057587887226,0.059977955679,0.060038867618,-0.004364189961,-0.007953087777,-0.005520080067,0.259040458289,0.349680170576]	139	107	52
f77r:R012:W01	f77r	f77r:R012	12	1	0	INSUFFICIENT_PAPER	[]	[]	224	107	52
f77r:R012:W02	f77r	f77r:R012	12	2	0	INSUFFICIENT_PAPER	[]	[]	241	107	52
f77r:R012:W03	f77r	f77r:R012	12	3	0	INSUFFICIENT_PAPER	[]	[]	242	107	52
f77r:R012:W04	f77r	f77r:R012	12	4	0	INSUFFICIENT_PAPER	[]	[]	238	107	52
f77r:R012:W05	f77r	f77r:R012	12	5	0	INSUFFICIENT_PAPER	[]	[]	228	107	52
f77r:R012:W06	f77r	f77r:R012	12	6	0	INSUFFICIENT_PAPER	[]	[]	191	107	52
f77r:R012:W07	f77r	f77r:R012	12	7	1	PASS	[0.235072122179,0.2482403404,0.261479700058]	[0.584651329978,5.13579843705,4.958579881657,2.438243206886,0.432225063939,0.956679478369,0.895879043959,0.845446755076,0.01778887944,0.0192856287,0.017571805472,-0.023274161736,-0.025812159183,-0.016826197935,0.022074681778,0.031626280994,0.033069734004,0.527210884354,0.349680170576]	169	107	52
f77r:R012:W08	f77r	f77r:R012	12	8	0	INSUFFICIENT_PAPER	[]	[]	202	107	52
f77r:R012:W09	f77r	f77r:R012	12	9	0	INSUFFICIENT_PAPER	[]	[]	229	107	52
f77r:R012:W10	f77r	f77r:R012	12	10	0	INSUFFICIENT_PAPER	[]	[]	216	107	52
f77r:R012:W11	f77r	f77r:R012	12	11	0	INSUFFICIENT_PAPER	[]	[]	195	108	52
f77r:R013:W00	f77r	f77r:R013	13	0	1	PASS	[0.228201371236,0.245380054011,0.26489593485]	[0.598555649958,4.779123493112,4.805084745763,2.358750296008,0.372239747634,0.953719265484,0.883243075008,0.82683265899,0.013368132651,0.015825099926,0.014035163172,0.016831208008,0.020091183326,0.020718497189,0.006240525097,0.00507105136,-0.004268079364,0.259040458289,0.36460554371]	118	107	44
f77r:R013:W01	f77r	f77r:R013	13	1	0	INSUFFICIENT_PAPER	[]	[]	174	107	44
f77r:R013:W02	f77r	f77r:R013	13	2	0	INSUFFICIENT_PAPER	[]	[]	150	107	44
f77r:R013:W03	f77r	f77r:R013	13	3	0	INSUFFICIENT_PAPER	[]	[]	187	107	44
f77r:R013:W04	f77r	f77r:R013	13	4	0	INSUFFICIENT_PAPER	[]	[]	170	107	44
f77r:R013:W05	f77r	f77r:R013	13	5	1	PASS	[0.20825493882,0.220943330405,0.23987034512]	[0.593033135089,4.969813299576,4.342657342657,2.244199656753,0.434650455927,0.951268983585,0.888282369315,0.835582709075,0.012800671621,0.009895079053,0.01093394374,-0.007116412999,-0.00874811463,-0.015316056493,-0.001805854032,0.001572625652,-0.001389374781,0.450590762621,0.36460554371]	143	107	44
