language	condition	coupling	member	unit	category	output	train_occurrences	held_occurrences
old_italian	uncoupled	0.0	4	yk	L	a	396	149
old_italian	uncoupled	0.0	4	Cor	L	l	376	100
old_italian	uncoupled	0.0	4	yt	L	a	375	90
old_italian	uncoupled	0.0	4	r	L	a	374	250
old_italian	uncoupled	0.0	4	qo	L	s	371	233
old_italian	uncoupled	0.0	4	Co	S	de	364	121
old_italian	uncoupled	0.0	4	dal	L	e	362	174
old_italian	uncoupled	0.0	4	T	S	ri	344	121
old_italian	uncoupled	0.0	4	dar	L	e	341	227
old_italian	uncoupled	0.0	4	Cdy	L	l	331	167
old_italian	uncoupled	0.0	4	a	N		278	128
old_italian	uncoupled	0.0	4	Ky	L	i	273	120
old_italian	uncoupled	0.0	4	ai	S	st	264	143
old_italian	uncoupled	0.0	4	air	L	i	254	210
old_italian	uncoupled	0.0	4	Ty	L	e	251	74
old_italian	uncoupled	0.0	4	K	S	es	250	98
old_italian	uncoupled	0.0	4	Sey	L	e	236	148
old_italian	uncoupled	0.0	4	N	L	o	222	88
old_italian	uncoupled	0.0	4	f	N		220	104
old_italian	uncoupled	0.0	4	ky	L	i	204	69
old_italian	uncoupled	0.0	4	So	L	l	201	76
old_italian	uncoupled	0.0	4	qokaI	W	che	201	74
old_italian	uncoupled	0.0	4	i	S	er	199	118
old_italian	uncoupled	0.0	4	op	L	a	198	110
old_italian	uncoupled	0.0	4	Sol	W	perche	195	51
old_italian	uncoupled	0.0	4	qokaN	W	non	190	72
old_italian	uncoupled	0.0	4	qokEdy	W	altro	189	105
old_italian	uncoupled	0.0	4	qokal	W	quella	187	41
old_italian	uncoupled	0.0	4	qokedy	W	disse	185	62
old_italian	uncoupled	0.0	4	CE	L	s	178	98
old_italian	uncoupled	0.0	4	Sy	L	l	173	68
old_italian	uncoupled	0.0	4	eol	L	l	173	75
old_italian	uncoupled	0.0	4	q	L	s	173	71
old_italian	uncoupled	0.0	4	CEy	L	l	171	113
old_italian	uncoupled	0.0	4	Ceol	L	e	167	77
old_italian	uncoupled	0.0	4	daI	W	tutto	165	148
old_italian	uncoupled	0.0	4	os	L	i	164	86
old_italian	uncoupled	0.0	4	qol	L	a	158	45
old_italian	uncoupled	0.0	4	lk	L	s	156	249
old_italian	uncoupled	0.0	4	qokEy	W	per	149	134
old_italian	uncoupled	0.0	4	okaN	W	quel	144	92
old_italian	uncoupled	0.0	4	okal	W	come	143	52
old_italian	uncoupled	0.0	4	m	L	o	138	80
old_italian	uncoupled	0.0	4	otal	L	s	130	48
old_italian	uncoupled	0.0	4	oky	L	o	129	44
old_italian	uncoupled	0.0	4	oty	L	a	127	48
old_italian	uncoupled	0.0	4	P	L	s	107	66
old_italian	uncoupled	0.0	4	n	L	n	86	37
old_italian	uncoupled	0.0	4	g	L	o	73	38
old_italian	uncoupled	0.0	4	F	L	o	35	13
old_italian	uncoupled	0.0	4	I	L	o	18	9
old_italian	uncoupled	0.0	4	x	L	u	14	11
old_italian	uncoupled	0.0	4	b	L	d	12	3
old_italian	uncoupled	0.0	4	j	N		7	3
old_italian	uncoupled	0.0	4	u	L	r	5	3
old_italian	uncoupled	0.0	4	c	L	n	4	1
old_italian	uncoupled	0.0	4	h	N		2	1
old_italian	uncoupled	0.0	4	z	N		2	1
old_italian	uncoupled	0.0	4	v	L	n	1	0
old_italian	uncoupled	0.0	5	ol	D	ii	1825	712
old_italian	uncoupled	0.0	5	y	S	de	1554	554
old_italian	uncoupled	0.0	5	C	D	nn	1445	711
old_italian	uncoupled	0.0	5	ar	S	si	1423	766
old_italian	uncoupled	0.0	5	or	S	te	1322	535
old_italian	uncoupled	0.0	5	s	S	di	1322	486
old_italian	uncoupled	0.0	5	aN	S	ne	1169	556
old_italian	uncoupled	0.0	5	d	S	ma	1144	597
old_italian	uncoupled	0.0	5	o	D	ee	1126	609
old_italian	uncoupled	0.0	5	ok	S	pe	1084	625
old_italian	uncoupled	0.0	5	ot	S	po	1033	689
old_italian	uncoupled	0.0	5	k	D	aa	1025	478
old_italian	uncoupled	0.0	5	al	S	me	915	476
old_italian	uncoupled	0.0	5	S	S	ar	910	439
old_italian	uncoupled	0.0	5	t	S	ca	883	359
old_italian	uncoupled	0.0	5	Ce	S	ri	866	609
old_italian	uncoupled	0.0	5	qok	S	per	862	444
old_italian	uncoupled	0.0	5	daN	W	quando	844	387
old_italian	uncoupled	0.0	5	Cedy	S	che	732	448
old_italian	uncoupled	0.0	5	qot	S	co	727	353
old_italian	uncoupled	0.0	5	e	N		699	453
old_italian	uncoupled	0.0	5	Cy	S	se	671	212
old_italian	uncoupled	0.0	5	E	N		669	497
old_italian	uncoupled	0.0	5	l	S	al	666	524
old_italian	uncoupled	0.0	5	ody	S	ti	608	272
old_italian	uncoupled	0.0	5	dy	S	mi	603	204
old_italian	uncoupled	0.0	5	aI	S	re	597	414
old_italian	uncoupled	0.0	5	p	S	mo	572	338
old_italian	uncoupled	0.0	5	Se	S	vi	570	260
old_italian	uncoupled	0.0	5	Col	S	la	522	188
old_italian	uncoupled	0.0	5	Cey	S	le	521	264
old_italian	uncoupled	0.0	5	Ey	S	ra	505	370
old_italian	uncoupled	0.0	5	ey	S	so	498	259
old_italian	uncoupled	0.0	5	Edy	S	ro	469	312
old_italian	uncoupled	0.0	5	edy	L	r	446	253
old_italian	uncoupled	0.0	5	od	S	ta	445	222
old_italian	uncoupled	0.0	5	Sedy	L	l	418	173
old_italian	uncoupled	0.0	5	am	L	i	408	242
old_italian	uncoupled	0.0	5	olk	S	ve	402	152
old_italian	uncoupled	0.0	5	yk	L	e	396	149
old_italian	uncoupled	0.0	5	Cor	L	l	376	100
old_italian	uncoupled	0.0	5	yt	L	e	375	90
old_italian	uncoupled	0.0	5	r	L	a	374	250
old_italian	uncoupled	0.0	5	qo	L	a	371	233
old_italian	uncoupled	0.0	5	Co	S	in	364	121
old_italian	uncoupled	0.0	5	dal	L	a	362	174
old_italian	uncoupled	0.0	5	T	S	no	344	121
old_italian	uncoupled	0.0	5	dar	L	e	341	227
old_italian	uncoupled	0.0	5	Cdy	L	i	331	167
old_italian	uncoupled	0.0	5	a	N		278	128
old_italian	uncoupled	0.0	5	Ky	L	a	273	120
old_italian	uncoupled	0.0	5	ai	S	ci	264	143
old_italian	uncoupled	0.0	5	air	L	l	254	210
old_italian	uncoupled	0.0	5	Ty	L	a	251	74
old_italian	uncoupled	0.0	5	K	S	na	250	98
old_italian	uncoupled	0.0	5	Sey	L	l	236	148
old_italian	uncoupled	0.0	5	N	L	a	222	88
old_italian	uncoupled	0.0	5	f	N		220	104
old_italian	uncoupled	0.0	5	ky	L	o	204	69
old_italian	uncoupled	0.0	5	So	L	l	201	76
old_italian	uncoupled	0.0	5	qokaI	W	come	201	74
old_italian	uncoupled	0.0	5	i	S	tt	199	118
old_italian	uncoupled	0.0	5	op	L	s	198	110
old_italian	uncoupled	0.0	5	Sol	W	quella	195	51
old_italian	uncoupled	0.0	5	qokaN	W	non	190	72
old_italian	uncoupled	0.0	5	qokEdy	W	disse	189	105
old_italian	uncoupled	0.0	5	qokal	W	perche	187	41
old_italian	uncoupled	0.0	5	qokedy	W	che	185	62
old_italian	uncoupled	0.0	5	CE	L	s	178	98
old_italian	uncoupled	0.0	5	Sy	L	i	173	68
old_italian	uncoupled	0.0	5	eol	L	r	173	75
old_italian	uncoupled	0.0	5	q	L	s	173	71
old_italian	uncoupled	0.0	5	CEy	L	i	171	113
old_italian	uncoupled	0.0	5	Ceol	L	l	167	77
old_italian	uncoupled	0.0	5	daI	W	altro	165	148
old_italian	uncoupled	0.0	5	os	L	o	164	86
old_italian	uncoupled	0.0	5	qol	L	e	158	45
old_italian	uncoupled	0.0	5	lk	L	o	156	249
old_italian	uncoupled	0.0	5	qokEy	W	per	149	134
old_italian	uncoupled	0.0	5	okaN	W	tutto	144	92
old_italian	uncoupled	0.0	5	okal	W	altra	143	52
old_italian	uncoupled	0.0	5	m	L	o	138	80
old_italian	uncoupled	0.0	5	otal	L	e	130	48
old_italian	uncoupled	0.0	5	oky	L	o	129	44
old_italian	uncoupled	0.0	5	oty	L	e	127	48
old_italian	uncoupled	0.0	5	P	L	i	107	66
old_italian	uncoupled	0.0	5	n	L	i	86	37
old_italian	uncoupled	0.0	5	g	L	o	73	38
old_italian	uncoupled	0.0	5	F	L	u	35	13
old_italian	uncoupled	0.0	5	I	L	r	18	9
old_italian	uncoupled	0.0	5	x	L	s	14	11
old_italian	uncoupled	0.0	5	b	L	u	12	3
old_italian	uncoupled	0.0	5	j	N		7	3
old_italian	uncoupled	0.0	5	u	L	r	5	3
old_italian	uncoupled	0.0	5	c	L	s	4	1
old_italian	uncoupled	0.0	5	h	N		2	1
old_italian	uncoupled	0.0	5	z	N		2	1
old_italian	uncoupled	0.0	5	v	L	s	1	0
old_italian	coupled	0.1	0	ol	D	ii	1825	712
old_italian	coupled	0.1	0	y	S	per	1554	554
old_italian	coupled	0.1	0	C	D	nn	1445	711
old_italian	coupled	0.1	0	ar	S	ne	1423	766
old_italian	coupled	0.1	0	or	S	se	1322	535
old_italian	coupled	0.1	0	s	S	di	1322	486
old_italian	coupled	0.1	0	aN	S	te	1169	556
old_italian	coupled	0.1	0	d	S	ma	1144	597
old_italian	coupled	0.1	0	o	D	ee	1126	609
old_italian	coupled	0.1	0	ok	S	pe	1084	625
old_italian	coupled	0.1	0	ot	S	po	1033	689
old_italian	coupled	0.1	0	k	D	aa	1025	478
old_italian	coupled	0.1	0	al	S	me	915	476
old_italian	coupled	0.1	0	S	S	in	910	439
old_italian	coupled	0.1	0	t	S	ca	883	359
old_italian	coupled	0.1	0	Ce	S	mi	866	609
old_italian	coupled	0.1	0	qok	S	so	862	444
old_italian	coupled	0.1	0	daN	W	quando	844	387
old_italian	coupled	0.1	0	Cedy	S	che	732	448
old_italian	coupled	0.1	0	qot	S	co	727	353
old_italian	coupled	0.1	0	e	N		699	453
old_italian	coupled	0.1	0	Cy	S	le	671	212
old_italian	coupled	0.1	0	E	N		669	497
old_italian	coupled	0.1	0	l	S	al	666	524
old_italian	coupled	0.1	0	ody	S	no	608	272
old_italian	coupled	0.1	0	dy	S	si	603	204
old_italian	coupled	0.1	0	aI	S	re	597	414
old_italian	coupled	0.1	0	p	S	ta	572	338
old_italian	coupled	0.1	0	Se	S	ci	570	260
old_italian	coupled	0.1	0	Col	S	la	522	188
old_italian	coupled	0.1	0	Cey	S	li	521	264
old_italian	coupled	0.1	0	Ey	S	na	505	370
old_italian	coupled	0.1	0	ey	S	ro	498	259
old_italian	coupled	0.1	0	Edy	S	to	469	312
old_italian	coupled	0.1	0	edy	L	r	446	253
old_italian	coupled	0.1	0	od	S	ra	445	222
old_italian	coupled	0.1	0	Sedy	L	e	418	173
old_italian	coupled	0.1	0	am	L	i	408	242
old_italian	coupled	0.1	0	olk	S	mo	402	152
old_italian	coupled	0.1	0	yk	L	a	396	149
old_italian	coupled	0.1	0	Cor	L	l	376	100
old_italian	coupled	0.1	0	yt	L	i	375	90
old_italian	coupled	0.1	0	r	L	a	374	250
old_italian	coupled	0.1	0	qo	L	s	371	233
old_italian	coupled	0.1	0	Co	S	vi	364	121
old_italian	coupled	0.1	0	dal	L	a	362	174
old_italian	coupled	0.1	0	T	S	ve	344	121
old_italian	coupled	0.1	0	dar	L	e	341	227
old_italian	coupled	0.1	0	Cdy	L	l	331	167
old_italian	coupled	0.1	0	a	N		278	128
old_italian	coupled	0.1	0	Ky	L	o	273	120
old_italian	coupled	0.1	0	ai	S	ri	264	143
old_italian	coupled	0.1	0	air	L	i	254	210
old_italian	coupled	0.1	0	Ty	L	a	251	74
old_italian	coupled	0.1	0	K	S	ar	250	98
old_italian	coupled	0.1	0	Sey	L	l	236	148
old_italian	coupled	0.1	0	N	L	a	222	88
old_italian	coupled	0.1	0	f	N		220	104
old_italian	coupled	0.1	0	ky	L	o	204	69
old_italian	coupled	0.1	0	So	L	l	201	76
old_italian	coupled	0.1	0	qokaI	W	che	201	74
old_italian	coupled	0.1	0	i	S	en	199	118
old_italian	coupled	0.1	0	op	L	a	198	110
old_italian	coupled	0.1	0	Sol	W	altro	195	51
old_italian	coupled	0.1	0	qokaN	W	non	190	72
old_italian	coupled	0.1	0	qokEdy	W	quella	189	105
old_italian	coupled	0.1	0	qokal	W	tutto	187	41
old_italian	coupled	0.1	0	qokedy	W	disse	185	62
old_italian	coupled	0.1	0	CE	L	i	178	98
old_italian	coupled	0.1	0	Sy	L	l	173	68
old_italian	coupled	0.1	0	eol	L	r	173	75
old_italian	coupled	0.1	0	q	L	o	173	71
old_italian	coupled	0.1	0	CEy	L	l	171	113
old_italian	coupled	0.1	0	Ceol	L	e	167	77
old_italian	coupled	0.1	0	daI	W	perche	165	148
old_italian	coupled	0.1	0	os	L	i	164	86
old_italian	coupled	0.1	0	qol	L	e	158	45
old_italian	coupled	0.1	0	lk	L	o	156	249
old_italian	coupled	0.1	0	qokEy	W	per	149	134
old_italian	coupled	0.1	0	okaN	W	come	144	92
old_italian	coupled	0.1	0	okal	W	altra	143	52
old_italian	coupled	0.1	0	m	L	o	138	80
old_italian	coupled	0.1	0	otal	L	s	130	48
old_italian	coupled	0.1	0	oky	L	e	129	44
old_italian	coupled	0.1	0	oty	L	e	127	48
old_italian	coupled	0.1	0	P	L	o	107	66
old_italian	coupled	0.1	0	n	L	i	86	37
old_italian	coupled	0.1	0	g	L	n	73	38
old_italian	coupled	0.1	0	F	L	s	35	13
old_italian	coupled	0.1	0	I	L	u	18	9
old_italian	coupled	0.1	0	x	L	s	14	11
old_italian	coupled	0.1	0	b	L	n	12	3
old_italian	coupled	0.1	0	j	N		7	3
old_italian	coupled	0.1	0	u	L	r	5	3
old_italian	coupled	0.1	0	c	L	n	4	1
old_italian	coupled	0.1	0	h	N		2	1
old_italian	coupled	0.1	0	z	N		2	1
old_italian	coupled	0.1	0	v	L	n	1	0
old_italian	coupled	0.1	1	ol	D	ii	1825	712
old_italian	coupled	0.1	1	y	S	si	1554	554
old_italian	coupled	0.1	1	C	D	nn	1445	711
old_italian	coupled	0.1	1	ar	S	ne	1423	766
old_italian	coupled	0.1	1	or	S	se	1322	535
old_italian	coupled	0.1	1	s	S	per	1322	486
old_italian	coupled	0.1	1	aN	S	te	1169	556
old_italian	coupled	0.1	1	d	S	de	1144	597
old_italian	coupled	0.1	1	o	D	ee	1126	609
old_italian	coupled	0.1	1	ok	S	ma	1084	625
old_italian	coupled	0.1	1	ot	S	po	1033	689
old_italian	coupled	0.1	1	k	D	aa	1025	478
old_italian	coupled	0.1	1	al	S	ta	915	476
old_italian	coupled	0.1	1	S	S	mi	910	439
old_italian	coupled	0.1	1	t	S	al	883	359
old_italian	coupled	0.1	1	Ce	S	er	866	609
old_italian	coupled	0.1	1	qok	S	di	862	444
old_italian	coupled	0.1	1	daN	W	quando	844	387
old_italian	coupled	0.1	1	Cedy	S	che	732	448
old_italian	coupled	0.1	1	qot	S	co	727	353
old_italian	coupled	0.1	1	e	N		699	453
old_italian	coupled	0.1	1	Cy	S	le	671	212
old_italian	coupled	0.1	1	E	N		669	497
old_italian	coupled	0.1	1	l	S	ri	666	524
old_italian	coupled	0.1	1	ody	S	ti	608	272
old_italian	coupled	0.1	1	dy	S	me	603	204
old_italian	coupled	0.1	1	aI	S	no	597	414
old_italian	coupled	0.1	1	p	S	an	572	338
old_italian	coupled	0.1	1	Se	S	vi	570	260
old_italian	coupled	0.1	1	Col	S	la	522	188
old_italian	coupled	0.1	1	Cey	S	li	521	264
old_italian	coupled	0.1	1	Ey	S	ra	505	370
old_italian	coupled	0.1	1	ey	S	to	498	259
old_italian	coupled	0.1	1	Edy	S	re	469	312
old_italian	coupled	0.1	1	edy	L	i	446	253
old_italian	coupled	0.1	1	od	S	ca	445	222
old_italian	coupled	0.1	1	Sedy	L	e	418	173
old_italian	coupled	0.1	1	am	L	i	408	242
old_italian	coupled	0.1	1	olk	S	ar	402	152
old_italian	coupled	0.1	1	yk	L	e	396	149
old_italian	coupled	0.1	1	Cor	L	e	376	100
old_italian	coupled	0.1	1	yt	L	a	375	90
old_italian	coupled	0.1	1	r	L	s	374	250
old_italian	coupled	0.1	1	qo	L	s	371	233
old_italian	coupled	0.1	1	Co	S	ci	364	121
old_italian	coupled	0.1	1	dal	L	e	362	174
old_italian	coupled	0.1	1	T	S	in	344	121
old_italian	coupled	0.1	1	dar	L	e	341	227
old_italian	coupled	0.1	1	Cdy	L	l	331	167
old_italian	coupled	0.1	1	a	N		278	128
old_italian	coupled	0.1	1	Ky	L	a	273	120
old_italian	coupled	0.1	1	ai	S	st	264	143
old_italian	coupled	0.1	1	air	L	i	254	210
old_italian	coupled	0.1	1	Ty	L	a	251	74
old_italian	coupled	0.1	1	K	S	na	250	98
old_italian	coupled	0.1	1	Sey	L	l	236	148
old_italian	coupled	0.1	1	N	L	o	222	88
old_italian	coupled	0.1	1	f	N		220	104
old_italian	coupled	0.1	1	ky	L	a	204	69
old_italian	coupled	0.1	1	So	L	l	201	76
old_italian	coupled	0.1	1	qokaI	W	che	201	74
old_italian	coupled	0.1	1	i	S	is	199	118
old_italian	coupled	0.1	1	op	L	s	198	110
old_italian	coupled	0.1	1	Sol	W	altro	195	51
old_italian	coupled	0.1	1	qokaN	W	non	190	72
old_italian	coupled	0.1	1	qokEdy	W	quella	189	105
old_italian	coupled	0.1	1	qokal	W	tutto	187	41
old_italian	coupled	0.1	1	qokedy	W	disse	185	62
old_italian	coupled	0.1	1	CE	L	s	178	98
old_italian	coupled	0.1	1	Sy	L	l	173	68
old_italian	coupled	0.1	1	eol	L	r	173	75
old_italian	coupled	0.1	1	q	L	s	173	71
old_italian	coupled	0.1	1	CEy	L	l	171	113
old_italian	coupled	0.1	1	Ceol	L	e	167	77
old_italian	coupled	0.1	1	daI	W	perche	165	148
old_italian	coupled	0.1	1	os	L	i	164	86
old_italian	coupled	0.1	1	qol	L	a	158	45
old_italian	coupled	0.1	1	lk	L	s	156	249
old_italian	coupled	0.1	1	qokEy	W	per	149	134
old_italian	coupled	0.1	1	okaN	W	come	144	92
old_italian	coupled	0.1	1	okal	W	altra	143	52
old_italian	coupled	0.1	1	m	L	o	138	80
old_italian	coupled	0.1	1	otal	L	l	130	48
old_italian	coupled	0.1	1	oky	L	o	129	44
old_italian	coupled	0.1	1	oty	L	a	127	48
old_italian	coupled	0.1	1	P	L	i	107	66
old_italian	coupled	0.1	1	n	L	i	86	37
old_italian	coupled	0.1	1	g	L	o	73	38
old_italian	coupled	0.1	1	F	L	o	35	13
old_italian	coupled	0.1	1	I	L	u	18	9
old_italian	coupled	0.1	1	x	L	n	14	11
old_italian	coupled	0.1	1	b	L	n	12	3
old_italian	coupled	0.1	1	j	N		7	3
old_italian	coupled	0.1	1	u	L	r	5	3
old_italian	coupled	0.1	1	c	L	n	4	1
old_italian	coupled	0.1	1	h	N		2	1
old_italian	coupled	0.1	1	z	N		2	1
old_italian	coupled	0.1	1	v	L	n	1	0
old_italian	coupled	0.1	2	ol	D	ii	1825	712
old_italian	coupled	0.1	2	y	S	te	1554	554
old_italian	coupled	0.1	2	C	D	nn	1445	711
old_italian	coupled	0.1	2	ar	S	le	1423	766
old_italian	coupled	0.1	2	or	S	di	1322	535
old_italian	coupled	0.1	2	s	S	ma	1322	486
old_italian	coupled	0.1	2	aN	S	ne	1169	556
old_italian	coupled	0.1	2	d	S	per	1144	597
old_italian	coupled	0.1	2	o	D	ee	1126	609
old_italian	coupled	0.1	2	ok	S	ta	1084	625
old_italian	coupled	0.1	2	ot	S	so	1033	689
old_italian	coupled	0.1	2	k	D	aa	1025	478
old_italian	coupled	0.1	2	al	S	re	915	476
old_italian	coupled	0.1	2	S	S	in	910	439
old_italian	coupled	0.1	2	t	S	ca	883	359
old_italian	coupled	0.1	2	Ce	S	ri	866	609
old_italian	coupled	0.1	2	qok	S	co	862	444
old_italian	coupled	0.1	2	daN	W	quando	844	387
old_italian	coupled	0.1	2	Cedy	S	la	732	448
old_italian	coupled	0.1	2	qot	S	po	727	353
old_italian	coupled	0.1	2	e	N		699	453
old_italian	coupled	0.1	2	Cy	S	si	671	212
old_italian	coupled	0.1	2	E	N		669	497
old_italian	coupled	0.1	2	l	S	de	666	524
old_italian	coupled	0.1	2	ody	S	ti	608	272
old_italian	coupled	0.1	2	dy	S	se	603	204
old_italian	coupled	0.1	2	aI	S	no	597	414
old_italian	coupled	0.1	2	p	S	al	572	338
old_italian	coupled	0.1	2	Se	S	vi	570	260
old_italian	coupled	0.1	2	Col	S	che	522	188
old_italian	coupled	0.1	2	Cey	S	li	521	264
old_italian	coupled	0.1	2	Ey	S	na	505	370
old_italian	coupled	0.1	2	ey	S	ra	498	259
old_italian	coupled	0.1	2	Edy	S	to	469	312
old_italian	coupled	0.1	2	edy	L	l	446	253
old_italian	coupled	0.1	2	od	S	ve	445	222
old_italian	coupled	0.1	2	Sedy	L	l	418	173
old_italian	coupled	0.1	2	am	L	i	408	242
old_italian	coupled	0.1	2	olk	S	mo	402	152
old_italian	coupled	0.1	2	yk	L	a	396	149
old_italian	coupled	0.1	2	Cor	L	e	376	100
old_italian	coupled	0.1	2	yt	L	a	375	90
old_italian	coupled	0.1	2	r	L	i	374	250
old_italian	coupled	0.1	2	qo	L	s	371	233
old_italian	coupled	0.1	2	Co	S	ci	364	121
old_italian	coupled	0.1	2	dal	L	e	362	174
old_italian	coupled	0.1	2	T	S	pe	344	121
old_italian	coupled	0.1	2	dar	L	e	341	227
old_italian	coupled	0.1	2	Cdy	L	l	331	167
old_italian	coupled	0.1	2	a	N		278	128
old_italian	coupled	0.1	2	Ky	L	a	273	120
old_italian	coupled	0.1	2	ai	S	st	264	143
old_italian	coupled	0.1	2	air	L	i	254	210
old_italian	coupled	0.1	2	Ty	L	a	251	74
old_italian	coupled	0.1	2	K	S	ar	250	98
old_italian	coupled	0.1	2	Sey	L	l	236	148
old_italian	coupled	0.1	2	N	L	i	222	88
old_italian	coupled	0.1	2	f	N		220	104
old_italian	coupled	0.1	2	ky	L	i	204	69
old_italian	coupled	0.1	2	So	L	l	201	76
old_italian	coupled	0.1	2	qokaI	W	che	201	74
old_italian	coupled	0.1	2	i	S	es	199	118
old_italian	coupled	0.1	2	op	L	a	198	110
old_italian	coupled	0.1	2	Sol	W	altro	195	51
old_italian	coupled	0.1	2	qokaN	W	non	190	72
old_italian	coupled	0.1	2	qokEdy	W	la	189	105
old_italian	coupled	0.1	2	qokal	W	tutto	187	41
old_italian	coupled	0.1	2	qokedy	W	disse	185	62
old_italian	coupled	0.1	2	CE	L	s	178	98
old_italian	coupled	0.1	2	Sy	L	l	173	68
old_italian	coupled	0.1	2	eol	L	r	173	75
old_italian	coupled	0.1	2	q	L	s	173	71
old_italian	coupled	0.1	2	CEy	L	e	171	113
old_italian	coupled	0.1	2	Ceol	L	e	167	77
old_italian	coupled	0.1	2	daI	W	perche	165	148
old_italian	coupled	0.1	2	os	L	i	164	86
old_italian	coupled	0.1	2	qol	L	a	158	45
old_italian	coupled	0.1	2	lk	L	o	156	249
old_italian	coupled	0.1	2	qokEy	W	per	149	134
old_italian	coupled	0.1	2	okaN	W	come	144	92
old_italian	coupled	0.1	2	okal	W	quella	143	52
old_italian	coupled	0.1	2	m	L	o	138	80
old_italian	coupled	0.1	2	otal	L	e	130	48
old_italian	coupled	0.1	2	oky	L	o	129	44
old_italian	coupled	0.1	2	oty	L	o	127	48
old_italian	coupled	0.1	2	P	L	s	107	66
old_italian	coupled	0.1	2	n	L	o	86	37
old_italian	coupled	0.1	2	g	L	o	73	38
old_italian	coupled	0.1	2	F	L	s	35	13
old_italian	coupled	0.1	2	I	L	u	18	9
old_italian	coupled	0.1	2	x	L	s	14	11
old_italian	coupled	0.1	2	b	L	n	12	3
old_italian	coupled	0.1	2	j	N		7	3
old_italian	coupled	0.1	2	u	L	r	5	3
old_italian	coupled	0.1	2	c	L	n	4	1
old_italian	coupled	0.1	2	h	N		2	1
old_italian	coupled	0.1	2	z	N		2	1
old_italian	coupled	0.1	2	v	L	n	1	0
old_italian	coupled	0.1	3	ol	D	ii	1825	712
old_italian	coupled	0.1	3	y	S	te	1554	554
old_italian	coupled	0.1	3	C	D	nn	1445	711
old_italian	coupled	0.1	3	ar	S	di	1423	766
old_italian	coupled	0.1	3	or	S	si	1322	535
old_italian	coupled	0.1	3	s	S	ma	1322	486
old_italian	coupled	0.1	3	aN	S	ne	1169	556
old_italian	coupled	0.1	3	d	S	no	1144	597
old_italian	coupled	0.1	3	o	D	ee	1126	609
old_italian	coupled	0.1	3	ok	S	per	1084	625
old_italian	coupled	0.1	3	ot	S	vi	1033	689
old_italian	coupled	0.1	3	k	D	aa	1025	478
old_italian	coupled	0.1	3	al	S	le	915	476
old_italian	coupled	0.1	3	S	S	co	910	439
old_italian	coupled	0.1	3	t	S	re	883	359
old_italian	coupled	0.1	3	Ce	S	so	866	609
old_italian	coupled	0.1	3	qok	S	in	862	444
old_italian	coupled	0.1	3	daN	W	quando	844	387
old_italian	coupled	0.1	3	Cedy	S	che	732	448
old_italian	coupled	0.1	3	qot	S	po	727	353
old_italian	coupled	0.1	3	e	N		699	453
old_italian	coupled	0.1	3	Cy	S	se	671	212
old_italian	coupled	0.1	3	E	N		669	497
old_italian	coupled	0.1	3	l	S	ar	666	524
old_italian	coupled	0.1	3	ody	S	na	608	272
old_italian	coupled	0.1	3	dy	S	me	603	204
old_italian	coupled	0.1	3	aI	S	ti	597	414
old_italian	coupled	0.1	3	p	S	ri	572	338
old_italian	coupled	0.1	3	Se	S	mi	570	260
old_italian	coupled	0.1	3	Col	S	la	522	188
old_italian	coupled	0.1	3	Cey	S	de	521	264
old_italian	coupled	0.1	3	Ey	S	ta	505	370
old_italian	coupled	0.1	3	ey	S	to	498	259
old_italian	coupled	0.1	3	Edy	S	ia	469	312
old_italian	coupled	0.1	3	edy	L	i	446	253
old_italian	coupled	0.1	3	od	S	ca	445	222
old_italian	coupled	0.1	3	Sedy	L	e	418	173
old_italian	coupled	0.1	3	am	L	i	408	242
old_italian	coupled	0.1	3	olk	S	an	402	152
old_italian	coupled	0.1	3	yk	L	s	396	149
old_italian	coupled	0.1	3	Cor	L	e	376	100
old_italian	coupled	0.1	3	yt	L	s	375	90
old_italian	coupled	0.1	3	r	L	a	374	250
old_italian	coupled	0.1	3	qo	L	a	371	233
old_italian	coupled	0.1	3	Co	S	ci	364	121
old_italian	coupled	0.1	3	dal	L	e	362	174
old_italian	coupled	0.1	3	T	S	al	344	121
old_italian	coupled	0.1	3	dar	L	e	341	227
old_italian	coupled	0.1	3	Cdy	L	e	331	167
old_italian	coupled	0.1	3	a	N		278	128
old_italian	coupled	0.1	3	Ky	L	a	273	120
old_italian	coupled	0.1	3	ai	S	st	264	143
old_italian	coupled	0.1	3	air	L	i	254	210
old_italian	coupled	0.1	3	Ty	L	a	251	74
old_italian	coupled	0.1	3	K	S	ra	250	98
old_italian	coupled	0.1	3	Sey	L	l	236	148
old_italian	coupled	0.1	3	N	L	a	222	88
old_italian	coupled	0.1	3	f	N		220	104
old_italian	coupled	0.1	3	ky	L	n	204	69
old_italian	coupled	0.1	3	So	L	l	201	76
old_italian	coupled	0.1	3	qokaI	W	che	201	74
old_italian	coupled	0.1	3	i	S	en	199	118
old_italian	coupled	0.1	3	op	L	s	198	110
old_italian	coupled	0.1	3	Sol	W	altro	195	51
old_italian	coupled	0.1	3	qokaN	W	non	190	72
old_italian	coupled	0.1	3	qokEdy	W	quella	189	105
old_italian	coupled	0.1	3	qokal	W	tutto	187	41
old_italian	coupled	0.1	3	qokedy	W	disse	185	62
old_italian	coupled	0.1	3	CE	L	i	178	98
old_italian	coupled	0.1	3	Sy	L	l	173	68
old_italian	coupled	0.1	3	eol	L	i	173	75
