coupling	member	unit	category	output	oracle_output	oracle_exact
1.0	0	okaN	S	en	en	1
1.0	0	okal	L	r	g	0
1.0	0	m	S	ra	ra	1
1.0	0	otal	D	ee	ll	0
1.0	0	oky	S	co	co	1
1.0	0	oty	S	li	li	1
1.0	0	P	S	em	ri	0
1.0	0	n	S	tu	tu	1
1.0	0	g	S	ci	ci	1
1.0	0	F	N			1
1.0	0	I	L	r	r	1
1.0	0	x	L	r	r	1
1.0	0	b	D	ss	ss	1
1.0	0	j	S	ui	on	0
1.0	0	u	L	r	r	1
1.0	0	c	D	cc	cc	1
1.0	0	h	N			1
1.0	0	z	N			1
1.0	0	v	L	c	y	0
1.0	1	ol	N			1
1.0	1	y	N			1
1.0	1	C	W	omnibus	in	0
1.0	1	ar	W	caesar	et	0
1.0	1	or	N			1
1.0	1	s	N			1
1.0	1	aN	W	atque	ad	0
1.0	1	d	W	castris	cum	0
1.0	1	o	W	exercitum	quod	0
1.0	1	ok	W	propter	se	0
1.0	1	ot	W	quibus	ex	0
1.0	1	k	S	que	se	0
1.0	1	al	W	neque	qui	0
1.0	1	S	W	proelio	ut	0
1.0	1	t	W	quod	non	0
1.0	1	Ce	S	qu	qu	1
1.0	1	qok	S	at	es	0
1.0	1	daN	L	a	a	1
1.0	1	Cedy	L	a	a	1
1.0	1	qot	L	a	a	1
1.0	1	e	L	s	d	0
1.0	1	Cy	S	in	si	0
1.0	1	E	W	eorum	atque	0
1.0	1	l	L	d	b	0
1.0	1	ody	L	d	c	0
1.0	1	dy	S	is	is	1
1.0	1	aI	S	um	um	1
1.0	1	p	S	it	er	0
1.0	1	Se	L	i	p	0
1.0	1	Col	S	re	re	1
1.0	1	Cey	S	et	ne	0
1.0	1	Ey	S	am	os	0
1.0	1	ey	L	i	h	0
1.0	1	Edy	S	ere	at	0
1.0	1	edy	L	e	e	1
1.0	1	od	L	e	e	1
1.0	1	Sedy	L	a	o	0
1.0	1	am	L	i	o	0
1.0	1	olk	L	e	e	1
1.0	1	yk	L	m	m	1
1.0	1	Cor	L	e	e	1
1.0	1	yt	L	m	m	1
1.0	1	r	L	e	e	1
1.0	1	qo	S	us	us	1
1.0	1	Co	D	ii	ii	1
1.0	1	dal	L	l	l	1
1.0	1	T	L	i	i	1
1.0	1	dar	L	n	i	0
1.0	1	Cdy	L	i	v	0
1.0	1	a	L	i	i	1
1.0	1	Ky	L	s	i	0
1.0	1	ai	S	te	te	1
1.0	1	air	L	u	u	1
1.0	1	Ty	S	su	it	0
1.0	1	K	L	u	u	1
1.0	1	Sey	L	x	x	1
1.0	1	N	L	s	s	1
1.0	1	f	S	ni	ti	0
1.0	1	ky	L	s	s	1
1.0	1	So	S	ta	ta	1
1.0	1	qokaI	L	u	u	1
1.0	1	i	S	di	di	1
1.0	1	op	S	ar	in	0
1.0	1	Sol	S	ti	ar	0
1.0	1	qokaN	L	s	s	1
1.0	1	qokEdy	S	os	st	0
1.0	1	qokal	L	t	q	0
1.0	1	qokedy	S	an	an	1
1.0	1	CE	S	nt	nt	1
1.0	1	Sy	L	c	f	0
1.0	1	eol	S	or	or	1
1.0	1	q	L	t	t	1
1.0	1	CEy	L	t	t	1
1.0	1	Ceol	L	t	t	1
1.0	1	daI	S	ur	ue	0
1.0	1	os	S	pr	ni	0
1.0	1	qol	L	n	n	1
1.0	1	lk	L	n	n	1
1.0	1	qokEy	S	ent	et	0
1.0	1	okaN	S	en	en	1
1.0	1	okal	L	r	g	0
1.0	1	m	S	ra	ra	1
1.0	1	otal	D	ee	ll	0
1.0	1	oky	S	co	co	1
1.0	1	oty	S	li	li	1
1.0	1	P	S	em	ri	0
1.0	1	n	S	tu	tu	1
1.0	1	g	S	ci	ci	1
1.0	1	F	N			1
1.0	1	I	L	r	r	1
1.0	1	x	L	r	r	1
1.0	1	b	D	ss	ss	1
1.0	1	j	S	ui	on	0
1.0	1	u	L	r	r	1
1.0	1	c	D	cc	cc	1
1.0	1	h	N			1
1.0	1	z	N			1
1.0	1	v	L	c	y	0
1.0	2	ol	N			1
1.0	2	y	N			1
1.0	2	C	W	omnibus	in	0
1.0	2	ar	W	caesar	et	0
1.0	2	or	N			1
1.0	2	s	N			1
1.0	2	aN	W	atque	ad	0
1.0	2	d	W	castris	cum	0
1.0	2	o	W	exercitum	quod	0
1.0	2	ok	W	propter	se	0
1.0	2	ot	W	quibus	ex	0
1.0	2	k	S	que	se	0
1.0	2	al	W	neque	qui	0
1.0	2	S	W	proelio	ut	0
1.0	2	t	W	quod	non	0
1.0	2	Ce	S	qu	qu	1
1.0	2	qok	S	at	es	0
1.0	2	daN	L	a	a	1
1.0	2	Cedy	L	a	a	1
1.0	2	qot	L	a	a	1
1.0	2	e	L	s	d	0
1.0	2	Cy	S	in	si	0
1.0	2	E	W	eorum	atque	0
1.0	2	l	L	d	b	0
1.0	2	ody	L	d	c	0
1.0	2	dy	S	is	is	1
1.0	2	aI	S	um	um	1
1.0	2	p	S	it	er	0
1.0	2	Se	L	i	p	0
1.0	2	Col	S	re	re	1
1.0	2	Cey	S	et	ne	0
1.0	2	Ey	S	am	os	0
1.0	2	ey	L	i	h	0
1.0	2	Edy	S	ere	at	0
1.0	2	edy	L	e	e	1
1.0	2	od	L	e	e	1
1.0	2	Sedy	L	a	o	0
1.0	2	am	L	i	o	0
1.0	2	olk	L	e	e	1
1.0	2	yk	L	m	m	1
1.0	2	Cor	L	e	e	1
1.0	2	yt	L	m	m	1
1.0	2	r	L	e	e	1
1.0	2	qo	S	us	us	1
1.0	2	Co	D	ii	ii	1
1.0	2	dal	L	l	l	1
1.0	2	T	L	i	i	1
1.0	2	dar	L	n	i	0
1.0	2	Cdy	L	i	v	0
1.0	2	a	L	i	i	1
1.0	2	Ky	L	s	i	0
1.0	2	ai	S	te	te	1
1.0	2	air	L	u	u	1
1.0	2	Ty	S	su	it	0
1.0	2	K	L	u	u	1
1.0	2	Sey	L	x	x	1
1.0	2	N	L	s	s	1
1.0	2	f	S	ni	ti	0
1.0	2	ky	L	s	s	1
1.0	2	So	S	ta	ta	1
1.0	2	qokaI	L	u	u	1
1.0	2	i	S	di	di	1
1.0	2	op	S	ar	in	0
1.0	2	Sol	S	ti	ar	0
1.0	2	qokaN	L	s	s	1
1.0	2	qokEdy	S	os	st	0
1.0	2	qokal	L	t	q	0
1.0	2	qokedy	S	an	an	1
1.0	2	CE	S	nt	nt	1
1.0	2	Sy	L	c	f	0
1.0	2	eol	S	or	or	1
1.0	2	q	L	t	t	1
1.0	2	CEy	L	t	t	1
1.0	2	Ceol	L	t	t	1
1.0	2	daI	S	ur	ue	0
1.0	2	os	S	pr	ni	0
1.0	2	qol	L	n	n	1
1.0	2	lk	L	n	n	1
1.0	2	qokEy	S	ent	et	0
1.0	2	okaN	S	en	en	1
1.0	2	okal	L	r	g	0
1.0	2	m	S	ra	ra	1
1.0	2	otal	D	ee	ll	0
1.0	2	oky	S	co	co	1
1.0	2	oty	S	li	li	1
1.0	2	P	S	em	ri	0
1.0	2	n	S	tu	tu	1
1.0	2	g	S	ci	ci	1
1.0	2	F	N			1
1.0	2	I	L	r	r	1
1.0	2	x	L	r	r	1
1.0	2	b	D	ss	ss	1
1.0	2	j	S	ui	on	0
1.0	2	u	L	r	r	1
1.0	2	c	D	cc	cc	1
1.0	2	h	N			1
1.0	2	z	N			1
1.0	2	v	L	c	y	0
1.0	3	ol	N			1
1.0	3	y	N			1
1.0	3	C	W	omnibus	in	0
1.0	3	ar	W	caesar	et	0
1.0	3	or	N			1
1.0	3	s	N			1
1.0	3	aN	W	atque	ad	0
1.0	3	d	W	castris	cum	0
1.0	3	o	W	exercitum	quod	0
1.0	3	ok	W	propter	se	0
1.0	3	ot	W	quibus	ex	0
1.0	3	k	S	se	se	1
1.0	3	al	W	neque	qui	0
1.0	3	S	W	proelio	ut	0
1.0	3	t	W	quod	non	0
1.0	3	Ce	S	qu	qu	1
1.0	3	qok	S	es	es	1
1.0	3	daN	L	a	a	1
1.0	3	Cedy	L	a	a	1
1.0	3	qot	L	a	a	1
1.0	3	e	L	s	d	0
1.0	3	Cy	S	in	si	0
1.0	3	E	W	eorum	atque	0
1.0	3	l	L	d	b	0
1.0	3	ody	L	d	c	0
1.0	3	dy	S	is	is	1
1.0	3	aI	S	um	um	1
1.0	3	p	S	it	er	0
1.0	3	Se	L	i	p	0
1.0	3	Col	S	re	re	1
1.0	3	Cey	S	et	ne	0
1.0	3	Ey	S	am	os	0
1.0	3	ey	L	i	h	0
1.0	3	Edy	S	ere	at	0
1.0	3	edy	L	e	e	1
1.0	3	od	L	e	e	1
1.0	3	Sedy	L	a	o	0
1.0	3	am	L	i	o	0
1.0	3	olk	L	e	e	1
1.0	3	yk	L	m	m	1
1.0	3	Cor	L	e	e	1
1.0	3	yt	L	m	m	1
1.0	3	r	L	e	e	1
1.0	3	qo	S	us	us	1
1.0	3	Co	D	ii	ii	1
1.0	3	dal	L	l	l	1
1.0	3	T	L	i	i	1
1.0	3	dar	L	i	i	1
1.0	3	Cdy	L	v	v	1
1.0	3	a	L	i	i	1
1.0	3	Ky	L	s	i	0
1.0	3	ai	S	te	te	1
1.0	3	air	L	u	u	1
1.0	3	Ty	S	su	it	0
1.0	3	K	L	u	u	1
1.0	3	Sey	L	x	x	1
1.0	3	N	L	s	s	1
1.0	3	f	S	ni	ti	0
1.0	3	ky	L	s	s	1
1.0	3	So	S	ta	ta	1
1.0	3	qokaI	L	u	u	1
1.0	3	i	S	di	di	1
1.0	3	op	S	ar	in	0
1.0	3	Sol	S	ti	ar	0
1.0	3	qokaN	L	s	s	1
1.0	3	qokEdy	S	os	st	0
1.0	3	qokal	L	t	q	0
1.0	3	qokedy	S	an	an	1
1.0	3	CE	S	nt	nt	1
1.0	3	Sy	L	c	f	0
1.0	3	eol	S	or	or	1
1.0	3	q	L	t	t	1
1.0	3	CEy	L	t	t	1
1.0	3	Ceol	L	t	t	1
1.0	3	daI	S	ur	ue	0
1.0	3	os	S	pr	ni	0
1.0	3	qol	L	n	n	1
1.0	3	lk	L	n	n	1
1.0	3	qokEy	S	ent	et	0
1.0	3	okaN	S	en	en	1
1.0	3	okal	L	r	g	0
1.0	3	m	S	ra	ra	1
1.0	3	otal	D	ee	ll	0
1.0	3	oky	S	co	co	1
1.0	3	oty	S	li	li	1
1.0	3	P	S	em	ri	0
1.0	3	n	S	tu	tu	1
1.0	3	g	S	ci	ci	1
1.0	3	F	N			1
1.0	3	I	L	r	r	1
1.0	3	x	L	r	r	1
1.0	3	b	D	ss	ss	1
1.0	3	j	S	ui	on	0
1.0	3	u	L	r	r	1
1.0	3	c	D	cc	cc	1
1.0	3	h	N			1
1.0	3	z	N			1
1.0	3	v	L	c	y	0
1.0	4	ol	N			1
1.0	4	y	N			1
1.0	4	C	W	omnibus	in	0
1.0	4	ar	W	caesar	et	0
1.0	4	or	N			1
1.0	4	s	N			1
1.0	4	aN	W	atque	ad	0
1.0	4	d	W	castris	cum	0
1.0	4	o	W	exercitum	quod	0
1.0	4	ok	W	propter	se	0
1.0	4	ot	W	quibus	ex	0
1.0	4	k	S	que	se	0
1.0	4	al	W	neque	qui	0
1.0	4	S	W	proelio	ut	0
1.0	4	t	W	quod	non	0
1.0	4	Ce	S	qu	qu	1
1.0	4	qok	S	at	es	0
1.0	4	daN	L	a	a	1
1.0	4	Cedy	L	a	a	1
1.0	4	qot	L	a	a	1
1.0	4	e	L	s	d	0
1.0	4	Cy	S	in	si	0
1.0	4	E	W	eorum	atque	0
1.0	4	l	L	d	b	0
1.0	4	ody	L	d	c	0
1.0	4	dy	S	is	is	1
1.0	4	aI	S	um	um	1
1.0	4	p	S	it	er	0
1.0	4	Se	L	i	p	0
1.0	4	Col	S	re	re	1
1.0	4	Cey	S	et	ne	0
1.0	4	Ey	S	am	os	0
1.0	4	ey	L	i	h	0
1.0	4	Edy	S	ere	at	0
1.0	4	edy	L	e	e	1
1.0	4	od	L	e	e	1
1.0	4	Sedy	L	a	o	0
1.0	4	am	L	i	o	0
1.0	4	olk	L	e	e	1
1.0	4	yk	L	m	m	1
1.0	4	Cor	L	e	e	1
1.0	4	yt	L	m	m	1
1.0	4	r	L	e	e	1
1.0	4	qo	S	us	us	1
1.0	4	Co	D	ii	ii	1
1.0	4	dal	L	l	l	1
1.0	4	T	L	i	i	1
1.0	4	dar	L	n	i	0
1.0	4	Cdy	L	i	v	0
1.0	4	a	L	i	i	1
1.0	4	Ky	L	s	i	0
1.0	4	ai	S	te	te	1
1.0	4	air	L	u	u	1
1.0	4	Ty	S	su	it	0
1.0	4	K	L	u	u	1
1.0	4	Sey	L	x	x	1
1.0	4	N	L	s	s	1
1.0	4	f	S	ni	ti	0
1.0	4	ky	L	s	s	1
1.0	4	So	S	ta	ta	1
1.0	4	qokaI	L	u	u	1
1.0	4	i	S	di	di	1
1.0	4	op	S	ar	in	0
1.0	4	Sol	S	ti	ar	0
1.0	4	qokaN	L	s	s	1
1.0	4	qokEdy	S	os	st	0
1.0	4	qokal	L	t	q	0
1.0	4	qokedy	S	an	an	1
1.0	4	CE	S	nt	nt	1
1.0	4	Sy	L	c	f	0
1.0	4	eol	S	or	or	1
1.0	4	q	L	t	t	1
1.0	4	CEy	L	t	t	1
1.0	4	Ceol	L	t	t	1
1.0	4	daI	S	ur	ue	0
1.0	4	os	S	pr	ni	0
1.0	4	qol	L	n	n	1
1.0	4	lk	L	n	n	1
1.0	4	qokEy	S	ent	et	0
1.0	4	okaN	S	en	en	1
1.0	4	okal	L	r	g	0
1.0	4	m	S	ra	ra	1
1.0	4	otal	D	ee	ll	0
1.0	4	oky	S	co	co	1
1.0	4	oty	S	li	li	1
1.0	4	P	S	em	ri	0
1.0	4	n	S	tu	tu	1
1.0	4	g	S	ci	ci	1
1.0	4	F	N			1
1.0	4	I	L	r	r	1
1.0	4	x	L	r	r	1
1.0	4	b	D	ss	ss	1
1.0	4	j	S	ui	on	0
1.0	4	u	L	r	r	1
1.0	4	c	D	cc	cc	1
1.0	4	h	N			1
1.0	4	z	N			1
1.0	4	v	L	c	y	0
1.0	5	ol	N			1
1.0	5	y	N			1
1.0	5	C	W	omnibus	in	0
1.0	5	ar	W	caesar	et	0
1.0	5	or	N			1
1.0	5	s	N			1
1.0	5	aN	W	atque	ad	0
1.0	5	d	W	castris	cum	0
1.0	5	o	W	exercitum	quod	0
1.0	5	ok	W	propter	se	0
1.0	5	ot	W	quibus	ex	0
1.0	5	k	S	que	se	0
1.0	5	al	W	neque	qui	0
1.0	5	S	W	proelio	ut	0
1.0	5	t	W	quod	non	0
1.0	5	Ce	S	qu	qu	1
1.0	5	qok	S	at	es	0
1.0	5	daN	L	a	a	1
1.0	5	Cedy	L	a	a	1
1.0	5	qot	L	a	a	1
1.0	5	e	L	s	d	0
1.0	5	Cy	S	in	si	0
1.0	5	E	W	eorum	atque	0
1.0	5	l	L	d	b	0
1.0	5	ody	L	d	c	0
1.0	5	dy	S	is	is	1
1.0	5	aI	S	um	um	1
1.0	5	p	S	es	er	0
1.0	5	Se	L	t	p	0
1.0	5	Col	S	re	re	1
1.0	5	Cey	S	et	ne	0
1.0	5	Ey	S	am	os	0
1.0	5	ey	L	i	h	0
1.0	5	Edy	S	se	at	0
1.0	5	edy	L	e	e	1
1.0	5	od	L	e	e	1
1.0	5	Sedy	L	a	o	0
1.0	5	am	L	i	o	0
1.0	5	olk	L	e	e	1
1.0	5	yk	L	m	m	1
1.0	5	Cor	L	e	e	1
1.0	5	yt	L	m	m	1
1.0	5	r	L	e	e	1
1.0	5	qo	S	us	us	1
1.0	5	Co	D	ii	ii	1
1.0	5	dal	L	l	l	1
1.0	5	T	L	i	i	1
1.0	5	dar	L	n	i	0
1.0	5	Cdy	L	i	v	0
1.0	5	a	L	i	i	1
1.0	5	Ky	L	s	i	0
1.0	5	ai	S	te	te	1
1.0	5	air	L	u	u	1
1.0	5	Ty	S	su	it	0
1.0	5	K	L	u	u	1
1.0	5	Sey	L	x	x	1
1.0	5	N	L	s	s	1
1.0	5	f	S	ni	ti	0
1.0	5	ky	L	s	s	1
1.0	5	So	S	ta	ta	1
1.0	5	qokaI	L	u	u	1
1.0	5	i	S	di	di	1
1.0	5	op	S	ar	in	0
1.0	5	Sol	S	ti	ar	0
1.0	5	qokaN	L	s	s	1
1.0	5	qokEdy	S	os	st	0
1.0	5	qokal	L	t	q	0
1.0	5	qokedy	S	an	an	1
1.0	5	CE	S	nt	nt	1
1.0	5	Sy	L	c	f	0
1.0	5	eol	S	or	or	1
1.0	5	q	L	t	t	1
1.0	5	CEy	L	t	t	1
1.0	5	Ceol	L	t	t	1
1.0	5	daI	S	ur	ue	0
1.0	5	os	S	pr	ni	0
1.0	5	qol	L	n	n	1
1.0	5	lk	L	n	n	1
1.0	5	qokEy	S	ent	et	0
1.0	5	okaN	S	en	en	1
1.0	5	okal	L	r	g	0
1.0	5	m	S	ra	ra	1
1.0	5	otal	D	ee	ll	0
1.0	5	oky	S	co	co	1
1.0	5	oty	S	li	li	1
1.0	5	P	S	em	ri	0
1.0	5	n	S	tu	tu	1
1.0	5	g	S	ci	ci	1
1.0	5	F	N			1
1.0	5	I	L	r	r	1
1.0	5	x	L	r	r	1
1.0	5	b	D	ss	ss	1
1.0	5	j	S	ui	on	0
1.0	5	u	L	r	r	1
1.0	5	c	D	cc	cc	1
1.0	5	h	N			1
1.0	5	z	N			1
1.0	5	v	L	c	y	0
