lookup_id	register	visible_owner	visible_surface	resolved_entry_id	master_or_local_head	short_workshop_reading_de	component_or_local_parse	namespace	source_occurrences	lookup_rule_de	orientation_rule	crosspage_rule
AR245	ASTRO	A2_STAR_STATION_20	okoldy	ASTRO_OWNER_VALUE_245	okoldy	Sternplatz A2_STAR_STATION_20: Diagrammposten setzen oder aktivieren + im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest dy.	B05_OK_SET|B07_OL_CONTINUE	F68_LOCAL_STAR_SLOT_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR246	ASTRO	A2_STAR_STATION_21	ykchdy	ASTRO_OWNER_VALUE_246	ykchdy	Sternplatz A2_STAR_STATION_21: Wert oder Platzbezug uebertragen; lokaler Namensrest yk/y.	B16_TRANSFER	F68_LOCAL_STAR_SLOT_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR247	ASTRO	A2_STAR_STATION_22	oeeody	ASTRO_OWNER_VALUE_247	oeeody	Sternplatz A2_STAR_STATION_22: lange oder volle Diagrammstufe; lokaler Namensrest o/ody.	B13_GRADE	F68_LOCAL_STAR_SLOT_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR248	ASTRO	A2_STAR_STATION_23	ocphy	ASTRO_OWNER_VALUE_248	ocphy	A2_STAR_STATION_23: Grundauswahl.	O+CPH+Y	F68_LOCAL_STAR_SLOT_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR249	ASTRO	A2_STAR_STATION_24	okeeodal	ASTRO_OWNER_VALUE_249	okeeodal	Sternplatz A2_STAR_STATION_24: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest od.	B05_OK_SET|B13_GRADE|B09_AL_TARGET	F68_LOCAL_STAR_SLOT_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR250	ASTRO	A2_STAR_STATION_25	okshor	ASTRO_OWNER_VALUE_250	okshor	Sternplatz A2_STAR_STATION_25: Diagrammposten setzen oder aktivieren + Position oder Bedingung halten + Bedingungs-, Tabellen- oder Wahlansatz.	B05_OK_SET|B15_HOLD|B08_OR_WORKSET	F68_LOCAL_STAR_SLOT_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR251	ASTRO	A2_STAR_STATION_26	osdaiin	ASTRO_OWNER_VALUE_251	osdaiin	Sternplatz A2_STAR_STATION_26: Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest osd.	B01_AIIN_VALUE	F68_LOCAL_STAR_SLOT_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR252	ASTRO	A2_STAR_STATION_27	otochedy	ASTRO_OWNER_VALUE_252	otochedy	Sternplatz A2_STAR_STATION_27: naechster Platz oder folgende Bedingung + Wert oder Platzbezug uebertragen; lokaler Namensrest o/y.	B06_OT_NEXT|B16_TRANSFER	F68_LOCAL_STAR_SLOT_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR253	ASTRO	A2_STAR_STATION_28	dolchedy	ASTRO_OWNER_VALUE_253	dolchedy	Sternplatz A2_STAR_STATION_28: im selben Ring, Band oder Satz fortsetzen + Wert oder Platzbezug uebertragen; lokaler Namensrest d/y.	B07_OL_CONTINUE|B16_TRANSFER	F68_LOCAL_STAR_SLOT_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR254	ASTRO	A3_LEFT_RADIAL_SLOT_01	okeey	ASTRO_OWNER_VALUE_254	okeey	Radstelle A3_LEFT_RADIAL_SLOT_01: in langer Stufe setzen.	EXACT:länger ansetzen	F69_LEFT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR255	ASTRO	A3_LEFT_RADIAL_SLOT_01	sar	ASTRO_OWNER_VALUE_255	sar	Radstelle A3_LEFT_RADIAL_SLOT_01: vom bezeichneten Ausgangsplatz.	EXACT:daraus	F69_LEFT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR256	ASTRO	A3_LEFT_RADIAL_SLOT_02	dy	ASTRO_OWNER_VALUE_256	dy	Radstelle A3_LEFT_RADIAL_SLOT_02: dieser lokale Diagrammposten.	EXACT:dieser Posten	F69_LEFT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR257	ASTRO	A3_LEFT_RADIAL_SLOT_02	okeo	ASTRO_OWNER_VALUE_257	okeo	Radstelle A3_LEFT_RADIAL_SLOT_02: Diagrammposten setzen oder aktivieren; lokaler Namensrest eo.	B05_OK_SET	F69_LEFT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR258	ASTRO	A3_LEFT_RADIAL_SLOT_03	ochoyk	ASTRO_OWNER_VALUE_258	ochoyk	Radstelle A3_LEFT_RADIAL_SLOT_03: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest oc/yk.	B11_HO_INPUT	F69_LEFT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR259	ASTRO	A3_LEFT_RADIAL_SLOT_04	ykeey	ASTRO_OWNER_VALUE_259	ykeey	Radstelle A3_LEFT_RADIAL_SLOT_04: lange oder volle Diagrammstufe; lokaler Namensrest yk/y.	B13_GRADE	F69_LEFT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR260	ASTRO	A3_LEFT_RADIAL_SLOT_05	ytory	ASTRO_OWNER_VALUE_260	ytory	Radstelle A3_LEFT_RADIAL_SLOT_05: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest yt/y.	B08_OR_WORKSET	F69_LEFT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR261	ASTRO	A3_LEFT_RADIAL_SLOT_06	oeesy	ASTRO_OWNER_VALUE_261	oeesy	Radstelle A3_LEFT_RADIAL_SLOT_06: lange oder volle Diagrammstufe; lokaler Namensrest o/sy.	B13_GRADE	F69_LEFT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR262	ASTRO	A3_LEFT_RADIAL_SLOT_07	ytody	ASTRO_OWNER_VALUE_262	ytody	A3_LEFT_RADIAL_SLOT_07: Platz fest eingetragen.	Y+TO+DY	F69_LEFT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR263	ASTRO	A3_LEFT_RADIAL_SLOT_08	okody	ASTRO_OWNER_VALUE_263	okody	Radstelle A3_LEFT_RADIAL_SLOT_08: Diagrammposten setzen oder aktivieren; lokaler Namensrest ody.	B05_OK_SET	F69_LEFT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR264	ASTRO	A3_LEFT_RADIAL_SLOT_09	otody	ASTRO_OWNER_VALUE_264	otody	Radstelle A3_LEFT_RADIAL_SLOT_09: naechster Platz oder folgende Bedingung; lokaler Namensrest ody.	B06_OT_NEXT	F69_LEFT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR265	ASTRO	A3_LEFT_RADIAL_SLOT_10	okeal	ASTRO_OWNER_VALUE_265	okeal	Radstelle A3_LEFT_RADIAL_SLOT_10: Diagrammposten setzen oder aktivieren + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest e.	B05_OK_SET|B09_AL_TARGET	F69_LEFT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR266	ASTRO	A3_LEFT_RADIAL_SLOT_11	okeod	ASTRO_OWNER_VALUE_266	okeod	Radstelle A3_LEFT_RADIAL_SLOT_11: Diagrammposten setzen oder aktivieren; lokaler Namensrest eod.	B05_OK_SET	F69_LEFT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR267	ASTRO	A3_LEFT_RADIAL_SLOT_12	oteeys	ASTRO_OWNER_VALUE_267	oteeys	Radstelle A3_LEFT_RADIAL_SLOT_12: naechster Platz oder folgende Bedingung + lange oder volle Diagrammstufe; lokaler Namensrest ys.	B06_OT_NEXT|B13_GRADE	F69_LEFT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR268	ASTRO	A3_LEFT_RADIAL_SLOT_13	oteol	ASTRO_OWNER_VALUE_268	oteol	Radstelle A3_LEFT_RADIAL_SLOT_13: naechster Platz oder folgende Bedingung + im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest e.	B06_OT_NEXT|B07_OL_CONTINUE	F69_LEFT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR269	ASTRO	A3_LEFT_RADIAL_SLOT_14	ykeydy	ASTRO_OWNER_VALUE_269	ykeydy	A3_LEFT_RADIAL_SLOT_14: aktuelle Klasse fest.	Y+KE+Y+DY	F69_LEFT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR270	ASTRO	A3_LEFT_RADIAL_SLOT_15	okeod	ASTRO_OWNER_VALUE_270	okeod	Radstelle A3_LEFT_RADIAL_SLOT_15: Diagrammposten setzen oder aktivieren; lokaler Namensrest eod.	B05_OK_SET	F69_LEFT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR271	ASTRO	A3_LEFT_RADIAL_SLOT_16	saral	ASTRO_OWNER_VALUE_271	saral	Radstelle A3_LEFT_RADIAL_SLOT_16: Ausgangssektor, Ursprung oder Bezugswert + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest s.	B10_AR_SOURCE|B09_AL_TARGET	F69_LEFT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR272	ASTRO	A3_LEFT_RADIAL_SLOT_17	saiir	ASTRO_OWNER_VALUE_272	saiir	A3_LEFT_RADIAL_SLOT_17: sekundärer Hauptindex.	S+A+IIR	F69_LEFT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR273	ASTRO	A3_LEFT_RADIAL_SLOT_18	okolar	ASTRO_OWNER_VALUE_273	okolar	Radstelle A3_LEFT_RADIAL_SLOT_18: Diagrammposten setzen oder aktivieren + im selben Ring, Band oder Satz fortsetzen + Ausgangssektor, Ursprung oder Bezugswert.	B05_OK_SET|B07_OL_CONTINUE|B10_AR_SOURCE	F69_LEFT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR274	ASTRO	A3_LEFT_RADIAL_SLOT_19	ykeody	ASTRO_OWNER_VALUE_274	ykeody	A3_LEFT_RADIAL_SLOT_19: Klassenplatz fest eingetragen.	Y+KE+ODY	F69_LEFT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR275	ASTRO	A3_LEFT_RADIAL_SLOT_20	sarydy	ASTRO_OWNER_VALUE_275	sarydy	Radstelle A3_LEFT_RADIAL_SLOT_20: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest s/ydy.	B10_AR_SOURCE	F69_LEFT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR276	ASTRO	A3_LEFT_RADIAL_SLOT_21	otchy	ASTRO_OWNER_VALUE_276	otchy	Radstelle A3_LEFT_RADIAL_SLOT_21: naechster Platz oder folgende Bedingung; lokaler Namensrest chy.	B06_OT_NEXT	F69_LEFT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR277	ASTRO	A3_LEFT_RADIAL_SLOT_22	dy	ASTRO_OWNER_VALUE_277	dy	Radstelle A3_LEFT_RADIAL_SLOT_22: dieser lokale Diagrammposten.	EXACT:dieser Posten	F69_LEFT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR278	ASTRO	A3_LEFT_RADIAL_SLOT_22	okeey	ASTRO_OWNER_VALUE_278	okeey	Radstelle A3_LEFT_RADIAL_SLOT_22: in langer Stufe setzen.	EXACT:länger ansetzen	F69_LEFT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR279	ASTRO	A3_LEFT_RADIAL_SLOT_23	d	ASTRO_OWNER_VALUE_279	d	A3_LEFT_RADIAL_SLOT_23: Festwert.	D	F69_LEFT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR280	ASTRO	A3_LEFT_RADIAL_SLOT_23	okey	ASTRO_OWNER_VALUE_280	okey	Radstelle A3_LEFT_RADIAL_SLOT_23: in kurzer Stufe setzen.	EXACT:kurz ansetzen	F69_LEFT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR281	ASTRO	A3_LEFT_RADIAL_SLOT_24	okeod	ASTRO_OWNER_VALUE_281	okeod	Radstelle A3_LEFT_RADIAL_SLOT_24: Diagrammposten setzen oder aktivieren; lokaler Namensrest eod.	B05_OK_SET	F69_LEFT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR282	ASTRO	A3_LEFT_RADIAL_SLOT_25	okodchy	ASTRO_OWNER_VALUE_282	okodchy	Radstelle A3_LEFT_RADIAL_SLOT_25: Diagrammposten setzen oder aktivieren; lokaler Namensrest odchy.	B05_OK_SET	F69_LEFT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR283	ASTRO	A3_LEFT_RADIAL_SLOT_26	okeody	ASTRO_OWNER_VALUE_283	okeody	Radstelle A3_LEFT_RADIAL_SLOT_26: Diagrammposten setzen oder aktivieren; lokaler Namensrest eody.	B05_OK_SET	F69_LEFT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR284	ASTRO	A3_LEFT_RADIAL_SLOT_27	okcheys	ASTRO_OWNER_VALUE_284	okcheys	Radstelle A3_LEFT_RADIAL_SLOT_27: Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest o/eys.	B19_PROCESS	F69_LEFT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR285	ASTRO	A3_LEFT_RADIAL_SLOT_28	alys	ASTRO_OWNER_VALUE_285	alys	Radstelle A3_LEFT_RADIAL_SLOT_28: Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest ys.	B09_AL_TARGET	F69_LEFT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR286	ASTRO	A3_LEFT_RADIAL_SLOT_28	oar	ASTRO_OWNER_VALUE_286	oar	Radstelle A3_LEFT_RADIAL_SLOT_28: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest o.	B10_AR_SOURCE	F69_LEFT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR287	ASTRO	A3_LEFT_WHEEL_RING_TEXT	ar	ASTRO_OWNER_VALUE_287	ar	Radstelle A3_LEFT_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert.	B10_AR_SOURCE	F69_LEFT_WHEEL_NS	2	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR288	ASTRO	A3_LEFT_WHEEL_RING_TEXT	char	ASTRO_OWNER_VALUE_288	char	Radstelle A3_LEFT_WHEEL_RING_TEXT: vom bezeichneten Ausgangsplatz.	EXACT:daraus	F69_LEFT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR289	ASTRO	A3_LEFT_WHEEL_RING_TEXT	chees	ASTRO_OWNER_VALUE_289	chees	Radstelle A3_LEFT_WHEEL_RING_TEXT: lange oder volle Diagrammstufe; lokaler Namensrest ch/s.	B13_GRADE	F69_LEFT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR290	ASTRO	A3_LEFT_WHEEL_RING_TEXT	chetody	ASTRO_OWNER_VALUE_290	chetody	A3_LEFT_WHEEL_RING_TEXT: abgeleiteter Platzwert.	CHE+TO+DY	F69_LEFT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR291	ASTRO	A3_LEFT_WHEEL_RING_TEXT	chey	ASTRO_OWNER_VALUE_291	chey	Radstelle A3_LEFT_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	EXACT:dieser Posten	F69_LEFT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR292	ASTRO	A3_LEFT_WHEEL_RING_TEXT	cheyky	ASTRO_OWNER_VALUE_292	cheyky	A3_LEFT_WHEEL_RING_TEXT: Ablesung dieses Hauses.	CHEY+K+Y	F69_LEFT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR293	ASTRO	A3_LEFT_WHEEL_RING_TEXT	choaiin	ASTRO_OWNER_VALUE_293	choaiin	Radstelle A3_LEFT_WHEEL_RING_TEXT: Himmelsobjekt oder Eingangsbedingung + Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest c.	B11_HO_INPUT|B01_AIIN_VALUE	F69_LEFT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR294	ASTRO	A3_LEFT_WHEEL_RING_TEXT	chol	ASTRO_OWNER_VALUE_294	chol	Radstelle A3_LEFT_WHEEL_RING_TEXT: im selben Ring oder Band fortsetzen.	EXACT:fortsetzen	F69_LEFT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR295	ASTRO	A3_LEFT_WHEEL_RING_TEXT	chsdy	ASTRO_OWNER_VALUE_295	chsdy	A3_LEFT_WHEEL_RING_TEXT: sekundärer Zustand fest.	CHS+DY	F69_LEFT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR296	ASTRO	A3_LEFT_WHEEL_RING_TEXT	chykar	ASTRO_OWNER_VALUE_296	chykar	Radstelle A3_LEFT_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest chyk.	B10_AR_SOURCE	F69_LEFT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR297	ASTRO	A3_LEFT_WHEEL_RING_TEXT	dair	ASTRO_OWNER_VALUE_297	dair	Radstelle A3_LEFT_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest d.	B02_AIR_COURSE	F69_LEFT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
AR298	ASTRO	A3_LEFT_WHEEL_RING_TEXT	dar	ASTRO_OWNER_VALUE_298	dar	Radstelle A3_LEFT_WHEEL_RING_TEXT: vom bezeichneten Ausgangsplatz.	EXACT:daraus	F69_LEFT_WHEEL_NS	1	sichtbaren Stern-, Sektor- oder Radbesitzer zeigen und dort die Form nachschlagen	LOCAL_OWNER_ONLY__NO_START_OR_DIRECTION	NO_F68_F69_KEY__NO_IMPLICIT_NAMESPACE_JOIN
