unified_serial	register	page	source_group_id	reading_unit_id	visible_owner	visible_surface	lookup_id	resolved_entry_id	resolved_reading_de	lookup_status
U467	ASTRO	f67r2	A1:G086	f67r2.35	A1_LEFT_LOCAL_FIELD_35	chol	AR051	ASTRO_OWNER_VALUE_051	Sternplatz A1_LEFT_LOCAL_FIELD_35: im selben Ring oder Band fortsetzen.	OWNER_PLUS_SURFACE_ASTRO_PASS
U468	ASTRO	f67r2	A1:G087	f67r2.35	A1_LEFT_LOCAL_FIELD_35	giin	AR052	ASTRO_OWNER_VALUE_052	Sternplatz A1_LEFT_LOCAL_FIELD_35: Grad- oder Bedingungsstufe; lokaler Namensrest g.	OWNER_PLUS_SURFACE_ASTRO_PASS
U469	ASTRO	f67r2	A1:G088	f67r2.35	A1_LEFT_LOCAL_FIELD_35	okol	AR053	ASTRO_OWNER_VALUE_053	Sternplatz A1_LEFT_LOCAL_FIELD_35: Diagrammposten setzen oder aktivieren + im selben Ring, Band oder Satz fortsetzen.	OWNER_PLUS_SURFACE_ASTRO_PASS
U470	ASTRO	f67r2	A1:G089	f67r2.36	A1_LEFT_LOCAL_FIELD_36	ytor	AR056	ASTRO_OWNER_VALUE_056	Sternplatz A1_LEFT_LOCAL_FIELD_36: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest yt.	OWNER_PLUS_SURFACE_ASTRO_PASS
U471	ASTRO	f67r2	A1:G090	f67r2.36	A1_LEFT_LOCAL_FIELD_36	daiin	AR054	ASTRO_OWNER_VALUE_054	Sternplatz A1_LEFT_LOCAL_FIELD_36: Sollwert oder Grad des bezeichneten Himmelsplatzes.	OWNER_PLUS_SURFACE_ASTRO_PASS
U472	ASTRO	f67r2	A1:G091	f67r2.36	A1_LEFT_LOCAL_FIELD_36	or	AR055	ASTRO_OWNER_VALUE_055	Sternplatz A1_LEFT_LOCAL_FIELD_36: Bedingungs- oder Tabellensatz.	OWNER_PLUS_SURFACE_ASTRO_PASS
U473	ASTRO	f67r2	A1:G092	f67r2.37	A1_LEFT_LOCAL_FIELD_37	ytoaiin	AR057	ASTRO_OWNER_VALUE_057	Sternplatz A1_LEFT_LOCAL_FIELD_37: Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest yto.	OWNER_PLUS_SURFACE_ASTRO_PASS
U474	ASTRO	f67r2	A1:G093	f67r2.38	A1_LEFT_LOCAL_FIELD_38	otoldos	AR059	ASTRO_OWNER_VALUE_059	Sternplatz A1_LEFT_LOCAL_FIELD_38: naechster Platz oder folgende Bedingung + im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest dos.	OWNER_PLUS_SURFACE_ASTRO_PASS
U475	ASTRO	f67r2	A1:G094	f67r2.38	A1_LEFT_LOCAL_FIELD_38	octhole	AR058	ASTRO_OWNER_VALUE_058	Sternplatz A1_LEFT_LOCAL_FIELD_38: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest octh/e.	OWNER_PLUS_SURFACE_ASTRO_PASS
U476	ASTRO	f67r2	A1:G095	f67r2.39	A1_LEFT_LOCAL_FIELD_39	sor	AR062	ASTRO_OWNER_VALUE_062	Sternplatz A1_LEFT_LOCAL_FIELD_39: Bedingungs- oder Tabellensatz.	OWNER_PLUS_SURFACE_ASTRO_PASS
U477	ASTRO	f67r2	A1:G096	f67r2.39	A1_LEFT_LOCAL_FIELD_39	chedaiin	AR060	ASTRO_OWNER_VALUE_060	Sternplatz A1_LEFT_LOCAL_FIELD_39: Wert oder Platzbezug uebertragen + Sollwert oder Grad eines Diagrammplatzes.	OWNER_PLUS_SURFACE_ASTRO_PASS
U478	ASTRO	f67r2	A1:G097	f67r2.39	A1_LEFT_LOCAL_FIELD_39	dy	AR061	ASTRO_OWNER_VALUE_061	Sternplatz A1_LEFT_LOCAL_FIELD_39: dieser lokale Diagrammposten.	OWNER_PLUS_SURFACE_ASTRO_PASS
U479	ASTRO	f67r2	A1:G098	f67r2.40	A1_LEFT_LOCAL_FIELD_40	yteos	AR065	ASTRO_OWNER_VALUE_065	A1_LEFT_LOCAL_FIELD_40: sekundärer Phasenplatz.	OWNER_PLUS_SURFACE_ASTRO_PASS
U480	ASTRO	f67r2	A1:G099	f67r2.40	A1_LEFT_LOCAL_FIELD_40	oiin	AR064	ASTRO_OWNER_VALUE_064	Sternplatz A1_LEFT_LOCAL_FIELD_40: Grad- oder Bedingungsstufe; lokaler Namensrest o.	OWNER_PLUS_SURFACE_ASTRO_PASS
U481	ASTRO	f67r2	A1:G100	f67r2.40	A1_LEFT_LOCAL_FIELD_40	og	AR063	ASTRO_OWNER_VALUE_063	A1_LEFT_LOCAL_FIELD_40: Grundgrad.	OWNER_PLUS_SURFACE_ASTRO_PASS
U482	ASTRO	f67r2	A1:G101	f67r2.41	A1_LEFT_LOCAL_FIELD_41	ytoeopchey	AR067	ASTRO_OWNER_VALUE_067	A1_LEFT_LOCAL_FIELD_41: Vergleichswert dieses Platzes.	OWNER_PLUS_SURFACE_ASTRO_PASS
U483	ASTRO	f67r2	A1:G102	f67r2.41	A1_LEFT_LOCAL_FIELD_41	chekody	AR066	ASTRO_OWNER_VALUE_066	A1_LEFT_LOCAL_FIELD_41: abgeleiteter Klassenwert.	OWNER_PLUS_SURFACE_ASTRO_PASS
U484	ASTRO	f67r2	A1:G103	f67r2.42	A1_LEFT_LOCAL_FIELD_42	sosho	AR070	ASTRO_OWNER_VALUE_070	Sternplatz A1_LEFT_LOCAL_FIELD_42: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest sos.	OWNER_PLUS_SURFACE_ASTRO_PASS
U485	ASTRO	f67r2	A1:G104	f67r2.42	A1_LEFT_LOCAL_FIELD_42	chos	AR068	ASTRO_OWNER_VALUE_068	Sternplatz A1_LEFT_LOCAL_FIELD_42: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest c/s.	OWNER_PLUS_SURFACE_ASTRO_PASS
U486	ASTRO	f67r2	A1:G105	f67r2.42	A1_LEFT_LOCAL_FIELD_42	ockhy	AR069	ASTRO_OWNER_VALUE_069	Sternplatz A1_LEFT_LOCAL_FIELD_42: durch Sektor, Ring oder Pruefweg fuehren; lokaler Namensrest o/y.	OWNER_PLUS_SURFACE_ASTRO_PASS
U487	ASTRO	f67r2	A1:G106	f67r2.43	A1_LEFT_LOCAL_FIELD_43	daiin	AR072	ASTRO_OWNER_VALUE_072	Sternplatz A1_LEFT_LOCAL_FIELD_43: Sollwert oder Grad des bezeichneten Himmelsplatzes.	OWNER_PLUS_SURFACE_ASTRO_PASS
U488	ASTRO	f67r2	A1:G107	f67r2.43	A1_LEFT_LOCAL_FIELD_43	aiin	AR071	ASTRO_OWNER_VALUE_071	Sternplatz A1_LEFT_LOCAL_FIELD_43: Sollwert oder Grad des bezeichneten Himmelsplatzes.	OWNER_PLUS_SURFACE_ASTRO_PASS
U489	ASTRO	f67r2	A1:G108	f67r2.43	A1_LEFT_LOCAL_FIELD_43	os	AR073	ASTRO_OWNER_VALUE_073	Sternplatz A1_LEFT_LOCAL_FIELD_43: umschliessendes Diagrammfeld.	OWNER_PLUS_SURFACE_ASTRO_PASS
U490	ASTRO	f67r2	A1:G109	f67r2.43	A1_LEFT_LOCAL_FIELD_43	qsg	AR074	ASTRO_OWNER_VALUE_074	A1_LEFT_LOCAL_FIELD_43: neuer Nebengrad.	OWNER_PLUS_SURFACE_ASTRO_PASS
U491	ASTRO	f67r2	A1:G110	f67r2.44	A1_LEFT_LOCAL_FIELD_44	ofydy	AR076	ASTRO_OWNER_VALUE_076	A1_LEFT_LOCAL_FIELD_44: fester Grundlichtwert.	OWNER_PLUS_SURFACE_ASTRO_PASS
U492	ASTRO	f67r2	A1:G111	f67r2.44	A1_LEFT_LOCAL_FIELD_44	sheody	AR077	ASTRO_OWNER_VALUE_077	Sternplatz A1_LEFT_LOCAL_FIELD_44: Position oder Bedingung halten; lokaler Namensrest eody.	OWNER_PLUS_SURFACE_ASTRO_PASS
U493	ASTRO	f67r2	A1:G112	f67r2.44	A1_LEFT_LOCAL_FIELD_44	aiin	AR075	ASTRO_OWNER_VALUE_075	Sternplatz A1_LEFT_LOCAL_FIELD_44: Sollwert oder Grad des bezeichneten Himmelsplatzes.	OWNER_PLUS_SURFACE_ASTRO_PASS
U494	ASTRO	f67r2	A1:G113	f67r2.45	A1_LEFT_LOCAL_FIELD_45	ycheody	AR080	ASTRO_OWNER_VALUE_080	A1_LEFT_LOCAL_FIELD_45: aktueller Ablesewert fest.	OWNER_PLUS_SURFACE_ASTRO_PASS
U495	ASTRO	f67r2	A1:G114	f67r2.45	A1_LEFT_LOCAL_FIELD_45	es	AR078	ASTRO_OWNER_VALUE_078	A1_LEFT_LOCAL_FIELD_45: ausgewählter Nebenwert.	OWNER_PLUS_SURFACE_ASTRO_PASS
U496	ASTRO	f67r2	A1:G115	f67r2.45	A1_LEFT_LOCAL_FIELD_45	odaiiin	AR079	ASTRO_OWNER_VALUE_079	Sternplatz A1_LEFT_LOCAL_FIELD_45: Grad- oder Bedingungsstufe; lokaler Namensrest odai.	OWNER_PLUS_SURFACE_ASTRO_PASS
U497	ASTRO	f67r2	A1:G116	f67r2.46	A1_LEFT_LOCAL_FIELD_46	yekees	AR082	ASTRO_OWNER_VALUE_082	Sternplatz A1_LEFT_LOCAL_FIELD_46: lange oder volle Diagrammstufe; lokaler Namensrest yek/s.	OWNER_PLUS_SURFACE_ASTRO_PASS
U498	ASTRO	f67r2	A1:G117	f67r2.46	A1_LEFT_LOCAL_FIELD_46	oraly	AR081	ASTRO_OWNER_VALUE_081	Sternplatz A1_LEFT_LOCAL_FIELD_46: Bedingungs-, Tabellen- oder Wahlansatz + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest y.	OWNER_PLUS_SURFACE_ASTRO_PASS
U499	ASTRO	f67r2	A1:G118	f67r2.47	A1_LEFT_LOCAL_FIELD_47	yfain	AR083	ASTRO_OWNER_VALUE_083	Sternplatz A1_LEFT_LOCAL_FIELD_47: gezaehlter Teil oder Unterabschnitt; lokaler Namensrest yf.	OWNER_PLUS_SURFACE_ASTRO_PASS
U500	ASTRO	f67r2	A1:G119	f67r2.48	A1_LEFT_LOCAL_FIELD_48	todaiin	AR086	ASTRO_OWNER_VALUE_086	Sternplatz A1_LEFT_LOCAL_FIELD_48: Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest tod.	OWNER_PLUS_SURFACE_ASTRO_PASS
U501	ASTRO	f67r2	A1:G120	f67r2.48	A1_LEFT_LOCAL_FIELD_48	dain	AR084	ASTRO_OWNER_VALUE_084	Sternplatz A1_LEFT_LOCAL_FIELD_48: Band-, Schleier- oder Abdecktraeger.	OWNER_PLUS_SURFACE_ASTRO_PASS
U502	ASTRO	f67r2	A1:G121	f67r2.48	A1_LEFT_LOCAL_FIELD_48	dy	AR085	ASTRO_OWNER_VALUE_085	Sternplatz A1_LEFT_LOCAL_FIELD_48: dieser lokale Diagrammposten.	OWNER_PLUS_SURFACE_ASTRO_PASS
U503	ASTRO	f67r2	A1:G122	f67r2.49	A1_LEFT_LOCAL_FIELD_49	os	AR089	ASTRO_OWNER_VALUE_089	Sternplatz A1_LEFT_LOCAL_FIELD_49: umschliessendes Diagrammfeld.	OWNER_PLUS_SURFACE_ASTRO_PASS
U504	ASTRO	f67r2	A1:G123	f67r2.49	A1_LEFT_LOCAL_FIELD_49	choer	AR088	ASTRO_OWNER_VALUE_088	Sternplatz A1_LEFT_LOCAL_FIELD_49: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest c/er.	OWNER_PLUS_SURFACE_ASTRO_PASS
U505	ASTRO	f67r2	A1:G124	f67r2.49	A1_LEFT_LOCAL_FIELD_49	aiin	AR087	ASTRO_OWNER_VALUE_087	Sternplatz A1_LEFT_LOCAL_FIELD_49: Sollwert oder Grad des bezeichneten Himmelsplatzes.	OWNER_PLUS_SURFACE_ASTRO_PASS
U506	ASTRO	f67r2	A1:G125	f67r2.50	A1_LEFT_LOCAL_FIELD_50	choeea	AR090	ASTRO_OWNER_VALUE_090	Sternplatz A1_LEFT_LOCAL_FIELD_50: Himmelsobjekt oder Eingangsbedingung + lange oder volle Diagrammstufe; lokaler Namensrest c/a.	OWNER_PLUS_SURFACE_ASTRO_PASS
U507	ASTRO	f67r2	A1:G126	f67r2.50	A1_LEFT_LOCAL_FIELD_50	sal	AR091	ASTRO_OWNER_VALUE_091	Sternplatz A1_LEFT_LOCAL_FIELD_50: zum bezeichneten Zielplatz.	OWNER_PLUS_SURFACE_ASTRO_PASS
U508	ASTRO	f67r2	A1:G127	f67r2.51	A1_LEFT_LOCAL_FIELD_51	dadaiin	AR092	ASTRO_OWNER_VALUE_092	Sternplatz A1_LEFT_LOCAL_FIELD_51: Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest dad.	OWNER_PLUS_SURFACE_ASTRO_PASS
U509	ASTRO	f67r2	A1:G128	f67r2.52	A1_LEFT_OUTER_STAR_STATION_01	qotoear	AR104	ASTRO_OWNER_VALUE_104	Sternplatz A1_LEFT_OUTER_STAR_STATION_01: naechster Platz oder folgende Bedingung + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest q/oe.	OWNER_PLUS_SURFACE_ASTRO_PASS
U510	ASTRO	f67r2	A1:G129	f67r2.53	A1_LEFT_OUTER_STAR_STATION_02	dchdar	AR105	ASTRO_OWNER_VALUE_105	Sternplatz A1_LEFT_OUTER_STAR_STATION_02: Wert oder Platzbezug uebertragen + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest d.	OWNER_PLUS_SURFACE_ASTRO_PASS
U511	ASTRO	f67r2	A1:G130	f67r2.54	A1_LEFT_OUTER_STAR_STATION_03	y	AR107	ASTRO_OWNER_VALUE_107	Sternplatz A1_LEFT_OUTER_STAR_STATION_03: dieser lokale Diagrammposten.	OWNER_PLUS_SURFACE_ASTRO_PASS
U512	ASTRO	f67r2	A1:G131	f67r2.54	A1_LEFT_OUTER_STAR_STATION_03	saldal	AR106	ASTRO_OWNER_VALUE_106	Sternplatz A1_LEFT_OUTER_STAR_STATION_03: Zielsektor, Zielstern oder Zielfeld + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest s/d.	OWNER_PLUS_SURFACE_ASTRO_PASS
U513	ASTRO	f67r2	A1:G132	f67r2.55	A1_LEFT_OUTER_STAR_STATION_04	ytodal	AR108	ASTRO_OWNER_VALUE_108	Sternplatz A1_LEFT_OUTER_STAR_STATION_04: Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest ytod.	OWNER_PLUS_SURFACE_ASTRO_PASS
U514	ASTRO	f67r2	A1:G133	f67r2.56	A1_LEFT_OUTER_STAR_STATION_05	tol	AR110	ASTRO_OWNER_VALUE_110	Sternplatz A1_LEFT_OUTER_STAR_STATION_05: im selben Ring oder Band fortsetzen.	OWNER_PLUS_SURFACE_ASTRO_PASS
U515	ASTRO	f67r2	A1:G134	f67r2.56	A1_LEFT_OUTER_STAR_STATION_05	daiin	AR109	ASTRO_OWNER_VALUE_109	Sternplatz A1_LEFT_OUTER_STAR_STATION_05: Sollwert oder Grad des bezeichneten Himmelsplatzes.	OWNER_PLUS_SURFACE_ASTRO_PASS
U516	ASTRO	f67r2	A1:G135	f67r2.57	A1_LEFT_OUTER_STAR_STATION_06	otar	AR112	ASTRO_OWNER_VALUE_112	Sternplatz A1_LEFT_OUTER_STAR_STATION_06: danach vom bezeichneten Ausgangsplatz.	OWNER_PLUS_SURFACE_ASTRO_PASS
U517	ASTRO	f67r2	A1:G136	f67r2.57	A1_LEFT_OUTER_STAR_STATION_06	dy	AR111	ASTRO_OWNER_VALUE_111	Sternplatz A1_LEFT_OUTER_STAR_STATION_06: dieser lokale Diagrammposten.	OWNER_PLUS_SURFACE_ASTRO_PASS
U518	ASTRO	f67r2	A1:G137	f67r2.58	A1_LEFT_OUTER_STAR_STATION_07	cho	AR113	ASTRO_OWNER_VALUE_113	Sternplatz A1_LEFT_OUTER_STAR_STATION_07: Eingangsobjekt oder Eingangsbedingung.	OWNER_PLUS_SURFACE_ASTRO_PASS
U519	ASTRO	f67r2	A1:G138	f67r2.58	A1_LEFT_OUTER_STAR_STATION_07	dal	AR114	ASTRO_OWNER_VALUE_114	Sternplatz A1_LEFT_OUTER_STAR_STATION_07: zum bezeichneten Zielplatz.	OWNER_PLUS_SURFACE_ASTRO_PASS
U520	ASTRO	f67r2	A1:G139	f67r2.58	A1_LEFT_OUTER_STAR_STATION_07	g	AR115	ASTRO_OWNER_VALUE_115	A1_LEFT_OUTER_STAR_STATION_07: Gradwert.	OWNER_PLUS_SURFACE_ASTRO_PASS
U521	ASTRO	f67r2	A1:G140	f67r2.59	A1_LEFT_OUTER_STAR_STATION_08	ytchodly	AR116	ASTRO_OWNER_VALUE_116	Sternplatz A1_LEFT_OUTER_STAR_STATION_08: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest ytc/dly.	OWNER_PLUS_SURFACE_ASTRO_PASS
U522	ASTRO	f67r2	A1:G141	f67r2.60	A1_LEFT_OUTER_STAR_STATION_09	octhys	AR117	ASTRO_OWNER_VALUE_117	A1_LEFT_OUTER_STAR_STATION_09: sekundäre Grundbedingung.	OWNER_PLUS_SURFACE_ASTRO_PASS
U523	ASTRO	f67r2	A1:G142	f67r2.61	A1_LEFT_OUTER_STAR_STATION_10	ytokar	AR118	ASTRO_OWNER_VALUE_118	Sternplatz A1_LEFT_OUTER_STAR_STATION_10: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest yt.	OWNER_PLUS_SURFACE_ASTRO_PASS
U524	ASTRO	f67r2	A1:G143	f67r2.62	A1_LEFT_OUTER_STAR_STATION_11	otolor	AR119	ASTRO_OWNER_VALUE_119	Sternplatz A1_LEFT_OUTER_STAR_STATION_11: naechster Platz oder folgende Bedingung + im selben Ring, Band oder Satz fortsetzen + Bedingungs-, Tabellen- oder Wahlansatz.	OWNER_PLUS_SURFACE_ASTRO_PASS
U525	ASTRO	f67r2	A1:G144	f67r2.63	A1_LEFT_OUTER_STAR_STATION_12	okodar	AR120	ASTRO_OWNER_VALUE_120	Sternplatz A1_LEFT_OUTER_STAR_STATION_12: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest od.	OWNER_PLUS_SURFACE_ASTRO_PASS
U526	ASTRO	f67r2	A1:G145	f67r2.64	A1_RIGHT_PHASE_STATION_01	s	AR145	ASTRO_OWNER_VALUE_145	A1_RIGHT_PHASE_STATION_01: Nebenwert.	OWNER_PLUS_SURFACE_ASTRO_PASS
U527	ASTRO	f67r2	A1:G146	f67r2.64	A1_RIGHT_PHASE_STATION_01	air	AR144	ASTRO_OWNER_VALUE_144	Radstelle A1_RIGHT_PHASE_STATION_01: Himmels-, Ring- oder Zeigerlauf.	OWNER_PLUS_SURFACE_ASTRO_PASS
U528	ASTRO	f67r2	A1:G147	f67r2.65	A1_RIGHT_PHASE_STATION_02	soear	AR146	ASTRO_OWNER_VALUE_146	Radstelle A1_RIGHT_PHASE_STATION_02: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest soe.	OWNER_PLUS_SURFACE_ASTRO_PASS
U529	ASTRO	f67r2	A1:G148	f67r2.66	A1_RIGHT_PHASE_STATION_03	cpheey	AR147	ASTRO_OWNER_VALUE_147	Radstelle A1_RIGHT_PHASE_STATION_03: lange oder volle Diagrammstufe; lokaler Namensrest cph/y.	OWNER_PLUS_SURFACE_ASTRO_PASS
U530	ASTRO	f67r2	A1:G149	f67r2.67	A1_RIGHT_PHASE_STATION_04	okodar	AR148	ASTRO_OWNER_VALUE_148	Radstelle A1_RIGHT_PHASE_STATION_04: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest od.	OWNER_PLUS_SURFACE_ASTRO_PASS
U531	ASTRO	f67r2	A1:G150	f67r2.68	A1_RIGHT_PHASE_STATION_05	oepchod	AR149	ASTRO_OWNER_VALUE_149	Radstelle A1_RIGHT_PHASE_STATION_05: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest oepc/d.	OWNER_PLUS_SURFACE_ASTRO_PASS
U532	ASTRO	f67r2	A1:G151	f67r2.69	A1_RIGHT_PHASE_STATION_06	s	AR151	ASTRO_OWNER_VALUE_151	A1_RIGHT_PHASE_STATION_06: Nebenwert.	OWNER_PLUS_SURFACE_ASTRO_PASS
U533	ASTRO	f67r2	A1:G152	f67r2.69	A1_RIGHT_PHASE_STATION_06	ay	AR150	ASTRO_OWNER_VALUE_150	A1_RIGHT_PHASE_STATION_06: aktueller Hauptwert.	OWNER_PLUS_SURFACE_ASTRO_PASS
U534	ASTRO	f67r2	A1:G153	f67r2.70	A1_RIGHT_PHASE_STATION_07	osar	AR152	ASTRO_OWNER_VALUE_152	Radstelle A1_RIGHT_PHASE_STATION_07: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest os.	OWNER_PLUS_SURFACE_ASTRO_PASS
U535	ASTRO	f67r2	A1:G154	f67r2.71	A1_RIGHT_PHASE_STATION_08	oran	AR153	ASTRO_OWNER_VALUE_153	Radstelle A1_RIGHT_PHASE_STATION_08: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest an.	OWNER_PLUS_SURFACE_ASTRO_PASS
U536	ASTRO	f67r2	A1:G155	f67r2.72	A1_LEFT_OUTER_RING_TEXT	dar	AR094	ASTRO_OWNER_VALUE_094	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: vom bezeichneten Ausgangsplatz.	OWNER_PLUS_SURFACE_ASTRO_PASS
U537	ASTRO	f67r2	A1:G156	f67r2.72	A1_LEFT_OUTER_RING_TEXT	aldaiin	AR093	ASTRO_OWNER_VALUE_093	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: Zielsektor, Zielstern oder Zielfeld + Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest d.	OWNER_PLUS_SURFACE_ASTRO_PASS
U538	ASTRO	f67r2	A1:G157	f67r2.72	A1_LEFT_OUTER_RING_TEXT	ydaiin	AR099	ASTRO_OWNER_VALUE_099	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest yd.	OWNER_PLUS_SURFACE_ASTRO_PASS
U539	ASTRO	f67r2	A1:G158	f67r2.72	A1_LEFT_OUTER_RING_TEXT	qkoy	AR097	ASTRO_OWNER_VALUE_097	A1_LEFT_OUTER_RING_TEXT: neue Grundklasse.	OWNER_PLUS_SURFACE_ASTRO_PASS
U540	ASTRO	f67r2	A1:G159	f67r2.72	A1_LEFT_OUTER_RING_TEXT	ydaiin	AR099	ASTRO_OWNER_VALUE_099	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest yd.	OWNER_PLUS_SURFACE_ASTRO_PASS
U541	ASTRO	f67r2	A1:G160	f67r2.72	A1_LEFT_OUTER_RING_TEXT	qofair	AR098	ASTRO_OWNER_VALUE_098	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest qof.	OWNER_PLUS_SURFACE_ASTRO_PASS
U542	ASTRO	f67r2	A1:G161	f67r2.72	A1_LEFT_OUTER_RING_TEXT	ypair	AR102	ASTRO_OWNER_VALUE_102	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest yp.	OWNER_PLUS_SURFACE_ASTRO_PASS
U543	ASTRO	f67r2	A1:G162	f67r2.72	A1_LEFT_OUTER_RING_TEXT	ykoaiin	AR101	ASTRO_OWNER_VALUE_101	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest yko.	OWNER_PLUS_SURFACE_ASTRO_PASS
U544	ASTRO	f67r2	A1:G163	f67r2.72	A1_LEFT_OUTER_RING_TEXT	ydoly	AR100	ASTRO_OWNER_VALUE_100	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest yd/y.	OWNER_PLUS_SURFACE_ASTRO_PASS
U545	ASTRO	f67r2	A1:G164	f67r2.72	A1_LEFT_OUTER_RING_TEXT	ytalchos	AR103	ASTRO_OWNER_VALUE_103	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: Zielsektor, Zielstern oder Zielfeld + Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest yt/c/s.	OWNER_PLUS_SURFACE_ASTRO_PASS
U546	ASTRO	f67r2	A1:G165	f67r2.72	A1_LEFT_OUTER_RING_TEXT	oly	AR096	ASTRO_OWNER_VALUE_096	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest y.	OWNER_PLUS_SURFACE_ASTRO_PASS
U547	ASTRO	f67r2	A1:G166	f67r2.72	A1_LEFT_OUTER_RING_TEXT	okey	AR095	ASTRO_OWNER_VALUE_095	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: in kurzer Stufe setzen.	OWNER_PLUS_SURFACE_ASTRO_PASS
U548	ASTRO	f67r2	A1:G167	f67r2.73	A1_RIGHT_OUTER_RING_TEXT	sshey	AR141	ASTRO_OWNER_VALUE_141	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: abgelesener oder freigegebener Wert; lokaler Namensrest s.	OWNER_PLUS_SURFACE_ASTRO_PASS
U549	ASTRO	f67r2	A1:G168	f67r2.73	A1_RIGHT_OUTER_RING_TEXT	sy	AR142	ASTRO_OWNER_VALUE_142	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: dieser lokale Diagrammposten.	OWNER_PLUS_SURFACE_ASTRO_PASS
U550	ASTRO	f67r2	A1:G169	f67r2.73	A1_RIGHT_OUTER_RING_TEXT	shees	AR140	ASTRO_OWNER_VALUE_140	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Position oder Bedingung halten + lange oder volle Diagrammstufe; lokaler Namensrest s.	OWNER_PLUS_SURFACE_ASTRO_PASS
U551	ASTRO	f67r2	A1:G170	f67r2.73	A1_RIGHT_OUTER_RING_TEXT	qeykeey	AR138	ASTRO_OWNER_VALUE_138	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: lange oder volle Diagrammstufe; lokaler Namensrest qeyk/y.	OWNER_PLUS_SURFACE_ASTRO_PASS
U552	ASTRO	f67r2	A1:G171	f67r2.73	A1_RIGHT_OUTER_RING_TEXT	ykchey	AR143	ASTRO_OWNER_VALUE_143	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest y/ey.	OWNER_PLUS_SURFACE_ASTRO_PASS
U553	ASTRO	f67r2	A1:G172	f67r2.73	A1_RIGHT_OUTER_RING_TEXT	ykchey	AR143	ASTRO_OWNER_VALUE_143	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest y/ey.	OWNER_PLUS_SURFACE_ASTRO_PASS
U554	ASTRO	f67r2	A1:G173	f67r2.73	A1_RIGHT_OUTER_RING_TEXT	qokeochy	AR139	ASTRO_OWNER_VALUE_139	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Diagrammposten setzen oder aktivieren; lokaler Namensrest q/eochy.	OWNER_PLUS_SURFACE_ASTRO_PASS
