gap_ordinal	host_ordinal_global	statement_id	host_ordinal_in_statement	physical_page	register	primary_governor_key	anchor_event_id	action_slot_id	action_root	gdt584_rule_id	cut_ordinal_in_statement	written_carrier_count	written_carrier_roots	written_carrier_lemmas_de	typing_card_id	baseline_typing_card_id	reference_scope_card_id	selection_route	baseline_selection_route	source_pointer	baseline_source_pointer	source_distance_hosts	skipped_incompatible_candidate_count	q_right_station_suppressed_unique_source_count	q_right_station_suppressed_source_pointers	q_right_station_suppressed_tier_check_count	input_role	aiin_substrate_object_class	aiin_substrate_object_lemma_de	aiin_substrate_source_pointer	aiin_substrate_selection_route	aiin_substrate_reference_mode	aiin_consecutive_quantity	aiin_substrate_override_id	aiin_substrate_override_reason_de	reference_mode	baseline_object_class	baseline_object_lemma_de	object_class	object_lemma_de	grammatical_gender	determiner_de	rendered_object_np_de	gdt584_upstream_clause_de	gdt599_completed_clause_de	clause_changed	manual_override_id	manual_override_reason_de	renderer_policy	manual_clause_polish_id	q_result_transition	state_commit_object_class	state_commit_object_lemma_de	state_commit_channel	default_is_replaceable	guard
642	4204	G407-S563	3	f83r	BIOLOGICAL	ACTION:G407-E3483@1:OK	G407-E3483	RUNNING:G407-E3483@1	OK	GDT582_RETAINED_NON_TARGET	1	0	NONE	NONE	T06_RIGHT_BOUNDED_COMPLETED_OR_DEFAULT	T06_RIGHT_BOUNDED_COMPLETED_OR_DEFAULT	Q02_RIGHT_DEFINITE	RIGHT_SAME_EVENT_COMPLETED_OR_ROOT_DEFAULT	RIGHT_SAME_EVENT_COMPLETED_OR_ROOT_DEFAULT	ACTION:G407-E3483@2:SH	ACTION:G407-E3483@2:SH	1	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	BODY	Körper	BODY	Körper	MASCULINE	den	den Körper	Beschicke oder bereite vor	Bereite den Körper vor	YES	NONE	NONE	RULE_DEFAULT	NONE	NO	BODY	Körper	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
643	4208	G407-S564	2	f83r	BIOLOGICAL	ACTION:G407-E3485@1:OK	G407-E3485	RUNNING:G407-E3485@1	OK	GDT582_RETAINED_NON_TARGET	0	0	NONE	NONE	T05_LEFT_COMPATIBLE_STATE	T05_LEFT_COMPATIBLE_STATE	Q01_LEFT_ANAPHORIC	LEFT_COMPATIBLE_AFTER_OT_DY	LEFT_COMPATIBLE_AFTER_OT_DY	ACTION:G407-E3484@1:CHD	ACTION:G407-E3484@1:CHD	1	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	ANAPHORIC	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	denselben	denselben Stationsansatz	Beschicke oder bereite auf Grad I vor	Beschicke oder bereite denselben Stationsansatz auf Grad I vor	YES	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
644	4210	G407-S565	1	f83r	BIOLOGICAL	ACTION:G407-E3486@1:CH	G407-E3486	RUNNING:G407-E3486@1	CH	GDT582_RETAINED_NON_TARGET	0	0	NONE	NONE	T04_RIGHT_SAME_EVENT_WRITTEN	T04_RIGHT_SAME_EVENT_WRITTEN	Q02_RIGHT_DEFINITE	RIGHT_SAME_EVENT_WRITTEN_PARTICIPANT	RIGHT_SAME_EVENT_WRITTEN_PARTICIPANT	ACTION:G407-E3486@2:K	ACTION:G407-E3486@2:K	1	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	den	den Stationsansatz	Entnimm oder lass ab	Entnimm oder lass den Stationsansatz ab	YES	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
645	4211	G407-S565	2	f83r	BIOLOGICAL	ACTION:G407-E3486@2:K	G407-E3486	RUNNING:G407-E3486@2	K	GDT582_RETAINED_NON_TARGET	0	2	Y+AIIN	Stationsansatz|Stations- oder Badmaß	T01_OWN_WRITTEN_PARTICIPANT	T01_OWN_WRITTEN_PARTICIPANT	Q03_LOCAL_OR_DEFAULT_DEFINITE	OWN_WRITTEN_PARTICIPANT	OWN_WRITTEN_PARTICIPANT	ACTION:G407-E3486@2:K	ACTION:G407-E3486@2:K	0	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	den	den Stationsansatz	Führe den Stationsansatz und das Stations- oder Badmaß auf Grad I und an der Stations-Arbeitsstelle zu	Führe den Stationsansatz und das Stations- oder Badmaß auf Grad I und an der Stations-Arbeitsstelle zu	NO	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
646	4216	G407-S566	1	f83r	BIOLOGICAL	ACTION:G407-E3490@3:K	G407-E3490	RUNNING:G407-E3490@3	K	GDT582_RETAINED_NON_TARGET	0	1	AIIN	Stations- oder Badmaß	T02_OWN_AIIN_PARAMETER	T02_OWN_AIIN_PARAMETER	Q03_LOCAL_OR_DEFAULT_DEFINITE	OWN_AIIN_ONLY_PARAMETER	OWN_AIIN_ONLY_PARAMETER	ACTION:G407-E3490@3:K	ACTION:G407-E3490@3:K	0	0	0	NONE	0	MEASURE_ARGUMENT	STATION	Stationsansatz	DEFAULT:K:STATION_SUBSTRATE	ROOT_DEFAULT_STATION_SUBSTRATE	DEFINITE	NO	NONE	NONE	DEFINITE	MEASURE	abgemessene Menge	MEASURE	abgemessene Menge	FEMININE	die	die abgemessene Menge	Führe das Stations- oder Badmaß auf Grad I und als neuer Bad- oder Stationsansatz zu	Führe eine abgemessene Menge des Stationsansatzes auf Grad I zu; übernimm das Ergebnis als neuen Bad- oder Stationsansatz	YES	NONE	NONE	RULE_DEFAULT	NONE	YES	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
647	4219	G407-S566	4	f83r	BIOLOGICAL	ACTION:G407-E3494@1:CH	G407-E3494	RUNNING:G407-E3494@1	CH	GDT582_RETAINED_NON_TARGET	1	0	NONE	NONE	T04_RIGHT_SAME_EVENT_WRITTEN	T04_RIGHT_SAME_EVENT_WRITTEN	Q02_RIGHT_DEFINITE	RIGHT_SAME_EVENT_WRITTEN_PARTICIPANT	RIGHT_SAME_EVENT_WRITTEN_PARTICIPANT	ACTION:G407-E3494@4:K	ACTION:G407-E3494@4:K	2	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	den	den Stationsansatz	Entnimm oder lass auf Grad I ab	Entnimm oder lass den Stationsansatz auf Grad I ab	YES	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
648	4220	G407-S566	5	f83r	BIOLOGICAL	ACTION:G407-E3494@3:CH	G407-E3494	RUNNING:G407-E3494@3	CH	GDT582_RETAINED_NON_TARGET	1	0	NONE	NONE	T04_RIGHT_SAME_EVENT_WRITTEN	T04_RIGHT_SAME_EVENT_WRITTEN	Q02_RIGHT_DEFINITE	RIGHT_SAME_EVENT_WRITTEN_PARTICIPANT	RIGHT_SAME_EVENT_WRITTEN_PARTICIPANT	ACTION:G407-E3494@4:K	ACTION:G407-E3494@4:K	1	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	den	den Stationsansatz	Entnimm oder lass ab	Entnimm oder lass den Stationsansatz ab	YES	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
649	4221	G407-S566	6	f83r	BIOLOGICAL	ACTION:G407-E3494@4:K	G407-E3494	RUNNING:G407-E3494@4	K	GDT582_RETAINED_NON_TARGET	1	2	Y+Y	Stationsansatz|Stationsansatz	T01_OWN_WRITTEN_PARTICIPANT	T01_OWN_WRITTEN_PARTICIPANT	Q03_LOCAL_OR_DEFAULT_DEFINITE	OWN_WRITTEN_PARTICIPANT	OWN_WRITTEN_PARTICIPANT	ACTION:G407-E3494@4:K	ACTION:G407-E3494@4:K	0	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	den	den Stationsansatz	Führe den Stationsansatz zu	Führe den Stationsansatz zu	NO	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
650	4223	G407-S566	8	f83r	BIOLOGICAL	ACTION:G407-E3496@1:CH	G407-E3496	RUNNING:G407-E3496@1	CH	GDT582_RETAINED_NON_TARGET	2	0	NONE	NONE	T07_ROOT_DEFAULT	T07_ROOT_DEFAULT	Q03_LOCAL_OR_DEFAULT_DEFINITE	ROOT_DEFAULT	ROOT_DEFAULT	DEFAULT:CH:STATION	DEFAULT:CH:STATION	0	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	den	den Stationsansatz	Entnimm oder lass auf Grad I und in der Alternativform ab	Entnimm oder lass den Stationsansatz auf Grad I und in der Alternativform ab	YES	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
651	4224	G407-S566	9	f83r	BIOLOGICAL	ACTION:G407-E3497@1:SH	G407-E3497	RUNNING:G407-E3497@1	SH	SH_CH_BRIDGE_HOLD	2	0	NONE	NONE	T03_EXACT_CH_SH_BRIDGE	T03_EXACT_CH_SH_BRIDGE	Q01_LEFT_ANAPHORIC	EXACT_CH_TO_SH_BRIDGE	EXACT_CH_TO_SH_BRIDGE	ACTION:G407-E3496@1:CH	ACTION:G407-E3496@1:CH	1	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	ANAPHORIC	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	denselben	denselben Stationsansatz	Halte den Zustand auf Grad I	Halte denselben Stationsansatz auf Grad I	YES	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
652	4226	G407-S567	1	f83r	BIOLOGICAL	ACTION:G407-E3498@1:OK	G407-E3498	RUNNING:G407-E3498@1	OK	GDT582_RETAINED_NON_TARGET	0	1	Y	Stationsansatz	T01_OWN_WRITTEN_PARTICIPANT	T01_OWN_WRITTEN_PARTICIPANT	Q03_LOCAL_OR_DEFAULT_DEFINITE	OWN_WRITTEN_PARTICIPANT	OWN_WRITTEN_PARTICIPANT	ACTION:G407-E3498@1:OK	ACTION:G407-E3498@1:OK	0	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	den	den Stationsansatz	Beschicke oder bereite den Stationsansatz auf Grad II vor	Beschicke oder bereite den Stationsansatz auf Grad II vor	NO	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
653	4227	G407-S567	2	f83r	BIOLOGICAL	ACTION:G407-E3499@1:R	G407-E3499	RUNNING:G407-E3499@1	R	GDT582_RETAINED_NON_TARGET	0	0	NONE	NONE	T04_RIGHT_SAME_EVENT_WRITTEN	T04_RIGHT_SAME_EVENT_WRITTEN	Q02_RIGHT_DEFINITE	RIGHT_SAME_EVENT_WRITTEN_PARTICIPANT	RIGHT_SAME_EVENT_WRITTEN_PARTICIPANT	ACTION:G407-E3499@2:CHD	ACTION:G407-E3499@2:CHD	1	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	den	den Stationsansatz	Kennzeichne oder prüfe	Kennzeichne oder prüfe den Stationsansatz	YES	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
654	4235	G407-S569	2	f83r	BIOLOGICAL	ACTION:G407-E3504@1:OK	G407-E3504	RUNNING:G407-E3504@1	OK	GDT582_RETAINED_NON_TARGET	0	0	NONE	NONE	T05_LEFT_COMPATIBLE_STATE	T05_LEFT_COMPATIBLE_STATE	Q01_LEFT_ANAPHORIC	LEFT_COMPATIBLE_AFTER_OT_DY	LEFT_COMPATIBLE_AFTER_OT_DY	ACTION:G407-E3503@1:CHD	ACTION:G407-E3503@1:CHD	1	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	ANAPHORIC	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	denselben	denselben Stationsansatz	Beschicke oder bereite zur Zielstation oder ins Zielbecken vor	Beschicke oder bereite denselben Stationsansatz zur Zielstation oder ins Zielbecken vor	YES	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
655	4239	G407-S570	1	f83r	BIOLOGICAL	ACTION:G407-E3506@1:OK	G407-E3506	RUNNING:G407-E3506@1	OK	GDT582_RETAINED_NON_TARGET	0	1	AIIN	Stations- oder Badmaß	T02_OWN_AIIN_PARAMETER	T02_OWN_AIIN_PARAMETER	Q03_LOCAL_OR_DEFAULT_DEFINITE	OWN_AIIN_ONLY_PARAMETER	OWN_AIIN_ONLY_PARAMETER	ACTION:G407-E3506@1:OK	ACTION:G407-E3506@1:OK	0	0	0	NONE	0	MEASURE_ARGUMENT	STATION	Stationsansatz	ACTION:G407-E3507@1:CHD	RIGHT_WITHIN_STATE_WRITTEN_SUBSTRATE	DEFINITE	NO	NONE	NONE	DEFINITE	MEASURE	abgemessene Menge	MEASURE	abgemessene Menge	FEMININE	die	die abgemessene Menge	Beschicke oder bereite das Stations- oder Badmaß vor	Bereite eine abgemessene Menge des Stationsansatzes vor	YES	NONE	NONE	RULE_DEFAULT	NONE	NO	MEASURE	abgemessene Menge	PARAMETER	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
656	4241	G407-S570	3	f83r	BIOLOGICAL	ACTION:G407-E3508@1:OK	G407-E3508	RUNNING:G407-E3508@1	OK	GDT582_RETAINED_NON_TARGET	0	0	NONE	NONE	T05_LEFT_COMPATIBLE_STATE	T05_LEFT_COMPATIBLE_STATE	Q01_LEFT_ANAPHORIC	LEFT_COMPATIBLE_AFTER_OT_DY	LEFT_COMPATIBLE_AFTER_OT_DY	ACTION:G407-E3507@1:CHD	ACTION:G407-E3507@1:CHD	1	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	ANAPHORIC	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	denselben	denselben Stationsansatz	Beschicke oder bereite auf Grad II vor	Beschicke oder bereite denselben Stationsansatz auf Grad II vor	YES	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
657	4245	G407-S572	1	f83r	BIOLOGICAL	ACTION:G407-E3510@1:OK	G407-E3510	RUNNING:G407-E3510@1	OK	GDT582_RETAINED_NON_TARGET	0	1	Y	Stationsansatz	T01_OWN_WRITTEN_PARTICIPANT	T01_OWN_WRITTEN_PARTICIPANT	Q03_LOCAL_OR_DEFAULT_DEFINITE	OWN_WRITTEN_PARTICIPANT	OWN_WRITTEN_PARTICIPANT	ACTION:G407-E3510@1:OK	ACTION:G407-E3510@1:OK	0	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	den	den Stationsansatz	Beschicke oder bereite den Stationsansatz vor	Beschicke oder bereite den Stationsansatz vor	NO	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
658	4248	G407-S572	4	f83r	BIOLOGICAL	ACTION:G407-E3511@3:SH	G407-E3511	RUNNING:G407-E3511@3	SH	SH_REST_HOLD	0	0	NONE	NONE	T05_LEFT_COMPATIBLE_STATE	T05_LEFT_COMPATIBLE_STATE	Q01_LEFT_ANAPHORIC	LEFT_COMPATIBLE_AFTER_OT_DY	LEFT_COMPATIBLE_AFTER_OT_DY	ACTION:G407-E3511@1:S	ACTION:G407-E3511@1:S	2	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	ANAPHORIC	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	denselben	denselben Stationsansatz	Halte den Zustand	Halte denselben Stationsansatz	YES	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
659	4251	G407-S572	7	f83r	BIOLOGICAL	ACTION:G407-E3514@1:OK	G407-E3514	RUNNING:G407-E3514@1	OK	GDT582_RETAINED_NON_TARGET	0	1	Y	Stationsansatz	T01_OWN_WRITTEN_PARTICIPANT	T01_OWN_WRITTEN_PARTICIPANT	Q03_LOCAL_OR_DEFAULT_DEFINITE	OWN_WRITTEN_PARTICIPANT	OWN_WRITTEN_PARTICIPANT	ACTION:G407-E3514@1:OK	ACTION:G407-E3514@1:OK	0	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	den	den Stationsansatz	Beschicke oder bereite den Stationsansatz vor	Beschicke oder bereite den Stationsansatz vor	NO	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
660	4254	G407-S572	10	f83r	BIOLOGICAL	ACTION:G407-E3517@1:R	G407-E3517	RUNNING:G407-E3517@1	R	GDT582_RETAINED_NON_TARGET	0	0	NONE	NONE	T04_RIGHT_SAME_EVENT_WRITTEN	T04_RIGHT_SAME_EVENT_WRITTEN	Q02_RIGHT_DEFINITE	RIGHT_SAME_EVENT_WRITTEN_PARTICIPANT	RIGHT_SAME_EVENT_WRITTEN_PARTICIPANT	ACTION:G407-E3517@2:SH	ACTION:G407-E3517@2:SH	1	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	den	den Stationsansatz	Kennzeichne oder prüfe	Kennzeichne oder prüfe den Stationsansatz	YES	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
661	4256	G407-S572	12	f83r	BIOLOGICAL	ACTION:G407-E3518@1:OK	G407-E3518	RUNNING:G407-E3518@1	OK	GDT582_RETAINED_NON_TARGET	0	0	NONE	NONE	T05_LEFT_COMPATIBLE_STATE	T05_LEFT_COMPATIBLE_STATE	Q01_LEFT_ANAPHORIC	LEFT_COMPATIBLE_AFTER_OT_DY	LEFT_COMPATIBLE_AFTER_OT_DY	ACTION:G407-E3517@2:SH	ACTION:G407-E3517@2:SH	1	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	ANAPHORIC	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	denselben	denselben Stationsansatz	Beschicke oder bereite auf Grad I vor	Beschicke oder bereite denselben Stationsansatz auf Grad I vor	YES	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
662	4258	G407-S575	1	f83r	BIOLOGICAL	ACTION:G407-E3521@1:P	G407-E3521	RUNNING:G407-E3521@1	P	GDT582_RETAINED_NON_TARGET	0	0	NONE	NONE	T06_RIGHT_BOUNDED_COMPLETED_OR_DEFAULT	T06_RIGHT_BOUNDED_COMPLETED_OR_DEFAULT	Q02_RIGHT_DEFINITE	RIGHT_SAME_EVENT_COMPLETED_OR_ROOT_DEFAULT	RIGHT_SAME_EVENT_COMPLETED_OR_ROOT_DEFAULT	ACTION:G407-E3521@2:CHD	ACTION:G407-E3521@2:CHD	1	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	den	den Stationsansatz	Wende an	Setze den Stationsansatz ein	YES	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
663	4264	G407-S576	2	f83r	BIOLOGICAL	ACTION:G407-E3523@3:CH	G407-E3523	RUNNING:G407-E3523@3	CH	GDT582_RETAINED_NON_TARGET	0	0	NONE	NONE	T04_RIGHT_SAME_EVENT_WRITTEN	T04_RIGHT_SAME_EVENT_WRITTEN	Q02_RIGHT_DEFINITE	RIGHT_SAME_EVENT_WRITTEN_PARTICIPANT	RIGHT_SAME_EVENT_WRITTEN_PARTICIPANT	ACTION:G407-E3523@5:CHD	ACTION:G407-E3523@5:CHD	2	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	den	den Stationsansatz	Entnimm oder lass ab	Entnimm oder lass den Stationsansatz ab	YES	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
664	4267	G407-S576	5	f83r	BIOLOGICAL	ACTION:G407-E3524@1:OK	G407-E3524	RUNNING:G407-E3524@1	OK	GDT582_RETAINED_NON_TARGET	0	1	Y	Stationsansatz	T01_OWN_WRITTEN_PARTICIPANT	T01_OWN_WRITTEN_PARTICIPANT	Q03_LOCAL_OR_DEFAULT_DEFINITE	OWN_WRITTEN_PARTICIPANT	OWN_WRITTEN_PARTICIPANT	ACTION:G407-E3524@1:OK	ACTION:G407-E3524@1:OK	0	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	den	den Stationsansatz	Beschicke oder bereite den Stationsansatz vor	Beschicke oder bereite den Stationsansatz vor	NO	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
665	4269	G407-S576	7	f83r	BIOLOGICAL	ACTION:G407-E3527@1:P	G407-E3527	RUNNING:G407-E3527@1	P	GDT582_RETAINED_NON_TARGET	0	0	NONE	NONE	T04_RIGHT_SAME_EVENT_WRITTEN	T04_RIGHT_SAME_EVENT_WRITTEN	Q02_RIGHT_DEFINITE	RIGHT_SAME_EVENT_WRITTEN_PARTICIPANT	RIGHT_SAME_EVENT_WRITTEN_PARTICIPANT	ACTION:G407-E3527@2:CH	ACTION:G407-E3527@2:CH	1	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	UNIT	Becken- oder Körpereinheit	UNIT	Becken- oder Körpereinheit	FEMININE	die	die Becken- oder Körpereinheit	Wende an	Setze die Becken- oder Körpereinheit ein	YES	NONE	NONE	RULE_DEFAULT	NONE	NO	UNIT	Becken- oder Körpereinheit	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
