statement_ordinal	statement_id	physical_page	register	owner_id	host_count	action_count	object_complete_action_count	remaining_action_gap_count	gdt599_new_completion_count	coverage_state	object_class_profile	gdt584_reader_de	gdt599_complete_reader_de	paragraph_count	paragraph_count_preserved
240	G407-S550	f82r	BIOLOGICAL	mehrere getrennte Bad- und Leitungsstationen	2	1	1	0	0	ALL_ACTIONS_OBJECT_COMPLETE	STATION:1	Behandle den Ansatz über den Stationskontakt oder die Leitung. Schließe den Arbeitsgang.	Behandle den Stationsansatz über den Stationskontakt oder die Leitung. Schließe den Arbeitsgang.	1	YES
241	G407-S551	f82r	BIOLOGICAL	mehrere getrennte Bad- und Leitungsstationen	6	3	3	0	2	ALL_ACTIONS_OBJECT_COMPLETE	STATION:3	"Kennzeichne oder prüfe. Behandle den Stationsansatz. Beschicke oder bereite den Stationsansatz vor. Beginne danach den nächsten Arbeitsgang.

Verwende für den vorangehenden Arbeitsschritt auf Grad I. Schließe den Arbeitsgang."	"Kennzeichne oder prüfe den Stationsansatz. Behandle den Stationsansatz. Beschicke oder bereite den Stationsansatz vor. Beginne danach den nächsten Arbeitsgang.

Verwende für den vorangehenden Arbeitsschritt auf Grad I. Schließe den Arbeitsgang."	2	YES
242	G407-S552	f82r	BIOLOGICAL	mehrere getrennte Bad- und Leitungsstationen	11	3	3	0	2	ALL_ACTIONS_OBJECT_COMPLETE	STATION:3	"Beginne danach den nächsten Arbeitsgang.

Verwende für den vorangehenden Arbeitsschritt den Stationsansatz. Beginne danach den nächsten Arbeitsgang.

Beginne danach den nächsten Arbeitsgang.

Verwende für den vorangehenden Arbeitsschritt auf Grad II. Kennzeichne oder prüfe den Stationsansatz und das Stations- oder Badmaß. Entnimm oder lass den Stationsansatz in Anwendungsform, auf Grad I und über den Stationskontakt oder die Leitung ab. Beginne danach den nächsten Arbeitsgang.

Verwende für den vorangehenden Arbeitsschritt auf Grad II. Halte im Bad auf Grad I. Schließe den Arbeitsgang."	"Beginne danach den nächsten Arbeitsgang.

Verwende für den vorangehenden Arbeitsschritt den Stationsansatz. Beginne danach den nächsten Arbeitsgang.

Beginne danach den nächsten Arbeitsgang.

Verwende für den vorangehenden Arbeitsschritt auf Grad II. Kennzeichne oder prüfe den Stationsansatz und das Stations- oder Badmaß. Entnimm oder lass den Stationsansatz in Anwendungsform, auf Grad I und über den Stationskontakt oder die Leitung ab. Beginne danach den nächsten Arbeitsgang.

Verwende für den vorangehenden Arbeitsschritt auf Grad II. Halte denselben Stationsansatz im Bad auf Grad I. Schließe den Arbeitsgang."	5	YES
243	G407-S553	f82r	BIOLOGICAL	mehrere getrennte Bad- und Leitungsstationen	3	2	2	0	1	ALL_ACTIONS_OBJECT_COMPLETE	STATION:2	Beschicke oder bereite den Stationsansatz auf Grad II vor. Halte im Bad auf Grad I und über den Stationskontakt oder die Leitung. Schließe den Arbeitsgang.	Beschicke oder bereite den Stationsansatz auf Grad II vor. Halte den Stationsansatz im Bad auf Grad I und über den Stationskontakt oder die Leitung. Schließe den Arbeitsgang.	1	YES
244	G407-S555	f82r	BIOLOGICAL	mehrere getrennte Bad- und Leitungsstationen	7	5	5	0	3	ALL_ACTIONS_OBJECT_COMPLETE	STATION:5	Kennzeichne oder prüfe in der g-Variante und an der Stations-Hauptstelle. Entnimm oder lass in Anwendungsform, auf Grad I und über den Stationskontakt oder die Leitung ab. Fahre im selben Arbeitsgang fort. Kennzeichne oder prüfe. Halte den Stationsansatz im Bad auf Grad II und an der Stations-Arbeitsstelle. Behandle den Ansatz über den Stationskontakt oder die Leitung. Schließe den Arbeitsgang.	Kennzeichne oder prüfe den Stationsansatz in der g-Variante und an der Stations-Hauptstelle. Entnimm oder lass denselben Stationsansatz in Anwendungsform, auf Grad I und über den Stationskontakt oder die Leitung ab. Fahre im selben Arbeitsgang fort. Kennzeichne oder prüfe den Stationsansatz. Halte den Stationsansatz im Bad auf Grad II und an der Stations-Arbeitsstelle. Behandle denselben Stationsansatz über den Stationskontakt oder die Leitung. Schließe den Arbeitsgang.	1	YES
245	G407-S556	f82r	BIOLOGICAL	mehrere getrennte Bad- und Leitungsstationen	20	18	18	0	13	ALL_ACTIONS_OBJECT_COMPLETE	BODY:1|MEASURE:1|PORTION:3|STATION:13	"Beginne danach den nächsten Arbeitsgang.

Entnimm oder lass den Stationsansatz und die Becken- oder Körpereinheit auf Grad II und über den Stationskontakt oder die Leitung ab. Beschicke oder bereite die Anwendungsportion vor. Entnimm oder lass den Stationsansatz auf Grad II und an der Stations-Arbeitsstelle ab. Behandle den Ansatz über den Stationskontakt oder die Leitung. Reguliere das Stations- oder Badmaß. Halte das Stations- oder Badmaß im Bad auf Grad I. Entnimm oder lass ab. Entnimm oder lass ab. Führe den Stationsansatz auf Grad I und über den Stationskontakt oder die Leitung zu. Entnimm oder lass über den Stationskontakt oder die Leitung ab. Führe den Stationsansatz zu. Halte den Stationsansatz im Bad auf Grad II. Kennzeichne oder prüfe den Stationsansatz über den Stationskontakt oder die Leitung. Kennzeichne oder prüfe die Anwendungsportion. Wähle die Anwendungsportion aus. Fahre im selben Arbeitsgang fort. Entnimm oder lass den Stationsansatz in Anwendungsform, auf Grad I und über den Stationskontakt oder die Leitung ab. Entnimm oder lass den Stationsansatz auf Grad I ab. Kennzeichne oder prüfe in Anwendungsform."	"Beginne danach den nächsten Arbeitsgang.

Entnimm oder lass den Stationsansatz und die Becken- oder Körpereinheit auf Grad II und über den Stationskontakt oder die Leitung ab. Beschicke oder bereite die Anwendungsportion vor. Entnimm oder lass den Stationsansatz auf Grad II und an der Stations-Arbeitsstelle ab. Behandle denselben Stationsansatz über den Stationskontakt oder die Leitung. Reguliere das Stationsmaß. Halte denselben Stationsansatz im Bad bei der angegebenen Füllung auf Grad I. Entnimm oder lass den Stationsansatz ab. Entnimm oder lass den Stationsansatz ab. Führe den Stationsansatz auf Grad I und über den Stationskontakt oder die Leitung zu. Entnimm oder lass den Stationsansatz über den Stationskontakt oder die Leitung ab. Führe den Stationsansatz zu. Halte den Körper im Bad auf Grad II. Kennzeichne oder prüfe den Stationsansatz über den Stationskontakt oder die Leitung. Kennzeichne oder prüfe die Anwendungsportion. Wähle die Anwendungsportion aus. Fahre im selben Arbeitsgang fort. Entnimm oder lass den Stationsansatz in Anwendungsform, auf Grad I und über den Stationskontakt oder die Leitung ab. Entnimm oder lass den Stationsansatz auf Grad I ab. Kennzeichne oder prüfe denselben Stationsansatz in Anwendungsform."	2	YES
246	G407-S557	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	6	5	5	0	2	ALL_ACTIONS_OBJECT_COMPLETE	CONDITION:1|STATION:4	Reguliere die Stationsbedingung. Behandle den Stationsansatz. Wende über den Stationskontakt oder die Leitung an. Behandle den Stationsansatz. Wende in Anwendungsform und auf Grad I an. Schließe den Arbeitsgang.	Reguliere die Stationsbedingung. Behandle den Stationsansatz. Setze den Stationsansatz über den Stationskontakt oder die Leitung ein. Behandle den Stationsansatz. Setze denselben Stationsansatz in Anwendungsform und auf Grad I ein. Schließe den Arbeitsgang.	1	YES
247	G407-S558	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	8	5	5	0	3	ALL_ACTIONS_OBJECT_COMPLETE	BODY:1|PORTION:3|STATION:1	Entnimm oder lass ab. Verwende für den vorangehenden Arbeitsschritt auf Grad I. Wende an. Fahre im selben Arbeitsgang fort. Wende an. Behandle den Ansatz von der Ausgangsstation oder aus dem Ausgangsbecken. Halte im Bad auf Grad I. Schließe den Arbeitsgang.	Nimm die Anwendungsportion heraus. Verwende für den vorangehenden Arbeitsschritt auf Grad I. Wende dieselbe Anwendungsportion an. Fahre im selben Arbeitsgang fort. Wende dieselbe Anwendungsportion an. Behandle den Stationsansatz von der Ausgangsstation oder aus dem Ausgangsbecken. Halte den Körper im Bad auf Grad I. Schließe den Arbeitsgang.	1	YES
248	G407-S559	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	13	8	8	0	4	ALL_ACTIONS_OBJECT_COMPLETE	BODY:3|FLOW:1|MEASURE:2|PORTION:1|STATION:1	"Wende in Anwendungsform und als neuer Bad- oder Stationsansatz an. Behandle den Stationsansatz. Fahre im selben Arbeitsgang fort. Halte den Stationsansatz im Bad auf Grad II. Beschicke oder bereite das Stations- oder Badmaß vor. Halte den Zustand. Fahre im selben Arbeitsgang fort. Entnimm oder lass über den Stationskontakt oder die Leitung ab. Wähle die Einheit aus. Halte den Stationsansatz im Bad auf Grad I. Beginne danach den nächsten Arbeitsgang.

Verwende für den vorangehenden Arbeitsschritt auf Grad II. Schließe den Arbeitsgang."	"Wende die Anwendungsportion in Anwendungsform an; übernimm das Ergebnis als neuen Bad- oder Stationsansatz. Behandle den Stationsansatz. Fahre im selben Arbeitsgang fort. Halte den Körper im Bad auf Grad II. Bereite eine abgemessene Menge desselben Stationsansatzes vor. Halte denselben Körper. Fahre im selben Arbeitsgang fort. Lass den Strom über den Stationskontakt oder die Leitung ab. Wähle dasselbe Stations- oder Badmaß aus. Halte den Körper im Bad auf Grad I. Beginne danach den nächsten Arbeitsgang.

Verwende für den vorangehenden Arbeitsschritt auf Grad II. Schließe den Arbeitsgang."	2	YES
249	G407-S560	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	8	5	5	0	3	ALL_ACTIONS_OBJECT_COMPLETE	FLOW:1|STATION:4	Kennzeichne oder prüfe. Entnimm oder lass auf Grad I ab. Leite den Strom von der Ausgangsstation oder aus dem Ausgangsbecken um. Behandle den Stationsansatz und die Becken- oder Körpereinheit an der Stations-Arbeitsstelle. Fahre im selben Arbeitsgang fort. Führe zu. Verwende für den vorangehenden Arbeitsschritt auf Grad II. Schließe den Arbeitsgang.	Kennzeichne oder prüfe den Stationsansatz. Entnimm oder lass denselben Stationsansatz auf Grad I ab. Leite den Strom von der Ausgangsstation oder aus dem Ausgangsbecken um. Behandle den Stationsansatz und die Stationseinheit an der Stations-Arbeitsstelle. Fahre im selben Arbeitsgang fort. Führe denselben Stationsansatz zu. Verwende für den vorangehenden Arbeitsschritt auf Grad II. Schließe den Arbeitsgang.	1	YES
250	G407-S562	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	3	1	1	0	0	ALL_ACTIONS_OBJECT_COMPLETE	STATION:1	Verwende für den vorangehenden Arbeitsschritt den Stationsansatz und das Stations- oder Badmaß. Behandle den Stationsansatz über den Stationskontakt oder die Leitung. Schließe den Arbeitsgang.	Verwende für den vorangehenden Arbeitsschritt den Stationsansatz und das Stations- oder Badmaß. Behandle den Stationsansatz über den Stationskontakt oder die Leitung. Schließe den Arbeitsgang.	1	YES
251	G407-S563	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	5	3	3	0	2	ALL_ACTIONS_OBJECT_COMPLETE	BODY:2|MEASURE:1	"Beschicke oder bereite das Stations- oder Badmaß an der Stations-Arbeitsstelle, zur Zielstation oder ins Zielbecken und von der Ausgangsstation oder aus dem Ausgangsbecken vor. Beginne danach den nächsten Arbeitsgang.

Beschicke oder bereite vor. Halte im Bad auf Grad I. Schließe den Arbeitsgang."	"Bereite eine abgemessene Menge des Stationsansatzes an der Stations-Arbeitsstelle, zur Zielstation oder ins Zielbecken und von der Ausgangsstation oder aus dem Ausgangsbecken vor. Beginne danach den nächsten Arbeitsgang.

Bereite den Körper vor. Halte den Körper im Bad auf Grad I. Schließe den Arbeitsgang."	2	YES
252	G407-S564	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	3	2	2	0	1	ALL_ACTIONS_OBJECT_COMPLETE	STATION:2	Behandle den Stationsansatz. Beschicke oder bereite auf Grad I vor. Schließe den Arbeitsgang.	Behandle den Stationsansatz. Beschicke oder bereite denselben Stationsansatz auf Grad I vor. Schließe den Arbeitsgang.	1	YES
253	G407-S565	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	6	5	5	0	2	ALL_ACTIONS_OBJECT_COMPLETE	STATION:5	Entnimm oder lass ab. Führe den Stationsansatz und das Stations- oder Badmaß auf Grad I und an der Stations-Arbeitsstelle zu. Halte im Bad auf Grad I. Reguliere anschließend von der Ausgangsstation oder aus dem Ausgangsbecken. Halte im Bad auf Grad I. Schließe den Arbeitsgang.	Entnimm oder lass den Stationsansatz ab. Führe den Stationsansatz und das Stations- oder Badmaß auf Grad I und an der Stations-Arbeitsstelle zu. Halte denselben Stationsansatz im Bad auf Grad I. Reguliere denselben Stationsansatz anschließend von der Ausgangsstation oder aus dem Ausgangsbecken. Halte denselben Stationsansatz im Bad auf Grad I. Schließe den Arbeitsgang.	1	YES
254	G407-S566	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	10	7	7	0	6	ALL_ACTIONS_OBJECT_COMPLETE	MEASURE:1|STATION:6	"Führe das Stations- oder Badmaß auf Grad I und als neuer Bad- oder Stationsansatz zu. Behandle den Stationsansatz und das Stations- oder Badmaß auf Grad II und an der Stations-Arbeitsstelle. Beginne danach den nächsten Arbeitsgang.

Entnimm oder lass auf Grad I ab. Entnimm oder lass ab. Führe den Stationsansatz zu. Beginne danach den nächsten Arbeitsgang.

Entnimm oder lass auf Grad I und in der Alternativform ab. Halte den Zustand auf Grad I. Schließe den Arbeitsgang."	"Führe eine abgemessene Menge des Stationsansatzes auf Grad I zu; übernimm das Ergebnis als neuen Bad- oder Stationsansatz. Behandle den Stationsansatz und das Stationsmaß auf Grad II und an der Stations-Arbeitsstelle. Beginne danach den nächsten Arbeitsgang.

Entnimm oder lass den Stationsansatz auf Grad I ab. Entnimm oder lass den Stationsansatz ab. Führe den Stationsansatz zu. Beginne danach den nächsten Arbeitsgang.

Entnimm oder lass den Stationsansatz auf Grad I und in der Alternativform ab. Halte denselben Stationsansatz auf Grad I. Schließe den Arbeitsgang."	3	YES
255	G407-S567	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	6	3	3	0	2	ALL_ACTIONS_OBJECT_COMPLETE	STATION:3	"Beschicke oder bereite den Stationsansatz auf Grad II vor. Kennzeichne oder prüfe. Behandle den Stationsansatz. Beginne danach den nächsten Arbeitsgang.

Verwende für den vorangehenden Arbeitsschritt auf Grad II. Schließe den Arbeitsgang."	"Beschicke oder bereite den Stationsansatz auf Grad II vor. Kennzeichne oder prüfe den Stationsansatz. Behandle den Stationsansatz. Beginne danach den nächsten Arbeitsgang.

Verwende für den vorangehenden Arbeitsschritt auf Grad II. Schließe den Arbeitsgang."	2	YES
256	G407-S568	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	2	1	1	0	0	ALL_ACTIONS_OBJECT_COMPLETE	STATION:1	Behandle den Ansatz in Anwendungsform und über den Stationskontakt oder die Leitung. Schließe den Arbeitsgang.	Behandle den Stationsansatz in Anwendungsform und über den Stationskontakt oder die Leitung. Schließe den Arbeitsgang.	1	YES
257	G407-S569	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	5	3	3	0	1	ALL_ACTIONS_OBJECT_COMPLETE	STATION:3	Behandle den Stationsansatz. Beschicke oder bereite zur Zielstation oder ins Zielbecken vor. Fahre im selben Arbeitsgang fort. Behandle den Ansatz. Schließe den Arbeitsgang.	Behandle den Stationsansatz. Beschicke oder bereite denselben Stationsansatz zur Zielstation oder ins Zielbecken vor. Fahre im selben Arbeitsgang fort. Behandle denselben Stationsansatz. Schließe den Arbeitsgang.	1	YES
258	G407-S570	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	4	3	3	0	2	ALL_ACTIONS_OBJECT_COMPLETE	MEASURE:1|STATION:2	Beschicke oder bereite das Stations- oder Badmaß vor. Behandle den Stationsansatz. Beschicke oder bereite auf Grad II vor. Schließe den Arbeitsgang.	Bereite eine abgemessene Menge des Stationsansatzes vor. Behandle den Stationsansatz. Beschicke oder bereite denselben Stationsansatz auf Grad II vor. Schließe den Arbeitsgang.	1	YES
259	G407-S571	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	2	1	1	0	0	ALL_ACTIONS_OBJECT_COMPLETE	STATION:1	Behandle den Ansatz über den Stationskontakt oder die Leitung. Schließe den Arbeitsgang.	Behandle den Stationsansatz über den Stationskontakt oder die Leitung. Schließe den Arbeitsgang.	1	YES
260	G407-S572	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	13	8	8	0	5	ALL_ACTIONS_OBJECT_COMPLETE	STATION:8	Beschicke oder bereite den Stationsansatz vor. Wähle die Einheit aus. Fahre im selben Arbeitsgang fort. Halte den Zustand. Verwende für den vorangehenden Arbeitsschritt auf Grad I. Halte den Stationsansatz im Bad auf Grad II, auf Grad III, als neuer Bad- oder Stationsansatz, an der Stations-Arbeitsstelle und über den Stationskontakt oder die Leitung. Beschicke oder bereite den Stationsansatz vor. Verwende für den vorangehenden Arbeitsschritt in Anwendungsform. Fahre im selben Arbeitsgang fort. Kennzeichne oder prüfe. Halte den Stationsansatz im Bad auf Grad II und an der Stations-Arbeitsstelle. Beschicke oder bereite auf Grad I vor. Schließe den Arbeitsgang.	Beschicke oder bereite den Stationsansatz vor. Wähle denselben Stationsansatz aus. Fahre im selben Arbeitsgang fort. Halte denselben Stationsansatz. Verwende für den vorangehenden Arbeitsschritt auf Grad I. Halte den Stationsansatz im Bad auf Grad II, auf Grad III, an der Stations-Arbeitsstelle und über den Stationskontakt oder die Leitung; übernimm das Ergebnis als neuen Bad- oder Stationsansatz. Beschicke oder bereite den Stationsansatz vor. Verwende für den vorangehenden Arbeitsschritt in Anwendungsform. Fahre im selben Arbeitsgang fort. Kennzeichne oder prüfe den Stationsansatz. Halte den Stationsansatz im Bad auf Grad II und an der Stations-Arbeitsstelle. Beschicke oder bereite denselben Stationsansatz auf Grad I vor. Schließe den Arbeitsgang.	1	YES
261	G407-S575	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	5	2	2	0	1	ALL_ACTIONS_OBJECT_COMPLETE	STATION:2	"Wende an. Behandle den Ansatz zur Zielstation oder ins Zielbecken. Beginne danach den nächsten Arbeitsgang.

Verwende für den vorangehenden Arbeitsschritt auf Grad I. Schließe den Arbeitsgang."	"Setze den Stationsansatz ein. Behandle den Stationsansatz zur Zielstation oder ins Zielbecken. Beginne danach den nächsten Arbeitsgang.

Verwende für den vorangehenden Arbeitsschritt auf Grad I. Schließe den Arbeitsgang."	2	YES
262	G407-S576	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	12	11	11	0	7	ALL_ACTIONS_OBJECT_COMPLETE	CONDITION:1|STATION:5|UNIT:5	Halte im Bad auf Grad I. Entnimm oder lass ab. Reguliere die Stationsbedingung. Behandle den Stationsansatz. Beschicke oder bereite den Stationsansatz vor. Behandle den Stationsansatz von der Ausgangsstation oder aus dem Ausgangsbecken. Wende an. Entnimm oder lass die Becken- oder Körpereinheit ab. Entnimm oder lass auf Grad I ab. Entnimm oder lass ab. Wende auf Grad I an. Schließe den Arbeitsgang.	Halte den Stationsansatz im Bad auf Grad I. Entnimm oder lass den Stationsansatz ab. Reguliere die Stationsbedingung. Behandle den Stationsansatz. Beschicke oder bereite den Stationsansatz vor. Behandle den Stationsansatz von der Ausgangsstation oder aus dem Ausgangsbecken. Setze die Becken- oder Körpereinheit ein. Entnimm oder lass die Becken- oder Körpereinheit ab. Nimm dieselbe Becken- oder Körpereinheit auf Grad I heraus. Nimm dieselbe Becken- oder Körpereinheit heraus. Setze dieselbe Becken- oder Körpereinheit auf Grad I ein. Schließe den Arbeitsgang.	1	YES
263	G407-S578	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	4	3	3	0	1	ALL_ACTIONS_OBJECT_COMPLETE	STATION:3	Halte den Stationsansatz im Bad auf Grad II, an der Stations-Arbeitsstelle und über den Stationskontakt oder die Leitung. Beschicke oder bereite vor. Behandle den Ansatz. Schließe den Arbeitsgang.	Halte den Stationsansatz im Bad auf Grad II, an der Stations-Arbeitsstelle und über den Stationskontakt oder die Leitung. Beschicke oder bereite denselben Stationsansatz vor. Behandle denselben Stationsansatz. Schließe den Arbeitsgang.	1	YES
264	G407-S579	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	26	22	22	0	12	ALL_ACTIONS_OBJECT_COMPLETE	CONDITION:1|MEASURE:3|PORTION:2|STATION:14|UNIT:2	Kennzeichne oder prüfe. Halte im Bad auf Grad I. Führe den Stationsansatz auf Grad I und an der Stations-Arbeitsstelle zu. Wende in Anwendungsform und als neuer Bad- oder Stationsansatz an. Halte den Stationsansatz im Bad an der Stations-Arbeitsstelle. Wende den Stationsansatz in Anwendungsform und als neuer Bad- oder Stationsansatz an. Fahre im selben Arbeitsgang fort. Führe den Stationsansatz zu. Verwende für den vorangehenden Arbeitsschritt auf Grad II. Kennzeichne oder prüfe. Entnimm oder lass ab. Wähle die Einheit aus. Entnimm oder lass auf Grad II und in der b-Variante ab. Fahre im selben Arbeitsgang fort. Wähle das Stations- oder Badmaß aus. Wähle die Einheit aus. Führe die Anwendungsportion zur Zielstation oder ins Zielbecken zu. Entnimm oder lass ab. Reguliere die Stationsbedingung zur Zielstation oder ins Zielbecken. Wähle das Stations- oder Badmaß aus. Entnimm oder lass ab. Führe den Stationsansatz zur Zielstation oder ins Zielbecken und über den Stationskontakt oder die Leitung zu. Wähle die Einheit an der Stations-Nebenstelle aus. Wähle die Becken- oder Körpereinheit aus. Halte im Bad auf Grad I. Schließe den Arbeitsgang.	Kennzeichne oder prüfe den Stationsansatz. Halte den Stationsansatz im Bad auf Grad I. Führe den Stationsansatz auf Grad I und an der Stations-Arbeitsstelle zu. Setze denselben Stationsansatz in Anwendungsform ein; übernimm das Ergebnis als neuen Bad- oder Stationsansatz. Halte den Stationsansatz im Bad an der Stations-Arbeitsstelle. Wende den Stationsansatz in Anwendungsform an; übernimm das Ergebnis als neuen Bad- oder Stationsansatz. Fahre im selben Arbeitsgang fort. Führe den Stationsansatz zu. Verwende für den vorangehenden Arbeitsschritt auf Grad II. Kennzeichne oder prüfe denselben Stationsansatz. Entnimm oder lass denselben Stationsansatz ab. Wähle denselben Stationsansatz aus. Entnimm oder lass denselben Stationsansatz auf Grad II und in der b-Variante ab. Fahre im selben Arbeitsgang fort. Wähle das Stationsmaß aus. Wähle dasselbe Stationsmaß aus. Führe die Anwendungsportion zur Zielstation oder ins Zielbecken zu. Nimm dieselbe Anwendungsportion heraus. Reguliere die Stationsbedingung für die Zielstation oder das Zielbecken. Wähle das Stationsmaß aus. Entnimm oder lass den Stationsansatz ab. Führe den Stationsansatz zur Zielstation oder ins Zielbecken und über den Stationskontakt oder die Leitung zu. Wähle denselben Stationsansatz an der Stations-Nebenstelle aus. Wähle die Stationseinheit aus. Halte dieselbe Stationseinheit im Bad auf Grad I. Schließe den Arbeitsgang.	1	YES
265	G407-S580	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	8	7	7	0	6	ALL_ACTIONS_OBJECT_COMPLETE	MEASURE:1|PORTION:2|STATION:4	Beschicke oder bereite das Stations- oder Badmaß vor. Entnimm oder lass ab. Führe die Anwendungsportion zu. Halte den Zustand. Entnimm oder lass ab. Temperiere den Stationsansatz auf Grad I. Beschicke oder bereite auf Grad I vor. Schließe den Arbeitsgang.	Bereite eine abgemessene Anwendungsportion vor. Nimm die Anwendungsportion heraus. Führe die Anwendungsportion zu. Halte den Stationsansatz. Entnimm oder lass den Stationsansatz ab. Temperiere den Stationsansatz auf Grad I. Beschicke oder bereite denselben Stationsansatz auf Grad I vor. Schließe den Arbeitsgang.	1	YES
266	G407-S581	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	3	2	2	0	1	ALL_ACTIONS_OBJECT_COMPLETE	BODY:1|STATION:1	Beschicke oder bereite entlang des Stationswegs oder Kanals vor. Halte im Bad auf Grad II. Schließe den Arbeitsgang.	Beschicke oder bereite den Stationsansatz entlang des Stationswegs oder Kanals vor. Halte den Körper im Bad auf Grad II. Schließe den Arbeitsgang.	1	YES
267	G407-S582	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	2	1	1	0	0	ALL_ACTIONS_OBJECT_COMPLETE	STATION:1	Behandle den Ansatz über den Stationskontakt oder die Leitung. Schließe den Arbeitsgang.	Behandle den Stationsansatz über den Stationskontakt oder die Leitung. Schließe den Arbeitsgang.	1	YES
268	G407-S583	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	13	10	10	0	8	ALL_ACTIONS_OBJECT_COMPLETE	FLOW:1|STATION:9	"Entnimm oder lass in Anwendungsform, als neuer Bad- oder Stationsansatz und über den Stationskontakt oder die Leitung ab. Führe zu. Fahre im selben Arbeitsgang fort. Halte im Bad auf Grad I. Entnimm oder lass ab. Führe den Stationsansatz zur Zielstation oder ins Zielbecken zu. Beginne danach den nächsten Arbeitsgang.

Beschicke oder bereite auf Grad I und zur Zielstation oder ins Zielbecken vor. Halte im Bad auf Grad I. Entnimm oder lass ab. Führe den Stationsansatz an der Stations-Arbeitsstelle und zur Zielstation oder ins Zielbecken zu. Beschicke oder bereite auf Grad I vor. Schließe den Arbeitsgang."	"Lass den Strom in Anwendungsform und über den Stationskontakt oder die Leitung ab; übernimm den Ablauf als neuen Bad- oder Stationsansatz. Führe denselben Stationsansatz zu. Fahre im selben Arbeitsgang fort. Halte den Stationsansatz im Bad auf Grad I. Entnimm oder lass den Stationsansatz ab. Führe den Stationsansatz zur Zielstation oder ins Zielbecken zu. Beginne danach den nächsten Arbeitsgang.

Beschicke oder bereite den Stationsansatz auf Grad I und zur Zielstation oder ins Zielbecken vor. Halte den Stationsansatz im Bad auf Grad I. Entnimm oder lass den Stationsansatz ab. Führe den Stationsansatz an der Stations-Arbeitsstelle und zur Zielstation oder ins Zielbecken zu. Beschicke oder bereite denselben Stationsansatz auf Grad I vor. Schließe den Arbeitsgang."	2	YES
269	G407-S585	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	6	5	5	0	2	ALL_ACTIONS_OBJECT_COMPLETE	BODY:1|CONDITION:1|FLOW:2|STATION:1	Beschicke oder bereite zur Zielstation oder ins Zielbecken vor. Leite den Strom zur Zielstation oder ins Zielbecken um. Entnimm oder lass in Anwendungsform, auf Grad I und über den Stationskontakt oder die Leitung ab. Reguliere die Stationsbedingung von der Ausgangsstation oder aus dem Ausgangsbecken. Halte im Bad auf Grad I. Schließe den Arbeitsgang.	Beschicke oder bereite den Stationsansatz zur Zielstation oder ins Zielbecken vor. Leite den Strom zur Zielstation oder ins Zielbecken um. Lass denselben Strom in Anwendungsform, auf Grad I und über den Stationskontakt oder die Leitung ab. Reguliere die Stationsbedingung von der Ausgangsstation oder aus dem Ausgangsbecken. Halte den Körper im Bad auf Grad I. Schließe den Arbeitsgang.	1	YES
270	G407-S586	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	5	4	4	0	1	ALL_ACTIONS_OBJECT_COMPLETE	FLOW:2|STATION:2	Leite den Strom zur Zielstation oder ins Zielbecken um. Temperiere den Stationsansatz auf Grad I und an der Stations-Arbeitsstelle. Leite den Strom entlang des Stationswegs oder Kanals um. Beschicke oder bereite auf Grad I vor. Schließe den Arbeitsgang.	Leite den Strom zur Zielstation oder ins Zielbecken um. Temperiere den Stationsansatz auf Grad I und an der Stations-Arbeitsstelle. Leite den Strom entlang des Stationswegs oder Kanals um. Beschicke oder bereite denselben Stationsansatz auf Grad I vor. Schließe den Arbeitsgang.	1	YES
