edition	page	locus	source_group_id	raw	gloss	role	left_raw	right_raw	left_separator	right_separator	source_path	applies_to	meaning_status
IT2a	f76r	f76r.23	IT2a|f76r.23|G006	chckhy	langsam	RATE	qokain	olchy	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f76r	f76r.25	IT2a|f76r.25|G005	chckhy	langsam	RATE	lchedy	chey	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f76r	f76r.26	IT2a|f76r.26|G002	shey	dieses	DEMONSTRATIVE	shedal	qokey	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f76r	f76r.29	IT2a|f76r.29|G008	shey	dieses	DEMONSTRATIVE	dar	lshcthy	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f76r	f76r.33	IT2a|f76r.33|G009	chckhy	langsam	RATE	okchy	shey	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f76r	f76r.33	IT2a|f76r.33|G010	shey	dieses	DEMONSTRATIVE	chckhy	lol	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f76r	f76r.34	IT2a|f76r.34|G002	shey	dieses	DEMONSTRATIVE	cheor	qoolkal	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f76r	f76r.34	IT2a|f76r.34|G006	shey	dieses	DEMONSTRATIVE	shedy	shedy	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f76r	f76r.35	IT2a|f76r.35|G001	saiin	nach oben	UPWARD_GOAL		shedy	LINE_START	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f76r	f76r.35	IT2a|f76r.35|G012	chckhy	langsam	RATE	chcthy		DEFINITE_SPACE	LINE_END	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f76r	f76r.36	IT2a|f76r.36|G012	ar	und	COORDINATION	okeyr	oly	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f76r	f76r.41	IT2a|f76r.41|G002	ar	und	COORDINATION	sain	okedy	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f76r	f76r.41	IT2a|f76r.41|G009	shey	dieses	DEMONSTRATIVE	qokal	qoky	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f76r	f76r.43	IT2a|f76r.43|G002	shey	dieses	DEMONSTRATIVE	sor	qokey	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f76r	f76r.44	IT2a|f76r.44|G008	otain	Öffnung	APERTURE	olshedy	okar	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f76r	f76r.45	IT2a|f76r.45|G005	shey	dieses	DEMONSTRATIVE	okain	qokaiin	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f76r	f76r.45	IT2a|f76r.45|G009	ar	und	COORDINATION	qochy	ain	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f76r	f76r.45	IT2a|f76r.45|G012	chckhy	langsam	RATE	sheey		DEFINITE_SPACE	LINE_END	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f76r	f76r.47	IT2a|f76r.47|G002	chckhy	langsam	RATE	dain	oraiin	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f76r	f76r.48	IT2a|f76r.48|G001	saiin	nach oben	UPWARD_GOAL		shckhy	LINE_START	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f76r	f76r.49	IT2a|f76r.49|G001	saiin	nach oben	UPWARD_GOAL		olaiin	LINE_START	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f76r	f76r.51	IT2a|f76r.51|G003	shey	dieses	DEMONSTRATIVE	shedy	keedy	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f76r	f76r.52	IT2a|f76r.52|G009	otain	Öffnung	APERTURE	shedy		DEFINITE_SPACE	LINE_END	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f76r	f76r.53	IT2a|f76r.53|G001	saiin	nach oben	UPWARD_GOAL		qol	LINE_START	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f76v	f76v.13	IT2a|f76v.13|G001	saiin	nach oben	UPWARD_GOAL		sheedy	LINE_START	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f76v	f76v.19	IT2a|f76v.19|G002	ar	und	COORDINATION	or	sheey	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f76v	f76v.2	IT2a|f76v.2|G010	shey	dieses	DEMONSTRATIVE	oly	qoyky	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f76v	f76v.21	IT2a|f76v.21|G004	chckhy	langsam	RATE	chdar	chees	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f76v	f76v.22	IT2a|f76v.22|G002	shey	dieses	DEMONSTRATIVE	sol	qotedy	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f76v	f76v.25	IT2a|f76v.25|G006	shey	dieses	DEMONSTRATIVE	dor	opchedy	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f76v	f76v.27	IT2a|f76v.27|G005	saiin	nach oben	UPWARD_GOAL	qokeedy	chek	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f76v	f76v.28	IT2a|f76v.28|G001	saiin	nach oben	UPWARD_GOAL		sheckhy	LINE_START	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f76v	f76v.33	IT2a|f76v.33|G001	saiin	nach oben	UPWARD_GOAL		otaiin	LINE_START	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f76v	f76v.34	IT2a|f76v.34|G008	saiin	nach oben	UPWARD_GOAL	oty	otary	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f76v	f76v.35	IT2a|f76v.35|G009	saiin	nach oben	UPWARD_GOAL	qoky	olor	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f76v	f76v.37	IT2a|f76v.37|G010	saiin	nach oben	UPWARD_GOAL	qoky	sy	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f76v	f76v.38	IT2a|f76v.38|G001	saiin	nach oben	UPWARD_GOAL		chedy	LINE_START	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f76v	f76v.41	IT2a|f76v.41|G002	shey	dieses	DEMONSTRATIVE	sol	chedy	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f76v	f76v.5	IT2a|f76v.5|G002	otain	Öffnung	APERTURE	s	okain	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f78r	f78r.18	IT2a|f78r.18|G005	ar	und	COORDINATION	dar	okain	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f78r	f78r.26	IT2a|f78r.26|G002	shey	dieses	DEMONSTRATIVE	sol	kary	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f78r	f78r.29	IT2a|f78r.29|G005	chckhy	langsam	RATE	kedy	dain	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f78r	f78r.36	IT2a|f78r.36|G006	saiin	nach oben	UPWARD_GOAL	qol	ckhain	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f78v	f78v.22	IT2a|f78v.22|G002	shey	dieses	DEMONSTRATIVE	okal	ol	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f78v	f78v.24	IT2a|f78v.24|G006	shey	dieses	DEMONSTRATIVE	olshdy	kshdy	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f78v	f78v.26	IT2a|f78v.26|G004	otain	Öffnung	APERTURE	sheedy	ol	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f78v	f78v.28	IT2a|f78v.28|G002	shey	dieses	DEMONSTRATIVE	olkain	qokey	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f78v	f78v.31	IT2a|f78v.31|G002	ar	und	COORDINATION	sor	or	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f78v	f78v.31	IT2a|f78v.31|G006	otain	Öffnung	APERTURE	otaiin	ytedy	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f80r	f80r.12	IT2a|f80r.12|G005	chckhy	langsam	RATE	qotain	qokain	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f80r	f80r.14	IT2a|f80r.14|G001	solkain	Inhalt	CONTENT_MATERIAL		shl	LINE_START	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f80r	f80r.14	IT2a|f80r.14|G009	chckhy	langsam	RATE	dy	lchey	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f80r	f80r.20	IT2a|f80r.20|G004	chckhy	langsam	RATE	qokain	qoty	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f80r	f80r.20	IT2a|f80r.20|G007	otain	Öffnung	APERTURE	dalched	shedy	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f80r	f80r.20	IT2a|f80r.20|G010	shey	dieses	DEMONSTRATIVE	qokair	dalom	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f80r	f80r.21	IT2a|f80r.21|G005	chckhy	langsam	RATE	qotar	otol	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f80r	f80r.23	IT2a|f80r.23|G003	shey	dieses	DEMONSTRATIVE	l	kaiin	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f80r	f80r.30	IT2a|f80r.30|G007	shey	dieses	DEMONSTRATIVE	okaiin	daiin	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f80r	f80r.35	IT2a|f80r.35|G008	shey	dieses	DEMONSTRATIVE	qokaiin	qoty	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f80r	f80r.37	IT2a|f80r.37|G010	shey	dieses	DEMONSTRATIVE	ol	qotor	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f80r	f80r.39	IT2a|f80r.39|G004	otain	Öffnung	APERTURE	oteey	shedy	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f80r	f80r.50	IT2a|f80r.50|G003	saiin	nach oben	UPWARD_GOAL	chey	shety	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f80r	f80r.51	IT2a|f80r.51|G008	otain	Öffnung	APERTURE	otaly	chey	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f80r	f80r.52	IT2a|f80r.52|G003	shey	dieses	DEMONSTRATIVE	tl	qoklcheey	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f80v	f80v.12	IT2a|f80v.12|G003	shey	dieses	DEMONSTRATIVE	kain	qokaiin	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f80v	f80v.13	IT2a|f80v.13|G002	ar	und	COORDINATION	lor	ol	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f80v	f80v.2	IT2a|f80v.2|G005	chckhy	langsam	RATE	otal	qoky	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f80v	f80v.20	IT2a|f80v.20|G006	shey	dieses	DEMONSTRATIVE	daiin	qokaiin	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f80v	f80v.23	IT2a|f80v.23|G003	shey	dieses	DEMONSTRATIVE	opy	qopshedy	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f80v	f80v.27	IT2a|f80v.27|G004	shey	dieses	DEMONSTRATIVE	olkar	qokain	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f80v	f80v.30	IT2a|f80v.30|G008	shey	dieses	DEMONSTRATIVE	okar	qolky	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f80v	f80v.32	IT2a|f80v.32|G001	solkain	Inhalt	CONTENT_MATERIAL		shol	LINE_START	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f80v	f80v.34	IT2a|f80v.34|G003	shey	dieses	DEMONSTRATIVE	sheyr	olshey	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f80v	f80v.35	IT2a|f80v.35|G011	shey	dieses	DEMONSTRATIVE	kain	ldy	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f80v	f80v.36	IT2a|f80v.36|G005	shey	dieses	DEMONSTRATIVE	ol	daly	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f80v	f80v.39	IT2a|f80v.39|G007	chckhy	langsam	RATE	ol	qokeedy	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f80v	f80v.41	IT2a|f80v.41|G003	ar	und	COORDINATION	arol	shckhy	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f80v	f80v.41	IT2a|f80v.41|G009	chckhy	langsam	RATE	qokain	qokal	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f82r	f82r.1	IT2a|f82r.1|G008	shey	dieses	DEMONSTRATIVE	daiin		DEFINITE_SPACE	LINE_END	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f82r	f82r.16	IT2a|f82r.16|G007	saiin	nach oben	UPWARD_GOAL	ol	chey	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f82r	f82r.18	IT2a|f82r.18|G002	otain	Öffnung	APERTURE	polched	shedy	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f82r	f82r.3	IT2a|f82r.3|G005	chckhy	langsam	RATE	solkaiin	qokaiin	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f82r	f82r.32	IT2a|f82r.32|G002	she	durch	PATH	teoiin	daiin	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f82v	f82v.13	IT2a|f82v.13|G004	chckhy	langsam	RATE	qokar	qokain	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f82v	f82v.14	IT2a|f82v.14|G007	shey	dieses	DEMONSTRATIVE	sain		DEFINITE_SPACE	LINE_END	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f82v	f82v.21	IT2a|f82v.21|G008	otain	Öffnung	APERTURE	olkain	okaraly	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f82v	f82v.22	IT2a|f82v.22|G005	shey	dieses	DEMONSTRATIVE	qotal	qokain	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_EVALUATION_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
