statement_id	record_unit_id	page	constituent_fields	event_count	event_serials	owner_bindings	owner_transition	source_class	literal_owner_card_exemplar_layer	complete_concrete_operational_statement	frozen_v72_technical_paraphrase	strongest_medical_rival	strongest_iconographic_or_formal_rival	repair_cost_0_4	repair_reason	line_crossing	contact_direction_constraint	hardest_contradiction	semantic_ceiling
B3-S014	B3	f83r	F084	2	260|261	F084=INHERITED_VISIBLE:B3_LOWER_MARGIN_BASKET_VESSEL_STATION	INHERIT_OWNER[F084:INHERITED_VISIBLE:B3_LOWER_MARGIN_BASKET_VESSEL_STATION]	TYPED_EXEMPLAR_ENTRY	OWNER[F084=INHERITED_VISIBLE:B3_LOWER_MARGIN_BASKET_VESSEL_STATION] || E260[EXEMPLAR_VALUE_UNKNOWN] > E261[EXEMPLAR_VALUE_UNKNOWN]	Lege den im Exemplar bezeichneten Tuch- oder Materialposten in das korbartige Gefäß. Spüle das korbartige Gefäß lokal und lasse es an seinen offenen Enden abtropfen, ohne Richtung festzulegen.	Fortschreibe Buchung `B3-S014` beim Besitzerposten „unteren f83r-Randstation im Korbgefäß“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B3-S014` aus dem Master; buche ihn recordlokal als ACTIVE `B3:I001` und gegebenenfalls Ziel `B3:T007`. Endstand nur in B3: ACTIVE `B3:I001`, TARGET `B3:T007`, PREVIOUS `B3:I002`.	MEDICAL_RIVAL: Einzelbad, Kräuterauflage oder örtliche Waschbehandlung.	FORMAL_RIVAL: dritte Figurenvignette eines ikonographischen Randstapels.	2	vollständiger Quellenwert exemplar-only	NO:f83r.11	LOCAL_OWNER_ONLY;NO_GLOBAL_DIRECTION	Die Randstation ist nicht sichtbar mit der nächsten Station verbunden; Reihenfolge bleibt bloße Seitenordnung.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
B3-S015	B3	f83r	F085	1	262	F085=INHERITED_VISIBLE:B3_LOWER_MARGIN_BASKET_VESSEL_STATION	INHERIT_OWNER[F085:INHERITED_VISIBLE:B3_LOWER_MARGIN_BASKET_VESSEL_STATION]	LOCAL_TERMINAL_OR_CLOSURE_ENTRY	OWNER[F085=INHERITED_VISIBLE:B3_LOWER_MARGIN_BASKET_VESSEL_STATION] || E262[CARD=ABLASSEN?]	Entleere nur den örtlichen Gefäß- oder Tuchposten der Station „untere f83r-Randfigur im korbartigen Gefäß“ in einen unbebilderten Sammelbehälter und schließe das Feld; bestimme keine Folgestation.	Fortschreibe Buchung `B3-S015` beim Besitzerposten „unteren f83r-Randstation im Korbgefäß“: schließe den lokalen End-/Ablassposten `B3-S015:TERMINAL_DRAIN_01` ab; vererbe keinen Weiterfluss. Endstand nur in B3: ACTIVE `B3:I001`, TARGET `B3:T007`, PREVIOUS `B3:I002`.	MEDICAL_RIVAL: Einzelbad, Kräuterauflage oder örtliche Waschbehandlung.	FORMAL_RIVAL: dritte Figurenvignette eines ikonographischen Randstapels.	0	formaler Kanal eindeutig; kein Layout- oder Ownerrepair	NO:f83r.11	LOCAL_OWNER_ONLY;NO_GLOBAL_DIRECTION	Die Randstation ist nicht sichtbar mit der nächsten Station verbunden; Reihenfolge bleibt bloße Seitenordnung.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
B3-S016	B3	f83r	F086|F087	2	263|264	F086=INHERITED_VISIBLE:B3_LOWER_MARGIN_BASKET_VESSEL_STATION > F087=UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	INHERIT_OWNER[F086:INHERITED_VISIBLE:B3_LOWER_MARGIN_BASKET_VESSEL_STATION] -> BREAK_VISIBLE_GAP -> SET_UNRESOLVED_OWNER[F087:UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED]	TYPED_EXEMPLAR_ENTRY	OWNER[F086=INHERITED_VISIBLE:B3_LOWER_MARGIN_BASKET_VESSEL_STATION > F087=UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] || E263[EXEMPLAR_VALUE_UNKNOWN] > E264[EXEMPLAR_VALUE_UNKNOWN]	Nimm den getrockneten Materialposten aus dem Korb und schließe nur diese Buchung. Kopiere den Exemplarwert in einen Quarantäneposten, ohne ihn einer Bildstation zuzuweisen.	Fortschreibe Buchung `B3-S016` beim Besitzerposten „unteren f83r-Randstation im Korbgefäß“ sowie nach lokalem Reset beim Besitzerposten „ungelösten f83r-Zwischenposten zwischen Randstapel und Hauptpaar“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B3-S016` aus dem Master; buche ihn recordlokal als ACTIVE `B3:I001` und gegebenenfalls Ziel `B3:T008`. Endstand nur in B3: ACTIVE `B3:I001`, TARGET `B3:T008`, PREVIOUS `B3:I002`.	MEDICAL_RIVAL: Einzelbad, Kräuterauflage oder örtliche Waschbehandlung | ausgelassene Fortsetzung einer Randbehandlung oder Beginn der Hauptpaaranwendung.	FORMAL_RIVAL: dritte Figurenvignette eines ikonographischen Randstapels | freier Text-/Exemplarbereich ohne rekonstruierbaren Bildbesitzer.	4	vollständiger Quellenwert exemplar-only; Aussage überschreitet physische Linie; mindestens ein Besitzer ungelöst; sichtbare Lücke erzwingt Ownerwechsel innerhalb der Aussage	YES:f83r.11→f83r.14; CLAUSE_CONTINUES_ACROSS_PHYSICAL_LINES	BREAK_ENFORCED	Die Aussage kreuzt zwei sichtbare Besitzer; sie ist nur als zweigliedrige Klausel mit explizitem Reset ausführbar. Die Randstation ist nicht sichtbar mit der nächsten Station verbunden; Reihenfolge bleibt bloße Seitenordnung. Zwischen Randstapel und Hauptpaar fehlt eine Kante; jede Fortsetzung braucht einen neuen Exemplaranker.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
B3-S017	B3	f83r	F088	1	265	F088=UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	KEEP_UNRESOLVED_OWNER[F088:UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED]	TYPED_EXEMPLAR_ENTRY	OWNER[F088=UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] || E265[EXEMPLAR_VALUE_UNKNOWN]	Halte ACTIVE, TARGET und Material dieses Zwischenpostens von Randstapel und Hauptpaar getrennt.	Fortschreibe Buchung `B3-S017` beim Besitzerposten „ungelösten f83r-Zwischenposten zwischen Randstapel und Hauptpaar“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B3-S017` aus dem Master; buche ihn recordlokal als ACTIVE `B3:I001` und gegebenenfalls Ziel `B3:T008`. Endstand nur in B3: ACTIVE `B3:I001`, TARGET `B3:T008`, PREVIOUS `B3:I002`.	MEDICAL_RIVAL: ausgelassene Fortsetzung einer Randbehandlung oder Beginn der Hauptpaaranwendung.	FORMAL_RIVAL: freier Text-/Exemplarbereich ohne rekonstruierbaren Bildbesitzer.	3	vollständiger Quellenwert exemplar-only; mindestens ein Besitzer ungelöst	NO:f83r.14	LOCAL_OWNER_ONLY;NO_GLOBAL_DIRECTION	Zwischen Randstapel und Hauptpaar fehlt eine Kante; jede Fortsetzung braucht einen neuen Exemplaranker.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
B3-S018	B3	f83r	F089	1	266	F089=UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	KEEP_UNRESOLVED_OWNER[F089:UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED]	TYPED_EXEMPLAR_ENTRY	OWNER[F089=UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] || E266[EXEMPLAR_VALUE_UNKNOWN]	Notiere die ungelöste Besitzerfrage und setze jede physische Übergabe aus.	Fortschreibe Buchung `B3-S018` beim Besitzerposten „ungelösten f83r-Zwischenposten zwischen Randstapel und Hauptpaar“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B3-S018` aus dem Master; buche ihn recordlokal als ACTIVE `B3:I001` und gegebenenfalls Ziel `B3:T008`. Endstand nur in B3: ACTIVE `B3:I001`, TARGET `B3:T008`, PREVIOUS `B3:I002`.	MEDICAL_RIVAL: ausgelassene Fortsetzung einer Randbehandlung oder Beginn der Hauptpaaranwendung.	FORMAL_RIVAL: freier Text-/Exemplarbereich ohne rekonstruierbaren Bildbesitzer.	3	vollständiger Quellenwert exemplar-only; mindestens ein Besitzer ungelöst	NO:f83r.14	LOCAL_OWNER_ONLY;NO_GLOBAL_DIRECTION	Zwischen Randstapel und Hauptpaar fehlt eine Kante; jede Fortsetzung braucht einen neuen Exemplaranker.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
B3-S019	B3	f83r	F090	1	267	F090=UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	KEEP_UNRESOLVED_OWNER[F090:UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED]	TYPED_EXEMPLAR_ENTRY	OWNER[F090=UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] || E267[EXEMPLAR_VALUE_UNKNOWN]	Schließe den örtlichen Formularposten, ohne eine unsichtbare Verbindung zu ergänzen.	Fortschreibe Buchung `B3-S019` beim Besitzerposten „ungelösten f83r-Zwischenposten zwischen Randstapel und Hauptpaar“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B3-S019` aus dem Master; buche ihn recordlokal als ACTIVE `B3:I001` und gegebenenfalls Ziel `B3:T008`. Endstand nur in B3: ACTIVE `B3:I001`, TARGET `B3:T008`, PREVIOUS `B3:I002`.	MEDICAL_RIVAL: ausgelassene Fortsetzung einer Randbehandlung oder Beginn der Hauptpaaranwendung.	FORMAL_RIVAL: freier Text-/Exemplarbereich ohne rekonstruierbaren Bildbesitzer.	3	vollständiger Quellenwert exemplar-only; mindestens ein Besitzer ungelöst	NO:f83r.14	LOCAL_OWNER_ONLY;NO_GLOBAL_DIRECTION	Zwischen Randstapel und Hauptpaar fehlt eine Kante; jede Fortsetzung braucht einen neuen Exemplaranker.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
B3-S020	B3	f83r	F091	2	268|269	F091=UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	KEEP_UNRESOLVED_OWNER[F091:UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED]	LOCAL_TERMINAL_OR_CLOSURE_ENTRY	OWNER[F091=UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] || E268[CARD=ZIEL?] > E269[CARD=ABLASSEN?]	Setze an der Station „ungelöster f83r-Zwischenposten zwischen Randstapel und Hauptpaar“ den im Exemplar bezeichneten lokalen Platz oder Auffangposten als TARGET; keine entfernte Station wird adressiert. Entleere nur den örtlichen Gefäß- oder Tuchposten der Station „ungelöster f83r-Zwischenposten zwischen Randstapel und Hauptpaar“ in einen unbebilderten Sammelbehälter und schließe das Feld; bestimme keine Folgestation.	Fortschreibe Buchung `B3-S020` beim Besitzerposten „ungelösten f83r-Zwischenposten zwischen Randstapel und Hauptpaar“: setze den lokalen Zielslot `B3:T009` aus `B3-S020:TARGET_ASSIGN_01`; schließe den lokalen End-/Ablassposten `B3-S020:TERMINAL_DRAIN_01` ab; vererbe keinen Weiterfluss. Endstand nur in B3: ACTIVE `B3:I001`, TARGET `B3:T009`, PREVIOUS `B3:I002`.	MEDICAL_RIVAL: ausgelassene Fortsetzung einer Randbehandlung oder Beginn der Hauptpaaranwendung.	FORMAL_RIVAL: freier Text-/Exemplarbereich ohne rekonstruierbaren Bildbesitzer.	1	formaler Kanal eindeutig; mindestens ein Besitzer ungelöst	NO:f83r.14	LOCAL_OWNER_ONLY;NO_GLOBAL_DIRECTION	Zwischen Randstapel und Hauptpaar fehlt eine Kante; jede Fortsetzung braucht einen neuen Exemplaranker.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
B3-S021	B3	f83r	F092|F093	11	270|271|272|273|274|275|276|277|278|279|280	F092=UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED > F093=UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	KEEP_UNRESOLVED_OWNER[F092:UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] -> KEEP_UNRESOLVED_OWNER[F093:UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED]	LOCAL_STATE_RELEASE_ENTRY	OWNER[F092=UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED > F093=UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] || E270[FORMAL=STANDARDSLOT_SETZEN] > E271[CARD=BEREIT?] > E272[CARD=ZIEL?] > E273[EXEMPLAR_VALUE_UNKNOWN] > E274[CARD=MASS?] > E275[EXEMPLAR_VALUE_UNKNOWN] > E276[EXEMPLAR_VALUE_UNKNOWN] > E277[EXEMPLAR_VALUE_UNKNOWN] > E278[CARD=ZIEL?] > E279[CARD=BEREIT?] > E280[EXEMPLAR_VALUE_UNKNOWN]	Trage an der Station „ungelöster f83r-Zwischenposten zwischen Randstapel und Hauptpaar“ die exemplarisch vorgegebene Arbeitsdauer ein; der Wert gilt nur in B3. Prüfe an der Station „ungelöster f83r-Zwischenposten zwischen Randstapel und Hauptpaar“ die im Exemplar bezeichnete Freigabebedingung und öffne erst dann den lokalen Bedienposten. Setze an der Station „ungelöster f83r-Zwischenposten zwischen Randstapel und Hauptpaar“ den im Exemplar bezeichneten lokalen Platz oder Auffangposten als TARGET; keine entfernte Station wird adressiert. Halte ACTIVE, TARGET und Material dieses Zwischenpostens von Randstapel und Hauptpaar getrennt. Trage an der Station „ungelöster f83r-Zwischenposten zwischen Randstapel und Hauptpaar“ die exemplarisch vorgegebene örtliche Füllhöhe ein; der Wert gilt nur in B3. Schließe den örtlichen Formularposten, ohne eine unsichtbare Verbindung zu ergänzen. Kopiere den Exemplarwert in einen Quarantäneposten, ohne ihn einer Bildstation zuzuweisen. Halte ACTIVE, TARGET und Material dieses Zwischenpostens von Randstapel und Hauptpaar getrennt. Setze an der Station „ungelöster f83r-Zwischenposten zwischen Randstapel und Hauptpaar“ den im Exemplar bezeichneten lokalen Platz oder Auffangposten als TARGET; keine entfernte Station wird adressiert. Prüfe an der Station „ungelöster f83r-Zwischenposten zwischen Randstapel und Hauptpaar“ die im Exemplar bezeichnete Freigabebedingung und öffne erst dann den lokalen Bedienposten. Kopiere den Exemplarwert in einen Quarantäneposten, ohne ihn einer Bildstation zuzuweisen.	Fortschreibe Buchung `B3-S021` beim Besitzerposten „ungelösten f83r-Zwischenposten zwischen Randstapel und Hauptpaar“: trage den Masterwert `B3-S021:PARAMETER_ASSIGN_01` als örtliches Stationsmaß oder Dauer ein; prüfe den im Master bezeichneten Freigabezustand `B3-S021:STATE_GATE_01` und markiere erst danach den Posten bereit; setze den lokalen Zielslot `B3:T010` aus `B3-S021:TARGET_ASSIGN_01`; trage den Masterwert `B3-S021:PARAMETER_ASSIGN_02` als örtliches Stationsmaß oder Dauer ein; setze den lokalen Zielslot `B3:T010` aus `B3-S021:TARGET_ASSIGN_02`; prüfe den im Master bezeichneten Freigabezustand `B3-S021:STATE_GATE_02` und markiere erst danach den Posten bereit. Endstand nur in B3: ACTIVE `B3:I001`, TARGET `B3:T010`, PREVIOUS `B3:I002`.	MEDICAL_RIVAL: ausgelassene Fortsetzung einer Randbehandlung oder Beginn der Hauptpaaranwendung.	FORMAL_RIVAL: freier Text-/Exemplarbereich ohne rekonstruierbaren Bildbesitzer.	3	mehrere formale Expansionen; Aussage überschreitet physische Linie; mindestens ein Besitzer ungelöst	YES:f83r.14→f83r.15; CLAUSE_CONTINUES_ACROSS_PHYSICAL_LINES	LOCAL_OWNER_ONLY;NO_GLOBAL_DIRECTION	Zwischen Randstapel und Hauptpaar fehlt eine Kante; jede Fortsetzung braucht einen neuen Exemplaranker.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
B3-S022	B3	f83r	F094	1	281	F094=UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	KEEP_UNRESOLVED_OWNER[F094:UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED]	TYPED_EXEMPLAR_ENTRY	OWNER[F094=UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] || E281[EXEMPLAR_VALUE_UNKNOWN]	Halte ACTIVE, TARGET und Material dieses Zwischenpostens von Randstapel und Hauptpaar getrennt.	Fortschreibe Buchung `B3-S022` beim Besitzerposten „ungelösten f83r-Zwischenposten zwischen Randstapel und Hauptpaar“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B3-S022` aus dem Master; buche ihn recordlokal als ACTIVE `B3:I001` und gegebenenfalls Ziel `B3:T010`. Endstand nur in B3: ACTIVE `B3:I001`, TARGET `B3:T010`, PREVIOUS `B3:I002`.	MEDICAL_RIVAL: ausgelassene Fortsetzung einer Randbehandlung oder Beginn der Hauptpaaranwendung.	FORMAL_RIVAL: freier Text-/Exemplarbereich ohne rekonstruierbaren Bildbesitzer.	3	vollständiger Quellenwert exemplar-only; mindestens ein Besitzer ungelöst	NO:f83r.15	LOCAL_OWNER_ONLY;NO_GLOBAL_DIRECTION	Zwischen Randstapel und Hauptpaar fehlt eine Kante; jede Fortsetzung braucht einen neuen Exemplaranker.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
B3-S023	B3	f83r	F095	1	282	F095=UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	KEEP_UNRESOLVED_OWNER[F095:UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED]	LOCAL_TERMINAL_OR_CLOSURE_ENTRY	OWNER[F095=UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] || E282[CARD=ABLASSEN?]	Entleere nur den örtlichen Gefäß- oder Tuchposten der Station „ungelöster f83r-Zwischenposten zwischen Randstapel und Hauptpaar“ in einen unbebilderten Sammelbehälter und schließe das Feld; bestimme keine Folgestation.	Fortschreibe Buchung `B3-S023` beim Besitzerposten „ungelösten f83r-Zwischenposten zwischen Randstapel und Hauptpaar“: schließe den lokalen End-/Ablassposten `B3-S023:TERMINAL_DRAIN_01` ab; vererbe keinen Weiterfluss. Endstand nur in B3: ACTIVE `B3:I001`, TARGET `B3:T010`, PREVIOUS `B3:I002`.	MEDICAL_RIVAL: ausgelassene Fortsetzung einer Randbehandlung oder Beginn der Hauptpaaranwendung.	FORMAL_RIVAL: freier Text-/Exemplarbereich ohne rekonstruierbaren Bildbesitzer.	1	formaler Kanal eindeutig; mindestens ein Besitzer ungelöst	NO:f83r.15	LOCAL_OWNER_ONLY;NO_GLOBAL_DIRECTION	Zwischen Randstapel und Hauptpaar fehlt eine Kante; jede Fortsetzung braucht einen neuen Exemplaranker.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
B3-S024	B3	f83r	F096	1	283	F096=UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	KEEP_UNRESOLVED_OWNER[F096:UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED]	TYPED_EXEMPLAR_ENTRY	OWNER[F096=UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] || E283[EXEMPLAR_VALUE_UNKNOWN]	Schließe den örtlichen Formularposten, ohne eine unsichtbare Verbindung zu ergänzen.	Fortschreibe Buchung `B3-S024` beim Besitzerposten „ungelösten f83r-Zwischenposten zwischen Randstapel und Hauptpaar“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B3-S024` aus dem Master; buche ihn recordlokal als ACTIVE `B3:I003` und gegebenenfalls Ziel `B3:T011`. Endstand nur in B3: ACTIVE `B3:I003`, TARGET `B3:T011`, PREVIOUS `B3:I001`.	MEDICAL_RIVAL: ausgelassene Fortsetzung einer Randbehandlung oder Beginn der Hauptpaaranwendung.	FORMAL_RIVAL: freier Text-/Exemplarbereich ohne rekonstruierbaren Bildbesitzer.	3	vollständiger Quellenwert exemplar-only; mindestens ein Besitzer ungelöst	NO:f83r.16	LOCAL_OWNER_ONLY;NO_GLOBAL_DIRECTION	Zwischen Randstapel und Hauptpaar fehlt eine Kante; jede Fortsetzung braucht einen neuen Exemplaranker.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
B3-S025	B3	f83r	F097	1	284	F097=UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	KEEP_UNRESOLVED_OWNER[F097:UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED]	TYPED_EXEMPLAR_ENTRY	OWNER[F097=UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] || E284[EXEMPLAR_VALUE_UNKNOWN]	Kopiere den Exemplarwert in einen Quarantäneposten, ohne ihn einer Bildstation zuzuweisen.	Fortschreibe Buchung `B3-S025` beim Besitzerposten „ungelösten f83r-Zwischenposten zwischen Randstapel und Hauptpaar“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B3-S025` aus dem Master; buche ihn recordlokal als ACTIVE `B3:I003` und gegebenenfalls Ziel `B3:T011`. Endstand nur in B3: ACTIVE `B3:I003`, TARGET `B3:T011`, PREVIOUS `B3:I001`.	MEDICAL_RIVAL: ausgelassene Fortsetzung einer Randbehandlung oder Beginn der Hauptpaaranwendung.	FORMAL_RIVAL: freier Text-/Exemplarbereich ohne rekonstruierbaren Bildbesitzer.	3	vollständiger Quellenwert exemplar-only; mindestens ein Besitzer ungelöst	NO:f83r.16	LOCAL_OWNER_ONLY;NO_GLOBAL_DIRECTION	Zwischen Randstapel und Hauptpaar fehlt eine Kante; jede Fortsetzung braucht einen neuen Exemplaranker.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
B3-S026	B3	f83r	F098|F099	7	285|286|287|288|289|290|291	F098=UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED > F099=DIRECT_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR	KEEP_UNRESOLVED_OWNER[F098:UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] -> BREAK_VISIBLE_GAP -> SET_DIRECT_OWNER[F099:DIRECT_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR]	LOCAL_STATE_RELEASE_ENTRY	OWNER[F098=UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED > F099=DIRECT_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR] || E285[EXEMPLAR_VALUE_UNKNOWN] > E286[EXEMPLAR_VALUE_UNKNOWN] > E287[EXEMPLAR_VALUE_UNKNOWN] > E288[EXEMPLAR_VALUE_UNKNOWN] > E289[CARD=BEREIT?] > E290[EXEMPLAR_VALUE_UNKNOWN] > E291[EXEMPLAR_VALUE_UNKNOWN]	Halte ACTIVE, TARGET und Material dieses Zwischenpostens von Randstapel und Hauptpaar getrennt. Notiere die ungelöste Besitzerfrage und setze jede physische Übergabe aus. Schließe den örtlichen Formularposten, ohne eine unsichtbare Verbindung zu ergänzen. Kopiere den Exemplarwert in einen Quarantäneposten, ohne ihn einer Bildstation zuzuweisen. Prüfe an der Station „ungelöster f83r-Zwischenposten zwischen Randstapel und Hauptpaar“ die im Exemplar bezeichnete Freigabebedingung und öffne erst dann den lokalen Bedienposten. Notiere die ungelöste Besitzerfrage und setze jede physische Übergabe aus. Vergleiche die Zustände beider Seiten des sichtbaren Bogens, ohne Quelle und Senke zu bestimmen.	Fortschreibe Buchung `B3-S026` beim Besitzerposten „ungelösten f83r-Zwischenposten zwischen Randstapel und Hauptpaar“ sowie nach lokalem Reset beim Besitzerposten „unteren f83r-Paarstation am ungerichteten Bogen“: prüfe den im Master bezeichneten Freigabezustand `B3-S026:STATE_GATE_01` und markiere erst danach den Posten bereit. Endstand nur in B3: ACTIVE `B3:I003`, TARGET `B3:T012`, PREVIOUS `B3:I001`.	MEDICAL_RIVAL: ausgelassene Fortsetzung einer Randbehandlung oder Beginn der Hauptpaaranwendung | paarige therapeutische Bade- oder Übertragungsdarstellung.	FORMAL_RIVAL: freier Text-/Exemplarbereich ohne rekonstruierbaren Bildbesitzer | zwei Figuren unter Regenbogen- oder Himmelsband.	4	mehrere formale Expansionen; Aussage überschreitet physische Linie; mindestens ein Besitzer ungelöst; sichtbare Lücke erzwingt Ownerwechsel innerhalb der Aussage	YES:f83r.16→f83r.20; CLAUSE_CONTINUES_ACROSS_PHYSICAL_LINES	BREAK_ENFORCED	Die Aussage kreuzt zwei sichtbare Besitzer; sie ist nur als zweigliedrige Klausel mit explizitem Reset ausführbar. Zwischen Randstapel und Hauptpaar fehlt eine Kante; jede Fortsetzung braucht einen neuen Exemplaranker. Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
B3-S027	B3	f83r	F100	1	292	F100=INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR	INHERIT_OWNER[F100:INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR]	TYPED_EXEMPLAR_ENTRY	OWNER[F100=INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR] || E292[EXEMPLAR_VALUE_UNKNOWN]	Reinige beide Figurenplätze des Hauptpaars als gleichrangige lokale Posten.	Fortschreibe Buchung `B3-S027` beim Besitzerposten „unteren f83r-Paarstation am ungerichteten Bogen“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B3-S027` aus dem Master; buche ihn recordlokal als ACTIVE `B3:I003` und gegebenenfalls Ziel `B3:T012`. Endstand nur in B3: ACTIVE `B3:I003`, TARGET `B3:T012`, PREVIOUS `B3:I001`.	MEDICAL_RIVAL: paarige therapeutische Bade- oder Übertragungsdarstellung.	FORMAL_RIVAL: zwei Figuren unter Regenbogen- oder Himmelsband.	2	vollständiger Quellenwert exemplar-only	NO:f83r.20	LOCAL_OWNER_ONLY;NO_GLOBAL_DIRECTION	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
