event_serial	page	locus	record_unit_id	field_id	statement_id	event_ordinal_in_field	joint_tuple_id	surface_display_only	formal_formula_opaque	terminal_status	parse_status	selected_exact_mnemonic	strict_formal_prompt	event_template	literal_exact_card_formal_exemplar_layer	local_owner_status	local_visible_or_inherited_owner	owner_gloss_not_translation	incoming_contact_and_reset	concrete_german_operational_default	operational_register_effect	source_class	operational_default_confidence	strongest_medical_rival	strongest_iconographic_or_formal_rival	contact_direction_constraint	hardest_contradiction	semantic_ceiling
111	f81v	f81v.2	B1	F022	B1-S002	10	1496a731803a9f48d2e1	rol	OPAQUE_PAYLOAD	NONCLOSE	UNPARSED_EXEMPLAR	UNKNOWN	NONE	EXEMPLAR_ONLY	E111:[TUPLE:1496a731803a9f48d2e1;SURFACE_DISPLAY_ONLY:rol;FORMULA:OPAQUE_PAYLOAD;CARD:UNKNOWN;PROMPT:NONE;TEMPLATE:EXEMPLAR_ONLY;FROZEN_V72_SEGMENT:EXEMPLAR_VALUE_UNKNOWN;TERMINAL:NONCLOSE]	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	gemeinsames zweireihiges f81v-Becken-/Figurenfeld	WITHIN_FIELD_SAME_OWNER	Markiere den eben gereinigten Platz als frei, ohne daraus eine Reihenfolge der Figuren abzuleiten.	EXECUTE_OCCURRENCE_EXEMPLAR_DEFAULT;NO_CARD_VALUE_INFERRED	OCCURRENCE_EXEMPLAR_ONLY	0.29	MEDICAL_RIVAL: gemeinsames therapeutisches Bad mit patienten- oder indikationsbezogenen Plätzen.	FORMAL_RIVAL: allegorisches Kollektivbild oder geordnete Figurentafel ohne ausführbare Badhandlung.	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	ungefähr sechzehn Figuren liegen innerhalb einer gemeinsamen grünen Umgrenzung; zwei unabhängige Reihen oder ein rein allegorisches Feld. Der konkrete Arbeitsgang bleibt ein Exemplarwert und keine Kartenbedeutung.	CREATIVE_LOCAL_STATION_DEFAULT_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_TRANSLATION
112	f81v	f81v.2	B1	F022	B1-S002	11	0f18de177ed7c878bf95	dl	LINK	NONCLOSE	UNPARSED_EXEMPLAR	UNKNOWN	NONE	EXEMPLAR_ONLY	E112:[TUPLE:0f18de177ed7c878bf95;SURFACE_DISPLAY_ONLY:dl;FORMULA:LINK;CARD:UNKNOWN;PROMPT:NONE;TEMPLATE:EXEMPLAR_ONLY;FROZEN_V72_SEGMENT:EXEMPLAR_VALUE_UNKNOWN;TERMINAL:NONCLOSE]	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	gemeinsames zweireihiges f81v-Becken-/Figurenfeld	WITHIN_FIELD_SAME_OWNER	Erneuere die am Platz verbrauchte Wassermenge aus einem unbebilderten Vorrat.	EXECUTE_OCCURRENCE_EXEMPLAR_DEFAULT;NO_CARD_VALUE_INFERRED	OCCURRENCE_EXEMPLAR_ONLY	0.29	MEDICAL_RIVAL: gemeinsames therapeutisches Bad mit patienten- oder indikationsbezogenen Plätzen.	FORMAL_RIVAL: allegorisches Kollektivbild oder geordnete Figurentafel ohne ausführbare Badhandlung.	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	ungefähr sechzehn Figuren liegen innerhalb einer gemeinsamen grünen Umgrenzung; zwei unabhängige Reihen oder ein rein allegorisches Feld. Der konkrete Arbeitsgang bleibt ein Exemplarwert und keine Kartenbedeutung.	CREATIVE_LOCAL_STATION_DEFAULT_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_TRANSLATION
113	f81v	f81v.7	B1	F023	B1-S002	1	dec401773c1f0347793d	olor	OPAQUE_PAYLOAD	NONCLOSE	UNIQUE_EXACT	VORIGES?	NONE	SELECT_PREVIOUS	E113:[TUPLE:dec401773c1f0347793d;SURFACE_DISPLAY_ONLY:olor;FORMULA:OPAQUE_PAYLOAD;CARD:VORIGES?;PROMPT:NONE;TEMPLATE:SELECT_PREVIOUS;FROZEN_V72_SEGMENT:CARD=VORIGES?;TERMINAL:NONCLOSE]	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	gemeinsames zweireihiges f81v-Becken-/Figurenfeld	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	Rufe ausschließlich den unmittelbar vorigen Posten desselben B1-Records auf; übernimm nichts aus einer anderen Bildstation oder einem anderen Record.	ACTIVE_LEDGER:=PREVIOUS_WITHIN_SAME_RECORD_ONLY	FROZEN_EXACT_CARD_MNEMONIC_PLUS_CREATIVE_OPERAND	0.41	MEDICAL_RIVAL: gemeinsames therapeutisches Bad mit patienten- oder indikationsbezogenen Plätzen.	FORMAL_RIVAL: allegorisches Kollektivbild oder geordnete Figurentafel ohne ausführbare Badhandlung.	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	ungefähr sechzehn Figuren liegen innerhalb einer gemeinsamen grünen Umgrenzung; zwei unabhängige Reihen oder ein rein allegorisches Feld. Der konkrete Arbeitsgang bleibt ein Exemplarwert und keine Kartenbedeutung.	CREATIVE_LOCAL_STATION_DEFAULT_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_TRANSLATION
114	f81v	f81v.7	B1	F023	B1-S002	2	dcda95c81a5460feb191	ol	FRAME_O(LINK)	NONCLOSE	UNIQUE_FORMAL_ONLY	UNKNOWN	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN	LINK_ACTIVE	E114:[TUPLE:dcda95c81a5460feb191;SURFACE_DISPLAY_ONLY:ol;FORMULA:FRAME_O(LINK);CARD:UNKNOWN;PROMPT:AKTIVEN_ARBEITSSTAND_VERKNÜPFEN;TEMPLATE:LINK_ACTIVE;FROZEN_V72_SEGMENT:FORMAL=AKTIVEN_ARBEITSSTAND_VERKNÜPFEN;TERMINAL:NONCLOSE]	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	gemeinsames zweireihiges f81v-Becken-/Figurenfeld	WITHIN_FIELD_SAME_OWNER	Markiere den aktuellen B1-Arbeitszettel als zur Station „gemeinsames zweireihiges f81v-Becken-/Figurenfeld“ gehörig; ergänze dadurch keine physische Leitung.	ACTIVE_LEDGER:=LINK(ACTIVE_LEDGER,LOCAL_OWNER);NO_PHYSICAL_EDGE_CREATED	FROZEN_FORMAL_CONTROL_PLUS_CREATIVE_OPERAND	0.41	MEDICAL_RIVAL: gemeinsames therapeutisches Bad mit patienten- oder indikationsbezogenen Plätzen.	FORMAL_RIVAL: allegorisches Kollektivbild oder geordnete Figurentafel ohne ausführbare Badhandlung.	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	ungefähr sechzehn Figuren liegen innerhalb einer gemeinsamen grünen Umgrenzung; zwei unabhängige Reihen oder ein rein allegorisches Feld. Der konkrete Arbeitsgang bleibt ein Exemplarwert und keine Kartenbedeutung.	CREATIVE_LOCAL_STATION_DEFAULT_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_TRANSLATION
115	f81v	f81v.7	B1	F023	B1-S002	3	4eab1841ed655c20a348	sheckhal	OPAQUE_PAYLOAD + <ARG_AL>	NONCLOSE	UNPARSED_EXEMPLAR	UNKNOWN	NONE	EXEMPLAR_ONLY	E115:[TUPLE:4eab1841ed655c20a348;SURFACE_DISPLAY_ONLY:sheckhal;FORMULA:OPAQUE_PAYLOAD + <ARG_AL>;CARD:UNKNOWN;PROMPT:NONE;TEMPLATE:EXEMPLAR_ONLY;FROZEN_V72_SEGMENT:EXEMPLAR_VALUE_UNKNOWN;TERMINAL:NONCLOSE]	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	gemeinsames zweireihiges f81v-Becken-/Figurenfeld	WITHIN_FIELD_SAME_OWNER	Weise den nächsten freien Badeplatz innerhalb derselben Umgrenzung zu.	EXECUTE_OCCURRENCE_EXEMPLAR_DEFAULT;NO_CARD_VALUE_INFERRED	OCCURRENCE_EXEMPLAR_ONLY	0.29	MEDICAL_RIVAL: gemeinsames therapeutisches Bad mit patienten- oder indikationsbezogenen Plätzen.	FORMAL_RIVAL: allegorisches Kollektivbild oder geordnete Figurentafel ohne ausführbare Badhandlung.	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	ungefähr sechzehn Figuren liegen innerhalb einer gemeinsamen grünen Umgrenzung; zwei unabhängige Reihen oder ein rein allegorisches Feld. Der konkrete Arbeitsgang bleibt ein Exemplarwert und keine Kartenbedeutung.	CREATIVE_LOCAL_STATION_DEFAULT_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_TRANSLATION
116	f81v	f81v.7	B1	F023	B1-S002	4	2f1c5e56e8f0ff459065	daiin	OPAQUE_PAYLOAD	NONCLOSE	UNIQUE_CONVERGENT_CHANNELS	MASS?	VORGABEPARAMETER?	PARAMETER_ASSIGN	E116:[TUPLE:2f1c5e56e8f0ff459065;SURFACE_DISPLAY_ONLY:daiin;FORMULA:OPAQUE_PAYLOAD;CARD:MASS?;PROMPT:VORGABEPARAMETER?;TEMPLATE:PARAMETER_ASSIGN;FROZEN_V72_SEGMENT:CARD=MASS?|FORMAL=VORGABEPARAMETER?;TERMINAL:NONCLOSE]	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	gemeinsames zweireihiges f81v-Becken-/Figurenfeld	WITHIN_FIELD_SAME_OWNER	Trage an der Station „gemeinsames zweireihiges f81v-Becken-/Figurenfeld“ die exemplarisch vorgegebene Chargen- oder Platzmaß ein; der Wert gilt nur in B1.	MEASURE:=EXEMPLAR_VALUE	FROZEN_CARD_AND_FORMAL_CONTROL_PLUS_CREATIVE_OPERAND	0.41	MEDICAL_RIVAL: gemeinsames therapeutisches Bad mit patienten- oder indikationsbezogenen Plätzen.	FORMAL_RIVAL: allegorisches Kollektivbild oder geordnete Figurentafel ohne ausführbare Badhandlung.	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	ungefähr sechzehn Figuren liegen innerhalb einer gemeinsamen grünen Umgrenzung; zwei unabhängige Reihen oder ein rein allegorisches Feld. Der konkrete Arbeitsgang bleibt ein Exemplarwert und keine Kartenbedeutung.	CREATIVE_LOCAL_STATION_DEFAULT_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_TRANSLATION
117	f81v	f81v.7	B1	F023	B1-S002	5	93f69c38fdedee1598e9	qokeedal	OPAQUE_PAYLOAD + <ARG_AL>	NONCLOSE	UNPARSED_EXEMPLAR	UNKNOWN	NONE	EXEMPLAR_ONLY	E117:[TUPLE:93f69c38fdedee1598e9;SURFACE_DISPLAY_ONLY:qokeedal;FORMULA:OPAQUE_PAYLOAD + <ARG_AL>;CARD:UNKNOWN;PROMPT:NONE;TEMPLATE:EXEMPLAR_ONLY;FROZEN_V72_SEGMENT:EXEMPLAR_VALUE_UNKNOWN;TERMINAL:NONCLOSE]	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	gemeinsames zweireihiges f81v-Becken-/Figurenfeld	WITHIN_FIELD_SAME_OWNER	Markiere den eben gereinigten Platz als frei, ohne daraus eine Reihenfolge der Figuren abzuleiten.	EXECUTE_OCCURRENCE_EXEMPLAR_DEFAULT;NO_CARD_VALUE_INFERRED	OCCURRENCE_EXEMPLAR_ONLY	0.29	MEDICAL_RIVAL: gemeinsames therapeutisches Bad mit patienten- oder indikationsbezogenen Plätzen.	FORMAL_RIVAL: allegorisches Kollektivbild oder geordnete Figurentafel ohne ausführbare Badhandlung.	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	ungefähr sechzehn Figuren liegen innerhalb einer gemeinsamen grünen Umgrenzung; zwei unabhängige Reihen oder ein rein allegorisches Feld. Der konkrete Arbeitsgang bleibt ein Exemplarwert und keine Kartenbedeutung.	CREATIVE_LOCAL_STATION_DEFAULT_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_TRANSLATION
118	f81v	f81v.7	B1	F023	B1-S002	6	2f1c5e56e8f0ff459065	daiin	OPAQUE_PAYLOAD	NONCLOSE	UNIQUE_CONVERGENT_CHANNELS	MASS?	VORGABEPARAMETER?	PARAMETER_ASSIGN	E118:[TUPLE:2f1c5e56e8f0ff459065;SURFACE_DISPLAY_ONLY:daiin;FORMULA:OPAQUE_PAYLOAD;CARD:MASS?;PROMPT:VORGABEPARAMETER?;TEMPLATE:PARAMETER_ASSIGN;FROZEN_V72_SEGMENT:CARD=MASS?|FORMAL=VORGABEPARAMETER?;TERMINAL:NONCLOSE]	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	gemeinsames zweireihiges f81v-Becken-/Figurenfeld	WITHIN_FIELD_SAME_OWNER	Trage an der Station „gemeinsames zweireihiges f81v-Becken-/Figurenfeld“ die exemplarisch vorgegebene örtliche Füllhöhe ein; der Wert gilt nur in B1.	MEASURE:=EXEMPLAR_VALUE	FROZEN_CARD_AND_FORMAL_CONTROL_PLUS_CREATIVE_OPERAND	0.41	MEDICAL_RIVAL: gemeinsames therapeutisches Bad mit patienten- oder indikationsbezogenen Plätzen.	FORMAL_RIVAL: allegorisches Kollektivbild oder geordnete Figurentafel ohne ausführbare Badhandlung.	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	ungefähr sechzehn Figuren liegen innerhalb einer gemeinsamen grünen Umgrenzung; zwei unabhängige Reihen oder ein rein allegorisches Feld. Der konkrete Arbeitsgang bleibt ein Exemplarwert und keine Kartenbedeutung.	CREATIVE_LOCAL_STATION_DEFAULT_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_TRANSLATION
119	f81v	f81v.7	B1	F023	B1-S002	7	2cc8bb3c2af19607888f	chckhy	OPAQUE_PAYLOAD	NONCLOSE	UNPARSED_EXEMPLAR	UNKNOWN	NONE	EXEMPLAR_ONLY	E119:[TUPLE:2cc8bb3c2af19607888f;SURFACE_DISPLAY_ONLY:chckhy;FORMULA:OPAQUE_PAYLOAD;CARD:UNKNOWN;PROMPT:NONE;TEMPLATE:EXEMPLAR_ONLY;FROZEN_V72_SEGMENT:EXEMPLAR_VALUE_UNKNOWN;TERMINAL:NONCLOSE]	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	gemeinsames zweireihiges f81v-Becken-/Figurenfeld	WITHIN_FIELD_SAME_OWNER	Zähle die belegten Plätze in beiden Figurenreihen und trage die Summe in diesen Feldposten ein.	EXECUTE_OCCURRENCE_EXEMPLAR_DEFAULT;NO_CARD_VALUE_INFERRED	OCCURRENCE_EXEMPLAR_ONLY	0.29	MEDICAL_RIVAL: gemeinsames therapeutisches Bad mit patienten- oder indikationsbezogenen Plätzen.	FORMAL_RIVAL: allegorisches Kollektivbild oder geordnete Figurentafel ohne ausführbare Badhandlung.	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	ungefähr sechzehn Figuren liegen innerhalb einer gemeinsamen grünen Umgrenzung; zwei unabhängige Reihen oder ein rein allegorisches Feld. Der konkrete Arbeitsgang bleibt ein Exemplarwert und keine Kartenbedeutung.	CREATIVE_LOCAL_STATION_DEFAULT_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_TRANSLATION
120	f81v	f81v.7	B1	F023	B1-S002	8	259b2b3b0bf859882e2c	schedy	CLOSE(OPAQUE_PAYLOAD)	TERMINAL	UNPARSED_EXEMPLAR	UNKNOWN	NONE	EXEMPLAR_ONLY	E120:[TUPLE:259b2b3b0bf859882e2c;SURFACE_DISPLAY_ONLY:schedy;FORMULA:CLOSE(OPAQUE_PAYLOAD);CARD:UNKNOWN;PROMPT:NONE;TEMPLATE:EXEMPLAR_ONLY;FROZEN_V72_SEGMENT:EXEMPLAR_VALUE_UNKNOWN;TERMINAL:TERMINAL]	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	gemeinsames zweireihiges f81v-Becken-/Figurenfeld	WITHIN_FIELD_SAME_OWNER	Prüfe den gemeinsamen Wasserstand an der grünen Einfassung und markiere den örtlichen Sollstrich.	EXECUTE_OCCURRENCE_EXEMPLAR_DEFAULT;NO_CARD_VALUE_INFERRED;FORMAL_CLOSE_ONLY	OCCURRENCE_EXEMPLAR_ONLY	0.29	MEDICAL_RIVAL: gemeinsames therapeutisches Bad mit patienten- oder indikationsbezogenen Plätzen.	FORMAL_RIVAL: allegorisches Kollektivbild oder geordnete Figurentafel ohne ausführbare Badhandlung.	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	ungefähr sechzehn Figuren liegen innerhalb einer gemeinsamen grünen Umgrenzung; zwei unabhängige Reihen oder ein rein allegorisches Feld. Der konkrete Arbeitsgang bleibt ein Exemplarwert und keine Kartenbedeutung.	CREATIVE_LOCAL_STATION_DEFAULT_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_TRANSLATION
121	f81v	f81v.7	B1	F024	B1-S003	1	dcda95c81a5460feb191	qol	FRAME_O(LINK)	NONCLOSE	UNIQUE_FORMAL_ONLY	UNKNOWN	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN	LINK_ACTIVE	E121:[TUPLE:dcda95c81a5460feb191;SURFACE_DISPLAY_ONLY:qol;FORMULA:FRAME_O(LINK);CARD:UNKNOWN;PROMPT:AKTIVEN_ARBEITSSTAND_VERKNÜPFEN;TEMPLATE:LINK_ACTIVE;FROZEN_V72_SEGMENT:FORMAL=AKTIVEN_ARBEITSSTAND_VERKNÜPFEN;TERMINAL:NONCLOSE]	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	gemeinsames zweireihiges f81v-Becken-/Figurenfeld	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	Markiere den aktuellen B1-Arbeitszettel als zur Station „gemeinsames zweireihiges f81v-Becken-/Figurenfeld“ gehörig; ergänze dadurch keine physische Leitung.	ACTIVE_LEDGER:=LINK(ACTIVE_LEDGER,LOCAL_OWNER);NO_PHYSICAL_EDGE_CREATED	FROZEN_FORMAL_CONTROL_PLUS_CREATIVE_OPERAND	0.41	MEDICAL_RIVAL: gemeinsames therapeutisches Bad mit patienten- oder indikationsbezogenen Plätzen.	FORMAL_RIVAL: allegorisches Kollektivbild oder geordnete Figurentafel ohne ausführbare Badhandlung.	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	ungefähr sechzehn Figuren liegen innerhalb einer gemeinsamen grünen Umgrenzung; zwei unabhängige Reihen oder ein rein allegorisches Feld. Der konkrete Arbeitsgang bleibt ein Exemplarwert und keine Kartenbedeutung.	CREATIVE_LOCAL_STATION_DEFAULT_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_TRANSLATION
122	f81v	f81v.17	B1	F025	B1-S003	1	54e32e9c1414b20640e9	sshkchdy	CLOSE(OPAQUE_PAYLOAD)	TERMINAL	UNPARSED_EXEMPLAR	UNKNOWN	NONE	EXEMPLAR_ONLY	E122:[TUPLE:54e32e9c1414b20640e9;SURFACE_DISPLAY_ONLY:sshkchdy;FORMULA:CLOSE(OPAQUE_PAYLOAD);CARD:UNKNOWN;PROMPT:NONE;TEMPLATE:EXEMPLAR_ONLY;FROZEN_V72_SEGMENT:EXEMPLAR_VALUE_UNKNOWN;TERMINAL:TERMINAL]	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	gemeinsames zweireihiges f81v-Becken-/Figurenfeld	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	Lege für den bezeichneten Platz ein sauberes Tuch und ein Arbeitsgefäß bereit.	EXECUTE_OCCURRENCE_EXEMPLAR_DEFAULT;NO_CARD_VALUE_INFERRED;FORMAL_CLOSE_ONLY	OCCURRENCE_EXEMPLAR_ONLY	0.29	MEDICAL_RIVAL: gemeinsames therapeutisches Bad mit patienten- oder indikationsbezogenen Plätzen.	FORMAL_RIVAL: allegorisches Kollektivbild oder geordnete Figurentafel ohne ausführbare Badhandlung.	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	ungefähr sechzehn Figuren liegen innerhalb einer gemeinsamen grünen Umgrenzung; zwei unabhängige Reihen oder ein rein allegorisches Feld. Der konkrete Arbeitsgang bleibt ein Exemplarwert und keine Kartenbedeutung.	CREATIVE_LOCAL_STATION_DEFAULT_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_TRANSLATION
123	f81v	f81v.17	B1	F026	B1-S004	1	6f7ff8287eddf4da9fdb	chedy	VARIANT_D(OPAQUE_PAYLOAD)	NONCLOSE	UNPARSED_EXEMPLAR	UNKNOWN	NONE	EXEMPLAR_ONLY	E123:[TUPLE:6f7ff8287eddf4da9fdb;SURFACE_DISPLAY_ONLY:chedy;FORMULA:VARIANT_D(OPAQUE_PAYLOAD);CARD:UNKNOWN;PROMPT:NONE;TEMPLATE:EXEMPLAR_ONLY;FROZEN_V72_SEGMENT:EXEMPLAR_VALUE_UNKNOWN;TERMINAL:NONCLOSE]	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	gemeinsames zweireihiges f81v-Becken-/Figurenfeld	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	Markiere den eben gereinigten Platz als frei, ohne daraus eine Reihenfolge der Figuren abzuleiten.	EXECUTE_OCCURRENCE_EXEMPLAR_DEFAULT;NO_CARD_VALUE_INFERRED	OCCURRENCE_EXEMPLAR_ONLY	0.29	MEDICAL_RIVAL: gemeinsames therapeutisches Bad mit patienten- oder indikationsbezogenen Plätzen.	FORMAL_RIVAL: allegorisches Kollektivbild oder geordnete Figurentafel ohne ausführbare Badhandlung.	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	ungefähr sechzehn Figuren liegen innerhalb einer gemeinsamen grünen Umgrenzung; zwei unabhängige Reihen oder ein rein allegorisches Feld. Der konkrete Arbeitsgang bleibt ein Exemplarwert und keine Kartenbedeutung.	CREATIVE_LOCAL_STATION_DEFAULT_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_TRANSLATION
124	f81v	f81v.17	B1	F026	B1-S004	2	dcda95c81a5460feb191	ol	FRAME_O(LINK)	NONCLOSE	UNIQUE_FORMAL_ONLY	UNKNOWN	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN	LINK_ACTIVE	E124:[TUPLE:dcda95c81a5460feb191;SURFACE_DISPLAY_ONLY:ol;FORMULA:FRAME_O(LINK);CARD:UNKNOWN;PROMPT:AKTIVEN_ARBEITSSTAND_VERKNÜPFEN;TEMPLATE:LINK_ACTIVE;FROZEN_V72_SEGMENT:FORMAL=AKTIVEN_ARBEITSSTAND_VERKNÜPFEN;TERMINAL:NONCLOSE]	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	gemeinsames zweireihiges f81v-Becken-/Figurenfeld	WITHIN_FIELD_SAME_OWNER	Markiere den aktuellen B1-Arbeitszettel als zur Station „gemeinsames zweireihiges f81v-Becken-/Figurenfeld“ gehörig; ergänze dadurch keine physische Leitung.	ACTIVE_LEDGER:=LINK(ACTIVE_LEDGER,LOCAL_OWNER);NO_PHYSICAL_EDGE_CREATED	FROZEN_FORMAL_CONTROL_PLUS_CREATIVE_OPERAND	0.41	MEDICAL_RIVAL: gemeinsames therapeutisches Bad mit patienten- oder indikationsbezogenen Plätzen.	FORMAL_RIVAL: allegorisches Kollektivbild oder geordnete Figurentafel ohne ausführbare Badhandlung.	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	ungefähr sechzehn Figuren liegen innerhalb einer gemeinsamen grünen Umgrenzung; zwei unabhängige Reihen oder ein rein allegorisches Feld. Der konkrete Arbeitsgang bleibt ein Exemplarwert und keine Kartenbedeutung.	CREATIVE_LOCAL_STATION_DEFAULT_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_TRANSLATION
125	f81v	f81v.17	B1	F026	B1-S004	3	bc4f1f5c006c74a4d26d	shedy	CLOSE(OPAQUE_PAYLOAD)	TERMINAL	UNPARSED_EXEMPLAR	UNKNOWN	NONE	EXEMPLAR_ONLY	E125:[TUPLE:bc4f1f5c006c74a4d26d;SURFACE_DISPLAY_ONLY:shedy;FORMULA:CLOSE(OPAQUE_PAYLOAD);CARD:UNKNOWN;PROMPT:NONE;TEMPLATE:EXEMPLAR_ONLY;FROZEN_V72_SEGMENT:EXEMPLAR_VALUE_UNKNOWN;TERMINAL:TERMINAL]	INHERITED_VISIBLE	B1_SHARED_TWO_ROW_POOL	gemeinsames zweireihiges f81v-Becken-/Figurenfeld	WITHIN_FIELD_SAME_OWNER	Zähle die belegten Plätze in beiden Figurenreihen und trage die Summe in diesen Feldposten ein.	EXECUTE_OCCURRENCE_EXEMPLAR_DEFAULT;NO_CARD_VALUE_INFERRED;FORMAL_CLOSE_ONLY	OCCURRENCE_EXEMPLAR_ONLY	0.29	MEDICAL_RIVAL: gemeinsames therapeutisches Bad mit patienten- oder indikationsbezogenen Plätzen.	FORMAL_RIVAL: allegorisches Kollektivbild oder geordnete Figurentafel ohne ausführbare Badhandlung.	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	ungefähr sechzehn Figuren liegen innerhalb einer gemeinsamen grünen Umgrenzung; zwei unabhängige Reihen oder ein rein allegorisches Feld. Der konkrete Arbeitsgang bleibt ein Exemplarwert und keine Kartenbedeutung.	CREATIVE_LOCAL_STATION_DEFAULT_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_TRANSLATION
