field_id	record_unit_id	page	locus	statement_id	event_serials	local_image_owner	owner_status	literal_event_sequence	balneological_field_text	v69_template	parse_status	strongest_rival	unsupported_nouns	strongest_contradiction	semantic_ceiling
F092	B3	f83r	f83r.14	B3-S021	270|271|272|273	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	UNRESOLVED	E270=[OWNER:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] > [OPAQUE_CARD:b5fcea1eaed06b2f2291] > [FORMAL:STANDARDSLOT_SETZEN] > [CONTEXT_EXEMPLAR:RECORD_LOCAL_LINK] || E271=[OWNER:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] > [OPAQUE_CARD:e0b630cb1b5df5e7105b] > [CARD:BEREIT?] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] || E272=[OWNER:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] > [OPAQUE_CARD:dd0ecaf5e27d81befffc] > [CARD:ZIEL?] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] || E273=[OWNER:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] > [OPAQUE_CARD:b921a237be883a820352] > [CONTEXT_EXEMPLAR:LOCAL_PARAMETER]	[[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Den aktiven Posten nach der örtlichen Vorschrift bemessen. Den örtlichen Prüfzustand der Charge feststellen. Den aktiven Posten an der örtlich bezeichneten Station führen. Diese aktive Portion.	COMPOSITE_SEQUENCE	AMBIGUOUS	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung. Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung. Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung. Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	Posten|Charge|Station|Portion	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	LOCAL_FIELD_STATION_EXEMPLAR_NOT_TRANSLATION
F093	B3	f83r	f83r.15	B3-S021	274|275|276|277|278|279|280	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	UNRESOLVED	E274=[OWNER:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] > [OPAQUE_CARD:2f1c5e56e8f0ff459065] > [CARD:MASS?] > [CONTEXT_EXEMPLAR:RECORD_LOCAL_LINK] || E275=[OWNER:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] > [OPAQUE_CARD:abb23e5e6936b4147f76] > [CONTEXT_EXEMPLAR:LOCAL_CONDITION_OR_STATE] || E276=[OWNER:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] > [OPAQUE_CARD:cb57b696b815fdef9cb7] > [CONTEXT_EXEMPLAR:LOCAL_CONDITION_OR_STATE] || E277=[OWNER:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] > [OPAQUE_CARD:b921a237be883a820352] > [CONTEXT_EXEMPLAR:LOCAL_PARAMETER] || E278=[OWNER:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] > [OPAQUE_CARD:dd0ecaf5e27d81befffc] > [CARD:ZIEL?] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] || E279=[OWNER:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] > [OPAQUE_CARD:e0b630cb1b5df5e7105b] > [CARD:BEREIT?] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] || E280=[OWNER:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] > [OPAQUE_CARD:2bc2ed2630dbdaaa6b59] > [CONTEXT_EXEMPLAR:LOCAL_ACTION_OR_SOURCE_ARGUMENT] > [CLOSE]	[[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Den aktiven Posten nach der örtlichen Vorschrift bemessen. Für einen Zeitabschnitt. Warmes Wasser. Diese aktive Portion. Den aktiven Posten an der örtlich bezeichneten Station führen. Den örtlichen Prüfzustand der Charge feststellen. Behalte den Rückstand und beende den Schritt.	COMPOSITE_SEQUENCE	AMBIGUOUS	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung. Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung. Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung. Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung. Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung. Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung. Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	Posten|Dauer|Wasser|Wärme/Temperatur|Portion|Station|Charge|Rückstand	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	LOCAL_FIELD_STATION_EXEMPLAR_NOT_TRANSLATION
F094	B3	f83r	f83r.15	B3-S022	281	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	UNRESOLVED	E281=[OWNER:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] > [OPAQUE_CARD:4de12cf322dfb76ded1e] > [CONTEXT_EXEMPLAR:LOCAL_PARAMETER] > [CLOSE]	[[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Mische zu gleichen Teilen und beende den Schritt.	EXEMPLAR_ONLY	UNPARSED	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	Maß/Menge	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	LOCAL_FIELD_STATION_EXEMPLAR_NOT_TRANSLATION
F095	B3	f83r	f83r.15	B3-S023	282	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	UNRESOLVED	E282=[OWNER:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] > [OPAQUE_CARD:de7321bface5628e35d6] > [CARD:ABLASSEN?] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] > [CLOSE]	[[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen.	TERMINAL_DRAIN	UNIQUE	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	Flüssigkeit|Ablassen/Ablauf	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	LOCAL_FIELD_STATION_EXEMPLAR_NOT_TRANSLATION
F096	B3	f83r	f83r.16	B3-S024	283	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	UNRESOLVED	E283=[OWNER:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] > [OPAQUE_CARD:259b2b3b0bf859882e2c] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] > [CLOSE]	[[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt.	EXEMPLAR_ONLY	UNPARSED	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	Gefäß|Lauf|Spülen	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	LOCAL_FIELD_STATION_EXEMPLAR_NOT_TRANSLATION
F097	B3	f83r	f83r.16	B3-S025	284	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	UNRESOLVED	E284=[OWNER:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] > [OPAQUE_CARD:87411f84689b4f93a303] > [CONTEXT_EXEMPLAR:LOCAL_ACTION_OR_SOURCE_ARGUMENT] > [CLOSE]	[[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Erwärme es einmal und beende den Schritt.	EXEMPLAR_ONLY	UNPARSED	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	Wärme/Temperatur	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	LOCAL_FIELD_STATION_EXEMPLAR_NOT_TRANSLATION
F098	B3	f83r	f83r.16	B3-S026	285|286|287|288|289|290	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	UNRESOLVED	E285=[OWNER:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] > [OPAQUE_CARD:342c3f0777337648f4b3] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] || E286=[OWNER:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] > [OPAQUE_CARD:d72f71baff01cd0a0406] > [CONTEXT_EXEMPLAR:LOCAL_ACTION_OR_SOURCE_ARGUMENT] || E287=[OWNER:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] > [OPAQUE_CARD:6f7ff8287eddf4da9fdb] > [CONTEXT_EXEMPLAR:LOCAL_ACTION_OR_SOURCE_ARGUMENT] || E288=[OWNER:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] > [OPAQUE_CARD:1645e612504fcef59ced] > [CONTEXT_EXEMPLAR:LOCAL_PARAMETER] || E289=[OWNER:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] > [OPAQUE_CARD:e0b630cb1b5df5e7105b] > [CARD:BEREIT?] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] || E290=[OWNER:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] > [OPAQUE_CARD:d788d8d72d41b25a3c71] > [CONTEXT_EXEMPLAR:LOCAL_CONDITION_OR_STATE]	[[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Richte die bezeichnete Beckenstation ein. Nach dem Absetzen. Rühre, bis alles gleichmäßig vermischt ist. Gib einen abgemessenen Anteil in das Gefäß. Den örtlichen Prüfzustand der Charge feststellen. Bis der Strom klar wird.	COMPOSITE_SEQUENCE	AMBIGUOUS	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung. Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung. Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung. Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung. Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung. Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	Becken|Anteil|Gefäß|Maß/Menge|Charge|Station|Klarzustand|Strom/Flussrichtung	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	LOCAL_FIELD_STATION_EXEMPLAR_NOT_TRANSLATION
F099	B3	f83r	f83r.20	B3-S026	291	B3_MAIN_ARCH_LINKED_PAIR	DIRECT_VISIBLE	E291=[OWNER:B3_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:3b70942557b3a40e8030] > [CONTEXT_EXEMPLAR:LOCAL_SUBSTANCE_OR_OBJECT] > [CLOSE]	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Lasse die Flüssigkeit sich setzen und beende den Schritt.	EXEMPLAR_ONLY	UNPARSED	Badehaus-technischer Rivale am selben Besitzer: Spülwasser zuführen; keine Vererbung über einen Stationswechsel.	Flüssigkeit	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	LOCAL_FIELD_STATION_EXEMPLAR_NOT_TRANSLATION
F100	B3	f83r	f83r.20	B3-S027	292	B3_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	E292=[OWNER:B3_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:ff178343c18e287ce3b7] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] > [CLOSE]	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Lege ein warmes Tuch auf die bezeichnete äußere Stelle und beende den Schritt.	EXEMPLAR_ONLY	UNPARSED	Badehaus-technischer Rivale am selben Besitzer: Spülwasser zuführen; keine Vererbung über einen Stationswechsel.	Tuch|Station|Haut-/Wundstelle|Wärme/Temperatur	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	LOCAL_FIELD_STATION_EXEMPLAR_NOT_TRANSLATION
F101	B3	f83r	f83r.20	B3-S028	293|294	B3_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	E293=[OWNER:B3_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:0275fbf14e07935b0a45] > [CARD:TEMPERIEREN?] > [CONTEXT_EXEMPLAR:LOCAL_CONDITION_OR_STATE] || E294=[OWNER:B3_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:7db18b2f0fb7ed0fcfd3] > [CARD:SPÜLEN?] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] > [CLOSE]	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Die Charge für den vorgesehenen Gebrauch temperieren. Die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen.	COMPOSITE_SEQUENCE	UNIQUE	Badehaus-technischer Rivale am selben Besitzer: aktive Charge an der Wärmestelle von Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Leitungsweg von Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3; keine Vererbung über einen Stationswechsel.	Charge|Wärme/Temperatur|Waschflotte|Lauf|Station|Spülen	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	LOCAL_FIELD_STATION_EXEMPLAR_NOT_TRANSLATION
F102	B3	f83r	f83r.20	B3-S029	295|296|297	B3_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	E295=[OWNER:B3_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:dcda95c81a5460feb191] > [FORMAL:AKTIVEN_ARBEITSSTAND_VERKNÜPFEN] > [CONTEXT_EXEMPLAR:RECORD_LOCAL_LINK] || E296=[OWNER:B3_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:9247e38d29c79a0d2fa5] > [CONTEXT_EXEMPLAR:LOCAL_ACTION_OR_SOURCE_ARGUMENT] || E297=[OWNER:B3_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:7db18b2f0fb7ed0fcfd3] > [CARD:SPÜLEN?] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] > [CLOSE]	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Den recordlokalen aktiven Posten im Arbeitsgang fortführen. Nach der ersten Spülung. Die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen.	COMPOSITE_SEQUENCE	AMBIGUOUS	Badehaus-technischer Rivale am selben Besitzer: aktive Charge/Rücklauf des Feldes F102; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Leitung bis zum klaren Lauf spülen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Leitungsweg von Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3; keine Vererbung über einen Stationswechsel.	Posten|Spülen|Waschflotte|Lauf|Station	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	LOCAL_FIELD_STATION_EXEMPLAR_NOT_TRANSLATION
F103	B3	f83r	f83r.20	B3-S030	298|299	B3_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	E298=[OWNER:B3_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:276a7c2d74d1143446f4] > [CARD:ANWENDEN?] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] || E299=[OWNER:B3_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:2f1c5e56e8f0ff459065] > [CARD:MASS?] > [CONTEXT_EXEMPLAR:RECORD_LOCAL_LINK]	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Die Waschflotte am bezeichneten Körper- oder Beckenbereich gebrauchen. Den aktiven Posten nach der örtlichen Vorschrift bemessen.	COMPOSITE_SEQUENCE	UNIQUE	Badehaus-technischer Rivale am selben Besitzer: aktive Charge an technischem Stationsziel F103; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Mengenbuch=lokaler Posten; keine Vererbung über einen Stationswechsel.	Waschflotte|Becken|Körperbereich|Posten	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	LOCAL_FIELD_STATION_EXEMPLAR_NOT_TRANSLATION
F104	B3	f83r	f83r.22	B3-S030	300|301	B3_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	E300=[OWNER:B3_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:b154ff779abe5f196c80] > [CONTEXT_EXEMPLAR:LOCAL_CONDITION_OR_STATE] || E301=[OWNER:B3_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:4de12cf322dfb76ded1e] > [CONTEXT_EXEMPLAR:LOCAL_PARAMETER] > [CLOSE]	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Ziehe die klare Flüssigkeit ab. Mische zu gleichen Teilen und beende den Schritt.	EXEMPLAR_ONLY	UNPARSED	Badehaus-technischer Rivale am selben Besitzer: Charge ruhig stehen lassen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: klaren Oberlauf abnehmen; keine Vererbung über einen Stationswechsel.	Flüssigkeit|Klarzustand|Ablassen/Ablauf|Maß/Menge	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	LOCAL_FIELD_STATION_EXEMPLAR_NOT_TRANSLATION
F105	B3	f83r	f83r.22	B3-S031	302	B3_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	E302=[OWNER:B3_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:7d25241b0e56c836372a] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] > [CLOSE]	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Wasche oder bade den bezeichneten Körper- oder Beckenbereich und beende den Schritt.	EXEMPLAR_ONLY	UNPARSED	Badehaus-technischer Rivale am selben Besitzer: Filter lösen; keine Vererbung über einen Stationswechsel.	Becken|Körperbereich|Waschung/Bad	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	LOCAL_FIELD_STATION_EXEMPLAR_NOT_TRANSLATION
F106	B3	f83r	f83r.22	B3-S032	303|304|305|306|307	B3_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	E303=[OWNER:B3_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:d784b2abcaf1a3703de2] > [CONTEXT_EXEMPLAR:LOCAL_ACTION_OR_SOURCE_ARGUMENT] || E304=[OWNER:B3_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:6f7ff8287eddf4da9fdb] > [CONTEXT_EXEMPLAR:LOCAL_ACTION_OR_SOURCE_ARGUMENT] || E305=[OWNER:B3_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:1779decef17481ec2853] > [CONTEXT_EXEMPLAR:LOCAL_ACTION_OR_SOURCE_ARGUMENT] || E306=[OWNER:B3_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:54d0e228ca346110af05] > [CONTEXT_EXEMPLAR:LOCAL_CONDITION_OR_STATE] || E307=[OWNER:B3_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:c45ebac60774620561e2] > [CONTEXT_EXEMPLAR:LOCAL_CONDITION_OR_STATE] > [CLOSE]	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Beginne die Spülung. Rühre, bis alles gleichmäßig vermischt ist. Das breite Gefäß. Für dieselbe Dauer wie zuvor. Lasse es bis zur Klarheit ziehen und beende den Schritt.	EXEMPLAR_ONLY	UNPARSED	Badehaus-technischer Rivale am selben Besitzer: Filtertuch oder Sieb einsetzen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Charge durch den Filter führen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Rückstand vom Filter abnehmen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Filtrat im Zielbecken auffangen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Filtertuch oder Sieb einsetzen; keine Vererbung über einen Stationswechsel.	Spülen|Gefäß|Dauer|Klarzustand	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	LOCAL_FIELD_STATION_EXEMPLAR_NOT_TRANSLATION
F107	B3	f83r	f83r.22	B3-S033	308	B3_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	E308=[OWNER:B3_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:04a3877f0fc81b7597c9] > [CONTEXT_EXEMPLAR:LOCAL_ACTION_OR_SOURCE_ARGUMENT] > [CLOSE]	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Ziehe es ab und beende den Schritt.	EXEMPLAR_ONLY	UNPARSED	Badehaus-technischer Rivale am selben Besitzer: Rücklaufleitung öffnen; keine Vererbung über einen Stationswechsel.	Ablassen/Ablauf	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	LOCAL_FIELD_STATION_EXEMPLAR_NOT_TRANSLATION
F108	B3	f83r	f83r.24	B3-S034	309|310|311|312|313|314	B3_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	E309=[OWNER:B3_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:2c82523794dcb7d2b343] > [CONTEXT_EXEMPLAR:LOCAL_CONDITION_OR_STATE] || E310=[OWNER:B3_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:e0b630cb1b5df5e7105b] > [CARD:BEREIT?] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] || E311=[OWNER:B3_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:80ebbbbf238eee9f0aef] > [CONTEXT_EXEMPLAR:LOCAL_ACTION_OR_SOURCE_ARGUMENT] || E312=[OWNER:B3_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:54d0e228ca346110af05] > [CONTEXT_EXEMPLAR:LOCAL_CONDITION_OR_STATE] || E313=[OWNER:B3_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:7811a7daff25d476e28d] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] || E314=[OWNER:B3_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:bc4f1f5c006c74a4d26d] > [CONTEXT_EXEMPLAR:LOCAL_CONDITION_OR_STATE] > [CLOSE]	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Bis es klar ist. Den örtlichen Prüfzustand der Charge feststellen. Gleichmäßig bearbeiten. Für dieselbe Dauer wie zuvor. Das untere Becken. Lasse es bis zur Bereitschaft stehen und beende den Schritt.	COMPOSITE_SEQUENCE	AMBIGUOUS	Badehaus-technischer Rivale am selben Besitzer: fertige Charge markieren; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Arbeitsstand der Charge an Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Charge an den nächsten Lauf übergeben; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: offenen Arbeitsstand fortschreiben; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: fertige Charge markieren; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Zielstation bestätigen; keine Vererbung über einen Stationswechsel.	Klarzustand|Charge|Station|Dauer|Becken|Bereitschaft	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	LOCAL_FIELD_STATION_EXEMPLAR_NOT_TRANSLATION
F109	B4	f83r	f83r.25	B4-S001	315	B4_MAIN_ARCH_LINKED_PAIR	DIRECT_VISIBLE	E315=[OWNER:B4_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:7d25241b0e56c836372a] > [CONTEXT_EXEMPLAR:LOCAL_CONDITION_OR_STATE] > [CLOSE]	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Tauche das Tuch oder die Auflage in die temperierte Flüssigkeit und beende den Schritt.	EXEMPLAR_ONLY	UNPARSED	Badehaus-technischer Rivale am selben Besitzer: Beckenrand und Fugen sichten; keine Vererbung über einen Stationswechsel.	Flüssigkeit|Tuch|Auflage|Wärme/Temperatur	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	LOCAL_FIELD_STATION_EXEMPLAR_NOT_TRANSLATION
