statement_id	record_unit_id	page	constituent_fields	event_serials	local_owner_sequence	contains_visible_owner_break	balneological_statement_text	literal_event_sequence	v72_selected_technical_statement	strongest_rival	unsupported_nouns	line_crossing	strongest_contradiction	semantic_ceiling
B3-S018	B3	f83r	F089	266	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	NO	[[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Lasse es bis zur Bereitschaft stehen und beende den Schritt.	E266=[OWNER:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] > [OPAQUE_CARD:bc4f1f5c006c74a4d26d] > [CONTEXT_EXEMPLAR:LOCAL_CONDITION_OR_STATE] > [CLOSE]	Fortschreibe Buchung `B3-S018` beim Besitzerposten „ungelösten f83r-Zwischenposten zwischen Randstapel und Hauptpaar“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B3-S018` aus dem Master; buche ihn recordlokal als ACTIVE `B3:I001` und gegebenenfalls Ziel `B3:T008`. Endstand nur in B3: ACTIVE `B3:I001`, TARGET `B3:T008`, PREVIOUS `B3:I002`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Bereitschaft	NO:f83r.14	Zwischen Randstapel und Hauptpaar fehlt eine Kante; jede Fortsetzung braucht einen neuen Exemplaranker.	OWNER_AWARE_BALNEOLOGICAL_STATEMENT_EXEMPLAR_NOT_TRANSLATION
B3-S019	B3	f83r	F090	267	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	NO	[[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Erwärme den Bade- oder Waschzusatz sanft und beende den Arbeitsschritt.	E267=[OWNER:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] > [OPAQUE_CARD:db167f8e9b53eefb58f8] > [CONTEXT_EXEMPLAR:LOCAL_SUBSTANCE_OR_OBJECT] > [CLOSE]	Fortschreibe Buchung `B3-S019` beim Besitzerposten „ungelösten f83r-Zwischenposten zwischen Randstapel und Hauptpaar“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B3-S019` aus dem Master; buche ihn recordlokal als ACTIVE `B3:I001` und gegebenenfalls Ziel `B3:T008`. Endstand nur in B3: ACTIVE `B3:I001`, TARGET `B3:T008`, PREVIOUS `B3:I002`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Bade-/Waschzusatz|Waschung/Bad|Wärme/Temperatur	NO:f83r.14	Zwischen Randstapel und Hauptpaar fehlt eine Kante; jede Fortsetzung braucht einen neuen Exemplaranker.	OWNER_AWARE_BALNEOLOGICAL_STATEMENT_EXEMPLAR_NOT_TRANSLATION
B3-S020	B3	f83r	F091	268|269	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	NO	[[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Den aktiven Posten an der örtlich bezeichneten Station führen. Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen.	E268=[OWNER:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] > [OPAQUE_CARD:dd0ecaf5e27d81befffc] > [CARD:ZIEL?] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] || E269=[OWNER:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] > [OPAQUE_CARD:de7321bface5628e35d6] > [CARD:ABLASSEN?] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] > [CLOSE]	Fortschreibe Buchung `B3-S020` beim Besitzerposten „ungelösten f83r-Zwischenposten zwischen Randstapel und Hauptpaar“: setze den lokalen Zielslot `B3:T009` aus `B3-S020:TARGET_ASSIGN_01`; schließe den lokalen End-/Ablassposten `B3-S020:TERMINAL_DRAIN_01` ab; vererbe keinen Weiterfluss. Endstand nur in B3: ACTIVE `B3:I001`, TARGET `B3:T009`, PREVIOUS `B3:I002`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Posten|Station|Flüssigkeit|Ablassen/Ablauf	NO:f83r.14	Zwischen Randstapel und Hauptpaar fehlt eine Kante; jede Fortsetzung braucht einen neuen Exemplaranker.	OWNER_AWARE_BALNEOLOGICAL_STATEMENT_EXEMPLAR_NOT_TRANSLATION
B3-S021	B3	f83r	F092|F093	270|271|272|273|274|275|276|277|278|279|280	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	NO	[[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Den aktiven Posten nach der örtlichen Vorschrift bemessen. Den örtlichen Prüfzustand der Charge feststellen. Den aktiven Posten an der örtlich bezeichneten Station führen. Diese aktive Portion. Den aktiven Posten nach der örtlichen Vorschrift bemessen. Für einen Zeitabschnitt. Warmes Wasser. Diese aktive Portion. Den aktiven Posten an der örtlich bezeichneten Station führen. Den örtlichen Prüfzustand der Charge feststellen. Behalte den Rückstand und beende den Schritt.	E270=[OWNER:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] > [OPAQUE_CARD:b5fcea1eaed06b2f2291] > [FORMAL:STANDARDSLOT_SETZEN] > [CONTEXT_EXEMPLAR:RECORD_LOCAL_LINK] || E271=[OWNER:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] > [OPAQUE_CARD:e0b630cb1b5df5e7105b] > [CARD:BEREIT?] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] || E272=[OWNER:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] > [OPAQUE_CARD:dd0ecaf5e27d81befffc] > [CARD:ZIEL?] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] || E273=[OWNER:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] > [OPAQUE_CARD:b921a237be883a820352] > [CONTEXT_EXEMPLAR:LOCAL_PARAMETER] || E274=[OWNER:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] > [OPAQUE_CARD:2f1c5e56e8f0ff459065] > [CARD:MASS?] > [CONTEXT_EXEMPLAR:RECORD_LOCAL_LINK] || E275=[OWNER:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] > [OPAQUE_CARD:abb23e5e6936b4147f76] > [CONTEXT_EXEMPLAR:LOCAL_CONDITION_OR_STATE] || E276=[OWNER:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] > [OPAQUE_CARD:cb57b696b815fdef9cb7] > [CONTEXT_EXEMPLAR:LOCAL_CONDITION_OR_STATE] || E277=[OWNER:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] > [OPAQUE_CARD:b921a237be883a820352] > [CONTEXT_EXEMPLAR:LOCAL_PARAMETER] || E278=[OWNER:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] > [OPAQUE_CARD:dd0ecaf5e27d81befffc] > [CARD:ZIEL?] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] || E279=[OWNER:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] > [OPAQUE_CARD:e0b630cb1b5df5e7105b] > [CARD:BEREIT?] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] || E280=[OWNER:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] > [OPAQUE_CARD:2bc2ed2630dbdaaa6b59] > [CONTEXT_EXEMPLAR:LOCAL_ACTION_OR_SOURCE_ARGUMENT] > [CLOSE]	Fortschreibe Buchung `B3-S021` beim Besitzerposten „ungelösten f83r-Zwischenposten zwischen Randstapel und Hauptpaar“: trage den Masterwert `B3-S021:PARAMETER_ASSIGN_01` als örtliches Stationsmaß oder Dauer ein; prüfe den im Master bezeichneten Freigabezustand `B3-S021:STATE_GATE_01` und markiere erst danach den Posten bereit; setze den lokalen Zielslot `B3:T010` aus `B3-S021:TARGET_ASSIGN_01`; trage den Masterwert `B3-S021:PARAMETER_ASSIGN_02` als örtliches Stationsmaß oder Dauer ein; setze den lokalen Zielslot `B3:T010` aus `B3-S021:TARGET_ASSIGN_02`; prüfe den im Master bezeichneten Freigabezustand `B3-S021:STATE_GATE_02` und markiere erst danach den Posten bereit. Endstand nur in B3: ACTIVE `B3:I001`, TARGET `B3:T010`, PREVIOUS `B3:I002`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Posten|Charge|Station|Portion|Dauer|Wasser|Wärme/Temperatur|Rückstand	YES:f83r.14→f83r.15; CLAUSE_CONTINUES_ACROSS_PHYSICAL_LINES	Zwischen Randstapel und Hauptpaar fehlt eine Kante; jede Fortsetzung braucht einen neuen Exemplaranker.	OWNER_AWARE_BALNEOLOGICAL_STATEMENT_EXEMPLAR_NOT_TRANSLATION
B3-S022	B3	f83r	F094	281	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	NO	[[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Mische zu gleichen Teilen und beende den Schritt.	E281=[OWNER:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] > [OPAQUE_CARD:4de12cf322dfb76ded1e] > [CONTEXT_EXEMPLAR:LOCAL_PARAMETER] > [CLOSE]	Fortschreibe Buchung `B3-S022` beim Besitzerposten „ungelösten f83r-Zwischenposten zwischen Randstapel und Hauptpaar“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B3-S022` aus dem Master; buche ihn recordlokal als ACTIVE `B3:I001` und gegebenenfalls Ziel `B3:T010`. Endstand nur in B3: ACTIVE `B3:I001`, TARGET `B3:T010`, PREVIOUS `B3:I002`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Maß/Menge	NO:f83r.15	Zwischen Randstapel und Hauptpaar fehlt eine Kante; jede Fortsetzung braucht einen neuen Exemplaranker.	OWNER_AWARE_BALNEOLOGICAL_STATEMENT_EXEMPLAR_NOT_TRANSLATION
B3-S023	B3	f83r	F095	282	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	NO	[[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen.	E282=[OWNER:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] > [OPAQUE_CARD:de7321bface5628e35d6] > [CARD:ABLASSEN?] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] > [CLOSE]	Fortschreibe Buchung `B3-S023` beim Besitzerposten „ungelösten f83r-Zwischenposten zwischen Randstapel und Hauptpaar“: schließe den lokalen End-/Ablassposten `B3-S023:TERMINAL_DRAIN_01` ab; vererbe keinen Weiterfluss. Endstand nur in B3: ACTIVE `B3:I001`, TARGET `B3:T010`, PREVIOUS `B3:I002`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Flüssigkeit|Ablassen/Ablauf	NO:f83r.15	Zwischen Randstapel und Hauptpaar fehlt eine Kante; jede Fortsetzung braucht einen neuen Exemplaranker.	OWNER_AWARE_BALNEOLOGICAL_STATEMENT_EXEMPLAR_NOT_TRANSLATION
B3-S024	B3	f83r	F096	283	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	NO	[[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt.	E283=[OWNER:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] > [OPAQUE_CARD:259b2b3b0bf859882e2c] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] > [CLOSE]	Fortschreibe Buchung `B3-S024` beim Besitzerposten „ungelösten f83r-Zwischenposten zwischen Randstapel und Hauptpaar“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B3-S024` aus dem Master; buche ihn recordlokal als ACTIVE `B3:I003` und gegebenenfalls Ziel `B3:T011`. Endstand nur in B3: ACTIVE `B3:I003`, TARGET `B3:T011`, PREVIOUS `B3:I001`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Gefäß|Lauf|Spülen	NO:f83r.16	Zwischen Randstapel und Hauptpaar fehlt eine Kante; jede Fortsetzung braucht einen neuen Exemplaranker.	OWNER_AWARE_BALNEOLOGICAL_STATEMENT_EXEMPLAR_NOT_TRANSLATION
B3-S025	B3	f83r	F097	284	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	NO	[[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Erwärme es einmal und beende den Schritt.	E284=[OWNER:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] > [OPAQUE_CARD:87411f84689b4f93a303] > [CONTEXT_EXEMPLAR:LOCAL_ACTION_OR_SOURCE_ARGUMENT] > [CLOSE]	Fortschreibe Buchung `B3-S025` beim Besitzerposten „ungelösten f83r-Zwischenposten zwischen Randstapel und Hauptpaar“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B3-S025` aus dem Master; buche ihn recordlokal als ACTIVE `B3:I003` und gegebenenfalls Ziel `B3:T011`. Endstand nur in B3: ACTIVE `B3:I003`, TARGET `B3:T011`, PREVIOUS `B3:I001`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Wärme/Temperatur	NO:f83r.16	Zwischen Randstapel und Hauptpaar fehlt eine Kante; jede Fortsetzung braucht einen neuen Exemplaranker.	OWNER_AWARE_BALNEOLOGICAL_STATEMENT_EXEMPLAR_NOT_TRANSLATION
B3-S026	B3	f83r	F098|F099	285|286|287|288|289|290|291	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED|B3_MAIN_ARCH_LINKED_PAIR	YES	[[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Richte die bezeichnete Beckenstation ein. Nach dem Absetzen. Rühre, bis alles gleichmäßig vermischt ist. Gib einen abgemessenen Anteil in das Gefäß. Den örtlichen Prüfzustand der Charge feststellen. Bis der Strom klar wird. [[STATIONSWECHSEL: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar -> Hauptpaar am sichtbaren ungerichteten Bogen; STOFF, ZIEL UND RICHTUNG WERDEN NICHT VERERBT]] Lasse die Flüssigkeit sich setzen und beende den Schritt.	E285=[OWNER:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] > [OPAQUE_CARD:342c3f0777337648f4b3] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] || E286=[OWNER:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] > [OPAQUE_CARD:d72f71baff01cd0a0406] > [CONTEXT_EXEMPLAR:LOCAL_ACTION_OR_SOURCE_ARGUMENT] || E287=[OWNER:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] > [OPAQUE_CARD:6f7ff8287eddf4da9fdb] > [CONTEXT_EXEMPLAR:LOCAL_ACTION_OR_SOURCE_ARGUMENT] || E288=[OWNER:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] > [OPAQUE_CARD:1645e612504fcef59ced] > [CONTEXT_EXEMPLAR:LOCAL_PARAMETER] || E289=[OWNER:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] > [OPAQUE_CARD:e0b630cb1b5df5e7105b] > [CARD:BEREIT?] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] || E290=[OWNER:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] > [OPAQUE_CARD:d788d8d72d41b25a3c71] > [CONTEXT_EXEMPLAR:LOCAL_CONDITION_OR_STATE] || E291=[OWNER:B3_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:3b70942557b3a40e8030] > [CONTEXT_EXEMPLAR:LOCAL_SUBSTANCE_OR_OBJECT] > [CLOSE]	Fortschreibe Buchung `B3-S026` beim Besitzerposten „ungelösten f83r-Zwischenposten zwischen Randstapel und Hauptpaar“ sowie nach lokalem Reset beim Besitzerposten „unteren f83r-Paarstation am ungerichteten Bogen“: prüfe den im Master bezeichneten Freigabezustand `B3-S026:STATE_GATE_01` und markiere erst danach den Posten bereit. Endstand nur in B3: ACTIVE `B3:I003`, TARGET `B3:T012`, PREVIOUS `B3:I001`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Becken|Anteil|Gefäß|Maß/Menge|Charge|Station|Klarzustand|Strom/Flussrichtung|Flüssigkeit	YES:f83r.16→f83r.20; CLAUSE_CONTINUES_ACROSS_PHYSICAL_LINES	Die Aussage kreuzt zwei sichtbare Besitzer; sie ist nur als zweigliedrige Klausel mit explizitem Reset ausführbar. Zwischen Randstapel und Hauptpaar fehlt eine Kante; jede Fortsetzung braucht einen neuen Exemplaranker. Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	OWNER_AWARE_BALNEOLOGICAL_STATEMENT_EXEMPLAR_NOT_TRANSLATION
B3-S027	B3	f83r	F100	292	B3_MAIN_ARCH_LINKED_PAIR	NO	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Lege ein warmes Tuch auf die bezeichnete äußere Stelle und beende den Schritt.	E292=[OWNER:B3_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:ff178343c18e287ce3b7] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] > [CLOSE]	Fortschreibe Buchung `B3-S027` beim Besitzerposten „unteren f83r-Paarstation am ungerichteten Bogen“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B3-S027` aus dem Master; buche ihn recordlokal als ACTIVE `B3:I003` und gegebenenfalls Ziel `B3:T012`. Endstand nur in B3: ACTIVE `B3:I003`, TARGET `B3:T012`, PREVIOUS `B3:I001`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Tuch|Station|Haut-/Wundstelle|Wärme/Temperatur	NO:f83r.20	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	OWNER_AWARE_BALNEOLOGICAL_STATEMENT_EXEMPLAR_NOT_TRANSLATION
B3-S028	B3	f83r	F101	293|294	B3_MAIN_ARCH_LINKED_PAIR	NO	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Die Charge für den vorgesehenen Gebrauch temperieren. Die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen.	E293=[OWNER:B3_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:0275fbf14e07935b0a45] > [CARD:TEMPERIEREN?] > [CONTEXT_EXEMPLAR:LOCAL_CONDITION_OR_STATE] || E294=[OWNER:B3_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:7db18b2f0fb7ed0fcfd3] > [CARD:SPÜLEN?] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] > [CLOSE]	Fortschreibe Buchung `B3-S028` beim Besitzerposten „unteren f83r-Paarstation am ungerichteten Bogen“: stelle den exemplarisch angegebenen örtlichen Zustands-/Temperaturwert `B3-S028:ACTION_TEMPER_01` ein; schließe den lokalen Spül-/Endposten `B3-S028:TERMINAL_FLUSH_01` ab; erzeuge kein Folgeziel. Endstand nur in B3: ACTIVE `B3:I003`, TARGET `B3:T013`, PREVIOUS `B3:I001`.	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	Charge|Wärme/Temperatur|Waschflotte|Lauf|Station|Spülen	NO:f83r.20	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	OWNER_AWARE_BALNEOLOGICAL_STATEMENT_EXEMPLAR_NOT_TRANSLATION
B3-S029	B3	f83r	F102	295|296|297	B3_MAIN_ARCH_LINKED_PAIR	NO	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Den recordlokalen aktiven Posten im Arbeitsgang fortführen. Nach der ersten Spülung. Die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen.	E295=[OWNER:B3_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:dcda95c81a5460feb191] > [FORMAL:AKTIVEN_ARBEITSSTAND_VERKNÜPFEN] > [CONTEXT_EXEMPLAR:RECORD_LOCAL_LINK] || E296=[OWNER:B3_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:9247e38d29c79a0d2fa5] > [CONTEXT_EXEMPLAR:LOCAL_ACTION_OR_SOURCE_ARGUMENT] || E297=[OWNER:B3_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:7db18b2f0fb7ed0fcfd3] > [CARD:SPÜLEN?] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] > [CLOSE]	Fortschreibe Buchung `B3-S029` beim Besitzerposten „unteren f83r-Paarstation am ungerichteten Bogen“: verknüpfe den laufenden Recordposten `B3:I003` mit dem örtlichen Arbeitsstand; keine Bildkante wird ergänzt; schließe den lokalen Spül-/Endposten `B3-S029:TERMINAL_FLUSH_01` ab; erzeuge kein Folgeziel. Endstand nur in B3: ACTIVE `B3:I003`, TARGET `B3:T014`, PREVIOUS `B3:I001`.	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	Posten|Spülen|Waschflotte|Lauf|Station	NO:f83r.20	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	OWNER_AWARE_BALNEOLOGICAL_STATEMENT_EXEMPLAR_NOT_TRANSLATION
B3-S030	B3	f83r	F103|F104	298|299|300|301	B3_MAIN_ARCH_LINKED_PAIR	NO	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Die Waschflotte am bezeichneten Körper- oder Beckenbereich gebrauchen. Den aktiven Posten nach der örtlichen Vorschrift bemessen. Ziehe die klare Flüssigkeit ab. Mische zu gleichen Teilen und beende den Schritt.	E298=[OWNER:B3_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:276a7c2d74d1143446f4] > [CARD:ANWENDEN?] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] || E299=[OWNER:B3_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:2f1c5e56e8f0ff459065] > [CARD:MASS?] > [CONTEXT_EXEMPLAR:RECORD_LOCAL_LINK] || E300=[OWNER:B3_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:b154ff779abe5f196c80] > [CONTEXT_EXEMPLAR:LOCAL_CONDITION_OR_STATE] || E301=[OWNER:B3_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:4de12cf322dfb76ded1e] > [CONTEXT_EXEMPLAR:LOCAL_PARAMETER] > [CLOSE]	Fortschreibe Buchung `B3-S030` beim Besitzerposten „unteren f83r-Paarstation am ungerichteten Bogen“: führe die exemplarisch bestimmte örtliche Stationshandlung `B3-S030:ACTION_APPLY_01` am aktuellen Besitzer aus; trage den Masterwert `B3-S030:PARAMETER_ASSIGN_01` als örtliches Stationsmaß oder Dauer ein. Endstand nur in B3: ACTIVE `B3:I003`, TARGET `B3:T014`, PREVIOUS `B3:I001`.	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	Waschflotte|Becken|Körperbereich|Posten|Flüssigkeit|Klarzustand|Ablassen/Ablauf|Maß/Menge	YES:f83r.20→f83r.22; CLAUSE_CONTINUES_ACROSS_PHYSICAL_LINES	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	OWNER_AWARE_BALNEOLOGICAL_STATEMENT_EXEMPLAR_NOT_TRANSLATION
B3-S031	B3	f83r	F105	302	B3_MAIN_ARCH_LINKED_PAIR	NO	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Wasche oder bade den bezeichneten Körper- oder Beckenbereich und beende den Schritt.	E302=[OWNER:B3_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:7d25241b0e56c836372a] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION] > [CLOSE]	Fortschreibe Buchung `B3-S031` beim Besitzerposten „unteren f83r-Paarstation am ungerichteten Bogen“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B3-S031` aus dem Master; buche ihn recordlokal als ACTIVE `B3:I003` und gegebenenfalls Ziel `B3:T014`. Endstand nur in B3: ACTIVE `B3:I003`, TARGET `B3:T014`, PREVIOUS `B3:I001`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Becken|Körperbereich|Waschung/Bad	NO:f83r.22	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	OWNER_AWARE_BALNEOLOGICAL_STATEMENT_EXEMPLAR_NOT_TRANSLATION
B3-S032	B3	f83r	F106	303|304|305|306|307	B3_MAIN_ARCH_LINKED_PAIR	NO	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Beginne die Spülung. Rühre, bis alles gleichmäßig vermischt ist. Das breite Gefäß. Für dieselbe Dauer wie zuvor. Lasse es bis zur Klarheit ziehen und beende den Schritt.	E303=[OWNER:B3_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:d784b2abcaf1a3703de2] > [CONTEXT_EXEMPLAR:LOCAL_ACTION_OR_SOURCE_ARGUMENT] || E304=[OWNER:B3_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:6f7ff8287eddf4da9fdb] > [CONTEXT_EXEMPLAR:LOCAL_ACTION_OR_SOURCE_ARGUMENT] || E305=[OWNER:B3_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:1779decef17481ec2853] > [CONTEXT_EXEMPLAR:LOCAL_ACTION_OR_SOURCE_ARGUMENT] || E306=[OWNER:B3_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:54d0e228ca346110af05] > [CONTEXT_EXEMPLAR:LOCAL_CONDITION_OR_STATE] || E307=[OWNER:B3_MAIN_ARCH_LINKED_PAIR] > [OPAQUE_CARD:c45ebac60774620561e2] > [CONTEXT_EXEMPLAR:LOCAL_CONDITION_OR_STATE] > [CLOSE]	Fortschreibe Buchung `B3-S032` beim Besitzerposten „unteren f83r-Paarstation am ungerichteten Bogen“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B3-S032` aus dem Master; buche ihn recordlokal als ACTIVE `B3:I003` und gegebenenfalls Ziel `B3:T015`. Endstand nur in B3: ACTIVE `B3:I003`, TARGET `B3:T015`, PREVIOUS `B3:I001`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Spülen|Gefäß|Dauer|Klarzustand	NO:f83r.22	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	OWNER_AWARE_BALNEOLOGICAL_STATEMENT_EXEMPLAR_NOT_TRANSLATION
