paragraph	id	locus	index	form	role	offset	row_status
f102v2|f102v2.30-f102v2.39	f102v2.36:8	f102v2.36	8	okeey	ACTION	67	recorded
f102v2|f102v2.30-f102v2.39	f102v2.36:9	f102v2.36	9	qokeor	ACTION_TYPED	68	recorded
f102v2|f102v2.30-f102v2.39	f102v2.37:1	f102v2.37	1	tchor	MATERIAL	69	recorded
f102v2|f102v2.30-f102v2.39	f102v2.37:2	f102v2.37	2	ar	AMOUNT	70	recorded
f102v2|f102v2.30-f102v2.39	f102v2.37:3	f102v2.37	3	chey	ACTION	71	recorded
f102v2|f102v2.30-f102v2.39	f102v2.37:4	f102v2.37	4	kor	OPEN	72	recorded
f102v2|f102v2.30-f102v2.39	f102v2.37:5	f102v2.37	5	or	AMOUNT	73	recorded
f102v2|f102v2.30-f102v2.39	f102v2.37:6	f102v2.37	6	cthey	OPEN	74	recorded
f102v2|f102v2.30-f102v2.39	f102v2.37:7	f102v2.37	7	qoeeey	OPEN	75	recorded
f102v2|f102v2.30-f102v2.39	f102v2.37:8	f102v2.37	8	qokeey	ACTION	76	recorded
f102v2|f102v2.30-f102v2.39	f102v2.37:9	f102v2.37	9	okeoroly	OPEN	77	recorded
f102v2|f102v2.30-f102v2.39	f102v2.37:10	f102v2.37	10	sar	DISTRIBUTIVE	78	recorded
f102v2|f102v2.30-f102v2.39	f102v2.38:1	f102v2.38	1	dar	AMOUNT	79	recorded
f102v2|f102v2.30-f102v2.39	f102v2.38:2	f102v2.38	2	cheey	ACTION	80	recorded
f102v2|f102v2.30-f102v2.39	f102v2.38:3	f102v2.38	3	ckheey	OPEN	81	recorded
f102v2|f102v2.30-f102v2.39	f102v2.38:4	f102v2.38	4	qokeor	ACTION_TYPED	82	recorded
f102v2|f102v2.30-f102v2.39	f102v2.38:5	f102v2.38	5	okey	STATE	83	recorded
f102v2|f102v2.30-f102v2.39	f102v2.38:6	f102v2.38	6	chos	OPEN	84	recorded
f102v2|f102v2.30-f102v2.39	f102v2.38:7	f102v2.38	7	sho	MATERIAL	85	recorded
f102v2|f102v2.30-f102v2.39	f102v2.38:8	f102v2.38	8	ykeey	REPEAT_ACTION	86	recorded
f102v2|f102v2.30-f102v2.39	f102v2.38:9	f102v2.38	9	okeeo	OPEN	87	recorded
f102v2|f102v2.30-f102v2.39	f102v2.38:10	f102v2.38	10	ra[in:i?]	OPEN	88	recorded
f102v2|f102v2.30-f102v2.39	f102v2.39:1	f102v2.39	1	yotaiin	OPEN	89	recorded
f102v2|f102v2.30-f102v2.39	f102v2.39:2	f102v2.39	2	cheor	MATERIAL	90	recorded
f102v2|f102v2.30-f102v2.39	f102v2.39:3	f102v2.39	3	cheekey	OPEN	91	recorded
f102v2|f102v2.30-f102v2.39	f102v2.39:4	f102v2.39	4	orain	OPEN	92	recorded
f106r|f106r.8-f106r.9	f106r.8:1	f106r.8	1	porarchy	OPEN	0	recorded
f106r|f106r.8-f106r.9	f106r.8:2	f106r.8	2	orar	OPEN	1	recorded
f106r|f106r.8-f106r.9	f106r.8:3	f106r.8	3	ol	RELATION	2	recorded
f106r|f106r.8-f106r.9	f106r.8:4	f106r.8	4	kaiin	QUALITY_VALUE	3	recorded
f106r|f106r.8-f106r.9	f106r.8:5	f106r.8	5	shedy	OPEN	4	recorded
f106r|f106r.8-f106r.9	f106r.8:6	f106r.8	6	oteedy	ACTION	5	recorded
f106r|f106r.8-f106r.9	f106r.8:7	f106r.8	7	qotor	ACTION	6	recorded
f106r|f106r.8-f106r.9	f106r.8:8	f106r.8	8	qoteedo	OPEN	7	recorded
f106r|f106r.8-f106r.9	f106r.8:9	f106r.8	9	qoteedy	STATE	8	recorded
f106r|f106r.8-f106r.9	f106r.8:10	f106r.8	10	dair	AMOUNT	9	recorded
f106r|f106r.8-f106r.9	f106r.8:11	f106r.8	11	ok[ch:ee]daim	OPEN	10	recorded
f106r|f106r.8-f106r.9	f106r.9:1	f106r.9	1	ychor	LINK	11	recorded
f106r|f106r.8-f106r.9	f106r.9:2	f106r.9	2	chol	ACTION	12	recorded
f106r|f106r.8-f106r.9	f106r.9:3	f106r.9	3	qokain	MATERIAL_DOSE	13	recorded
f106r|f106r.8-f106r.9	f106r.9:4	f106r.9	4	chocphol	OPEN	14	recorded
f106r|f106r.8-f106r.9	f106r.9:5	f106r.9	5	lchedy	OPEN	15	recorded
f106r|f106r.8-f106r.9	f106r.9:6	f106r.9	6	qocheo	OPEN	16	recorded
f106r|f106r.8-f106r.9	f106r.9:7	f106r.9	7	qokar	MATERIAL	17	recorded
f17r.4-f17r.6	f17r.4:1	f17r.4	1	tcho	OPEN	0	recorded
f17r.4-f17r.6	f17r.4:2	f17r.4	2	shol	STATE	1	recorded
f17r.4-f17r.6	f17r.4:3	f17r.4	3	qokol	MATERIAL	2	recorded
f17r.4-f17r.6	f17r.4:4	f17r.4	4	qor	OPEN	3	recorded
f17r.4-f17r.6	f17r.4:5	f17r.4	5	olaiin	OPEN	4	recorded
f17r.4-f17r.6	f17r.4:6	f17r.4	6	opydg	OPEN	5	recorded
f17r.4-f17r.6	f17r.4:7	f17r.4	7	som	OPEN	6	recorded
f17r.4-f17r.6	f17r.4:8	f17r.4	8	ypchy	OPEN	7	recorded
f17r.4-f17r.6	f17r.4:9	f17r.4	9	ypaim	OPEN	8	recorded
f17r.4-f17r.6	f17r.5:1	f17r.5	1	ychekchy	OPEN	9	recorded
f17r.4-f17r.6	f17r.5:2	f17r.5	2	cthy	MATERIAL	10	recorded
f17r.4-f17r.6	f17r.5:3	f17r.5	3	chor	MATERIAL	11	recorded
f17r.4-f17r.6	f17r.5:4	f17r.5	4	shor	MATERIAL	12	recorded
f17r.4-f17r.6	f17r.5:5	f17r.5	5	cphor	OPEN	13	recorded
f17r.4-f17r.6	f17r.5:6	f17r.5	6	cphaldy	OPEN	14	recorded
f17r.4-f17r.6	f17r.5:7	f17r.5	7	dair	AMOUNT	15	recorded
f17r.4-f17r.6	f17r.5:8	f17r.5	8	cthey	OPEN	16	recorded
f17r.4-f17r.6	f17r.5:9	f17r.5	9	qody	OPEN	17	recorded
f17r.4-f17r.6	f17r.6:1	f17r.6	1	tsho	OPEN	18	recorded
f17r.4-f17r.6	f17r.6:2	f17r.6	2	qof	OPEN	19	recorded
f17r.4-f17r.6	f17r.6:3	f17r.6	3	cho	REGION	20	recorded
f17r.4-f17r.6	f17r.6:4	f17r.6	4	qokcheor	OPEN	21	recorded
f17r.4-f17r.6	f17r.6:5	f17r.6	5	cheteg	OPEN	22	recorded
f21r.8-f21r.12	f21r.8:1	f21r.8	1	fcho	OPEN	0	recorded
f21r.8-f21r.12	f21r.8:2	f21r.8	2	kshy	OPEN	1	recorded
f21r.8-f21r.12	f21r.8:3	f21r.8	3	otor	MATERIAL	2	recorded
f21r.8-f21r.12	f21r.8:4	f21r.8	4	sheol	MATERIAL	3	recorded
f21r.8-f21r.12	f21r.8:5	f21r.8	5	ocphal	OPEN	4	recorded
f21r.8-f21r.12	f21r.8:6	f21r.8	6	opsheas	OPEN	5	recorded
f21r.8-f21r.12	f21r.8:7	f21r.8	7	cthodaiin	OPEN	6	recorded
f21r.8-f21r.12	f21r.8:8	f21r.8	8	oty	STATE	7	recorded
f21r.8-f21r.12	f21r.9:1	f21r.9	1	okaiin	MATERIAL_DOSE	8	recorded
f21r.8-f21r.12	f21r.9:2	f21r.9	2	sho	MATERIAL	9	recorded
f21r.8-f21r.12	f21r.9:3	f21r.9	3	tshaiin	OPEN	10	recorded
f21r.8-f21r.12	f21r.9:4	f21r.9	4	chkaiin	OPEN	11	recorded
f21r.8-f21r.12	f21r.9:5	f21r.9	5	sh	OPEN	12	recorded
f21r.8-f21r.12	f21r.9:6	f21r.9	6	cthey	OPEN	13	recorded
f21r.8-f21r.12	f21r.9:7	f21r.9	7	cthody	OPEN	14	recorded
f21r.8-f21r.12	f21r.9:8	f21r.9	8	cthy	MATERIAL	15	recorded
f21r.8-f21r.12	f21r.9:9	f21r.9	9	s	DISTRIBUTIVE	16	recorded
f21r.8-f21r.12	f21r.10:1	f21r.10	1	totchy	OPEN	17	recorded
f21r.8-f21r.12	f21r.10:2	f21r.10	2	keor	OPEN	18	recorded
f21r.8-f21r.12	f21r.10:3	f21r.10	3	chy	STATE	19	recorded
f21r.8-f21r.12	f21r.10:4	f21r.10	4	ky	OPEN	20	recorded
f21r.8-f21r.12	f21r.10:5	f21r.10	5	qotaiin	OPEN	21	recorded
f21r.8-f21r.12	f21r.10:6	f21r.10	6	qotchol	OPEN	22	recorded
f21r.8-f21r.12	f21r.10:7	f21r.10	7	ty	OPEN	23	recorded
f21r.8-f21r.12	f21r.10:8	f21r.10	8	ctheey	MATERIAL	24	recorded
f21r.8-f21r.12	f21r.10:9	f21r.10	9	otaiin	MATERIAL_DOSE	25	recorded
f21r.8-f21r.12	f21r.11:1	f21r.11	1	shol	STATE	26	recorded
f21r.8-f21r.12	f21r.11:2	f21r.11	2	chol	ACTION	27	recorded
f21r.8-f21r.12	f21r.11:3	f21r.11	3	shol	STATE	28	recorded
f21r.8-f21r.12	f21r.11:4	f21r.11	4	tchol	MATERIAL	29	recorded
f21r.8-f21r.12	f21r.11:5	f21r.11	5	chcthy	OPEN	30	recorded
f21r.8-f21r.12	f21r.11:6	f21r.11	6	otyky	OPEN	31	recorded
f21r.8-f21r.12	f21r.11:7	f21r.11	7	shey	OPEN	32	recorded
f21r.8-f21r.12	f21r.11:8	f21r.11	8	yteol	OPEN	33	recorded
f21r.8-f21r.12	f21r.11:9	f21r.11	9	shody	MATERIAL	34	recorded
f21r.8-f21r.12	f21r.12:1	f21r.12	1	ykeey	REPEAT_ACTION	35	recorded
f21r.8-f21r.12	f21r.12:2	f21r.12	2	chor	MATERIAL	36	recorded
f21r.8-f21r.12	f21r.12:3	f21r.12	3	sheey	ACTION	37	recorded
f21r.8-f21r.12	f21r.12:4	f21r.12	4	ysheol	OPEN	38	recorded
f21r.8-f21r.12	f21r.12:5	f21r.12	5	chor	MATERIAL	39	recorded
f21r.8-f21r.12	f21r.12:6	f21r.12	6	chol	ACTION	40	recorded
f21r.8-f21r.12	f21r.12:7	f21r.12	7	daiin	AMOUNT	41	recorded
f21r.8-f21r.12	f21r.12:8	f21r.12	8	chkaiin	OPEN	42	recorded
f32v.7-f32v.11	f32v.7:1	f32v.7	1	ksho	OPEN	0	recorded
f32v.7-f32v.11	f32v.7:2	f32v.7	2	cphos	OPEN	1	recorded
f32v.7-f32v.11	f32v.7:3	f32v.7	3	she	ACTION	2	recorded
f32v.7-f32v.11	f32v.7:4	f32v.7	4	sheaiin	OPEN	3	recorded
f32v.7-f32v.11	f32v.7:5	f32v.7	5	otshcho	OPEN	4	recorded
f32v.7-f32v.11	f32v.7:6	f32v.7	6	r	LINK	5	recorded
f32v.7-f32v.11	f32v.7:7	f32v.7	7	dain	AMOUNT	6	recorded
f32v.7-f32v.11	f32v.7:8	f32v.7	8	shckhy	OPEN	7	recorded
f32v.7-f32v.11	f32v.7:9	f32v.7	9	s	DISTRIBUTIVE	8	recorded
f32v.7-f32v.11	f32v.7:10	f32v.7	10	odan	OPEN	9	recorded
f32v.7-f32v.11	f32v.8:1	f32v.8	1	otchol	OPEN	10	recorded
f32v.7-f32v.11	f32v.8:2	f32v.8	2	daiin	AMOUNT	11	recorded
f32v.7-f32v.11	f32v.8:3	f32v.8	3	daiin	AMOUNT	12	recorded
f32v.7-f32v.11	f32v.8:4	f32v.8	4	ctho	MATERIAL	13	recorded
f32v.7-f32v.11	f32v.8:5	f32v.8	5	daiin	AMOUNT	14	recorded
f32v.7-f32v.11	f32v.8:6	f32v.8	6	qotaiin	OPEN	15	recorded
f32v.7-f32v.11	f32v.8:7	f32v.8	7	otchy	OPEN	16	recorded
f32v.7-f32v.11	f32v.8:8	f32v.8	8	d	OPEN	17	recorded
f32v.7-f32v.11	f32v.8:9	f32v.8	9	shan	OPEN	18	recorded
f32v.7-f32v.11	f32v.9:1	f32v.9	1	qotchy	ACTION	19	recorded
f32v.7-f32v.11	f32v.9:2	f32v.9	2	cfhy	OPEN	20	recorded
f32v.7-f32v.11	f32v.9:3	f32v.9	3	skey	OPEN	21	recorded
f32v.7-f32v.11	f32v.9:4	f32v.9	4	chocthy	OPEN	22	recorded
f32v.7-f32v.11	f32v.9:5	f32v.9	5	daiin	AMOUNT	23	recorded
f32v.7-f32v.11	f32v.9:6	f32v.9	6	cthaiin	OPEN	24	recorded
f32v.7-f32v.11	f32v.9:7	f32v.9	7	daiin	AMOUNT	25	recorded
f32v.7-f32v.11	f32v.10:1	f32v.10	1	sho	MATERIAL	26	recorded
f32v.7-f32v.11	f32v.10:2	f32v.10	2	keol	OPEN	27	recorded
f32v.7-f32v.11	f32v.10:3	f32v.10	3	chor	MATERIAL	28	recorded
f32v.7-f32v.11	f32v.10:4	f32v.10	4	chol	ACTION	29	recorded
f32v.7-f32v.11	f32v.10:5	f32v.10	5	daiin	AMOUNT	30	recorded
f32v.7-f32v.11	f32v.10:6	f32v.10	6	cpho	OPEN	31	recorded
f32v.7-f32v.11	f32v.10:7	f32v.10	7	l	OPEN	32	recorded
f32v.7-f32v.11	f32v.10:8	f32v.10	8	cthol	MATERIAL	33	recorded
f32v.7-f32v.11	f32v.10:9	f32v.10	9	da	OPEN	34	recorded
f32v.7-f32v.11	f32v.10:10	f32v.10	10	ar	AMOUNT	35	recorded
f32v.7-f32v.11	f32v.11:1	f32v.11	1	ol	RELATION	36	recorded
f32v.7-f32v.11	f32v.11:2	f32v.11	2	sho	MATERIAL	37	recorded
f32v.7-f32v.11	f32v.11:3	f32v.11	3	chy	STATE	38	recorded
f29v.1-f29v.4	f29v.1:1	f29v.1	1	kooiin	OPEN	0	recorded
f29v.1-f29v.4	f29v.1:2	f29v.1	2	shor	MATERIAL	1	recorded
f29v.1-f29v.4	f29v.1:3	f29v.1	3	chetchy	OPEN	2	recorded
f29v.1-f29v.4	f29v.1:4	f29v.1	4	ol	RELATION	3	recorded
f29v.1-f29v.4	f29v.1:5	f29v.1	5	ls	OPEN	4	recorded
f29v.1-f29v.4	f29v.1:6	f29v.1	6	shytchy	OPEN	5	recorded
f29v.1-f29v.4	f29v.1:7	f29v.1	7	cthy	MATERIAL	6	recorded
f29v.1-f29v.4	f29v.1:8	f29v.1	8	shy	STATE	7	recorded
f29v.1-f29v.4	f29v.1:9	f29v.1	9	cho	REGION	8	recorded
f29v.1-f29v.4	f29v.1:10	f29v.1	10	shy	STATE	9	recorded
f29v.1-f29v.4	f29v.1:11	f29v.1	11	daiin	AMOUNT	10	recorded
f29v.1-f29v.4	f29v.2:1	f29v.2	1	qotcheaiin	OPEN	11	recorded
f29v.1-f29v.4	f29v.2:2	f29v.2	2	s	DISTRIBUTIVE	12	recorded
f29v.1-f29v.4	f29v.2:3	f29v.2	3	chol	ACTION	13	recorded
f29v.1-f29v.4	f29v.2:4	f29v.2	4	chol	ACTION	14	recorded
f29v.1-f29v.4	f29v.2:5	f29v.2	5	cthy	MATERIAL	15	recorded
f29v.1-f29v.4	f29v.2:6	f29v.2	6	chey	ACTION	16	recorded
f29v.1-f29v.4	f29v.2:7	f29v.2	7	cthold	OPEN	17	recorded
f29v.1-f29v.4	f29v.2:8	f29v.2	8	ytchor	OPEN	18	recorded
f29v.1-f29v.4	f29v.2:9	f29v.2	9	dary	OPEN	19	recorded
f29v.1-f29v.4	f29v.3:1	f29v.3	1	chol	ACTION	20	recorded
f29v.1-f29v.4	f29v.3:2	f29v.3	2	chol	ACTION	21	recorded
f29v.1-f29v.4	f29v.3:3	f29v.3	3	kor	OPEN	22	recorded
f29v.1-f29v.4	f29v.3:4	f29v.3	4	shey	OPEN	23	recorded
f29v.1-f29v.4	f29v.3:5	f29v.3	5	odaiin	AMOUNT	24	recorded
f29v.1-f29v.4	f29v.3:6	f29v.3	6	qotchy	ACTION	25	recorded
f29v.1-f29v.4	f29v.3:7	f29v.3	7	taiin	OPEN	26	recorded
f29v.1-f29v.4	f29v.3:8	f29v.3	8	s	DISTRIBUTIVE	27	recorded
f29v.1-f29v.4	f29v.3:9	f29v.3	9	she	ACTION	28	recorded
f29v.1-f29v.4	f29v.3:10	f29v.3	10	otey	OPEN	29	recorded
f29v.1-f29v.4	f29v.3:11	f29v.3	11	sy	STATE	30	recorded
f29v.1-f29v.4	f29v.4:1	f29v.4	1	ysho	OPEN	31	recorded
f29v.1-f29v.4	f29v.4:2	f29v.4	2	otshy	OPEN	32	recorded
f29v.1-f29v.4	f29v.4:3	f29v.4	3	okaiin	MATERIAL_DOSE	33	recorded
f29v.1-f29v.4	f29v.4:4	f29v.4	4	cthy	MATERIAL	34	recorded
f29v.1-f29v.4	f29v.4:5	f29v.4	5	oltchy	OPEN	35	recorded
f29v.1-f29v.4	f29v.4:6	f29v.4	6	s	DISTRIBUTIVE	36	recorded
f29v.1-f29v.4	f29v.4:7	f29v.4	7	shot	OPEN	37	recorded
f29v.1-f29v.4	f29v.4:8	f29v.4	8	sho	MATERIAL	38	recorded
f29v.1-f29v.4	f29v.4:9	f29v.4	9	okaiin	MATERIAL_DOSE	39	recorded
