corpus	statement_id	target_event_id	target_surface	target_recipe	actual_q_role	other_q_event_count	predicted_q_role	prediction_correct	other_event_ids	other_surfaces	other_recipes	relation
OLD26	P1009-S473	G407-E3344	qol	OL	NONCARRIER_Q	8	NONCARRIER_Q	YES	G407-E3346|G407-E3348|G407-E3351|G407-E3353|G407-E3355|G407-E3358|G407-E3359|G407-E3363	qokeey|qokaiin|qokaiin|qol|qokeeey|qcthey|qokeey|qokeeedy	OK+EE+Y|OK+AIIN|OK+AIIN|OL|OK+EEE+Y|CH+T+E+Y|OK+EE+Y|OK+EEE+DY	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S473	G407-E3346	qokeey	OK+EE+Y	NONCARRIER_Q	8	NONCARRIER_Q	YES	G407-E3344|G407-E3348|G407-E3351|G407-E3353|G407-E3355|G407-E3358|G407-E3359|G407-E3363	qol|qokaiin|qokaiin|qol|qokeeey|qcthey|qokeey|qokeeedy	OL|OK+AIIN|OK+AIIN|OL|OK+EEE+Y|CH+T+E+Y|OK+EE+Y|OK+EEE+DY	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S473	G407-E3348	qokaiin	OK+AIIN	NONCARRIER_Q	8	NONCARRIER_Q	YES	G407-E3344|G407-E3346|G407-E3351|G407-E3353|G407-E3355|G407-E3358|G407-E3359|G407-E3363	qol|qokeey|qokaiin|qol|qokeeey|qcthey|qokeey|qokeeedy	OL|OK+EE+Y|OK+AIIN|OL|OK+EEE+Y|CH+T+E+Y|OK+EE+Y|OK+EEE+DY	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S473	G407-E3351	qokaiin	OK+AIIN	NONCARRIER_Q	8	NONCARRIER_Q	YES	G407-E3344|G407-E3346|G407-E3348|G407-E3353|G407-E3355|G407-E3358|G407-E3359|G407-E3363	qol|qokeey|qokaiin|qol|qokeeey|qcthey|qokeey|qokeeedy	OL|OK+EE+Y|OK+AIIN|OL|OK+EEE+Y|CH+T+E+Y|OK+EE+Y|OK+EEE+DY	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S473	G407-E3353	qol	OL	NONCARRIER_Q	8	NONCARRIER_Q	YES	G407-E3344|G407-E3346|G407-E3348|G407-E3351|G407-E3355|G407-E3358|G407-E3359|G407-E3363	qol|qokeey|qokaiin|qokaiin|qokeeey|qcthey|qokeey|qokeeedy	OL|OK+EE+Y|OK+AIIN|OK+AIIN|OK+EEE+Y|CH+T+E+Y|OK+EE+Y|OK+EEE+DY	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S473	G407-E3355	qokeeey	OK+EEE+Y	NONCARRIER_Q	8	NONCARRIER_Q	YES	G407-E3344|G407-E3346|G407-E3348|G407-E3351|G407-E3353|G407-E3358|G407-E3359|G407-E3363	qol|qokeey|qokaiin|qokaiin|qol|qcthey|qokeey|qokeeedy	OL|OK+EE+Y|OK+AIIN|OK+AIIN|OL|CH+T+E+Y|OK+EE+Y|OK+EEE+DY	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S473	G407-E3358	qcthey	CH+T+E+Y	NONCARRIER_Q	8	NONCARRIER_Q	YES	G407-E3344|G407-E3346|G407-E3348|G407-E3351|G407-E3353|G407-E3355|G407-E3359|G407-E3363	qol|qokeey|qokaiin|qokaiin|qol|qokeeey|qokeey|qokeeedy	OL|OK+EE+Y|OK+AIIN|OK+AIIN|OL|OK+EEE+Y|OK+EE+Y|OK+EEE+DY	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S473	G407-E3359	qokeey	OK+EE+Y	NONCARRIER_Q	8	NONCARRIER_Q	YES	G407-E3344|G407-E3346|G407-E3348|G407-E3351|G407-E3353|G407-E3355|G407-E3358|G407-E3363	qol|qokeey|qokaiin|qokaiin|qol|qokeeey|qcthey|qokeeedy	OL|OK+EE+Y|OK+AIIN|OK+AIIN|OL|OK+EEE+Y|CH+T+E+Y|OK+EEE+DY	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S473	G407-E3363	qokeeedy	OK+EEE+DY	NONCARRIER_Q	8	NONCARRIER_Q	YES	G407-E3344|G407-E3346|G407-E3348|G407-E3351|G407-E3353|G407-E3355|G407-E3358|G407-E3359	qol|qokeey|qokaiin|qokaiin|qol|qokeeey|qcthey|qokeey	OL|OK+EE+Y|OK+AIIN|OK+AIIN|OL|OK+EEE+Y|CH+T+E+Y|OK+EE+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S476	G407-E3368	qokeoy	OK+E+O+Y	NONCARRIER_Q	2	NONCARRIER_Q	YES	G407-E3371|G407-E3373	qokeey|qokeey	OK+EE+Y|OK+EE+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S476	G407-E3371	qokeey	OK+EE+Y	NONCARRIER_Q	2	NONCARRIER_Q	YES	G407-E3368|G407-E3373	qokeoy|qokeey	OK+E+O+Y|OK+EE+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S476	G407-E3373	qokeey	OK+EE+Y	NONCARRIER_Q	2	NONCARRIER_Q	YES	G407-E3368|G407-E3371	qokeoy|qokeey	OK+E+O+Y|OK+EE+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S490	G407-E3406	qotaiin	OT+AIIN	NONCARRIER_Q	2	NONCARRIER_Q	YES	G407-E3408|G407-E3410	qoteeol|qokaiin	OT+EE+OL|OK+AIIN	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S490	G407-E3408	qoteeol	OT+EE+OL	NONCARRIER_Q	2	NONCARRIER_Q	YES	G407-E3406|G407-E3410	qotaiin|qokaiin	OT+AIIN|OK+AIIN	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S490	G407-E3410	qokaiin	OK+AIIN	NONCARRIER_Q	2	NONCARRIER_Q	YES	G407-E3406|G407-E3408	qotaiin|qoteeol	OT+AIIN|OT+EE+OL	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S494	G407-E3420	qoty	OT+Y	NONCARRIER_Q	3	NONCARRIER_Q	YES	G407-E3421|G407-E3422|G407-E3425	qoty|qoteey|qoteey	OT+Y|OT+EE+Y|OT+EE+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S494	G407-E3421	qoty	OT+Y	NONCARRIER_Q	3	NONCARRIER_Q	YES	G407-E3420|G407-E3422|G407-E3425	qoty|qoteey|qoteey	OT+Y|OT+EE+Y|OT+EE+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S494	G407-E3422	qoteey	OT+EE+Y	NONCARRIER_Q	3	NONCARRIER_Q	YES	G407-E3420|G407-E3421|G407-E3425	qoty|qoty|qoteey	OT+Y|OT+Y|OT+EE+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S494	G407-E3425	qoteey	OT+EE+Y	NONCARRIER_Q	3	NONCARRIER_Q	YES	G407-E3420|G407-E3421|G407-E3422	qoty|qoty|qoteey	OT+Y|OT+Y|OT+EE+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S498	G407-E3435	qoty	OT+Y	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E3437	qokain	OK+AIN	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S498	G407-E3437	qokain	OK+AIN	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E3435	qoty	OT+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S501	G407-E3461	qopchedy	CARRIER_Q+O+P+CHD+Y	CARRIER_Q	2	NONCARRIER_Q	NO	G407-E3464|G407-E3468	qokaiin|qoteedy	OK+AIIN|OT+EE+DY	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S505	G407-E3480	qokaiin	OK+AIIN	NONCARRIER_Q	2	NONCARRIER_Q	YES	G407-E3481|G407-E3483	qotal|qokshedy	OT+AL|OK+SH+E+DY	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S505	G407-E3481	qotal	OT+AL	NONCARRIER_Q	2	NONCARRIER_Q	YES	G407-E3480|G407-E3483	qokaiin|qokshedy	OK+AIIN|OK+SH+E+DY	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S505	G407-E3483	qokshedy	OK+SH+E+DY	NONCARRIER_Q	2	NONCARRIER_Q	YES	G407-E3480|G407-E3481	qokaiin|qotal	OK+AIIN|OT+AL	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S508	G407-E3490	qekaiin	CARRIER_Q+E+K+AIIN	CARRIER_Q	2	NONCARRIER_Q	NO	G407-E3493|G407-E3495	qotaiin|qoty	OT+AIIN|OT+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S509	G407-E3498	qokeey	OK+EE+Y	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E3500	qoteedy	OT+EE+DY	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S509	G407-E3500	qoteedy	OT+EE+DY	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E3498	qokeey	OK+EE+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S512	G407-E3506	qokaiin	OK+AIIN	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E3508	qokeedy	OK+EE+DY	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S512	G407-E3508	qokeedy	OK+EE+DY	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E3506	qokaiin	OK+AIIN	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S514	G407-E3513	qeeedy	CARRIER_Q+EEE+D_ADDR+Y	CARRIER_Q	4	NONCARRIER_Q	NO	G407-E3510|G407-E3514|G407-E3516|G407-E3518	qoky|qoky|qol|qokedy	OK+Y|OK+Y|OL|OK+E+DY	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S521	G407-E3534	qopshdy	CARRIER_Q+O+P+SH+D_ADDR+Y	CARRIER_Q	1	CARRIER_Q	YES	G407-E3535	qopy	CARRIER_Q+O+P+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S521	G407-E3535	qopy	CARRIER_Q+O+P+Y	CARRIER_Q	1	CARRIER_Q	YES	G407-E3534	qopshdy	CARRIER_Q+O+P+SH+D_ADDR+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S522	G407-E3551	qokaiin	OK+AIIN	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E3554	qokedy	OK+E+DY	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S522	G407-E3554	qokedy	OK+E+DY	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E3551	qokaiin	OK+AIIN	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S525	G407-E3559	qockhol	CARRIER_Q+O+CH+K+OL	CARRIER_Q	1	NONCARRIER_Q	NO	G407-E3562	qokeal	OK+E+AL	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S525	G407-E3562	qokeal	OK+E+AL	NONCARRIER_Q	1	CARRIER_Q	NO	G407-E3559	qockhol	CARRIER_Q+O+CH+K+OL	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S531	G407-E3578	qokchedy	OK+CHD+Y	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E3579	qokeedy	OK+EE+DY	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S531	G407-E3579	qokeedy	OK+EE+DY	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E3578	qokchedy	OK+CHD+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S545	G407-E3633	qokeey	OK+EE+Y	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E3634	qokedy	OK+E+DY	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S545	G407-E3634	qokedy	OK+E+DY	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E3633	qokeey	OK+EE+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S547	G407-E3638	qoky	OK+Y	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E3641	qokedy	OK+E+DY	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S547	G407-E3641	qokedy	OK+E+DY	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E3638	qoky	OK+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S550	G407-E3646	qokchedy	OK+CHD+Y	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E3647	qokedy	OK+E+DY	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S550	G407-E3647	qokedy	OK+E+DY	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E3646	qokchedy	OK+CHD+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S560	G407-E3675	qolchey	OL+Y	NONCARRIER_Q	2	NONCARRIER_Q	YES	G407-E3676|G407-E3677	qokeey|qokedy	OK+EE+Y|OK+E+DY	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S560	G407-E3676	qokeey	OK+EE+Y	NONCARRIER_Q	2	NONCARRIER_Q	YES	G407-E3675|G407-E3677	qolchey|qokedy	OL+Y|OK+E+DY	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S560	G407-E3677	qokedy	OK+E+DY	NONCARRIER_Q	2	NONCARRIER_Q	YES	G407-E3675|G407-E3676	qolchey|qokeey	OL+Y|OK+EE+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S561	G407-E3681	qokeey	OK+EE+Y	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E3682	qoky	OK+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S561	G407-E3682	qoky	OK+Y	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E3681	qokeey	OK+EE+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S573	G407-E3705	qoky	OK+Y	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E3708	qotchedy	OT+CHD+DY	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S573	G407-E3708	qotchedy	OT+CHD+DY	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E3705	qoky	OK+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S577	G407-E3714	qokey	OK+E+Y	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E3719	qokey	OK+E+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S577	G407-E3719	qokey	OK+E+Y	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E3714	qokey	OK+E+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S585	G407-E3754	qolkain	OL+K+AIN	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E3765	qotal	OT+AL	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S585	G407-E3765	qotal	OT+AL	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E3754	qolkain	OL+K+AIN	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S589	G407-E3781	qekey	E+K+E+Y	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E3786	qotar	OT+AR	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S589	G407-E3786	qotar	OT+AR	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E3781	qekey	E+K+E+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S590	G407-E3838	qoor	CARRIER_Q+O+OR	CARRIER_Q	4	NONCARRIER_Q	NO	G407-E3798|G407-E3809|G407-E3822|G407-E3827	qockhey|qokor|qokeody|qokeol	O+CH+K+E+Y|OK+OR|OK+E+O+D_ADDR+Y|OK+E+OL	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S594	G407-E3928	qoekeor	CARRIER_Q+O+E+K+E+OR	CARRIER_Q	6	NONCARRIER_Q	NO	G407-E3889|G407-E3891|G407-E3892|G407-E3910|G407-E3913|G407-E3921	qokol|qokol|qokol|qokol|qokol|qokeor	OK+OL|OK+OL|OK+OL|OK+OL|OK+OL|OK+E+OR	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S595	G407-E3947	qoaiin	CARRIER_Q+O+AIIN	CARRIER_Q	4	NONCARRIER_Q	NO	G407-E3940|G407-E3941|G407-E3944|G407-E3946	qokeody|qokeo|qokeey|qokeom	OK+E+O+D_ADDR+Y|OK+E+O|OK+EE+Y|OK+E+O+AM_ADDR	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S596	G407-E3950	qoekeol	O+E+K+E+OL	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E3953	qoeey	O+EE+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S596	G407-E3953	qoeey	O+EE+Y	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E3950	qoekeol	O+E+K+E+OL	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S600	G407-E3989	qockhol	CARRIER_Q+O+CH+K+OL	CARRIER_Q	6	NONCARRIER_Q	NO	G407-E3979|G407-E3980|G407-E3983|G407-E3985|G407-E3986|G407-E3992	qokeody|qoky|qokeody|qokeey|qokeody|qokody	OK+E+O+D_ADDR+Y|OK+Y|OK+E+O+D_ADDR+Y|OK+EE+Y|OK+E+O+D_ADDR+Y|OK+O+DY	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S605	G407-E4027	qoteo	OT+E+O	NONCARRIER_Q	2	NONCARRIER_Q	YES	G407-E4029|G407-E4034	qokeo|qoky	OK+E+O|OK+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S605	G407-E4029	qokeo	OK+E+O	NONCARRIER_Q	2	NONCARRIER_Q	YES	G407-E4027|G407-E4034	qoteo|qoky	OT+E+O|OK+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S605	G407-E4034	qoky	OK+Y	NONCARRIER_Q	2	NONCARRIER_Q	YES	G407-E4027|G407-E4029	qoteo|qokeo	OT+E+O|OK+E+O	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S608	G407-E4063	qopcholy	CARRIER_Q+O+CH+T+OL+Y	CARRIER_Q	2	NONCARRIER_Q	NO	G407-E4061|G407-E4064	qoar|qokod	O+AR|OK+O+D_ADDR	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S610	G407-E4082	qodaiin	CARRIER_Q+O+AIIN	CARRIER_Q	7	NONCARRIER_Q	NO	G407-E4072|G407-E4076|G407-E4080|G407-E4085|G407-E4093|G407-E4096|G407-E4103	qocthy|qokeody|qokeol|qokechy|qokeey|qokain|qokar	O+CH+T+Y|OK+E+O+D_ADDR+Y|OK+E+OL|OK+E+Y|OK+EE+Y|OK+AIN|OK+AR	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S611	G407-E4109	qoeair	CARRIER_Q+O+E+AIR	CARRIER_Q	2	NONCARRIER_Q	NO	G407-E4111|G407-E4118	qocphey|qokey	CH+P+E+Y|OK+E+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S612	G407-E4127	qeaiin	CARRIER_Q+E+AIIN	CARRIER_Q	2	NONCARRIER_Q	NO	G407-E4130|G407-E4131	qotey|qokeeol	OT+E+Y|OK+EE+OL	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S620	G407-E4233	qoteol	OT+E+OL	NONCARRIER_Q	1	CARRIER_Q	NO	G407-E4252	qoor	CARRIER_Q+O+OR	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S620	G407-E4252	qoor	CARRIER_Q+O+OR	CARRIER_Q	1	NONCARRIER_Q	NO	G407-E4233	qoteol	OT+E+OL	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S622	G407-E4272	qokeol	OK+E+OL	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E4277	qokol	OK+OL	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
OLD26	P1009-S622	G407-E4277	qokol	OK+OL	NONCARRIER_Q	1	NONCARRIER_Q	YES	G407-E4272	qokeol	OK+E+OL	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
CURRENT4	G515-S002	G515-E0006	qotey	OT+E+Y	NONCARRIER_Q	2	NONCARRIER_Q	YES	G515-E0023|G515-E0026	qotaiin|qotchol	OT+AIIN|OT+CH+OL	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
CURRENT4	G515-S002	G515-E0023	qotaiin	OT+AIIN	NONCARRIER_Q	2	NONCARRIER_Q	YES	G515-E0006|G515-E0026	qotey|qotchol	OT+E+Y|OT+CH+OL	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
CURRENT4	G515-S002	G515-E0026	qotchol	OT+CH+OL	NONCARRIER_Q	2	NONCARRIER_Q	YES	G515-E0006|G515-E0023	qotey|qotaiin	OT+E+Y|OT+AIIN	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
CURRENT4	G515-S005	G515-E0057	qotchoiin	OT+CH+O+IIN	NONCARRIER_Q	1	NONCARRIER_Q	YES	G515-E0059	qoty	OT+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
CURRENT4	G515-S005	G515-E0059	qoty	OT+Y	NONCARRIER_Q	1	NONCARRIER_Q	YES	G515-E0057	qotchoiin	OT+CH+O+IIN	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
CURRENT4	G515-S007	G515-E0090	qoty	OT+Y	NONCARRIER_Q	1	NONCARRIER_Q	YES	G515-E0093	qotchy	OT+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
CURRENT4	G515-S007	G515-E0093	qotchy	OT+Y	NONCARRIER_Q	1	NONCARRIER_Q	YES	G515-E0090	qoty	OT+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
CURRENT4	G515-S009	G515-E0152	qofchedy	CARRIER_Q+O+LOCAL_CHAR_F+CHD+Y	CARRIER_Q	1	NONCARRIER_Q	NO	G515-E0156	qokee	OK+EE	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
CURRENT4	G515-S009	G515-E0156	qokee	OK+EE	NONCARRIER_Q	1	CARRIER_Q	NO	G515-E0152	qofchedy	CARRIER_Q+O+LOCAL_CHAR_F+CHD+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
CURRENT4	G515-S010	G515-E0161	qokees	OK+EE+S	NONCARRIER_Q	6	NONCARRIER_Q	YES	G515-E0165|G515-E0166|G515-E0169|G515-E0175|G515-E0184|G515-E0187	qef|qokeey|qokeey|qotar|qokey|qokeor	E+LOCAL_CHAR_F|OK+EE+Y|OK+EE+Y|OT+AR|OK+E+Y|OK+E+OR	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
CURRENT4	G515-S010	G515-E0165	qef	E+LOCAL_CHAR_F	NONCARRIER_Q	6	NONCARRIER_Q	YES	G515-E0161|G515-E0166|G515-E0169|G515-E0175|G515-E0184|G515-E0187	qokees|qokeey|qokeey|qotar|qokey|qokeor	OK+EE+S|OK+EE+Y|OK+EE+Y|OT+AR|OK+E+Y|OK+E+OR	TARGET_QEF_NEIGHBOUR_VOTE
CURRENT4	G515-S010	G515-E0166	qokeey	OK+EE+Y	NONCARRIER_Q	6	NONCARRIER_Q	YES	G515-E0161|G515-E0165|G515-E0169|G515-E0175|G515-E0184|G515-E0187	qokees|qef|qokeey|qotar|qokey|qokeor	OK+EE+S|E+LOCAL_CHAR_F|OK+EE+Y|OT+AR|OK+E+Y|OK+E+OR	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
CURRENT4	G515-S010	G515-E0169	qokeey	OK+EE+Y	NONCARRIER_Q	6	NONCARRIER_Q	YES	G515-E0161|G515-E0165|G515-E0166|G515-E0175|G515-E0184|G515-E0187	qokees|qef|qokeey|qotar|qokey|qokeor	OK+EE+S|E+LOCAL_CHAR_F|OK+EE+Y|OT+AR|OK+E+Y|OK+E+OR	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
CURRENT4	G515-S010	G515-E0175	qotar	OT+AR	NONCARRIER_Q	6	NONCARRIER_Q	YES	G515-E0161|G515-E0165|G515-E0166|G515-E0169|G515-E0184|G515-E0187	qokees|qef|qokeey|qokeey|qokey|qokeor	OK+EE+S|E+LOCAL_CHAR_F|OK+EE+Y|OK+EE+Y|OK+E+Y|OK+E+OR	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
CURRENT4	G515-S010	G515-E0184	qokey	OK+E+Y	NONCARRIER_Q	6	NONCARRIER_Q	YES	G515-E0161|G515-E0165|G515-E0166|G515-E0169|G515-E0175|G515-E0187	qokees|qef|qokeey|qokeey|qotar|qokeor	OK+EE+S|E+LOCAL_CHAR_F|OK+EE+Y|OK+EE+Y|OT+AR|OK+E+OR	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
CURRENT4	G515-S010	G515-E0187	qokeor	OK+E+OR	NONCARRIER_Q	6	NONCARRIER_Q	YES	G515-E0161|G515-E0165|G515-E0166|G515-E0169|G515-E0175|G515-E0184	qokees|qef|qokeey|qokeey|qotar|qokey	OK+EE+S|E+LOCAL_CHAR_F|OK+EE+Y|OK+EE+Y|OT+AR|OK+E+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
CURRENT4	G515-S022	G515-E0224	qokchy	OK+Y	NONCARRIER_Q	1	CARRIER_Q	NO	G515-E0232	qoaiin	CARRIER_Q+O+AIIN	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
CURRENT4	G515-S022	G515-E0232	qoaiin	CARRIER_Q+O+AIIN	CARRIER_Q	1	NONCARRIER_Q	NO	G515-E0224	qokchy	OK+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
CURRENT4	G515-S036	G515-E0321	qokees	OK+EE+S	NONCARRIER_Q	1	NONCARRIER_Q	YES	G515-E0329	qotedy	OT+E+DY	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
CURRENT4	G515-S036	G515-E0329	qotedy	OT+E+DY	NONCARRIER_Q	1	NONCARRIER_Q	YES	G515-E0321	qokees	OK+EE+S	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
CURRENT4	G515-S038	G515-E0336	qotey	OT+E+Y	NONCARRIER_Q	5	NONCARRIER_Q	YES	G515-E0339|G515-E0340|G515-E0341|G515-E0342|G515-E0344	qokeeody|qokeody|qokeody|qokar|qokeeody	OK+EE+O+D_ADDR+Y|OK+E+O+D_ADDR+Y|OK+E+O+D_ADDR+Y|OK+AR|OK+EE+O+D_ADDR+Y	STATEMENT_Q_ROLE_NEIGHBOUR_VOTE
