fresh_event_id	physical_page	locus	kind	group_index	surface	register	owner_id	visible_owner_de	transfer_class	source_surface	edit_distance	component_recipe	portable_default_de	local_contextual_expansion_de	confidence	note
P1003-E0481	f88v	f88v.17	P	4	oteody	MATERIAL	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	EXACT_REGISTERED_SURFACE	oteody	0	OT+E+O+Y	DANACH · KURZ · AUSFÜHREN · POSTEN	am Stoffbild zweite Gefaess-/Zutatengruppe: den nächsten Teilgang nehmen · kurz einwirken lassen · den Arbeitsschritt ausführen · dieser Pflanzen-/Drogenposten	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0482	f88v	f88v.17	P	5	qockhol	MATERIAL	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	EXACT_REGISTERED_SURFACE	qockhol	0	CARRIER_Q+O+CKH+OL	BEGINN · AUSFÜHREN · DURCHLASS · FORTSETZEN	am Stoffbild zweite Gefaess-/Zutatengruppe: einen neuen Ansatz beginnen · den Arbeitsschritt ausführen · durch Tuch, Sieb oder Auslass · denselben Ansatz fortführen	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0483	f88v	f88v.17	P	6	okol	MATERIAL	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	EXACT_REGISTERED_SURFACE	okol	0	OK+OL	SETZEN · FORTSETZEN	am Stoffbild zweite Gefaess-/Zutatengruppe: im Ansatz ansetzen · denselben Ansatz fortführen	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0484	f88v	f88v.17	P	7	cheedy	MATERIAL	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	EXACT_REGISTERED_SURFACE	cheedy	0	CH+EE+D_ADDR+Y	NEHMEN · LÄNGER · TEIL · POSTEN	am Stoffbild zweite Gefaess-/Zutatengruppe: vom bezeichneten Pflanzenteil entnehmen · länger halten oder ziehen lassen · Wurzel-, Blatt-, Blüten- oder Fruchtteil · dieser Pflanzen-/Drogenposten	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0485	f88v	f88v.17	P	8	qokody	MATERIAL	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	VISIBLE_NEW_COMPOSITION	okody	1	OK+O+DY	SETZEN · AUSFÜHREN · SCHLUSS	am Stoffbild zweite Gefaess-/Zutatengruppe: im Ansatz ansetzen · den Arbeitsschritt ausführen · Teilansatz abschließen	MEDIUM_HIGH	Neue sichtbare Zusammensetzung aus bereits gelernten Wurzeln; kein neues Bedeutungswort.
P1003-E0486	f88v	f88v.18	P	1	ykeeor	MATERIAL	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	VISIBLE_NEW_COMPOSITION	okeeor	1	Y+K+EE+OR	POSTEN · GEBEN · LÄNGER · ANSATZ	am Stoffbild zweite Gefaess-/Zutatengruppe: dieser Pflanzen-/Drogenposten · dem Ansatz zugeben · länger halten oder ziehen lassen · der laufende Ansatz	MEDIUM_HIGH	Neue sichtbare Zusammensetzung aus bereits gelernten Wurzeln; kein neues Bedeutungswort.
P1003-E0487	f88v	f88v.18	P	2	chockhy	MATERIAL	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	VISIBLE_NEW_COMPOSITION	chckhy	1	HO+CKH+Y	TEILSTOFF · DURCHLASS · POSTEN	am Stoffbild zweite Gefaess-/Zutatengruppe: weiterer Pflanzenteil oder Hilfsstoff · durch Tuch, Sieb oder Auslass · dieser Pflanzen-/Drogenposten	MEDIUM_HIGH	Neue sichtbare Zusammensetzung aus bereits gelernten Wurzeln; kein neues Bedeutungswort.
P1003-E0488	f88v	f88v.18	P	3	otol	MATERIAL	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	EXACT_REGISTERED_SURFACE	otol	0	OT+OL	DANACH · FORTSETZEN	am Stoffbild zweite Gefaess-/Zutatengruppe: den nächsten Teilgang nehmen · denselben Ansatz fortführen	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0489	f88v	f88v.18	P	4	cheeol	MATERIAL	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	VISIBLE_NEW_COMPOSITION	chedol	1	SH+EE+OL	HALTEN · LÄNGER · FORTSETZEN	am Stoffbild zweite Gefaess-/Zutatengruppe: halten, ziehen oder stehen lassen · länger halten oder ziehen lassen · denselben Ansatz fortführen	MEDIUM_HIGH	Neue sichtbare Zusammensetzung aus bereits gelernten Wurzeln; kein neues Bedeutungswort.
P1003-E0490	f88v	f88v.18	P	5	cheody	MATERIAL	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	EXACT_REGISTERED_SURFACE	cheody	0	CHEO+Y	AUSZUG · POSTEN	am Stoffbild zweite Gefaess-/Zutatengruppe: der gewonnene Auszug · dieser Pflanzen-/Drogenposten	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0491	f88v	f88v.18	P	6	qotody	MATERIAL	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	VISIBLE_NEW_COMPOSITION	otody	1	OT+O+DY	DANACH · AUSFÜHREN · SCHLUSS	am Stoffbild zweite Gefaess-/Zutatengruppe: den nächsten Teilgang nehmen · den Arbeitsschritt ausführen · Teilansatz abschließen	MEDIUM_HIGH	Neue sichtbare Zusammensetzung aus bereits gelernten Wurzeln; kein neues Bedeutungswort.
P1003-E0492	f88v	f88v.18	P	7	soteol	MATERIAL	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	NEAR_REGISTERED_ALLOGRAPH	oteol	1	OT+E+OL	DANACH · KURZ · FORTSETZEN	am Stoffbild zweite Gefaess-/Zutatengruppe: den nächsten Teilgang nehmen · kurz einwirken lassen · denselben Ansatz fortführen	MEDIUM	Arbeitslesung nach naechster registrierter Werkstattallographie; Auswahlwert 1.08.
P1003-E0493	f88v	f88v.18	P	8	chotam	MATERIAL	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	VISIBLE_ROOT_COMPOSITION_RESOLVED	chotam	0	CH+OT+AM_ADDR	NEHMEN · DANACH · INNEN	am Stoffbild zweite Gefaess-/Zutatengruppe: vom bezeichneten Pflanzenteil entnehmen · den nächsten Teilgang nehmen · im Gefäß oder inneren Anteil	MEDIUM_HIGH	Direkte sichtbare Zerlegung mit dem vorhandenen Wurzelvorrat; kein neuer Stamm.
P1003-E0494	f88v	f88v.19	P	1	odaiin	MATERIAL	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	EXACT_REGISTERED_SURFACE	odaiin	0	O+D_ADDR+AIIN	AUSFÜHREN · TEIL · MASS	am Stoffbild zweite Gefaess-/Zutatengruppe: den Arbeitsschritt ausführen · Wurzel-, Blatt-, Blüten- oder Fruchtteil · nach vorgeschriebenem Maß	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0495	f88v	f88v.19	P	2	sheo	MATERIAL	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	EXACT_REGISTERED_SURFACE	sheo	0	SH+E+O	HALTEN · KURZ · AUSFÜHREN	am Stoffbild zweite Gefaess-/Zutatengruppe: halten, ziehen oder stehen lassen · kurz einwirken lassen · den Arbeitsschritt ausführen	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0496	f88v	f88v.19	P	3	ol	MATERIAL	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	EXACT_REGISTERED_SURFACE	ol	0	OL	FORTSETZEN	am Stoffbild zweite Gefaess-/Zutatengruppe: denselben Ansatz fortführen	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0497	f88v	f88v.19	P	4	qokeey	MATERIAL	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	EXACT_REGISTERED_SURFACE	qokeey	0	OK+EE+Y	SETZEN · LÄNGER · POSTEN	am Stoffbild zweite Gefaess-/Zutatengruppe: im Ansatz ansetzen · länger halten oder ziehen lassen · dieser Pflanzen-/Drogenposten	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0498	f88v	f88v.19	P	5	olaiin	MATERIAL	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	EXACT_REGISTERED_SURFACE	olaiin	0	OL+AIIN	FORTSETZEN · MASS	am Stoffbild zweite Gefaess-/Zutatengruppe: denselben Ansatz fortführen · nach vorgeschriebenem Maß	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0499	f88v	f88v.19	P	6	cheody	MATERIAL	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	EXACT_REGISTERED_SURFACE	cheody	0	CHEO+Y	AUSZUG · POSTEN	am Stoffbild zweite Gefaess-/Zutatengruppe: der gewonnene Auszug · dieser Pflanzen-/Drogenposten	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0500	f88v	f88v.19	P	7	chocthey	MATERIAL	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	VISIBLE_NEW_COMPOSITION	chcthey	1	CH+O+CTH+E+Y	NEHMEN · AUSFÜHREN · BEREIT · KURZ · POSTEN	am Stoffbild zweite Gefaess-/Zutatengruppe: vom bezeichneten Pflanzenteil entnehmen · den Arbeitsschritt ausführen · gebrauchsfertig · kurz einwirken lassen · dieser Pflanzen-/Drogenposten	MEDIUM_HIGH	Neue sichtbare Zusammensetzung aus bereits gelernten Wurzeln; kein neues Bedeutungswort.
P1003-E0501	f88v	f88v.19	P	8	oteody	MATERIAL	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	EXACT_REGISTERED_SURFACE	oteody	0	OT+E+O+Y	DANACH · KURZ · AUSFÜHREN · POSTEN	am Stoffbild zweite Gefaess-/Zutatengruppe: den nächsten Teilgang nehmen · kurz einwirken lassen · den Arbeitsschritt ausführen · dieser Pflanzen-/Drogenposten	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0502	f88v	f88v.19	P	9	dy	MATERIAL	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	EXACT_REGISTERED_SURFACE	dy	0	Y	POSTEN	am Stoffbild zweite Gefaess-/Zutatengruppe: dieser Pflanzen-/Drogenposten	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0503	f88v	f88v.20	P	1	sqokeodaiin	MATERIAL	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	VISIBLE_NEW_COMPOSITION	oteodaiin	3	S+OK+E+O+D_ADDR+AIIN	AUSWÄHLEN · SETZEN · KURZ · AUSFÜHREN · TEIL · MASS	am Stoffbild zweite Gefaess-/Zutatengruppe: den bezeichneten Drogenposten wählen · im Ansatz ansetzen · kurz einwirken lassen · den Arbeitsschritt ausführen · Wurzel-, Blatt-, Blüten- oder Fruchtteil · nach vorgeschriebenem Maß	WORKING	Neue sichtbare Zusammensetzung aus bereits gelernten Wurzeln; kein neues Bedeutungswort.
P1003-E0504	f88v	f88v.20	P	2	cheody	MATERIAL	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	EXACT_REGISTERED_SURFACE	cheody	0	CHEO+Y	AUSZUG · POSTEN	am Stoffbild zweite Gefaess-/Zutatengruppe: der gewonnene Auszug · dieser Pflanzen-/Drogenposten	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0505	f88v	f88v.20	P	3	oteol	MATERIAL	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	EXACT_REGISTERED_SURFACE	oteol	0	OT+E+OL	DANACH · KURZ · FORTSETZEN	am Stoffbild zweite Gefaess-/Zutatengruppe: den nächsten Teilgang nehmen · kurz einwirken lassen · denselben Ansatz fortführen	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0506	f88v	f88v.20	P	4	cheockhy	MATERIAL	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	VISIBLE_NEW_COMPOSITION	checkhy	1	CHEO+CKH+Y	AUSZUG · DURCHLASS · POSTEN	am Stoffbild zweite Gefaess-/Zutatengruppe: der gewonnene Auszug · durch Tuch, Sieb oder Auslass · dieser Pflanzen-/Drogenposten	MEDIUM_HIGH	Neue sichtbare Zusammensetzung aus bereits gelernten Wurzeln; kein neues Bedeutungswort.
P1003-E0507	f88v	f88v.20	P	5	chody	MATERIAL	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	EXACT_REGISTERED_SURFACE	chody	0	CH+O+D_ADDR+Y	NEHMEN · AUSFÜHREN · TEIL · POSTEN	am Stoffbild zweite Gefaess-/Zutatengruppe: vom bezeichneten Pflanzenteil entnehmen · den Arbeitsschritt ausführen · Wurzel-, Blatt-, Blüten- oder Fruchtteil · dieser Pflanzen-/Drogenposten	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0508	f88v	f88v.21	P	1	toairy	MATERIAL	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	VISIBLE_ROOT_COMPOSITION_RESOLVED	toairy	0	T+O+AIR+Y	STELLEN · AUSFÜHREN · LAUF · POSTEN	am Stoffbild zweite Gefaess-/Zutatengruppe: Menge, Dauer oder Stufe stellen · den Arbeitsschritt ausführen · der Flüssigkeitslauf · dieser Pflanzen-/Drogenposten	MEDIUM_HIGH	Direkte sichtbare Zerlegung mit dem vorhandenen Wurzelvorrat; kein neuer Stamm.
P1003-E0509	f88v	f88v.21	P	2	oteeody	MATERIAL	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	EXACT_REGISTERED_SURFACE	oteeody	0	OT+EE+O+DY	DANACH · LÄNGER · AUSFÜHREN · SCHLUSS	am Stoffbild zweite Gefaess-/Zutatengruppe: den nächsten Teilgang nehmen · länger halten oder ziehen lassen · den Arbeitsschritt ausführen · Teilansatz abschließen	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0510	f88v	f88v.21	P	3	cpheody	MATERIAL	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	VISIBLE_NEW_COMPOSITION	cheody	1	CPH+E+O+DY	UMLEITEN · KURZ · AUSFÜHREN · SCHLUSS	am Stoffbild zweite Gefaess-/Zutatengruppe: in einen anderen Empfänger leiten · kurz einwirken lassen · den Arbeitsschritt ausführen · Teilansatz abschließen	MEDIUM_HIGH	Neue sichtbare Zusammensetzung aus bereits gelernten Wurzeln; kein neues Bedeutungswort.
P1003-E0511	f88v	f88v.21	P	4	ykchey	MATERIAL	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	EXACT_REGISTERED_SURFACE	ykchey	0	Y+K+CH+E+Y	POSTEN · GEBEN · NEHMEN · KURZ · POSTEN	am Stoffbild zweite Gefaess-/Zutatengruppe: dieser Pflanzen-/Drogenposten · dem Ansatz zugeben · vom bezeichneten Pflanzenteil entnehmen · kurz einwirken lassen · dieser Pflanzen-/Drogenposten	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0512	f88v	f88v.21	P	5	dam	MATERIAL	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	EXACT_REGISTERED_SURFACE	dam	0	DA+AM_ADDR	ZWEIT · INNEN	am Stoffbild zweite Gefaess-/Zutatengruppe: zweiter Ansatz oder zweite Zugabe · im Gefäß oder inneren Anteil	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0513	f88v	f88v.21	P	6	cheor	MATERIAL	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	EXACT_REGISTERED_SURFACE	cheor	0	CHEO+R	AUSZUG · MERKEN	am Stoffbild zweite Gefaess-/Zutatengruppe: der gewonnene Auszug · Teilgang oder Zustand merken	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0514	f88v	f88v.21	P	7	chaly	MATERIAL	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	VISIBLE_NEW_COMPOSITION	chal	1	CH+AL+Y	NEHMEN · ZIEL · POSTEN	am Stoffbild zweite Gefaess-/Zutatengruppe: vom bezeichneten Pflanzenteil entnehmen · in das Zielgefäß oder an die Gebrauchsstelle · dieser Pflanzen-/Drogenposten	MEDIUM_HIGH	Neue sichtbare Zusammensetzung aus bereits gelernten Wurzeln; kein neues Bedeutungswort.
P1003-E0515	f88v	f88v.21	P	8	korain	MATERIAL	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	NEAR_REGISTERED_ALLOGRAPH	orain	1	OR+AIN	ANSATZ · PORTION	am Stoffbild zweite Gefaess-/Zutatengruppe: der laufende Ansatz · eine Portion	MEDIUM	Arbeitslesung nach naechster registrierter Werkstattallographie; Auswahlwert -1.15.
P1003-E0516	f88v	f88v.22	P	1	dairodain	MATERIAL	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	VISIBLE_NEW_COMPOSITION	dadaiin	4	D_ADDR+AIR+O+D_ADDR+AIN	TEIL · LAUF · AUSFÜHREN · TEIL · PORTION	am Stoffbild zweite Gefaess-/Zutatengruppe: Wurzel-, Blatt-, Blüten- oder Fruchtteil · der Flüssigkeitslauf · den Arbeitsschritt ausführen · Wurzel-, Blatt-, Blüten- oder Fruchtteil · eine Portion	WORKING	Neue sichtbare Zusammensetzung aus bereits gelernten Wurzeln; kein neues Bedeutungswort.
P1003-E0517	f88v	f88v.22	P	2	ykeodain	MATERIAL	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	VISIBLE_NEW_COMPOSITION	chedain	3	Y+K+E+O+D_ADDR+AIN	POSTEN · GEBEN · KURZ · AUSFÜHREN · TEIL · PORTION	am Stoffbild zweite Gefaess-/Zutatengruppe: dieser Pflanzen-/Drogenposten · dem Ansatz zugeben · kurz einwirken lassen · den Arbeitsschritt ausführen · Wurzel-, Blatt-, Blüten- oder Fruchtteil · eine Portion	WORKING	Neue sichtbare Zusammensetzung aus bereits gelernten Wurzeln; kein neues Bedeutungswort.
P1003-E0518	f88v	f88v.22	P	3	dain	MATERIAL	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	EXACT_REGISTERED_SURFACE	dain	0	AIN	PORTION	am Stoffbild zweite Gefaess-/Zutatengruppe: eine Portion	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0519	f88v	f88v.22	P	4	shedy	MATERIAL	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	EXACT_REGISTERED_SURFACE	shedy	0	SHED+DY	ABSETZEN · SCHLUSS	am Stoffbild zweite Gefaess-/Zutatengruppe: stehen und absetzen lassen · Teilansatz abschließen	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0520	f88v	f88v.22	P	5	qoteo	MATERIAL	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	VISIBLE_NEW_COMPOSITION	oteo	1	OT+E+O	DANACH · KURZ · AUSFÜHREN	am Stoffbild zweite Gefaess-/Zutatengruppe: den nächsten Teilgang nehmen · kurz einwirken lassen · den Arbeitsschritt ausführen	MEDIUM_HIGH	Neue sichtbare Zusammensetzung aus bereits gelernten Wurzeln; kein neues Bedeutungswort.
P1003-E0521	f88v	f88v.22	P	6	lchdy	MATERIAL	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	EXACT_REGISTERED_SURFACE	lchdy	0	L+CHD+Y	LEITEN · UMSETZEN · POSTEN	am Stoffbild zweite Gefaess-/Zutatengruppe: gießen, abführen oder durchleiten · in ein anderes Gefäß versetzen · dieser Pflanzen-/Drogenposten	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0522	f88v	f88v.22	P	7	qokeo	MATERIAL	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	VISIBLE_NEW_COMPOSITION	okeo	1	OK+E+O	SETZEN · KURZ · AUSFÜHREN	am Stoffbild zweite Gefaess-/Zutatengruppe: im Ansatz ansetzen · kurz einwirken lassen · den Arbeitsschritt ausführen	MEDIUM_HIGH	Neue sichtbare Zusammensetzung aus bereits gelernten Wurzeln; kein neues Bedeutungswort.
P1003-E0523	f88v	f88v.22	P	8	r	MATERIAL	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	EXACT_REGISTERED_SURFACE	r	0	R	MERKEN	am Stoffbild zweite Gefaess-/Zutatengruppe: Teilgang oder Zustand merken	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0524	f88v	f88v.22	P	9	ain	MATERIAL	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	EXACT_REGISTERED_SURFACE	ain	0	AIN	PORTION	am Stoffbild zweite Gefaess-/Zutatengruppe: eine Portion	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0525	f88v	f88v.23	P	1	tol	MATERIAL	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	EXACT_REGISTERED_SURFACE	tol	0	T+OL	STELLEN · FORTSETZEN	am Stoffbild zweite Gefaess-/Zutatengruppe: Menge, Dauer oder Stufe stellen · denselben Ansatz fortführen	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0526	f88v	f88v.23	P	2	keeodaiin	MATERIAL	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	VISIBLE_ROOT_COMPOSITION_RESOLVED	keeodaiin	0	K+EE+O+D_ADDR+AIIN	GEBEN · LÄNGER · AUSFÜHREN · TEIL · MASS	am Stoffbild zweite Gefaess-/Zutatengruppe: dem Ansatz zugeben · länger halten oder ziehen lassen · den Arbeitsschritt ausführen · Wurzel-, Blatt-, Blüten- oder Fruchtteil · nach vorgeschriebenem Maß	MEDIUM_HIGH	Direkte sichtbare Zerlegung mit dem vorhandenen Wurzelvorrat; kein neuer Stamm.
P1003-E0527	f88v	f88v.23	P	3	qoky	MATERIAL	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	EXACT_REGISTERED_SURFACE	qoky	0	OK+Y	SETZEN · POSTEN	am Stoffbild zweite Gefaess-/Zutatengruppe: im Ansatz ansetzen · dieser Pflanzen-/Drogenposten	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0528	f88v	f88v.23	P	4	sheol	MATERIAL	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	EXACT_REGISTERED_SURFACE	sheol	0	SH+E+OL	HALTEN · KURZ · FORTSETZEN	am Stoffbild zweite Gefaess-/Zutatengruppe: halten, ziehen oder stehen lassen · kurz einwirken lassen · denselben Ansatz fortführen	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0529	f88v	f88v.23	P	5	daiin	MATERIAL	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	EXACT_REGISTERED_SURFACE	daiin	0	AIIN	MASS	am Stoffbild zweite Gefaess-/Zutatengruppe: nach vorgeschriebenem Maß	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0530	f88v	f88v.23	P	6	chees	MATERIAL	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	EXACT_REGISTERED_SURFACE	chees	0	SH+EE+S_ADDR	HALTEN · LÄNGER · SONDERORT	am Stoffbild zweite Gefaess-/Zutatengruppe: halten, ziehen oder stehen lassen · länger halten oder ziehen lassen · besonders bezeichnete Materialstelle	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0531	f88v	f88v.23	P	7	aiin	MATERIAL	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	EXACT_REGISTERED_SURFACE	aiin	0	AIIN	MASS	am Stoffbild zweite Gefaess-/Zutatengruppe: nach vorgeschriebenem Maß	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0532	f88v	f88v.23	P	8	chokar	MATERIAL	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	VISIBLE_NEW_COMPOSITION	chekar	1	OK+AR	SETZEN · QUELLE	am Stoffbild zweite Gefaess-/Zutatengruppe: im Ansatz ansetzen · aus Wurzelstock oder Vorrat	MEDIUM_HIGH	Neue sichtbare Zusammensetzung aus bereits gelernten Wurzeln; kein neues Bedeutungswort.
P1003-E0533	f88v	f88v.23	P	9	daimd	MATERIAL	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	NEAR_REGISTERED_ALLOGRAPH	daim	1	DA+IIN+M_LOCAL	ZWEIT · STUFE · MITTE	am Stoffbild zweite Gefaess-/Zutatengruppe: zweiter Ansatz oder zweite Zugabe · Ernte-, Reife- oder Arbeitsstufe · im Mittelgefäß oder mittleren Anteil	MEDIUM	Arbeitslesung nach naechster registrierter Werkstattallographie; Auswahlwert -7.17.
P1003-E0534	f88v	f88v.24	P	1	daiin	MATERIAL	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	EXACT_REGISTERED_SURFACE	daiin	0	AIIN	MASS	am Stoffbild zweite Gefaess-/Zutatengruppe: nach vorgeschriebenem Maß	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0535	f88v	f88v.24	P	2	sheor	MATERIAL	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	EXACT_REGISTERED_SURFACE	sheor	0	SH+E+OR	HALTEN · KURZ · ANSATZ	am Stoffbild zweite Gefaess-/Zutatengruppe: halten, ziehen oder stehen lassen · kurz einwirken lassen · der laufende Ansatz	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0536	f88v	f88v.24	P	3	sheedy	MATERIAL	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	EXACT_REGISTERED_SURFACE	sheedy	0	SH+EE+DY	HALTEN · LÄNGER · SCHLUSS	am Stoffbild zweite Gefaess-/Zutatengruppe: halten, ziehen oder stehen lassen · länger halten oder ziehen lassen · Teilansatz abschließen	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0537	f88v	f88v.24	P	4	daiin	MATERIAL	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	EXACT_REGISTERED_SURFACE	daiin	0	AIIN	MASS	am Stoffbild zweite Gefaess-/Zutatengruppe: nach vorgeschriebenem Maß	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0538	f88v	f88v.24	P	5	shoy	MATERIAL	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	EXACT_REGISTERED_SURFACE	shoy	0	SH+O+Y	HALTEN · AUSFÜHREN · POSTEN	am Stoffbild zweite Gefaess-/Zutatengruppe: halten, ziehen oder stehen lassen · den Arbeitsschritt ausführen · dieser Pflanzen-/Drogenposten	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
