case_id	occurrence_id	surface	composition	head	working_value	working_roman	page	locus	token_index	section	hand	line_position	triple_reader_token_stable	global_context_mode	global_axis	contextual_renderer_de	visible_head_surface	visible_head_gloss_de	evidence_id	evidence_source	left_surface	left_gloss_de	right_surface	right_gloss_de	decision	surface_line
G686-V0826	G626-M02987	dain	D+A+II	d	2	II	f40r	f40r.9	5	H	2	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	II. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	or	Drogenportion	okaiin	heiß, Grad III, im Ansatzrahmen	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	taiin ol olaiin or dain okaiin okaiin okaiin daram
G686-V0827	G626-M03037	dain	D+A+II	d	2	II	f42r	f42r.10	9	H	1	LAST	0	DIRECT_QUALITY_GRADE	GRADE	unmarkiert: feucht, Grad II	shol	unmarkiert: feucht, Grad II	G628-L049	experiments/yolo/gdt628_chol_measure_frame/artifacts/OL_QUALITY_D_VALUE_PHRASES.tsv	shol	feucht; nominal feuchtes Gut/Material	<END>	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	choty dol ksheo cthor otol cthol chol shol dain
G686-V0828	G626-M03040	dain	D+A+II	d	2	II	f42r	f42r.12	7	H	1	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	II. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	d	OPEN	dal	abgemessene Rohstoffmenge I	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	dcheey chol shol chokaiin choeky d dain dal
G686-V0829	G626-M03042	dain	D+A+II	d	2	II	f42r	f42r.13	7	H	1	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	II. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	daiin	Grad-/Maßwert III	s	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	qopor shol shot shol shol daiin dain s cheam
G686-V0830	G626-M03059	dain	D+A+II	d	2	II	f42v	f42v.1	8	H	1	LAST	1	DIRECT_PART_OR_MATERIAL_AMOUNT	AMOUNT	zwei lokale Portionen/Maße; Kopf chor; absolute Einheit offen	chor	Pflanzenteil: 2 Maß/Portion oder Grad II	G628-R018	experiments/yolo/gdt628_chol_measure_frame/artifacts/OR_CARRIER_D_VALUE_PHRASES.tsv	chor	Pflanzen-/Reproduktionsteil	<END>	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	cho sheey qocho taiin shols chol chor dain
G686-V0831	G626-M03061	dain	D+A+II	d	2	II	f42v	f42v.2	8	H	1	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	II. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	dan	Grad-/Maßwert I	otol	kaltes Zubereitungsgut	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	dshey tchey y kchey chtchy y dan dain otol daiin
G686-V0832	G626-M03081	dain	D+A+II	d	2	II	f43r	f43r.8	8	H	2	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	II. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	chedy	trocken in der Mitte des Grades, abgeschlossen	shy	feucht am Anfang des Grades	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	ytchedy chedy cheody shy qoiiin sheeeky chedy dain shy ykolor otaiin old
G686-V0833	G626-M03130	dain	D+A+II	d	2	II	f45r	f45r.8	5	H	1	MIDDLE	0	DIRECT_PART_OR_MATERIAL_AMOUNT	AMOUNT	zwei lokale Portionen/Maße; Kopf cthy; absolute Einheit offen	cthy	cthy, Portion/Maß II	G627-D033	experiments/yolo/gdt627_value_head_role_atlas/artifacts/D_PART_CONTACTS.tsv	cthy	CTH-Drogenmaterial	ey	anschließend	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	tchol cthy qodaiin cthy dain ey otydal daiin g
G686-V0834	G626-M03133	dain	D+A+II	d	2	II	f45r	f45r.9	4	H	1	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	II. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	chain	trocken, Grad II	ykolody	nimm hiervon den heißen Auszug und stelle ihn fertig	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	or or chain dain ykolody ytaiin qotchol kol dy
G686-V0835	G626-M03141	dain	D+A+II	d	2	II	f45v	f45v.4	3	H	1	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	II. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	qockhy	bereite einen Arzneikompositum-Ansatz in Grundstufe	dail	abgemessene Rohstoffmenge II	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	okchy qockhy dain dail dair shy
G686-V0836	G626-M03182	dain	D+A+II	d	2	II	f47r	f47r.10	8	H	1	MIDDLE	1	DIRECT_QUALITY_GRADE	GRADE	unmarkiert: kalt-trocken, Grad II	tchol	unmarkiert: kalt-trocken, Grad II	G628-L059	experiments/yolo/gdt628_chol_measure_frame/artifacts/OL_QUALITY_D_VALUE_PHRASES.tsv	tchol	kalt-trockenes Drogenmaterial	dam	Dosis I	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	shy otcho keey tor chey otchy tchol dain dam
G686-V0837	G626-M03173	dain	D+A+II	d	2	II	f47r	f47r.3	7	H	1	MIDDLE	1	DIRECT_QUALITY_GRADE	GRADE	unmarkiert: trocken, Grad II	chol	unmarkiert: trocken, Grad II	G628-L056	experiments/yolo/gdt628_chol_measure_frame/artifacts/OL_QUALITY_D_VALUE_PHRASES.tsv	chol	trocken; nominal trockenes Gut/Material	okaiin	heiß, Grad III, im Ansatzrahmen	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	dor chol chy chaiin ckhey chol dain okaiin
G686-V0838	G626-M03177	dain	D+A+II	d	2	II	f47r	f47r.5	1	H	1	FIRST	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	II. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	<START>	OPEN	olshey	eingeweichte Drogenbasis, Mittelstufe	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	dain olshey chokolg
G686-V0839	G626-M03188	dain	D+A+II	d	2	II	f47v	f47v.9	5	H	1	LAST	1	DIRECT_QUALITY_GRADE	GRADE	unmarkiert: trocken, Grad II	chol	unmarkiert: trocken, Grad II	G628-L060	experiments/yolo/gdt628_chol_measure_frame/artifacts/OL_QUALITY_D_VALUE_PHRASES.tsv	chol	trocken; nominal trockenes Gut/Material	<END>	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	qotcheey chety chol chol dain
G686-V0840	G626-M03201	dain	D+A+II	d	2	II	f48r	f48r.4	2	H	5	MIDDLE	0	D_VALUE_OUTER_HEAD_OPEN	OPEN	II. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	tolkeol	OPEN	otaiin	kalt im Zubereitungsrahmen, Grad III	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	tolkeol dain otaiin ykeedy chet ytedy tedy qokdy tshdy chetedy ctheety r
G686-V0841	G626-M03210	dain	D+A+II	d	2	II	f48v	f48v.5	8	H	5	MIDDLE	0	D_VALUE_OUTER_HEAD_OPEN	OPEN	II. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	dy	OPEN	tolkain	gekühltes Material, wiedererwärmt auf Stufe II	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	lkeey qocthedy taiin shed qokar otedy dy dain tolkain otam
G686-V0842	G626-M03234	dain	D+A+II	d	2	II	f49v	f49v.24	4	H	1	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	II. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	daiin	Grad-/Maßwert III	chokag	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	ochokeey ckhey daiin dain chokag
G686-V0843	G626-M03244	dain	D+A+II	d	2	II	f49v	f49v.42	6	H	1	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	II. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	kcheol	OPEN	cho	Trockenansatz	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	qokeaiin cheo chor choteey kcheol dain cho daisin
G686-V0844	G626-M03364	dain	D+A+II	d	2	II	f53r	f53r.2	2	H	1	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	II. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	dol	Materialmaß	s	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	dol dain s cho she oty
G686-V0845	G626-M03372	dain	D+A+II	d	2	II	f53v	f53v.4	6	H	1	MIDDLE	0	D_VALUE_OUTER_HEAD_OPEN	OPEN	II. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	daiio	OPEN	d	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	qokol daiiin qockhor okchor daiio dain d
G686-V0846	G626-M03408	dain	D+A+II	d	2	II	f55r	f55r.9	1	H	2	FIRST	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	II. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	<START>	OPEN	cheky	bis zur mittleren Trockenstufe, dann leicht erhitzen	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	dain cheky dar chckhy dal qoko lkeedy dar kaiin dy kag
G686-V0847	G626-M03459	dain	D+A+II	d	2	II	f56v	f56v.4	8	H	1	LAST	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	II. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	tad	OPEN	<END>	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	schy t chey daiin d eey tad dain
G686-V0848	G626-M03558	dain	D+A+II	d	2	II	f5v	f5v.2	4	H	1	MIDDLE	0	D_VALUE_OUTER_HEAD_OPEN	OPEN	II. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	otaiin	kalt im Zubereitungsrahmen, Grad III	cthor	Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	dchol chol otaiin dain cthor chots ychopordg
G686-V0849	G626-M03614	dain	D+A+II	d	2	II	f75r	f75r.2	1	B	2	FIRST	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	II. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	<START>	OPEN	shey	feucht in der Mitte des Grades	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	dain shey ly ssheol qoldy chedykar chekeedy ror
G686-V0850	G626-M03643	dain	D+A+II	d	2	II	f75r	f75r.26	1	B	2	FIRST	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	II. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	<START>	OPEN	ol	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	dain ol sheol dain ol qoly dar ajy
G686-V0851	G626-M03644	dain	D+A+II	d	2	II	f75r	f75r.26	4	B	2	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	II. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	sheol	feuchtes Material	ol	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	dain ol sheol dain ol qoly dar ajy
G686-V0852	G626-M03645	dain	D+A+II	d	2	II	f75r	f75r.29	1	B	2	FIRST	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	II. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	<START>	OPEN	chkal	Rohstoffklasse I, trocken-heiß am Gradanfang	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	dain chkal dy lo lkaiin ol okeedyqol dain olchey qokeedy chedy qotan
G686-V0853	G626-M03647	dain	D+A+II	d	2	II	f75r	f75r.29	8	B	2	MIDDLE	0	D_VALUE_OUTER_HEAD_OPEN	OPEN	II. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	okeedyqol	OPEN	olchey	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	dain chkal dy lo lkaiin ol okeedyqol dain olchey qokeedy chedy qotan
G686-V0854	G626-M03649	dain	D+A+II	d	2	II	f75r	f75r.30	2	B	2	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	II. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	qo	nehmen	cheeky	trocken am Gradende, dann heiß am Gradanfang	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	qo dain cheeky qokey qokain cheky qokal dain chedy o kalol shedy okar olom
G686-V0855	G626-M03651	dain	D+A+II	d	2	II	f75r	f75r.30	8	B	2	MIDDLE	0	D_VALUE_OUTER_HEAD_OPEN	OPEN	II. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	qokal	Rohstoffklasse I, heiß am Gradanfang	chedy	trocken in der Mitte des Grades, abgeschlossen	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	qo dain cheeky qokey qokain cheky qokal dain chedy o kalol shedy okar olom
G686-V0856	G626-M03663	dain	D+A+II	d	2	II	f75r	f75r.46	5	B	2	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	II. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	qokedy	heiß in der Mitte des Grades, abgeschlossen	shedy	feucht in der Mitte des Grades, abgeschlossen	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	qokey qokedy sheol qokedy dain shedy otol chedy olor
G686-V0857	G626-M03664	dain	D+A+II	d	2	II	f75v	f75v.1	6	B	2	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	II. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	qopdy	OPEN	chetas	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	pchedar opchedy qokedy opchedy qopdy dain chetas chy qotam
G686-V0858	G626-M03670	dain	D+A+II	d	2	II	f75v	f75v.13	4	B	2	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	II. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	qokal	Rohstoffklasse I, heiß am Gradanfang	sheeky	vollständig einweichen, erhitzen und abschließen	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	ocheain cheedy qokal dain sheeky qoky sshedy tedy otedy tedy taral
G686-V0859	G626-M03694	dain	D+A+II	d	2	II	f75v	f75v.65	2	B	2	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	II. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	qokal	Rohstoffklasse I, heiß am Gradanfang	dain	Grad-/Maßwert II	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	qokal dain dain o qoky daiin
G686-V0860	G626-M03695	dain	D+A+II	d	2	II	f75v	f75v.65	3	B	2	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	II. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	dain	Grad-/Maßwert II	o	Ansatzwasser	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	qokal dain dain o qoky daiin
G686-V0861	G626-M03714	dain	D+A+II	d	2	II	f76r	f76r.11	9	T	2	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	II. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	chekain	bis zur Mittelstufe trocknen, dann auf Stufe II erhitzen	chckhy	Arzneikompositum: trocken, Gradanfang	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	qotedshedy qorain oteedy chedy ol chdy raiiin chekain dain chckhy sal oty
G686-V0862	G626-M03715	dain	D+A+II	d	2	II	f76r	f76r.12	8	T	2	MIDDLE	0	D_VALUE_OUTER_HEAD_OPEN	OPEN	II. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	keey	heiß am Ende des Grades	saiin	Samen/Saatgut, Typ/Charge III	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	solshedy qool qctheed shdy qa ol keey dain saiin s ar shedy qokeor okeedy
G686-V0863	G626-M03700	dain	D+A+II	d	2	II	f76r	f76r.2	5	T	2	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	II. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	chep	trockenes Pulver	okain	heiß im Zubereitungsrahmen, Grad II	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	dshedy qotddyar cthar chep dain okain qokeor shedy qol ain sheals qokeey
G686-V0864	G626-M03730	dain	D+A+II	d	2	II	f76r	f76r.24	6	T	2	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	II. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	chepy	OPEN	alolor	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	dalshedy qol sheedy qokaldy chepy dain alolor olain chedy shecthy qokey lor
G686-V0865	G626-M03747	dain	D+A+II	d	2	II	f76r	f76r.32	5	T	2	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	II. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	okaiin	heiß, Grad III, im Ansatzrahmen	chey	trocken in der Mitte des Grades	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	cheo r ain okaiin dain chey dalshedy qokaiin cheol shy chedy rain chedy shy
G686-V0866	G626-M03752	dain	D+A+II	d	2	II	f76r	f76r.40	6	T	2	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	II. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	opchey	Trockenpulver-Ansatz, Form I	shdy	feucht am Anfang des Grades, abgeschlossen	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	qolchey shckhy qokey lchy opchey dain shdy qokedar olchdy sor oty dy lchedy
G686-V0867	G626-M03754	dain	D+A+II	d	2	II	f76r	f76r.41	11	T	2	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	II. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	qoky	heiß am Anfang des Grades	chedy	trocken in der Mitte des Grades, abgeschlossen	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	sain ar okedy lcheey qokey shckhy otedy qokal shey qoky dain chedy qokchdyl
G686-V0868	G626-M03755	dain	D+A+II	d	2	II	f76r	f76r.42	1	T	2	FIRST	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	II. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	<START>	OPEN	chey	trocken in der Mitte des Grades	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	dain chey lsh daiin chey lchedy qolain qotal shedy dy shecthy otalam
G686-V0869	G626-M03763	dain	D+A+II	d	2	II	f76r	f76r.46	1	T	2	FIRST	0	D_VALUE_OUTER_HEAD_OPEN	OPEN	II. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	<START>	OPEN	shear	erste Fraktion bis zur Mittelstufe einweichen	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	dain shear okedy otedy okedy lchedy chedy okar chedy otarain
G686-V0870	G626-M03765	dain	D+A+II	d	2	II	f76r	f76r.47	1	T	2	FIRST	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	II. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	<START>	OPEN	chckhy	Arzneikompositum: trocken, Gradanfang	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	dain chckhy or aiin sheey qockhey olchdar sheey otedy olain oky
G686-V0871	G626-M03954	dain	D+A+II	d	2	II	f78r	f78r.29	5	B	2	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	II. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	chckhy	Arzneikompositum: trocken, Gradanfang	oty	kalter Ansatz am Anfang des Grades	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	ssheky ol kedy chckhy dain oty qokor oky dain chy ol
G686-V0872	G626-M03955	dain	D+A+II	d	2	II	f78r	f78r.29	9	B	2	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	II. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	oky	heißer Ansatz am Anfang des Grades	chy	trocken am Anfang des Grades	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	ssheky ol kedy chckhy dain oty qokor oky dain chy ol
