locus	selected_path_id	source	segmentation	rule
f82r.9	f82r.9|P01	ssholshecthy qokaiin chkedy rchey dairchey qokaiin	s+s+h+o+l+s+h+e+c+t+h+y q+o+k+a+i+i+n c+h+k+e+d+y r+c+h+e+y d+a+i+r+c+h+e+y q+o+k+a+i+i+n	source-symbol stream
f82v.1	f82v.1|P01	otechdy	o+t+e+c+h+d+y	source-symbol stream
f82v.10	f82v.10|P01	qotey qokal shoky qokal chedy qotalchedy	q+o+t+e+y q+o+k+a+l s+h+o+k+y q+o+k+a+l c+h+e+d+y q+o+t+a+l+c+h+e+d+y	source-symbol stream
f82v.11	f82v.11|P01	pcheol dar qokeey cheeky qokal dal shedy pchdy rol qotedy rol	p+c+h+e+o+l d+a+r q+o+k+e+e+y c+h+e+e+k+y q+o+k+a+l d+a+l s+h+e+d+y p+c+h+d+y r+o+l q+o+t+e+d+y r+o+l	source-symbol stream
f82v.12	f82v.12|P01	dal shol dar ol qoky qol chedy qokar qoteytyqoky chcthy qoky	d+a+l s+h+o+l d+a+r o+l q+o+k+y q+o+l c+h+e+d+y q+o+k+a+r q+o+t+e+y+t+y+q+o+k+y c+h+c+t+h+y q+o+k+y	source-symbol stream
f82v.13	f82v.13|P01	tchedy qocthes qokar chckhy qokain cholkaiin chckhdy qokoldy	t+c+h+e+d+y q+o+c+t+h+e+s q+o+k+a+r c+h+c+k+h+y q+o+k+a+i+n c+h+o+l+k+a+i+i+n c+h+c+k+h+d+y q+o+k+o+l+d+y	source-symbol stream
f82v.14	f82v.14|P02	dolchedy lchey rol rol cheey sain shey	d+o+l+c+h+e+d+y l+c+h+e+y r+o+l r+o+l c+h+e+e+y s+a+i+n s+h+e+y	source-symbol stream
f82v.15	f82v.15|P01	tar sheckhy qokal qokain cheol tedy rchedy pchedy rsheol dal	t+a+r s+h+e+c+k+h+y q+o+k+a+l q+o+k+a+i+n c+h+e+o+l t+e+d+y r+c+h+e+d+y p+c+h+e+d+y r+s+h+e+o+l d+a+l	source-symbol stream
f82v.16	f82v.16|P01	qokedy lchey cheey raiin shes qokchey qokain okal dy lchedam	q+o+k+e+d+y l+c+h+e+y c+h+e+e+y r+a+i+i+n s+h+e+s q+o+k+c+h+e+y q+o+k+a+i+n o+k+a+l d+y l+c+h+e+d+a+m	source-symbol stream
f82v.17	f82v.17|P02	orain shedy qok char okai qokeedy rcheey qotedy chtedy rches aly	o+r+a+i+n s+h+e+d+y q+o+k c+h+a+r o+k+a+i q+o+k+e+e+d+y r+c+h+e+e+y q+o+t+e+d+y c+h+t+e+d+y r+c+h+e+s a+l+y	source-symbol stream
f82v.18	f82v.18|P01	ykeedy qokeedy chedy qokar okeey lkedy qokal olkeedy qokeedy oky	y+k+e+e+d+y q+o+k+e+e+d+y c+h+e+d+y q+o+k+a+r o+k+e+e+y l+k+e+d+y q+o+k+a+l o+l+k+e+e+d+y q+o+k+e+e+d+y o+k+y	source-symbol stream
f82v.19	f82v.19|P02	qokol chedy cheal chedy oty chdy dy checkhy otal chls	q+o+k+o+l c+h+e+d+y c+h+e+a+l c+h+e+d+y o+t+y c+h+d+y d+y c+h+e+c+k+h+y o+t+a+l c+h+l+s	source-symbol stream
f82v.2	f82v.2|P01	otedy	o+t+e+d+y	source-symbol stream
f82v.20	f82v.20|P02	tolsheol qokedy qolkedy rshedy qokedy rsheedar oinaly	t+o+l+s+h+e+o+l q+o+k+e+d+y q+o+l+k+e+d+y r+s+h+e+d+y q+o+k+e+d+y r+s+h+e+e+d+a+r o+i+n+a+l+y	source-symbol stream
f82v.21	f82v.21|P02	dain chey qokeeey qoky okaiin okain olkain otain okaraly	d+a+i+n c+h+e+y q+o+k+e+e+e+y q+o+k+y o+k+a+i+i+n o+k+a+i+n o+l+k+a+i+n o+t+a+i+n o+k+a+r+a+l+y	source-symbol stream
f82v.22	f82v.22|P02	qokain chedy qolkshey qotal shey qokain olcheckhy ly	q+o+k+a+i+n c+h+e+d+y q+o+l+k+s+h+e+y q+o+t+a+l s+h+e+y q+o+k+a+i+n o+l+c+h+e+c+k+h+y l+y	source-symbol stream
f82v.23	f82v.23|P01	yshedy qolchey qolaiin otain olkeedy qotshedy oll	y+s+h+e+d+y q+o+l+c+h+e+y q+o+l+a+i+i+n o+t+a+i+n o+l+k+e+e+d+y q+o+t+s+h+e+d+y o+l+l	source-symbol stream
f82v.24	f82v.24|P02	dshedy qokaiin olchedy qokal shedy qotal dytary lgl	d+s+h+e+d+y q+o+k+a+i+i+n o+l+c+h+e+d+y q+o+k+a+l s+h+e+d+y q+o+t+a+l d+y+t+a+r+y l+g+l	source-symbol stream
f82v.25	f82v.25|P01	qok sheol kechey qoty ral tchdarol sheytchdy qokal	q+o+k s+h+e+o+l k+e+c+h+e+y q+o+t+y r+a+l t+c+h+d+a+r+o+l s+h+e+y+t+c+h+d+y q+o+k+a+l	source-symbol stream
f82v.26	f82v.26|P01	saiin shey qokol chol qol sheedy qokal shedy qokaiin	s+a+i+i+n s+h+e+y q+o+k+o+l c+h+o+l q+o+l s+h+e+e+d+y q+o+k+a+l s+h+e+d+y q+o+k+a+i+i+n	source-symbol stream
f82v.27	f82v.27|P01	qokain sheal qolchedy qokaiir olkaiin shedy	q+o+k+a+i+n s+h+e+a+l q+o+l+c+h+e+d+y q+o+k+a+i+i+r o+l+k+a+i+i+n s+h+e+d+y	source-symbol stream
f82v.28	f82v.28|P01	tchal olkair sheeky qolchey qokar shey qokain otshedy	t+c+h+a+l o+l+k+a+i+r s+h+e+e+k+y q+o+l+c+h+e+y q+o+k+a+r s+h+e+y q+o+k+a+i+n o+t+s+h+e+d+y	source-symbol stream
f82v.29	f82v.29|P01	daiin chey qoky shedy qokaiin olkeedy qokechedy qotar	d+a+i+i+n c+h+e+y q+o+k+y s+h+e+d+y q+o+k+a+i+i+n o+l+k+e+e+d+y q+o+k+e+c+h+e+d+y q+o+t+a+r	source-symbol stream
f82v.3	f82v.3|P02	daiin oty	d+a+i+i+n o+t+y	source-symbol stream
f82v.30	f82v.30|P01	pol olor chey qokain shedy qokaiin olchesy ol r aindar	p+o+l o+l+o+r c+h+e+y q+o+k+a+i+n s+h+e+d+y q+o+k+a+i+i+n o+l+c+h+e+s+y o+l r a+i+n+d+a+r	source-symbol stream
f82v.31	f82v.31|P02	qokeey rain chey qolkain oky otaly qokalsh olshalsy	q+o+k+e+e+y r+a+i+n c+h+e+y q+o+l+k+a+i+n o+k+y o+t+a+l+y q+o+k+a+l+s+h o+l+s+h+a+l+s+y	source-symbol stream
f82v.32	f82v.32|P02	sar ol loraiin chey qokain oroiiin	s+a+r o+l l+o+r+a+i+i+n c+h+e+y q+o+k+a+i+n o+r+o+i+i+i+n	source-symbol stream
f82v.33	f82v.33|P02	qody shar aithy qokchey kchey olkain opchedy qfol shty oral	q+o+d+y s+h+a+r a+i+t+h+y q+o+k+c+h+e+y k+c+h+e+y o+l+k+a+i+n o+p+c+h+e+d+y q+f+o+l s+h+t+y o+r+a+l	source-symbol stream
f82v.34	f82v.34|P01	yckhey qokain cheky otaiin olor okain qolkeey qotar olkain	y+c+k+h+e+y q+o+k+a+i+n c+h+e+k+y o+t+a+i+i+n o+l+o+r o+k+a+i+n q+o+l+k+e+e+y q+o+t+a+r o+l+k+a+i+n	source-symbol stream
f82v.35	f82v.35|P01	cthor chey qsain qokeey qokain otain otal okeedy qokal dym	c+t+h+o+r c+h+e+y q+s+a+i+n q+o+k+e+e+y q+o+k+a+i+n o+t+a+i+n o+t+a+l o+k+e+e+d+y q+o+k+a+l d+y+m	source-symbol stream
f82v.36	f82v.36|P02	saiin shey qokeedy qokar sheecthey qokaiin daltedy rcheold	s+a+i+i+n s+h+e+y q+o+k+e+e+d+y q+o+k+a+r s+h+e+e+c+t+h+e+y q+o+k+a+i+i+n d+a+l+t+e+d+y r+c+h+e+o+l+d	source-symbol stream
f82v.37	f82v.37|P01	sol chey r alchey chol olkol chckhy dalchckhy olkain olkeeyr	s+o+l c+h+e+y r a+l+c+h+e+y c+h+o+l o+l+k+o+l c+h+c+k+h+y d+a+l+c+h+c+k+h+y o+l+k+a+i+n o+l+k+e+e+y+r	source-symbol stream
f82v.38	f82v.38|P01	pcheol shedy qokaiin sholdy	p+c+h+e+o+l s+h+e+d+y q+o+k+a+i+i+n s+h+o+l+d+y	source-symbol stream
f82v.39	f82v.39|P01	olkeedy	o+l+k+e+e+d+y	source-symbol stream
f82v.4	f82v.4|P01	otedal	o+t+e+d+a+l	source-symbol stream
f82v.40	f82v.40|P01	okalchy	o+k+a+l+c+h+y	source-symbol stream
f82v.41	f82v.41|P01	okain	o+k+a+i+n	source-symbol stream
f82v.42	f82v.42|P02	okooky	o+k+o+o+k+y	source-symbol stream
f82v.43	f82v.43|P01	okedor	o+k+e+d+o+r	source-symbol stream
f82v.44	f82v.44|P01	okol	o+k+o+l	source-symbol stream
f82v.45	f82v.45|P02	otoldy	o+t+o+l+d+y	source-symbol stream
f82v.46	f82v.46|P01	olkol	o+l+k+o+l	source-symbol stream
f82v.47	f82v.47|P01	otedol	o+t+e+d+o+l	source-symbol stream
f82v.48	f82v.48|P01	oteedy	o+t+e+e+d+y	source-symbol stream
f82v.5	f82v.5|P01	tokol olfchedy qokeedy qokedal shol qotal otdal dal olshedy	t+o+k+o+l o+l+f+c+h+e+d+y q+o+k+e+e+d+y q+o+k+e+d+a+l s+h+o+l q+o+t+a+l o+t+d+a+l d+a+l o+l+s+h+e+d+y	source-symbol stream
f82v.6	f82v.6|P03	qokedy lshedy qotol dol shedy shedydy dar otedy chetedy olkam	q+o+k+e+d+y l+s+h+e+d+y q+o+t+o+l d+o+l s+h+e+d+y s+h+e+d+y+d+y d+a+r o+t+e+d+y c+h+e+t+e+d+y o+l+k+a+m	source-symbol stream
f82v.7	f82v.7|P02	dair ol chedy qotedy qotedy chsdy qotal qoty qokal qokedy lo	d+a+i+r o+l c+h+e+d+y q+o+t+e+d+y q+o+t+e+d+y c+h+s+d+y q+o+t+a+l q+o+t+y q+o+k+a+l q+o+k+e+d+y l+o	source-symbol stream
f82v.8	f82v.8|P01	qokain sheol qoteedy chedy qokey qokedy qokol chedy chedy lchy	q+o+k+a+i+n s+h+e+o+l q+o+t+e+e+d+y c+h+e+d+y q+o+k+e+y q+o+k+e+d+y q+o+k+o+l c+h+e+d+y c+h+e+d+y l+c+h+y	source-symbol stream
f82v.9	f82v.9|P01	solshedy lchedy dolshedy qokal sheckhy shey teeol oteedy qokedy	s+o+l+s+h+e+d+y l+c+h+e+d+y d+o+l+s+h+e+d+y q+o+k+a+l s+h+e+c+k+h+y s+h+e+y t+e+e+o+l o+t+e+e+d+y q+o+k+e+d+y	source-symbol stream
f83r.1	f83r.1|P02	tchedy lpchedy opcsedy chepol pchedar shedy qopchedy	t+c+h+e+d+y l+p+c+h+e+d+y o+p+c+s+e+d+y c+h+e+p+o+l p+c+h+e+d+a+r s+h+e+d+y q+o+p+c+h+e+d+y	source-symbol stream
f83r.10	f83r.10|P03	olkeey rchs cheeb ols aiin skal dain cthalsaiin chky lal sam	o+l+k+e+e+y r+c+h+s c+h+e+e+b o+l+s a+i+i+n s+k+a+l d+a+i+n c+t+h+a+l+s+a+i+i+n c+h+k+y l+a+l s+a+m	source-symbol stream
f83r.11	f83r.11|P01	sor shedy qokaiin chkain shcthey qokedy okair sheedy lchedy lo	s+o+r s+h+e+d+y q+o+k+a+i+i+n c+h+k+a+i+n s+h+c+t+h+e+y q+o+k+e+d+y o+k+a+i+r s+h+e+e+d+y l+c+h+e+d+y l+o	source-symbol stream
f83r.12	f83r.12|P02	qockhol sheckhy otal qokeal cseckhdy ckol okedy qokedy qokal	q+o+c+k+h+o+l s+h+e+c+k+h+y o+t+a+l q+o+k+e+a+l c+s+e+c+k+h+d+y c+k+o+l o+k+e+d+y q+o+k+e+d+y q+o+k+a+l	source-symbol stream
f83r.13	f83r.13|P02	solcheol tar shedy saltedy sair qokedy qpchedy lchcphedy ldar	s+o+l+c+h+e+o+l t+a+r s+h+e+d+y s+a+l+t+e+d+y s+a+i+r q+o+k+e+d+y q+p+c+h+e+d+y l+c+h+c+p+h+e+d+y l+d+a+r	source-symbol stream
f83r.14	f83r.14|P01	qokchedy qokeedy shedy qokshedy dal lchedy qokaiin shcthy dal sy	q+o+k+c+h+e+d+y q+o+k+e+e+d+y s+h+e+d+y q+o+k+s+h+e+d+y d+a+l l+c+h+e+d+y q+o+k+a+i+i+n s+h+c+t+h+y d+a+l s+y	source-symbol stream
f83r.15	f83r.15|P01	saiin shedal shecthy chey tal shcthy dalchdy qotchedy lchedy	s+a+i+i+n s+h+e+d+a+l s+h+e+c+t+h+y c+h+e+y t+a+l s+h+c+t+h+y d+a+l+c+h+d+y q+o+t+c+h+e+d+y l+c+h+e+d+y	source-symbol stream
f83r.16	f83r.16|P01	tchedy qokchdy cheedar chldaiin chedy qokain checthy chealror	t+c+h+e+d+y q+o+k+c+h+d+y c+h+e+e+d+a+r c+h+l+d+a+i+i+n c+h+e+d+y q+o+k+a+i+n c+h+e+c+t+h+y c+h+e+a+l+r+o+r	source-symbol stream
f83r.17	f83r.17|P03	dcheokedy lkeed shckhey ytaiin shechy schety	d+c+h+e+o+k+e+d+y l+k+e+e+d s+h+c+k+h+e+y y+t+a+i+i+n s+h+e+c+h+y s+c+h+e+t+y	source-symbol stream
f83r.18	f83r.18|P03	pdalshdy shocphedy otor shedy opshedy otshdy qokedal shdy soldy	p+d+a+l+s+h+d+y s+h+o+c+p+h+e+d+y o+t+o+r s+h+e+d+y o+p+s+h+e+d+y o+t+s+h+d+y q+o+k+e+d+a+l s+h+d+y s+o+l+d+y	source-symbol stream
f83r.19	f83r.19|P02	sor shedaiin ockhey sain ched shedy qetal dal shedy shey lchedy	s+o+r s+h+e+d+a+i+i+n o+c+k+h+e+y s+a+i+n c+h+e+d s+h+e+d+y q+e+t+a+l d+a+l s+h+e+d+y s+h+e+y l+c+h+e+d+y	source-symbol stream
f83r.2	f83r.2|P01	sol cheey qokaiin shol lchs shey qoteedy rches ar chedy dor	s+o+l c+h+e+e+y q+o+k+a+i+i+n s+h+o+l l+c+h+s s+h+e+y q+o+t+e+e+d+y r+c+h+e+s a+r c+h+e+d+y d+o+r	source-symbol stream
f83r.20	f83r.20|P01	solkeedy qoteedy qokeey qokedy sol cheeety qokedy qoky saiin	s+o+l+k+e+e+d+y q+o+t+e+e+d+y q+o+k+e+e+y q+o+k+e+d+y s+o+l c+h+e+e+e+t+y q+o+k+e+d+y q+o+k+y s+a+i+i+n	source-symbol stream
f83r.21	f83r.21|P01	solkeedy qokedy otedy sol chedy lkedy qokchedy qokedy chckhdy sar	s+o+l+k+e+e+d+y q+o+k+e+d+y o+t+e+d+y s+o+l c+h+e+d+y l+k+e+d+y q+o+k+c+h+e+d+y q+o+k+e+d+y c+h+c+k+h+d+y s+a+r	source-symbol stream
f83r.22	f83r.22|P01	schedair otchedy qokeedy chedain chedy qotedaiin otaiin otedy ldy	s+c+h+e+d+a+i+r o+t+c+h+e+d+y q+o+k+e+e+d+y c+h+e+d+a+i+n c+h+e+d+y q+o+t+e+d+a+i+i+n o+t+a+i+i+n o+t+e+d+y l+d+y	source-symbol stream
f83r.23	f83r.23|P01	tchedy qotedy qokal shedy qokedy shecthedy shecthy otor chedy	t+c+h+e+d+y q+o+t+e+d+y q+o+k+a+l s+h+e+d+y q+o+k+e+d+y s+h+e+c+t+h+e+d+y s+h+e+c+t+h+y o+t+o+r c+h+e+d+y	source-symbol stream
f83r.24	f83r.24|P01	soiiin checthy chety otaiin olsaly shedy	s+o+i+i+i+n c+h+e+c+t+h+y c+h+e+t+y o+t+a+i+i+n o+l+s+a+l+y s+h+e+d+y	source-symbol stream
f83r.25	f83r.25|P01	qokeedy qolchey qokeey qokedy chedy otal	q+o+k+e+e+d+y q+o+l+c+h+e+y q+o+k+e+e+y q+o+k+e+d+y c+h+e+d+y o+t+a+l	source-symbol stream
f83r.26	f83r.26|P01	otchey qokeey qoky tol shedy qokylddy	o+t+c+h+e+y q+o+k+e+e+y q+o+k+y t+o+l s+h+e+d+y q+o+k+y+l+d+d+y	source-symbol stream
f83r.27	f83r.27|P01	dain chedy qokeedy shckhedy shckhedy	d+a+i+n c+h+e+d+y q+o+k+e+e+d+y s+h+c+k+h+e+d+y s+h+c+k+h+e+d+y	source-symbol stream
f83r.28	f83r.28|P01	saiin cheeky sheey qokedy shedy oldy	s+a+i+i+n c+h+e+e+k+y s+h+e+e+y q+o+k+e+d+y s+h+e+d+y o+l+d+y	source-symbol stream
f83r.29	f83r.29|P02	solchedy cheey qody kesd oldy	s+o+l+c+h+e+d+y c+h+e+e+y q+o+d+y k+e+s+d o+l+d+y	source-symbol stream
f83r.3	f83r.3|P01	olkeedy qotal chkeedy chey daiin chey lchedy qokaiin qotal dar	o+l+k+e+e+d+y q+o+t+a+l c+h+k+e+e+d+y c+h+e+y d+a+i+i+n c+h+e+y l+c+h+e+d+y q+o+k+a+i+i+n q+o+t+a+l d+a+r	source-symbol stream
f83r.30	f83r.30|P03	sokeedy qokeedy qoky saiin	s+o+k+e+e+d+y q+o+k+e+e+d+y q+o+k+y s+a+i+i+n	source-symbol stream
f83r.31	f83r.31|P01	techedy qotchedy okeedy ldy	t+e+c+h+e+d+y q+o+t+c+h+e+d+y o+k+e+e+d+y l+d+y	source-symbol stream
f83r.32	f83r.32|P03	ocheol qokchedy lchedy qokey	o+c+h+e+o+l q+o+k+c+h+e+d+y l+c+h+e+d+y q+o+k+e+y	source-symbol stream
f83r.33	f83r.33|P02	sy saiin sheekchy qokey sain	s+y s+a+i+i+n s+h+e+e+k+c+h+y q+o+k+e+y s+a+i+n	source-symbol stream
f83r.34	f83r.34|P01	shky lchedy dolshed qokchy	s+h+k+y l+c+h+e+d+y d+o+l+s+h+e+d q+o+k+c+h+y	source-symbol stream
f83r.35	f83r.35|P01	saiin cheky okeeol okain chdy	s+a+i+i+n c+h+e+k+y o+k+e+e+o+l o+k+a+i+n c+h+d+y	source-symbol stream
f83r.36	f83r.36|P02	sor aiin shy shey lshedy qoky	s+o+r a+i+i+n s+h+y s+h+e+y l+s+h+e+d+y q+o+k+y	source-symbol stream
f83r.37	f83r.37|P01	sol lkedy lchedy qokol shedy	s+o+l l+k+e+d+y l+c+h+e+d+y q+o+k+o+l s+h+e+d+y	source-symbol stream
f83r.38	f83r.38|P01	or chey qockhey dairydy	o+r c+h+e+y q+o+c+k+h+e+y d+a+i+r+y+d+y	source-symbol stream
f83r.39	f83r.39|P01	qokain shey kain chckhal	q+o+k+a+i+n s+h+e+y k+a+i+n c+h+c+k+h+a+l	source-symbol stream
f83r.4	f83r.4|P01	qokshedy chedy qokedy chkedy daiin shetar shedy qekaiin chedy	q+o+k+s+h+e+d+y c+h+e+d+y q+o+k+e+d+y c+h+k+e+d+y d+a+i+i+n s+h+e+t+a+r s+h+e+d+y q+e+k+a+i+i+n c+h+e+d+y	source-symbol stream
f83r.40	f83r.40|P01	solchedy olchedy chedaiin	s+o+l+c+h+e+d+y o+l+c+h+e+d+y c+h+e+d+a+i+i+n	source-symbol stream
f83r.41	f83r.41|P01	solkey lchedy qolkain dal	s+o+l+k+e+y l+c+h+e+d+y q+o+l+k+a+i+n d+a+l	source-symbol stream
f83r.42	f83r.42|P02	sol ol chcthdy lchedy lchdy	s+o+l o+l c+h+c+t+h+d+y l+c+h+e+d+y l+c+h+d+y	source-symbol stream
f83r.43	f83r.43|P03	daiin sheol chedy qokal sar	d+a+i+i+n s+h+e+o+l c+h+e+d+y q+o+k+a+l s+a+r	source-symbol stream
f83r.44	f83r.44|P01	skar shedy	s+k+a+r s+h+e+d+y	source-symbol stream
f83r.45	f83r.45|P01	chtorol	c+h+t+o+r+o+l	source-symbol stream
f83r.46	f83r.46|P01	olsaiin	o+l+s+a+i+i+n	source-symbol stream
f83r.47	f83r.47|P01	otchdy qokchdy shedal	o+t+c+h+d+y q+o+k+c+h+d+y s+h+e+d+a+l	source-symbol stream
f83r.48	f83r.48|P01	dal cheol lol chdal aiin	d+a+l c+h+e+o+l l+o+l c+h+d+a+l a+i+i+n	source-symbol stream
f83r.49	f83r.49|P01	sol daiiin chedy	s+o+l d+a+i+i+i+n c+h+e+d+y	source-symbol stream
f83r.5	f83r.5|P02	dsheey qotaiin checkhy qoty cheg shedy qokeey rchedy qokeedy lo	d+s+h+e+e+y q+o+t+a+i+i+n c+h+e+c+k+h+y q+o+t+y c+h+e+g s+h+e+d+y q+o+k+e+e+y r+c+h+e+d+y q+o+k+e+e+d+y l+o	source-symbol stream
f83r.50	f83r.50|P02	saroldal	s+a+r+o+l+d+a+l	source-symbol stream
f83r.51	f83r.51|P01	darolsy	d+a+r+o+l+s+y	source-symbol stream
f83r.52	f83r.52|P01	solkeey qekey raly ol	s+o+l+k+e+e+y q+e+k+e+y r+a+l+y o+l	source-symbol stream
f83r.53	f83r.53|P01	solchkal cheol qotar ol	s+o+l+c+h+k+a+l c+h+e+o+l q+o+t+a+r o+l	source-symbol stream
f83r.54	f83r.54|P01	daiin ol dain chey ldalor	d+a+i+i+n o+l d+a+i+n c+h+e+y l+d+a+l+o+r	source-symbol stream
f83r.55	f83r.55|P02	sol rtain cthol	s+o+l r+t+a+i+n c+t+h+o+l	source-symbol stream
f83r.6	f83r.6|P01	schedy chedchy qokal olchedy qokaiin chedy qokeedy lchedy qoky	s+c+h+e+d+y c+h+e+d+c+h+y q+o+k+a+l o+l+c+h+e+d+y q+o+k+a+i+i+n c+h+e+d+y q+o+k+e+e+d+y l+c+h+e+d+y q+o+k+y	source-symbol stream
f83r.7	f83r.7|P02	solshed lsheedy qeeedy qoky oqol rsheedy qokedy qoteedy qoteedy	s+o+l+s+h+e+d l+s+h+e+e+d+y q+e+e+e+d+y q+o+k+y o+q+o+l r+s+h+e+e+d+y q+o+k+e+d+y q+o+t+e+e+d+y q+o+t+e+e+d+y	source-symbol stream
f83r.8	f83r.8|P01	pchedal otedy shecthedchy qoky chedy chary	p+c+h+e+d+a+l o+t+e+d+y s+h+e+c+t+h+e+d+c+h+y q+o+k+y c+h+e+d+y c+h+a+r+y	source-symbol stream
f83r.9	f83r.9|P01	pchor checphedy qokedy lsheedy qokchdy r shedkedy qopshdy qopy	p+c+h+o+r c+h+e+c+p+h+e+d+y q+o+k+e+d+y l+s+h+e+e+d+y q+o+k+c+h+d+y r s+h+e+d+k+e+d+y q+o+p+s+h+d+y q+o+p+y	source-symbol stream
f83v.1	f83v.1|P01	poldaky dalol otedy chtair opchedy qotal chedy chepchedy opchey	p+o+l+d+a+k+y d+a+l+o+l o+t+e+d+y c+h+t+a+i+r o+p+c+h+e+d+y q+o+t+a+l c+h+e+d+y c+h+e+p+c+h+e+d+y o+p+c+h+e+y	source-symbol stream
f83v.10	f83v.10|P01	okarchy	o+k+a+r+c+h+y	source-symbol stream
f83v.11	f83v.11|P01	pchedar shedal qokar shedal okchdy qokedy okail shedy qoky lsheg	p+c+h+e+d+a+r s+h+e+d+a+l q+o+k+a+r s+h+e+d+a+l o+k+c+h+d+y q+o+k+e+d+y o+k+a+i+l s+h+e+d+y q+o+k+y l+s+h+e+g	source-symbol stream
f83v.12	f83v.12|P01	daiin shckhy qoeeo lldar cheey qoal qokeedy olkar sheedy qokain olal	d+a+i+i+n s+h+c+k+h+y q+o+e+e+o l+l+d+a+r c+h+e+e+y q+o+a+l q+o+k+e+e+d+y o+l+k+a+r s+h+e+e+d+y q+o+k+a+i+n o+l+a+l	source-symbol stream
f83v.13	f83v.13|P01	qol chey qo lched qolky qokal chedy chedy daiin chckhy cheor ol lal	q+o+l c+h+e+y q+o l+c+h+e+d q+o+l+k+y q+o+k+a+l c+h+e+d+y c+h+e+d+y d+a+i+i+n c+h+c+k+h+y c+h+e+o+r o+l l+a+l	source-symbol stream
f83v.14	f83v.14|P01	salched qol shedy qolchedy qolchdy qol rchedy cheol qokeor sholdy	s+a+l+c+h+e+d q+o+l s+h+e+d+y q+o+l+c+h+e+d+y q+o+l+c+h+d+y q+o+l r+c+h+e+d+y c+h+e+o+l q+o+k+e+o+r s+h+o+l+d+y	source-symbol stream
f83v.15	f83v.15|P01	qokaiin cheol shey qokeey cheol dal cheeaiin olkeedy qokal chaloly	q+o+k+a+i+i+n c+h+e+o+l s+h+e+y q+o+k+e+e+y c+h+e+o+l d+a+l c+h+e+e+a+i+i+n o+l+k+e+e+d+y q+o+k+a+l c+h+a+l+o+l+y	source-symbol stream
f83v.16	f83v.16|P01	daiin qokal sheckhey qokeey chal qokeey qokaiin chedy sar al	d+a+i+i+n q+o+k+a+l s+h+e+c+k+h+e+y q+o+k+e+e+y c+h+a+l q+o+k+e+e+y q+o+k+a+i+i+n c+h+e+d+y s+a+r a+l	source-symbol stream
f83v.17	f83v.17|P02	qotaiin cheeol qokaiin sheol qokear cheedy olcheey qokal qokaoy	q+o+t+a+i+i+n c+h+e+e+o+l q+o+k+a+i+i+n s+h+e+o+l q+o+k+e+a+r c+h+e+e+d+y o+l+c+h+e+e+y q+o+k+a+l q+o+k+a+o+y	source-symbol stream
f83v.18	f83v.18|P02	solkeedy qokeedy qokeedy saiin okaiin chedy qokeedy qolkeedy	s+o+l+k+e+e+d+y q+o+k+e+e+d+y q+o+k+e+e+d+y s+a+i+i+n o+k+a+i+i+n c+h+e+d+y q+o+k+e+e+d+y q+o+l+k+e+e+d+y	source-symbol stream
f83v.19	f83v.19|P01	qolchedy qolteedy qokeedy qokal okaiin chear checkhy dal checkhdy	q+o+l+c+h+e+d+y q+o+l+t+e+e+d+y q+o+k+e+e+d+y q+o+k+a+l o+k+a+i+i+n c+h+e+a+r c+h+e+c+k+h+y d+a+l c+h+e+c+k+h+d+y	source-symbol stream
f83v.2	f83v.2|P01	dol shedy qokedy shedy qotedar checthedy qokedy qotal chey dar	d+o+l s+h+e+d+y q+o+k+e+d+y s+h+e+d+y q+o+t+e+d+a+r c+h+e+c+t+h+e+d+y q+o+k+e+d+y q+o+t+a+l c+h+e+y d+a+r	source-symbol stream
f83v.20	f83v.20|P01	tocthey cheor olol cheol tedy sheckhal sheeckhy cheal	t+o+c+t+h+e+y c+h+e+o+r o+l+o+l c+h+e+o+l t+e+d+y s+h+e+c+k+h+a+l s+h+e+e+c+k+h+y c+h+e+a+l	source-symbol stream
f83v.21	f83v.21|P01	qokeed qokaiin sheolkain sheol olkeedy l shedy	q+o+k+e+e+d q+o+k+a+i+i+n s+h+e+o+l+k+a+i+n s+h+e+o+l o+l+k+e+e+d+y l s+h+e+d+y	source-symbol stream
f83v.22	f83v.22|P01	char qokar cheolkain shckhey qokal cheor ols	c+h+a+r q+o+k+a+r c+h+e+o+l+k+a+i+n s+h+c+k+h+e+y q+o+k+a+l c+h+e+o+r o+l+s	source-symbol stream
f83v.23	f83v.23|P01	qol aiiin chckhedy sheol qokaiin shckhy lchey	q+o+l a+i+i+i+n c+h+c+k+h+e+d+y s+h+e+o+l q+o+k+a+i+i+n s+h+c+k+h+y l+c+h+e+y	source-symbol stream
f83v.24	f83v.24|P01	ol cheedy qokeedy qokain dalshal shldy lor	o+l c+h+e+e+d+y q+o+k+e+e+d+y q+o+k+a+i+n d+a+l+s+h+a+l s+h+l+d+y l+o+r	source-symbol stream
f83v.25	f83v.25|P01	y shey otechd ar okol dal shedy qokaly	y s+h+e+y o+t+e+c+h+d a+r o+k+o+l d+a+l s+h+e+d+y q+o+k+a+l+y	source-symbol stream
f83v.26	f83v.26|P01	sal chear shey qokar shedy qokain ollchy	s+a+l c+h+e+a+r s+h+e+y q+o+k+a+r s+h+e+d+y q+o+k+a+i+n o+l+l+c+h+y	source-symbol stream
