trace_serial	trace_unit	atom_kind	forward_audit_order	backward_audit_order	audit_order_status	atom_id	page	physical_locus	field_or_slot	statement_id	exact_visible_identity	visible_owner	owner_action	literal_or_formal_layer	visible_copy_role	forward_copy_instruction	backward_formal_recovery	master_exemplar_content	concrete_semantics_without_master	source_token_count	close_status	error_guard	trace_pass_condition
102	F69_LEFT_28_SLOTS	ASTRO_COPIED_GROUP_SEGMENT	16	18	EDITORIAL_COMPLETENESS_ORDER_ONLY__NO_START_ROTATION_OR_DIRECTION	A3:G123	f69v	f69v.17	A3_LEFT_RADIAL_SLOT_14	NONE__LOCAL_CELESTIAL_LABEL	A3:G123	A3_LEFT_RADIAL_SLOT_14	OPEN_LOCAL_SLOT	OPAQUE_COPY_SEGMENT_01_OF_01	LOCAL_SLOT_LABEL_SEGMENT	Copy this opaque group segment into this same visible radial slot; never import a neighbour-wheel value.	Recover membership in A3_LEFT_RADIAL_SLOT_14 and segment 1/1; no name, rank, start or direction.	[EXEMPLAR:Vollständiges lokales Etikett: f69v, linker Radialplatz L14: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L14 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.]	NOT_RECOVERABLE__ONLY_LOCAL_SLOT_AND_SEGMENT_MEMBERSHIP	1	LOCAL_LABEL_END	L01..L28 are editorial addresses; do not infer Moon-station identity, order, cycle, start, rotation or direction.	ALL_VISIBLE_GROUP_SEGMENTS_RETURN_TO_THE_SAME_LOCAL_SLOT
103	F69_LEFT_28_SLOTS	ASTRO_COPIED_GROUP_SEGMENT	17	17	EDITORIAL_COMPLETENESS_ORDER_ONLY__NO_START_ROTATION_OR_DIRECTION	A3:G124	f69v	f69v.18	A3_LEFT_RADIAL_SLOT_15	NONE__LOCAL_CELESTIAL_LABEL	A3:G124	A3_LEFT_RADIAL_SLOT_15	OPEN_LOCAL_SLOT	OPAQUE_COPY_SEGMENT_01_OF_01	LOCAL_SLOT_LABEL_SEGMENT	Copy this opaque group segment into this same visible radial slot; never import a neighbour-wheel value.	Recover membership in A3_LEFT_RADIAL_SLOT_15 and segment 1/1; no name, rank, start or direction.	[EXEMPLAR:Vollständiges lokales Etikett: f69v, linker Radialplatz L15: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L15 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.]	NOT_RECOVERABLE__ONLY_LOCAL_SLOT_AND_SEGMENT_MEMBERSHIP	1	LOCAL_LABEL_END	L01..L28 are editorial addresses; do not infer Moon-station identity, order, cycle, start, rotation or direction.	ALL_VISIBLE_GROUP_SEGMENTS_RETURN_TO_THE_SAME_LOCAL_SLOT
104	F69_LEFT_28_SLOTS	ASTRO_COPIED_GROUP_SEGMENT	18	16	EDITORIAL_COMPLETENESS_ORDER_ONLY__NO_START_ROTATION_OR_DIRECTION	A3:G125	f69v	f69v.19	A3_LEFT_RADIAL_SLOT_16	NONE__LOCAL_CELESTIAL_LABEL	A3:G125	A3_LEFT_RADIAL_SLOT_16	OPEN_LOCAL_SLOT	OPAQUE_COPY_SEGMENT_01_OF_01	LOCAL_SLOT_LABEL_SEGMENT	Copy this opaque group segment into this same visible radial slot; never import a neighbour-wheel value.	Recover membership in A3_LEFT_RADIAL_SLOT_16 and segment 1/1; no name, rank, start or direction.	[EXEMPLAR:Vollständiges lokales Etikett: f69v, linker Radialplatz L16: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L16 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.]	NOT_RECOVERABLE__ONLY_LOCAL_SLOT_AND_SEGMENT_MEMBERSHIP	1	LOCAL_LABEL_END	L01..L28 are editorial addresses; do not infer Moon-station identity, order, cycle, start, rotation or direction.	ALL_VISIBLE_GROUP_SEGMENTS_RETURN_TO_THE_SAME_LOCAL_SLOT
105	F69_LEFT_28_SLOTS	ASTRO_COPIED_GROUP_SEGMENT	19	15	EDITORIAL_COMPLETENESS_ORDER_ONLY__NO_START_ROTATION_OR_DIRECTION	A3:G126	f69v	f69v.20	A3_LEFT_RADIAL_SLOT_17	NONE__LOCAL_CELESTIAL_LABEL	A3:G126	A3_LEFT_RADIAL_SLOT_17	OPEN_LOCAL_SLOT	OPAQUE_COPY_SEGMENT_01_OF_01	LOCAL_SLOT_LABEL_SEGMENT	Copy this opaque group segment into this same visible radial slot; never import a neighbour-wheel value.	Recover membership in A3_LEFT_RADIAL_SLOT_17 and segment 1/1; no name, rank, start or direction.	[EXEMPLAR:Vollständiges lokales Etikett: f69v, linker Radialplatz L17: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L17 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.]	NOT_RECOVERABLE__ONLY_LOCAL_SLOT_AND_SEGMENT_MEMBERSHIP	1	LOCAL_LABEL_END	L01..L28 are editorial addresses; do not infer Moon-station identity, order, cycle, start, rotation or direction.	ALL_VISIBLE_GROUP_SEGMENTS_RETURN_TO_THE_SAME_LOCAL_SLOT
106	F69_LEFT_28_SLOTS	ASTRO_COPIED_GROUP_SEGMENT	20	14	EDITORIAL_COMPLETENESS_ORDER_ONLY__NO_START_ROTATION_OR_DIRECTION	A3:G127	f69v	f69v.21	A3_LEFT_RADIAL_SLOT_18	NONE__LOCAL_CELESTIAL_LABEL	A3:G127	A3_LEFT_RADIAL_SLOT_18	OPEN_LOCAL_SLOT	OPAQUE_COPY_SEGMENT_01_OF_01	LOCAL_SLOT_LABEL_SEGMENT	Copy this opaque group segment into this same visible radial slot; never import a neighbour-wheel value.	Recover membership in A3_LEFT_RADIAL_SLOT_18 and segment 1/1; no name, rank, start or direction.	[EXEMPLAR:Vollständiges lokales Etikett: f69v, linker Radialplatz L18: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L18 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.]	NOT_RECOVERABLE__ONLY_LOCAL_SLOT_AND_SEGMENT_MEMBERSHIP	1	LOCAL_LABEL_END	L01..L28 are editorial addresses; do not infer Moon-station identity, order, cycle, start, rotation or direction.	ALL_VISIBLE_GROUP_SEGMENTS_RETURN_TO_THE_SAME_LOCAL_SLOT
107	F69_LEFT_28_SLOTS	ASTRO_COPIED_GROUP_SEGMENT	21	13	EDITORIAL_COMPLETENESS_ORDER_ONLY__NO_START_ROTATION_OR_DIRECTION	A3:G128	f69v	f69v.22	A3_LEFT_RADIAL_SLOT_19	NONE__LOCAL_CELESTIAL_LABEL	A3:G128	A3_LEFT_RADIAL_SLOT_19	OPEN_LOCAL_SLOT	OPAQUE_COPY_SEGMENT_01_OF_01	LOCAL_SLOT_LABEL_SEGMENT	Copy this opaque group segment into this same visible radial slot; never import a neighbour-wheel value.	Recover membership in A3_LEFT_RADIAL_SLOT_19 and segment 1/1; no name, rank, start or direction.	[EXEMPLAR:Vollständiges lokales Etikett: f69v, linker Radialplatz L19: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L19 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.]	NOT_RECOVERABLE__ONLY_LOCAL_SLOT_AND_SEGMENT_MEMBERSHIP	1	LOCAL_LABEL_END	L01..L28 are editorial addresses; do not infer Moon-station identity, order, cycle, start, rotation or direction.	ALL_VISIBLE_GROUP_SEGMENTS_RETURN_TO_THE_SAME_LOCAL_SLOT
108	F69_LEFT_28_SLOTS	ASTRO_COPIED_GROUP_SEGMENT	22	12	EDITORIAL_COMPLETENESS_ORDER_ONLY__NO_START_ROTATION_OR_DIRECTION	A3:G129	f69v	f69v.23	A3_LEFT_RADIAL_SLOT_20	NONE__LOCAL_CELESTIAL_LABEL	A3:G129	A3_LEFT_RADIAL_SLOT_20	OPEN_LOCAL_SLOT	OPAQUE_COPY_SEGMENT_01_OF_01	LOCAL_SLOT_LABEL_SEGMENT	Copy this opaque group segment into this same visible radial slot; never import a neighbour-wheel value.	Recover membership in A3_LEFT_RADIAL_SLOT_20 and segment 1/1; no name, rank, start or direction.	[EXEMPLAR:Vollständiges lokales Etikett: f69v, linker Radialplatz L20: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L20 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.]	NOT_RECOVERABLE__ONLY_LOCAL_SLOT_AND_SEGMENT_MEMBERSHIP	1	LOCAL_LABEL_END	L01..L28 are editorial addresses; do not infer Moon-station identity, order, cycle, start, rotation or direction.	ALL_VISIBLE_GROUP_SEGMENTS_RETURN_TO_THE_SAME_LOCAL_SLOT
109	F69_LEFT_28_SLOTS	ASTRO_COPIED_GROUP_SEGMENT	23	11	EDITORIAL_COMPLETENESS_ORDER_ONLY__NO_START_ROTATION_OR_DIRECTION	A3:G130	f69v	f69v.24	A3_LEFT_RADIAL_SLOT_21	NONE__LOCAL_CELESTIAL_LABEL	A3:G130	A3_LEFT_RADIAL_SLOT_21	OPEN_LOCAL_SLOT	OPAQUE_COPY_SEGMENT_01_OF_01	LOCAL_SLOT_LABEL_SEGMENT	Copy this opaque group segment into this same visible radial slot; never import a neighbour-wheel value.	Recover membership in A3_LEFT_RADIAL_SLOT_21 and segment 1/1; no name, rank, start or direction.	[EXEMPLAR:Vollständiges lokales Etikett: f69v, linker Radialplatz L21: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L21 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.]	NOT_RECOVERABLE__ONLY_LOCAL_SLOT_AND_SEGMENT_MEMBERSHIP	1	LOCAL_LABEL_END	L01..L28 are editorial addresses; do not infer Moon-station identity, order, cycle, start, rotation or direction.	ALL_VISIBLE_GROUP_SEGMENTS_RETURN_TO_THE_SAME_LOCAL_SLOT
110	F69_LEFT_28_SLOTS	ASTRO_COPIED_GROUP_SEGMENT	24	10	EDITORIAL_COMPLETENESS_ORDER_ONLY__NO_START_ROTATION_OR_DIRECTION	A3:G131	f69v	f69v.25	A3_LEFT_RADIAL_SLOT_22	NONE__LOCAL_CELESTIAL_LABEL	A3:G131	A3_LEFT_RADIAL_SLOT_22	OPEN_LOCAL_SLOT	OPAQUE_COPY_SEGMENT_01_OF_02	LOCAL_SLOT_LABEL_SEGMENT	Copy this opaque group segment into this same visible radial slot; never import a neighbour-wheel value.	Recover membership in A3_LEFT_RADIAL_SLOT_22 and segment 1/2; no name, rank, start or direction.	[EXEMPLAR:Kopiersegment 01/02 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, linker Radialplatz L22: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L22 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.]	NOT_RECOVERABLE__ONLY_LOCAL_SLOT_AND_SEGMENT_MEMBERSHIP	1	LOCAL_LABEL_CONTINUES	L01..L28 are editorial addresses; do not infer Moon-station identity, order, cycle, start, rotation or direction.	ALL_VISIBLE_GROUP_SEGMENTS_RETURN_TO_THE_SAME_LOCAL_SLOT
111	F69_LEFT_28_SLOTS	ASTRO_COPIED_GROUP_SEGMENT	25	9	EDITORIAL_COMPLETENESS_ORDER_ONLY__NO_START_ROTATION_OR_DIRECTION	A3:G132	f69v	f69v.25	A3_LEFT_RADIAL_SLOT_22	NONE__LOCAL_CELESTIAL_LABEL	A3:G132	A3_LEFT_RADIAL_SLOT_22	CONTINUE_SAME_LOCAL_SLOT_LABEL	OPAQUE_COPY_SEGMENT_02_OF_02	LOCAL_SLOT_LABEL_SEGMENT	Copy this opaque group segment into this same visible radial slot; never import a neighbour-wheel value.	Recover membership in A3_LEFT_RADIAL_SLOT_22 and segment 2/2; no name, rank, start or direction.	[EXEMPLAR:Kopiersegment 02/02 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, linker Radialplatz L22: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L22 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.]	NOT_RECOVERABLE__ONLY_LOCAL_SLOT_AND_SEGMENT_MEMBERSHIP	1	LOCAL_LABEL_END	L01..L28 are editorial addresses; do not infer Moon-station identity, order, cycle, start, rotation or direction.	ALL_VISIBLE_GROUP_SEGMENTS_RETURN_TO_THE_SAME_LOCAL_SLOT
112	F69_LEFT_28_SLOTS	ASTRO_COPIED_GROUP_SEGMENT	26	8	EDITORIAL_COMPLETENESS_ORDER_ONLY__NO_START_ROTATION_OR_DIRECTION	A3:G133	f69v	f69v.26	A3_LEFT_RADIAL_SLOT_23	NONE__LOCAL_CELESTIAL_LABEL	A3:G133	A3_LEFT_RADIAL_SLOT_23	OPEN_LOCAL_SLOT	OPAQUE_COPY_SEGMENT_01_OF_02	LOCAL_SLOT_LABEL_SEGMENT	Copy this opaque group segment into this same visible radial slot; never import a neighbour-wheel value.	Recover membership in A3_LEFT_RADIAL_SLOT_23 and segment 1/2; no name, rank, start or direction.	[EXEMPLAR:Kopiersegment 01/02 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, linker Radialplatz L23: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L23 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.]	NOT_RECOVERABLE__ONLY_LOCAL_SLOT_AND_SEGMENT_MEMBERSHIP	1	LOCAL_LABEL_CONTINUES	L01..L28 are editorial addresses; do not infer Moon-station identity, order, cycle, start, rotation or direction.	ALL_VISIBLE_GROUP_SEGMENTS_RETURN_TO_THE_SAME_LOCAL_SLOT
113	F69_LEFT_28_SLOTS	ASTRO_COPIED_GROUP_SEGMENT	27	7	EDITORIAL_COMPLETENESS_ORDER_ONLY__NO_START_ROTATION_OR_DIRECTION	A3:G134	f69v	f69v.26	A3_LEFT_RADIAL_SLOT_23	NONE__LOCAL_CELESTIAL_LABEL	A3:G134	A3_LEFT_RADIAL_SLOT_23	CONTINUE_SAME_LOCAL_SLOT_LABEL	OPAQUE_COPY_SEGMENT_02_OF_02	LOCAL_SLOT_LABEL_SEGMENT	Copy this opaque group segment into this same visible radial slot; never import a neighbour-wheel value.	Recover membership in A3_LEFT_RADIAL_SLOT_23 and segment 2/2; no name, rank, start or direction.	[EXEMPLAR:Kopiersegment 02/02 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, linker Radialplatz L23: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L23 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.]	NOT_RECOVERABLE__ONLY_LOCAL_SLOT_AND_SEGMENT_MEMBERSHIP	1	LOCAL_LABEL_END	L01..L28 are editorial addresses; do not infer Moon-station identity, order, cycle, start, rotation or direction.	ALL_VISIBLE_GROUP_SEGMENTS_RETURN_TO_THE_SAME_LOCAL_SLOT
114	F69_LEFT_28_SLOTS	ASTRO_COPIED_GROUP_SEGMENT	28	6	EDITORIAL_COMPLETENESS_ORDER_ONLY__NO_START_ROTATION_OR_DIRECTION	A3:G135	f69v	f69v.27	A3_LEFT_RADIAL_SLOT_24	NONE__LOCAL_CELESTIAL_LABEL	A3:G135	A3_LEFT_RADIAL_SLOT_24	OPEN_LOCAL_SLOT	OPAQUE_COPY_SEGMENT_01_OF_01	LOCAL_SLOT_LABEL_SEGMENT	Copy this opaque group segment into this same visible radial slot; never import a neighbour-wheel value.	Recover membership in A3_LEFT_RADIAL_SLOT_24 and segment 1/1; no name, rank, start or direction.	[EXEMPLAR:Vollständiges lokales Etikett: f69v, linker Radialplatz L24: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L24 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.]	NOT_RECOVERABLE__ONLY_LOCAL_SLOT_AND_SEGMENT_MEMBERSHIP	1	LOCAL_LABEL_END	L01..L28 are editorial addresses; do not infer Moon-station identity, order, cycle, start, rotation or direction.	ALL_VISIBLE_GROUP_SEGMENTS_RETURN_TO_THE_SAME_LOCAL_SLOT
115	F69_LEFT_28_SLOTS	ASTRO_COPIED_GROUP_SEGMENT	29	5	EDITORIAL_COMPLETENESS_ORDER_ONLY__NO_START_ROTATION_OR_DIRECTION	A3:G136	f69v	f69v.28	A3_LEFT_RADIAL_SLOT_25	NONE__LOCAL_CELESTIAL_LABEL	A3:G136	A3_LEFT_RADIAL_SLOT_25	OPEN_LOCAL_SLOT	OPAQUE_COPY_SEGMENT_01_OF_01	LOCAL_SLOT_LABEL_SEGMENT	Copy this opaque group segment into this same visible radial slot; never import a neighbour-wheel value.	Recover membership in A3_LEFT_RADIAL_SLOT_25 and segment 1/1; no name, rank, start or direction.	[EXEMPLAR:Vollständiges lokales Etikett: f69v, linker Radialplatz L25: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L25 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.]	NOT_RECOVERABLE__ONLY_LOCAL_SLOT_AND_SEGMENT_MEMBERSHIP	1	LOCAL_LABEL_END	L01..L28 are editorial addresses; do not infer Moon-station identity, order, cycle, start, rotation or direction.	ALL_VISIBLE_GROUP_SEGMENTS_RETURN_TO_THE_SAME_LOCAL_SLOT
116	F69_LEFT_28_SLOTS	ASTRO_COPIED_GROUP_SEGMENT	30	4	EDITORIAL_COMPLETENESS_ORDER_ONLY__NO_START_ROTATION_OR_DIRECTION	A3:G137	f69v	f69v.29	A3_LEFT_RADIAL_SLOT_26	NONE__LOCAL_CELESTIAL_LABEL	A3:G137	A3_LEFT_RADIAL_SLOT_26	OPEN_LOCAL_SLOT	OPAQUE_COPY_SEGMENT_01_OF_01	LOCAL_SLOT_LABEL_SEGMENT	Copy this opaque group segment into this same visible radial slot; never import a neighbour-wheel value.	Recover membership in A3_LEFT_RADIAL_SLOT_26 and segment 1/1; no name, rank, start or direction.	[EXEMPLAR:Vollständiges lokales Etikett: f69v, linker Radialplatz L26: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L26 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.]	NOT_RECOVERABLE__ONLY_LOCAL_SLOT_AND_SEGMENT_MEMBERSHIP	1	LOCAL_LABEL_END	L01..L28 are editorial addresses; do not infer Moon-station identity, order, cycle, start, rotation or direction.	ALL_VISIBLE_GROUP_SEGMENTS_RETURN_TO_THE_SAME_LOCAL_SLOT
117	F69_LEFT_28_SLOTS	ASTRO_COPIED_GROUP_SEGMENT	31	3	EDITORIAL_COMPLETENESS_ORDER_ONLY__NO_START_ROTATION_OR_DIRECTION	A3:G138	f69v	f69v.30	A3_LEFT_RADIAL_SLOT_27	NONE__LOCAL_CELESTIAL_LABEL	A3:G138	A3_LEFT_RADIAL_SLOT_27	OPEN_LOCAL_SLOT	OPAQUE_COPY_SEGMENT_01_OF_01	LOCAL_SLOT_LABEL_SEGMENT	Copy this opaque group segment into this same visible radial slot; never import a neighbour-wheel value.	Recover membership in A3_LEFT_RADIAL_SLOT_27 and segment 1/1; no name, rank, start or direction.	[EXEMPLAR:Vollständiges lokales Etikett: f69v, linker Radialplatz L27: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L27 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.]	NOT_RECOVERABLE__ONLY_LOCAL_SLOT_AND_SEGMENT_MEMBERSHIP	1	LOCAL_LABEL_END	L01..L28 are editorial addresses; do not infer Moon-station identity, order, cycle, start, rotation or direction.	ALL_VISIBLE_GROUP_SEGMENTS_RETURN_TO_THE_SAME_LOCAL_SLOT
118	F69_LEFT_28_SLOTS	ASTRO_COPIED_GROUP_SEGMENT	32	2	EDITORIAL_COMPLETENESS_ORDER_ONLY__NO_START_ROTATION_OR_DIRECTION	A3:G139	f69v	f69v.31	A3_LEFT_RADIAL_SLOT_28	NONE__LOCAL_CELESTIAL_LABEL	A3:G139	A3_LEFT_RADIAL_SLOT_28	OPEN_LOCAL_SLOT	OPAQUE_COPY_SEGMENT_01_OF_02	LOCAL_SLOT_LABEL_SEGMENT	Copy this opaque group segment into this same visible radial slot; never import a neighbour-wheel value.	Recover membership in A3_LEFT_RADIAL_SLOT_28 and segment 1/2; no name, rank, start or direction.	[EXEMPLAR:Kopiersegment 01/02 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, linker Radialplatz L28: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L28 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.]	NOT_RECOVERABLE__ONLY_LOCAL_SLOT_AND_SEGMENT_MEMBERSHIP	1	LOCAL_LABEL_CONTINUES	L01..L28 are editorial addresses; do not infer Moon-station identity, order, cycle, start, rotation or direction.	ALL_VISIBLE_GROUP_SEGMENTS_RETURN_TO_THE_SAME_LOCAL_SLOT
119	F69_LEFT_28_SLOTS	ASTRO_COPIED_GROUP_SEGMENT	33	1	EDITORIAL_COMPLETENESS_ORDER_ONLY__NO_START_ROTATION_OR_DIRECTION	A3:G140	f69v	f69v.31	A3_LEFT_RADIAL_SLOT_28	NONE__LOCAL_CELESTIAL_LABEL	A3:G140	A3_LEFT_RADIAL_SLOT_28	CONTINUE_SAME_LOCAL_SLOT_LABEL	OPAQUE_COPY_SEGMENT_02_OF_02	LOCAL_SLOT_LABEL_SEGMENT	Copy this opaque group segment into this same visible radial slot; never import a neighbour-wheel value.	Recover membership in A3_LEFT_RADIAL_SLOT_28 and segment 2/2; no name, rank, start or direction.	[EXEMPLAR:Kopiersegment 02/02 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, linker Radialplatz L28: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L28 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.]	NOT_RECOVERABLE__ONLY_LOCAL_SLOT_AND_SEGMENT_MEMBERSHIP	1	LOCAL_LABEL_END	L01..L28 are editorial addresses; do not infer Moon-station identity, order, cycle, start, rotation or direction.	ALL_VISIBLE_GROUP_SEGMENTS_RETURN_TO_THE_SAME_LOCAL_SLOT
