case_id	surface	page	locus	token_index	section	hand	line_position	reader_status	composition	quality_core	state_card	default_de	ol_function	context_mode	contextual_renderer_de	head_policy	degree_expression_id	degree_roman	visible_part_surface	visible_part_role	local_materia_surface	local_materia_gloss_de	local_materia_offset	all_local_materia_neighbors	left_surface	left_gloss_de	right_surface	right_gloss_de	old_generic_gloss_de	rejected_universal_default_de	live_rival_de	decision	surface_line
G685-O0395	shol	f2r	f2r.8	5	H	1	MIDDLE	TRIPLE_READER_EXACT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	feucht	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	s	OPEN	fodan	OPEN	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	kydain shaiin qoy s shol fodan yksh olsheey daiildy
G685-O0396	shol	f2v	f2v.2	4	H	1	MIDDLE	TRIPLE_READER_EXACT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_WITH_LOCAL_MATERIA_CANDIDATE	Charge Holzdrogenansatz der letzten Stufe: feucht	LOCAL_CANDIDATE:loeees	NONE	NONE	NONE	NONE	loeees	Charge Holzdrogenansatz der letzten Stufe	2	+2:loeees=Charge Holzdrogenansatz der letzten Stufe	sho	feuchter Ansatz	qotcho	kühle, trockne und setze an	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	kcho kchy sho shol qotcho loeees qoty chor daiin
G685-O0397	shol	f33v	f33v.9	7	H	2	MIDDLE	TRIPLE_READER_EXACT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_WITH_LOCAL_MATERIA_CANDIDATE	Arzneikompositum: trocken, Gradanfang: feucht	LOCAL_CANDIDATE:chckhy	NONE	NONE	NONE	NONE	chckhy	Arzneikompositum: trocken, Gradanfang	2	+2:chckhy=Arzneikompositum: trocken, Gradanfang	shkair	heiße angefeuchtete Drogenfraktion II	or	Drogenportion	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	sar or aiin chor or shkair shol or chckhy ar aiin okain dal dy
G685-O0398	shol	f35r	f35r.14	7	H	1	MIDDLE	TRIPLE_READER_EXACT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	feucht	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	daiin	Grad-/Maßwert III	qotaiin	kalt, Grad III	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	cthol chol aiin qotchy otchor daiin shol qotaiin
G685-O0399	shol	f35v	f35v.6	1	H	1	FIRST	TRIPLE_READER_EXACT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	feucht	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	<START>	OPEN	tcheey	kalt und trocken am Ende des Grades	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	shol tcheey chkcheeu chcthaiin
G685-O0400	shol	f35v	f35v.7	3	H	1	MIDDLE	TRIPLE_READER_EXACT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	feucht	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	tchor	kalt-trockene Drogenportion	sho	feuchter Ansatz	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	tcho tchor shol sho kol daiin
G685-O0401	shol	f37r	f37r.6	2	H	1	MIDDLE	TRIPLE_READER_EXACT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_WITH_LOCAL_MATERIA_CANDIDATE	Blüten-/Fruchtstand; reproduktiver Teil: feucht	LOCAL_CANDIDATE:shor	NONE	NONE	NONE	NONE	shor	Blüten-/Fruchtstand; reproduktiver Teil	-1	-1:shor=Blüten-/Fruchtstand; reproduktiver Teil	shor	Blüten-/Fruchtstand; reproduktiver Teil	qokchy	heiß und trocken am Anfang des Grades	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	shor shol qokchy qotomody dchol daiin
G685-O0402	shol	f39r	f39r.9	2	H	2	MIDDLE	TRIPLE_READER_EXACT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	feucht	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	tchedy	kalt und trocken in der Mitte des Grades, abgeschlossen	odal	abgemessene Rohstoffmenge I im Ansatz	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	tchedy shol odal qokaiin shdaiin
G685-O0403	shol	f3r	f3r.11	2	H	1	MIDDLE	ZL3B_EXACT__ALTERNATE_READER_VARIANT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_WITH_LOCAL_MATERIA_CANDIDATE	getrockneter Pulverstoff: feucht	LOCAL_CANDIDATE:pcheol	NONE	NONE	NONE	NONE	pcheol	getrockneter Pulverstoff	-1	-1:pcheol=getrockneter Pulverstoff | +1:sols=fertige Salzspecies	pcheol	getrockneter Pulverstoff	sols	fertige Salzspecies	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	pcheol shol sols sheol shey
G685-O0404	shol	f3v	f3v.3	3	H	1	MIDDLE	TRIPLE_READER_EXACT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	PARALLEL_OR_CONTRASTING_QUALITY_CELLS	feucht	PRESERVE_SEPARATE_QUALITY_CELL	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	chol	trocken; nominal trockenes Gut/Material	seees	OPEN	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	okom chol shol seees chom cheeykam okai
G685-O0405	shol	f40v	f40v.16	1	H	2	FIRST	TRIPLE_READER_EXACT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_WITH_LOCAL_MATERIA_CANDIDATE	Holzportion: feucht	LOCAL_CANDIDATE:lor	NONE	NONE	NONE	NONE	lor	Holzportion	2	+2:lor=Holzportion	<START>	OPEN	kedy	heiß in der Mitte des Grades, abgeschlossen	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	shol kedy lor ar okar qoky kedy r yteey qokam
G685-O0406	shol	f42r	f42r.10	8	H	1	MIDDLE	ZL3B_EXACT__ALTERNATE_READER_VARIANT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_DEGREE_HEAD_OPEN	feucht, Grad II; Kopf offen	OUTER_OR_INHERITED_HEAD_OPEN	G630-E083	II	NONE	NONE	cthol	CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	-2	-2:cthol=CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	chol	trocken; nominal trockenes Gut/Material	dain	Grad-/Maßwert II	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	choty dol ksheo cthor otol cthol chol shol dain
G685-O0407	shol	f42r	f42r.11	5	H	1	MIDDLE	ZL3B_EXACT__ALTERNATE_READER_VARIANT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	feucht	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	daiin	Grad-/Maßwert III	ctheey	CTH-Drogenmaterial, Form II	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	qotor cho chody daiin shol ctheey dar chy daiidy
G685-O0408	shol	f42r	f42r.12	3	H	1	MIDDLE	TRIPLE_READER_EXACT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	PARALLEL_OR_CONTRASTING_QUALITY_CELLS	feucht	PRESERVE_SEPARATE_QUALITY_CELL	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	chol	trocken; nominal trockenes Gut/Material	chokaiin	Trockenansatz, heiß auf Stufe III	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	dcheey chol shol chokaiin choeky d dain dal
G685-O0409	shol	f42r	f42r.13	2	H	1	MIDDLE	TRIPLE_READER_EXACT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	feucht	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	qopor	OPEN	shot	OPEN	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	qopor shol shot shol shol daiin dain s cheam
G685-O0410	shol	f42r	f42r.13	4	H	1	MIDDLE	TRIPLE_READER_EXACT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	PARALLEL_OR_CONTRASTING_QUALITY_CELLS	feucht	PRESERVE_SEPARATE_QUALITY_CELL	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	shot	OPEN	shol	feucht; nominal feuchtes Gut/Material	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	qopor shol shot shol shol daiin dain s cheam
G685-O0411	shol	f42r	f42r.13	5	H	1	MIDDLE	TRIPLE_READER_EXACT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_DEGREE_HEAD_OPEN	feucht, Grad III; Kopf offen	OUTER_OR_INHERITED_HEAD_OPEN	G630-E084	III	NONE	NONE	NONE	NONE	0	NONE	shol	feucht; nominal feuchtes Gut/Material	daiin	Grad-/Maßwert III	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	qopor shol shot shol shol daiin dain s cheam
G685-O0412	shol	f42r	f42r.17	2	H	1	MIDDLE	TRIPLE_READER_EXACT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	feucht	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	shotol	OPEN	chety	trocken-kalte gebundene Form	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	shotol shol chety daiin chokchy chkaiin
G685-O0413	shol	f42r	f42r.20	1	H	1	FIRST	TRIPLE_READER_EXACT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	PARALLEL_OR_CONTRASTING_QUALITY_CELLS	feucht	PRESERVE_SEPARATE_QUALITY_CELL	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	<START>	OPEN	chol	trocken; nominal trockenes Gut/Material	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	shol chol shoky okol sho chol shol chal
G685-O0414	shol	f42r	f42r.20	7	H	1	MIDDLE	ZL3B_EXACT__ALTERNATE_READER_VARIANT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	PARALLEL_OR_CONTRASTING_QUALITY_CELLS	feucht	PRESERVE_SEPARATE_QUALITY_CELL	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	chol	trocken; nominal trockenes Gut/Material	chal	Rohstoffklasse I, trocken am Gradanfang	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	shol chol shoky okol sho chol shol chal
G685-O0415	shol	f42r	f42r.21	1	H	1	FIRST	TRIPLE_READER_EXACT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	PARALLEL_OR_CONTRASTING_QUALITY_CELLS	feucht	PRESERVE_SEPARATE_QUALITY_CELL	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	<START>	OPEN	chol	trocken; nominal trockenes Gut/Material	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	shol chol chol shol oiin s odan
G685-O0416	shol	f42r	f42r.21	4	H	1	MIDDLE	TRIPLE_READER_EXACT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	PARALLEL_OR_CONTRASTING_QUALITY_CELLS	feucht	PRESERVE_SEPARATE_QUALITY_CELL	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	chol	trocken; nominal trockenes Gut/Material	oiin	Zubereitungsform III	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	shol chol chol shol oiin s odan
G685-O0417	shol	f42r	f42r.23	2	H	1	MIDDLE	TRIPLE_READER_EXACT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_WITH_LOCAL_MATERIA_CANDIDATE	heiß getrocknete Arzneispecies: feucht	LOCAL_CANDIDATE:kolschees	NONE	NONE	NONE	NONE	kolschees	heiß getrocknete Arzneispecies	1	+1:kolschees=heiß getrocknete Arzneispecies	okchol	heißer Ansatz aus Trockengut	kolschees	heiß getrocknete Arzneispecies	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	okchol shol kolschees
G685-O0418	shol	f42r	f42r.8	5	H	1	MIDDLE	TRIPLE_READER_EXACT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_WITH_LOCAL_MATERIA_CANDIDATE	Blüten-/Fruchtstand; reproduktiver Teil: feucht	LOCAL_CANDIDATE:shor	NONE	NONE	NONE	NONE	shor	Blüten-/Fruchtstand; reproduktiver Teil	-1	-1:shor=Blüten-/Fruchtstand; reproduktiver Teil | -2:cthol=CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	shor	Blüten-/Fruchtstand; reproduktiver Teil	ety	gekühlt	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	yshol chees cthol shor shol ety char y
G685-O0419	shol	f42v	f42v.10	4	H	1	MIDDLE	TRIPLE_READER_EXACT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	feucht	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	chy	trocken am Anfang des Grades	olor	Zutat	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	schor okchey chy shol olor cheaiin chy tcheeb d
G685-O0420	shol	f43r	f43r.1	7	H	2	MIDDLE	TRIPLE_READER_EXACT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_WITH_LOCAL_MATERIA_CANDIDATE	Arzneikompositum bis zur Mittelstufe trocknen und abschließen: feucht	LOCAL_CANDIDATE:chcphedy	NONE	NONE	NONE	NONE	chcphedy	Arzneikompositum bis zur Mittelstufe trocknen und abschließen	-2	-2:chcphedy=Arzneikompositum bis zur Mittelstufe trocknen und abschließen	ypar	OPEN	folor	OPEN	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	tarodaiin ytedy eeody ofchtar chcphedy ypar shol folor aiin cphey dar
G685-O0421	shol	f43r	f43r.11	3	H	2	MIDDLE	TRIPLE_READER_EXACT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	feucht	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	ty	kalt am Anfang des Grades	toldy	fertiggestellter kalter Drogenstoff	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	ytchedy ty shol toldy shody oteedy shdy otolol shd olky ytol otary cheky dy
G685-O0422	shol	f43r	f43r.12	2	H	2	MIDDLE	TRIPLE_READER_EXACT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	PARALLEL_OR_CONTRASTING_QUALITY_CELLS	feucht	PRESERVE_SEPARATE_QUALITY_CELL	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	dor	miss eine Portion Droge ab	qokol	erhitzen	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	dor shol qokol shedy qotedy qokeedy qokody okeedy otedy shedy oty yty dy saiin
G685-O0423	shol	f44r	f44r.7	3	H	1	MIDDLE	TRIPLE_READER_EXACT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	feucht	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	oqd	OPEN	qotshy	kalt und feucht am Anfang des Grades	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	qot oqd shol qotshy oyty chom
G685-O0424	shol	f44v	f44v.1	7	H	1	MIDDLE	TRIPLE_READER_EXACT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	PARALLEL_OR_CONTRASTING_QUALITY_CELLS	feucht	PRESERVE_SEPARATE_QUALITY_CELL	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	otol	kaltes Zubereitungsgut	tol	kalt; nominal kaltes Gut/Material	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	tsho qotshy cthol d chor otol shol tol qotshol otoldy
G685-O0425	shol	f44v	f44v.13	2	H	1	MIDDLE	ZL3B_EXACT__ALTERNATE_READER_VARIANT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_WITH_LOCAL_MATERIA_CANDIDATE	holziger Pflanzenteil: feucht	LOCAL_CANDIDATE:lchor	NONE	NONE	NONE	NONE	lchor	holziger Pflanzenteil	-1	-1:lchor=holziger Pflanzenteil | +1:dairl=zweite Fraktion Holzdroge abmessen	lchor	holziger Pflanzenteil	dairl	zweite Fraktion Holzdroge abmessen	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	lchor shol dairl
G685-O0426	shol	f44v	f44v.2	7	H	1	MIDDLE	TRIPLE_READER_EXACT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	feucht	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	daiin	Grad-/Maßwert III	qotor	kalte Drogenportion	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	yolkol cheol qokchain daly otchol daiin shol qotor ar
G685-O0427	shol	f44v	f44v.5	2	H	1	MIDDLE	TRIPLE_READER_EXACT	SH_MOIST+OL_STATE_CARRIER	sh	FEUCHTQUALITAET	feucht	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	feucht	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	oain	zwei Teile Ansatz	cthy	CTH-Drogenmaterial	feuchte Zustands-/Materialform; flüssig meist feucht	Feuchtansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	oain shol cthy cphaiin ykchor otchy qoty ytchear cthain
