resolution_id	attachment_id	ambiguity_ids	ambiguity_classes	physical_page	register	statement_id	event_id	locus	card_ordinal_in_statement	surface_card	component_recipe	focus_core	focus_value_de	pass1022_attachment_class	pass1022_chosen_attachment_de	pass1023_decisions	pass1023_selected_target_de	pass1023_scope_de	pass1023_rule_ids	changed_from_pass1022	reason_de	former_alternatives_de	resolution_status
P1023-R0123	SA01637	SAA0123	OWNER_OR_NEXT_CARD_ACTION	f76r	BIOLOGICAL	P1009-S184	P1008-E0482	f76r.2	1	qotddyar	OT+D_ADDR+D_ADDR+Y+AR	Y	AKTIVER POSTEN	OWNER_ONLY	BESITZER=unbebilderter Textabschnitt A0[Y=AKTIVER POSTEN]	BOUNDED_FORWARD	CH=NEHMEN@NÄCHSTE_KARTE_ATOM1	CH=NEHMEN@NÄCHSTE_KARTE_ATOM1	OT_SIBLING_FORWARD	YES	OT schaltet auf den unmittelbar folgenden Geschwisterkopf; Besitzer und Proseblock bleiben gleich.	CH=NEHMEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0124	SA01638	SAA0124	OWNER_OR_NEXT_CARD_ACTION	f76r	BIOLOGICAL	P1009-S184	P1008-E0482	f76r.2	1	qotddyar	OT+D_ADDR+D_ADDR+Y+AR	AR	AUSGANG	OWNER_ONLY	BESITZER=unbebilderter Textabschnitt A0[AR=AUSGANG]	BOUNDED_FORWARD	CH=NEHMEN@NÄCHSTE_KARTE_ATOM1	CH=NEHMEN@NÄCHSTE_KARTE_ATOM1	OT_SIBLING_FORWARD	YES	OT schaltet auf den unmittelbar folgenden Geschwisterkopf; Besitzer und Proseblock bleiben gleich.	CH=NEHMEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0125	SA01646	SAA0125	OWNER_OR_NEXT_CARD_ACTION	f76r	BIOLOGICAL	P1009-S185	P1008-E0490	f76r.2	2	ain	AIN	AIN	ANTEIL	OWNER_ONLY	BESITZER=unbebilderter Textabschnitt A0[AIN=ANTEIL]	BOUNDED_FORWARD	SH=HALTEN@NÄCHSTE_KARTE_ATOM1	SH=HALTEN@NÄCHSTE_KARTE_ATOM1	OPENING_ARGUMENT_FORWARD	YES	Die kopflose Anfangsfolge erreicht den ersten Kopf der unmittelbar folgenden Karte im selben Besitzer-/Proseblock.	SH=HALTEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0126	SA01695	SAA0126	OWNER_OR_NEXT_CARD_ACTION	f76r	BIOLOGICAL	P1009-S197	P1008-E0534	f76r.8	1	qoaiin	CARRIER_Q+O+AIIN	AIIN	WERT	OWNER_ONLY	BESITZER=unbebilderter Textabschnitt A2[AIIN=WERT]	BOUNDED_FORWARD	CH=NEHMEN@NÄCHSTE_KARTE_ATOM1	CH=NEHMEN@NÄCHSTE_KARTE_ATOM1	Q_PACKET_FORWARD	YES	Q oeffnet das lokale Paket, dessen erster Kopf auf der unmittelbar folgenden Karte steht.	CH=NEHMEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0127	SA01696	SAA0127	EQUAL_DISTANCE_TWO_HEADS	f76r	BIOLOGICAL	P1009-S197	P1008-E0535	f76r.8	2	ches	CH+E+S	E	GRAD I	SAME_CARD_LEFT_ACTION	CH=NEHMEN[E=GRAD I]	EQUAL_LEFT	CH=NEHMEN@CURRENT_CARD_ATOM1	CH@1[E@2; S@3[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	S=WÄHLEN@ATOM3	SELECTED_WORKSHOP_SCOPE
P1023-R0128	SA01703	SAA0128	OWNER_OR_NEXT_CARD_ACTION	f76r	BIOLOGICAL	P1009-S198	P1008-E0540	f76r.8	1	chey	Y	Y	AKTIVER POSTEN	OWNER_ONLY	BESITZER=unbebilderter Textabschnitt A2[Y=AKTIVER POSTEN]	BOUNDED_FORWARD	K=GEBEN@NÄCHSTE_KARTE_ATOM2	K=GEBEN@NÄCHSTE_KARTE_ATOM2	OPENING_ARGUMENT_FORWARD	YES	Die kopflose Anfangsfolge erreicht den ersten Kopf der unmittelbar folgenden Karte im selben Besitzer-/Proseblock.	K=GEBEN@NÄCHSTE_KARTE_ATOM2	SELECTED_WORKSHOP_SCOPE
P1023-R0129	SA01713	SAA0129	OWNER_OR_NEXT_CARD_ACTION	f76r	BIOLOGICAL	P1009-S200	P1008-E0548	f76r.9	1	al	AL	AL	ZIELORT	OWNER_ONLY	BESITZER=unbebilderter Textabschnitt A2[AL=ZIELORT]	OWNER_ONLY	BESITZER=unbebilderter Textabschnitt A2[AL=ZIELORT]	BESITZER=unbebilderter Textabschnitt A2[AL=ZIELORT]	AR_AL_DEFAULT_OWNER	NO	AR/AL bevorzugt links; ohne lokalen oder geerbten Kopf und ohne Q/OT/L/AIR-Lizenz bleibt der Wert beim Besitzer.	SH=HALTEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0130	SA01715	SAA0130	R_HEAD_OR_TAIL	f76r	BIOLOGICAL	P1009-S200	P1008-E0551	f76r.9	4	ain	AIN	AIN	ANTEIL	PREVIOUS_CARD_ACTION	R=MARKIEREN⟨VORIGE KARTE⟩[AIN=ANTEIL]	R_HEAD	R=MARKIEREN⟨VORIGE KARTE⟩[AIN=ANTEIL]	R=MARKIEREN⟨VORIGE KARTE⟩[AIN=ANTEIL]	R1_HEAD_STANDALONE	NO	R steht als eigene Karte und die nächste Karte beginnt sofort mit seinem Zusatz; damit eröffnet R den Kopf MARKIEREN.	K=GEBEN@VORAUSGEHENDER_RAHMEN	SELECTED_WORKSHOP_SCOPE
P1023-R0131	SA01718	SAA0131	OWNER_OR_NEXT_CARD_ACTION	f76r	BIOLOGICAL	P1009-S201	P1008-E0553	f76r.9	1	ain	AIN	AIN	ANTEIL	OWNER_ONLY	BESITZER=unbebilderter Textabschnitt A2[AIN=ANTEIL]	BOUNDED_FORWARD	K=GEBEN@NÄCHSTE_KARTE_ATOM2	K=GEBEN@NÄCHSTE_KARTE_ATOM2	OPENING_ARGUMENT_FORWARD	YES	Die kopflose Anfangsfolge erreicht den ersten Kopf der unmittelbar folgenden Karte im selben Besitzer-/Proseblock.	K=GEBEN@NÄCHSTE_KARTE_ATOM2	SELECTED_WORKSHOP_SCOPE
P1023-R0132	SA01735	SAA0132	R_HEAD_OR_TAIL	f76r	BIOLOGICAL	P1009-S204	P1008-E0569	f76r.11	4	raiiin	R+AIIN	AIIN	WERT	SAME_CARD_LEFT_ACTION	R=MARKIEREN[AIIN=WERT]	R_HEAD	R=MARKIEREN[AIIN=WERT]	R=MARKIEREN[AIIN=WERT]	R1_HEAD_WITH_LOCAL_RIGHT	NO	R ist der erste Handlungskopf des Pakets und erhält rechts vor jeder neuen Handlung AIIN; es eröffnet MARKIEREN.	CHD=UMSETZEN@VORAUSGEHENDER_RAHMEN	SELECTED_WORKSHOP_SCOPE
P1023-R0133	SA01760	SAA0133	EQUAL_DISTANCE_TWO_HEADS	f76r	BIOLOGICAL	P1009-S208	P1008-E0594	f76r.13	5	sheckhey	SH+E+CH+K+E+Y	E	GRAD I	SAME_CARD_LEFT_ACTION	SH=HALTEN[E=GRAD I]	EQUAL_LEFT	SH=HALTEN@CURRENT_CARD_ATOM1	SH@1[E@2; CH@3[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	CH=NEHMEN@ATOM3	SELECTED_WORKSHOP_SCOPE
P1023-R0134	SA01767	SAA0134	OWNER_OR_NEXT_CARD_ACTION	f76r	BIOLOGICAL	P1009-S209	P1008-E0598	f76r.13	3	y	Y	Y	AKTIVER POSTEN	OWNER_ONLY	BESITZER=unbebilderter Textabschnitt A3[Y=AKTIVER POSTEN]	BOUNDED_FORWARD	K=GEBEN@NÄCHSTE_KARTE_ATOM1	K=GEBEN@NÄCHSTE_KARTE_ATOM1	OPENING_ARGUMENT_FORWARD	YES	Die kopflose Anfangsfolge erreicht den ersten Kopf der unmittelbar folgenden Karte im selben Besitzer-/Proseblock.	K=GEBEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0135	SA01771	SAA0135	EQUAL_DISTANCE_TWO_HEADS	f76r	BIOLOGICAL	P1009-S210	P1008-E0603	f76r.15	1	chorshedy	CH+OR+SH+E+DY	OR	EINHEIT	SAME_CARD_LEFT_ACTION	CH=NEHMEN[OR=EINHEIT]	EQUAL_LEFT	CH=NEHMEN@CURRENT_CARD_ATOM1	CH@1[OR@2; SH@3[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Das Argument vervollständigt den offenen linken Kopf; der rechte Handlungskopf beginnt erst an seiner eigenen Position.	SH=HALTEN@ATOM3	SELECTED_WORKSHOP_SCOPE
P1023-R0136	SA01785	SAA0136	OWNER_OR_NEXT_CARD_ACTION	f76r	BIOLOGICAL	P1009-S213	P1008-E0614	f76r.15	1	qolair	OL+D_ADDR+AIR	AIR	LAUF	OWNER_ONLY	BESITZER=unbebilderter Textabschnitt A4[AIR=LAUF]	BOUNDED_FORWARD	CHD=UMSETZEN@NÄCHSTE_KARTE_ATOM1	CHD=UMSETZEN@NÄCHSTE_KARTE_ATOM1	L_OR_AIR_RIGHT_FRAME	YES	L/AIR bildet hier einen rechten Rahmen bis zum ersten Kopf der unmittelbar folgenden Karte.	CHD=UMSETZEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0137	SA01796	SAA0137	EQUAL_DISTANCE_TWO_HEADS	f76r	BIOLOGICAL	P1009-S213	P1008-E0622	f76r.16	9	checkhy	CH+E+CH+K+Y	E	GRAD I	SAME_CARD_LEFT_ACTION	CH=NEHMEN[E=GRAD I]	EQUAL_LEFT	CH=NEHMEN@CURRENT_CARD_ATOM1	CH@1[E@2; CH@3[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	CH=NEHMEN@ATOM3	SELECTED_WORKSHOP_SCOPE
P1023-R0138	SA01801	SAA0138	OWNER_OR_NEXT_CARD_ACTION	f76r	BIOLOGICAL	P1009-S214	P1008-E0625	f76r.16	2	qotain	OT+AIN	AIN	ANTEIL	OWNER_ONLY	BESITZER=unbebilderter Textabschnitt A4[AIN=ANTEIL]	BOUNDED_FORWARD	CH=NEHMEN@NÄCHSTE_KARTE_ATOM1	CH=NEHMEN@NÄCHSTE_KARTE_ATOM1	OT_SIBLING_FORWARD	YES	OT schaltet auf den unmittelbar folgenden Geschwisterkopf; Besitzer und Proseblock bleiben gleich.	CH=NEHMEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0139	SA01847	SAA0139	OWNER_OR_NEXT_CARD_ACTION	f76r	BIOLOGICAL	P1009-S228	P1008-E0668	f76r.21	3	ot	OT+Y	Y	AKTIVER POSTEN	OWNER_ONLY	BESITZER=unbebilderter Textabschnitt A5[Y=AKTIVER POSTEN]	BOUNDED_FORWARD	SH=HALTEN@NÄCHSTE_KARTE_ATOM1	SH=HALTEN@NÄCHSTE_KARTE_ATOM1	OT_SIBLING_FORWARD	YES	OT schaltet auf den unmittelbar folgenden Geschwisterkopf; Besitzer und Proseblock bleiben gleich.	SH=HALTEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0140	SA01850	SAA0140	OWNER_OR_NEXT_CARD_ACTION	f76r	BIOLOGICAL	P1009-S229	P1008-E0671	f76r.21	2	dar	D_ADDR+AR	AR	AUSGANG	OWNER_ONLY	BESITZER=unbebilderter Textabschnitt A5[AR=AUSGANG]	OWNER_ONLY	BESITZER=unbebilderter Textabschnitt A5[AR=AUSGANG]	BESITZER=unbebilderter Textabschnitt A5[AR=AUSGANG]	AR_AL_DEFAULT_OWNER	NO	AR/AL bevorzugt links; ohne lokalen oder geerbten Kopf und ohne Q/OT/L/AIR-Lizenz bleibt der Wert beim Besitzer.	S=WÄHLEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0141	SA01864	SAA0141	OWNER_OR_NEXT_CARD_ACTION	f76r	BIOLOGICAL	P1009-S234	P1008-E0686	f76r.23	1	olaiin	OL+AIIN	AIIN	WERT	OWNER_ONLY	BESITZER=unbebilderter Textabschnitt A6[AIIN=WERT]	BOUNDED_FORWARD	CHD=UMSETZEN@NÄCHSTE_KARTE_ATOM1	CHD=UMSETZEN@NÄCHSTE_KARTE_ATOM1	OPENING_ARGUMENT_FORWARD	YES	Die kopflose Anfangsfolge erreicht den ersten Kopf der unmittelbar folgenden Karte im selben Besitzer-/Proseblock.	CHD=UMSETZEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0142	SA01877	SAA0142	EQUAL_DISTANCE_TWO_HEADS	f76r	BIOLOGICAL	P1009-S236	P1008-E0698	f76r.24	7	shecthy	SH+E+CH+T+Y	E	GRAD I	SAME_CARD_LEFT_ACTION	SH=HALTEN[E=GRAD I]	EQUAL_LEFT	SH=HALTEN@CURRENT_CARD_ATOM1	SH@1[E@2; CH@3[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	CH=NEHMEN@ATOM3	SELECTED_WORKSHOP_SCOPE
P1023-R0143	SA01898	SAA0143	OWNER_OR_NEXT_CARD_ACTION	f76r	BIOLOGICAL	P1009-S238	P1008-E0714	f76r.25	3	y	Y	Y	AKTIVER POSTEN	OWNER_ONLY	BESITZER=unbebilderter Textabschnitt A6[Y=AKTIVER POSTEN]	BOUNDED_FORWARD	SH=HALTEN@NÄCHSTE_KARTE_ATOM1	SH=HALTEN@NÄCHSTE_KARTE_ATOM1	OPENING_ARGUMENT_FORWARD	YES	Die kopflose Anfangsfolge erreicht den ersten Kopf der unmittelbar folgenden Karte im selben Besitzer-/Proseblock.	SH=HALTEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0144	SA01926	SAA0144	EQUAL_DISTANCE_TWO_HEADS	f76r	BIOLOGICAL	P1009-S240	P1008-E0738	f76r.28	9	qokalchey	OK+AL+CH+E+Y	AL	ZIELORT	SAME_CARD_LEFT_ACTION	OK=SETZEN[AL=ZIELORT]	EQUAL_LEFT	OK=SETZEN@CURRENT_CARD_ATOM1	OK@1[AL@2; CH@3[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	AUSGANG/ZIELORT schließen nach der festen Beziehungsseite an den linken Kopf an.	CH=NEHMEN@ATOM3	SELECTED_WORKSHOP_SCOPE
P1023-R0145	SA01961	SAA0145	EQUAL_DISTANCE_TWO_HEADS	f76r	BIOLOGICAL	P1009-S243	P1008-E0764	f76r.30	17	sheeky	SH+EE+K+Y	EE	GRAD II	SAME_CARD_LEFT_ACTION	SH=HALTEN[EE=GRAD II]	EQUAL_LEFT	SH=HALTEN@CURRENT_CARD_ATOM1	SH@1[EE@2; K@3[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	K=GEBEN@ATOM3	SELECTED_WORKSHOP_SCOPE
P1023-R0146	SA01969	SAA0146	R_HEAD_OR_TAIL	f76r	BIOLOGICAL	P1009-S244	P1008-E0772	f76r.32	3	ain	AIN	AIN	ANTEIL	PREVIOUS_CARD_ACTION	R=MARKIEREN⟨VORIGE KARTE⟩[AIN=ANTEIL]	R_HEAD	R=MARKIEREN⟨VORIGE KARTE⟩[AIN=ANTEIL]	R=MARKIEREN⟨VORIGE KARTE⟩[AIN=ANTEIL]	R1_HEAD_STANDALONE	NO	R steht als eigene Karte und die nächste Karte beginnt sofort mit seinem Zusatz; damit eröffnet R den Kopf MARKIEREN.	CH=NEHMEN@VORAUSGEHENDER_RAHMEN	SELECTED_WORKSHOP_SCOPE
P1023-R0147	SA01979	SAA0147	R_HEAD_OR_TAIL	f76r	BIOLOGICAL	P1009-S245	P1008-E0781	f76r.32	5	rain	R+AIN	AIN	ANTEIL	SAME_CARD_LEFT_ACTION	R=MARKIEREN[AIN=ANTEIL]	R_HEAD	R=MARKIEREN[AIN=ANTEIL]	R=MARKIEREN[AIN=ANTEIL]	R1_HEAD_WITH_LOCAL_RIGHT	NO	R ist der erste Handlungskopf des Pakets und erhält rechts vor jeder neuen Handlung AIN; es eröffnet MARKIEREN.	CHD=UMSETZEN@VORAUSGEHENDER_RAHMEN	SELECTED_WORKSHOP_SCOPE
P1023-R0148	SA02009	SAA0148	EQUAL_DISTANCE_TWO_HEADS	f76r	BIOLOGICAL	P1009-S252	P1008-E0808	f76r.34	2	shlches	D_ADDR+Y+L+CH+E+S	E	GRAD I	SAME_CARD_LEFT_ACTION	CH=NEHMEN[E=GRAD I]	EQUAL_LEFT	CH=NEHMEN@CURRENT_CARD_ATOM4	CH@4[E@5; S@6[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	S=WÄHLEN@ATOM6	SELECTED_WORKSHOP_SCOPE
P1023-R0149	SA02048	SAA0149	OWNER_OR_NEXT_CARD_ACTION	f76r	BIOLOGICAL	P1009-S255	P1008-E0842	f76r.38	3	chey	Y	Y	AKTIVER POSTEN	OWNER_ONLY	BESITZER=unbebilderter Textabschnitt A9[Y=AKTIVER POSTEN]	BOUNDED_FORWARD	K=GEBEN@NÄCHSTE_KARTE_ATOM2	K=GEBEN@NÄCHSTE_KARTE_ATOM2	OPENING_ARGUMENT_FORWARD	YES	Die kopflose Anfangsfolge erreicht den ersten Kopf der unmittelbar folgenden Karte im selben Besitzer-/Proseblock.	K=GEBEN@NÄCHSTE_KARTE_ATOM2	SELECTED_WORKSHOP_SCOPE
P1023-R0150	SA02057	SAA0150	OWNER_OR_NEXT_CARD_ACTION	f76r	BIOLOGICAL	P1009-S260	P1008-E0852	f76r.39	1	oty	OT+Y	Y	AKTIVER POSTEN	OWNER_ONLY	BESITZER=unbebilderter Textabschnitt B[Y=AKTIVER POSTEN]	BOUNDED_FORWARD	SH=HALTEN@NÄCHSTE_KARTE_ATOM2	SH=HALTEN@NÄCHSTE_KARTE_ATOM2	OT_SIBLING_FORWARD	YES	OT schaltet auf den unmittelbar folgenden Geschwisterkopf; Besitzer und Proseblock bleiben gleich.	SH=HALTEN@NÄCHSTE_KARTE_ATOM2	SELECTED_WORKSHOP_SCOPE
P1023-R0151	SA02080	SAA0151	OWNER_OR_NEXT_CARD_ACTION	f76r	BIOLOGICAL	P1009-S264	P1008-E0872	f76r.41	1	lcheey	L+EE+Y	L	VERBINDUNG	OWNER_ONLY	BESITZER=unbebilderter Textabschnitt B[L=VERBINDUNG]	BOUNDED_FORWARD	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	L_OR_AIR_RIGHT_FRAME	YES	L/AIR bildet hier einen rechten Rahmen bis zum ersten Kopf der unmittelbar folgenden Karte.	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0152	SA02081	SAA0152	OWNER_OR_NEXT_CARD_ACTION	f76r	BIOLOGICAL	P1009-S264	P1008-E0872	f76r.41	1	lcheey	L+EE+Y	EE	GRAD II	OWNER_ONLY	BESITZER=unbebilderter Textabschnitt B[EE=GRAD II]	BOUNDED_FORWARD	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	L_OR_AIR_RIGHT_FRAME	YES	L/AIR bildet hier einen rechten Rahmen bis zum ersten Kopf der unmittelbar folgenden Karte.	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0153	SA02082	SAA0153	OWNER_OR_NEXT_CARD_ACTION	f76r	BIOLOGICAL	P1009-S264	P1008-E0872	f76r.41	1	lcheey	L+EE+Y	Y	AKTIVER POSTEN	OWNER_ONLY	BESITZER=unbebilderter Textabschnitt B[Y=AKTIVER POSTEN]	BOUNDED_FORWARD	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	L_OR_AIR_RIGHT_FRAME	YES	L/AIR bildet hier einen rechten Rahmen bis zum ersten Kopf der unmittelbar folgenden Karte.	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0154	SA02094	SAA0154	OWNER_OR_NEXT_CARD_ACTION	f76r	BIOLOGICAL	P1009-S266	P1008-E0883	f76r.42	2	chey	Y	Y	AKTIVER POSTEN	OWNER_ONLY	BESITZER=unbebilderter Textabschnitt B[Y=AKTIVER POSTEN]	BOUNDED_FORWARD	SH=HALTEN@NÄCHSTE_KARTE_ATOM2	SH=HALTEN@NÄCHSTE_KARTE_ATOM2	OPENING_ARGUMENT_FORWARD	YES	Die kopflose Anfangsfolge erreicht den ersten Kopf der unmittelbar folgenden Karte im selben Besitzer-/Proseblock.	SH=HALTEN@NÄCHSTE_KARTE_ATOM2	SELECTED_WORKSHOP_SCOPE
P1023-R0155	SA02102	SAA0155	OWNER_OR_NEXT_CARD_ACTION	f76r	BIOLOGICAL	P1009-S268	P1008-E0891	f76r.42	1	dy	Y	Y	AKTIVER POSTEN	OWNER_ONLY	BESITZER=unbebilderter Textabschnitt B[Y=AKTIVER POSTEN]	BOUNDED_FORWARD	SH=HALTEN@NÄCHSTE_KARTE_ATOM1	SH=HALTEN@NÄCHSTE_KARTE_ATOM1	OPENING_ARGUMENT_FORWARD	YES	Die kopflose Anfangsfolge erreicht den ersten Kopf der unmittelbar folgenden Karte im selben Besitzer-/Proseblock.	SH=HALTEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0156	SA02103	SAA0156	EQUAL_DISTANCE_TWO_HEADS	f76r	BIOLOGICAL	P1009-S268	P1008-E0892	f76r.42	2	shecthy	SH+E+CH+T+Y	E	GRAD I	SAME_CARD_LEFT_ACTION	SH=HALTEN[E=GRAD I]	EQUAL_LEFT	SH=HALTEN@CURRENT_CARD_ATOM1	SH@1[E@2; CH@3[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	CH=NEHMEN@ATOM3	SELECTED_WORKSHOP_SCOPE
P1023-R0157	SA02128	SAA0157	OWNER_OR_NEXT_CARD_ACTION	f76r	BIOLOGICAL	P1009-S270	P1008-E0912	f76r.44	1	otain	OT+AIN	AIN	ANTEIL	OWNER_ONLY	BESITZER=unbebilderter Textabschnitt C[AIN=ANTEIL]	BOUNDED_FORWARD	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	OT_SIBLING_FORWARD	YES	OT schaltet auf den unmittelbar folgenden Geschwisterkopf; Besitzer und Proseblock bleiben gleich.	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0158	SA02131	SAA0158	OWNER_OR_NEXT_CARD_ACTION	f76r	BIOLOGICAL	P1009-S271	P1008-E0916	f76r.45	1	y	Y	Y	AKTIVER POSTEN	OWNER_ONLY	BESITZER=unbebilderter Textabschnitt C[Y=AKTIVER POSTEN]	BOUNDED_FORWARD	SH=HALTEN@NÄCHSTE_KARTE_ATOM1	SH=HALTEN@NÄCHSTE_KARTE_ATOM1	OPENING_ARGUMENT_FORWARD	YES	Die kopflose Anfangsfolge erreicht den ersten Kopf der unmittelbar folgenden Karte im selben Besitzer-/Proseblock.	SH=HALTEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0159	SA02133	SAA0159	OWNER_OR_NEXT_CARD_ACTION	f76r	BIOLOGICAL	P1009-S272	P1008-E0919	f76r.45	2	or	OR	OR	EINHEIT	OWNER_ONLY	BESITZER=unbebilderter Textabschnitt C[OR=EINHEIT]	BOUNDED_FORWARD	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	OPENING_ARGUMENT_FORWARD	YES	Die kopflose Anfangsfolge erreicht den ersten Kopf der unmittelbar folgenden Karte im selben Besitzer-/Proseblock.	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0160	SA02167	SAA0160	OWNER_OR_NEXT_CARD_ACTION	f76r	BIOLOGICAL	P1009-S278	P1008-E0948	f76r.47	1	olain	OL+AIIN	AIIN	WERT	OWNER_ONLY	BESITZER=unbebilderter Textabschnitt C[AIIN=WERT]	BOUNDED_FORWARD	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	OPENING_ARGUMENT_FORWARD	YES	Die kopflose Anfangsfolge erreicht den ersten Kopf der unmittelbar folgenden Karte im selben Besitzer-/Proseblock.	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0161	SA02201	SAA0161	R_HEAD_OR_TAIL	f76r	BIOLOGICAL	P1009-S282	P1008-E0979	f76r.50	3	rory	R+OR	OR	EINHEIT	SAME_CARD_LEFT_ACTION	R=MARKIEREN[OR=EINHEIT]	R_HEAD	R=MARKIEREN[OR=EINHEIT]	R=MARKIEREN[OR=EINHEIT]	R1_HEAD_WITH_LOCAL_RIGHT	NO	R ist der erste Handlungskopf des Pakets und erhält rechts vor jeder neuen Handlung OR; es eröffnet MARKIEREN.	OK=SETZEN@VORAUSGEHENDER_RAHMEN	SELECTED_WORKSHOP_SCOPE
P1023-R0162	SA02202	SAA0162	OWNER_OR_NEXT_CARD_ACTION	f76r	BIOLOGICAL	P1009-S283	P1008-E0980	f76r.51	1	qkor	OR	OR	EINHEIT	OWNER_ONLY	BESITZER=unbebilderter Textabschnitt D[OR=EINHEIT]	BOUNDED_FORWARD	SH=HALTEN@NÄCHSTE_KARTE_ATOM1	SH=HALTEN@NÄCHSTE_KARTE_ATOM1	OPENING_ARGUMENT_FORWARD	YES	Die kopflose Anfangsfolge erreicht den ersten Kopf der unmittelbar folgenden Karte im selben Besitzer-/Proseblock.	SH=HALTEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0163	SA02208	SAA0163	R_HEAD_OR_TAIL	f76r	BIOLOGICAL	P1009-S285	P1008-E0985	f76r.51	2	raiin	R+AIIN	AIIN	WERT	SAME_CARD_LEFT_ACTION	R=MARKIEREN[AIIN=WERT]	R_HEAD	R=MARKIEREN[AIIN=WERT]	R=MARKIEREN[AIIN=WERT]	R1_HEAD_WITH_LOCAL_RIGHT	NO	R ist der erste Handlungskopf des Pakets und erhält rechts vor jeder neuen Handlung AIIN; es eröffnet MARKIEREN.	S=WÄHLEN@VORAUSGEHENDER_RAHMEN	SELECTED_WORKSHOP_SCOPE
