modifier_host_ordinal	slot_id	event_id	statement_id	physical_page	register	owner_id	surface	final_recipe	atom_position	atom_root	modifier_subtype	primary_governor_kind	primary_governor_key	host_source	guard
1506	RUNNING:G407-E4462@2	G407-E4462	G407-S695	f95v	HERBAL	F95V_WHOLE_PLANT	qofchdaiin	CARRIER_Q+O+LOCAL_CHAR_F+CHD+AIIN	2	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E4462@4:CHD	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1507	RUNNING:G407-E4462@3	G407-E4462	G407-S695	f95v	HERBAL	F95V_WHOLE_PLANT	qofchdaiin	CARRIER_Q+O+LOCAL_CHAR_F+CHD+AIIN	3	LOCAL_CHAR_F	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E4462@4:CHD	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1508	RUNNING:G407-E4463@2	G407-E4463	G407-S695	f95v	HERBAL	F95V_WHOLE_PLANT	shoyfar	SH+O+Y+LOCAL_CHAR_F+AR	2	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E4463@1:SH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1509	RUNNING:G407-E4463@4	G407-E4463	G407-S695	f95v	HERBAL	F95V_WHOLE_PLANT	shoyfar	SH+O+Y+LOCAL_CHAR_F+AR	4	LOCAL_CHAR_F	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E4463@1:SH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1510	RUNNING:G407-E4467@2	G407-E4467	G407-S695	f95v	HERBAL	F95V_WHOLE_PLANT	alfshed	AL+LOCAL_CHAR_F+SH+E+D_ADDR	2	LOCAL_CHAR_F	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E4467@3:SH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1511	RUNNING:G407-E4467@5	G407-E4467	G407-S695	f95v	HERBAL	F95V_WHOLE_PLANT	alfshed	AL+LOCAL_CHAR_F+SH+E+D_ADDR	5	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E4467@3:SH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1512	RUNNING:G407-E4478@1	G407-E4478	G407-S696	f95v	HERBAL	F95V_WHOLE_PLANT	am	AM_ADDR	1	AM_ADDR	LEARNED_SIGLA	INHERITED_ACTION_ALIAS	G407-E4477@1:OK	GDT581-I1571	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1513	RUNNING:G407-E4479@3	G407-E4479	G407-S696	f95v	HERBAL	F95V_WHOLE_PLANT	tchody	T+CH+O+DY	3	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E4479@2:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1514	RUNNING:G407-E4484@3	G407-E4484	G407-S697	f95v	HERBAL	F95V_WHOLE_PLANT	sheody	SH+E+O+D_ADDR+Y	3	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E4484@1:SH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1515	RUNNING:G407-E4484@4	G407-E4484	G407-S697	f95v	HERBAL	F95V_WHOLE_PLANT	sheody	SH+E+O+D_ADDR+Y	4	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E4484@1:SH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1516	RUNNING:G407-E4502@1	G407-E4502	G407-S701	f95v	HERBAL	F95V_WHOLE_PLANT	odaiin	O+D_ADDR+AIIN	1	O	FORM_STAGE	FOCUS_CONSENSUS_OWNER_CONTEXT	OWNER:F95V_WHOLE_PLANT	SAME_CARD_FOCUS_GOVERNOR_CONSENSUS	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1517	RUNNING:G407-E4502@2	G407-E4502	G407-S701	f95v	HERBAL	F95V_WHOLE_PLANT	odaiin	O+D_ADDR+AIIN	2	D_ADDR	LEARNED_SIGLA	FOCUS_CONSENSUS_OWNER_CONTEXT	OWNER:F95V_WHOLE_PLANT	SAME_CARD_FOCUS_GOVERNOR_CONSENSUS	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1518	RUNNING:G407-E4504@3	G407-E4504	G407-S702	f95v	HERBAL	F95V_WHOLE_PLANT	tshdal	T+SH+D_ADDR+AL	3	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E4504@2:SH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1519	RUNNING:G407-E4508@1	G407-E4508	G407-S704	f95v	HERBAL	F95V_WHOLE_PLANT	dkshey	D_ADDR+K+SH+E+Y	1	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E4508@2:K	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1520	RUNNING:G407-E4509@3	G407-E4509	G407-S704	f95v	HERBAL	F95V_WHOLE_PLANT	chefar	CH+E+LOCAL_CHAR_F+AR	3	LOCAL_CHAR_F	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E4509@1:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1521	RUNNING:G407-E4512@3	G407-E4512	G407-S705	f95v	HERBAL	F95V_WHOLE_PLANT	shedar	SH+E+D_ADDR+AR	3	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E4512@1:SH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1522	RUNNING:G407-E4513@2	G407-E4513	G407-S705	f95v	HERBAL	F95V_WHOLE_PLANT	chdam	CHD+AM_ADDR	2	AM_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E4513@1:CHD	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1523	RUNNING:G407-E4514@1	G407-E4514	G407-S705	f95v	HERBAL	F95V_WHOLE_PLANT	dshey	D_ADDR+SH+E+Y	1	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E4514@2:SH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1524	RUNNING:G407-E4523@1	G407-E4523	G407-S705	f95v	HERBAL	F95V_WHOLE_PLANT	dolkain	D_ADDR+OL+K+AIN	1	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E4523@3:K	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1525	RUNNING:G407-E4525@1	G407-E4525	G407-S706	f95v	HERBAL	F95V_WHOLE_PLANT	dchody	D_ADDR+CH+O+DY	1	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E4525@2:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1526	RUNNING:G407-E4525@3	G407-E4525	G407-S706	f95v	HERBAL	F95V_WHOLE_PLANT	dchody	D_ADDR+CH+O+DY	3	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E4525@2:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1527	RUNNING:G407-E4526@3	G407-E4526	G407-S707	f95v	HERBAL	F95V_WHOLE_PLANT	sheos	SH+E+O+S	3	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E4526@4:S	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1528	RUNNING:G407-E4527@1	G407-E4527	G407-S707	f95v	HERBAL	F95V_WHOLE_PLANT	qodaiin	CARRIER_Q+O+AIIN	1	CARRIER_Q	FORM_STAGE	FOCUS_CONSENSUS_ACTION_OCCURRENCE	ACTION:G407-E4526@4:S	SAME_CARD_FOCUS_GOVERNOR_CONSENSUS	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1529	RUNNING:G407-E4527@2	G407-E4527	G407-S707	f95v	HERBAL	F95V_WHOLE_PLANT	qodaiin	CARRIER_Q+O+AIIN	2	O	FORM_STAGE	FOCUS_CONSENSUS_ACTION_OCCURRENCE	ACTION:G407-E4526@4:S	SAME_CARD_FOCUS_GOVERNOR_CONSENSUS	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1530	RUNNING:G407-E4528@1	G407-E4528	G407-S707	f95v	HERBAL	F95V_WHOLE_PLANT	fchodaiin	LOCAL_CHAR_F+CH+O+D_ADDR+AIIN	1	LOCAL_CHAR_F	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E4528@2:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1531	RUNNING:G407-E4528@3	G407-E4528	G407-S707	f95v	HERBAL	F95V_WHOLE_PLANT	fchodaiin	LOCAL_CHAR_F+CH+O+D_ADDR+AIIN	3	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E4528@2:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1532	RUNNING:G407-E4528@4	G407-E4528	G407-S707	f95v	HERBAL	F95V_WHOLE_PLANT	fchodaiin	LOCAL_CHAR_F+CH+O+D_ADDR+AIIN	4	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E4528@2:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1533	RUNNING:G407-E4530@1	G407-E4530	G407-S707	f95v	HERBAL	F95V_WHOLE_PLANT	dar	D_ADDR+AR	1	D_ADDR	LEARNED_SIGLA	FOCUS_CONSENSUS_ACTION_OCCURRENCE	ACTION:G407-E4529@2:T	SAME_CARD_FOCUS_GOVERNOR_CONSENSUS	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1534	RUNNING:G407-E4538@4	G407-E4538	G407-S709	f95v	HERBAL	F95V_WHOLE_PLANT	kshed	K+SH+E+D_ADDR	4	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E4538@2:SH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1535	RUNNING:G407-E4539@3	G407-E4539	G407-S709	f95v	HERBAL	F95V_WHOLE_PLANT	qokeeod	OK+EE+O+D_ADDR	3	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E4539@1:OK	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1536	RUNNING:G407-E4539@4	G407-E4539	G407-S709	f95v	HERBAL	F95V_WHOLE_PLANT	qokeeod	OK+EE+O+D_ADDR	4	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E4539@1:OK	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1537	RUNNING:G407-E4542@2	G407-E4542	G407-S709	f95v	HERBAL	F95V_WHOLE_PLANT	qoko	OK+O	2	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E4542@1:OK	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1538	RUNNING:G407-E4546@2	G407-E4546	G407-S710	f95v	HERBAL	F95V_WHOLE_PLANT	chody	CH+O+D_ADDR+Y	2	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E4546@1:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1539	RUNNING:G407-E4546@3	G407-E4546	G407-S710	f95v	HERBAL	F95V_WHOLE_PLANT	chody	CH+O+D_ADDR+Y	3	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E4546@1:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1540	RUNNING:G407-E4552@4	G407-E4552	G407-S711	f95v	HERBAL	F95V_WHOLE_PLANT	pshedar	P+SH+E+D_ADDR+AR	4	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E4552@2:SH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1541	RUNNING:G407-E4565@1	G407-E4565	G407-S713	f95v	HERBAL	F95V_WHOLE_PLANT	ody	O+DY	1	O	FORM_STAGE	CONTROL_ENVELOPE	CONTROL:G407-E4565:STATE_CARD	VISIBLE_STATE_CONTROL_ENVELOPE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1542	RUNNING:G407-E4569@1	G407-E4569	G407-S714	f95v	HERBAL	F95V_WHOLE_PLANT	dolkchy	D_ADDR+OL+K+Y	1	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E4569@3:K	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1543	RUNNING:G407-E4573@1	G407-E4573	G407-S714	f95v	HERBAL	F95V_WHOLE_PLANT	qodain	CARRIER_Q+O+AIN	1	CARRIER_Q	FORM_STAGE	FOCUS_CONSENSUS_ACTION_OCCURRENCE	ACTION:G407-E4572@2:SH	SAME_CARD_FOCUS_GOVERNOR_CONSENSUS	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1544	RUNNING:G407-E4573@2	G407-E4573	G407-S714	f95v	HERBAL	F95V_WHOLE_PLANT	qodain	CARRIER_Q+O+AIN	2	O	FORM_STAGE	FOCUS_CONSENSUS_ACTION_OCCURRENCE	ACTION:G407-E4572@2:SH	SAME_CARD_FOCUS_GOVERNOR_CONSENSUS	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1545	RUNNING:G407-E4575@2	G407-E4575	G407-S714	f95v	HERBAL	F95V_WHOLE_PLANT	otody	OT+O+DY	2	O	FORM_STAGE	CONTROL_ENVELOPE	CONTROL:G407-E4575:STATE_CARD	VISIBLE_STATE_CONTROL_ENVELOPE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1546	RUNNING:G515-E0001@2	G515-E0001	G515-S001	f4r	HERBAL	F4R_WHOLE_PLANT	kodalchy	K+O+D_ADDR+AL+CH+Y	2	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G515-E0001@1:K	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1547	RUNNING:G515-E0001@3	G515-E0001	G515-S001	f4r	HERBAL	F4R_WHOLE_PLANT	kodalchy	K+O+D_ADDR+AL+CH+Y	3	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G515-E0001@1:K	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1548	RUNNING:G515-E0002@3	G515-E0002	G515-S001	f4r	HERBAL	F4R_WHOLE_PLANT	chpady	CH+P+A_ADDR+DY	3	A_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G515-E0002@2:P	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1549	RUNNING:G515-E0007@1	G515-E0007	G515-S002	f4r	HERBAL	F4R_WHOLE_PLANT	doiin	D_ADDR+O+IIN	1	D_ADDR	LEARNED_SIGLA	INHERITED_ACTION_ALIAS	G515-E0005@1:SH	GDT581-I3698	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1550	RUNNING:G515-E0007@2	G515-E0007	G515-S002	f4r	HERBAL	F4R_WHOLE_PLANT	doiin	D_ADDR+O+IIN	2	O	FORM_STAGE	INHERITED_ACTION_ALIAS	G515-E0005@1:SH	GDT581-I3698	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1551	RUNNING:G515-E0007@3	G515-E0007	G515-S002	f4r	HERBAL	F4R_WHOLE_PLANT	doiin	D_ADDR+O+IIN	3	IIN	FORM_STAGE	INHERITED_ACTION_ALIAS	G515-E0005@1:SH	GDT581-I3698	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1552	RUNNING:G515-E0009@3	G515-E0009	G515-S002	f4r	HERBAL	F4R_WHOLE_PLANT	ytoy	Y+T+O+Y	3	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G515-E0009@2:T	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1553	RUNNING:G515-E0010@1	G515-E0010	G515-S002	f4r	HERBAL	F4R_WHOLE_PLANT	dchor	D_ADDR+CH+OR	1	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G515-E0010@2:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1554	RUNNING:G515-E0018@1	G515-E0018	G515-S002	f4r	HERBAL	F4R_WHOLE_PLANT	chom	HO+M_LOCAL	1	HO	CLASS	INHERITED_ACTION_ALIAS	G515-E0017@1:CH	GDT581-I3704	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1555	RUNNING:G515-E0018@2	G515-E0018	G515-S002	f4r	HERBAL	F4R_WHOLE_PLANT	chom	HO+M_LOCAL	2	M_LOCAL	LEARNED_SIGLA	INHERITED_ACTION_ALIAS	G515-E0017@1:CH	GDT581-I3704	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1556	RUNNING:G515-E0032@3	G515-E0032	G515-S003	f4r	HERBAL	F4R_WHOLE_PLANT	pydaiin	P+Y+D_ADDR+AIIN	3	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G515-E0032@1:P	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1557	RUNNING:G515-E0038@1	G515-E0038	G515-S004	f4r	HERBAL	F4R_WHOLE_PLANT	dytcheey	D_ADDR+Y+T+CH+EE+Y	1	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G515-E0038@3:T	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1558	RUNNING:G515-E0042@3	G515-E0042	G515-S004	f4r	HERBAL	F4R_WHOLE_PLANT	cthom	CH+T+O+M_LOCAL	3	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G515-E0042@2:T	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1559	RUNNING:G515-E0042@4	G515-E0042	G515-S004	f4r	HERBAL	F4R_WHOLE_PLANT	cthom	CH+T+O+M_LOCAL	4	M_LOCAL	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G515-E0042@2:T	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1560	RUNNING:G515-E0049@3	G515-E0049	G515-S005	f4r	HERBAL	F4R_WHOLE_PLANT	ckhochy	CH+K+O+CH+Y	3	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G515-E0049@2:K	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1561	RUNNING:G515-E0053@1	G515-E0053	G515-S005	f4r	HERBAL	F4R_WHOLE_PLANT	odal	O+DA+L	1	O	FORM_STAGE	FOCUS_CONSENSUS_ACTION_OCCURRENCE	ACTION:G515-E0051@1:K	SAME_CARD_FOCUS_GOVERNOR_CONSENSUS	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1562	RUNNING:G515-E0053@2	G515-E0053	G515-S005	f4r	HERBAL	F4R_WHOLE_PLANT	odal	O+DA+L	2	DA	FORM_STAGE	FOCUS_CONSENSUS_ACTION_OCCURRENCE	ACTION:G515-E0051@1:K	SAME_CARD_FOCUS_GOVERNOR_CONSENSUS	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1563	RUNNING:G515-E0057@3	G515-E0057	G515-S005	f4r	HERBAL	F4R_WHOLE_PLANT	qotchoiin	OT+CH+O+IIN	3	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G515-E0057@2:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1564	RUNNING:G515-E0057@4	G515-E0057	G515-S005	f4r	HERBAL	F4R_WHOLE_PLANT	qotchoiin	OT+CH+O+IIN	4	IIN	FORM_STAGE	SAME_CARD_ACTION	ACTION:G515-E0057@2:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1565	RUNNING:G515-E0060@2	G515-E0060	G515-S005	f4r	HERBAL	F4R_WHOLE_PLANT	soiin	S+O+IIN	2	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G515-E0060@1:S	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1566	RUNNING:G515-E0060@3	G515-E0060	G515-S005	f4r	HERBAL	F4R_WHOLE_PLANT	soiin	S+O+IIN	3	IIN	FORM_STAGE	SAME_CARD_ACTION	ACTION:G515-E0060@1:S	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1567	RUNNING:G515-E0065@1	G515-E0065	G515-S006	f20v	HERBAL	F20V_WHOLE_PLANT	faiis	LOCAL_CHAR_F+IIN+S	1	LOCAL_CHAR_F	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G515-E0065@3:S	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1568	RUNNING:G515-E0065@2	G515-E0065	G515-S006	f20v	HERBAL	F20V_WHOLE_PLANT	faiis	LOCAL_CHAR_F+IIN+S	2	IIN	FORM_STAGE	SAME_CARD_ACTION	ACTION:G515-E0065@3:S	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1569	RUNNING:G515-E0067@2	G515-E0067	G515-S006	f20v	HERBAL	F20V_WHOLE_PLANT	okoy	OK+O+Y	2	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G515-E0067@1:OK	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1570	RUNNING:G515-E0069@2	G515-E0069	G515-S006	f20v	HERBAL	F20V_WHOLE_PLANT	pofochey	P+O+LOCAL_CHAR_F+O+CH+E+Y	2	O	FORM_STAGE	GDT579_SCOPED_ACTION_OCCURRENCE	ACTION:G515-E0069@1:P	GDT579_SCOPE_SLOT:21:OUTER	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1571	RUNNING:G515-E0069@3	G515-E0069	G515-S006	f20v	HERBAL	F20V_WHOLE_PLANT	pofochey	P+O+LOCAL_CHAR_F+O+CH+E+Y	3	LOCAL_CHAR_F	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G515-E0069@1:P	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1572	RUNNING:G515-E0069@4	G515-E0069	G515-S006	f20v	HERBAL	F20V_WHOLE_PLANT	pofochey	P+O+LOCAL_CHAR_F+O+CH+E+Y	4	O	FORM_STAGE	GDT579_SCOPED_ACTION_OCCURRENCE	ACTION:G515-E0069@5:CH	GDT579_SCOPE_SLOT:22:INNER	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1573	RUNNING:G515-E0070@1	G515-E0070	G515-S006	f20v	HERBAL	F20V_WHOLE_PLANT	opchy	O+P+Y	1	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G515-E0070@2:P	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1574	RUNNING:G515-E0071@1	G515-E0071	G515-S006	f20v	HERBAL	F20V_WHOLE_PLANT	qopy	CARRIER_Q+O+P+Y	1	CARRIER_Q	FORM_STAGE	SAME_CARD_ACTION	ACTION:G515-E0071@3:P	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
1575	RUNNING:G515-E0071@2	G515-E0071	G515-S006	f20v	HERBAL	F20V_WHOLE_PLANT	qopy	CARRIER_Q+O+P+Y	2	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G515-E0071@3:P	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
