card_rank	family	surface	card_type	composition	working_meaning_de	applied_render_de	strongest_rival_de	confidence	action_license	page	locus	section	language	hand	ordinal	token_count	line_position	left_surface	right_surface	context_decision	neighbor_override	it2a_operation	it2a_render	rf1b_operation	rf1b_render	reader_support	all_three_present	all_present_exact	zl3b_line	context_before_de	context_after_de	literal_after_de	review_note
17	REFERENTIAL_TAKE	qy	READER_CONDITIONED_SHORT	Q_COMMAND+Y_REFERENCE	hiervon nehmen	hiervon nehmen	hierzu oder anschließend	LOW_EXPLORATORY	1	f86v3	f86v3.2	C	B	2	7	8	MEDIAL	ytain	kaiin	HOLD_SAME_CARD	NONE	DELETE	EMPTY	EXACT	qy	RF1B_ONLY_EXACT	1	0	rain ychedy qoeeey otair cheody ytain qy kaiin	Wurzeldroge in Charge II · Eintrag: getrocknete Droge, fertig · ⟦qoeeey:?⟧ · zweite kalte Drogenfraktion im Ansatz · getrockneter Ansatz · hiervon auf Kältestufe II abkühlen · ⟦qy:?⟧ · heiß, Grad III.	Wurzeldroge in Charge II · Eintrag: getrocknete Droge, fertig · ⟦qoeeey:?⟧ · zweite kalte Drogenfraktion im Ansatz · getrockneter Ansatz · hiervon auf Kältestufe II abkühlen · hiervon nehmen · heiß, Grad III.	Wurzeldroge in Charge II | Eintrag: getrocknete Droge, fertig | [qoeeey:?] | zweite kalte Drogenfraktion im Ansatz | getrockneter Ansatz | hiervon auf Kältestufe II abkühlen | hiervon nehmen | heiß, Grad III	all four positions admit a short take/reference instruction but three retain alternate-reader rivals
18	DRIED_ROOT_READER	rr	READER_CONDITIONED_COMPOUND	R_ROOT+CH_DRY+R_ROOT_HEAD	getrocknete Wurzeldroge	getrocknete Wurzeldroge	zwei Wurzelteile aus ZL3b rr	MEDIUM_READER_CONDITIONED	0	f77v	f77v.7	B	B	2	4	11	MEDIAL	qy	ycheedy	HOLD_TRUE_READER_RIVAL_DEFAULT_ALTERNATES	NONE	ONE	rchr	ONE	rchr	NEITHER_EXACT	1	0	olshedy qolsheedy qy rr ycheedy okedy lshedy chs shdal chedy qolky	Holzdroge im Ansatz vollständig eingeweicht · vollständig eingeweichten und fertigen Drogenstoff zugeben · ⟦qy:?⟧ · ⟦rr:?⟧ · trockne hiervon vollständig und stelle es fertig · heißer Ansatz in der Mitte des Grades, abgeschlossen · eingeweichtes Drogenholz · Trockengut, Grundform · feuchte abgemessene Rohstoffmenge I am Gradanfang · trocken in der Mitte des Grades, abgeschlossen · leicht erhitzten Drogenstoff hinzugeben.	Holzdroge im Ansatz vollständig eingeweicht · vollständig eingeweichten und fertigen Drogenstoff zugeben · ⟦qy:?⟧ · getrocknete Wurzeldroge · trockne hiervon vollständig und stelle es fertig · heißer Ansatz in der Mitte des Grades, abgeschlossen · eingeweichtes Drogenholz · Trockengut, Grundform · feuchte abgemessene Rohstoffmenge I am Gradanfang · trocken in der Mitte des Grades, abgeschlossen · leicht erhitzten Drogenstoff hinzugeben.	Holzdroge im Ansatz vollständig eingeweicht | vollständig eingeweichten und fertigen Drogenstoff zugeben | [qy:?] | getrocknete Wurzeldroge | trockne hiervon vollständig und stelle es fertig | heißer Ansatz in der Mitte des Grades, abgeschlossen | eingeweichtes Drogenholz | Trockengut, Grundform | feuchte abgemessene Rohstoffmenge I am Gradanfang | trocken in der Mitte des Grades, abgeschlossen | leicht erhitzten Drogenstoff hinzugeben	Both alternate readers restore rchr; this defeats an unsupported global rr reduplication rule.
19	HEAT_MIDDLE_BOUND_COMPONENT	keo	READER_BOUND_COMPONENT	K_HOT+E_MIDDLE+O_PREP	Ansatz auf mittlerer Heizstufe	heiße	Ansatz bis Mittelstufe erhitzen	MEDIUM_READER_CONDITIONED	0	f102v2	f102v2.22	P	A	1	11	15	MEDIAL	ol	r	HOLD_JOIN_RIGHT_KNOWN_WHOLE	12:r=Drogenportion	MERGE_2	keor	MERGE_2	keor	NEITHER_EXACT	1	0	dain or aiin cheol s oiir chol sheey qockhy ol keo r okeody okeor cho	Grad-/Maßwert II · Drogenportion · Menge III · trockener Drogenstoff · Samen-/Saatgutposten · ⟦oiir:?⟧ · trocken; nominal trockenes Gut/Material · feucht am Ende des Grades · bereite einen Arzneikompositum-Ansatz in Grundstufe · Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz · ⟦keo:?⟧ · Wurzel · ⟦okeody:?⟧ · eine Portion Ansatz bis zur Mittelstufe erhitzen · Trockenansatz.	Grad-/Maßwert II · Drogenportion · Menge III · trockener Drogenstoff · Samen-/Saatgutposten · ⟦oiir:?⟧ · trocken; nominal trockenes Gut/Material · feucht am Ende des Grades · bereite einen Arzneikompositum-Ansatz in Grundstufe · Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz · heiße · Drogenportion · ⟦okeody:?⟧ · eine Portion Ansatz bis zur Mittelstufe erhitzen · Trockenansatz.	Grad-/Maßwert II | Drogenportion | Menge III | trockener Drogenstoff | Samen-/Saatgutposten | [oiir:?] | trocken; nominal trockenes Gut/Material | feucht am Ende des Grades | bereite einen Arzneikompositum-Ansatz in Grundstufe | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Ansatz auf mittlerer Heizstufe | Wurzel | [okeody:?] | eine Portion Ansatz bis zur Mittelstufe erhitzen | Trockenansatz	Both alternate readers join ZL3b keo r as the already learned whole keor.
19	HEAT_MIDDLE_BOUND_COMPONENT	keo	READER_BOUND_COMPONENT	K_HOT+E_MIDDLE+O_PREP	Ansatz auf mittlerer Heizstufe	Ansatz auf mittlerer Heizstufe	Ansatz bis Mittelstufe erhitzen	MEDIUM_READER_CONDITIONED	0	f111r	f111r.22	S	B	3	14	16	MEDIAL	okeey	cthedy	HOLD_SAME_CARD	NONE	MERGE_2	keocthedy	EXACT	keo	RF1B_ONLY_EXACT	1	0	ssheo l keedy dal tched checkhey okey qo ain qo chedy qokeor okeey keo cthedy qokey	⟦ssheo:?⟧ · Drogenholz, heiß am Gradende, abgeschlossen · heiß am Ende des Grades, abgeschlossen · abgemessene Rohstoffmenge I · ⟦tched:?⟧ · trockenes Arzneikompositum in der Gradmitte · heißer Ansatz in der Mitte des Grades · nehmen · Menge-/Klassenwert II · nehmen · trocken in der Mitte des Grades, abgeschlossen · ⟦qokeor:?⟧ · heißer Ansatz am Ende des Grades · ⟦keo:?⟧ · ⟦cthedy:?⟧ · heiß in der Mitte des Grades.	⟦ssheo:?⟧ · Drogenholz, heiß am Gradende, abgeschlossen · heiß am Ende des Grades, abgeschlossen · abgemessene Rohstoffmenge I · ⟦tched:?⟧ · trockenes Arzneikompositum in der Gradmitte · heißer Ansatz in der Mitte des Grades · nehmen · Menge-/Klassenwert II · nehmen · trocken in der Mitte des Grades, abgeschlossen · ⟦qokeor:?⟧ · heißer Ansatz am Ende des Grades · Ansatz auf mittlerer Heizstufe · ⟦cthedy:?⟧ · heiß in der Mitte des Grades.	[ssheo:?] | Drogenholz, heiß am Gradende, abgeschlossen | heiß am Ende des Grades, abgeschlossen | abgemessene Rohstoffmenge I | [tched:?] | trockenes Arzneikompositum in der Gradmitte | heißer Ansatz in der Mitte des Grades | nehmen | Menge-/Klassenwert II | nehmen | trocken in der Mitte des Grades, abgeschlossen | [qokeor:?] | heißer Ansatz am Ende des Grades | Ansatz auf mittlerer Heizstufe | [cthedy:?] | heiß in der Mitte des Grades	three keo r positions are jointly rendered from alternate-reader keor while two other contexts retain the bound state
19	HEAT_MIDDLE_BOUND_COMPONENT	keo	READER_BOUND_COMPONENT	K_HOT+E_MIDDLE+O_PREP	Ansatz auf mittlerer Heizstufe	heiße	Ansatz bis Mittelstufe erhitzen	MEDIUM_READER_CONDITIONED	0	f115r	f115r.20	S	B	@	12	14	MEDIAL	qol	r	HOLD_JOIN_RIGHT_KNOWN_WHOLE	13:r=Drogenportion	MERGE_2	keor	MERGE_2	keor	NEITHER_EXACT	1	0	lcheod lkchedy chockhy chedy qokchedy qoky chor al alor cheey qol keo r shey	trockne den Holzdrogenansatz bis zur mittleren Stufe und schließe ihn ab · Holzdroge erhitzen, bis zur Mittelstufe trocknen und abschließen · Arzneikompositum im Trockenansatz am Gradanfang · trocken in der Mitte des Grades, abgeschlossen · heiß und trocken in der Mitte des Grades, abgeschlossen · heiß am Anfang des Grades · Pflanzen-/Reproduktionsteil · Rohstoffklasse I · ⟦alor:?⟧ · trocken am Ende des Grades · Drogenstoff zugeben · ⟦keo:?⟧ · Wurzel · feucht in der Mitte des Grades.	trockne den Holzdrogenansatz bis zur mittleren Stufe und schließe ihn ab · Holzdroge erhitzen, bis zur Mittelstufe trocknen und abschließen · Arzneikompositum im Trockenansatz am Gradanfang · trocken in der Mitte des Grades, abgeschlossen · heiß und trocken in der Mitte des Grades, abgeschlossen · heiß am Anfang des Grades · Pflanzen-/Reproduktionsteil · Rohstoffklasse I · ⟦alor:?⟧ · trocken am Ende des Grades · Drogenstoff zugeben · heiße · Drogenportion · feucht in der Mitte des Grades.	trockne den Holzdrogenansatz bis zur mittleren Stufe und schließe ihn ab | Holzdroge erhitzen, bis zur Mittelstufe trocknen und abschließen | Arzneikompositum im Trockenansatz am Gradanfang | trocken in der Mitte des Grades, abgeschlossen | heiß und trocken in der Mitte des Grades, abgeschlossen | heiß am Anfang des Grades | Pflanzen-/Reproduktionsteil | Rohstoffklasse I | [alor:?] | trocken am Ende des Grades | Drogenstoff zugeben | Ansatz auf mittlerer Heizstufe | Wurzel | feucht in der Mitte des Grades	Both alternate readers join ZL3b keo r as the already learned whole keor.
19	HEAT_MIDDLE_BOUND_COMPONENT	keo	READER_BOUND_COMPONENT	K_HOT+E_MIDDLE+O_PREP	Ansatz auf mittlerer Heizstufe	Ansatz auf mittlerer Heizstufe	Ansatz bis Mittelstufe erhitzen	MEDIUM_READER_CONDITIONED	0	f58v	f58v.34	S	A	3	3	10	MEDIAL	sheo	ar	HOLD_SAME_CARD	NONE	MERGE_2	keoar	EXACT	keo	RF1B_ONLY_EXACT	1	0	tol sheo keo ar qofcheal dar aey opchal shockhy okaly	kalt; nominal kaltes Gut/Material · Feuchtzubereitung · ⟦keo:?⟧ · Drogenfraktion I · ⟦qofcheal:?⟧ · abgemessene Fraktion I · ⟦aey:?⟧ · ⟦opchal:?⟧ · Arzneikompositum im Feuchtansatz am Gradanfang · Rohstoff-I-Ansatz leicht erhitzen und abschließen.	kalt; nominal kaltes Gut/Material · Feuchtzubereitung · Ansatz auf mittlerer Heizstufe · Drogenfraktion I · ⟦qofcheal:?⟧ · abgemessene Fraktion I · ⟦aey:?⟧ · ⟦opchal:?⟧ · Arzneikompositum im Feuchtansatz am Gradanfang · Rohstoff-I-Ansatz leicht erhitzen und abschließen.	kalt; nominal kaltes Gut/Material | Feuchtzubereitung | Ansatz auf mittlerer Heizstufe | Drogenfraktion I | [qofcheal:?] | abgemessene Fraktion I | [aey:?] | [opchal:?] | Arzneikompositum im Feuchtansatz am Gradanfang | Rohstoff-I-Ansatz leicht erhitzen und abschließen	three keo r positions are jointly rendered from alternate-reader keor while two other contexts retain the bound state
19	HEAT_MIDDLE_BOUND_COMPONENT	keo	READER_BOUND_COMPONENT	K_HOT+E_MIDDLE+O_PREP	Ansatz auf mittlerer Heizstufe	heiße	Ansatz bis Mittelstufe erhitzen	MEDIUM_READER_CONDITIONED	0	f7r	f7r.2	H	A	1	2	9	MEDIAL	dcheey	r	HOLD_JOIN_RIGHT_KNOWN_WHOLE	3:r=Drogenportion	MERGE_2	keor	EXACT	keo	RF1B_ONLY_EXACT	1	0	dcheey keo r shor dold dchey kchey otchy cheody	eine Dosis vollständig trocknen und abschließen · ⟦keo:?⟧ · Wurzel · Blüten-/Fruchtstand; reproduktiver Teil · ⟦dold:?⟧ · abgemessene Trockendroge der Mittelstufe, abgeschlossen · heiß und trocken in der Mitte des Grades · kalt-trockener Ansatz am Anfang des Grades · getrockneter Ansatz.	eine Dosis vollständig trocknen und abschließen · heiße · Drogenportion · Blüten-/Fruchtstand; reproduktiver Teil · ⟦dold:?⟧ · abgemessene Trockendroge der Mittelstufe, abgeschlossen · heiß und trocken in der Mitte des Grades · kalt-trockener Ansatz am Anfang des Grades · getrockneter Ansatz.	eine Dosis vollständig trocknen und abschließen | Ansatz auf mittlerer Heizstufe | Wurzel | Blüten-/Fruchtstand; reproduktiver Teil | [dold:?] | abgemessene Trockendroge der Mittelstufe, abgeschlossen | heiß und trocken in der Mitte des Grades | kalt-trockener Ansatz am Anfang des Grades | getrockneter Ansatz	Both alternate readers join ZL3b keo r as the already learned whole keor.
20	MEASURE_MATERIAL_CLOSE	dold	PRODUCTIVE_COMPOUND	D_MEASURE+OL_MATERIAL+D_TERM_CLOSE	Drogenstoff abmessen und abschließen	Drogenstoff abmessen und abschließen	abgemessenes Drogenmaterial, abgeschlossen	MEDIUM_EXACT_WHOLE	1	f39r	f39r.2	H	B	2	10	10	FINAL	shckhey	EOS	HOLD_SAME_CARD	NONE	EXACT	dold	ONE	old	IT2A_ONLY_EXACT	1	0	olchey cheky qokedy shekshey qolain chy chdy dair shckhey dold	⟦olchey:?⟧ · bis zur mittleren Trockenstufe, dann leicht erhitzen · heiß in der Mitte des Grades, abgeschlossen · ⟦shekshey:?⟧ · gib zwei Teile Drogenstoff hinzu · trocken am Anfang des Grades · trocken am Anfang des Grades, abgeschlossen · abgemessene Fraktion II · Arzneikompositum: feucht, Gradmitte · ⟦dold:?⟧.	⟦olchey:?⟧ · bis zur mittleren Trockenstufe, dann leicht erhitzen · heiß in der Mitte des Grades, abgeschlossen · ⟦shekshey:?⟧ · gib zwei Teile Drogenstoff hinzu · trocken am Anfang des Grades · trocken am Anfang des Grades, abgeschlossen · abgemessene Fraktion II · Arzneikompositum: feucht, Gradmitte · Drogenstoff abmessen und abschließen.	[olchey:?] | bis zur mittleren Trockenstufe, dann leicht erhitzen | heiß in der Mitte des Grades, abgeschlossen | [shekshey:?] | gib zwei Teile Drogenstoff hinzu | trocken am Anfang des Grades | trocken am Anfang des Grades, abgeschlossen | abgemessene Fraktion II | Arzneikompositum: feucht, Gradmitte | Drogenstoff abmessen und abschließen	initial d measures the material and terminal d closes the operation
20	MEASURE_MATERIAL_CLOSE	dold	PRODUCTIVE_COMPOUND	D_MEASURE+OL_MATERIAL+D_TERM_CLOSE	Drogenstoff abmessen und abschließen	Drogenstoff abmessen und abschließen	abgemessenes Drogenmaterial, abgeschlossen	MEDIUM_EXACT_WHOLE	1	f7r	f7r.2	H	A	1	5	9	MEDIAL	shor	dchey	HOLD_SAME_CARD	NONE	EXACT	dold	ONE	dol	IT2A_ONLY_EXACT	1	0	dcheey keo r shor dold dchey kchey otchy cheody	eine Dosis vollständig trocknen und abschließen · ⟦keo:?⟧ · Wurzel · Blüten-/Fruchtstand; reproduktiver Teil · ⟦dold:?⟧ · abgemessene Trockendroge der Mittelstufe, abgeschlossen · heiß und trocken in der Mitte des Grades · kalt-trockener Ansatz am Anfang des Grades · getrockneter Ansatz.	eine Dosis vollständig trocknen und abschließen · ⟦keo:?⟧ · Wurzel · Blüten-/Fruchtstand; reproduktiver Teil · Drogenstoff abmessen und abschließen · abgemessene Trockendroge der Mittelstufe, abgeschlossen · heiß und trocken in der Mitte des Grades · kalt-trockener Ansatz am Anfang des Grades · getrockneter Ansatz.	eine Dosis vollständig trocknen und abschließen | [keo:?] | Wurzel | Blüten-/Fruchtstand; reproduktiver Teil | Drogenstoff abmessen und abschließen | abgemessene Trockendroge der Mittelstufe, abgeschlossen | heiß und trocken in der Mitte des Grades | kalt-trockener Ansatz am Anfang des Grades | getrockneter Ansatz	initial d measures the material and terminal d closes the operation
21	COLD_WOOD_GRADE_II	oltain	PRODUCTIVE_COMPOUND	O_PREP+L_WOOD+T_COLD+AIN_II	Holzdrogenansatz, kalt auf Stufe II	Holzdrogenansatz, kalt auf Stufe II	kalter Drogenstoff der Stufe II ohne Ansatzstatus	STRONG_PRACTICAL_OR_COMPOSITIONAL	0	f80r	f80r.21	B	B	2	10	11	MEDIAL	qotal	chcthy	HOLD_SAME_CARD	NONE	EXACT	oltain	EXACT	oltain	BOTH_EXACT	1	0	shedy qokey shckhey qotar chckhy otol teol sheol qotal oltain chcthy	feucht in der Mitte des Grades, abgeschlossen · heiß in der Mitte des Grades · Arzneikompositum: feucht, Gradmitte · kalte Drogenfraktion I · Arzneikompositum: trocken, Gradanfang · kaltes Zubereitungsgut · Drogenstoff auf mittlerer Kühlstufe · feuchtes Material · Rohstoffklasse I, kalt am Gradanfang · ⟦oltain:?⟧ · trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut.	feucht in der Mitte des Grades, abgeschlossen · heiß in der Mitte des Grades · Arzneikompositum: feucht, Gradmitte · kalte Drogenfraktion I · Arzneikompositum: trocken, Gradanfang · kaltes Zubereitungsgut · Drogenstoff auf mittlerer Kühlstufe · feuchtes Material · Rohstoffklasse I, kalt am Gradanfang · Holzdrogenansatz, kalt auf Stufe II · trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut.	feucht in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades | Arzneikompositum: feucht, Gradmitte | kalte Drogenfraktion I | Arzneikompositum: trocken, Gradanfang | kaltes Zubereitungsgut | Drogenstoff auf mittlerer Kühlstufe | feuchtes Material | Rohstoffklasse I, kalt am Gradanfang | Holzdrogenansatz, kalt auf Stufe II | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut	ol supplies the wood preparation and tain preserves cold grade II
21	COLD_WOOD_GRADE_II	oltain	PRODUCTIVE_COMPOUND	O_PREP+L_WOOD+T_COLD+AIN_II	Holzdrogenansatz, kalt auf Stufe II	Holzdrogenansatz, kalt auf Stufe II	kalter Drogenstoff der Stufe II ohne Ansatzstatus	STRONG_PRACTICAL_OR_COMPOSITIONAL	0	f80v	f80v.35	B	B	2	2	12	MEDIAL	tol	olkar	HOLD_SAME_CARD	NONE	EXACT	oltain	EXACT	oltain	BOTH_EXACT	1	1	tol oltain olkar y qol qol kain okiin ol kain shey ldy	kalt; nominal kaltes Gut/Material · ⟦oltain:?⟧ · erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen · hierzu: · Drogenstoff zugeben · Drogenstoff zugeben · heiß, Grad II · ⟦okiin:?⟧ · Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz · heiß, Grad II · feucht in der Mitte des Grades · Holzdroge, fertig aufbereitet.	kalt; nominal kaltes Gut/Material · Holzdrogenansatz, kalt auf Stufe II · erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen · hierzu: · Drogenstoff zugeben · Drogenstoff zugeben · heiß, Grad II · ⟦okiin:?⟧ · Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz · heiß, Grad II · feucht in der Mitte des Grades · Holzdroge, fertig aufbereitet.	kalt; nominal kaltes Gut/Material | Holzdrogenansatz, kalt auf Stufe II | erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen | hierzu: | Drogenstoff zugeben | Drogenstoff zugeben | heiß, Grad II | [okiin:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß, Grad II | feucht in der Mitte des Grades | Holzdroge, fertig aufbereitet	ol supplies the wood preparation and tain preserves cold grade II
22	HOT_PREP_FORM_III	okiin	PRODUCTIVE_COMPOUND	O_PREP+K_HOT+IIN_FORM_III	erhitzter Ansatz, Form III	erhitzter Ansatz, Form III	heißer Ansatz auf Grad III	STRONG_PRACTICAL_OR_COMPOSITIONAL	0	f113v	f113v.26	S	B	3	1	13	INITIAL	BOS	al	HOLD_SAME_CARD	NONE	EXACT	okiin	EXACT	okiin	BOTH_EXACT	1	1	okiin al keechy qoteeol otar ar otchey otaiin al otaiin otol qotody loty	⟦okiin:?⟧ · Rohstoffklasse I · vollständig erhitzen und anschließend leicht antrocknen · ⟦qoteeol:?⟧ · kalte Drogenfraktion I im Ansatz · Drogenfraktion I · kalt-trockener Ansatz in der Mitte des Grades · kalt im Zubereitungsrahmen, Grad III · Rohstoffklasse I · kalt im Zubereitungsrahmen, Grad III · kaltes Zubereitungsgut · ⟦qotody:?⟧ · ⟦loty:?⟧.	erhitzter Ansatz, Form III · Rohstoffklasse I · vollständig erhitzen und anschließend leicht antrocknen · ⟦qoteeol:?⟧ · kalte Drogenfraktion I im Ansatz · Drogenfraktion I · kalt-trockener Ansatz in der Mitte des Grades · kalt im Zubereitungsrahmen, Grad III · Rohstoffklasse I · kalt im Zubereitungsrahmen, Grad III · kaltes Zubereitungsgut · ⟦qotody:?⟧ · ⟦loty:?⟧.	erhitzter Ansatz, Form III | Rohstoffklasse I | vollständig erhitzen und anschließend leicht antrocknen | [qoteeol:?] | kalte Drogenfraktion I im Ansatz | Drogenfraktion I | kalt-trockener Ansatz in der Mitte des Grades | kalt im Zubereitungsrahmen, Grad III | Rohstoffklasse I | kalt im Zubereitungsrahmen, Grad III | kaltes Zubereitungsgut | [qotody:?] | [loty:?]	iin follows a preparation head and therefore remains form III rather than the aiin grade series
22	HOT_PREP_FORM_III	okiin	PRODUCTIVE_COMPOUND	O_PREP+K_HOT+IIN_FORM_III	erhitzter Ansatz, Form III	erhitzter Ansatz, Form III	heißer Ansatz auf Grad III	STRONG_PRACTICAL_OR_COMPOSITIONAL	0	f80v	f80v.35	B	B	2	8	12	MEDIAL	kain	ol	HOLD_SAME_CARD	NONE	EXACT	okiin	EXACT	okiin	BOTH_EXACT	1	1	tol oltain olkar y qol qol kain okiin ol kain shey ldy	kalt; nominal kaltes Gut/Material · ⟦oltain:?⟧ · erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen · hierzu: · Drogenstoff zugeben · Drogenstoff zugeben · heiß, Grad II · ⟦okiin:?⟧ · Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz · heiß, Grad II · feucht in der Mitte des Grades · Holzdroge, fertig aufbereitet.	kalt; nominal kaltes Gut/Material · ⟦oltain:?⟧ · erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen · hierzu: · Drogenstoff zugeben · Drogenstoff zugeben · heiß, Grad II · erhitzter Ansatz, Form III · Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz · heiß, Grad II · feucht in der Mitte des Grades · Holzdroge, fertig aufbereitet.	kalt; nominal kaltes Gut/Material | [oltain:?] | erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen | hierzu: | Drogenstoff zugeben | Drogenstoff zugeben | heiß, Grad II | erhitzter Ansatz, Form III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß, Grad II | feucht in der Mitte des Grades | Holzdroge, fertig aufbereitet	iin follows a preparation head and therefore remains form III rather than the aiin grade series
23	SECOND_MACERATION_PREP	qoeeo	LEARNED_WHOLE_COMPOUND	Q_COMMAND+OEEO_SECOND_MACERATION_PREP	zweiter Mazerationsansatz	zweiter Mazerationsansatz	zweiten Mazerationsansatz nehmen	LOW_EXPLORATORY	0	f105v	f105v.37	S	B	3	4	12	MEDIAL	sheo	lkaiin	HOLD_SAME_CARD	NONE	EXACT	qoeeo	EXACT	qoeeo	BOTH_EXACT	1	0	yshey ckhy sheo qoeeo lkaiin chs okol tchdy sheeey okaiin ar aildy	weiche hiervon bis zur mittleren Stufe ein · Arzneikompositum am Gradanfang · Feuchtzubereitung · ⟦qoeeo:?⟧ · Holzdroge, heiß auf Stufe III · Trockengut, Grundform · heißer Ansatzstoff · kalt und trocken am Anfang des Grades, abgeschlossen · ⟦sheeey:?⟧ · heiß, Grad III, im Ansatzrahmen · Drogenfraktion I · ⟦aildy:?⟧.	weiche hiervon bis zur mittleren Stufe ein · Arzneikompositum am Gradanfang · Feuchtzubereitung · zweiter Mazerationsansatz · Holzdroge, heiß auf Stufe III · Trockengut, Grundform · heißer Ansatzstoff · kalt und trocken am Anfang des Grades, abgeschlossen · ⟦sheeey:?⟧ · heiß, Grad III, im Ansatzrahmen · Drogenfraktion I · ⟦aildy:?⟧.	weiche hiervon bis zur mittleren Stufe ein | Arzneikompositum am Gradanfang | Feuchtzubereitung | zweiter Mazerationsansatz | Holzdroge, heiß auf Stufe III | Trockengut, Grundform | heißer Ansatzstoff | kalt und trocken am Anfang des Grades, abgeschlossen | [sheeey:?] | heiß, Grad III, im Ansatzrahmen | Drogenfraktion I | [aildy:?]	the learned oeeo whole gives the concrete object while command valency remains the named rival
23	SECOND_MACERATION_PREP	qoeeo	LEARNED_WHOLE_COMPOUND	Q_COMMAND+OEEO_SECOND_MACERATION_PREP	zweiter Mazerationsansatz	zweiter Mazerationsansatz	zweiten Mazerationsansatz nehmen	LOW_EXPLORATORY	0	f83v	f83v.12	B	B	2	3	11	MEDIAL	shckhy	lldar	HOLD_SAME_CARD	NONE	EXACT	qoeeo	ONE	ee	IT2A_ONLY_EXACT	1	0	daiin shckhy qoeeo lldar cheey qoal qokeedy olkar sheedy qokain olal	Grad-/Maßwert III · Arzneikompositum: feucht, Gradanfang · ⟦qoeeo:?⟧ · ⟦lldar:?⟧ · trocken am Ende des Grades · Rohstoffklasse I · heiß am Ende des Grades, abgeschlossen · erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen · feucht am Ende des Grades, abgeschlossen · heiß, Grad II · Ansatz aus Holzrohstoff, Form I.	Grad-/Maßwert III · Arzneikompositum: feucht, Gradanfang · zweiter Mazerationsansatz · ⟦lldar:?⟧ · trocken am Ende des Grades · Rohstoffklasse I · heiß am Ende des Grades, abgeschlossen · erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen · feucht am Ende des Grades, abgeschlossen · heiß, Grad II · Ansatz aus Holzrohstoff, Form I.	Grad-/Maßwert III | Arzneikompositum: feucht, Gradanfang | zweiter Mazerationsansatz | [lldar:?] | trocken am Ende des Grades | Rohstoffklasse I | heiß am Ende des Grades, abgeschlossen | erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen | feucht am Ende des Grades, abgeschlossen | heiß, Grad II | Ansatz aus Holzrohstoff, Form I	the learned oeeo whole gives the concrete object while command valency remains the named rival
24	WOOD_FRACTION_MEASURE	lldar	LEARNED_DOUBLED_HEAD	L_BOUND+LDAR_MEASURE_WOOD_FRACTION_I	erste Holzdrogenfraktion abmessen	erste Holzdrogenfraktion abmessen	erste abgemessene Holzdrogenfraktion	LOW_EXPLORATORY	1	f83v	f83v.12	B	B	2	4	11	MEDIAL	qoeeo	cheey	HOLD_SAME_CARD	NONE	EXACT	lldar	EXACT	lldar	BOTH_EXACT	1	0	daiin shckhy qoeeo lldar cheey qoal qokeedy olkar sheedy qokain olal	Grad-/Maßwert III · Arzneikompositum: feucht, Gradanfang · ⟦qoeeo:?⟧ · ⟦lldar:?⟧ · trocken am Ende des Grades · Rohstoffklasse I · heiß am Ende des Grades, abgeschlossen · erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen · feucht am Ende des Grades, abgeschlossen · heiß, Grad II · Ansatz aus Holzrohstoff, Form I.	Grad-/Maßwert III · Arzneikompositum: feucht, Gradanfang · ⟦qoeeo:?⟧ · erste Holzdrogenfraktion abmessen · trocken am Ende des Grades · Rohstoffklasse I · heiß am Ende des Grades, abgeschlossen · erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen · feucht am Ende des Grades, abgeschlossen · heiß, Grad II · Ansatz aus Holzrohstoff, Form I.	Grad-/Maßwert III | Arzneikompositum: feucht, Gradanfang | [qoeeo:?] | erste Holzdrogenfraktion abmessen | trocken am Ende des Grades | Rohstoffklasse I | heiß am Ende des Grades, abgeschlossen | erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen | feucht am Ende des Grades, abgeschlossen | heiß, Grad II | Ansatz aus Holzrohstoff, Form I	the known ldar block preserves its wood-fraction measure action while initial l remains a bound reinforcement
