occurrence_id	template_id	clause_id	physical_page	register	action_position	action_pair	first_instruction	second_instruction	crosses_instruction_boundary	first_event_span	second_event_span	spoken_template_de
P927-O0357	UMSETZEN_DANN_NEU_ANSETZEN	P915-C219	f82r	BIOLOGICAL	3	CHD>OK	P917-I0885	P917-I0886	YES	P912-E1279..P912-E1282	P912-E1283..P912-E1283	umsetzen und an der neuen Stelle ansetzen
P927-O0358	ZWEISTUFIG_ANSETZEN	P915-C219	f82r	BIOLOGICAL	4	OK>OK	P917-I0886	P917-I0887	YES	P912-E1283..P912-E1283	P912-E1284..P912-E1285	in zwei aufeinanderfolgenden Zügen ansetzen
P927-O0359	HALTEN_DANN_WEITERANSETZEN	P915-C219	f82r	BIOLOGICAL	7	SH>OK	P917-I0889	P917-I0890	YES	P912-E1287..P912-E1287	P912-E1288..P912-E1288	halten, dann erneut ansetzen
P927-O0360	HALTEN_DANN_ZUGEBEN	P915-C219	f82r	BIOLOGICAL	9	SH>K	P917-I0891	P917-I0892	YES	P912-E1289..P912-E1289	P912-E1290..P912-E1291	halten und anschließend zugeben
P927-O0361	ZUGEBEN_DANN_ANSETZEN	P915-C219	f82r	BIOLOGICAL	10	K>OK	P917-I0892	P917-I0893	YES	P912-E1290..P912-E1291	P912-E1292..P912-E1292	zugeben und neu ansetzen
P927-O0362	ZWEISTUFIG_ANSETZEN	P915-C219	f82r	BIOLOGICAL	16	OK>OK	P917-I0897	P917-I0898	YES	P912-E1296..P912-E1296	P912-E1297..P912-E1300	in zwei aufeinanderfolgenden Zügen ansetzen
P927-O0363	ENTNEHMEN_DANN_ANSETZEN	P915-C222	f82r	BIOLOGICAL	1	CH>OK	P917-I0901	P917-I0902	YES	P912-E1304..P912-E1304	P912-E1305..P912-E1305	einen Anteil entnehmen und ansetzen
P927-O0364	ANSETZEN_DANN_AUSFUEHREN	P915-C222	f82r	BIOLOGICAL	2	OK>O	P917-I0902	P917-I0902	NO	P912-E1305..P912-E1305	P912-E1305..P912-E1305	ansetzen und den Gang ausführen
P927-O0365	AUSFUEHREN_DANN_AUSWAEHLEN	P915-C222	f82r	BIOLOGICAL	3	O>S	P917-I0902	P917-I0903	YES	P912-E1305..P912-E1305	P912-E1306..P912-E1306	ausführen, dann den nächsten Posten auswählen
P927-O0366	ANSETZEN_DANN_ZUGEBEN	P915-C222	f82r	BIOLOGICAL	6	OK>K	P917-I0905	P917-I0906	YES	P912-E1308..P912-E1308	P912-E1309..P912-E1309	ansetzen und zugeben
P927-O0367	ZUGEBEN_DANN_ANSETZEN	P915-C222	f82r	BIOLOGICAL	7	K>OK	P917-I0906	P917-I0907	YES	P912-E1309..P912-E1309	P912-E1310..P912-E1310	zugeben und neu ansetzen
P927-O0368	AUSFUEHREN_DANN_AUSWAEHLEN	P915-C223	f82r	BIOLOGICAL	1	O>S	P917-I0910	P917-I0910	NO	P912-E1313..P912-E1314	P912-E1313..P912-E1314	ausführen, dann den nächsten Posten auswählen
P927-O0369	HALTEN_DANN_WEITERANSETZEN	P915-C226	f82r	BIOLOGICAL	3	SH>OK	P917-I0918	P917-I0919	YES	P912-E1323..P912-E1323	P912-E1324..P912-E1324	halten, dann erneut ansetzen
P927-O0370	ENTNEHMEN_DANN_AUSWAEHLEN	P915-C227	f82r	BIOLOGICAL	2	CH>S	P917-I0921	P917-I0921	NO	P912-E1327..P912-E1327	P912-E1327..P912-E1327	entnehmen, dann den nächsten Posten auswählen
P927-O0371	AUSWAEHLEN_DANN_ANSETZEN	P915-C227	f82r	BIOLOGICAL	3	S>OK	P917-I0921	P917-I0922	YES	P912-E1327..P912-E1327	P912-E1328..P912-E1330	auswählen und ansetzen
P927-O0372	ZWEISTUFIG_ANSETZEN	P915-C227	f82r	BIOLOGICAL	4	OK>OK	P917-I0922	P917-I0923	YES	P912-E1328..P912-E1330	P912-E1331..P912-E1331	in zwei aufeinanderfolgenden Zügen ansetzen
P927-O0373	ANSETZEN_DANN_AUSFUEHREN	P915-C234	f82r	BIOLOGICAL	1	OK>O	P917-I0932	P917-I0932	NO	P912-E1340..P912-E1340	P912-E1340..P912-E1340	ansetzen und den Gang ausführen
P927-O0374	UMSETZEN_DANN_NEU_ANSETZEN	P915-C239	f82r	BIOLOGICAL	2	CHD>OK	P917-I0941	P917-I0942	YES	P912-E1354..P912-E1354	P912-E1355..P912-E1355	umsetzen und an der neuen Stelle ansetzen
P927-O0375	ENTNEHMEN_DANN_ANSETZEN	P915-C244	f82r	BIOLOGICAL	1	CH>OK	P917-I0952	P917-I0953	YES	P912-E1372..P912-E1373	P912-E1374..P912-E1374	einen Anteil entnehmen und ansetzen
P927-O0376	ANSETZEN_DANN_ENTNEHMEN	P915-C244	f82r	BIOLOGICAL	2	OK>CH	P917-I0953	P917-I0954	YES	P912-E1374..P912-E1374	P912-E1375..P912-E1375	ansetzen, dann einen Anteil entnehmen
P927-O0377	HALTEN_DANN_WEITERANSETZEN	P915-C247	f83r	BIOLOGICAL	4	SH>OK	P917-I0972	P917-I0973	YES	P912-E1411..P912-E1412	P912-E1413..P912-E1413	halten, dann erneut ansetzen
P927-O0378	ENTNEHMEN_DANN_AUSWAEHLEN	P915-C247	f83r	BIOLOGICAL	7	CH>S	P917-I0975	P917-I0975	NO	P912-E1415..P912-E1415	P912-E1415..P912-E1415	entnehmen, dann den nächsten Posten auswählen
P927-O0379	ENTNEHMEN_DANN_AUSWAEHLEN	P915-C248	f83r	BIOLOGICAL	2	CH>S	P917-I0978	P917-I0978	NO	P912-E1418..P912-E1418	P912-E1418..P912-E1418	entnehmen, dann den nächsten Posten auswählen
P927-O0380	ZWEISTUFIG_ANSETZEN	P915-C251	f83r	BIOLOGICAL	1	OK>OK	P917-I0983	P917-I0984	YES	P912-E1429..P912-E1429	P912-E1430..P912-E1432	in zwei aufeinanderfolgenden Zügen ansetzen
P927-O0381	UMSETZEN_DANN_NEU_ANSETZEN	P915-C252	f83r	BIOLOGICAL	1	CHD>OK	P917-I0985	P917-I0986	YES	P912-E1433..P912-E1433	P912-E1434..P912-E1434	umsetzen und an der neuen Stelle ansetzen
P927-O0382	ZWEIMAL_ENTNEHMEN	P915-C254	f83r	BIOLOGICAL	3	CH>CH	P917-I0992	P917-I0993	YES	P912-E1441..P912-E1443	P912-E1444..P912-E1445	zweimal nacheinander entnehmen
P927-O0383	UMSETZEN_DANN_NEU_ANSETZEN	P915-C257	f83r	BIOLOGICAL	1	CHD>OK	P917-I1000	P917-I1001	YES	P912-E1452..P912-E1452	P912-E1453..P912-E1453	umsetzen und an der neuen Stelle ansetzen
P927-O0384	ANSETZEN_DANN_UMSETZEN	P915-C257	f83r	BIOLOGICAL	2	OK>CHD	P917-I1001	P917-I1002	YES	P912-E1453..P912-E1453	P912-E1454..P912-E1454	ansetzen und zur nächsten Stelle umsetzen
P927-O0385	ANSETZEN_DANN_UMSETZEN	P915-C258	f83r	BIOLOGICAL	1	OK>CHD	P917-I1003	P917-I1004	YES	P912-E1455..P912-E1455	P912-E1456..P912-E1456	ansetzen und zur nächsten Stelle umsetzen
P927-O0386	UMSETZEN_DANN_NEU_ANSETZEN	P915-C258	f83r	BIOLOGICAL	2	CHD>OK	P917-I1004	P917-I1005	YES	P912-E1456..P912-E1456	P912-E1457..P912-E1457	umsetzen und an der neuen Stelle ansetzen
P927-O0387	ANSETZEN_DANN_AUSFUEHREN	P915-C260	f83r	BIOLOGICAL	5	OK>O	P917-I1010	P917-I1011	YES	P912-E1462..P912-E1463	P912-E1464..P912-E1464	ansetzen und den Gang ausführen
P927-O0388	HALTEN_DANN_WEITERANSETZEN	P915-C260	f83r	BIOLOGICAL	8	SH>OK	P917-I1012	P917-I1013	YES	P912-E1465..P912-E1466	P912-E1467..P912-E1467	halten, dann erneut ansetzen
P927-O0389	UMSETZEN_DANN_NEU_ANSETZEN	P915-C264	f83r	BIOLOGICAL	3	CHD>OK	P917-I1018	P917-I1019	YES	P912-E1472..P912-E1472	P912-E1473..P912-E1473	umsetzen und an der neuen Stelle ansetzen
P927-O0390	ANSETZEN_DANN_UMSETZEN	P915-C264	f83r	BIOLOGICAL	4	OK>CHD	P917-I1019	P917-I1020	YES	P912-E1473..P912-E1473	P912-E1474..P912-E1474	ansetzen und zur nächsten Stelle umsetzen
P927-O0391	ZWEIMAL_ENTNEHMEN	P915-C264	f83r	BIOLOGICAL	7	CH>CH	P917-I1021	P917-I1022	YES	P912-E1475..P912-E1476	P912-E1477..P912-E1477	zweimal nacheinander entnehmen
P927-O0392	ANSETZEN_DANN_UMSETZEN	P915-C266	f83r	BIOLOGICAL	2	OK>CHD	P917-I1025	P917-I1025	NO	P912-E1480..P912-E1480	P912-E1480..P912-E1480	ansetzen und zur nächsten Stelle umsetzen
P927-O0393	HALTEN_DANN_AUSFUEHREN	P915-C267	f83r	BIOLOGICAL	6	SH>O	P917-I1028	P917-I1029	YES	P912-E1483..P912-E1483	P912-E1484..P912-E1484	halten, dann den Gang ausführen
P927-O0394	ENTNEHMEN_DANN_AUSWAEHLEN	P915-C267	f83r	BIOLOGICAL	11	CH>S	P917-I1031	P917-I1031	NO	P912-E1486..P912-E1486	P912-E1486..P912-E1486	entnehmen, dann den nächsten Posten auswählen
P927-O0395	ENTNEHMEN_DANN_AUSWAEHLEN	P915-C267	f83r	BIOLOGICAL	13	CH>S	P917-I1032	P917-I1033	YES	P912-E1487..P912-E1487	P912-E1488..P912-E1488	entnehmen, dann den nächsten Posten auswählen
P927-O0396	HALTEN_DANN_WEITERANSETZEN	P915-C271	f83r	BIOLOGICAL	3	SH>OK	P917-I1050	P917-I1051	YES	P912-E1509..P912-E1509	P912-E1510..P912-E1511	halten, dann erneut ansetzen
P927-O0397	HALTEN_DANN_WEITERANSETZEN	P915-C271	f83r	BIOLOGICAL	5	SH>OK	P917-I1052	P917-I1053	YES	P912-E1512..P912-E1512	P912-E1513..P912-E1514	halten, dann erneut ansetzen
P927-O0398	AUSWAEHLEN_DANN_ANSETZEN	P915-C274	f83r	BIOLOGICAL	3	S>OK	P917-I1061	P917-I1062	YES	P912-E1522..P912-E1522	P912-E1523..P912-E1523	auswählen und ansetzen
P927-O0399	ANSETZEN_DANN_UMSETZEN	P915-C277	f83r	BIOLOGICAL	2	OK>CHD	P917-I1066	P917-I1066	NO	P912-E1527..P912-E1527	P912-E1527..P912-E1527	ansetzen und zur nächsten Stelle umsetzen
P927-O0400	UMSETZEN_DANN_NEU_ANSETZEN	P915-C277	f83r	BIOLOGICAL	3	CHD>OK	P917-I1066	P917-I1067	YES	P912-E1527..P912-E1527	P912-E1528..P912-E1528	umsetzen und an der neuen Stelle ansetzen
P927-O0401	UMSETZEN_DANN_NEU_ANSETZEN	P915-C284	f83r	BIOLOGICAL	2	CHD>OK	P917-I1081	P917-I1082	YES	P912-E1546..P912-E1546	P912-E1547..P912-E1547	umsetzen und an der neuen Stelle ansetzen
P927-O0402	ANSETZEN_DANN_UMSETZEN	P915-C284	f83r	BIOLOGICAL	3	OK>CHD	P917-I1082	P917-I1082	NO	P912-E1547..P912-E1547	P912-E1547..P912-E1547	ansetzen und zur nächsten Stelle umsetzen
P927-O0403	UMSETZEN_DANN_NEU_ANSETZEN	P915-C285	f83r	BIOLOGICAL	1	CHD>OK	P917-I1083	P917-I1084	YES	P912-E1548..P912-E1550	P912-E1551..P912-E1551	umsetzen und an der neuen Stelle ansetzen
P927-O0404	ENTNEHMEN_DANN_AUSWAEHLEN	P915-C285	f83r	BIOLOGICAL	10	CH>S	P917-I1091	P917-I1092	YES	P912-E1558..P912-E1558	P912-E1559..P912-E1559	entnehmen, dann den nächsten Posten auswählen
P927-O0405	HALTEN_DANN_AUSFUEHREN	P915-C285	f83r	BIOLOGICAL	16	SH>O	P917-I1094	P917-I1094	NO	P912-E1561..P912-E1561	P912-E1561..P912-E1561	halten, dann den Gang ausführen
P927-O0406	HALTEN_DANN_WEITERANSETZEN	P915-C287	f83r	BIOLOGICAL	4	SH>OK	P917-I1097	P917-I1098	YES	P912-E1565..P912-E1565	P912-E1566..P912-E1566	halten, dann erneut ansetzen
P927-O0407	AUSFUEHREN_DANN_AUSWAEHLEN	P915-C287	f83r	BIOLOGICAL	10	O>S	P917-I1103	P917-I1104	YES	P912-E1571..P912-E1571	P912-E1572..P912-E1572	ausführen, dann den nächsten Posten auswählen
P927-O0408	ZWEISTUFIG_ANSETZEN	P915-C291	f83r	BIOLOGICAL	1	OK>OK	P917-I1113	P917-I1114	YES	P912-E1582..P912-E1582	P912-E1583..P912-E1583	in zwei aufeinanderfolgenden Zügen ansetzen
P927-O0409	EINSTELLEN_DANN_ANSETZEN	P915-C292	f83r	BIOLOGICAL	1	T>OK	P917-I1115	P917-I1116	YES	P912-E1584..P912-E1585	P912-E1586..P912-E1586	einstellen und danach ansetzen
P927-O0410	ANSETZEN_DANN_UMSETZEN	P915-C296	f83r	BIOLOGICAL	1	OK>CHD	P917-I1124	P917-I1124	NO	P912-E1595..P912-E1595	P912-E1595..P912-E1595	ansetzen und zur nächsten Stelle umsetzen
P927-O0411	UMSETZEN_DANN_NEU_ANSETZEN	P915-C296	f83r	BIOLOGICAL	2	CHD>OK	P917-I1124	P917-I1125	YES	P912-E1595..P912-E1595	P912-E1596..P912-E1596	umsetzen und an der neuen Stelle ansetzen
P927-O0412	ENTNEHMEN_DANN_AUSWAEHLEN	P915-C297	f83r	BIOLOGICAL	1	CH>S	P917-I1126	P917-I1127	YES	P912-E1597..P912-E1597	P912-E1598..P912-E1598	entnehmen, dann den nächsten Posten auswählen
P927-O0413	AUSFUEHREN_BIS_BEREIT	P915-C304	f83r	BIOLOGICAL	7	O>CTH	P917-I1143	P917-I1144	YES	P912-E1617..P912-E1617	P912-E1618..P912-E1618	den Gang bis zum Bereitschaftspunkt ausführen
P927-O0414	ZWEISTUFIG_ANSETZEN	P915-C306	f83r	BIOLOGICAL	1	OK>OK	P917-I1148	P917-I1149	YES	P912-E1624..P912-E1625	P912-E1626..P912-E1626	in zwei aufeinanderfolgenden Zügen ansetzen
P927-O0415	UMSETZEN_DANN_NEU_ANSETZEN	P915-C307	f83r	BIOLOGICAL	1	CHD>OK	P917-I1150	P917-I1151	YES	P912-E1627..P912-E1627	P912-E1628..P912-E1630	umsetzen und an der neuen Stelle ansetzen
P927-O0416	ZWEISTUFIG_ANSETZEN	P915-C307	f83r	BIOLOGICAL	2	OK>OK	P917-I1151	P917-I1152	YES	P912-E1628..P912-E1630	P912-E1631..P912-E1631	in zwei aufeinanderfolgenden Zügen ansetzen
P927-O0417	UMSETZEN_DANN_NEU_ANSETZEN	P915-C309	f83r	BIOLOGICAL	1	CHD>OK	P917-I1156	P917-I1157	YES	P912-E1635..P912-E1636	P912-E1637..P912-E1637	umsetzen und an der neuen Stelle ansetzen
P927-O0418	HALTEN_DANN_WEITERANSETZEN	P915-C312	f83r	BIOLOGICAL	3	SH>OK	P917-I1162	P917-I1163	YES	P912-E1642..P912-E1642	P912-E1643..P912-E1643	halten, dann erneut ansetzen
P927-O0419	HALTEN_DANN_AUSFUEHREN	P915-C315	f83r	BIOLOGICAL	3	SH>O	P917-I1167	P917-I1168	YES	P912-E1647..P912-E1647	P912-E1648..P912-E1648	halten, dann den Gang ausführen
P927-O0420	AUSWAEHLEN_DANN_ANSETZEN	P915-C317	f83r	BIOLOGICAL	1	S>OK	P917-I1171	P917-I1172	YES	P912-E1651..P912-E1651	P912-E1652..P912-E1652	auswählen und ansetzen
P927-O0421	ANSETZEN_DANN_UMSETZEN	P915-C322	f83r	BIOLOGICAL	1	OK>CHD	P917-I1180	P917-I1180	NO	P912-E1660..P912-E1661	P912-E1660..P912-E1661	ansetzen und zur nächsten Stelle umsetzen
P927-O0422	HALTEN_DANN_ZUGEBEN	P915-C323	f83r	BIOLOGICAL	3	SH>K	P917-I1184	P917-I1184	NO	P912-E1666..P912-E1667	P912-E1666..P912-E1667	halten und anschließend zugeben
P927-O0423	ZUGEBEN_DANN_ENTNEHMEN	P915-C323	f83r	BIOLOGICAL	4	K>CH	P917-I1184	P917-I1184	NO	P912-E1666..P912-E1667	P912-E1666..P912-E1667	zugeben, dann den bezeichneten Anteil entnehmen
P927-O0424	ENTNEHMEN_DANN_ANSETZEN	P915-C323	f83r	BIOLOGICAL	5	CH>OK	P917-I1184	P917-I1185	YES	P912-E1666..P912-E1667	P912-E1668..P912-E1668	einen Anteil entnehmen und ansetzen
P927-O0425	HALTEN_DANN_ZUGEBEN	P915-C323	f83r	BIOLOGICAL	8	SH>K	P917-I1187	P917-I1187	NO	P912-E1670..P912-E1670	P912-E1670..P912-E1670	halten und anschließend zugeben
P927-O0426	ZWEISTUFIG_ANSETZEN	P915-C324	f83r	BIOLOGICAL	5	OK>OK	P917-I1193	P917-I1194	YES	P912-E1676..P912-E1676	P912-E1677..P912-E1677	in zwei aufeinanderfolgenden Zügen ansetzen
P927-O0427	ANSETZEN_DANN_UMSETZEN	P915-C324	f83r	BIOLOGICAL	6	OK>CHD	P917-I1194	P917-I1195	YES	P912-E1677..P912-E1677	P912-E1678..P912-E1678	ansetzen und zur nächsten Stelle umsetzen
P927-O0428	ANSETZEN_DANN_ZUGEBEN	P915-C325	f83r	BIOLOGICAL	1	OK>K	P917-I1199	P917-I1200	YES	P912-E1684..P912-E1684	P912-E1685..P912-E1686	ansetzen und zugeben
P927-O0429	HALTEN_DANN_ZUGEBEN	P915-C329	f83r	BIOLOGICAL	2	SH>K	P917-I1207	P917-I1208	YES	P912-E1695..P912-E1695	P912-E1696..P912-E1696	halten und anschließend zugeben
P927-O0430	ZUGEBEN_DANN_ENTNEHMEN	P915-C329	f83r	BIOLOGICAL	3	K>CH	P917-I1208	P917-I1209	YES	P912-E1696..P912-E1696	P912-E1697..P912-E1697	zugeben, dann den bezeichneten Anteil entnehmen
P927-O0431	ENTNEHMEN_DANN_AUSWAEHLEN	P915-C329	f83r	BIOLOGICAL	4	CH>S	P917-I1209	P917-I1210	YES	P912-E1697..P912-E1697	P912-E1698..P912-E1698	entnehmen, dann den nächsten Posten auswählen
P927-O0432	ANSETZEN_DANN_UMSETZEN	P915-C333	f83r	BIOLOGICAL	1	OK>CHD	P917-I1225	P917-I1225	NO	P912-E1721..P912-E1721	P912-E1721..P912-E1721	ansetzen und zur nächsten Stelle umsetzen
P927-O0433	AUSFUEHREN_DANN_AUSWAEHLEN	P915-C336	f67r2	ZODIAC	3	O>S	P917-I1235	P917-I1236	YES	P912-E1777..P912-E1777	P912-E1778..P912-E1778	ausführen, dann den nächsten Posten auswählen
P927-O0434	AUSFUEHREN_DANN_NEU_ANSETZEN	P915-C337	f67r2	ZODIAC	1	O>OK	P917-I1240	P917-I1241	YES	P912-E1785..P912-E1785	P912-E1786..P912-E1786	ausführen und einen neuen Zug ansetzen
P927-O0435	ANSETZEN_DANN_AUSFUEHREN	P915-C337	f67r2	ZODIAC	2	OK>O	P917-I1241	P917-I1241	NO	P912-E1786..P912-E1786	P912-E1786..P912-E1786	ansetzen und den Gang ausführen
P927-O0436	AUSFUEHREN_DANN_AUSWAEHLEN	P915-C337	f67r2	ZODIAC	3	O>S	P917-I1241	P917-I1241	NO	P912-E1786..P912-E1786	P912-E1786..P912-E1786	ausführen, dann den nächsten Posten auswählen
P927-O0437	AUSFUEHREN_DANN_ZUGEBEN	P915-C337	f67r2	ZODIAC	5	O>K	P917-I1242	P917-I1242	NO	P912-E1787..P912-E1787	P912-E1787..P912-E1787	den Gang ausführen und danach zugeben
P927-O0438	ENTNEHMEN_DANN_AUSFUEHREN	P915-C337	f67r2	ZODIAC	11	CH>O	P917-I1245	P917-I1245	NO	P912-E1793..P912-E1795	P912-E1793..P912-E1795	entnehmen und den Gang ausführen
P927-O0439	AUSFUEHREN_DANN_AUSWAEHLEN	P915-C337	f67r2	ZODIAC	12	O>S	P917-I1245	P917-I1245	NO	P912-E1793..P912-E1795	P912-E1793..P912-E1795	ausführen, dann den nächsten Posten auswählen
P927-O0440	ENTNEHMEN_DANN_AUSFUEHREN	P915-C337	f67r2	ZODIAC	14	CH>O	P917-I1246	P917-I1246	NO	P912-E1796..P912-E1799	P912-E1796..P912-E1799	entnehmen und den Gang ausführen
P927-O0441	ENTNEHMEN_DANN_AUSWAEHLEN	P915-C338	f67r2	ZODIAC	3	CH>S	P917-I1250	P917-I1251	YES	P912-E1805..P912-E1805	P912-E1806..P912-E1806	entnehmen, dann den nächsten Posten auswählen
P927-O0442	AUSFUEHREN_DANN_ZUGEBEN	P915-C338	f67r2	ZODIAC	13	O>K	P917-I1255	P917-I1256	YES	P912-E1812..P912-E1812	P912-E1813..P912-E1813	den Gang ausführen und danach zugeben
P927-O0443	ZUGEBEN_DANN_ANSETZEN	P915-C338	f67r2	ZODIAC	14	K>OK	P917-I1256	P917-I1257	YES	P912-E1813..P912-E1813	P912-E1814..P912-E1814	zugeben und neu ansetzen
P927-O0444	ANSETZEN_DANN_AUSFUEHREN	P915-C338	f67r2	ZODIAC	15	OK>O	P917-I1257	P917-I1257	NO	P912-E1814..P912-E1814	P912-E1814..P912-E1814	ansetzen und den Gang ausführen
P927-O0445	AUSFUEHREN_DANN_AUSWAEHLEN	P915-C341	f67r2	ZODIAC	1	O>S	P917-I1264	P917-I1264	NO	P912-E1825..P912-E1825	P912-E1825..P912-E1825	ausführen, dann den nächsten Posten auswählen
P927-O0446	AUSFUEHREN_DANN_AUSWAEHLEN	P915-C341	f67r2	ZODIAC	3	O>S	P917-I1265	P917-I1265	NO	P912-E1826..P912-E1826	P912-E1826..P912-E1826	ausführen, dann den nächsten Posten auswählen
P927-O0447	AUSWAEHLEN_DANN_ANSETZEN	P915-C341	f67r2	ZODIAC	4	S>OK	P917-I1265	P917-I1266	YES	P912-E1826..P912-E1826	P912-E1827..P912-E1829	auswählen und ansetzen
P927-O0448	ANSETZEN_DANN_AUSFUEHREN	P915-C341	f67r2	ZODIAC	5	OK>O	P917-I1266	P917-I1267	YES	P912-E1827..P912-E1829	P912-E1830..P912-E1830	ansetzen und den Gang ausführen
P927-O0449	AUSFUEHREN_DANN_AUSWAEHLEN	P915-C343	f67r2	ZODIAC	1	O>S	P917-I1272	P917-I1272	NO	P912-E1841..P912-E1841	P912-E1841..P912-E1841	ausführen, dann den nächsten Posten auswählen
P927-O0450	AUSFUEHREN_BIS_BEREIT	P915-C343	f67r2	ZODIAC	3	O>CTH	P917-I1273	P917-I1273	NO	P912-E1842..P912-E1842	P912-E1842..P912-E1842	den Gang bis zum Bereitschaftspunkt ausführen
P927-O0451	AUSFUEHREN_DANN_AUSWAEHLEN	P915-C343	f67r2	ZODIAC	17	O>S	P917-I1280	P917-I1281	YES	P912-E1850..P912-E1850	P912-E1851..P912-E1851	ausführen, dann den nächsten Posten auswählen
P927-O0452	HALTEN_DANN_AUSFUEHREN	P915-C343	f67r2	ZODIAC	20	SH>O	P917-I1281	P917-I1281	NO	P912-E1851..P912-E1851	P912-E1851..P912-E1851	halten, dann den Gang ausführen
P927-O0453	ENTNEHMEN_DANN_AUSFUEHREN	P915-C343	f67r2	ZODIAC	22	CH>O	P917-I1282	P917-I1282	NO	P912-E1852..P912-E1852	P912-E1852..P912-E1852	entnehmen und den Gang ausführen
P927-O0454	AUSFUEHREN_DANN_AUSWAEHLEN	P915-C343	f67r2	ZODIAC	23	O>S	P917-I1282	P917-I1282	NO	P912-E1852..P912-E1852	P912-E1852..P912-E1852	ausführen, dann den nächsten Posten auswählen
P927-O0455	AUSFUEHREN_DANN_AUSWAEHLEN	P915-C343	f67r2	ZODIAC	25	O>S	P917-I1283	P917-I1284	YES	P912-E1853..P912-E1853	P912-E1854..P912-E1857	ausführen, dann den nächsten Posten auswählen
P927-O0456	HALTEN_DANN_AUSFUEHREN	P915-C344	f67r2	ZODIAC	1	SH>O	P917-I1286	P917-I1286	NO	P912-E1859..P912-E1859	P912-E1859..P912-E1859	halten, dann den Gang ausführen
P927-O0457	AUSFUEHREN_DANN_AUSWAEHLEN	P915-C344	f67r2	ZODIAC	2	O>S	P917-I1286	P917-I1287	YES	P912-E1859..P912-E1859	P912-E1860..P912-E1862	ausführen, dann den nächsten Posten auswählen
P927-O0458	AUSFUEHREN_DANN_ZUGEBEN	P915-C344	f67r2	ZODIAC	4	O>K	P917-I1288	P917-I1289	YES	P912-E1863..P912-E1863	P912-E1864..P912-E1864	den Gang ausführen und danach zugeben
P927-O0459	ENTNEHMEN_DANN_AUSFUEHREN	P915-C345	f67r2	ZODIAC	3	CH>O	P917-I1292	P917-I1292	NO	P912-E1868..P912-E1871	P912-E1868..P912-E1871	entnehmen und den Gang ausführen
P927-O0460	ENTNEHMEN_DANN_AUSFUEHREN	P915-C345	f67r2	ZODIAC	6	CH>O	P917-I1293	P917-I1293	NO	P912-E1872..P912-E1873	P912-E1872..P912-E1873	entnehmen und den Gang ausführen
P927-O0461	AUSFUEHREN_DANN_AUSWAEHLEN	P915-C345	f67r2	ZODIAC	7	O>S	P917-I1293	P917-I1294	YES	P912-E1872..P912-E1873	P912-E1874..P912-E1874	ausführen, dann den nächsten Posten auswählen
P927-O0462	ENTNEHMEN_DANN_AUSFUEHREN	P915-C346	f67r2	ZODIAC	8	CH>O	P917-I1300	P917-I1300	NO	P912-E1911..P912-E1912	P912-E1911..P912-E1912	entnehmen und den Gang ausführen
P927-O0463	AUSFUEHREN_DANN_AUSWAEHLEN	P915-C346	f67r2	ZODIAC	9	O>S	P917-I1300	P917-I1300	NO	P912-E1911..P912-E1912	P912-E1911..P912-E1912	ausführen, dann den nächsten Posten auswählen
P927-O0464	AUSWAEHLEN_DANN_ANSETZEN	P915-C346	f67r2	ZODIAC	10	S>OK	P917-I1300	P917-I1301	YES	P912-E1911..P912-E1912	P912-E1913..P912-E1914	auswählen und ansetzen
P927-O0465	ZUGEBEN_DANN_ENTNEHMEN	P915-C346	f67r2	ZODIAC	17	K>CH	P917-I1305	P917-I1305	NO	P912-E1919..P912-E1919	P912-E1919..P912-E1919	zugeben, dann den bezeichneten Anteil entnehmen
P927-O0466	ENTNEHMEN_DANN_ZUGEBEN	P915-C346	f67r2	ZODIAC	18	CH>K	P917-I1305	P917-I1306	YES	P912-E1919..P912-E1919	P912-E1920..P912-E1920	entnehmen und zugeben
P927-O0467	ZUGEBEN_DANN_ENTNEHMEN	P915-C346	f67r2	ZODIAC	19	K>CH	P917-I1306	P917-I1306	NO	P912-E1920..P912-E1920	P912-E1920..P912-E1920	zugeben, dann den bezeichneten Anteil entnehmen
P927-O0468	ENTNEHMEN_DANN_ANSETZEN	P915-C346	f67r2	ZODIAC	20	CH>OK	P917-I1306	P917-I1307	YES	P912-E1920..P912-E1920	P912-E1921..P912-E1921	einen Anteil entnehmen und ansetzen
P927-O0469	ANSETZEN_DANN_AUSFUEHREN	P915-C346	f67r2	ZODIAC	21	OK>O	P917-I1307	P917-I1307	NO	P912-E1921..P912-E1921	P912-E1921..P912-E1921	ansetzen und den Gang ausführen
P927-O0470	ENTNEHMEN_DANN_AUSFUEHREN	P915-C346	f67r2	ZODIAC	23	CH>O	P917-I1307	P917-I1308	YES	P912-E1921..P912-E1921	P912-E1922..P912-E1922	entnehmen und den Gang ausführen
P927-O0471	AUSFUEHREN_DANN_NEU_ANSETZEN	P915-C346	f67r2	ZODIAC	24	O>OK	P917-I1308	P917-I1309	YES	P912-E1922..P912-E1922	P912-E1923..P912-E1923	ausführen und einen neuen Zug ansetzen
P927-O0472	HALTEN_DANN_WEITERANSETZEN	P915-C346	f67r2	ZODIAC	26	SH>OK	P917-I1310	P917-I1311	YES	P912-E1924..P912-E1926	P912-E1927..P912-E1927	halten, dann erneut ansetzen
