world	event	location	form	kind	patient	object	D_before	H_before	D_after	H_after	D_status	H_status	assertion_D	assertion_H	debts	row_status
R0030	20	f17v.11:4	chol	ACTION	f17v.10:4	f17v.2:4	{}	{}	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""axis"":""thermal"",""value"":""hot""}"	UNREAD_BETWEEN:f17v.10:5;UNREAD_BETWEEN:f17v.11:1;UNREAD_BETWEEN:f17v.11:2;UNREAD_BETWEEN:f17v.11:3;IMPLICIT_SUBJECT_CONTINUATION	recorded
R0030	23	f17v.13:3	chol	ACTION	f17v.13:4	f17v.13:4	{}	{}	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""axis"":""thermal"",""value"":""hot""}"		recorded
R0030	39	f17v.16:2	chol	ACTION	f17v.16:3	f17v.14:5	"{""CONSTITUTION:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""axis"":""thermal"",""value"":""hot""}"		recorded
R0030	40	f17v.16:4	cthol	MATERIAL	f17v.16:4	f17v.13:4	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	SAME_FORM_REMENTION	SAME_FORM_REMENTION			SAME_FORM_IDENTITY_ASSUMED	recorded
R0030	41	f17v.17:3	she	ACTION	f17v.16:4	f17v.13:4	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	NO_STATE_TRANSITION_MODELLED	NO_STATE_TRANSITION_MODELLED			UNREAD_BETWEEN:f17v.16:5;UNREAD_BETWEEN:f17v.17:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
R0030	45	f17v.18:4	chol	ACTION	f17v.18:2	f17v.18:2	{}	{}	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""axis"":""thermal"",""value"":""hot""}"		recorded
R0030	52	f17v.20:4	chol	ACTION	f17v.20:3	f17v.7:4	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""axis"":""thermal"",""value"":""hot""}"		recorded
E|RF1b|B|f19v|f19v.8-f19v.14	2	f19v.9:5	chol	ACTION	f19v.9:3	f19v.9:3	{}	{}	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""axis"":""thermal"",""value"":""hot""}"	UNREAD_BETWEEN:f19v.9:4	recorded
E|RF1b|B|f19v|f19v.8-f19v.14	3	f19v.10:2	chor	MATERIAL	f19v.10:2	f19v.9:3	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	SAME_FORM_REMENTION	SAME_FORM_REMENTION			SAME_FORM_IDENTITY_ASSUMED	recorded
E|RF1b|B|f19v|f19v.8-f19v.14	4	f19v.10:4	qokor	ACTION	f19v.10:2	f19v.9:3	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""thermal"",""value"":""hot""}"	"{""axis"":""thermal"",""value"":""hot""}"		recorded
E|RF1b|J|f19v|f19v.8-f19v.14	2	f19v.9:5	chol	ACTION	f19v.9:3	f19v.9:3	{}	{}	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""axis"":""thermal"",""value"":""hot""}"	UNREAD_BETWEEN:f19v.9:4	recorded
E|RF1b|J|f19v|f19v.8-f19v.14	3	f19v.10:2	chor	MATERIAL	f19v.10:2	f19v.9:3	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	SAME_FORM_REMENTION	SAME_FORM_REMENTION			SAME_FORM_IDENTITY_ASSUMED	recorded
E|RF1b|J|f19v|f19v.8-f19v.14	4	f19v.10:4	qokor	ACTION	f19v.10:2	f19v.9:3	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""thermal"",""value"":""hot""}"	"{""axis"":""thermal"",""value"":""hot""}"		recorded
E|RF1b|M|f19v|f19v.8-f19v.14	2	f19v.9:5	chol	ACTION	f19v.9:3	f19v.9:3	{}	{}	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""axis"":""thermal"",""value"":""hot""}"	UNREAD_BETWEEN:f19v.9:4	recorded
E|RF1b|M|f19v|f19v.8-f19v.14	3	f19v.10:2	chor	MATERIAL	f19v.10:2	f19v.9:3	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	SAME_FORM_REMENTION	SAME_FORM_REMENTION			SAME_FORM_IDENTITY_ASSUMED	recorded
E|RF1b|M|f19v|f19v.8-f19v.14	4	f19v.10:4	qokor	ACTION	f19v.10:2	f19v.9:3	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""thermal"",""value"":""hot""}"	"{""axis"":""thermal"",""value"":""hot""}"		recorded
E|RF1b|B|f22v|f22v.6-f22v.16	13	f22v.9:3	chol	ACTION	f22v.9:2	f22v.9:2	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""axis"":""thermal"",""value"":""hot""}"		recorded
R0031	13	f22v.9:3	chol	ACTION	f22v.9:2	f22v.9:2	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""axis"":""thermal"",""value"":""hot""}"		recorded
R0031	14	f22v.9:4	tchol	MATERIAL	f22v.9:4	f22v.9:2	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	RENAMED_EXISTING_PORTION	RENAMED_EXISTING_PORTION				recorded
R0031	15	f22v.9:4	tchol	PROCESSED_NOMINAL		f22v.9:2	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	MATCH	CONFLICT	PHYSICAL:moisture=dry	PHYSICAL:moisture=dry		recorded
E|RF1b|J|f22v|f22v.6-f22v.16	13	f22v.9:3	chol	ACTION	f22v.9:2	f22v.9:2	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""axis"":""thermal"",""value"":""hot""}"		recorded
R0032	13	f22v.9:3	chol	ACTION	f22v.9:2	f22v.9:2	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""axis"":""thermal"",""value"":""hot""}"		recorded
R0032	14	f22v.9:4	tchol	MATERIAL	f22v.9:4	f22v.9:2	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	RENAMED_EXISTING_PORTION	RENAMED_EXISTING_PORTION				recorded
R0032	15	f22v.9:4	tchol	PROCESSED_NOMINAL		f22v.9:2	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	MATCH	CONFLICT	PHYSICAL:moisture=dry	PHYSICAL:moisture=dry		recorded
E|RF1b|M|f22v|f22v.6-f22v.16	13	f22v.9:3	chol	ACTION	f22v.9:2	f22v.9:2	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""axis"":""thermal"",""value"":""hot""}"		recorded
R0033	13	f22v.9:3	chol	ACTION	f22v.9:2	f22v.9:2	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""axis"":""thermal"",""value"":""hot""}"		recorded
R0033	14	f22v.9:4	tchol	MATERIAL	f22v.9:4	f22v.9:2	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	RENAMED_EXISTING_PORTION	RENAMED_EXISTING_PORTION				recorded
R0033	15	f22v.9:4	tchol	PROCESSED_NOMINAL		f22v.9:2	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	MATCH	CONFLICT	PHYSICAL:moisture=dry	PHYSICAL:moisture=dry		recorded
E|RF1b|B|f23r|f23r.4-f23r.5	4	f23r.5:4	chol	ACTION	f23r.5:2	f23r.5:2	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""axis"":""thermal"",""value"":""hot""}"	UNREAD_BETWEEN:f23r.5:3	recorded
E|RF1b|B|f23r|f23r.4-f23r.5	5	f23r.5:6	chol	ACTION	f23r.5:2	f23r.5:2	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""axis"":""thermal"",""value"":""hot""}"	UNREAD_BETWEEN:f23r.5:3	recorded
E|RF1b|J|f23r|f23r.4-f23r.5	4	f23r.5:4	chol	ACTION	f23r.5:2	f23r.5:2	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""axis"":""thermal"",""value"":""hot""}"	UNREAD_BETWEEN:f23r.5:3	recorded
E|RF1b|J|f23r|f23r.4-f23r.5	5	f23r.5:6	chol	ACTION	f23r.5:2	f23r.5:2	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""axis"":""thermal"",""value"":""hot""}"	UNREAD_BETWEEN:f23r.5:3	recorded
E|RF1b|M|f23r|f23r.4-f23r.5	4	f23r.5:4	chol	ACTION	f23r.5:2	f23r.5:2	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""axis"":""thermal"",""value"":""hot""}"	UNREAD_BETWEEN:f23r.5:3	recorded
E|RF1b|M|f23r|f23r.4-f23r.5	5	f23r.5:6	chol	ACTION	f23r.5:2	f23r.5:2	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""axis"":""thermal"",""value"":""hot""}"	UNREAD_BETWEEN:f23r.5:3	recorded
E|RF1b|B|f24r|f24r.1-f24r.20	37	f24r.18:2	chol	ACTION	f24r.17:4	f24r.17:4	{}	{}	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""axis"":""thermal"",""value"":""hot""}"	IMPLICIT_SUBJECT_CONTINUATION	recorded
E|RF1b|B|f24r|f24r.1-f24r.20	38	f24r.18:4	chol	ACTION	f24r.17:4	f24r.17:4	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""axis"":""thermal"",""value"":""hot""}"	IMPLICIT_SUBJECT_CONTINUATION	recorded
E|RF1b|B|f24r|f24r.1-f24r.20	39	f24r.19:3	chol	ACTION	f24r.17:4	f24r.17:4	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""axis"":""thermal"",""value"":""hot""}"	UNREAD_BETWEEN:f24r.19:1;UNREAD_BETWEEN:f24r.19:2;IMPLICIT_SUBJECT_CONTINUATION	recorded
R0034	37	f24r.18:2	chol	ACTION	f24r.17:4	f24r.17:4	{}	{}	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""axis"":""thermal"",""value"":""hot""}"	IMPLICIT_SUBJECT_CONTINUATION	recorded
R0034	38	f24r.18:4	chol	ACTION	f24r.17:4	f24r.17:4	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""axis"":""thermal"",""value"":""hot""}"	IMPLICIT_SUBJECT_CONTINUATION	recorded
R0034	39	f24r.19:3	chol	ACTION	f24r.17:4	f24r.17:4	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""axis"":""thermal"",""value"":""hot""}"	UNREAD_BETWEEN:f24r.19:1;UNREAD_BETWEEN:f24r.19:2;IMPLICIT_SUBJECT_CONTINUATION	recorded
E|RF1b|J|f24r|f24r.1-f24r.20	37	f24r.18:2	chol	ACTION	f24r.17:4	f24r.17:4	{}	{}	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""axis"":""thermal"",""value"":""hot""}"	IMPLICIT_SUBJECT_CONTINUATION	recorded
E|RF1b|J|f24r|f24r.1-f24r.20	38	f24r.18:4	chol	ACTION	f24r.17:4	f24r.17:4	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""axis"":""thermal"",""value"":""hot""}"	IMPLICIT_SUBJECT_CONTINUATION	recorded
E|RF1b|J|f24r|f24r.1-f24r.20	39	f24r.19:3	chol	ACTION	f24r.17:4	f24r.17:4	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""axis"":""thermal"",""value"":""hot""}"	UNREAD_BETWEEN:f24r.19:1;UNREAD_BETWEEN:f24r.19:2;IMPLICIT_SUBJECT_CONTINUATION	recorded
R0035	37	f24r.18:2	chol	ACTION	f24r.17:4	f24r.17:4	{}	{}	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""axis"":""thermal"",""value"":""hot""}"	IMPLICIT_SUBJECT_CONTINUATION	recorded
R0035	38	f24r.18:4	chol	ACTION	f24r.17:4	f24r.17:4	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""axis"":""thermal"",""value"":""hot""}"	IMPLICIT_SUBJECT_CONTINUATION	recorded
R0035	39	f24r.19:3	chol	ACTION	f24r.17:4	f24r.17:4	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""axis"":""thermal"",""value"":""hot""}"	UNREAD_BETWEEN:f24r.19:1;UNREAD_BETWEEN:f24r.19:2;IMPLICIT_SUBJECT_CONTINUATION	recorded
E|RF1b|M|f24r|f24r.1-f24r.20	37	f24r.18:2	chol	ACTION	f24r.17:4	f24r.17:4	{}	{}	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""axis"":""thermal"",""value"":""hot""}"	IMPLICIT_SUBJECT_CONTINUATION	recorded
E|RF1b|M|f24r|f24r.1-f24r.20	38	f24r.18:4	chol	ACTION	f24r.17:4	f24r.17:4	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""axis"":""thermal"",""value"":""hot""}"	IMPLICIT_SUBJECT_CONTINUATION	recorded
E|RF1b|M|f24r|f24r.1-f24r.20	39	f24r.19:3	chol	ACTION	f24r.17:4	f24r.17:4	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""axis"":""thermal"",""value"":""hot""}"	UNREAD_BETWEEN:f24r.19:1;UNREAD_BETWEEN:f24r.19:2;IMPLICIT_SUBJECT_CONTINUATION	recorded
R0036	37	f24r.18:2	chol	ACTION	f24r.17:4	f24r.17:4	{}	{}	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""axis"":""thermal"",""value"":""hot""}"	IMPLICIT_SUBJECT_CONTINUATION	recorded
R0036	38	f24r.18:4	chol	ACTION	f24r.17:4	f24r.17:4	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""axis"":""thermal"",""value"":""hot""}"	IMPLICIT_SUBJECT_CONTINUATION	recorded
R0036	39	f24r.19:3	chol	ACTION	f24r.17:4	f24r.17:4	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""axis"":""thermal"",""value"":""hot""}"	UNREAD_BETWEEN:f24r.19:1;UNREAD_BETWEEN:f24r.19:2;IMPLICIT_SUBJECT_CONTINUATION	recorded
E|RF1b|B|f45v|f45v.5-f45v.11	8	f45v.9:3	chol	ACTION	f45v.9:2	f45v.9:2	{}	{}	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""axis"":""thermal"",""value"":""hot""}"		recorded
E|RF1b|B|f45v|f45v.5-f45v.11	9	f45v.9:4	qokom	ACTION	f45v.9:2	f45v.9:2	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""thermal"",""value"":""warm""}"	"{""axis"":""thermal"",""value"":""warm""}"		recorded
E|RF1b|J|f45v|f45v.5-f45v.11	8	f45v.9:3	chol	ACTION	f45v.9:2	f45v.9:2	{}	{}	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""axis"":""thermal"",""value"":""hot""}"		recorded
